ID;Geslacht;OnderwijsPositieBasisjaar;OnderwijsPositieVolgendSchooljaar;GeboortelandOuders;Herkomstland;Regiokenmerken;Perioden;Leerlingen_1
176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2017/'18 naar 2018/'19;13390.0
177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2018/'19 naar 2019/'20;13540.0
178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2019/'20 naar 2020/'21;13860.0
179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2020/'21 naar 2021/'22;14170.0
180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2021/'22 naar 2022/'23;14370.0
181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Amsterdam;2022/'23 naar 2023/'24;14640.0
182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2010/'11 naar 2011/'12;10140.0
183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2011/'12 naar 2012/'13;10340.0
184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2012/'13 naar 2013/'14;10520.0
185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2013/'14 naar 2014/'15;10760.0
186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2014/'15 naar 2015/'16;11050.0
187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2015/'16 naar 2016/'17;11340.0
188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2016/'17 naar 2017/'18;11570.0
189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2017/'18 naar 2018/'19;11690.0
190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2018/'19 naar 2019/'20;11730.0
191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2019/'20 naar 2020/'21;11600.0
192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2020/'21 naar 2021/'22;11400.0
193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2021/'22 naar 2022/'23;11400.0
194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;'s-Gravenhage;2022/'23 naar 2023/'24;11280.0
195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2010/'11 naar 2011/'12;10450.0
196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2011/'12 naar 2012/'13;10910.0
197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2012/'13 naar 2013/'14;10950.0
198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2013/'14 naar 2014/'15;11010.0
199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2014/'15 naar 2015/'16;11300.0
200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2015/'16 naar 2016/'17;11450.0
201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2016/'17 naar 2017/'18;11650.0
202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2017/'18 naar 2018/'19;11880.0
203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2018/'19 naar 2019/'20;11800.0
204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2019/'20 naar 2020/'21;11770.0
205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2020/'21 naar 2021/'22;11850.0
206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2021/'22 naar 2022/'23;11840.0
207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Rotterdam;2022/'23 naar 2023/'24;12030.0
208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2010/'11 naar 2011/'12;6760.0
209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2011/'12 naar 2012/'13;7180.0
210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2012/'13 naar 2013/'14;7420.0
211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2013/'14 naar 2014/'15;7930.0
212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2014/'15 naar 2015/'16;8300.0
213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2015/'16 naar 2016/'17;8830.0
214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2016/'17 naar 2017/'18;9210.0
215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2017/'18 naar 2018/'19;9560.0
216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2018/'19 naar 2019/'20;9790.0
217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2019/'20 naar 2020/'21;9980.0
218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2020/'21 naar 2021/'22;10290.0
219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2021/'22 naar 2022/'23;10460.0
220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;Utrecht;2022/'23 naar 2023/'24;10710.0
221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;800.0
222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;740.0
223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;720.0
224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;680.0
225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;710.0
226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;820.0
227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;860.0
228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;840.0
229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;880.0
230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;820.0
231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;720.0
232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2021/'22 naar 2022/'23;660.0
233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Nederland;"Gemeenten; niet in te delen";2022/'23 naar 2023/'24;640.0
234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2010/'11 naar 2011/'12;48160.0
235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2011/'12 naar 2012/'13;49900.0
236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2012/'13 naar 2013/'14;51740.0
237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2013/'14 naar 2014/'15;53550.0
238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2014/'15 naar 2015/'16;55360.0
239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2015/'16 naar 2016/'17;57350.0
240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2016/'17 naar 2017/'18;59070.0
241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2017/'18 naar 2018/'19;60550.0
242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2018/'19 naar 2019/'20;62410.0
243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2019/'20 naar 2020/'21;64390.0
244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2020/'21 naar 2021/'22;66120.0
245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2021/'22 naar 2022/'23;68440.0
246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Nederland;2022/'23 naar 2023/'24;77340.0
247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2010/'11 naar 2011/'12;6600.0
248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2011/'12 naar 2012/'13;7050.0
249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2012/'13 naar 2013/'14;7490.0
250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2013/'14 naar 2014/'15;8010.0
251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2014/'15 naar 2015/'16;8550.0
252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2015/'16 naar 2016/'17;9280.0
253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2016/'17 naar 2017/'18;9910.0
254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2017/'18 naar 2018/'19;10580.0
255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2018/'19 naar 2019/'20;11320.0
256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2019/'20 naar 2020/'21;11970.0
257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2020/'21 naar 2021/'22;12660.0
258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2021/'22 naar 2022/'23;13470.0
259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);G4     ;2022/'23 naar 2023/'24;14920.0
260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;9540.0
261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;9390.0
262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;10010.0
263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;11020.0
264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;12190.0
265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;13060.0
266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;13530.0
267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;13860.0
268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;14470.0
269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;15110.0
270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;15760.0
271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2021/'22 naar 2022/'23;16340.0
272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2022/'23 naar 2023/'24;18330.0
273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;31240.0
274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;32630.0
275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;33380.0
276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;33670.0
277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;33780.0
278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;34160.0
279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;34790.0
280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;35220.0
281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;35740.0
282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;36220.0
283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;36420.0
284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2021/'22 naar 2022/'23;37170.0
285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2022/'23 naar 2023/'24;42540.0
286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2010/'11 naar 2011/'12;2200.0
287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2011/'12 naar 2012/'13;2330.0
288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2012/'13 naar 2013/'14;2460.0
289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2013/'14 naar 2014/'15;2600.0
290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2014/'15 naar 2015/'16;2760.0
291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2015/'16 naar 2016/'17;3000.0
292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2016/'17 naar 2017/'18;3170.0
293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2017/'18 naar 2018/'19;3360.0
294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2018/'19 naar 2019/'20;3550.0
295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2019/'20 naar 2020/'21;3780.0
296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2020/'21 naar 2021/'22;3950.0
297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2021/'22 naar 2022/'23;4250.0
298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Amsterdam;2022/'23 naar 2023/'24;4650.0
299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2010/'11 naar 2011/'12;1890.0
300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2011/'12 naar 2012/'13;1980.0
301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2012/'13 naar 2013/'14;2100.0
302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2013/'14 naar 2014/'15;2270.0
303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2014/'15 naar 2015/'16;2500.0
304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2015/'16 naar 2016/'17;2750.0
305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2016/'17 naar 2017/'18;3010.0
306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2017/'18 naar 2018/'19;3310.0
307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2018/'19 naar 2019/'20;3700.0
308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2019/'20 naar 2020/'21;3920.0
309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2020/'21 naar 2021/'22;4200.0
310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2021/'22 naar 2022/'23;4500.0
311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);'s-Gravenhage;2022/'23 naar 2023/'24;5050.0
312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2010/'11 naar 2011/'12;1900.0
313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2011/'12 naar 2012/'13;2110.0
314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2012/'13 naar 2013/'14;2220.0
315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2013/'14 naar 2014/'15;2350.0
316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2014/'15 naar 2015/'16;2430.0
317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2015/'16 naar 2016/'17;2580.0
318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2016/'17 naar 2017/'18;2670.0
319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2017/'18 naar 2018/'19;2750.0
320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2018/'19 naar 2019/'20;2840.0
321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2019/'20 naar 2020/'21;2960.0
322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2020/'21 naar 2021/'22;3110.0
323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2021/'22 naar 2022/'23;3250.0
324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Rotterdam;2022/'23 naar 2023/'24;3540.0
325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Utrecht;2010/'11 naar 2011/'12;610.0
326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Utrecht;2011/'12 naar 2012/'13;620.0
327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Utrecht;2012/'13 naar 2013/'14;710.0
328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Europa (exclusief Nederland);Utrecht;2013/'14 naar 2014/'15;780.0
