ID;Geslacht;Leeftijd;Onderwijssoort;Opleidingsvorm;Studierichting;Perioden;Ingeschrevenen_1
241;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;1997/'98;0
242;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;1998/'99;0
243;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;1999/'00;0
244;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2000/'01;0
245;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2001/'02;0
246;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2002/'03;6
247;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2003/'04;18
248;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2004/'05;66
249;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2005/'06;100
250;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2006/'07;122
251;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2007/'08;119
252;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2008/'09;112
253;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2009/'10;119
254;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2010/'11;91
255;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2011/'12;88
256;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2012/'13;91
257;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2013/'14;83
258;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2014/'15;78
259;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14209 Overige pedagogische studies;2015/'16;0
260;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1990/'91;16038
261;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1991/'92;17177
262;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1992/'93;18287
263;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1993/'94;19126
264;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1994/'95;20328
265;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1995/'96;20451
266;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1996/'97;20805
267;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1997/'98;21685
268;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1998/'99;23982
269;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;1999/'00;27112
270;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2000/'01;29730
271;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2001/'02;30738
272;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2002/'03;31833
273;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2003/'04;34305
274;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2004/'05;35414
275;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2005/'06;35119
276;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2006/'07;34094
277;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2007/'08;31506
278;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2008/'09;28819
279;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2009/'10;28050
280;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2010/'11;27859
281;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2011/'12;26706
282;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2012/'13;24804
283;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2013/'14;24336
284;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2014/'15;23854
285;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;144;2015/'16;0
286;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1990/'91;16038
287;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1991/'92;17177
288;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1992/'93;18287
289;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1993/'94;19126
290;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1994/'95;20328
291;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1995/'96;20451
292;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1996/'97;20805
293;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1997/'98;21685
294;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1998/'99;23982
295;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;1999/'00;27112
296;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2000/'01;29730
297;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2001/'02;30738
298;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2002/'03;31833
299;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2003/'04;34305
300;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2004/'05;35414
301;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2005/'06;35119
302;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2006/'07;34094
303;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2007/'08;31506
304;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2008/'09;28819
305;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2009/'10;28050
306;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2010/'11;27859
307;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2011/'12;26706
308;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2012/'13;24804
309;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2013/'14;24336
310;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2014/'15;23854
311;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14403 Leraar basisonderwijs;2015/'16;0
312;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1990/'91;21011
313;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1991/'92;20740
314;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1992/'93;20753
315;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1993/'94;20990
316;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1994/'95;20757
317;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1995/'96;19624
318;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1996/'97;18680
319;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1997/'98;17373
320;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1998/'99;14892
321;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;1999/'00;15136
322;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2000/'01;15615
323;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2001/'02;15672
324;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2002/'03;16056
325;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2003/'04;18004
326;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2004/'05;19257
327;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2005/'06;20114
328;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2006/'07;21011
329;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2007/'08;17565
330;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2008/'09;18577
331;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2009/'10;20489
332;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2010/'11;21689
333;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2011/'12;21771
334;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2012/'13;20860
335;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2013/'14;22019
336;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2014/'15;22421
337;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;145;2015/'16;0
338;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1990/'91;2850
339;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1991/'92;2720
340;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1992/'93;2620
341;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1993/'94;2509
342;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1994/'95;2431
343;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1995/'96;2170
344;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1996/'97;2025
345;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1997/'98;1835
346;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1998/'99;1246
347;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;1999/'00;1233
348;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2000/'01;1249
349;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2001/'02;1275
350;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2002/'03;1282
351;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2003/'04;1533
352;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2004/'05;1550
353;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2005/'06;1588
354;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2006/'07;1651
355;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2007/'08;1691
356;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2008/'09;1848
357;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2009/'10;2104
358;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2010/'11;2283
359;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2011/'12;2445
360;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2012/'13;2406
361;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2013/'14;2591
362;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2014/'15;2740
363;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14503 Leraar vo 2e graads Nederlands;2015/'16;0
364;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1990/'91;1729
365;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1991/'92;1899
366;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1992/'93;2095
367;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1993/'94;2125
368;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1994/'95;2192
369;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1995/'96;2097
370;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1996/'97;1937
371;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1997/'98;1769
372;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1998/'99;1694
373;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;1999/'00;1720
374;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2000/'01;1843
375;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2001/'02;1796
376;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2002/'03;1918
377;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2003/'04;2177
378;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2004/'05;2374
379;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2005/'06;2547
380;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2006/'07;2759
381;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2007/'08;2978
382;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2008/'09;3132
383;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2009/'10;3511
384;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2010/'11;3657
385;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2011/'12;3739
386;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2012/'13;3689
387;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2013/'14;4128
388;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2014/'15;4327
389;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14506 Leraar vo 2e graads Engels;2015/'16;0
390;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1990/'91;1371
391;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1991/'92;1331
392;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1992/'93;1314
393;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1993/'94;1314
394;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1994/'95;1139
395;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1995/'96;997
396;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1996/'97;876
397;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1997/'98;786
398;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1998/'99;708
399;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;1999/'00;671
400;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2000/'01;664
401;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2001/'02;661
402;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2002/'03;687
403;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2003/'04;780
404;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2004/'05;762
405;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2005/'06;788
406;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2006/'07;805
407;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2007/'08;825
408;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2008/'09;800
409;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2009/'10;874
410;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2010/'11;818
411;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2011/'12;877
412;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2012/'13;793
413;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2013/'14;800
414;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2014/'15;737
415;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14509 Leraar vo 2e graads Frans;2015/'16;0
416;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1990/'91;611
417;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1991/'92;592
418;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1992/'93;616
419;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1993/'94;671
420;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1994/'95;684
421;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1995/'96;676
422;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1996/'97;616
423;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1997/'98;599
424;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1998/'99;550
425;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;1999/'00;565
426;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2000/'01;550
427;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2001/'02;548
428;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2002/'03;489
429;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2003/'04;512
430;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2004/'05;549
431;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2005/'06;568
432;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2006/'07;616
433;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;14512 Leraar vo 2e graads Duits;2007/'08;710
