ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberNietEUEFTA_1
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2015;24655.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2016;23165.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2017;22195.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2018;21370.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2019;20790.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2020;21255.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2021;20750.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2022;20360.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2009;2023;20045.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;1999;
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2000;
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2001;
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2002;
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2003;
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2004;
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2005;
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2006;
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2007;
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2008;
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2009;
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2010;46125.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2011;37740.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2012;32645.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2013;29235.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2014;27170.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2015;25465.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2016;23890.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2017;22725.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2018;21725.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2019;21070.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2020;21525.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2021;21025.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2022;20650.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2010 ;2023;20335.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;1999;
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2000;
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2001;
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2002;
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2003;
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2004;
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2005;
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2006;
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2007;
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2008;
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2009;
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2010;
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2011;46055.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2012;37440.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2013;31860.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2014;28815.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2015;26675.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2016;24855.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2017;23650.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2018;22435.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2019;21675.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2020;22160.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2021;21595.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2022;21175.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2011;2023;20835.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;1999;
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2000;
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2001;
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2002;
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2003;
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2004;
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2005;
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2006;
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2007;
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2008;
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2009;
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2010;
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2011;
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2012;41225.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2013;32635.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2014;27715.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2015;24535.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2016;22430.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2017;20995.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2018;19870.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2019;19075.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2020;19470.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2021;18830.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2022;18445.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2012 ;2023;18100.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;1999;
376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2000;
377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2001;
378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2002;
379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2003;
380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2004;
381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2005;
382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2006;
383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2007;
384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2008;
385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2009;
386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2010;
387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2011;
388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2012;
389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2013;45445.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2014;36855.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2015;31665.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2016;28745.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2017;26605.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2018;24975.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2019;23755.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2020;24130.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2021;23300.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2022;22700.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2013 ;2023;22210.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;1999;
401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2000;
402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2001;
403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2002;
404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2003;
405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2004;
406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2005;
407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2006;
408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2007;
409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2008;
410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2009;
411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2010;
412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2011;
413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2012;
414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2013;
415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2014;53995.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2015;44855.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2016;39735.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2017;36640.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2018;34465.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2019;32935.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2020;33290.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2021;32195.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2022;31400.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2014 ;2023;30735.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;1999;
426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2000;
427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2001;
428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2002;
429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2003;
430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2004;
431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2005;
432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2006;
433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2007;
434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2008;
435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2009;
436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2010;
437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2011;
438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2012;
439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2013;
440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2014;
441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2015;72605.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2016;62295.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2017;56715.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2018;53245.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2019;50975.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2020;51105.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2021;49605.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2022;48450.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2015 ;2023;47550.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;1999;
451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2000;
452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2001;
453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2002;
454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2003;
455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2004;
456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2005;
457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2006;
458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2007;
459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2008;
460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2009;
461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2010;
462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2011;
463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2012;
464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2013;
465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2014;
466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2015;
467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2016;88285.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2017;76945.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2018;70655.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2019;66960.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2020;66495.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2021;64140.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2022;62645.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2016;2023;61390.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;1999;
476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2000;
477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2001;
478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2002;
479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2003;
480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2004;
481;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2005;
482;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2006;
483;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2007;
484;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2008;
485;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2009;
486;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2010;
487;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2011;
488;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2012;
489;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2013;
490;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2014;
491;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2015;
492;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2016;
493;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2017;78140.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2018;66750.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2019;60645.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2020;59870.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2021;56795.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2022;54855.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2017;2023;53455.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;1999;
501;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2000;
502;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2001;
503;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2002;
504;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2003;
505;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2004;
506;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2005;
507;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2006;
508;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2007;
509;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2008;
510;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2009;
511;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2010;
512;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2011;
513;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2012;
514;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2013;
515;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2014;
516;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2015;
517;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2016;
518;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2017;
519;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2018;74630.0
520;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2019;62430.0
521;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2020;60015.0
522;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2021;55080.0
523;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2022;52370.0
524;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2018;2023;50350.0
525;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;1999;
526;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2000;
527;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2001;
528;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2002;
529;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2003;
530;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2004;
531;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2005;
532;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2006;
533;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2007;
534;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2008;
535;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2009;
536;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2010;
537;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2011;
538;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2012;
539;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2013;
540;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2014;
541;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2015;
542;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2016;
543;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2017;
544;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2018;
545;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2019;84215.0
546;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2020;76695.0
547;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2021;68385.0
548;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2022;63735.0
549;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2019;2023;60790.0
550;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;1999;
551;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2000;
552;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2001;
553;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2002;
554;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2003;
555;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2004;
556;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2005;
557;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2006;
558;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2007;
559;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2008;
560;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2009;
561;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2010;
562;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2011;
563;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2012;
564;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2013;
565;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2014;
566;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2015;
567;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2016;
568;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2017;
569;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2018;
570;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2019;
571;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2020;63960.0
572;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2021;56180.0
573;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2022;51720.0
574;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2020;2023;48625.0
575;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;1999;
576;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2000;
577;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2001;
578;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2002;
579;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2003;
580;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2004;
581;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2005;
582;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2006;
583;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2007;
584;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2008;
585;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2009;
586;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2010;
587;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2011;
588;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2012;
589;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2013;
590;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2014;
591;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2015;
592;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2016;
593;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2017;
594;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2018;
595;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2019;
596;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2020;
597;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;2021;2021;87890.0
