ID;Geslacht;Nationaliteit;Perioden;InternationaleStudenten_1
409;Totaal mannen en vrouwen;Barbadaans;2014/'15;0.0
410;Totaal mannen en vrouwen;Barbadaans;2015/'16;0.0
411;Totaal mannen en vrouwen;Barbadaans;2016/'17;0.0
412;Totaal mannen en vrouwen;Barbadaans;2017/'18;0.0
413;Totaal mannen en vrouwen;Barbadaans;2018/'19;0.0
414;Totaal mannen en vrouwen;Barbadaans;2019/'20;0.0
415;Totaal mannen en vrouwen;Barbadaans;2020/'21;0.0
416;Totaal mannen en vrouwen;Barbadaans;2021/'22;0.0
417;Totaal mannen en vrouwen;Barbadaans;2022/'23;0.0
418;Totaal mannen en vrouwen;Barbadaans;2023/'24;0.0
419;Totaal mannen en vrouwen;Barbadaans;2024/'25;0.0
420;Totaal mannen en vrouwen;Belarussisch;2005/'06;50.0
421;Totaal mannen en vrouwen;Belarussisch;2006/'07;50.0
422;Totaal mannen en vrouwen;Belarussisch;2007/'08;50.0
423;Totaal mannen en vrouwen;Belarussisch;2008/'09;60.0
424;Totaal mannen en vrouwen;Belarussisch;2009/'10;50.0
425;Totaal mannen en vrouwen;Belarussisch;2010/'11;60.0
426;Totaal mannen en vrouwen;Belarussisch;2011/'12;50.0
427;Totaal mannen en vrouwen;Belarussisch;2012/'13;50.0
428;Totaal mannen en vrouwen;Belarussisch;2013/'14;50.0
429;Totaal mannen en vrouwen;Belarussisch;2014/'15;50.0
430;Totaal mannen en vrouwen;Belarussisch;2015/'16;60.0
431;Totaal mannen en vrouwen;Belarussisch;2016/'17;50.0
432;Totaal mannen en vrouwen;Belarussisch;2017/'18;60.0
433;Totaal mannen en vrouwen;Belarussisch;2018/'19;70.0
434;Totaal mannen en vrouwen;Belarussisch;2019/'20;70.0
435;Totaal mannen en vrouwen;Belarussisch;2020/'21;80.0
436;Totaal mannen en vrouwen;Belarussisch;2021/'22;100.0
437;Totaal mannen en vrouwen;Belarussisch;2022/'23;110.0
438;Totaal mannen en vrouwen;Belarussisch;2023/'24;130.0
439;Totaal mannen en vrouwen;Belarussisch;2024/'25;130.0
440;Totaal mannen en vrouwen;Belgisch;2005/'06;1910.0
441;Totaal mannen en vrouwen;Belgisch;2006/'07;1840.0
442;Totaal mannen en vrouwen;Belgisch;2007/'08;1870.0
443;Totaal mannen en vrouwen;Belgisch;2008/'09;1870.0
444;Totaal mannen en vrouwen;Belgisch;2009/'10;1980.0
445;Totaal mannen en vrouwen;Belgisch;2010/'11;2090.0
446;Totaal mannen en vrouwen;Belgisch;2011/'12;2160.0
447;Totaal mannen en vrouwen;Belgisch;2012/'13;2220.0
448;Totaal mannen en vrouwen;Belgisch;2013/'14;2380.0
449;Totaal mannen en vrouwen;Belgisch;2014/'15;2500.0
450;Totaal mannen en vrouwen;Belgisch;2015/'16;2650.0
451;Totaal mannen en vrouwen;Belgisch;2016/'17;2960.0
452;Totaal mannen en vrouwen;Belgisch;2017/'18;3250.0
453;Totaal mannen en vrouwen;Belgisch;2018/'19;3580.0
454;Totaal mannen en vrouwen;Belgisch;2019/'20;3900.0
455;Totaal mannen en vrouwen;Belgisch;2020/'21;4470.0
456;Totaal mannen en vrouwen;Belgisch;2021/'22;4770.0
457;Totaal mannen en vrouwen;Belgisch;2022/'23;4740.0
458;Totaal mannen en vrouwen;Belgisch;2023/'24;4860.0
459;Totaal mannen en vrouwen;Belgisch;2024/'25;4990.0
460;Totaal mannen en vrouwen;Belizaans;2005/'06;0.0
461;Totaal mannen en vrouwen;Belizaans;2006/'07;0.0
462;Totaal mannen en vrouwen;Belizaans;2007/'08;0.0
463;Totaal mannen en vrouwen;Belizaans;2008/'09;0.0
464;Totaal mannen en vrouwen;Belizaans;2009/'10;0.0
465;Totaal mannen en vrouwen;Belizaans;2010/'11;0.0
466;Totaal mannen en vrouwen;Belizaans;2011/'12;0.0
467;Totaal mannen en vrouwen;Belizaans;2012/'13;0.0
468;Totaal mannen en vrouwen;Belizaans;2013/'14;0.0
469;Totaal mannen en vrouwen;Belizaans;2014/'15;0.0
470;Totaal mannen en vrouwen;Belizaans;2015/'16;0.0
471;Totaal mannen en vrouwen;Belizaans;2016/'17;0.0
472;Totaal mannen en vrouwen;Belizaans;2017/'18;0.0
473;Totaal mannen en vrouwen;Belizaans;2018/'19;0.0
474;Totaal mannen en vrouwen;Belizaans;2019/'20;10.0
475;Totaal mannen en vrouwen;Belizaans;2020/'21;0.0
476;Totaal mannen en vrouwen;Belizaans;2021/'22;10.0
477;Totaal mannen en vrouwen;Belizaans;2022/'23;10.0
478;Totaal mannen en vrouwen;Belizaans;2023/'24;10.0
479;Totaal mannen en vrouwen;Belizaans;2024/'25;10.0
480;Totaal mannen en vrouwen;Bengalees;2005/'06;30.0
481;Totaal mannen en vrouwen;Bengalees;2006/'07;30.0
482;Totaal mannen en vrouwen;Bengalees;2007/'08;20.0
483;Totaal mannen en vrouwen;Bengalees;2008/'09;30.0
484;Totaal mannen en vrouwen;Bengalees;2009/'10;40.0
485;Totaal mannen en vrouwen;Bengalees;2010/'11;40.0
486;Totaal mannen en vrouwen;Bengalees;2011/'12;50.0
487;Totaal mannen en vrouwen;Bengalees;2012/'13;60.0
488;Totaal mannen en vrouwen;Bengalees;2013/'14;90.0
489;Totaal mannen en vrouwen;Bengalees;2014/'15;90.0
490;Totaal mannen en vrouwen;Bengalees;2015/'16;80.0
491;Totaal mannen en vrouwen;Bengalees;2016/'17;110.0
492;Totaal mannen en vrouwen;Bengalees;2017/'18;130.0
493;Totaal mannen en vrouwen;Bengalees;2018/'19;110.0
494;Totaal mannen en vrouwen;Bengalees;2019/'20;140.0
495;Totaal mannen en vrouwen;Bengalees;2020/'21;180.0
496;Totaal mannen en vrouwen;Bengalees;2021/'22;400.0
497;Totaal mannen en vrouwen;Bengalees;2022/'23;560.0
498;Totaal mannen en vrouwen;Bengalees;2023/'24;530.0
499;Totaal mannen en vrouwen;Bengalees;2024/'25;530.0
500;Totaal mannen en vrouwen;Benins;2005/'06;0.0
501;Totaal mannen en vrouwen;Benins;2006/'07;0.0
502;Totaal mannen en vrouwen;Benins;2007/'08;0.0
503;Totaal mannen en vrouwen;Benins;2008/'09;0.0
504;Totaal mannen en vrouwen;Benins;2009/'10;0.0
505;Totaal mannen en vrouwen;Benins;2010/'11;0.0
506;Totaal mannen en vrouwen;Benins;2011/'12;0.0
507;Totaal mannen en vrouwen;Benins;2012/'13;0.0
508;Totaal mannen en vrouwen;Benins;2013/'14;0.0
509;Totaal mannen en vrouwen;Benins;2014/'15;0.0
510;Totaal mannen en vrouwen;Benins;2015/'16;0.0
511;Totaal mannen en vrouwen;Benins;2016/'17;0.0
512;Totaal mannen en vrouwen;Benins;2017/'18;0.0
513;Totaal mannen en vrouwen;Benins;2018/'19;0.0
514;Totaal mannen en vrouwen;Benins;2019/'20;0.0
515;Totaal mannen en vrouwen;Benins;2020/'21;10.0
516;Totaal mannen en vrouwen;Benins;2021/'22;0.0
517;Totaal mannen en vrouwen;Benins;2022/'23;0.0
518;Totaal mannen en vrouwen;Benins;2023/'24;0.0
519;Totaal mannen en vrouwen;Benins;2024/'25;0.0
520;Totaal mannen en vrouwen;Bhutaans;2005/'06;10.0
521;Totaal mannen en vrouwen;Bhutaans;2006/'07;0.0
522;Totaal mannen en vrouwen;Bhutaans;2007/'08;10.0
523;Totaal mannen en vrouwen;Bhutaans;2008/'09;10.0
524;Totaal mannen en vrouwen;Bhutaans;2009/'10;10.0
525;Totaal mannen en vrouwen;Bhutaans;2010/'11;10.0
526;Totaal mannen en vrouwen;Bhutaans;2011/'12;10.0
527;Totaal mannen en vrouwen;Bhutaans;2012/'13;10.0
528;Totaal mannen en vrouwen;Bhutaans;2013/'14;0.0
529;Totaal mannen en vrouwen;Bhutaans;2014/'15;0.0
530;Totaal mannen en vrouwen;Bhutaans;2015/'16;10.0
531;Totaal mannen en vrouwen;Bhutaans;2016/'17;10.0
532;Totaal mannen en vrouwen;Bhutaans;2017/'18;0.0
533;Totaal mannen en vrouwen;Bhutaans;2018/'19;0.0
534;Totaal mannen en vrouwen;Bhutaans;2019/'20;0.0
535;Totaal mannen en vrouwen;Bhutaans;2020/'21;10.0
536;Totaal mannen en vrouwen;Bhutaans;2021/'22;10.0
537;Totaal mannen en vrouwen;Bhutaans;2022/'23;10.0
538;Totaal mannen en vrouwen;Bhutaans;2023/'24;0.0
539;Totaal mannen en vrouwen;Bhutaans;2024/'25;0.0
540;Totaal mannen en vrouwen;Boliviaans;2005/'06;20.0
541;Totaal mannen en vrouwen;Boliviaans;2006/'07;30.0
542;Totaal mannen en vrouwen;Boliviaans;2007/'08;30.0
543;Totaal mannen en vrouwen;Boliviaans;2008/'09;30.0
544;Totaal mannen en vrouwen;Boliviaans;2009/'10;40.0
545;Totaal mannen en vrouwen;Boliviaans;2010/'11;30.0
546;Totaal mannen en vrouwen;Boliviaans;2011/'12;30.0
547;Totaal mannen en vrouwen;Boliviaans;2012/'13;20.0
548;Totaal mannen en vrouwen;Boliviaans;2013/'14;20.0
549;Totaal mannen en vrouwen;Boliviaans;2014/'15;10.0
550;Totaal mannen en vrouwen;Boliviaans;2015/'16;10.0
551;Totaal mannen en vrouwen;Boliviaans;2016/'17;10.0
552;Totaal mannen en vrouwen;Boliviaans;2017/'18;20.0
553;Totaal mannen en vrouwen;Boliviaans;2018/'19;20.0
554;Totaal mannen en vrouwen;Boliviaans;2019/'20;20.0
555;Totaal mannen en vrouwen;Boliviaans;2020/'21;20.0
556;Totaal mannen en vrouwen;Boliviaans;2021/'22;10.0
557;Totaal mannen en vrouwen;Boliviaans;2022/'23;20.0
558;Totaal mannen en vrouwen;Boliviaans;2023/'24;20.0
559;Totaal mannen en vrouwen;Boliviaans;2024/'25;10.0
560;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2005/'06;20.0
561;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2006/'07;30.0
562;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2007/'08;30.0
563;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2008/'09;30.0
564;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2009/'10;30.0
565;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2010/'11;30.0
566;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2011/'12;30.0
567;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2012/'13;30.0
568;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2013/'14;30.0
569;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2014/'15;20.0
570;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2015/'16;20.0
571;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2016/'17;30.0
572;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2017/'18;20.0
573;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2018/'19;40.0
574;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2019/'20;40.0
575;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2020/'21;40.0
576;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2021/'22;40.0
577;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2022/'23;40.0
578;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2023/'24;40.0
579;Totaal mannen en vrouwen;Burger van Bosnië-Herzegovina;2024/'25;30.0
580;Totaal mannen en vrouwen;Botswaans;2005/'06;0.0
581;Totaal mannen en vrouwen;Botswaans;2006/'07;0.0
582;Totaal mannen en vrouwen;Botswaans;2007/'08;10.0
583;Totaal mannen en vrouwen;Botswaans;2008/'09;10.0
584;Totaal mannen en vrouwen;Botswaans;2009/'10;0.0
585;Totaal mannen en vrouwen;Botswaans;2010/'11;0.0
586;Totaal mannen en vrouwen;Botswaans;2011/'12;0.0
587;Totaal mannen en vrouwen;Botswaans;2012/'13;0.0
588;Totaal mannen en vrouwen;Botswaans;2013/'14;0.0
589;Totaal mannen en vrouwen;Botswaans;2014/'15;10.0
590;Totaal mannen en vrouwen;Botswaans;2015/'16;0.0
591;Totaal mannen en vrouwen;Botswaans;2016/'17;0.0
592;Totaal mannen en vrouwen;Botswaans;2017/'18;10.0
593;Totaal mannen en vrouwen;Botswaans;2018/'19;10.0
594;Totaal mannen en vrouwen;Botswaans;2019/'20;10.0
595;Totaal mannen en vrouwen;Botswaans;2020/'21;10.0
596;Totaal mannen en vrouwen;Botswaans;2021/'22;10.0
597;Totaal mannen en vrouwen;Botswaans;2022/'23;10.0
598;Totaal mannen en vrouwen;Botswaans;2023/'24;10.0
599;Totaal mannen en vrouwen;Botswaans;2024/'25;10.0
600;Totaal mannen en vrouwen;Braziliaans;2005/'06;100.0
601;Totaal mannen en vrouwen;Braziliaans;2006/'07;120.0
602;Totaal mannen en vrouwen;Braziliaans;2007/'08;140.0
603;Totaal mannen en vrouwen;Braziliaans;2008/'09;140.0
604;Totaal mannen en vrouwen;Braziliaans;2009/'10;140.0
605;Totaal mannen en vrouwen;Braziliaans;2010/'11;150.0
606;Totaal mannen en vrouwen;Braziliaans;2011/'12;150.0
607;Totaal mannen en vrouwen;Braziliaans;2012/'13;150.0
608;Totaal mannen en vrouwen;Braziliaans;2013/'14;170.0
609;Totaal mannen en vrouwen;Braziliaans;2014/'15;200.0
610;Totaal mannen en vrouwen;Braziliaans;2015/'16;250.0
611;Totaal mannen en vrouwen;Braziliaans;2016/'17;260.0
612;Totaal mannen en vrouwen;Braziliaans;2017/'18;300.0
613;Totaal mannen en vrouwen;Braziliaans;2018/'19;330.0
614;Totaal mannen en vrouwen;Braziliaans;2019/'20;340.0
615;Totaal mannen en vrouwen;Braziliaans;2020/'21;350.0
616;Totaal mannen en vrouwen;Braziliaans;2021/'22;390.0
617;Totaal mannen en vrouwen;Braziliaans;2022/'23;380.0
618;Totaal mannen en vrouwen;Braziliaans;2023/'24;350.0
619;Totaal mannen en vrouwen;Braziliaans;2024/'25;340.0
620;Totaal mannen en vrouwen;Brits;2005/'06;460.0
621;Totaal mannen en vrouwen;Brits;2006/'07;490.0
622;Totaal mannen en vrouwen;Brits;2007/'08;530.0
623;Totaal mannen en vrouwen;Brits;2008/'09;550.0
624;Totaal mannen en vrouwen;Brits;2009/'10;610.0
625;Totaal mannen en vrouwen;Brits;2010/'11;700.0
626;Totaal mannen en vrouwen;Brits;2011/'12;900.0
627;Totaal mannen en vrouwen;Brits;2012/'13;1290.0
628;Totaal mannen en vrouwen;Brits;2013/'14;1720.0
629;Totaal mannen en vrouwen;Brits;2014/'15;1960.0
630;Totaal mannen en vrouwen;Brits;2015/'16;2290.0
631;Totaal mannen en vrouwen;Brits;2016/'17;2740.0
632;Totaal mannen en vrouwen;Brits;2017/'18;3050.0
633;Totaal mannen en vrouwen;Brits;2018/'19;3300.0
634;Totaal mannen en vrouwen;Brits;2019/'20;3090.0
635;Totaal mannen en vrouwen;Brits;2020/'21;3160.0
636;Totaal mannen en vrouwen;Brits;2021/'22;2340.0
637;Totaal mannen en vrouwen;Brits;2022/'23;1830.0
638;Totaal mannen en vrouwen;Brits;2023/'24;1460.0
639;Totaal mannen en vrouwen;Brits;2024/'25;1080.0
640;Totaal mannen en vrouwen;Bruneis;2005/'06;0.0
641;Totaal mannen en vrouwen;Bruneis;2006/'07;0.0
642;Totaal mannen en vrouwen;Bruneis;2007/'08;0.0
643;Totaal mannen en vrouwen;Bruneis;2008/'09;0.0
644;Totaal mannen en vrouwen;Bruneis;2009/'10;0.0
645;Totaal mannen en vrouwen;Bruneis;2010/'11;0.0
646;Totaal mannen en vrouwen;Bruneis;2011/'12;0.0
647;Totaal mannen en vrouwen;Bruneis;2012/'13;0.0
648;Totaal mannen en vrouwen;Bruneis;2013/'14;0.0
649;Totaal mannen en vrouwen;Bruneis;2014/'15;0.0
650;Totaal mannen en vrouwen;Bruneis;2015/'16;0.0
651;Totaal mannen en vrouwen;Bruneis;2016/'17;0.0
652;Totaal mannen en vrouwen;Bruneis;2017/'18;0.0
653;Totaal mannen en vrouwen;Bruneis;2018/'19;0.0
654;Totaal mannen en vrouwen;Bruneis;2019/'20;0.0
655;Totaal mannen en vrouwen;Bruneis;2020/'21;0.0
656;Totaal mannen en vrouwen;Bruneis;2021/'22;0.0
657;Totaal mannen en vrouwen;Bruneis;2022/'23;0.0
658;Totaal mannen en vrouwen;Bruneis;2023/'24;10.0
659;Totaal mannen en vrouwen;Bruneis;2024/'25;0.0
660;Totaal mannen en vrouwen;Bulgaars;2005/'06;390.0
661;Totaal mannen en vrouwen;Bulgaars;2006/'07;490.0
662;Totaal mannen en vrouwen;Bulgaars;2007/'08;730.0
663;Totaal mannen en vrouwen;Bulgaars;2008/'09;1020.0
664;Totaal mannen en vrouwen;Bulgaars;2009/'10;1250.0
665;Totaal mannen en vrouwen;Bulgaars;2010/'11;1440.0
666;Totaal mannen en vrouwen;Bulgaars;2011/'12;1610.0
667;Totaal mannen en vrouwen;Bulgaars;2012/'13;1640.0
668;Totaal mannen en vrouwen;Bulgaars;2013/'14;1680.0
669;Totaal mannen en vrouwen;Bulgaars;2014/'15;1810.0
670;Totaal mannen en vrouwen;Bulgaars;2015/'16;2020.0
671;Totaal mannen en vrouwen;Bulgaars;2016/'17;2270.0
672;Totaal mannen en vrouwen;Bulgaars;2017/'18;2580.0
673;Totaal mannen en vrouwen;Bulgaars;2018/'19;3120.0
674;Totaal mannen en vrouwen;Bulgaars;2019/'20;3670.0
675;Totaal mannen en vrouwen;Bulgaars;2020/'21;4080.0
676;Totaal mannen en vrouwen;Bulgaars;2021/'22;4600.0
677;Totaal mannen en vrouwen;Bulgaars;2022/'23;5100.0
678;Totaal mannen en vrouwen;Bulgaars;2023/'24;5380.0
679;Totaal mannen en vrouwen;Bulgaars;2024/'25;5460.0
680;Totaal mannen en vrouwen;Burkinees;2005/'06;0.0
681;Totaal mannen en vrouwen;Burkinees;2006/'07;0.0
682;Totaal mannen en vrouwen;Burkinees;2007/'08;10.0
683;Totaal mannen en vrouwen;Burkinees;2008/'09;0.0
684;Totaal mannen en vrouwen;Burkinees;2009/'10;0.0
685;Totaal mannen en vrouwen;Burkinees;2010/'11;0.0
686;Totaal mannen en vrouwen;Burkinees;2011/'12;0.0
687;Totaal mannen en vrouwen;Burkinees;2012/'13;0.0
688;Totaal mannen en vrouwen;Burkinees;2013/'14;10.0
689;Totaal mannen en vrouwen;Burkinees;2014/'15;0.0
690;Totaal mannen en vrouwen;Burkinees;2015/'16;0.0
691;Totaal mannen en vrouwen;Burkinees;2016/'17;0.0
692;Totaal mannen en vrouwen;Burkinees;2017/'18;0.0
693;Totaal mannen en vrouwen;Burkinees;2018/'19;10.0
694;Totaal mannen en vrouwen;Burkinees;2019/'20;0.0
695;Totaal mannen en vrouwen;Burkinees;2020/'21;10.0
696;Totaal mannen en vrouwen;Burkinees;2021/'22;0.0
697;Totaal mannen en vrouwen;Burkinees;2022/'23;0.0
698;Totaal mannen en vrouwen;Burkinees;2023/'24;10.0
699;Totaal mannen en vrouwen;Burkinees;2024/'25;0.0
700;Totaal mannen en vrouwen;Burundees;2005/'06;10.0
701;Totaal mannen en vrouwen;Burundees;2006/'07;10.0
702;Totaal mannen en vrouwen;Burundees;2007/'08;20.0
703;Totaal mannen en vrouwen;Burundees;2008/'09;20.0
704;Totaal mannen en vrouwen;Burundees;2009/'10;20.0
705;Totaal mannen en vrouwen;Burundees;2010/'11;20.0
706;Totaal mannen en vrouwen;Burundees;2011/'12;20.0
707;Totaal mannen en vrouwen;Burundees;2012/'13;10.0
708;Totaal mannen en vrouwen;Burundees;2013/'14;10.0
709;Totaal mannen en vrouwen;Burundees;2014/'15;10.0
710;Totaal mannen en vrouwen;Burundees;2015/'16;10.0
711;Totaal mannen en vrouwen;Burundees;2016/'17;10.0
712;Totaal mannen en vrouwen;Burundees;2017/'18;10.0
713;Totaal mannen en vrouwen;Burundees;2018/'19;10.0
714;Totaal mannen en vrouwen;Burundees;2019/'20;10.0
715;Totaal mannen en vrouwen;Burundees;2020/'21;10.0
716;Totaal mannen en vrouwen;Burundees;2021/'22;10.0
717;Totaal mannen en vrouwen;Burundees;2022/'23;0.0
718;Totaal mannen en vrouwen;Burundees;2023/'24;0.0
719;Totaal mannen en vrouwen;Burundees;2024/'25;0.0
720;Totaal mannen en vrouwen;Cambodjaans;2005/'06;0.0
721;Totaal mannen en vrouwen;Cambodjaans;2006/'07;0.0
722;Totaal mannen en vrouwen;Cambodjaans;2007/'08;0.0
723;Totaal mannen en vrouwen;Cambodjaans;2008/'09;0.0
724;Totaal mannen en vrouwen;Cambodjaans;2009/'10;10.0
725;Totaal mannen en vrouwen;Cambodjaans;2010/'11;0.0
726;Totaal mannen en vrouwen;Cambodjaans;2011/'12;0.0
727;Totaal mannen en vrouwen;Cambodjaans;2012/'13;0.0
728;Totaal mannen en vrouwen;Cambodjaans;2013/'14;0.0
729;Totaal mannen en vrouwen;Cambodjaans;2014/'15;0.0
730;Totaal mannen en vrouwen;Cambodjaans;2015/'16;0.0
731;Totaal mannen en vrouwen;Cambodjaans;2016/'17;0.0
732;Totaal mannen en vrouwen;Cambodjaans;2017/'18;0.0
733;Totaal mannen en vrouwen;Cambodjaans;2018/'19;0.0
734;Totaal mannen en vrouwen;Cambodjaans;2019/'20;0.0
735;Totaal mannen en vrouwen;Cambodjaans;2020/'21;10.0
736;Totaal mannen en vrouwen;Cambodjaans;2021/'22;10.0
737;Totaal mannen en vrouwen;Cambodjaans;2022/'23;10.0
738;Totaal mannen en vrouwen;Cambodjaans;2023/'24;10.0
739;Totaal mannen en vrouwen;Cambodjaans;2024/'25;10.0
740;Totaal mannen en vrouwen;Canadees;2005/'06;120.0
741;Totaal mannen en vrouwen;Canadees;2006/'07;140.0
742;Totaal mannen en vrouwen;Canadees;2007/'08;140.0
743;Totaal mannen en vrouwen;Canadees;2008/'09;150.0
744;Totaal mannen en vrouwen;Canadees;2009/'10;160.0
745;Totaal mannen en vrouwen;Canadees;2010/'11;170.0
746;Totaal mannen en vrouwen;Canadees;2011/'12;190.0
747;Totaal mannen en vrouwen;Canadees;2012/'13;190.0
748;Totaal mannen en vrouwen;Canadees;2013/'14;190.0
749;Totaal mannen en vrouwen;Canadees;2014/'15;220.0
750;Totaal mannen en vrouwen;Canadees;2015/'16;260.0
751;Totaal mannen en vrouwen;Canadees;2016/'17;280.0
752;Totaal mannen en vrouwen;Canadees;2017/'18;300.0
753;Totaal mannen en vrouwen;Canadees;2018/'19;340.0
754;Totaal mannen en vrouwen;Canadees;2019/'20;340.0
755;Totaal mannen en vrouwen;Canadees;2020/'21;350.0
756;Totaal mannen en vrouwen;Canadees;2021/'22;390.0
757;Totaal mannen en vrouwen;Canadees;2022/'23;380.0
758;Totaal mannen en vrouwen;Canadees;2023/'24;370.0
759;Totaal mannen en vrouwen;Canadees;2024/'25;360.0
760;Totaal mannen en vrouwen;Centraal-Afrikaans;2005/'06;0.0
761;Totaal mannen en vrouwen;Centraal-Afrikaans;2006/'07;0.0
762;Totaal mannen en vrouwen;Centraal-Afrikaans;2007/'08;0.0
763;Totaal mannen en vrouwen;Centraal-Afrikaans;2008/'09;0.0
764;Totaal mannen en vrouwen;Centraal-Afrikaans;2009/'10;0.0
765;Totaal mannen en vrouwen;Centraal-Afrikaans;2010/'11;0.0
766;Totaal mannen en vrouwen;Centraal-Afrikaans;2011/'12;0.0
767;Totaal mannen en vrouwen;Centraal-Afrikaans;2012/'13;0.0
768;Totaal mannen en vrouwen;Centraal-Afrikaans;2013/'14;0.0
769;Totaal mannen en vrouwen;Centraal-Afrikaans;2014/'15;0.0
770;Totaal mannen en vrouwen;Centraal-Afrikaans;2015/'16;0.0
771;Totaal mannen en vrouwen;Centraal-Afrikaans;2016/'17;0.0
772;Totaal mannen en vrouwen;Centraal-Afrikaans;2017/'18;0.0
773;Totaal mannen en vrouwen;Centraal-Afrikaans;2018/'19;0.0
774;Totaal mannen en vrouwen;Centraal-Afrikaans;2019/'20;0.0
775;Totaal mannen en vrouwen;Centraal-Afrikaans;2020/'21;0.0
776;Totaal mannen en vrouwen;Centraal-Afrikaans;2021/'22;0.0
777;Totaal mannen en vrouwen;Centraal-Afrikaans;2022/'23;0.0
778;Totaal mannen en vrouwen;Centraal-Afrikaans;2023/'24;0.0
779;Totaal mannen en vrouwen;Centraal-Afrikaans;2024/'25;0.0
780;Totaal mannen en vrouwen;Chileens;2005/'06;30.0
781;Totaal mannen en vrouwen;Chileens;2006/'07;40.0
782;Totaal mannen en vrouwen;Chileens;2007/'08;40.0
783;Totaal mannen en vrouwen;Chileens;2008/'09;30.0
784;Totaal mannen en vrouwen;Chileens;2009/'10;50.0
785;Totaal mannen en vrouwen;Chileens;2010/'11;50.0
786;Totaal mannen en vrouwen;Chileens;2011/'12;50.0
787;Totaal mannen en vrouwen;Chileens;2012/'13;50.0
788;Totaal mannen en vrouwen;Chileens;2013/'14;50.0
789;Totaal mannen en vrouwen;Chileens;2014/'15;50.0
790;Totaal mannen en vrouwen;Chileens;2015/'16;60.0
791;Totaal mannen en vrouwen;Chileens;2016/'17;60.0
792;Totaal mannen en vrouwen;Chileens;2017/'18;80.0
793;Totaal mannen en vrouwen;Chileens;2018/'19;80.0
794;Totaal mannen en vrouwen;Chileens;2019/'20;80.0
795;Totaal mannen en vrouwen;Chileens;2020/'21;80.0
796;Totaal mannen en vrouwen;Chileens;2021/'22;100.0
797;Totaal mannen en vrouwen;Chileens;2022/'23;110.0
798;Totaal mannen en vrouwen;Chileens;2023/'24;90.0
799;Totaal mannen en vrouwen;Chileens;2024/'25;100.0
800;Totaal mannen en vrouwen;Chinees;2005/'06;3870.0
801;Totaal mannen en vrouwen;Chinees;2006/'07;3560.0
802;Totaal mannen en vrouwen;Chinees;2007/'08;3380.0
803;Totaal mannen en vrouwen;Chinees;2008/'09;3410.0
804;Totaal mannen en vrouwen;Chinees;2009/'10;3770.0
805;Totaal mannen en vrouwen;Chinees;2010/'11;4090.0
806;Totaal mannen en vrouwen;Chinees;2011/'12;4390.0
807;Totaal mannen en vrouwen;Chinees;2012/'13;4530.0
