ID;Geslacht;TypeZelfstandigeInStartjaar;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2009;55.3
200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2010;71.6
201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2011;76.6
202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2012;71.5
203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2013;70.6
204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2014;78.2
205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2015;
206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2016;
207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2008;60.5
208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2009;55.3
209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2010;71.6
210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2011;76.6
211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2012;71.5
212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2013;70.6
213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2014;
214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2015;
215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2016;
216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2008;60.5
217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2009;55.3
218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2010;71.6
219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2011;76.6
220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2012;71.5
221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2013;
222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2014;
223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2015;
224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2016;
225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2008;25.6
226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2009;22.8
227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2010;31.3
228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2011;33.6
229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2012;31.8
230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2013;31.9
231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2014;35.5
232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2015;40.6
233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2016;37.3
234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2008;25.6
235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2009;22.8
236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2010;31.3
237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2011;33.6
238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2012;31.8
239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2013;31.9
240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2014;35.5
241;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2015;40.6
242;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2016;
243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2008;25.6
244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2009;22.8
245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2010;31.3
246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2011;33.6
247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2012;31.8
248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2013;31.9
249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2014;35.5
250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2015;
251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2016;
252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2008;25.6
253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2009;22.8
254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2010;31.3
255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2011;33.6
256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2012;31.8
257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2013;31.9
258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2014;
259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2015;
260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2016;
261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2008;25.6
262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2009;22.8
263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2010;31.3
264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2011;33.6
265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2012;31.8
266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2013;
267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2014;
268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2015;
269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2016;
270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2008;52.3
271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2009;42.6
272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2010;39.0
273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2011;36.3
274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2012;39.7
275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2013;49.0
276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2014;50.8
277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2015;53.4
278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2016;48.4
279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2008;52.3
280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2009;42.6
281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2010;39.0
282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2011;36.3
283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2012;39.7
284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2013;49.0
285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2014;50.8
286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2015;53.4
287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2016;
288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2008;52.3
289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2009;42.6
290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2010;39.0
291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2011;36.3
292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2012;39.7
293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2013;49.0
294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2014;50.8
295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2015;
296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2016;
297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2008;52.3
298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2009;42.6
299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2010;39.0
300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2011;36.3
301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2012;39.7
302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2013;49.0
303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2014;
304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2015;
305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2016;
306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2008;52.3
307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2009;42.6
308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2010;39.0
309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2011;36.3
310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2012;39.7
311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2013;
312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2014;
313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2015;
314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2016;
315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2008;60.9
316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2009;51.6
317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2010;51.1
318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2011;49.5
319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2012;52.3
320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2013;61.8
321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2014;64.9
322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2015;69.9
323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2016;64.4
324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2008;60.9
325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2009;51.6
326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2010;51.1
327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2011;49.5
328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2012;52.3
329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2013;61.8
330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2014;64.9
331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2015;69.9
332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2016;
333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2008;60.9
334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2009;51.6
335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2010;51.1
336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2011;49.5
337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2012;52.3
338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2013;61.8
339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2014;64.9
340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2015;
341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2016;
342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2008;60.9
343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2009;51.6
344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2010;51.1
345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2011;49.5
346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2012;52.3
347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2013;61.8
348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2014;
349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2015;
350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;4 jaar na startjaar;2016;
351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2008;60.9
352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2009;51.6
353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2010;51.1
354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2011;49.5
355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2012;52.3
356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2013;
357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2014;
358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;5 jaar na startjaar;2015;
