ID;Geslacht;Herkomstland;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1637;Mannen;Aziatisch Midden-Oosten;2028;17004;7646;9358
1638;Mannen;Aziatisch Midden-Oosten;2029;17101;7968;9133
1639;Mannen;Aziatisch Midden-Oosten;2030;17208;8184;9024
1640;Mannen;Aziatisch Midden-Oosten;2031;17294;8340;8954
1641;Mannen;Aziatisch Midden-Oosten;2032;17355;8508;8847
1642;Mannen;Aziatisch Midden-Oosten;2033;17355;8652;8703
1643;Mannen;Aziatisch Midden-Oosten;2034;17355;8783;8572
1644;Mannen;Aziatisch Midden-Oosten;2035;17355;8898;8457
1645;Mannen;Aziatisch Midden-Oosten;2036;17355;8984;8371
1646;Mannen;Aziatisch Midden-Oosten;2037;17355;9053;8302
1647;Mannen;Aziatisch Midden-Oosten;2038;17355;9107;8248
1648;Mannen;Aziatisch Midden-Oosten;2039;17355;9153;8202
1649;Mannen;Aziatisch Midden-Oosten;2040;17355;9195;8160
1650;Mannen;Aziatisch Midden-Oosten;2041;17355;9234;8120
1651;Mannen;Aziatisch Midden-Oosten;2042;17355;9278;8077
1652;Mannen;Aziatisch Midden-Oosten;2043;17355;9319;8036
1653;Mannen;Aziatisch Midden-Oosten;2044;17355;9352;8003
1654;Mannen;Aziatisch Midden-Oosten;2045;17355;9377;7978
1655;Mannen;Aziatisch Midden-Oosten;2046;17355;9382;7974
1656;Mannen;Aziatisch Midden-Oosten;2047;17355;9369;7986
1657;Mannen;Aziatisch Midden-Oosten;2048;17355;9374;7981
1658;Mannen;Aziatisch Midden-Oosten;2049;17355;9395;7960
1659;Mannen;Aziatisch Midden-Oosten;2050;17355;9413;7942
1660;Mannen;Aziatisch Midden-Oosten;2051;17355;9434;7921
1661;Mannen;Aziatisch Midden-Oosten;2052;17355;9442;7913
1662;Mannen;Aziatisch Midden-Oosten;2053;17355;9442;7914
1663;Mannen;Aziatisch Midden-Oosten;2054;17355;9443;7912
1664;Mannen;Aziatisch Midden-Oosten;2055;17355;9445;7910
1665;Mannen;Aziatisch Midden-Oosten;2056;17355;9448;7906
1666;Mannen;Aziatisch Midden-Oosten;2057;17355;9453;7902
1667;Mannen;Aziatisch Midden-Oosten;2058;17355;9458;7897
1668;Mannen;Aziatisch Midden-Oosten;2059;17355;9464;7891
1669;Mannen;Aziatisch Midden-Oosten;2060;17355;9469;7886
1670;Mannen;Aziatisch Midden-Oosten;2061;17355;9476;7880
1671;Mannen;Aziatisch Midden-Oosten;2062;17355;9481;7874
1672;Mannen;Aziatisch Midden-Oosten;2063;17355;9486;7869
1673;Mannen;Aziatisch Midden-Oosten;2064;17355;9492;7863
1674;Mannen;Aziatisch Midden-Oosten;2065;17355;9498;7857
1675;Mannen;Aziatisch Midden-Oosten;2066;17355;9503;7852
1676;Mannen;Aziatisch Midden-Oosten;2067;17355;9509;7846
1677;Mannen;Aziatisch Midden-Oosten;2068;17355;9514;7841
1678;Mannen;Aziatisch Midden-Oosten;2069;17355;9519;7836
1679;Mannen;Aziatisch Midden-Oosten;2070;17355;9524;7831
1680;Mannen;Oostelijk Azië;2023;16382;7248;9134
1681;Mannen;Oostelijk Azië;2024;16572;8236;8336
1682;Mannen;Oostelijk Azië;2025;16935;9192;7743
1683;Mannen;Oostelijk Azië;2026;17261;10143;7118
1684;Mannen;Oostelijk Azië;2027;17568;11096;6472
1685;Mannen;Oostelijk Azië;2028;17751;12024;5727
1686;Mannen;Oostelijk Azië;2029;18064;12314;5750
1687;Mannen;Oostelijk Azië;2030;18336;12595;5741
1688;Mannen;Oostelijk Azië;2031;18548;12832;5716
1689;Mannen;Oostelijk Azië;2032;18705;13049;5656
1690;Mannen;Oostelijk Azië;2033;18705;13245;5460
1691;Mannen;Oostelijk Azië;2034;18705;13373;5332
1692;Mannen;Oostelijk Azië;2035;18705;13492;5213
1693;Mannen;Oostelijk Azië;2036;18705;13588;5116
1694;Mannen;Oostelijk Azië;2037;18705;13666;5039
1695;Mannen;Oostelijk Azië;2038;18705;13730;4975
1696;Mannen;Oostelijk Azië;2039;18705;13784;4920
1697;Mannen;Oostelijk Azië;2040;18705;13833;4872
1698;Mannen;Oostelijk Azië;2041;18705;13875;4830
1699;Mannen;Oostelijk Azië;2042;18705;13912;4793
1700;Mannen;Oostelijk Azië;2043;18705;13948;4757
1701;Mannen;Oostelijk Azië;2044;18705;13979;4726
1702;Mannen;Oostelijk Azië;2045;18705;14006;4699
1703;Mannen;Oostelijk Azië;2046;18705;14030;4675
1704;Mannen;Oostelijk Azië;2047;18705;14052;4652
1705;Mannen;Oostelijk Azië;2048;18705;14070;4635
1706;Mannen;Oostelijk Azië;2049;18705;14082;4623
1707;Mannen;Oostelijk Azië;2050;18705;14089;4616
1708;Mannen;Oostelijk Azië;2051;18705;14112;4593
1709;Mannen;Oostelijk Azië;2052;18705;14128;4576
1710;Mannen;Oostelijk Azië;2053;18705;14137;4568
1711;Mannen;Oostelijk Azië;2054;18705;14145;4560
1712;Mannen;Oostelijk Azië;2055;18705;14152;4553
1713;Mannen;Oostelijk Azië;2056;18705;14159;4546
1714;Mannen;Oostelijk Azië;2057;18705;14165;4540
1715;Mannen;Oostelijk Azië;2058;18705;14170;4535
1716;Mannen;Oostelijk Azië;2059;18705;14176;4529
1717;Mannen;Oostelijk Azië;2060;18705;14180;4525
1718;Mannen;Oostelijk Azië;2061;18705;14185;4520
1719;Mannen;Oostelijk Azië;2062;18705;14189;4516
1720;Mannen;Oostelijk Azië;2063;18705;14193;4512
1721;Mannen;Oostelijk Azië;2064;18705;14197;4508
1722;Mannen;Oostelijk Azië;2065;18705;14201;4504
1723;Mannen;Oostelijk Azië;2066;18705;14204;4501
1724;Mannen;Oostelijk Azië;2067;18705;14208;4497
1725;Mannen;Oostelijk Azië;2068;18705;14212;4493
1726;Mannen;Oostelijk Azië;2069;18705;14215;4490
1727;Mannen;Oostelijk Azië;2070;18705;14218;4486
1728;Vrouwen;Totaal;2023;163117;93737;69380
1729;Vrouwen;Totaal;2024;154935;96942;57993
1730;Vrouwen;Totaal;2025;150611;100178;50433
1731;Vrouwen;Totaal;2026;146412;103586;42826
1732;Vrouwen;Totaal;2027;146758;108343;38415
1733;Vrouwen;Totaal;2028;147143;113336;33807
1734;Vrouwen;Totaal;2029;148118;114138;33980
1735;Vrouwen;Totaal;2030;148754;114881;33873
1736;Vrouwen;Totaal;2031;149419;115484;33935
1737;Vrouwen;Totaal;2032;149801;115868;33932
1738;Vrouwen;Totaal;2033;149738;116019;33719
1739;Vrouwen;Totaal;2034;149507;116274;33233
1740;Vrouwen;Totaal;2035;149605;116548;33056
1741;Vrouwen;Totaal;2036;149610;116920;32690
1742;Vrouwen;Totaal;2037;149633;117306;32327
1743;Vrouwen;Totaal;2038;149633;117655;31978
1744;Vrouwen;Totaal;2039;149662;117965;31697
1745;Vrouwen;Totaal;2040;149701;118236;31465
1746;Vrouwen;Totaal;2041;149704;118464;31240
1747;Vrouwen;Totaal;2042;149744;118662;31082
1748;Vrouwen;Totaal;2043;149773;118852;30921
1749;Vrouwen;Totaal;2044;149828;119019;30809
1750;Vrouwen;Totaal;2045;149847;119177;30670
1751;Vrouwen;Totaal;2046;149850;119309;30541
1752;Vrouwen;Totaal;2047;149857;119431;30426
1753;Vrouwen;Totaal;2048;149875;119533;30342
1754;Vrouwen;Totaal;2049;149876;119643;30233
1755;Vrouwen;Totaal;2050;149891;119762;30129
1756;Vrouwen;Totaal;2051;149896;119904;29992
1757;Vrouwen;Totaal;2052;149893;120034;29859
1758;Vrouwen;Totaal;2053;149889;120156;29733
1759;Vrouwen;Totaal;2054;149922;120282;29640
1760;Vrouwen;Totaal;2055;149931;120417;29514
1761;Vrouwen;Totaal;2056;149960;120567;29393
1762;Vrouwen;Totaal;2057;149983;120716;29267
1763;Vrouwen;Totaal;2058;150014;120869;29145
1764;Vrouwen;Totaal;2059;150078;121022;29056
1765;Vrouwen;Totaal;2060;150111;121163;28948
1766;Vrouwen;Totaal;2061;150171;121302;28869
1767;Vrouwen;Totaal;2062;150236;121439;28797
1768;Vrouwen;Totaal;2063;150279;121567;28712
1769;Vrouwen;Totaal;2064;150353;121690;28663
1770;Vrouwen;Totaal;2065;150393;121810;28583
1771;Vrouwen;Totaal;2066;150455;121935;28520
1772;Vrouwen;Totaal;2067;150522;122048;28474
1773;Vrouwen;Totaal;2068;150543;122156;28387
1774;Vrouwen;Totaal;2069;150601;122263;28338
1775;Vrouwen;Totaal;2070;150645;122356;28289
1776;Vrouwen;Geboren in Nederland;2023;11709;18959;-7250
1777;Vrouwen;Geboren in Nederland;2024;12294;19360;-7066
1778;Vrouwen;Geboren in Nederland;2025;12222;19978;-7756
1779;Vrouwen;Geboren in Nederland;2026;12204;20872;-8668
1780;Vrouwen;Geboren in Nederland;2027;12306;21797;-9491
1781;Vrouwen;Geboren in Nederland;2028;12815;22566;-9751
1782;Vrouwen;Geboren in Nederland;2029;13255;22628;-9373
1783;Vrouwen;Geboren in Nederland;2030;13513;22704;-9191
1784;Vrouwen;Geboren in Nederland;2031;13955;22787;-8832
1785;Vrouwen;Geboren in Nederland;2032;14333;22860;-8527
1786;Vrouwen;Geboren in Nederland;2033;14709;22919;-8210
1787;Vrouwen;Geboren in Nederland;2034;14912;22991;-8079
1788;Vrouwen;Geboren in Nederland;2035;15010;23081;-8071
1789;Vrouwen;Geboren in Nederland;2036;15015;23184;-8169
1790;Vrouwen;Geboren in Nederland;2037;15038;23285;-8247
1791;Vrouwen;Geboren in Nederland;2038;15038;23380;-8342
1792;Vrouwen;Geboren in Nederland;2039;15067;23464;-8397
1793;Vrouwen;Geboren in Nederland;2040;15106;23532;-8426
1794;Vrouwen;Geboren in Nederland;2041;15109;23579;-8470
1795;Vrouwen;Geboren in Nederland;2042;15149;23621;-8472
1796;Vrouwen;Geboren in Nederland;2043;15178;23664;-8486
1797;Vrouwen;Geboren in Nederland;2044;15233;23695;-8462
1798;Vrouwen;Geboren in Nederland;2045;15252;23725;-8473
1799;Vrouwen;Geboren in Nederland;2046;15255;23746;-8491
1800;Vrouwen;Geboren in Nederland;2047;15262;23774;-8512
1801;Vrouwen;Geboren in Nederland;2048;15280;23798;-8518
1802;Vrouwen;Geboren in Nederland;2049;15281;23835;-8554
1803;Vrouwen;Geboren in Nederland;2050;15296;23891;-8595
1804;Vrouwen;Geboren in Nederland;2051;15301;23953;-8652
1805;Vrouwen;Geboren in Nederland;2052;15298;24033;-8735
1806;Vrouwen;Geboren in Nederland;2053;15294;24124;-8830
1807;Vrouwen;Geboren in Nederland;2054;15327;24223;-8896
1808;Vrouwen;Geboren in Nederland;2055;15336;24330;-8994
1809;Vrouwen;Geboren in Nederland;2056;15365;24451;-9086
1810;Vrouwen;Geboren in Nederland;2057;15388;24570;-9182
1811;Vrouwen;Geboren in Nederland;2058;15419;24693;-9274
1812;Vrouwen;Geboren in Nederland;2059;15483;24817;-9334
1813;Vrouwen;Geboren in Nederland;2060;15516;24930;-9414
1814;Vrouwen;Geboren in Nederland;2061;15576;25042;-9466
1815;Vrouwen;Geboren in Nederland;2062;15641;25151;-9510
1816;Vrouwen;Geboren in Nederland;2063;15684;25252;-9568
1817;Vrouwen;Geboren in Nederland;2064;15758;25346;-9588
1818;Vrouwen;Geboren in Nederland;2065;15798;25437;-9639
1819;Vrouwen;Geboren in Nederland;2066;15860;25531;-9671
1820;Vrouwen;Geboren in Nederland;2067;15927;25614;-9687
1821;Vrouwen;Geboren in Nederland;2068;15948;25692;-9744
1822;Vrouwen;Geboren in Nederland;2069;16006;25770;-9764
1823;Vrouwen;Geboren in Nederland;2070;16050;25834;-9784
1824;Vrouwen;Totaal geboren buiten Nederland;2023;151408;74776;76632
1825;Vrouwen;Totaal geboren buiten Nederland;2024;142641;77584;65058
1826;Vrouwen;Totaal geboren buiten Nederland;2025;138389;80202;58187
1827;Vrouwen;Totaal geboren buiten Nederland;2026;134208;82715;51492
1828;Vrouwen;Totaal geboren buiten Nederland;2027;134452;86546;47907
1829;Vrouwen;Totaal geboren buiten Nederland;2028;134328;90770;43558
1830;Vrouwen;Totaal geboren buiten Nederland;2029;134863;91509;43353
1831;Vrouwen;Totaal geboren buiten Nederland;2030;135241;92176;43064
1832;Vrouwen;Totaal geboren buiten Nederland;2031;135464;92699;42766
1833;Vrouwen;Totaal geboren buiten Nederland;2032;135468;93008;42460
1834;Vrouwen;Totaal geboren buiten Nederland;2033;135029;93100;41929
1835;Vrouwen;Totaal geboren buiten Nederland;2034;134595;93283;41312
1836;Vrouwen;Totaal geboren buiten Nederland;2035;134595;93467;41128
1837;Vrouwen;Totaal geboren buiten Nederland;2036;134595;93737;40858
1838;Vrouwen;Totaal geboren buiten Nederland;2037;134595;94021;40574
1839;Vrouwen;Totaal geboren buiten Nederland;2038;134595;94276;40319
1840;Vrouwen;Totaal geboren buiten Nederland;2039;134595;94502;40094
1841;Vrouwen;Totaal geboren buiten Nederland;2040;134595;94704;39892
1842;Vrouwen;Totaal geboren buiten Nederland;2041;134595;94885;39710
1843;Vrouwen;Totaal geboren buiten Nederland;2042;134595;95043;39552
1844;Vrouwen;Totaal geboren buiten Nederland;2043;134595;95188;39409
1845;Vrouwen;Totaal geboren buiten Nederland;2044;134595;95324;39271
1846;Vrouwen;Totaal geboren buiten Nederland;2045;134595;95450;39145
1847;Vrouwen;Totaal geboren buiten Nederland;2046;134595;95564;39031
1848;Vrouwen;Totaal geboren buiten Nederland;2047;134595;95656;38941
1849;Vrouwen;Totaal geboren buiten Nederland;2048;134595;95735;38861
1850;Vrouwen;Totaal geboren buiten Nederland;2049;134595;95808;38787
1851;Vrouwen;Totaal geboren buiten Nederland;2050;134595;95871;38724
1852;Vrouwen;Totaal geboren buiten Nederland;2051;134595;95951;38644
1853;Vrouwen;Totaal geboren buiten Nederland;2052;134595;96001;38595
1854;Vrouwen;Totaal geboren buiten Nederland;2053;134595;96031;38563
1855;Vrouwen;Totaal geboren buiten Nederland;2054;134595;96060;38536
1856;Vrouwen;Totaal geboren buiten Nederland;2055;134595;96087;38508
1857;Vrouwen;Totaal geboren buiten Nederland;2056;134595;96116;38478
1858;Vrouwen;Totaal geboren buiten Nederland;2057;134595;96145;38450
1859;Vrouwen;Totaal geboren buiten Nederland;2058;134595;96175;38419
1860;Vrouwen;Totaal geboren buiten Nederland;2059;134595;96205;38389
1861;Vrouwen;Totaal geboren buiten Nederland;2060;134595;96233;38364
1862;Vrouwen;Totaal geboren buiten Nederland;2061;134595;96260;38334
1863;Vrouwen;Totaal geboren buiten Nederland;2062;134595;96287;38307
1864;Vrouwen;Totaal geboren buiten Nederland;2063;134595;96315;38279
1865;Vrouwen;Totaal geboren buiten Nederland;2064;134595;96343;38252
1866;Vrouwen;Totaal geboren buiten Nederland;2065;134595;96371;38222
1867;Vrouwen;Totaal geboren buiten Nederland;2066;134595;96405;38191
1868;Vrouwen;Totaal geboren buiten Nederland;2067;134595;96434;38163
1869;Vrouwen;Totaal geboren buiten Nederland;2068;134595;96463;38132
1870;Vrouwen;Totaal geboren buiten Nederland;2069;134595;96492;38102
1871;Vrouwen;Totaal geboren buiten Nederland;2070;134595;96522;38073
1872;Vrouwen;Totaal Europa (exclusief Nederland);2023;82461;52480;29980
1873;Vrouwen;Totaal Europa (exclusief Nederland);2024;74436;51929;22507
1874;Vrouwen;Totaal Europa (exclusief Nederland);2025;70171;51242;18930
1875;Vrouwen;Totaal Europa (exclusief Nederland);2026;66037;50403;15634
1876;Vrouwen;Totaal Europa (exclusief Nederland);2027;66411;50762;15649
1877;Vrouwen;Totaal Europa (exclusief Nederland);2028;66071;51259;14812
1878;Vrouwen;Totaal Europa (exclusief Nederland);2029;65831;51126;14705
1879;Vrouwen;Totaal Europa (exclusief Nederland);2030;65571;50937;14634
1880;Vrouwen;Totaal Europa (exclusief Nederland);2031;65276;50691;14585
1881;Vrouwen;Totaal Europa (exclusief Nederland);2032;64922;50371;14551
1882;Vrouwen;Totaal Europa (exclusief Nederland);2033;64483;49988;14495
1883;Vrouwen;Totaal Europa (exclusief Nederland);2034;64049;49817;14232
1884;Vrouwen;Totaal Europa (exclusief Nederland);2035;64049;49697;14352
1885;Vrouwen;Totaal Europa (exclusief Nederland);2036;64049;49667;14382
1886;Vrouwen;Totaal Europa (exclusief Nederland);2037;64049;49681;14368
1887;Vrouwen;Totaal Europa (exclusief Nederland);2038;64049;49696;14353
1888;Vrouwen;Totaal Europa (exclusief Nederland);2039;64049;49717;14332
1889;Vrouwen;Totaal Europa (exclusief Nederland);2040;64049;49743;14306
1890;Vrouwen;Totaal Europa (exclusief Nederland);2041;64049;49772;14277
1891;Vrouwen;Totaal Europa (exclusief Nederland);2042;64049;49797;14252
1892;Vrouwen;Totaal Europa (exclusief Nederland);2043;64049;49823;14226
1893;Vrouwen;Totaal Europa (exclusief Nederland);2044;64049;49851;14198
1894;Vrouwen;Totaal Europa (exclusief Nederland);2045;64049;49880;14169
1895;Vrouwen;Totaal Europa (exclusief Nederland);2046;64049;49908;14141
1896;Vrouwen;Totaal Europa (exclusief Nederland);2047;64049;49932;14117
1897;Vrouwen;Totaal Europa (exclusief Nederland);2048;64049;49953;14096
1898;Vrouwen;Totaal Europa (exclusief Nederland);2049;64049;49970;14079
1899;Vrouwen;Totaal Europa (exclusief Nederland);2050;64049;49983;14066
1900;Vrouwen;Totaal Europa (exclusief Nederland);2051;64049;50007;14042
1901;Vrouwen;Totaal Europa (exclusief Nederland);2052;64049;50021;14028
1902;Vrouwen;Totaal Europa (exclusief Nederland);2053;64049;50036;14013
1903;Vrouwen;Totaal Europa (exclusief Nederland);2054;64049;50048;14001
1904;Vrouwen;Totaal Europa (exclusief Nederland);2055;64049;50060;13989
1905;Vrouwen;Totaal Europa (exclusief Nederland);2056;64049;50071;13978
1906;Vrouwen;Totaal Europa (exclusief Nederland);2057;64049;50080;13969
1907;Vrouwen;Totaal Europa (exclusief Nederland);2058;64049;50090;13959
1908;Vrouwen;Totaal Europa (exclusief Nederland);2059;64049;50100;13949
1909;Vrouwen;Totaal Europa (exclusief Nederland);2060;64049;50110;13940
1910;Vrouwen;Totaal Europa (exclusief Nederland);2061;64049;50120;13929
1911;Vrouwen;Totaal Europa (exclusief Nederland);2062;64049;50130;13918
1912;Vrouwen;Totaal Europa (exclusief Nederland);2063;64049;50142;13907
1913;Vrouwen;Totaal Europa (exclusief Nederland);2064;64049;50154;13895
1914;Vrouwen;Totaal Europa (exclusief Nederland);2065;64049;50166;13882
1915;Vrouwen;Totaal Europa (exclusief Nederland);2066;64049;50179;13870
1916;Vrouwen;Totaal Europa (exclusief Nederland);2067;64049;50191;13858
1917;Vrouwen;Totaal Europa (exclusief Nederland);2068;64049;50203;13846
1918;Vrouwen;Totaal Europa (exclusief Nederland);2069;64049;50215;13834
1919;Vrouwen;Totaal Europa (exclusief Nederland);2070;64049;50228;13821
1920;Vrouwen;Midden- en Oost-Europese landen in de EU;2023;26149;15817;10332
1921;Vrouwen;Midden- en Oost-Europese landen in de EU;2024;26342;16754;9588
1922;Vrouwen;Midden- en Oost-Europese landen in de EU;2025;26327;17484;8844
1923;Vrouwen;Midden- en Oost-Europese landen in de EU;2026;26212;18017;8195
1924;Vrouwen;Midden- en Oost-Europese landen in de EU;2027;25938;18372;7566
1925;Vrouwen;Midden- en Oost-Europese landen in de EU;2028;25279;18532;6747
1926;Vrouwen;Midden- en Oost-Europese landen in de EU;2029;24882;18524;6358
1927;Vrouwen;Midden- en Oost-Europese landen in de EU;2030;24479;18410;6069
1928;Vrouwen;Midden- en Oost-Europese landen in de EU;2031;24062;18194;5868
1929;Vrouwen;Midden- en Oost-Europese landen in de EU;2032;23625;17883;5742
1930;Vrouwen;Midden- en Oost-Europese landen in de EU;2033;23186;17487;5699
1931;Vrouwen;Midden- en Oost-Europese landen in de EU;2034;22752;17304;5448
1932;Vrouwen;Midden- en Oost-Europese landen in de EU;2035;22752;17163;5589
1933;Vrouwen;Midden- en Oost-Europese landen in de EU;2036;22752;17107;5645
1934;Vrouwen;Midden- en Oost-Europese landen in de EU;2037;22752;17083;5669
1935;Vrouwen;Midden- en Oost-Europese landen in de EU;2038;22752;17063;5689
1936;Vrouwen;Midden- en Oost-Europese landen in de EU;2039;22752;17050;5702
1937;Vrouwen;Midden- en Oost-Europese landen in de EU;2040;22752;17040;5712
1938;Vrouwen;Midden- en Oost-Europese landen in de EU;2041;22752;17032;5720
1939;Vrouwen;Midden- en Oost-Europese landen in de EU;2042;22752;17020;5732
1940;Vrouwen;Midden- en Oost-Europese landen in de EU;2043;22752;17008;5744
1941;Vrouwen;Midden- en Oost-Europese landen in de EU;2044;22752;17000;5752
1942;Vrouwen;Midden- en Oost-Europese landen in de EU;2045;22752;16993;5759
1943;Vrouwen;Midden- en Oost-Europese landen in de EU;2046;22752;16988;5764
1944;Vrouwen;Midden- en Oost-Europese landen in de EU;2047;22752;16984;5768
1945;Vrouwen;Midden- en Oost-Europese landen in de EU;2048;22752;16979;5773
1946;Vrouwen;Midden- en Oost-Europese landen in de EU;2049;22752;16975;5777
1947;Vrouwen;Midden- en Oost-Europese landen in de EU;2050;22752;16971;5781
1948;Vrouwen;Midden- en Oost-Europese landen in de EU;2051;22752;16969;5783
1949;Vrouwen;Midden- en Oost-Europese landen in de EU;2052;22752;16968;5784
1950;Vrouwen;Midden- en Oost-Europese landen in de EU;2053;22752;16967;5785
1951;Vrouwen;Midden- en Oost-Europese landen in de EU;2054;22752;16966;5786
1952;Vrouwen;Midden- en Oost-Europese landen in de EU;2055;22752;16966;5786
1953;Vrouwen;Midden- en Oost-Europese landen in de EU;2056;22752;16968;5784
1954;Vrouwen;Midden- en Oost-Europese landen in de EU;2057;22752;16969;5783
1955;Vrouwen;Midden- en Oost-Europese landen in de EU;2058;22752;16972;5780
1956;Vrouwen;Midden- en Oost-Europese landen in de EU;2059;22752;16975;5777
1957;Vrouwen;Midden- en Oost-Europese landen in de EU;2060;22752;16979;5773
1958;Vrouwen;Midden- en Oost-Europese landen in de EU;2061;22752;16984;5768
1959;Vrouwen;Midden- en Oost-Europese landen in de EU;2062;22752;16988;5764
1960;Vrouwen;Midden- en Oost-Europese landen in de EU;2063;22752;16994;5758
1961;Vrouwen;Midden- en Oost-Europese landen in de EU;2064;22752;17000;5752
1962;Vrouwen;Midden- en Oost-Europese landen in de EU;2065;22752;17007;5745
1963;Vrouwen;Midden- en Oost-Europese landen in de EU;2066;22752;17013;5739
1964;Vrouwen;Midden- en Oost-Europese landen in de EU;2067;22752;17019;5733
1965;Vrouwen;Midden- en Oost-Europese landen in de EU;2068;22752;17025;5727
1966;Vrouwen;Midden- en Oost-Europese landen in de EU;2069;22752;17031;5721
1967;Vrouwen;Midden- en Oost-Europese landen in de EU;2070;22752;17037;5715
1968;Vrouwen;West-Europese landen in de EU;2023;27063;18477;8586
1969;Vrouwen;West-Europese landen in de EU;2024;27628;19602;8026
1970;Vrouwen;West-Europese landen in de EU;2025;28325;20561;7764
1971;Vrouwen;West-Europese landen in de EU;2026;28906;21382;7524
1972;Vrouwen;West-Europese landen in de EU;2027;29362;22124;7238
1973;Vrouwen;West-Europese landen in de EU;2028;29604;22790;6814
1974;Vrouwen;West-Europese landen in de EU;2029;29619;23175;6444
1975;Vrouwen;West-Europese landen in de EU;2030;29619;23445;6174
1976;Vrouwen;West-Europese landen in de EU;2031;29619;23650;5969
1977;Vrouwen;West-Europese landen in de EU;2032;29619;23802;5817
1978;Vrouwen;West-Europese landen in de EU;2033;29619;23918;5701
1979;Vrouwen;West-Europese landen in de EU;2034;29619;24013;5606
1980;Vrouwen;West-Europese landen in de EU;2035;29619;24096;5523
1981;Vrouwen;West-Europese landen in de EU;2036;29619;24166;5453
1982;Vrouwen;West-Europese landen in de EU;2037;29619;24224;5395
1983;Vrouwen;West-Europese landen in de EU;2038;29619;24274;5345
1984;Vrouwen;West-Europese landen in de EU;2039;29619;24315;5304
1985;Vrouwen;West-Europese landen in de EU;2040;29619;24352;5267
1986;Vrouwen;West-Europese landen in de EU;2041;29619;24385;5234
1987;Vrouwen;West-Europese landen in de EU;2042;29619;24415;5204
1988;Vrouwen;West-Europese landen in de EU;2043;29619;24443;5176
1989;Vrouwen;West-Europese landen in de EU;2044;29619;24469;5150
1990;Vrouwen;West-Europese landen in de EU;2045;29619;24493;5126
1991;Vrouwen;West-Europese landen in de EU;2046;29619;24515;5104
1992;Vrouwen;West-Europese landen in de EU;2047;29619;24533;5086
1993;Vrouwen;West-Europese landen in de EU;2048;29619;24550;5069
1994;Vrouwen;West-Europese landen in de EU;2049;29619;24564;5055
1995;Vrouwen;West-Europese landen in de EU;2050;29619;24574;5045
1996;Vrouwen;West-Europese landen in de EU;2051;29619;24590;5029
1997;Vrouwen;West-Europese landen in de EU;2052;29619;24601;5018
1998;Vrouwen;West-Europese landen in de EU;2053;29619;24610;5009
1999;Vrouwen;West-Europese landen in de EU;2054;29619;24617;5002
2000;Vrouwen;West-Europese landen in de EU;2055;29619;24623;4996
2001;Vrouwen;West-Europese landen in de EU;2056;29619;24627;4992
2002;Vrouwen;West-Europese landen in de EU;2057;29619;24631;4988
2003;Vrouwen;West-Europese landen in de EU;2058;29619;24634;4985
2004;Vrouwen;West-Europese landen in de EU;2059;29619;24637;4982
2005;Vrouwen;West-Europese landen in de EU;2060;29619;24640;4980
2006;Vrouwen;West-Europese landen in de EU;2061;29619;24642;4977
2007;Vrouwen;West-Europese landen in de EU;2062;29619;24644;4974
2008;Vrouwen;West-Europese landen in de EU;2063;29619;24647;4972
2009;Vrouwen;West-Europese landen in de EU;2064;29619;24650;4969
2010;Vrouwen;West-Europese landen in de EU;2065;29619;24652;4966
2011;Vrouwen;West-Europese landen in de EU;2066;29619;24656;4963
2012;Vrouwen;West-Europese landen in de EU;2067;29619;24658;4961
2013;Vrouwen;West-Europese landen in de EU;2068;29619;24661;4958
2014;Vrouwen;West-Europese landen in de EU;2069;29619;24664;4955
2015;Vrouwen;West-Europese landen in de EU;2070;29619;24667;4952
2016;Vrouwen;Overig Europa;2023;29249;18186;11062
2017;Vrouwen;Overig Europa;2024;20466;15573;4893
2018;Vrouwen;Overig Europa;2025;15519;13197;2322
2019;Vrouwen;Overig Europa;2026;10919;11004;-85
2020;Vrouwen;Overig Europa;2027;11111;10266;845
2021;Vrouwen;Overig Europa;2028;11188;9937;1251
2022;Vrouwen;Overig Europa;2029;11330;9427;1903
2023;Vrouwen;Overig Europa;2030;11473;9082;2391
2024;Vrouwen;Overig Europa;2031;11595;8847;2748
2025;Vrouwen;Overig Europa;2032;11678;8686;2992
2026;Vrouwen;Overig Europa;2033;11678;8583;3095
2027;Vrouwen;Overig Europa;2034;11678;8500;3178
2028;Vrouwen;Overig Europa;2035;11678;8438;3240
2029;Vrouwen;Overig Europa;2036;11678;8394;3284
2030;Vrouwen;Overig Europa;2037;11678;8374;3304
2031;Vrouwen;Overig Europa;2038;11678;8359;3319
2032;Vrouwen;Overig Europa;2039;11678;8352;3326
2033;Vrouwen;Overig Europa;2040;11678;8351;3327
2034;Vrouwen;Overig Europa;2041;11678;8355;3323
2035;Vrouwen;Overig Europa;2042;11678;8362;3316
2036;Vrouwen;Overig Europa;2043;11678;8372;3306
2037;Vrouwen;Overig Europa;2044;11678;8382;3296
2038;Vrouwen;Overig Europa;2045;11678;8394;3284
2039;Vrouwen;Overig Europa;2046;11678;8405;3273
2040;Vrouwen;Overig Europa;2047;11678;8415;3263
2041;Vrouwen;Overig Europa;2048;11678;8424;3254
2042;Vrouwen;Overig Europa;2049;11678;8431;3247
2043;Vrouwen;Overig Europa;2050;11678;8438;3240
2044;Vrouwen;Overig Europa;2051;11678;8448;3230
