ID;RegioS;Perioden;TotaalAlarmeringenVanDeBrandweer_1;Alarmeringen_2;Uitrukken_3;TerPlaatse_4;Alarmeringen_5;Uitrukken_6;TerPlaatse_7;Alarmeringen_8;Uitrukken_9;TerPlaatse_10;Alarmeringen_11;Uitrukken_12;TerPlaatse_13
1026;Amsterdam-Amstelland (VR);2015 2e kwartaal;3300;1460;1420;1220;800;760;580;680;660;640;1820;1760;1720
1027;Amsterdam-Amstelland (VR);2015 3e kwartaal;3600;1340;1280;1100;780;740;580;560;540;540;2280;2160;2120
1028;Amsterdam-Amstelland (VR);2015 4e kwartaal;3720;1560;1500;1300;800;760;580;760;740;720;2160;2080;2020
1029;Amsterdam-Amstelland (VR);2015;14100;5760;5560;4800;3060;2920;2220;2700;2660;2580;8340;8020;7820
1030;Amsterdam-Amstelland (VR);2016 1e kwartaal;3320;1320;1260;1120;640;600;480;660;660;640;2000;1960;1900
1031;Amsterdam-Amstelland (VR);2016 2e kwartaal;3320;1300;1240;1120;640;600;460;660;660;640;2020;1940;1900
1032;Amsterdam-Amstelland (VR);2016 3e kwartaal;3280;1420;1360;1180;780;720;580;640;640;620;1860;1800;1800
1033;Amsterdam-Amstelland (VR);2016 4e kwartaal;3520;1440;1360;1400;660;620;640;760;760;760;2080;2020;2040
1034;Amsterdam-Amstelland (VR);2016;13440;5460;5240;4820;2720;2540;2160;2740;2700;2660;7960;7740;7640
1035;Amsterdam-Amstelland (VR);2017 1e kwartaal;3300;1240;1180;1200;600;540;560;640;640;640;2060;2000;2000
1036;Amsterdam-Amstelland (VR);2017 2e kwartaal;3160;1320;1240;1280;600;540;580;720;700;700;1860;1780;1820
1037;Amsterdam-Amstelland (VR);2017 3e kwartaal;3160;1220;1140;1200;660;580;640;560;560;560;1940;1820;1880
1038;Amsterdam-Amstelland (VR);2017 4e kwartaal;3340;1380;1300;1340;620;560;600;760;740;740;1960;1880;1920
1039;Amsterdam-Amstelland (VR);2017;12980;5160;4860;5020;2480;2200;2380;2680;2640;2640;7820;7480;7620
1040;Amsterdam-Amstelland (VR);2018 1e kwartaal;3960;1380;1280;1360;620;520;600;780;760;760;2580;2480;2520
1041;Amsterdam-Amstelland (VR);2018 2e kwartaal;3340;1340;1260;1340;600;540;600;740;720;740;2000;1920;1960
1042;Amsterdam-Amstelland (VR);2018 3e kwartaal;3560;1380;1280;1360;640;560;620;740;720;740;2180;2080;2120
1043;Amsterdam-Amstelland (VR);2018 4e kwartaal;3440;1440;1360;1180;580;520;380;860;840;800;2000;1920;1840
1044;Amsterdam-Amstelland (VR);2018;14300;5540;5160;5220;2440;2120;2200;3100;3040;3020;8760;8380;8440
1045;Amsterdam-Amstelland (VR);2019 1e kwartaal;3480;1360;1260;1060;560;500;360;800;760;720;2120;2020;1940
1046;Amsterdam-Amstelland (VR);2019 2e kwartaal;3300;1180;1140;980;500;460;320;680;680;660;2120;2040;1940
1047;Amsterdam-Amstelland (VR);2019 3e kwartaal;3180;1180;1120;960;580;540;400;600;580;560;2000;1940;1860
1048;Amsterdam-Amstelland (VR);2019 4e kwartaal;3400;1380;1320;1140;540;500;360;840;820;780;2020;1960;1860
1049;Amsterdam-Amstelland (VR);2019;13360;5100;4840;4140;2200;2000;1420;2920;2840;2700;8260;7940;7620
1050;Gooi en Vechtstreek (VR);2013 1e kwartaal;480;320;300;280;160;140;120;160;160;160;160;140;140
1051;Gooi en Vechtstreek (VR);2013 2e kwartaal;100;60;40;40;20;20;20;20;20;20;40;40;40
1052;Gooi en Vechtstreek (VR);2013 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0
1053;Gooi en Vechtstreek (VR);2013 4e kwartaal;240;120;120;100;40;40;40;80;80;80;120;120;120
1054;Gooi en Vechtstreek (VR);2013;820;500;460;440;240;200;180;260;260;260;320;300;300
1055;Gooi en Vechtstreek (VR);2014 1e kwartaal;500;320;320;280;140;140;100;180;180;180;180;160;160
1056;Gooi en Vechtstreek (VR);2014 2e kwartaal;540;300;280;240;140;140;100;160;160;140;240;220;220
1057;Gooi en Vechtstreek (VR);2014 3e kwartaal;640;300;280;260;180;160;140;120;120;120;340;340;320
1058;Gooi en Vechtstreek (VR);2014 4e kwartaal;620;360;340;300;220;200;160;140;140;140;260;260;240
1059;Gooi en Vechtstreek (VR);2014;2300;1280;1220;1080;660;620;500;620;600;580;1020;980;960
1060;Gooi en Vechtstreek (VR);2015 1e kwartaal;660;300;300;280;140;140;120;160;160;160;360;340;300
1061;Gooi en Vechtstreek (VR);2015 2e kwartaal;620;300;280;260;120;120;100;160;160;160;340;320;240
1062;Gooi en Vechtstreek (VR);2015 3e kwartaal;700;280;280;260;160;160;140;120;120;120;420;420;360
1063;Gooi en Vechtstreek (VR);2015 4e kwartaal;640;340;340;320;160;160;140;180;180;180;300;300;260
1064;Gooi en Vechtstreek (VR);2015;2640;1220;1200;1100;580;580;500;640;640;600;1420;1380;1160
1065;Gooi en Vechtstreek (VR);2016 1e kwartaal;500;300;280;260;120;120;100;180;160;160;200;200;180
1066;Gooi en Vechtstreek (VR);2016 2e kwartaal;620;340;320;300;160;160;140;160;160;160;280;280;240
1067;Gooi en Vechtstreek (VR);2016 3e kwartaal;600;320;300;280;160;160;140;140;140;140;280;280;260
1068;Gooi en Vechtstreek (VR);2016 4e kwartaal;580;320;300;260;180;160;120;160;140;140;240;240;220
1069;Gooi en Vechtstreek (VR);2016;2280;1260;1220;1120;620;600;520;640;620;600;1020;980;900
1070;Gooi en Vechtstreek (VR);2017 1e kwartaal;620;340;320;280;140;140;120;200;180;180;280;280;260
1071;Gooi en Vechtstreek (VR);2017 2e kwartaal;460;260;260;220;140;140;100;140;120;120;200;180;180
1072;Gooi en Vechtstreek (VR);2017 3e kwartaal;540;260;240;220;120;120;100;140;120;120;280;280;260
1073;Gooi en Vechtstreek (VR);2017 4e kwartaal;560;260;240;220;120;100;80;140;140;120;300;280;280
1074;Gooi en Vechtstreek (VR);2017;2180;1120;1080;940;520;500;400;600;580;540;1060;1020;980
1075;Gooi en Vechtstreek (VR);2018 1e kwartaal;580;240;220;200;100;80;60;140;140;140;340;320;320
1076;Gooi en Vechtstreek (VR);2018 2e kwartaal;540;260;240;220;120;120;80;140;140;120;280;260;240
1077;Gooi en Vechtstreek (VR);2018 3e kwartaal;600;320;300;280;120;100;100;200;200;180;260;240;240
1078;Gooi en Vechtstreek (VR);2018 4e kwartaal;460;240;220;220;100;100;80;140;120;120;220;220;200
1079;Gooi en Vechtstreek (VR);2018;2160;1080;1000;900;440;400;320;640;600;580;1100;1040;1000
1080;Gooi en Vechtstreek (VR);2019 1e kwartaal;460;240;220;180;100;100;80;120;120;100;220;220;220
1081;Gooi en Vechtstreek (VR);2019 2e kwartaal;440;200;200;180;80;80;60;120;120;120;240;240;220
1082;Gooi en Vechtstreek (VR);2019 3e kwartaal;540;240;240;200;100;100;80;140;140;120;300;280;280
1083;Gooi en Vechtstreek (VR);2019 4e kwartaal;440;240;220;200;80;80;60;140;140;140;200;200;180
1084;Gooi en Vechtstreek (VR);2019;1880;920;860;760;380;340;280;540;520;480;960;920;880
1085;Haaglanden (VR);2013 1e kwartaal;3260;1880;1740;1320;1020;920;600;860;820;720;1400;1320;1240
1086;Haaglanden (VR);2013 2e kwartaal;3100;1760;1640;1240;1140;1040;680;620;600;580;1340;1260;1160
1087;Haaglanden (VR);2013 3e kwartaal;3180;1760;1660;1260;1080;1000;640;680;660;600;1420;1320;1200
1088;Haaglanden (VR);2013 4e kwartaal;4140;2260;2100;1620;1340;1220;820;920;880;800;1880;1760;1640
1089;Haaglanden (VR);2013;13700;7660;7140;5440;4580;4160;2740;3080;2980;2700;6040;5640;5220
1090;Haaglanden (VR);2014 1e kwartaal;3140;2020;1780;1380;1120;1000;660;900;780;720;1120;1060;980
1091;Haaglanden (VR);2014 2e kwartaal;3160;1840;1740;1380;1200;1120;800;640;620;580;1320;1220;1140
1092;Haaglanden (VR);2014 3e kwartaal;3240;1900;1780;1380;1280;1200;840;600;580;540;1360;1260;1180
1093;Haaglanden (VR);2014 4e kwartaal;3520;2180;2040;1580;1300;1200;820;880;840;760;1340;1260;1200
1094;Haaglanden (VR);2014;13060;7940;7360;5720;4900;4540;3120;3040;2820;2600;5120;4800;4500
1095;Haaglanden (VR);2015 1e kwartaal;3140;1840;1700;1320;1020;940;620;820;780;700;1320;1240;1160
1096;Haaglanden (VR);2015 2e kwartaal;2940;1660;1580;1180;1020;940;620;640;620;580;1280;1200;1120
1097;Haaglanden (VR);2015 3e kwartaal;3580;1860;1760;1300;1240;1160;760;620;600;540;1720;1620;1440
1098;Haaglanden (VR);2015 4e kwartaal;3500;2180;2040;1500;1280;1180;740;900;860;760;1320;1260;1180
1099;Haaglanden (VR);2015;13180;7520;7080;5320;4560;4220;2740;2960;2860;2580;5640;5320;4900
1100;Haaglanden (VR);2016 1e kwartaal;3140;1860;1760;1300;1100;1040;640;760;740;660;1300;1240;1160
1101;Haaglanden (VR);2016 2e kwartaal;3020;1640;1540;1140;1020;940;580;620;600;540;1380;1320;1220
1102;Haaglanden (VR);2016 3e kwartaal;2980;1700;1640;1140;1120;1060;640;600;580;520;1260;1200;1100
1103;Haaglanden (VR);2016 4e kwartaal;3420;2080;2000;1500;1100;1040;640;980;960;860;1340;1280;1180
1104;Haaglanden (VR);2016;12560;7280;6940;5080;4340;4080;2500;2920;2860;2580;5280;5040;4640
1105;Haaglanden (VR);2017 1e kwartaal;3120;1740;1660;1220;920;860;520;840;800;700;1380;1280;1200
1106;Haaglanden (VR);2017 2e kwartaal;3060;1560;1500;1100;860;820;480;700;700;620;1500;1420;1320
1107;Haaglanden (VR);2017 3e kwartaal;3420;1620;1540;1140;1020;940;580;620;600;560;1800;1680;1540
1108;Haaglanden (VR);2017 4e kwartaal;3460;1920;1820;1380;1000;920;560;940;900;820;1540;1440;1360
1109;Haaglanden (VR);2017;13080;6860;6540;4840;3780;3520;2140;3080;3020;2700;6200;5840;5420
1110;Haaglanden (VR);2018 1e kwartaal;3500;1620;1540;1160;840;780;460;780;760;700;1880;1720;1620
1111;Haaglanden (VR);2018 2e kwartaal;3180;1640;1540;1120;920;840;480;720;700;640;1540;1420;1340
1112;Haaglanden (VR);2018 3e kwartaal;3340;1800;1700;1240;980;920;520;820;800;700;1540;1480;1360
1113;Haaglanden (VR);2018 4e kwartaal;3300;1940;1840;1360;1000;920;540;940;920;820;1360;1300;1220
1114;Haaglanden (VR);2018;13300;6980;6620;4860;3740;3460;2000;3240;3160;2860;6320;5920;5560
1115;Haaglanden (VR);2019 1e kwartaal;3320;1720;1660;1220;880;820;480;840;820;740;1580;1520;1420
1116;Haaglanden (VR);2019 2e kwartaal;3500;1640;1560;1140;920;840;500;720;700;640;1860;1760;1600
1117;Haaglanden (VR);2019 3e kwartaal;3400;1680;1580;1160;1000;920;560;680;680;600;1720;1620;1500
1118;Haaglanden (VR);2019 4e kwartaal;4340;2780;2620;2100;940;880;500;1840;1740;1600;1560;1480;1380
1119;Haaglanden (VR);2019;14540;7840;7420;5620;3740;3480;2040;4100;3940;3580;6720;6380;5900
1120;Hollands-Midden (VR);2013 1e kwartaal;1600;1100;1080;1020;660;640;620;440;440;420;500;480;460
1121;Hollands-Midden (VR);2013 2e kwartaal;1580;980;940;900;640;600;580;340;340;320;600;580;560
1122;Hollands-Midden (VR);2013 3e kwartaal;1840;1160;1140;1080;760;740;720;400;380;380;660;640;600
1123;Hollands-Midden (VR);2013 4e kwartaal;2160;1100;1060;1020;680;640;620;440;420;400;1060;1020;980
1124;Hollands-Midden (VR);2013;7180;4360;4200;4040;2740;2640;2520;1620;1560;1520;2820;2720;2600
1125;Hollands-Midden (VR);2014 1e kwartaal;1580;1040;1000;960;620;600;580;420;400;380;540;520;500
1126;Hollands-Midden (VR);2014 2e kwartaal;1660;960;940;900;580;560;540;380;360;360;680;660;620
1127;Hollands-Midden (VR);2014 3e kwartaal;1820;1020;980;940;660;640;600;340;340;340;800;760;700
1128;Hollands-Midden (VR);2014 4e kwartaal;1700;1060;1020;980;620;600;580;440;420;400;640;620;580
1129;Hollands-Midden (VR);2014;6760;4080;3940;3780;2500;2420;2320;1580;1520;1480;2680;2580;2400
1130;Hollands-Midden (VR);2015 1e kwartaal;1660;960;940;900;520;500;480;440;420;400;700;680;660
1131;Hollands-Midden (VR);2015 2e kwartaal;1580;880;860;820;540;520;480;340;340;320;700;680;640
1132;Hollands-Midden (VR);2015 3e kwartaal;2000;940;920;860;580;580;540;340;340;320;1060;980;920
1133;Hollands-Midden (VR);2015 4e kwartaal;1700;1020;1000;920;640;620;560;380;380;360;680;660;620
1134;Hollands-Midden (VR);2015;6920;3800;3700;3500;2280;2220;2080;1520;1480;1420;3120;3000;2820
1135;Hollands-Midden (VR);2016 1e kwartaal;1580;920;880;760;520;500;400;400;400;360;660;660;620
1136;Hollands-Midden (VR);2016 2e kwartaal;1580;820;780;660;500;480;360;320;320;300;760;740;700
1137;Hollands-Midden (VR);2016 3e kwartaal;1640;920;900;740;540;520;380;380;380;360;720;700;660
1138;Hollands-Midden (VR);2016 4e kwartaal;1760;940;900;780;480;460;340;460;460;420;800;780;740
1139;Hollands-Midden (VR);2016;6560;3600;3460;2940;2040;1940;1500;1560;1540;1440;2960;2860;2720
1140;Hollands-Midden (VR);2017 1e kwartaal;1620;840;820;680;440;400;300;420;400;380;780;760;740
1141;Hollands-Midden (VR);2017 2e kwartaal;1780;880;860;700;440;400;280;460;460;420;900;860;820
1142;Hollands-Midden (VR);2017 3e kwartaal;1720;780;760;620;420;420;280;360;340;340;940;920;860
1143;Hollands-Midden (VR);2017 4e kwartaal;1620;820;800;680;420;400;300;420;400;380;800;780;740
1144;Hollands-Midden (VR);2017;6740;3340;3240;2680;1700;1620;1140;1640;1620;1540;3400;3340;3160
1145;Hollands-Midden (VR);2018 1e kwartaal;1840;760;720;620;320;300;220;420;420;400;1100;1040;980
1146;Hollands-Midden (VR);2018 2e kwartaal;1540;740;720;620;360;340;260;400;380;360;800;780;740
1147;Hollands-Midden (VR);2018 3e kwartaal;1880;860;840;720;380;380;280;480;480;440;1020;980;920
1148;Hollands-Midden (VR);2018 4e kwartaal;1520;760;740;620;320;320;220;440;420;400;760;740;720
1149;Hollands-Midden (VR);2018;6780;3120;3040;2580;1400;1340;980;1720;1700;1600;3660;3560;3340
1150;Hollands-Midden (VR);2019 1e kwartaal;1520;720;680;560;320;300;200;400;380;360;800;800;760
1151;Hollands-Midden (VR);2019 2e kwartaal;1820;800;760;640;380;360;240;420;420;400;1040;1000;960
1152;Hollands-Midden (VR);2019 3e kwartaal;1720;740;720;580;360;340;220;380;380;360;1000;960;920
1153;Hollands-Midden (VR);2019 4e kwartaal;1620;800;780;640;360;320;240;460;460;420;800;800;760
1154;Hollands-Midden (VR);2019;6680;3060;2940;2420;1400;1320;900;1660;1620;1520;3640;3540;3380
1155;Rotterdam-Rijnmond (VR);2013 1e kwartaal;4000;2420;2380;2240;1420;1400;1320;1000;980;920;1560;1520;1420
1156;Rotterdam-Rijnmond (VR);2013 2e kwartaal;3920;2380;2320;2180;1400;1380;1300;980;960;880;1540;1480;1360
1157;Rotterdam-Rijnmond (VR);2013 3e kwartaal;4360;2700;2620;2460;1620;1600;1500;1060;1020;940;1660;1560;1440
1158;Rotterdam-Rijnmond (VR);2013 4e kwartaal;5600;3000;2920;2740;1640;1600;1500;1360;1320;1240;2600;2460;2260
1159;Rotterdam-Rijnmond (VR);2013;17860;10500;10240;9600;6080;5960;5620;4420;4280;4000;7360;7020;6500
1160;Rotterdam-Rijnmond (VR);2014 1e kwartaal;3840;2380;2280;2020;1260;1200;1020;1120;1080;1000;1480;1420;1340
1161;Rotterdam-Rijnmond (VR);2014 2e kwartaal;4060;2380;2200;1680;1360;1200;760;1020;1000;920;1680;1620;1480
1162;Rotterdam-Rijnmond (VR);2014 3e kwartaal;4240;2380;2160;1680;1460;1260;840;920;900;840;1860;1760;1640
1163;Rotterdam-Rijnmond (VR);2014 4e kwartaal;4480;2640;2420;1800;1520;1320;780;1120;1100;1020;1840;1760;1640
1164;Rotterdam-Rijnmond (VR);2014;16640;9780;9040;7180;5600;4960;3400;4200;4080;3760;6860;6540;6100
1165;Rotterdam-Rijnmond (VR);2015 1e kwartaal;4080;2080;1880;1400;1160;1000;600;920;880;800;2000;1920;1760
1166;Rotterdam-Rijnmond (VR);2015 2e kwartaal;3880;2200;2000;1480;1220;1060;620;960;940;860;1700;1620;1440
1167;Rotterdam-Rijnmond (VR);2015 3e kwartaal;4600;2440;2200;1660;1380;1200;720;1040;1000;940;2180;2020;1860
1168;Rotterdam-Rijnmond (VR);2015 4e kwartaal;4280;2560;2320;1680;1380;1180;620;1180;1140;1040;1720;1640;1520
1169;Rotterdam-Rijnmond (VR);2015;16840;9260;8400;6200;5140;4420;2560;4120;3980;3640;7580;7200;6580
1170;Rotterdam-Rijnmond (VR);2016 1e kwartaal;3740;2080;1900;1380;1120;960;540;980;940;860;1660;1600;1480
1171;Rotterdam-Rijnmond (VR);2016 2e kwartaal;4000;2080;1880;1400;1200;1040;600;880;840;780;1920;1800;1680
1172;Rotterdam-Rijnmond (VR);2016 3e kwartaal;3440;1800;1660;1360;840;740;500;960;940;860;1640;1540;1360
1173;Rotterdam-Rijnmond (VR);2016 4e kwartaal;3640;1880;1760;1520;660;580;420;1220;1180;1100;1760;1680;1560
1174;Rotterdam-Rijnmond (VR);2016;14800;7840;7220;5660;3820;3320;2060;4020;3900;3600;6980;6620;6080
1175;Rotterdam-Rijnmond (VR);2017 1e kwartaal;3240;1560;1460;1240;600;540;380;960;920;860;1680;1580;1460
1176;Rotterdam-Rijnmond (VR);2017 2e kwartaal;3360;1700;1580;1340;580;520;340;1120;1080;1000;1660;1560;1460
1177;Rotterdam-Rijnmond (VR);2017 3e kwartaal;3220;1440;1340;1100;660;580;420;780;760;700;1760;1680;1560
1178;Rotterdam-Rijnmond (VR);2017 4e kwartaal;3480;1720;1620;1320;720;620;400;1020;980;920;1740;1660;1580
1179;Rotterdam-Rijnmond (VR);2017;13280;6420;6000;5000;2560;2260;1520;3880;3740;3460;6860;6480;6080
1180;Rotterdam-Rijnmond (VR);2018 1e kwartaal;3800;1600;1480;1240;720;640;440;880;840;800;2200;2080;1980
1181;Rotterdam-Rijnmond (VR);2018 2e kwartaal;3500;1640;1520;1340;680;620;460;960;920;880;1860;1740;1600
1182;Rotterdam-Rijnmond (VR);2018 3e kwartaal;3860;1900;1800;1560;700;640;500;1200;1160;1060;1960;1820;1680
1183;Rotterdam-Rijnmond (VR);2018 4e kwartaal;3740;1840;1700;1460;760;680;500;1080;1020;960;1900;1740;1600
1184;Rotterdam-Rijnmond (VR);2018;14920;7000;6520;5600;2860;2580;1900;4140;3940;3700;7920;7360;6860
1185;Rotterdam-Rijnmond (VR);2019 1e kwartaal;3480;1600;1520;1280;620;580;400;1000;960;880;1860;1720;1580
1186;Rotterdam-Rijnmond (VR);2019 2e kwartaal;3800;1740;1620;1380;720;640;480;1020;980;900;2060;1840;1700
1187;Rotterdam-Rijnmond (VR);2019 3e kwartaal;3680;1620;1500;1280;760;680;520;860;840;780;2060;1840;1680
1188;Rotterdam-Rijnmond (VR);2019 4e kwartaal;3680;1860;1740;1480;760;660;480;1100;1080;1000;1820;1740;1620
1189;Rotterdam-Rijnmond (VR);2019;14640;6840;6400;5440;2840;2560;1880;3980;3840;3560;7800;7140;6580
1190;Zuid-Holland-Zuid (VR);2013 1e kwartaal;920;700;680;620;420;400;340;280;280;280;220;200;200
1191;Zuid-Holland-Zuid (VR);2013 2e kwartaal;880;660;640;580;360;340;300;300;280;280;240;220;220
1192;Zuid-Holland-Zuid (VR);2013 3e kwartaal;960;660;640;580;380;360;300;280;280;280;300;300;260
1193;Zuid-Holland-Zuid (VR);2013 4e kwartaal;1140;640;640;560;340;320;280;320;300;300;500;460;440
1194;Zuid-Holland-Zuid (VR);2013;3900;2660;2600;2360;1480;1440;1220;1180;1160;1120;1240;1180;1120
1195;Zuid-Holland-Zuid (VR);2014 1e kwartaal;740;540;540;480;240;240;200;300;300;280;200;180;180
1196;Zuid-Holland-Zuid (VR);2014 2e kwartaal;760;480;480;420;220;220;180;260;260;240;280;280;260
1197;Zuid-Holland-Zuid (VR);2014 3e kwartaal;820;460;440;400;220;220;200;220;220;220;360;340;340
1198;Zuid-Holland-Zuid (VR);2014 4e kwartaal;800;520;500;460;220;220;180;300;300;280;280;260;260
1199;Zuid-Holland-Zuid (VR);2014;3120;2000;1960;1800;900;880;760;1080;1060;1020;1120;1080;1020
1200;Zuid-Holland-Zuid (VR);2015 1e kwartaal;840;440;440;420;180;160;160;280;260;260;400;380;380
1201;Zuid-Holland-Zuid (VR);2015 2e kwartaal;780;460;440;420;200;180;160;260;260;260;320;300;300
1202;Zuid-Holland-Zuid (VR);2015 3e kwartaal;960;440;440;420;180;180;160;260;260;240;520;500;460
1203;Zuid-Holland-Zuid (VR);2015 4e kwartaal;800;480;460;440;180;180;160;300;300;280;320;300;280
1204;Zuid-Holland-Zuid (VR);2015;3380;1820;1780;1680;720;700;640;1100;1080;1040;1560;1480;1400
1205;Zuid-Holland-Zuid (VR);2016 1e kwartaal;720;440;440;420;160;160;140;300;280;280;280;240;240
1206;Zuid-Holland-Zuid (VR);2016 2e kwartaal;680;360;360;340;160;140;140;220;220;200;320;300;280
1207;Zuid-Holland-Zuid (VR);2016 3e kwartaal;700;380;360;360;160;140;140;220;220;220;340;320;300
1208;Zuid-Holland-Zuid (VR);2016 4e kwartaal;920;540;520;500;140;140;120;420;400;380;380;340;340
1209;Zuid-Holland-Zuid (VR);2016;3040;1740;1680;1600;600;580;540;1140;1100;1080;1300;1200;1140
1210;Zuid-Holland-Zuid (VR);2017 1e kwartaal;780;440;420;400;140;140;120;300;280;280;360;340;320
1211;Zuid-Holland-Zuid (VR);2017 2e kwartaal;820;420;400;380;120;120;100;300;280;280;400;380;360
1212;Zuid-Holland-Zuid (VR);2017 3e kwartaal;680;280;280;260;60;60;60;220;220;200;400;360;340
1213;Zuid-Holland-Zuid (VR);2017 4e kwartaal;720;380;360;360;80;80;60;300;300;300;340;320;300
1214;Zuid-Holland-Zuid (VR);2017;3000;1520;1460;1420;400;380;360;1100;1080;1060;1500;1400;1320
1215;Zuid-Holland-Zuid (VR);2018 1e kwartaal;920;340;320;320;60;60;60;280;260;260;600;560;520
1216;Zuid-Holland-Zuid (VR);2018 2e kwartaal;720;300;300;280;60;60;60;240;240;240;420;360;360
1217;Zuid-Holland-Zuid (VR);2018 3e kwartaal;940;420;400;380;100;100;100;320;300;280;520;420;400
1218;Zuid-Holland-Zuid (VR);2018 4e kwartaal;780;420;400;380;100;80;80;320;320;300;360;340;320
1219;Zuid-Holland-Zuid (VR);2018;3360;1480;1420;1380;320;300;280;1160;1120;1100;1900;1680;1580
1220;Zuid-Holland-Zuid (VR);2019 1e kwartaal;800;380;380;360;80;80;80;300;280;280;400;380;360
1221;Zuid-Holland-Zuid (VR);2019 2e kwartaal;780;360;340;320;80;80;80;260;260;240;420;400;380
1222;Zuid-Holland-Zuid (VR);2019 3e kwartaal;760;340;320;300;80;60;60;260;260;240;420;380;380
1223;Zuid-Holland-Zuid (VR);2019 4e kwartaal;780;440;420;400;80;80;80;360;340;340;340;340;320
1224;Zuid-Holland-Zuid (VR);2019;3100;1500;1460;1400;340;320;300;1180;1140;1100;1600;1500;1440
1225;Zeeland (VR);2013 1e kwartaal;680;460;420;380;220;200;180;220;220;220;220;220;220
1226;Zeeland (VR);2013 2e kwartaal;780;500;460;440;260;220;200;240;240;240;280;260;240
1227;Zeeland (VR);2013 3e kwartaal;940;540;500;480;280;260;220;260;260;260;420;400;380
1228;Zeeland (VR);2013 4e kwartaal;840;500;460;420;260;240;200;240;240;220;340;320;300
1229;Zeeland (VR);2013;3220;1980;1860;1720;1020;920;800;960;940;920;1240;1180;1140
1230;Zeeland (VR);2014 1e kwartaal;680;480;440;400;260;240;200;220;200;200;220;200;200
1231;Zeeland (VR);2014 2e kwartaal;760;480;440;420;240;220;200;240;220;220;280;260;240
1232;Zeeland (VR);2014 3e kwartaal;860;480;460;420;240;220;180;260;240;240;360;320;320
1233;Zeeland (VR);2014 4e kwartaal;700;460;440;420;240;200;180;240;220;220;240;220;220
1234;Zeeland (VR);2014;3020;1900;1780;1640;980;860;760;920;900;900;1100;1000;980
1235;Zeeland (VR);2015 1e kwartaal;740;420;400;360;200;180;160;220;220;220;320;300;300
1236;Zeeland (VR);2015 2e kwartaal;700;420;380;380;180;160;160;220;220;220;280;260;260
1237;Zeeland (VR);2015 3e kwartaal;960;500;460;420;260;220;200;240;220;220;440;400;400
1238;Zeeland (VR);2015 4e kwartaal;720;440;400;380;220;180;160;240;220;220;280;260;260
1239;Zeeland (VR);2015;3120;1780;1620;1540;880;740;660;920;880;880;1340;1240;1200
1240;Zeeland (VR);2016 1e kwartaal;680;400;360;340;180;160;140;200;200;200;280;260;260
1241;Zeeland (VR);2016 2e kwartaal;780;440;400;380;260;220;180;200;180;180;340;300;300
1242;Zeeland (VR);2016 3e kwartaal;1060;620;580;540;280;240;200;360;340;340;440;400;360
1243;Zeeland (VR);2016 4e kwartaal;860;540;480;440;260;240;200;260;260;240;320;300;300
1244;Zeeland (VR);2016;3380;2000;1840;1700;980;840;720;1020;1000;980;1380;1260;1220
1245;Zeeland (VR);2017 1e kwartaal;800;460;440;380;240;200;160;220;220;220;340;320;320
1246;Zeeland (VR);2017 2e kwartaal;900;500;460;400;220;180;140;280;280;280;400;380;360
1247;Zeeland (VR);2017 3e kwartaal;960;460;420;380;240;200;160;220;220;220;520;480;480
1248;Zeeland (VR);2017 4e kwartaal;920;480;460;400;260;240;180;220;220;220;440;420;420
1249;Zeeland (VR);2017;3580;1900;1760;1560;940;820;660;960;920;920;1680;1600;1560
1250;Zeeland (VR);2018 1e kwartaal;980;480;440;400;220;220;160;240;240;240;520;500;480
1251;Zeeland (VR);2018 2e kwartaal;1020;440;400;360;200;160;120;240;240;240;580;540;540
1252;Zeeland (VR);2018 3e kwartaal;1140;580;540;500;180;160;140;400;380;360;560;520;520
1253;Zeeland (VR);2018 4e kwartaal;940;500;460;420;200;180;140;280;280;280;460;420;420
1254;Zeeland (VR);2018;4080;1980;1860;1680;820;720;580;1160;1120;1100;2100;1980;1960
1255;Zeeland (VR);2019 1e kwartaal;940;380;360;320;140;120;100;240;220;220;560;520;520
1256;Zeeland (VR);2019 2e kwartaal;980;420;380;360;140;120;100;280;260;260;580;540;520
1257;Zeeland (VR);2019 3e kwartaal;1020;480;460;440;160;160;120;320;320;300;540;500;460
1258;Zeeland (VR);2019 4e kwartaal;920;440;400;360;180;160;120;260;260;240;460;440;400
1259;Zeeland (VR);2019;3860;1740;1600;1480;640;560;440;1080;1060;1040;2140;1980;1900
1260;Midden- en West-Brabant (VR);2013 1e kwartaal;1840;1320;1300;1300;700;680;680;620;620;620;520;500;500
1261;Midden- en West-Brabant (VR);2013 2e kwartaal;2040;1460;1420;1420;760;740;740;700;700;680;600;560;560
1262;Midden- en West-Brabant (VR);2013 3e kwartaal;1960;1280;1260;1260;640;620;620;640;620;620;680;640;620
1263;Midden- en West-Brabant (VR);2013 4e kwartaal;2220;1300;1260;1280;620;620;620;680;660;660;920;860;860
1264;Midden- en West-Brabant (VR);2013;8040;5340;5260;5260;2700;2660;2660;2620;2600;2600;2720;2580;2560
1265;Midden- en West-Brabant (VR);2014 1e kwartaal;1800;1220;1200;1200;560;560;560;660;640;640;580;560;560
1266;Midden- en West-Brabant (VR);2014 2e kwartaal;1900;1240;1220;1220;560;560;560;680;660;660;660;640;640
