ID;Beroep;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
113;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2017;14.3;5.3;4.8;3.9;;;;;;;;;;;;14.4;6.2;5.9;7.5;;;;;;;;;9.0;26.4;4.8
114;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2018;14.3;5.7;4.5;;14.8;1.1;4.2;1.2;4.0;2.6;2.7;3.6;1.9;0.4;3.1;14.3;6.6;5.5;8.1;;;;;;;;;9.2;25.4;4.8
115;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2019;14.8;6.0;4.7;;15.0;1.2;4.5;1.0;3.9;2.5;2.8;4.0;2.0;0.6;3.0;14.5;7.0;6.0;8.7;;;;;;;;;9.7;25.7;4.8
116;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2020;12.2;4.6;4.1;;11.3;0.8;2.7;0.8;2.8;1.6;2.0;2.7;1.4;0.4;2.8;12.2;5.8;5.0;10.3;;;;;;;;;8.2;22.5;5.2
117;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2021;12.8;4.8;4.1;;11.9;0.8;3.5;0.7;3.2;1.6;2.4;2.6;1.5;0.4;2.8;13.7;5.6;5.2;10.6;;;;;;;;;8.7;22.2;5.1
118;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2022;14.7;4.7;4.2;;12.4;0.9;3.6;0.9;3.4;1.8;2.6;2.8;1.8;0.5;2.4;;;;;6.8;55.6;22.5;38.1;1.3;2.2;1.5;2.5;8.5;22.4;5.0
119;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2023;14.7;5.4;4.4;;11.6;0.9;3.4;0.8;3.4;1.7;2.3;2.7;1.7;0.4;2.1;;;;;6.8;50.9;21.6;32.6;1.4;2.1;1.6;2.5;9.0;22.1;5.0
120;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2024;15.1;5.5;4.1;;13.0;0.9;3.9;0.8;3.6;1.9;2.4;3.1;1.6;0.3;2.6;;;;;7.3;51.3;23.0;31.0;1.5;2.4;1.7;2.9;9.0;23.2;5.0
121;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2014;15.7;5.9;5.2;4.7;;;;;;;;;;;;16.8;7.4;6.0;7.9;;;;;;;;;9.5;28.5;4.8
122;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2015;15.5;6.4;5.8;5.4;;;;;;;;;;;;16.0;6.9;6.2;7.8;;;;;;;;;9.9;28.9;4.9
123;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2016;14.8;6.3;5.8;4.9;;;;;;;;;;;;15.6;6.8;6.3;8.0;;;;;;;;;9.8;27.5;4.9
124;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2017;16.1;6.4;5.9;4.9;;;;;;;;;;;;16.1;7.5;7.1;8.8;;;;;;;;;10.4;28.5;4.9
125;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2018;15.7;6.6;5.4;;16.2;1.5;5.0;1.7;4.8;3.2;3.4;4.4;2.5;0.8;3.9;15.7;7.7;6.5;9.3;;;;;;;;;10.4;27.2;4.9
126;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2019;16.3;7.0;5.6;;16.6;1.7;5.5;1.5;4.7;3.2;3.5;4.9;2.6;1.0;3.8;16.0;8.1;7.1;9.9;;;;;;;;;11.0;27.5;4.9
127;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2020;13.7;5.5;5.0;;12.7;1.3;3.4;1.2;3.6;2.2;2.7;3.5;2.0;0.8;3.5;13.6;6.8;5.9;11.7;;;;;;;;;9.4;24.3;5.3
128;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2021;14.4;5.8;5.1;;13.4;1.3;4.4;1.1;4.1;2.2;3.2;3.4;2.1;0.8;3.6;15.4;6.7;6.3;12.0;;;;;;;;;10.1;24.1;5.2
129;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2022;16.2;5.6;5.1;;13.8;1.3;4.4;1.3;4.2;2.4;3.3;3.5;2.4;0.8;3.2;;;;;7.9;57.7;24.2;40.2;1.8;2.9;2.0;3.1;9.7;24.2;5.1
130;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2023;16.1;6.4;5.2;;13.0;1.3;4.2;1.2;4.2;2.2;3.0;3.4;2.3;0.7;2.8;;;;;7.8;52.9;23.2;34.5;2.0;2.7;2.2;3.1;10.2;23.8;5.2
131;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2024;16.6;6.5;4.9;;14.5;1.3;4.7;1.2;4.5;2.4;3.1;3.9;2.1;0.6;3.3;;;;;8.4;53.4;24.7;33.0;2.1;3.1;2.3;3.6;10.2;25.0;5.1
132;Beroepsniveau 4 (ISCO 2008);Waarde;2014;5.3;2.4;1.4;1.3;;;;;;;;;;;;6.1;3.4;2.5;5.0;;;;;;;;;3.9;17.7;5.3
133;Beroepsniveau 4 (ISCO 2008);Waarde;2015;5.3;2.5;1.6;1.4;;;;;;;;;;;;6.1;3.2;2.6;4.9;;;;;;;;;4.4;18.5;5.4
134;Beroepsniveau 4 (ISCO 2008);Waarde;2016;5.2;2.8;1.7;1.6;;;;;;;;;;;;6.2;3.8;3.1;5.4;;;;;;;;;4.2;17.3;5.4
135;Beroepsniveau 4 (ISCO 2008);Waarde;2017;5.8;2.6;1.8;1.7;;;;;;;;;;;;6.7;3.9;3.3;5.9;;;;;;;;;4.4;17.0;5.5
136;Beroepsniveau 4 (ISCO 2008);Waarde;2018;5.0;2.8;1.5;;5.8;0.4;1.2;0.3;1.6;1.2;1.0;1.3;0.5;0.2;1.6;6.7;4.0;3.5;6.4;;;;;;;;;4.6;16.0;5.5
137;Beroepsniveau 4 (ISCO 2008);Waarde;2019;5.1;2.9;1.5;;5.6;0.3;1.1;0.3;1.3;1.2;1.0;1.4;0.4;0.1;1.5;6.6;4.5;3.7;6.5;;;;;;;;;4.7;15.5;5.6
138;Beroepsniveau 4 (ISCO 2008);Waarde;2020;4.0;2.3;1.2;;4.5;0.3;1.0;0.2;1.0;0.6;0.8;1.0;0.3;0.1;1.6;6.5;4.5;3.8;8.9;;;;;;;;;4.0;14.2;6.2
139;Beroepsniveau 4 (ISCO 2008);Waarde;2021;4.6;2.4;1.3;;4.6;0.3;1.2;0.3;1.1;0.8;0.8;1.0;0.3;0.2;1.5;7.2;4.8;4.3;10.1;;;;;;;;;4.3;14.0;6.1
140;Beroepsniveau 4 (ISCO 2008);Waarde;2022;5.1;2.5;1.2;;4.4;0.3;0.9;0.3;1.1;0.7;1.0;1.1;0.3;0.2;1.3;;;;;3.1;51.1;13.1;41.9;1.0;0.9;1.1;1.3;4.1;13.2;6.0
141;Beroepsniveau 4 (ISCO 2008);Waarde;2023;4.8;2.5;1.2;;4.3;0.3;1.0;0.2;1.0;0.7;0.8;1.1;0.4;0.1;1.1;;;;;2.9;46.0;12.5;36.0;0.9;0.9;1.1;1.2;4.2;12.9;6.0
142;Beroepsniveau 4 (ISCO 2008);Waarde;2024;5.2;2.9;1.4;;4.6;0.3;1.1;0.3;1.1;0.7;1.0;1.2;0.4;0.1;1.2;;;;;3.3;46.4;13.6;35.5;1.0;1.1;0.9;1.6;4.3;12.6;5.9
143;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2014;4.9;2.1;1.2;1.1;;;;;;;;;;;;5.6;3.0;2.2;4.6;;;;;;;;;3.6;17.0;5.3
144;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2015;4.9;2.2;1.3;1.2;;;;;;;;;;;;5.7;2.9;2.3;4.6;;;;;;;;;4.1;17.8;5.3
145;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2016;4.9;2.5;1.5;1.4;;;;;;;;;;;;5.8;3.4;2.8;5.0;;;;;;;;;3.9;16.6;5.4
146;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2017;5.4;2.4;1.5;1.5;;;;;;;;;;;;6.3;3.6;3.0;5.5;;;;;;;;;4.1;16.3;5.5
147;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2018;4.7;2.6;1.3;;5.4;0.3;1.1;0.2;1.4;1.0;0.9;1.2;0.4;0.1;1.4;6.3;3.7;3.3;6.1;;;;;;;;;4.3;15.4;5.5
148;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2019;4.7;2.7;1.3;;5.2;0.3;1.0;0.2;1.1;1.1;0.8;1.2;0.3;0.1;1.3;6.2;4.1;3.4;6.1;;;;;;;;;4.4;15.0;5.5
149;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2020;3.7;2.1;1.0;;4.2;0.2;0.8;0.2;0.9;0.5;0.7;0.9;0.2;0.1;1.5;6.1;4.2;3.5;8.5;;;;;;;;;3.7;13.7;6.2
150;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2021;4.3;2.1;1.1;;4.3;0.3;1.1;0.2;1.0;0.7;0.7;0.9;0.2;0.1;1.3;6.8;4.5;4.0;9.7;;;;;;;;;4.0;13.4;6.1
151;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2022;4.8;2.3;1.1;;4.1;0.2;0.8;0.2;0.9;0.6;0.8;1.0;0.3;0.1;1.1;;;;;2.8;50.4;12.7;41.2;0.8;0.7;1.0;1.1;3.8;12.7;6.0
152;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2023;4.5;2.3;1.1;;4.0;0.2;0.9;0.1;0.9;0.6;0.7;0.9;0.3;0.1;1.0;;;;;2.6;45.3;12.1;35.4;0.8;0.8;0.9;1.0;3.9;12.4;5.9
153;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2024;4.9;2.7;1.2;;4.3;0.3;1.0;0.3;1.0;0.6;0.9;1.0;0.3;0.1;1.0;;;;;3.1;45.8;13.2;34.9;0.9;0.9;0.8;1.4;4.0;12.1;5.8
154;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2014;5.8;2.7;1.7;1.5;;;;;;;;;;;;6.6;3.8;2.9;5.5;;;;;;;;;4.3;18.4;5.4
155;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2015;5.7;2.8;1.8;1.7;;;;;;;;;;;;6.6;3.5;2.9;5.3;;;;;;;;;4.8;19.2;5.4
156;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2016;5.6;3.1;1.9;1.9;;;;;;;;;;;;6.7;4.1;3.4;5.8;;;;;;;;;4.5;17.9;5.5
157;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2017;6.3;2.9;2.0;1.9;;;;;;;;;;;;7.1;4.3;3.6;6.3;;;;;;;;;4.8;17.7;5.5
158;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2018;5.4;3.0;1.7;;6.2;0.5;1.4;0.4;1.8;1.4;1.2;1.5;0.6;0.2;1.8;7.1;4.3;3.8;6.8;;;;;;;;;4.9;16.5;5.6
159;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2019;5.4;3.2;1.7;;6.0;0.5;1.3;0.4;1.5;1.4;1.1;1.6;0.6;0.2;1.7;7.0;4.8;4.0;6.9;;;;;;;;;5.1;16.1;5.6
160;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2020;4.3;2.5;1.4;;4.9;0.4;1.2;0.3;1.2;0.7;0.9;1.2;0.4;0.2;1.8;6.9;4.8;4.1;9.4;;;;;;;;;4.3;14.8;6.3
161;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2021;4.9;2.6;1.5;;5.0;0.5;1.4;0.4;1.3;1.0;1.0;1.2;0.4;0.2;1.7;7.6;5.2;4.6;10.6;;;;;;;;;4.7;14.5;6.1
162;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2022;5.4;2.7;1.4;;4.7;0.4;1.1;0.4;1.2;0.8;1.1;1.3;0.5;0.2;1.5;;;;;3.3;51.8;13.6;42.6;1.1;1.0;1.3;1.4;4.4;13.7;6.0
163;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2023;5.1;2.7;1.4;;4.6;0.3;1.2;0.3;1.2;0.9;1.0;1.2;0.5;0.2;1.3;;;;;3.1;46.6;12.9;36.7;1.0;1.0;1.3;1.3;4.5;13.4;6.0
164;Beroepsniveau 4 (ISCO 2008);Bovengrens 95%-interval;2024;5.6;3.1;1.6;;4.9;0.4;1.3;0.4;1.3;0.9;1.2;1.3;0.5;0.2;1.4;;;;;3.6;47.1;14.1;36.2;1.2;1.2;1.1;1.8;4.6;13.1;5.9
165;Beroepsniveau onbekend (ISCO 2008);Waarde;2014;22.8;8.7;13.0;5.7;;;;;;;;;;;;18.5;10.8;9.5;4.0;;;;;;;;;12.6;36.3;3.6
166;Beroepsniveau onbekend (ISCO 2008);Waarde;2015;19.7;9.0;11.5;6.3;;;;;;;;;;;;16.8;11.0;10.5;5.8;;;;;;;;;10.2;34.8;3.7
167;Beroepsniveau onbekend (ISCO 2008);Waarde;2016;23.4;13.3;12.7;5.6;;;;;;;;;;;;15.4;9.5;12.7;6.8;;;;;;;;;13.3;35.6;3.2
168;Beroepsniveau onbekend (ISCO 2008);Waarde;2017;22.3;12.2;13.9;4.6;;;;;;;;;;;;15.2;10.2;10.4;5.3;;;;;;;;;10.9;34.0;4.0
169;Beroepsniveau onbekend (ISCO 2008);Waarde;2018;21.8;10.4;9.6;;11.9;1.6;4.1;1.7;3.6;1.6;3.3;2.0;1.0;0.5;2.2;17.4;12.4;12.7;7.3;;;;;;;;;9.2;35.1;3.1
170;Beroepsniveau onbekend (ISCO 2008);Waarde;2019;21.1;10.0;8.2;;9.1;0.2;3.1;0.6;2.1;2.9;1.1;1.0;0.8;0.0;2.8;11.6;10.2;7.4;5.9;;;;;;;;;13.1;32.4;3.5
171;Beroepsniveau onbekend (ISCO 2008);Waarde;2020;21.3;8.5;11.2;;9.8;1.8;3.2;2.4;1.9;2.0;1.5;1.8;1.9;0.9;2.7;16.9;10.5;9.3;8.7;;;;;;;;;9.5;32.6;3.3
172;Beroepsniveau onbekend (ISCO 2008);Waarde;2021;26.3;11.4;13.7;;17.4;3.1;4.5;2.3;3.6;5.8;2.8;2.8;2.1;0.7;3.9;14.3;10.7;11.4;10.7;;;;;;;;;13.3;37.8;3.4
173;Beroepsniveau onbekend (ISCO 2008);Waarde;2022;23.1;12.1;12.2;;14.2;1.8;4.9;0.0;5.2;6.1;1.7;1.7;2.0;0.5;4.3;;;;;7.2;31.3;3.0;25.3;2.2;3.3;0.0;1.0;9.3;32.1;4.0
174;Beroepsniveau onbekend (ISCO 2008);Waarde;2023;21.4;13.6;13.4;;18.6;3.0;4.6;2.4;6.2;4.5;0.5;2.8;1.4;0.5;6.1;;;;;12.8;34.2;7.4;24.0;2.4;4.7;2.6;5.3;10.6;35.9;3.5
175;Beroepsniveau onbekend (ISCO 2008);Waarde;2024;20.7;12.6;11.1;;9.7;1.8;0.7;0.6;2.6;0.7;0.0;0.4;0.5;0.0;4.3;;;;;5.8;30.0;4.9;20.5;1.7;2.1;3.5;0.8;8.3;34.8;2.8
176;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2014;19.2;6.5;10.2;3.8;;;;;;;;;;;;15.4;8.4;7.3;2.6;;;;;;;;;9.9;32.1;3.4
177;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2015;16.3;6.8;8.9;4.5;;;;;;;;;;;;13.6;8.5;8.0;4.0;;;;;;;;;7.8;30.6;3.4
178;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2016;18.9;9.9;9.4;3.6;;;;;;;;;;;;11.9;6.7;9.6;4.4;;;;;;;;;9.9;30.4;2.9
179;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2017;18.9;9.6;11.1;3.1;;;;;;;;;;;;12.3;7.8;8.1;3.6;;;;;;;;;8.5;30.0;3.8
180;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2018;17.4;7.3;6.5;;8.8;0.7;2.4;0.8;2.0;0.7;1.9;1.0;0.4;0.1;1.0;13.3;9.0;9.0;4.7;;;;;;;;;6.3;29.8;2.7
181;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2019;16.7;7.1;5.6;;6.3;0.0;1.7;0.2;1.0;1.5;0.4;0.4;0.2;0.0;1.3;8.4;7.0;4.9;3.6;;;;;;;;;9.7;27.2;3.1
182;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2020;16.6;5.8;7.9;;6.8;0.7;1.7;1.1;0.8;0.9;0.6;0.7;0.8;0.2;1.2;12.7;7.2;6.3;5.9;;;;;;;;;6.6;27.2;2.9
183;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2021;21.0;8.0;9.9;;12.8;1.5;2.6;1.1;1.9;3.4;1.4;1.5;1.0;0.2;1.7;10.2;7.2;7.7;7.0;;;;;;;;;9.6;31.9;3.0
184;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2022;17.3;8.0;8.0;;9.6;0.6;2.3;0.0;2.6;3.0;0.5;0.5;0.7;0.1;2.1;;;;;4.0;24.2;1.2;18.8;0.8;1.4;0.0;0.3;5.8;25.4;3.5
185;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2023;16.3;9.4;9.2;;13.7;1.3;2.4;1.0;3.4;2.3;0.1;1.3;0.5;0.1;3.6;;;;;8.4;27.4;4.3;18.1;0.8;2.3;1.0;2.7;7.1;29.6;3.0
186;Beroepsniveau onbekend (ISCO 2008);Ondergrens 95%-interval;2024;14.3;7.8;6.5;;5.5;0.4;0.1;0.1;0.9;0.1;0.0;0.1;0.1;0.0;1.7;;;;;2.3;22.1;2.0;14.1;0.4;0.5;1.1;0.1;4.4;26.8;2.2
187;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2014;27.0;11.5;16.4;8.3;;;;;;;;;;;;22.1;13.6;12.3;6.1;;;;;;;;;16.0;40.7;3.9
188;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2015;23.6;11.7;14.8;8.9;;;;;;;;;;;;20.5;14.2;13.6;8.3;;;;;;;;;13.4;39.3;4.0
189;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2016;28.5;17.6;16.9;8.7;;;;;;;;;;;;19.7;13.3;16.7;10.6;;;;;;;;;17.7;41.1;3.6
190;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2017;26.1;15.4;17.2;6.8;;;;;;;;;;;;18.6;13.2;13.4;7.8;;;;;;;;;14.0;38.2;4.3
191;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2018;26.9;14.6;13.8;;16.0;3.7;6.9;3.7;6.4;3.6;5.9;4.2;2.6;2.1;4.7;22.3;17.0;17.5;11.2;;;;;;;;;13.3;40.8;3.5
192;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2019;26.3;14.0;11.9;;13.0;1.5;5.5;1.9;4.3;5.6;3.2;2.5;3.2;;6.0;15.7;14.6;11.0;9.5;;;;;;;;;17.6;38.0;3.8
193;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2020;26.9;12.4;15.6;;14.0;4.3;5.9;5.0;4.2;4.3;4.0;4.7;4.4;3.5;5.8;22.0;15.1;13.4;12.6;;;;;;;;;13.5;38.5;3.7
194;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2021;32.4;16.0;18.7;;23.1;6.1;7.8;4.8;6.7;9.9;5.6;5.3;4.4;2.8;8.6;19.5;15.5;16.4;16.2;;;;;;;;;18.3;44.1;3.9
195;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2022;30.0;17.8;18.2;;20.5;5.4;10.2;;10.1;11.9;5.1;5.4;5.4;3.8;8.4;;;;;12.8;39.3;7.5;33.1;6.0;7.5;;4.1;14.7;39.5;4.5
196;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2023;27.5;19.3;19.1;;24.8;6.9;8.8;5.8;10.9;8.7;3.6;5.9;4.4;3.6;10.4;;;;;19.0;41.7;12.6;31.1;6.6;9.3;7.0;10.2;15.6;42.8;4.0
197;Beroepsniveau onbekend (ISCO 2008);Bovengrens 95%-interval;2024;29.1;19.7;18.3;;16.6;7.0;5.0;4.4;7.2;5.0;;2.8;3.4;;10.4;;;;;13.5;39.4;11.6;28.8;6.5;8.2;10.8;5.7;15.1;43.7;3.4
198;01 Pedagogische beroepen;Waarde;2014;10.0;6.4;1.6;0.7;;;;;;;;;;;;7.9;5.0;2.5;6.7;;;;;;;;;5.3;13.4;3.0
199;01 Pedagogische beroepen;Waarde;2015;10.7;6.7;1.4;0.9;;;;;;;;;;;;6.8;5.0;2.6;6.0;;;;;;;;;5.9;13.3;3.1
200;01 Pedagogische beroepen;Waarde;2016;7.5;6.2;1.0;0.7;;;;;;;;;;;;7.5;4.9;3.0;7.1;;;;;;;;;4.6;11.0;3.2
201;01 Pedagogische beroepen;Waarde;2017;8.9;6.8;1.5;1.1;;;;;;;;;;;;7.3;5.6;3.3;7.5;;;;;;;;;4.3;12.4;3.3
202;01 Pedagogische beroepen;Waarde;2018;9.6;7.4;1.2;;4.4;0.3;1.8;0.1;0.6;0.6;0.5;1.3;0.4;0.2;1.0;6.8;4.9;3.0;8.9;;;;;;;;;5.4;13.2;3.3
203;01 Pedagogische beroepen;Waarde;2019;9.5;8.7;1.0;;4.6;0.2;1.6;0.2;0.8;0.4;0.6;1.4;0.3;0.2;1.2;7.8;5.7;3.1;9.4;;;;;;;;;5.9;13.4;3.3
204;01 Pedagogische beroepen;Waarde;2020;7.3;5.9;0.8;;3.3;0.0;0.9;0.0;0.6;0.2;0.4;0.6;0.4;0.0;1.3;6.5;5.1;2.6;13.7;;;;;;;;;3.9;11.4;3.8
205;01 Pedagogische beroepen;Waarde;2021;7.9;6.7;1.0;;3.6;0.1;1.3;0.1;0.5;0.2;0.2;0.9;0.3;0.1;0.9;6.5;5.4;2.9;15.6;;;;;;;;;4.8;12.3;3.7
206;01 Pedagogische beroepen;Waarde;2022;11.1;8.2;1.1;;3.6;0.1;1.2;0.1;0.9;0.4;0.6;0.8;0.3;0.1;0.8;;;;;1.4;80.7;5.7;76.2;0.7;0.7;0.8;0.7;5.6;12.3;3.6
207;01 Pedagogische beroepen;Waarde;2023;11.2;9.0;1.0;;4.1;0.4;1.7;0.3;0.6;0.3;0.4;0.8;0.4;0.2;1.1;;;;;1.7;75.7;5.6;71.3;1.1;0.7;0.6;0.7;5.8;12.3;3.4
208;01 Pedagogische beroepen;Waarde;2024;11.9;10.3;1.0;;4.0;0.3;2.0;0.1;0.6;0.3;0.5;0.9;0.2;0.1;0.8;;;;;1.5;76.3;6.3;71.8;0.8;0.9;0.6;0.7;6.3;13.6;3.5
209;01 Pedagogische beroepen;Ondergrens 95%-interval;2014;8.7;5.4;1.1;0.4;;;;;;;;;;;;6.8;4.1;1.9;5.7;;;;;;;;;4.4;12.0;2.9
210;01 Pedagogische beroepen;Ondergrens 95%-interval;2015;9.5;5.7;1.0;0.6;;;;;;;;;;;;5.9;4.2;2.1;5.1;;;;;;;;;5.0;12.0;3.0
211;01 Pedagogische beroepen;Ondergrens 95%-interval;2016;6.6;5.3;0.7;0.4;;;;;;;;;;;;6.6;4.1;2.4;6.2;;;;;;;;;3.9;9.9;3.1
212;01 Pedagogische beroepen;Ondergrens 95%-interval;2017;7.9;5.9;1.1;0.7;;;;;;;;;;;;6.3;4.8;2.6;6.6;;;;;;;;;3.6;11.2;3.2
213;01 Pedagogische beroepen;Ondergrens 95%-interval;2018;8.7;6.8;0.9;;3.8;0.2;1.4;0.1;0.4;0.4;0.3;1.0;0.2;0.1;0.7;6.1;4.3;2.5;8.1;;;;;;;;;4.8;12.2;3.3
214;01 Pedagogische beroepen;Ondergrens 95%-interval;2019;8.7;8.0;0.8;;4.0;0.1;1.2;0.1;0.6;0.3;0.4;1.1;0.2;0.1;0.9;7.0;5.0;2.7;8.6;;;;;;;;;5.2;12.3;3.2
215;01 Pedagogische beroepen;Ondergrens 95%-interval;2020;6.4;5.3;0.6;;2.9;0.0;0.7;0.0;0.4;0.1;0.2;0.4;0.2;0.0;1.1;5.8;4.5;2.2;12.7;;;;;;;;;3.4;10.4;3.7
216;01 Pedagogische beroepen;Ondergrens 95%-interval;2021;7.1;6.1;0.7;;3.0;0.0;1.0;0.0;0.3;0.1;0.1;0.7;0.2;0.0;0.7;5.8;4.7;2.4;14.6;;;;;;;;;4.1;11.2;3.6
217;01 Pedagogische beroepen;Ondergrens 95%-interval;2022;10.2;7.5;0.8;;3.1;0.0;0.9;0.1;0.6;0.3;0.4;0.6;0.2;0.0;0.6;;;;;1.0;79.4;5.0;74.9;0.5;0.5;0.6;0.4;5.0;11.3;3.5
218;01 Pedagogische beroepen;Ondergrens 95%-interval;2023;10.2;8.3;0.8;;3.5;0.2;1.3;0.1;0.4;0.2;0.3;0.6;0.3;0.1;0.8;;;;;1.3;74.4;4.9;69.9;0.8;0.5;0.4;0.5;5.2;11.3;3.4
219;01 Pedagogische beroepen;Ondergrens 95%-interval;2024;10.9;9.5;0.8;;3.4;0.1;1.6;0.0;0.4;0.2;0.3;0.7;0.1;0.0;0.5;;;;;1.1;75.0;5.6;70.5;0.6;0.6;0.4;0.5;5.6;12.6;3.4
220;01 Pedagogische beroepen;Bovengrens 95%-interval;2014;11.4;7.5;2.2;1.2;;;;;;;;;;;;9.2;6.1;3.2;7.9;;;;;;;;;6.3;15.0;3.1
221;01 Pedagogische beroepen;Bovengrens 95%-interval;2015;12.0;7.7;2.0;1.4;;;;;;;;;;;;7.9;6.0;3.3;7.0;;;;;;;;;6.9;14.8;3.2
222;01 Pedagogische beroepen;Bovengrens 95%-interval;2016;8.6;7.2;1.5;1.1;;;;;;;;;;;;8.7;5.8;3.8;8.1;;;;;;;;;5.5;12.3;3.3
223;01 Pedagogische beroepen;Bovengrens 95%-interval;2017;10.1;7.8;2.0;1.6;;;;;;;;;;;;8.4;6.6;4.0;8.6;;;;;;;;;5.1;13.8;3.4
224;01 Pedagogische beroepen;Bovengrens 95%-interval;2018;10.5;8.2;1.6;;5.1;0.6;2.3;0.4;0.9;0.9;0.9;1.6;0.6;0.5;1.4;7.6;5.6;3.5;9.7;;;;;;;;;6.1;14.3;3.4
225;01 Pedagogische beroepen;Bovengrens 95%-interval;2019;10.5;9.5;1.3;;5.3;0.4;2.0;0.3;1.1;0.7;0.9;1.8;0.5;0.4;1.6;8.6;6.5;3.7;10.2;;;;;;;;;6.6;14.4;3.4
