ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-I Handel, vervoer en horeca;5 jaar na startjaar;2021;
200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2012;71.3
201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2013;70.4
202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2014;78.0
203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2015;86.2
204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2016;82.2
205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2017;84.8
206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2018;87.7
207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2019;101.9
208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2020;111.4
209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;1 jaar na startjaar;2021;118.5
210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2012;71.3
211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2013;70.4
212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2014;78.0
213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2015;86.2
214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2016;82.2
215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2017;84.8
216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2018;87.7
217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2019;101.9
218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2020;111.4
219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;2 jaar na startjaar;2021;
220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2012;71.3
221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2013;70.4
222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2014;78.0
223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2015;86.2
224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2016;82.2
225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2017;84.8
226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2018;87.7
227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2019;101.9
228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2020;
229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;3 jaar na startjaar;2021;
230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2012;71.3
231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2013;70.4
232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2014;78.0
233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2015;86.2
234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2016;82.2
235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2017;84.8
236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2018;87.7
237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2019;
238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2020;
239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;4 jaar na startjaar;2021;
240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2012;71.3
241;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2013;70.4
242;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2014;78.0
243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2015;86.2
244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2016;82.2
245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2017;84.8
246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2018;
247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2019;
248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2020;
249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G-N Commerciële dienstverlening;5 jaar na startjaar;2021;
250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2012;31.7
251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2013;31.8
252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2014;35.4
253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2015;40.5
254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2016;37.2
255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2017;40.8
256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2018;44.9
257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2019;50.2
258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2020;53.1
259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;1 jaar na startjaar;2021;57.9
260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2012;31.7
261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2013;31.8
262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2014;35.4
263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2015;40.5
264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2016;37.2
265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2017;40.8
266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2018;44.9
267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2019;50.2
268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2020;53.1
269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;2 jaar na startjaar;2021;
270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2012;31.7
271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2013;31.8
272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2014;35.4
273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2015;40.5
274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2016;37.2
275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2017;40.8
276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2018;44.9
277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2019;50.2
278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2020;
279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;3 jaar na startjaar;2021;
280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2012;31.7
281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2013;31.8
282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2014;35.4
283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2015;40.5
284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2016;37.2
285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2017;40.8
286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2018;44.9
287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2019;
288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2020;
289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;4 jaar na startjaar;2021;
290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2012;31.7
291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2013;31.8
292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2014;35.4
293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2015;40.5
294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2016;37.2
295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2017;40.8
296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2018;
297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2019;
298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2020;
299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;M-N Zakelijke dienstverlening;5 jaar na startjaar;2021;
300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2012;39.7
301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2013;49.0
302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2014;50.8
303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2015;53.3
304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2016;48.3
305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2017;47.3
306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2018;46.0
307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2019;60.4
308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2020;55.0
309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;1 jaar na startjaar;2021;64.5
310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2012;39.7
311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2013;49.0
312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2014;50.8
313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2015;53.3
314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2016;48.3
315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2017;47.3
316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2018;46.0
317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2019;60.4
318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2020;55.0
319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;2 jaar na startjaar;2021;
320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2012;39.7
321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2013;49.0
322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2014;50.8
323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2015;53.3
324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2016;48.3
325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2017;47.3
326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2018;46.0
327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2019;60.4
328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2020;
329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;3 jaar na startjaar;2021;
330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2012;39.7
331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2013;49.0
332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2014;50.8
333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2015;53.3
334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2016;48.3
335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2017;47.3
336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2018;46.0
337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2019;
338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2020;
339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;4 jaar na startjaar;2021;
340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2012;39.7
341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2013;49.0
342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2014;50.8
343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2015;53.3
344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2016;48.3
345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2017;47.3
346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2018;
347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2019;
348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2020;
349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-Q Overheid en zorg;5 jaar na startjaar;2021;
350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2012;52.2
351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2013;61.7
352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2014;64.8
353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2015;69.8
354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2016;64.3
355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2017;63.6
356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2018;62.0
357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2019;79.8
358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2020;73.8
359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2021;84.1
360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2012;52.2
