ID;JaarImmigratie;Geslacht;Leeftijdsgroep;LandVanHerkomst;TotaalAllochtoneImmigranten_1;GeremigreerdBinnen1Jaar_2;GeremigreerdIn12Jaar_3;GeremigreerdIn23Jaar_4;GeremigreerdIn35Jaar_5;GeremigreerdInMeerDan5Jaar_6;NietGeremigreerd_7
189;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Israël;0.1;11.0;8.0;11.0;8.0;14.0;47.0
190;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Italië;0.2;18.0;18.0;10.0;9.0;17.0;28.0
191;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Japan;0.2;51.0;8.0;13.0;12.0;6.0;10.0
192;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Kaapverdië;0.0;3.0;;5.0;5.0;14.0;73.0
193;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Libanon;0.1;8.0;2.0;5.0;15.0;21.0;49.0
194;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Maleisië;0.0;14.0;;;;;86.0
195;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Marokko;1.1;2.0;2.0;1.0;2.0;8.0;85.0
196;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse Antillen en Aruba;1.3;9.0;6.0;5.0;7.0;27.0;46.0
197;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Nieuw-Zeeland;0.0;43.0;12.0;10.0;7.0;10.0;19.0
198;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Nigeria;0.0;15.0;17.0;5.0;7.0;20.0;37.0
199;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Noorwegen;0.1;14.0;11.0;13.0;16.0;31.0;16.0
200;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Oostenrijk;0.1;25.0;11.0;7.0;5.0;12.0;40.0
201;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Pakistan;0.2;5.0;3.0;3.0;8.0;25.0;56.0
202;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Peru;0.0;23.0;;8.0;;8.0;62.0
203;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Polen;0.4;13.0;9.0;5.0;6.0;9.0;58.0
204;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Portugal;0.2;21.0;9.0;8.0;9.0;13.0;40.0
205;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Roemenië;0.1;15.0;3.0;6.0;1.0;10.0;64.0
206;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Sierra Leone;0.1;1.0;3.0;;1.0;42.0;53.0
207;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Singapore;0.0;20.0;;13.0;13.0;27.0;27.0
208;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Soedan;0.1;3.0;;4.0;3.0;26.0;65.0
209;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Somalië;0.9;2.0;6.0;5.0;5.0;52.0;30.0
210;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Spanje;0.2;15.0;14.0;12.0;13.0;15.0;31.0
211;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Sri Lanka;0.1;5.0;4.0;1.0;10.0;21.0;59.0
212;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Suriname;0.8;3.0;2.0;2.0;2.0;11.0;80.0
213;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Syrië;0.1;12.0;4.0;6.0;3.0;9.0;66.0
214;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Thailand;0.1;11.0;5.0;5.0;3.0;15.0;59.0
215;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Tunesië;0.1;14.0;4.0;;11.0;12.0;60.0
216;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Turkije;2.1;2.0;4.0;2.0;3.0;6.0;83.0
217;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Venezuela;0.0;7.0;19.0;7.0;;22.0;44.0
218;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigd Koninkrijk;0.6;20.0;16.0;13.0;14.0;14.0;22.0
219;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Vietnam;0.1;2.0;4.0;2.0;;4.0;89.0
220;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Joegoslavië;1.5;3.0;6.0;3.0;4.0;10.0;74.0
221;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Sovjet-Unie;0.5;6.0;8.0;7.0;5.0;15.0;59.0
222;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigde Staten van Amerika;0.4;22.0;31.0;9.0;8.0;12.0;18.0
223;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Tsjecho-Slowakije;0.1;13.0;4.0;5.0;5.0;15.0;58.0
224;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Zwitserland;0.1;16.0;10.0;7.0;10.0;25.0;33.0
225;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Afrika;0.3;28.0;22.0;11.0;11.0;9.0;19.0
226;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Korea;0.0;7.0;7.0;20.0;7.0;20.0;40.0
227;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Zweden;0.1;18.0;19.0;15.0;10.0;13.0;25.0
228;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Onbekend;0.5;7.0;7.0;5.0;6.0;12.0;63.0
229;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Overig niet-westers;0.7;7.0;7.0;3.0;6.0;24.0;53.0
230;Jaar immigratie: 1995;Totaal mannen en vrouwen;15 tot 25 jaar;Overig westers;0.1;19.0;15.0;13.0;8.0;19.0;27.0
231;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;0;34.4;9.0;10.0;7.0;8.0;15.0;51.0
232;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;1;;;;;;;
233;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;2;33.4;9.0;10.0;7.0;8.0;15.0;51.0
234;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;4;16.3;6.0;8.0;5.0;6.0;16.0;59.0
235;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;3;17.0;11.0;12.0;9.0;11.0;14.0;43.0
236;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Afghanistan;0.4;1.0;2.0;1.0;1.0;13.0;82.0
237;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Algerije;0.2;5.0;5.0;4.0;6.0;25.0;55.0
238;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Angola;0.3;3.0;10.0;6.0;9.0;28.0;44.0
239;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Argentinië;0.1;7.0;15.0;19.0;7.0;24.0;28.0
240;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Australië;0.2;20.0;17.0;14.0;15.0;17.0;16.0
241;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;België;1.0;11.0;10.0;6.0;9.0;18.0;46.0
242;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Brazilië;0.2;6.0;10.0;9.0;9.0;18.0;49.0
243;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Bulgarije;0.0;16.0;11.0;9.0;2.0;11.0;51.0
244;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Canada;0.2;14.0;14.0;12.0;16.0;23.0;21.0
245;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Chili;0.0;4.0;25.0;7.0;4.0;21.0;39.0
246;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;China;0.6;9.0;10.0;8.0;13.0;12.0;48.0
247;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Colombia;0.1;11.0;8.0;5.0;11.0;7.0;58.0
248;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Congo (DR);0.6;9.0;12.0;7.0;5.0;29.0;38.0
249;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Denemarken;0.1;19.0;17.0;18.0;13.0;14.0;19.0
250;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Dominicaanse Republiek;0.1;11.0;4.0;5.0;4.0;10.0;65.0
251;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Duitsland;3.0;12.0;13.0;10.0;12.0;18.0;35.0
252;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Egypte;0.4;7.0;11.0;8.0;6.0;8.0;59.0
253;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Ethiopië;0.2;12.0;12.0;6.0;5.0;19.0;45.0
254;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Filippijnen;0.2;10.0;16.0;5.0;5.0;7.0;56.0
255;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Frankrijk;0.7;11.0;13.0;13.0;15.0;18.0;30.0
256;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Ghana;0.3;5.0;11.0;6.0;4.0;11.0;62.0
257;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Griekenland;0.2;17.0;13.0;9.0;10.0;18.0;33.0
258;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Guyana;0.0;12.0;6.0;;12.0;;71.0
259;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Hongarije;0.1;16.0;10.0;10.0;6.0;22.0;37.0
260;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Hongkong;0.1;10.0;4.0;4.0;3.0;17.0;62.0
261;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Ierland;0.2;11.0;17.0;17.0;19.0;14.0;22.0
262;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;India;0.3;21.0;14.0;8.0;12.0;14.0;32.0
263;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Indonesië;0.4;6.0;11.0;5.0;6.0;8.0;65.0
264;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Irak;1.0;1.0;3.0;2.0;2.0;17.0;76.0
265;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Iran;1.3;2.0;5.0;3.0;4.0;11.0;75.0
266;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Israël;0.1;8.0;11.0;13.0;11.0;20.0;38.0
267;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Italië;0.5;19.0;10.0;11.0;9.0;13.0;37.0
268;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Japan;0.6;16.0;13.0;16.0;26.0;21.0;7.0
269;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Kaapverdië;0.1;5.0;2.0;3.0;9.0;8.0;72.0
270;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Libanon;0.1;4.0;3.0;4.0;6.0;15.0;68.0
271;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Maleisië;0.1;4.0;14.0;6.0;12.0;22.0;42.0
272;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;1.5;4.0;5.0;3.0;3.0;8.0;77.0
273;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse Antillen en Aruba;1.1;12.0;8.0;6.0;9.0;16.0;49.0
274;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Nieuw-Zeeland;0.1;22.0;19.0;8.0;14.0;21.0;16.0
275;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Nigeria;0.2;7.0;18.0;10.0;12.0;13.0;41.0
276;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Noorwegen;0.1;20.0;14.0;18.0;15.0;21.0;12.0
277;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Oostenrijk;0.1;17.0;11.0;9.0;12.0;16.0;34.0
278;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Pakistan;0.3;10.0;9.0;6.0;5.0;18.0;52.0
279;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Peru;0.0;;8.0;8.0;6.0;8.0;69.0
280;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Polen;0.5;11.0;8.0;5.0;5.0;6.0;66.0
281;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Portugal;0.3;13.0;12.0;11.0;12.0;15.0;37.0
282;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Roemenië;0.1;30.0;6.0;2.0;2.0;12.0;48.0
283;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Sierra Leone;0.0;;19.0;6.0;6.0;19.0;50.0
284;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Singapore;0.1;2.0;15.0;13.0;13.0;19.0;37.0
285;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Soedan;0.1;1.0;9.0;3.0;3.0;34.0;49.0
286;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Somalië;0.8;3.0;7.0;3.0;7.0;50.0;31.0
287;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Spanje;0.4;13.0;13.0;9.0;13.0;16.0;36.0
288;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Sri Lanka;0.3;4.0;6.0;2.0;8.0;21.0;59.0
289;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;1.1;5.0;3.0;3.0;3.0;10.0;76.0
290;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Syrië;0.1;3.0;6.0;5.0;2.0;13.0;72.0
291;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Thailand;0.2;7.0;4.0;4.0;4.0;12.0;69.0
292;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Tunesië;0.1;2.0;3.0;3.0;2.0;15.0;75.0
293;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;1.7;5.0;8.0;6.0;6.0;9.0;66.0
294;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Venezuela;0.0;9.0;14.0;;;11.0;66.0
295;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Verenigd Koninkrijk;2.0;11.0;18.0;15.0;15.0;18.0;23.0
296;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Vietnam;0.1;7.0;10.0;2.0;;6.0;74.0
297;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Joegoslavië;3.1;3.0;4.0;2.0;3.0;8.0;81.0
298;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Sovjet-Unie;0.9;7.0;6.0;4.0;3.0;6.0;74.0
299;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Verenigde Staten van Amerika;1.3;11.0;20.0;16.0;15.0;18.0;20.0
300;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Tsjecho-Slowakije;0.1;9.0;7.0;9.0;7.0;12.0;55.0
301;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Zwitserland;0.2;14.0;16.0;13.0;13.0;11.0;34.0
302;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Afrika;0.2;15.0;17.0;8.0;12.0;19.0;30.0
303;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Korea;0.1;7.0;15.0;12.0;23.0;20.0;21.0
304;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Zweden;0.2;18.0;16.0;17.0;17.0;9.0;24.0
305;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Onbekend;1.0;10.0;10.0;7.0;6.0;15.0;52.0
306;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Overig niet-westers;1.4;10.0;17.0;6.0;7.0;18.0;43.0
307;Jaar immigratie: 1995;Totaal mannen en vrouwen;25 tot 45 jaar;Overig westers;0.2;19.0;19.0;9.0;13.0;13.0;27.0
308;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;0;5.7;11.0;10.0;8.0;9.0;15.0;47.0
309;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;1;;;;;;;
310;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;2;5.5;11.0;10.0;8.0;9.0;15.0;47.0
311;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;4;2.1;10.0;9.0;6.0;7.0;12.0;56.0
312;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;3;3.4;11.0;11.0;9.0;11.0;16.0;42.0
313;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Afghanistan;0.1;3.0;3.0;;1.0;4.0;90.0
314;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Algerije;0.0;;57.0;;;14.0;29.0
315;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Angola;0.0;;;;;;100.0
316;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Argentinië;0.0;;;;;50.0;50.0
317;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Australië;0.0;27.0;11.0;8.0;19.0;14.0;22.0
318;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;België;0.2;11.0;8.0;6.0;9.0;18.0;47.0
319;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Brazilië;0.0;4.0;35.0;8.0;23.0;15.0;15.0
320;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Bulgarije;0.0;20.0;10.0;10.0;;10.0;50.0
321;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Canada;0.0;19.0;14.0;12.0;12.0;14.0;29.0
322;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Chili;0.0;;;;;25.0;75.0
323;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;China;0.0;20.0;12.0;5.0;10.0;15.0;39.0
324;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Colombia;0.0;;13.0;13.0;;25.0;50.0
325;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Congo (DR);0.0;;8.0;8.0;;17.0;67.0
326;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Denemarken;0.0;25.0;;19.0;;25.0;31.0
327;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Dominicaanse Republiek;0.0;40.0;;20.0;7.0;7.0;27.0
328;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Duitsland;0.8;16.0;12.0;10.0;10.0;16.0;36.0
329;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Egypte;0.0;;8.0;8.0;8.0;;77.0
330;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Ethiopië;0.0;30.0;10.0;;;20.0;40.0
331;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Filippijnen;0.0;23.0;14.0;;5.0;9.0;50.0
332;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Frankrijk;0.1;15.0;10.0;13.0;15.0;16.0;31.0
333;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Ghana;0.0;;22.0;;22.0;11.0;44.0
334;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Griekenland;0.0;6.0;18.0;12.0;6.0;12.0;45.0
335;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Guyana;0.0;;;;;100.0;
336;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Hongarije;0.0;13.0;13.0;13.0;13.0;;50.0
337;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Hongkong;0.0;30.0;10.0;;;40.0;20.0
338;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Ierland;0.0;27.0;7.0;7.0;7.0;27.0;27.0
339;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;India;0.0;8.0;29.0;4.0;21.0;4.0;33.0
340;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Indonesië;0.1;3.0;11.0;5.0;6.0;5.0;69.0
341;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Irak;0.1;;3.0;5.0;1.0;11.0;81.0
342;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Iran;0.2;2.0;5.0;3.0;1.0;6.0;83.0
343;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Israël;0.0;10.0;10.0;5.0;19.0;19.0;38.0
344;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Italië;0.1;20.0;12.0;6.0;11.0;23.0;28.0
345;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Japan;0.1;18.0;14.0;21.0;29.0;15.0;3.0
346;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Kaapverdië;0.0;;13.0;;25.0;13.0;50.0
347;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Libanon;0.0;;29.0;;;14.0;57.0
348;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Maleisië;0.0;9.0;;18.0;;9.0;64.0
349;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Marokko;0.1;6.0;8.0;8.0;6.0;8.0;65.0
350;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Nederlandse Antillen en Aruba;0.3;19.0;10.0;6.0;7.0;12.0;46.0
351;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Nieuw-Zeeland;0.0;46.0;8.0;;8.0;23.0;15.0
352;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Nigeria;0.0;;15.0;;31.0;;54.0
353;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Noorwegen;0.0;4.0;13.0;17.0;8.0;25.0;33.0
354;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Oostenrijk;0.0;14.0;7.0;14.0;7.0;29.0;29.0
355;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Pakistan;0.0;4.0;;11.0;7.0;30.0;48.0
356;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Peru;0.0;20.0;20.0;20.0;20.0;;20.0
357;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Polen;0.1;12.0;8.0;7.0;3.0;8.0;63.0
358;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Portugal;0.0;11.0;11.0;8.0;19.0;8.0;43.0
359;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Roemenië;0.0;47.0;29.0;6.0;;;18.0
360;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Sierra Leone;0.0;;;;;;100.0
361;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Singapore;0.0;12.0;12.0;24.0;12.0;18.0;24.0
362;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Soedan;0.0;;;;;100.0;
363;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Somalië;0.1;3.0;5.0;6.0;6.0;35.0;47.0
364;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Spanje;0.1;9.0;5.0;3.0;12.0;18.0;54.0
365;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Sri Lanka;0.0;;14.0;9.0;9.0;18.0;50.0
366;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Suriname;0.4;14.0;11.0;8.0;8.0;7.0;52.0
367;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Syrië;0.0;4.0;7.0;4.0;4.0;4.0;78.0
368;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Thailand;0.0;;;;30.0;10.0;60.0
369;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Tunesië;0.0;10.0;20.0;;10.0;10.0;50.0
370;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Turkije;0.2;13.0;9.0;5.0;7.0;14.0;52.0
371;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Venezuela;0.0;9.0;18.0;;18.0;27.0;27.0
372;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigd Koninkrijk;0.3;11.0;15.0;14.0;13.0;22.0;26.0
373;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Vietnam;0.0;22.0;;11.0;;;67.0
374;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Joegoslavië;0.7;2.0;2.0;2.0;7.0;19.0;68.0
375;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Sovjet-Unie;0.2;5.0;5.0;6.0;5.0;7.0;72.0
376;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigde Staten van Amerika;0.3;11.0;22.0;16.0;15.0;12.0;23.0
377;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Tsjecho-Slowakije;0.0;14.0;14.0;;7.0;29.0;36.0
378;Jaar immigratie: 1995;Totaal mannen en vrouwen;45 tot 65 jaar;Zwitserland;0.0;8.0;;15.0;4.0;8.0;65.0
