ID;Geslacht;Leeftijd;ZorgvormZvwZorgkosten;Perioden;PersonenMetZvwZorgkostenRelatief_1;GemiddeldeZorgkostenAllePersonen_2;GemiddeldeZorgkostenGebruikers_3;Zorgkosten50ePercentielGebruikers_4;Zorgkosten95ePercentielGebruikers_5;Zorgkosten99ePercentielGebruikers_6
236;Totaal mannen en vrouwen;53986;Multidisciplinaire zorg;2022;76.1;87.0;116.0;39.0;388.0;578.0
237;Totaal mannen en vrouwen;53986;Ziekenhuiszorg;2020;77.9;2521.0;3283.0;655.0;14192.0;45000.0
238;Totaal mannen en vrouwen;53986;Ziekenhuiszorg;2021;79.8;2768.0;3492.0;722.0;14873.0;47029.0
239;Totaal mannen en vrouwen;53986;Ziekenhuiszorg;2022;80.7;2836.0;3552.0;763.0;15307.0;45946.0
240;Totaal mannen en vrouwen;53986;Farmacie;2020;84.7;536.0;662.0;245.0;2232.0;5654.0
241;Totaal mannen en vrouwen;53986;Farmacie;2021;84.8;526.0;658.0;248.0;2251.0;5671.0
242;Totaal mannen en vrouwen;53986;Farmacie;2022;85.2;552.0;695.0;255.0;2384.0;5903.0
243;Totaal mannen en vrouwen;53986;Mondzorg;2020;5.7;39.0;688.0;357.0;2543.0;4370.0
244;Totaal mannen en vrouwen;53986;Mondzorg;2021;5.8;43.0;728.0;400.0;2657.0;4457.0
245;Totaal mannen en vrouwen;53986;Mondzorg;2022;5.8;43.0;731.0;405.0;2646.0;4475.0
246;Totaal mannen en vrouwen;53986;Geboortezorg;2020;0.0;0.0;;;;
247;Totaal mannen en vrouwen;53986;Geboortezorg;2021;0.0;;;;;
248;Totaal mannen en vrouwen;53986;Geboortezorg;2022;0.0;;;;;
249;Totaal mannen en vrouwen;53986;Paramedische zorg;2020;9.2;55.0;605.0;274.0;2210.0;3615.0
250;Totaal mannen en vrouwen;53986;Paramedische zorg;2021;10.1;73.0;713.0;329.0;2575.0;4121.0
251;Totaal mannen en vrouwen;53986;Paramedische zorg;2022;10.7;77.0;713.0;338.0;2586.0;4123.0
252;Totaal mannen en vrouwen;53986;Hulpmiddelen;2020;24.5;178.0;728.0;311.0;2677.0;5762.0
253;Totaal mannen en vrouwen;53986;Hulpmiddelen;2021;24.8;181.0;735.0;316.0;2698.0;5799.0
254;Totaal mannen en vrouwen;53986;Hulpmiddelen;2022;25.3;188.0;749.0;325.0;2736.0;5876.0
255;Totaal mannen en vrouwen;53986;Ziekenvervoer;2020;6.5;76.0;1151.0;800.0;2959.0;5954.0
256;Totaal mannen en vrouwen;53986;Ziekenvervoer;2021;6.8;82.0;1205.0;827.0;3110.0;6260.0
257;Totaal mannen en vrouwen;53986;Ziekenvervoer;2022;6.8;82.0;1206.0;847.0;3016.0;6176.0
258;Totaal mannen en vrouwen;53986;Buitenland;2020;1.2;23.0;1886.0;194.0;9062.0;27116.0
259;Totaal mannen en vrouwen;53986;Buitenland;2021;1.2;23.0;1887.0;183.0;9062.0;26453.0
260;Totaal mannen en vrouwen;53986;Buitenland;2022;1.8;32.0;1718.0;184.0;8400.0;24977.0
261;Totaal mannen en vrouwen;53986;Geriatrische revalidatiezorg;2020;0.5;75.0;13918.0;11750.0;33833.0;45719.0
262;Totaal mannen en vrouwen;53986;Geriatrische revalidatiezorg;2021;0.6;83.0;14169.0;12075.0;35329.0;46633.0
263;Totaal mannen en vrouwen;53986;Geriatrische revalidatiezorg;2022;0.6;86.0;14206.0;12239.0;36055.0;47985.0
264;Totaal mannen en vrouwen;53986;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
265;Totaal mannen en vrouwen;53986;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
266;Totaal mannen en vrouwen;53986;Geestelijke gezondheidszorg-ZPM;2022;3.3;189.0;5512.0;1702.0;21121.0;77214.0
267;Totaal mannen en vrouwen;53986;Verpleging en verzorging;2020;6.0;289.0;4905.0;1714.0;19599.0;36599.0
268;Totaal mannen en vrouwen;53986;Verpleging en verzorging;2021;6.0;285.0;4748.0;1683.0;18949.0;35258.0
269;Totaal mannen en vrouwen;53986;Verpleging en verzorging;2022;5.9;268.0;4562.0;1651.0;18238.0;34428.0
270;Totaal mannen en vrouwen;53986;Zorg zintuiglijk gehandicapten;2020;0.1;3.0;2228.0;1278.0;6632.0;13420.0
271;Totaal mannen en vrouwen;53986;Zorg zintuiglijk gehandicapten;2021;0.2;4.0;2273.0;1131.0;6789.0;13819.0
272;Totaal mannen en vrouwen;53986;Zorg zintuiglijk gehandicapten;2022;0.2;4.0;2390.0;1141.0;6815.0;15540.0
273;Totaal mannen en vrouwen;53986;Eerstelijnsverblijf;2020;0.4;28.0;7670.0;5070.0;23003.0;42079.0
274;Totaal mannen en vrouwen;53986;Eerstelijnsverblijf;2021;0.4;31.0;7815.0;5412.0;22612.0;41232.0
275;Totaal mannen en vrouwen;53986;Eerstelijnsverblijf;2022;0.3;28.0;8208.0;5325.0;24607.0;45629.0
276;Totaal mannen en vrouwen;53986;Generalistische basis GGZ;2020;0.8;8.0;1044.0;1218.0;1440.0;2491.0
277;Totaal mannen en vrouwen;53986;Generalistische basis GGZ;2021;0.8;7.0;847.0;828.0;1454.0;1972.0
278;Totaal mannen en vrouwen;53986;Generalistische basis GGZ;2022;;;;;;
279;Totaal mannen en vrouwen;53986;Gespecialiseerde GGZ;2020;2.1;163.0;7513.0;2564.0;31732.0;93523.0
280;Totaal mannen en vrouwen;53986;Gespecialiseerde GGZ;2021;2.0;111.0;5418.0;1569.0;22583.0;73815.0
281;Totaal mannen en vrouwen;53986;Gespecialiseerde GGZ;2022;;;;;;
282;Totaal mannen en vrouwen;53986;Overige zorgvormen;2020;3.2;11.0;301.0;249.0;650.0;2200.0
283;Totaal mannen en vrouwen;53986;Overige zorgvormen;2021;3.8;19.0;448.0;253.0;773.0;6976.0
284;Totaal mannen en vrouwen;53986;Overige zorgvormen;2022;4.0;17.0;434.0;260.0;773.0;6281.0
285;Totaal mannen en vrouwen;21700;Totaal alle zorgvormen;2020;95.4;7621.0;8081.0;3307.0;31847.0;59034.0
286;Totaal mannen en vrouwen;21700;Totaal alle zorgvormen;2021;95.7;7880.0;8312.0;3481.0;32508.0;60119.0
287;Totaal mannen en vrouwen;21700;Totaal alle zorgvormen;2022;95.6;7985.0;8440.0;3637.0;32604.0;60520.0
288;Totaal mannen en vrouwen;21700;Huisartsenzorg;2020;93.0;388.0;422.0;304.0;1103.0;2007.0
289;Totaal mannen en vrouwen;21700;Huisartsenzorg;2021;93.2;409.0;440.0;324.0;1118.0;2027.0
290;Totaal mannen en vrouwen;21700;Huisartsenzorg;2022;93.0;422.0;453.0;339.0;1121.0;2018.0
291;Totaal mannen en vrouwen;21700;Multidisciplinaire zorg;2020;70.1;107.0;154.0;124.0;416.0;818.0
292;Totaal mannen en vrouwen;21700;Multidisciplinaire zorg;2021;71.6;113.0;160.0;128.0;442.0;853.0
293;Totaal mannen en vrouwen;21700;Multidisciplinaire zorg;2022;76.4;113.0;149.0;122.0;427.0;825.0
294;Totaal mannen en vrouwen;21700;Ziekenhuiszorg;2020;85.6;2996.0;3552.0;903.0;15156.0;37446.0
295;Totaal mannen en vrouwen;21700;Ziekenhuiszorg;2021;86.9;3258.0;3770.0;1013.0;15872.0;38649.0
296;Totaal mannen en vrouwen;21700;Ziekenhuiszorg;2022;87.5;3448.0;3982.0;1085.0;16763.0;38735.0
297;Totaal mannen en vrouwen;21700;Farmacie;2020;89.3;813.0;952.0;579.0;2692.0;4719.0
298;Totaal mannen en vrouwen;21700;Farmacie;2021;89.4;802.0;951.0;582.0;2691.0;4658.0
299;Totaal mannen en vrouwen;21700;Farmacie;2022;89.4;814.0;975.0;608.0;2747.0;4586.0
300;Totaal mannen en vrouwen;21700;Mondzorg;2020;6.9;37.0;537.0;232.0;1885.0;3362.0
301;Totaal mannen en vrouwen;21700;Mondzorg;2021;7.4;43.0;580.0;292.0;2002.0;3492.0
302;Totaal mannen en vrouwen;21700;Mondzorg;2022;7.5;43.0;580.0;280.0;2031.0;3528.0
303;Totaal mannen en vrouwen;21700;Geboortezorg;2020;0.0;0.0;;;;
304;Totaal mannen en vrouwen;21700;Geboortezorg;2021;0.0;0.0;;;;
305;Totaal mannen en vrouwen;21700;Geboortezorg;2022;0.0;0.0;;;;
306;Totaal mannen en vrouwen;21700;Paramedische zorg;2020;15.6;87.0;561.0;240.0;2191.0;3650.0
307;Totaal mannen en vrouwen;21700;Paramedische zorg;2021;16.5;109.0;659.0;271.0;2594.0;4204.0
308;Totaal mannen en vrouwen;21700;Paramedische zorg;2022;16.9;113.0;663.0;275.0;2583.0;4250.0
309;Totaal mannen en vrouwen;21700;Hulpmiddelen;2020;50.4;385.0;767.0;428.0;2575.0;4748.0
310;Totaal mannen en vrouwen;21700;Hulpmiddelen;2021;50.0;373.0;751.0;420.0;2539.0;4564.0
311;Totaal mannen en vrouwen;21700;Hulpmiddelen;2022;49.9;375.0;757.0;422.0;2561.0;4616.0
312;Totaal mannen en vrouwen;21700;Ziekenvervoer;2020;16.5;177.0;1075.0;796.0;2417.0;4428.0
313;Totaal mannen en vrouwen;21700;Ziekenvervoer;2021;16.7;188.0;1120.0;827.0;2522.0;4526.0
314;Totaal mannen en vrouwen;21700;Ziekenvervoer;2022;17.3;197.0;1139.0;847.0;2564.0;4503.0
315;Totaal mannen en vrouwen;21700;Buitenland;2020;0.7;18.0;2438.0;245.0;11371.0;36681.0
316;Totaal mannen en vrouwen;21700;Buitenland;2021;0.8;19.0;2426.0;247.0;12843.0;30420.0
317;Totaal mannen en vrouwen;21700;Buitenland;2022;1.1;27.0;2405.0;257.0;11996.0;31613.0
318;Totaal mannen en vrouwen;21700;Geriatrische revalidatiezorg;2020;2.7;375.0;13761.0;11754.0;33135.0;40412.0
319;Totaal mannen en vrouwen;21700;Geriatrische revalidatiezorg;2021;2.8;388.0;13955.0;12075.0;34679.0;40337.0
320;Totaal mannen en vrouwen;21700;Geriatrische revalidatiezorg;2022;3.0;408.0;13957.0;12362.0;35247.0;40233.0
321;Totaal mannen en vrouwen;21700;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
322;Totaal mannen en vrouwen;21700;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
323;Totaal mannen en vrouwen;21700;Geestelijke gezondheidszorg-ZPM;2022;2.1;106.0;4861.0;1504.0;20099.0;71685.0
324;Totaal mannen en vrouwen;21700;Verpleging en verzorging;2020;29.6;1920.0;6546.0;3484.0;22058.0;37199.0
325;Totaal mannen en vrouwen;21700;Verpleging en verzorging;2021;29.1;1857.0;6380.0;3388.0;21553.0;36007.0
326;Totaal mannen en vrouwen;21700;Verpleging en verzorging;2022;28.4;1694.0;5933.0;3076.0;20353.0;33565.0
327;Totaal mannen en vrouwen;21700;Zorg zintuiglijk gehandicapten;2020;0.4;7.0;1646.0;1142.0;4619.0;7690.0
328;Totaal mannen en vrouwen;21700;Zorg zintuiglijk gehandicapten;2021;0.5;8.0;1630.0;1148.0;4856.0;8091.0
329;Totaal mannen en vrouwen;21700;Zorg zintuiglijk gehandicapten;2022;0.5;9.0;1661.0;1156.0;4808.0;8424.0
330;Totaal mannen en vrouwen;21700;Eerstelijnsverblijf;2020;2.4;177.0;7310.0;5336.0;20395.0;33230.0
331;Totaal mannen en vrouwen;21700;Eerstelijnsverblijf;2021;2.6;200.0;7749.0;5672.0;21526.0;35693.0
332;Totaal mannen en vrouwen;21700;Eerstelijnsverblijf;2022;2.3;176.0;7692.0;5579.0;21904.0;35812.0
333;Totaal mannen en vrouwen;21700;Generalistische basis GGZ;2020;0.4;4.0;863.0;839.0;1384.0;1751.0
334;Totaal mannen en vrouwen;21700;Generalistische basis GGZ;2021;0.4;3.0;730.0;708.0;1435.0;1519.0
335;Totaal mannen en vrouwen;21700;Generalistische basis GGZ;2022;;;;;;
336;Totaal mannen en vrouwen;21700;Gespecialiseerde GGZ;2020;1.5;102.0;6305.0;2294.0;28740.0;87342.0
337;Totaal mannen en vrouwen;21700;Gespecialiseerde GGZ;2021;1.4;66.0;4652.0;1310.0;20439.0;65013.0
338;Totaal mannen en vrouwen;21700;Gespecialiseerde GGZ;2022;;;;;;
339;Totaal mannen en vrouwen;21700;Overige zorgvormen;2020;7.0;26.0;333.0;301.0;750.0;1525.0
340;Totaal mannen en vrouwen;21700;Overige zorgvormen;2021;8.4;43.0;460.0;357.0;962.0;4041.0
341;Totaal mannen en vrouwen;21700;Overige zorgvormen;2022;8.9;40.0;461.0;379.0;1036.0;4142.0
342;Totaal mannen en vrouwen;41700;Totaal alle zorgvormen;2020;98.4;1801.0;1839.0;348.0;7204.0;23599.0
343;Totaal mannen en vrouwen;41700;Totaal alle zorgvormen;2021;98.5;1858.0;1899.0;394.0;7345.0;23563.0
344;Totaal mannen en vrouwen;41700;Totaal alle zorgvormen;2022;98.3;2008.0;2062.0;426.0;8060.0;25463.0
345;Totaal mannen en vrouwen;41700;Huisartsenzorg;2020;97.9;153.0;158.0;120.0;359.0;618.0
346;Totaal mannen en vrouwen;41700;Huisartsenzorg;2021;98.0;168.0;171.0;131.0;383.0;648.0
347;Totaal mannen en vrouwen;41700;Huisartsenzorg;2022;97.8;174.0;178.0;137.0;393.0;653.0
348;Totaal mannen en vrouwen;41700;Multidisciplinaire zorg;2020;56.3;23.0;41.0;13.0;225.0;416.0
349;Totaal mannen en vrouwen;41700;Multidisciplinaire zorg;2021;57.2;23.0;41.0;12.0;223.0;428.0
350;Totaal mannen en vrouwen;41700;Multidisciplinaire zorg;2022;62.7;24.0;39.0;17.0;188.0;405.0
351;Totaal mannen en vrouwen;41700;Ziekenhuiszorg;2020;47.2;898.0;1930.0;430.0;7229.0;24388.0
352;Totaal mannen en vrouwen;41700;Ziekenhuiszorg;2021;49.5;997.0;2027.0;458.0;7633.0;25197.0
353;Totaal mannen en vrouwen;41700;Ziekenhuiszorg;2022;50.9;1020.0;2027.0;463.0;7720.0;25018.0
354;Totaal mannen en vrouwen;41700;Farmacie;2020;58.0;186.0;334.0;69.0;1089.0;3956.0
355;Totaal mannen en vrouwen;41700;Farmacie;2021;58.6;182.0;328.0;73.0;1088.0;3893.0
356;Totaal mannen en vrouwen;41700;Farmacie;2022;59.9;197.0;352.0;74.0;1131.0;4071.0
357;Totaal mannen en vrouwen;41700;Mondzorg;2020;18.9;40.0;213.0;117.0;664.0;1734.0
358;Totaal mannen en vrouwen;41700;Mondzorg;2021;19.5;46.0;238.0;134.0;736.0;1881.0
359;Totaal mannen en vrouwen;41700;Mondzorg;2022;19.4;47.0;243.0;140.0;741.0;1882.0
360;Totaal mannen en vrouwen;41700;Geboortezorg;2020;2.2;48.0;2163.0;1942.0;4808.0;7092.0
361;Totaal mannen en vrouwen;41700;Geboortezorg;2021;2.3;51.0;2239.0;2031.0;4989.0;7373.0
362;Totaal mannen en vrouwen;41700;Geboortezorg;2022;2.2;48.0;2209.0;2024.0;5008.0;7442.0
363;Totaal mannen en vrouwen;41700;Paramedische zorg;2020;8.1;37.0;453.0;219.0;1576.0;2826.0
364;Totaal mannen en vrouwen;41700;Paramedische zorg;2021;9.0;47.0;519.0;256.0;1804.0;3162.0
365;Totaal mannen en vrouwen;41700;Paramedische zorg;2022;9.3;49.0;522.0;262.0;1817.0;3201.0
366;Totaal mannen en vrouwen;41700;Hulpmiddelen;2020;8.7;53.0;607.0;147.0;2704.0;6524.0
367;Totaal mannen en vrouwen;41700;Hulpmiddelen;2021;9.1;57.0;625.0;141.0;2760.0;7314.0
368;Totaal mannen en vrouwen;41700;Hulpmiddelen;2022;9.2;58.0;637.0;140.0;2813.0;7293.0
369;Totaal mannen en vrouwen;41700;Ziekenvervoer;2020;2.0;22.0;1078.0;787.0;2578.0;5909.0
370;Totaal mannen en vrouwen;41700;Ziekenvervoer;2021;2.2;25.0;1129.0;814.0;2711.0;6257.0
371;Totaal mannen en vrouwen;41700;Ziekenvervoer;2022;2.2;25.0;1138.0;834.0;2662.0;6194.0
372;Totaal mannen en vrouwen;41700;Buitenland;2020;0.8;9.0;1118.0;162.0;4966.0;15780.0
373;Totaal mannen en vrouwen;41700;Buitenland;2021;0.9;9.0;1048.0;142.0;4671.0;14798.0
374;Totaal mannen en vrouwen;41700;Buitenland;2022;1.4;13.0;928.0;154.0;4000.0;13331.0
375;Totaal mannen en vrouwen;41700;Geriatrische revalidatiezorg;2020;0.0;4.0;15180.0;11992.0;35914.0;54369.0
376;Totaal mannen en vrouwen;41700;Geriatrische revalidatiezorg;2021;0.0;5.0;15004.0;12075.0;35751.0;55177.0
377;Totaal mannen en vrouwen;41700;Geriatrische revalidatiezorg;2022;0.0;5.0;15430.0;12362.0;37396.0;56490.0
378;Totaal mannen en vrouwen;41700;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
379;Totaal mannen en vrouwen;41700;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
380;Totaal mannen en vrouwen;41700;Geestelijke gezondheidszorg-ZPM;2022;5.8;288.0;4869.0;1853.0;16680.0;56027.0
381;Totaal mannen en vrouwen;41700;Verpleging en verzorging;2020;0.7;42.0;5634.0;1398.0;24104.0;52697.0
382;Totaal mannen en vrouwen;41700;Verpleging en verzorging;2021;0.8;40.0;5302.0;1324.0;22372.0;50512.0
383;Totaal mannen en vrouwen;41700;Verpleging en verzorging;2022;0.7;38.0;5207.0;1308.0;21653.0;49996.0
384;Totaal mannen en vrouwen;41700;Zorg zintuiglijk gehandicapten;2020;0.1;11.0;7563.0;2716.0;31663.0;44071.0
385;Totaal mannen en vrouwen;41700;Zorg zintuiglijk gehandicapten;2021;0.2;12.0;7606.0;2593.0;31999.0;47795.0
386;Totaal mannen en vrouwen;41700;Zorg zintuiglijk gehandicapten;2022;0.2;12.0;7477.0;2534.0;31656.0;45588.0
387;Totaal mannen en vrouwen;41700;Eerstelijnsverblijf;2020;0.0;2.0;8337.0;4986.0;27340.0;50091.0
388;Totaal mannen en vrouwen;41700;Eerstelijnsverblijf;2021;0.0;2.0;8401.0;5070.0;27086.0;48942.0
389;Totaal mannen en vrouwen;41700;Eerstelijnsverblijf;2022;0.0;2.0;9442.0;5438.0;30758.0;57262.0
390;Totaal mannen en vrouwen;41700;Generalistische basis GGZ;2020;1.5;16.0;1068.0;1218.0;1464.0;2606.0
391;Totaal mannen en vrouwen;41700;Generalistische basis GGZ;2021;1.5;14.0;921.0;880.0;1469.0;2252.0
392;Totaal mannen en vrouwen;41700;Generalistische basis GGZ;2022;;;;;;
393;Totaal mannen en vrouwen;41700;Gespecialiseerde GGZ;2020;3.3;252.0;7215.0;2772.0;25102.0;76504.0
394;Totaal mannen en vrouwen;41700;Gespecialiseerde GGZ;2021;3.3;171.0;5059.0;2495.0;18225.0;56358.0
395;Totaal mannen en vrouwen;41700;Gespecialiseerde GGZ;2022;;;;;;
396;Totaal mannen en vrouwen;41700;Overige zorgvormen;2020;1.9;6.0;294.0;76.0;2200.0;2332.0
397;Totaal mannen en vrouwen;41700;Overige zorgvormen;2021;2.1;9.0;348.0;78.0;1428.0;3488.0
398;Totaal mannen en vrouwen;41700;Overige zorgvormen;2022;2.1;6.0;303.0;79.0;509.0;4561.0
399;Totaal mannen en vrouwen;80200;Totaal alle zorgvormen;2020;98.3;5511.0;5675.0;1758.0;24725.0;58228.0
400;Totaal mannen en vrouwen;80200;Totaal alle zorgvormen;2021;98.4;5789.0;5938.0;1889.0;25544.0;59888.0
401;Totaal mannen en vrouwen;80200;Totaal alle zorgvormen;2022;98.4;5956.0;6129.0;2025.0;26024.0;60196.0
402;Totaal mannen en vrouwen;80200;Huisartsenzorg;2020;97.3;265.0;275.0;193.0;703.0;1449.0
403;Totaal mannen en vrouwen;80200;Huisartsenzorg;2021;97.4;284.0;291.0;210.0;718.0;1467.0
404;Totaal mannen en vrouwen;80200;Huisartsenzorg;2022;97.3;296.0;303.0;223.0;734.0;1458.0
405;Totaal mannen en vrouwen;80200;Multidisciplinaire zorg;2020;71.8;98.0;138.0;110.0;397.0;613.0
406;Totaal mannen en vrouwen;80200;Multidisciplinaire zorg;2021;72.9;101.0;140.0;113.0;404.0;665.0
407;Totaal mannen en vrouwen;80200;Multidisciplinaire zorg;2022;77.5;101.0;131.0;82.0;407.0;596.0
408;Totaal mannen en vrouwen;80200;Ziekenhuiszorg;2020;82.6;2844.0;3496.0;761.0;15121.0;43942.0
409;Totaal mannen en vrouwen;80200;Ziekenhuiszorg;2021;84.1;3118.0;3727.0;848.0;15873.0;45700.0
410;Totaal mannen en vrouwen;80200;Ziekenhuiszorg;2022;85.0;3231.0;3843.0;899.0;16503.0;45295.0
411;Totaal mannen en vrouwen;80200;Farmacie;2020;87.8;647.0;771.0;337.0;2468.0;5384.0
412;Totaal mannen en vrouwen;80200;Farmacie;2021;87.9;637.0;768.0;340.0;2478.0;5410.0
413;Totaal mannen en vrouwen;80200;Farmacie;2022;88.1;661.0;803.0;353.0;2584.0;5540.0
414;Totaal mannen en vrouwen;80200;Mondzorg;2020;6.5;42.0;642.0;322.0;2282.0;4015.0
415;Totaal mannen en vrouwen;80200;Mondzorg;2021;6.8;46.0;681.0;368.0;2332.0;4092.0
416;Totaal mannen en vrouwen;80200;Mondzorg;2022;6.8;46.0;682.0;366.0;2331.0;4113.0
417;Totaal mannen en vrouwen;80200;Geboortezorg;2020;0.0;0.0;;;;
418;Totaal mannen en vrouwen;80200;Geboortezorg;2021;0.0;0.0;;;;
419;Totaal mannen en vrouwen;80200;Geboortezorg;2022;0.0;0.0;;;;
420;Totaal mannen en vrouwen;80200;Paramedische zorg;2020;11.4;68.0;601.0;268.0;2228.0;3652.0
421;Totaal mannen en vrouwen;80200;Paramedische zorg;2021;12.2;87.0;706.0;312.0;2619.0;4188.0
422;Totaal mannen en vrouwen;80200;Paramedische zorg;2022;12.8;91.0;710.0;320.0;2622.0;4202.0
423;Totaal mannen en vrouwen;80200;Hulpmiddelen;2020;33.3;249.0;751.0;358.0;2638.0;5301.0
424;Totaal mannen en vrouwen;80200;Hulpmiddelen;2021;33.3;248.0;747.0;346.0;2628.0;5216.0
425;Totaal mannen en vrouwen;80200;Hulpmiddelen;2022;33.8;254.0;758.0;347.0;2662.0;5267.0
426;Totaal mannen en vrouwen;80200;Ziekenvervoer;2020;9.8;110.0;1120.0;800.0;2667.0;5333.0
427;Totaal mannen en vrouwen;80200;Ziekenvervoer;2021;10.1;118.0;1170.0;827.0;2802.0;5586.0
428;Totaal mannen en vrouwen;80200;Ziekenvervoer;2022;10.2;121.0;1178.0;847.0;2778.0;5447.0
429;Totaal mannen en vrouwen;80200;Buitenland;2020;1.2;24.0;2009.0;200.0;9540.0;29776.0
430;Totaal mannen en vrouwen;80200;Buitenland;2021;1.1;24.0;2028.0;198.0;9956.0;27627.0
431;Totaal mannen en vrouwen;80200;Buitenland;2022;1.7;33.0;1898.0;194.0;9384.0;26966.0
432;Totaal mannen en vrouwen;80200;Geriatrische revalidatiezorg;2020;1.2;168.0;13776.0;11754.0;33495.0;41916.0
433;Totaal mannen en vrouwen;80200;Geriatrische revalidatiezorg;2021;1.3;179.0;14038.0;12075.0;35036.0;42506.0
434;Totaal mannen en vrouwen;80200;Geriatrische revalidatiezorg;2022;1.3;187.0;14025.0;12272.0;35866.0;43150.0
435;Totaal mannen en vrouwen;80200;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
436;Totaal mannen en vrouwen;80200;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
437;Totaal mannen en vrouwen;80200;Geestelijke gezondheidszorg-ZPM;2022;2.6;152.0;5601.0;1640.0;23148.0;81341.0
438;Totaal mannen en vrouwen;80200;Verpleging en verzorging;2020;13.1;761.0;5854.0;2630.0;21097.0;36667.0
439;Totaal mannen en vrouwen;80200;Verpleging en verzorging;2021;13.0;740.0;5682.0;2540.0;20535.0;35422.0
440;Totaal mannen en vrouwen;80200;Verpleging en verzorging;2022;12.7;683.0;5337.0;2371.0;19529.0;33603.0
441;Totaal mannen en vrouwen;80200;Zorg zintuiglijk gehandicapten;2020;0.2;4.0;1921.0;1225.0;5639.0;10334.0
442;Totaal mannen en vrouwen;80200;Zorg zintuiglijk gehandicapten;2021;0.3;5.0;1924.0;1153.0;5716.0;10285.0
443;Totaal mannen en vrouwen;80200;Zorg zintuiglijk gehandicapten;2022;0.3;5.0;1957.0;1158.0;5726.0;10449.0
444;Totaal mannen en vrouwen;80200;Eerstelijnsverblijf;2020;1.0;72.0;7407.0;5240.0;21164.0;36468.0
445;Totaal mannen en vrouwen;80200;Eerstelijnsverblijf;2021;1.1;81.0;7762.0;5577.0;21801.0;37566.0
446;Totaal mannen en vrouwen;80200;Eerstelijnsverblijf;2022;0.9;72.0;7852.0;5493.0;22812.0;39095.0
447;Totaal mannen en vrouwen;80200;Generalistische basis GGZ;2020;0.5;6.0;987.0;1171.0;1417.0;2352.0
448;Totaal mannen en vrouwen;80200;Generalistische basis GGZ;2021;0.5;4.0;804.0;797.0;1435.0;1799.0
449;Totaal mannen en vrouwen;80200;Generalistische basis GGZ;2022;;;;;;
450;Totaal mannen en vrouwen;80200;Gespecialiseerde GGZ;2020;1.7;137.0;7582.0;2504.0;34720.0;99780.0
451;Totaal mannen en vrouwen;80200;Gespecialiseerde GGZ;2021;1.6;91.0;5437.0;1401.0;24708.0;75982.0
452;Totaal mannen en vrouwen;80200;Gespecialiseerde GGZ;2022;;;;;;
453;Totaal mannen en vrouwen;80200;Overige zorgvormen;2020;4.6;16.0;308.0;269.0;750.0;1607.0
454;Totaal mannen en vrouwen;80200;Overige zorgvormen;2021;5.5;27.0;444.0;310.0;811.0;5016.0
455;Totaal mannen en vrouwen;80200;Overige zorgvormen;2022;5.8;25.0;437.0;324.0;831.0;4458.0
456;Totaal mannen en vrouwen;10010;Totaal alle zorgvormen;2020;92.0;3787.0;4178.0;1782.0;11612.0;65766.0
457;Totaal mannen en vrouwen;10010;Totaal alle zorgvormen;2021;93.2;4154.0;4492.0;1907.0;13272.0;66536.0
458;Totaal mannen en vrouwen;10010;Totaal alle zorgvormen;2022;93.4;4380.0;4743.0;2006.0;13517.0;66149.0
459;Totaal mannen en vrouwen;10010;Huisartsenzorg;2020;78.8;90.0;115.0;66.0;392.0;692.0
460;Totaal mannen en vrouwen;10010;Huisartsenzorg;2021;80.9;115.0;141.0;85.0;451.0;759.0
461;Totaal mannen en vrouwen;10010;Huisartsenzorg;2022;81.6;120.0;148.0;93.0;454.0;768.0
462;Totaal mannen en vrouwen;10010;Multidisciplinaire zorg;2020;32.5;2.0;7.0;5.0;20.0;29.0
463;Totaal mannen en vrouwen;10010;Multidisciplinaire zorg;2021;33.8;2.0;7.0;5.0;21.0;29.0
464;Totaal mannen en vrouwen;10010;Multidisciplinaire zorg;2022;37.5;3.0;9.0;7.0;25.0;39.0
465;Totaal mannen en vrouwen;10010;Ziekenhuiszorg;2020;72.4;3470.0;4867.0;1845.0;13708.0;73852.0
466;Totaal mannen en vrouwen;10010;Ziekenhuiszorg;2021;74.5;3788.0;5119.0;1989.0;15227.0;75306.0
467;Totaal mannen en vrouwen;10010;Ziekenhuiszorg;2022;75.0;4007.0;5403.0;2088.0;15126.0;75700.0
468;Totaal mannen en vrouwen;10010;Farmacie;2020;33.3;84.0;262.0;35.0;1363.0;4437.0
469;Totaal mannen en vrouwen;10010;Farmacie;2021;38.1;88.0;247.0;38.0;1181.0;4692.0
470;Totaal mannen en vrouwen;10010;Farmacie;2022;38.7;83.0;229.0;38.0;1133.0;4168.0
471;Totaal mannen en vrouwen;10010;Mondzorg;2020;2.2;6.0;253.0;259.0;394.0;727.0
472;Totaal mannen en vrouwen;10010;Mondzorg;2021;2.4;6.0;237.0;250.0;399.0;554.0
473;Totaal mannen en vrouwen;10010;Mondzorg;2022;2.9;7.0;243.0;237.0;422.0;581.0
