ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
647;7000i Zakelijke dienstverlening, ..;Totaal;2004;202.0;342.0;36240.7;4359.9;8529.0;5088.7;4645.7;2014.9;2630.8;443.0;413.5;29.5;4697.7;3610.3;88.9;998.5;593.6;299.3;284.6;9.7;9396.7;2744.7;4776.7;339.5;1204.3;331.5;3575.1;26.1;1195.6;2353.4;13563.6;3393.7;8171.5;498.1;1500.3;2158.8;242.6;18.2;1898.0;8772.0;4185.8;504.5;100.8;2302.9;1678.0;11746.4;763.5;2582.3;1919.2;681.7;1072.3;1257.1;3470.3;36820.4;4263.7;9238.3;3972.4;3540.1;1849.5;1690.6;432.3;400.1;32.2;4966.9;3992.6;65.9;908.4;640.2;310.5;324.6;5.1;9775.7;2803.7;4713.0;471.7;1476.0;311.3;3963.3;22.7;1155.7;2784.9;12733.0;3206.9;7716.0;400.7;1409.4;2081.5;221.1;20.7;1839.7;9625.8;4293.5;786.2;100.6;2700.8;1744.7;11001.6;912.5;2579.9;1901.3;749.3;1221.5;1378.4;3637.1;28478.1;26092.0;2386.1;742.5;1643.6;13378.9;2177.4;11472.5;10393.2;1079.2;379.3;700.0;9.0;1458.4;490.2;453.2;79.0;374.2;31.2;5.8;295.2;636.5;-18.1;1.9;0.0;1591.1;392.4;-65.6;1264.3;401.6;44.5;357.0;0.1;9238.3;-633.7;1932.9;608.5;0.0;18.8;1339.5;-79.2;8529.0;1409.4;2271.8;1819.2;69.8;382.7;2180.8;555.0;1036.9;47.2;23.4;518.3;1500.3
648;7000i Zakelijke dienstverlening, ..;Totaal;2005;216.0;353.9;44435.8;6231.4;8407.5;8929.7;8449.8;1669.3;6780.6;479.9;464.8;15.1;4559.3;3263.1;190.2;1106.0;1163.2;575.8;586.2;1.2;10683.5;2756.6;5746.6;434.6;1473.0;272.7;4461.3;17.7;1781.3;2662.3;16590.6;3000.7;8987.5;813.7;3788.7;2884.7;163.8;29.9;2691.0;10996.4;5075.5;622.1;404.0;2847.4;2047.4;13964.0;579.7;3058.9;2258.9;783.8;1860.1;1324.1;4098.5;39738.2;5266.2;8351.5;6610.7;6093.8;1344.3;4749.5;516.9;479.3;37.5;4340.1;3131.8;155.8;1052.5;881.2;373.0;497.5;10.7;10417.7;2855.5;5269.5;508.3;1429.0;355.4;3870.8;32.7;1473.1;2365.0;13872.6;2779.9;8646.1;640.7;1805.9;2714.1;227.8;28.6;2457.7;9613.9;4083.3;629.7;323.8;2523.8;2053.3;11915.4;682.4;3139.1;2251.3;750.1;1247.5;1622.3;3845.0;34824.6;29204.8;5619.7;860.8;4758.9;14470.9;1847.2;16079.3;14172.0;1907.3;684.4;1222.9;21.1;2448.2;1448.1;1408.8;423.9;984.9;37.6;1.7;344.5;768.9;29.4;15.3;0.0;3516.6;470.4;-55.8;3102.0;869.2;177.6;690.9;0.7;8351.5;21.8;1922.5;598.2;0.0;32.4;1317.4;-5.2;8407.5;1805.9;4587.3;3254.1;271.9;1061.3;2604.5;152.1;1725.1;4.4;123.9;599.0;3788.7
649;7000i Zakelijke dienstverlening, ..;Totaal;2006;202.0;395.0;49170.2;7395.6;9281.8;11648.9;11366.4;1745.4;9621.0;282.5;179.2;103.3;4212.2;3139.2;252.8;820.2;1148.1;551.8;398.3;198.0;11870.9;3690.7;6255.4;424.5;1254.2;246.1;3612.6;24.7;1041.6;2546.3;18871.6;3627.3;8246.0;803.8;6194.5;2687.7;159.8;33.2;2494.7;12269.0;6238.7;636.9;343.2;3721.8;1328.4;15341.8;1497.6;3365.1;2367.2;923.3;1295.8;1728.3;4164.5;44878.0;7175.2;8659.0;8066.5;7676.5;1490.7;6185.8;390.0;153.1;236.8;4764.0;3645.5;258.3;860.2;1097.7;498.6;404.8;194.3;10743.9;2811.3;5784.0;476.8;1400.5;271.3;4371.7;14.4;1623.6;2733.7;15475.9;2905.8;8218.3;662.4;3689.4;3214.4;371.6;30.0;2812.8;12195.3;5778.8;666.7;404.5;3563.5;1781.8;12494.6;707.1;3158.9;2199.3;987.2;1381.8;1498.0;4060.3;36403.5;32589.8;3813.7;830.5;2983.2;16164.1;1887.3;15336.5;12943.9;2392.5;844.6;1547.9;12.7;3028.4;2511.9;2434.9;199.8;2235.1;30.6;46.4;353.0;814.8;-54.0;66.2;0.0;5090.8;495.9;32.0;4562.9;995.1;172.3;822.8;0.0;8659.0;40.3;2836.1;838.0;0.1;26.7;1389.1;-53.0;9281.8;3689.4;5209.8;4811.2;18.8;379.8;2704.7;248.3;1459.3;231.7;157.6;607.8;6194.5
650;7000i Zakelijke dienstverlening, ..;Totaal;2007;215.0;406.2;56023.0;11011.8;8777.0;13839.7;12281.2;1972.1;10309.1;1558.5;1541.1;17.3;5504.7;3801.6;351.4;1351.7;1248.3;692.0;387.0;169.3;11454.4;3034.2;6433.1;458.6;1288.5;240.0;4186.9;179.4;1054.9;2952.6;23899.8;3144.1;14355.0;728.9;5671.8;2612.9;135.4;28.3;2449.2;15877.1;5671.2;539.7;216.6;7251.7;2197.9;13633.2;590.7;2609.3;2261.7;958.8;1002.0;1600.2;4610.5;51244.6;7753.6;8301.2;13322.8;13069.1;2660.3;10408.8;253.7;224.2;29.5;4497.2;3254.3;315.1;927.8;1207.2;666.9;342.3;198.0;12000.8;3277.5;6371.8;616.0;1398.7;336.8;4161.6;76.6;1474.0;2611.0;19774.3;3825.0;13817.2;809.6;1322.5;2467.4;164.4;39.3;2263.7;13662.6;7136.6;711.3;343.4;3474.5;1996.8;14177.0;1367.5;3411.6;2369.6;876.0;1814.5;1163.6;4337.8;42320.4;36935.9;5384.5;915.1;4469.4;16959.5;2043.9;19683.3;16669.0;3014.2;590.6;2423.7;10.1;3643.8;1957.8;1909.1;670.2;1238.8;44.7;4.0;620.3;1210.7;268.5;6.2;13.5;5272.4;641.1;28.1;4603.3;1167.0;203.3;963.7;0.0;8301.2;30.5;2485.5;602.5;0.0;0.5;1401.4;-36.8;8777.0;1322.5;8061.3;5006.7;3.9;3050.7;3711.9;403.4;1920.7;329.8;314.1;744.0;5671.8
651;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1984;95.0;;4134.5;63.6;1946.7;202.2;118.1;;;84.1;;;153.3;107.9;4.4;41.0;320.5;128.7;191.2;0.6;1011.8;132.6;656.2;53.3;109.2;60.5;436.3;4.0;261.6;170.7;817.4;105.2;62.6;120.0;529.6;388.2;15.1;114.1;259.0;1340.6;82.7;85.8;0.0;815.3;356.8;1588.4;114.9;97.6;415.4;156.1;165.8;220.7;417.9;3965.0;73.1;1967.1;196.6;113.3;;;83.3;25.5;57.7;164.7;96.3;4.5;63.9;230.9;65.9;162.3;2.7;910.7;84.4;596.3;69.2;120.2;40.6;421.9;3.5;283.1;135.3;711.0;102.7;55.6;107.3;445.4;413.8;27.4;115.1;271.3;1373.7;60.6;80.4;0.2;851.2;381.3;1298.7;175.7;81.4;331.3;127.7;196.5;168.1;386.1;4261.2;;;;;1313.0;208.9;2466.0;;;;;17.4;290.7;20.8;7.6;;;7.2;6.0;47.9;156.2;-1.3;24.6;26.8;199.7;60.7;10.7;128.4;40.9;0.7;32.2;8.0;1967.1;0.0;289.1;106.8;3.3;-0.1;195.9;-3.4;1946.7;445.4;196.2;173.8;0.8;21.6;112.0;45.4;40.9;1.0;0.0;24.6;529.6
659;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1986;131.0;;5414.1;107.8;2320.4;191.9;130.4;;;61.5;;;253.9;119.0;12.2;122.7;363.4;93.3;266.6;3.5;1635.5;319.2;973.4;93.2;167.2;82.5;541.0;4.3;292.5;244.2;1122.2;216.9;77.4;44.4;783.5;483.4;40.4;150.6;292.4;1467.2;83.9;66.5;43.9;877.1;395.8;2341.2;141.3;230.1;512.9;110.9;289.8;395.5;660.7;5093.1;116.0;2203.6;264.2;165.6;;;98.6;28.4;70.1;152.0;92.2;12.5;47.3;408.5;145.2;260.8;2.5;1422.2;185.2;930.9;90.0;153.4;62.7;526.6;5.3;299.2;222.1;986.3;176.9;65.3;51.2;692.9;457.4;29.1;136.8;291.5;1452.2;91.8;66.5;44.9;841.6;407.4;1955.2;191.0;149.4;509.1;108.3;399.5;241.9;597.9;6487.7;;;;;2359.0;292.7;3410.1;;;;;26.9;452.7;-4.4;-4.4;;;6.8;-6.8;57.2;170.5;-0.1;31.0;41.3;324.7;126.2;19.9;178.6;63.4;33.5;26.5;3.4;2203.6;0.0;477.5;83.1;8.6;-3.5;263.9;-1.5;2320.4;692.9;283.6;268.9;0.3;14.4;192.9;90.3;63.3;9.0;0.0;30.3;783.5
661;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1987;145.0;;5883.6;86.2;2492.8;340.5;285.8;;;54.7;;;223.6;123.7;12.8;87.1;370.8;91.2;277.3;2.3;1751.0;425.4;1015.7;59.2;189.1;61.6;618.7;3.0;342.4;273.3;1266.4;319.9;256.5;29.4;660.6;541.3;28.7;165.9;346.7;1720.4;355.6;70.4;22.4;868.5;403.5;2355.5;174.0;178.1;528.4;112.3;353.5;390.6;618.6;5689.8;103.0;2416.7;227.3;181.0;;;46.3;17.1;29.2;233.8;81.4;13.9;138.5;399.7;107.8;287.6;4.3;1824.8;453.7;1005.3;94.2;232.5;39.1;484.4;4.3;231.9;248.2;1037.6;296.6;190.3;25.8;524.9;510.5;24.8;161.5;324.2;1705.0;281.0;67.9;24.4;898.4;433.3;2126.8;148.2;211.8;550.5;124.5;391.6;309.9;700.2;6896.4;;;;;2527.2;370.6;3564.8;;;;;29.6;463.4;4.4;1.3;;;1.1;2.0;65.9;178.8;-1.2;42.1;42.4;353.5;125.3;6.2;222.0;79.5;18.0;57.7;3.8;2416.7;0.0;562.0;149.7;6.1;5.2;334.1;-1.2;2492.8;524.9;282.3;274.2;0.4;7.7;146.6;52.2;79.5;6.8;0.0;8.1;660.6
662;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1989;75.0;41.5;3187.0;31.2;2080.2;22.4;0.7;0.7;;21.7;19.7;2.0;64.5;0.0;3.6;60.9;148.5;52.4;94.8;1.3;606.4;0.2;462.3;21.8;103.5;18.6;233.7;2.0;140.7;91.0;652.8;227.9;105.1;7.3;312.5;254.8;6.7;55.5;192.6;1151.8;36.5;58.5;0.0;725.9;330.9;1127.6;141.7;0.7;299.1;45.2;165.1;94.0;381.8;2955.1;25.0;1985.5;20.7;6.2;6.2;;14.5;13.1;1.4;51.5;0.0;3.9;47.6;128.6;33.5;94.7;0.4;556.2;0.0;415.7;28.0;93.3;19.2;187.6;2.7;105.5;79.4;570.7;235.3;86.1;7.4;241.9;265.7;19.0;65.1;181.6;1036.8;30.5;61.1;0.0;648.7;296.5;895.0;119.9;0.6;254.7;39.4;99.9;186.9;380.5;2701.2;;;;;1126.8;246.3;1151.4;;;;;13.3;190.0;4.5;0.2;0.2;;3.7;0.6;17.0;105.5;0.1;28.8;6.2;128.6;28.2;2.4;98.1;22.4;0.7;21.0;0.7;1985.5;0.0;352.5;23.2;0.2;0.7;237.7;2.5;2080.2;241.9;135.2;110.0;0.0;25.2;64.5;11.9;22.4;0.0;0.0;30.1;312.5
664;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1990;101.0;50.0;4051.6;67.8;2445.4;40.0;7.4;7.4;;32.6;29.0;3.5;110.4;14.9;56.3;39.2;146.3;48.4;97.6;0.3;846.5;6.8;609.1;20.0;186.6;24.0;395.4;3.3;250.2;141.9;797.5;253.1;171.1;9.0;364.3;420.4;8.5;58.2;353.7;1344.0;67.8;58.6;1.7;852.4;363.5;1489.5;156.2;11.3;379.7;73.4;170.9;133.2;564.8;3696.1;73.1;2248.9;24.6;0.2;0.2;;24.4;21.8;2.6;78.5;2.5;31.5;44.5;148.3;46.8;100.2;1.3;772.9;24.9;572.5;24.1;123.9;27.5;349.8;2.0;224.1;123.7;770.2;242.6;108.0;11.6;408.0;372.3;11.4;66.0;294.9;1241.6;71.0;63.6;1.8;749.1;356.1;1147.7;145.2;14.0;345.3;68.6;113.0;164.4;461.6;3826.5;;;;;1366.8;312.4;1916.5;;;;;12.9;243.7;12.9;7.5;7.5;;4.9;0.5;36.2;133.7;-8.9;12.1;40.6;121.8;47.7;3.4;70.7;43.5;20.3;21.3;1.9;2248.9;0.0;545.1;42.6;0.9;0.5;296.3;-9.4;2445.4;408.0;151.1;141.9;0.1;9.1;194.8;71.2;43.5;0.1;0.0;80.0;364.3
665;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1991;107.0;47.7;4228.8;45.7;2642.9;22.4;0.0;0.0;;22.4;19.5;2.9;109.7;0.0;63.8;45.9;153.3;43.9;108.9;0.5;792.0;3.7;538.2;28.0;192.3;29.8;462.6;5.6;328.1;128.9;823.2;280.1;112.7;49.5;380.9;437.4;9.2;48.5;379.7;1447.7;60.4;16.6;0.3;939.2;431.2;1520.5;165.4;0.1;415.8;55.4;211.0;129.0;543.8;3965.4;53.8;2419.3;21.6;0.3;0.3;;21.3;18.6;2.7;118.9;0.0;63.3;55.6;161.9;56.0;105.4;0.5;807.6;2.2;541.6;24.6;209.9;29.3;382.2;4.9;232.0;145.3;807.8;279.3;115.9;46.7;365.9;408.2;18.3;59.1;330.8;1343.5;51.4;21.3;0.4;845.9;424.5;1242.8;157.5;4.9;358.0;67.4;108.6;163.3;546.4;3988.7;;;;;1278.9;326.3;2115.9;;;;;13.9;281.5;1.7;0.0;;;1.4;0.3;51.3;152.3;1.2;26.2;29.8;179.9;64.7;2.6;112.6;35.8;0.0;33.9;1.9;2419.3;11.1;572.2;48.0;0.1;3.4;314.7;-0.3;2642.9;365.9;172.3;153.8;0.0;18.5;157.2;41.2;35.8;0.2;18.5;61.5;380.9
666;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1992;115.0;49.0;4715.0;31.3;3170.8;27.6;0.0;;;27.6;22.5;5.1;113.3;0.0;57.8;55.5;190.4;63.6;125.8;1.0;729.0;8.3;465.6;25.0;199.1;31.0;452.6;2.8;298.6;151.2;751.4;133.8;45.9;51.1;520.6;461.0;10.0;37.4;413.6;1871.8;66.7;36.5;0.3;1305.6;462.7;1630.7;208.8;0.7;356.6;44.2;299.6;127.5;593.3;4343.8;41.4;2769.1;26.4;0.0;;;26.4;22.9;3.5;120.8;0.0;58.2;62.6;164.4;54.9;108.7;0.8;741.5;4.0;484.1;24.7;190.4;38.3;480.2;3.6;311.9;164.7;719.8;132.2;45.9;49.9;491.8;432.8;19.4;47.8;365.6;1725.5;87.2;42.5;0.5;1124.1;471.2;1237.6;181.9;2.6;382.2;41.9;124.5;228.2;504.5;3597.6;;;;;1285.7;385.4;1632.5;;;;;10.1;304.1;2.0;0.0;;;1.2;0.8;63.3;181.0;2.3;19.6;22.0;188.4;49.5;5.3;133.6;52.2;0.0;50.5;1.7;2769.1;1.5;905.6;127.5;1.1;3.0;374.0;-5.7;3170.8;491.8;175.6;162.3;0.0;13.3;146.8;28.7;52.1;0.4;20.7;44.9;520.6
667;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1993;116.0;54.9;5353.6;59.6;3605.0;27.0;0.0;;;27.0;22.2;4.8;158.0;0.0;79.5;78.5;186.3;77.5;108.7;0.1;847.9;0.0;553.1;29.6;236.5;28.7;469.6;8.9;268.7;192.0;879.0;162.3;42.8;58.0;615.9;558.8;48.1;25.4;485.3;2308.5;138.8;50.1;7.3;1592.4;519.9;1607.2;249.9;3.0;367.3;62.2;238.9;127.4;558.5;4851.4;63.7;3182.2;24.4;0.0;;;24.4;20.0;4.5;133.9;0.0;59.6;74.3;186.8;69.6;116.4;0.8;800.0;0.0;549.5;27.0;205.7;17.8;460.1;5.7;250.6;203.8;792.2;165.2;42.0;58.7;526.3;478.5;12.5;36.4;429.6;1896.9;114.3;53.8;4.6;1262.9;461.3;1373.7;242.9;3.1;383.0;63.4;140.9;310.1;540.4;4059.1;;;;;1380.4;468.5;1829.5;;;;;8.4;389.2;-0.9;0.0;;;-1.5;0.6;58.1;197.7;6.0;24.9;26.9;252.8;63.3;9.8;179.6;87.3;9.6;74.0;3.7;3182.2;28.8;992.5;146.9;0.4;0.0;450.9;-0.3;3605.0;526.3;199.6;196.1;0.0;3.5;110.0;16.5;87.3;0.6;3.0;2.6;615.9
668;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1994;127.0;51.7;6270.9;43.8;4113.5;23.9;0.1;0.1;;23.8;16.6;7.2;212.1;0.5;88.8;122.8;217.1;101.8;115.1;0.2;1076.5;15.1;584.9;63.6;388.8;24.1;584.2;3.6;380.9;199.7;1264.9;216.9;46.2;62.1;939.7;614.6;15.2;13.1;586.3;2741.1;149.8;68.3;0.0;2016.7;506.3;1650.2;270.8;0.7;376.0;54.8;228.0;126.5;593.4;5696.7;39.6;3781.4;22.6;0.1;0.1;;22.5;18.0;4.4;175.2;0.5;70.6;104.1;202.9;87.7;115.0;0.2;889.7;0.0;575.4;28.1;256.2;30.0;585.2;3.3;334.4;247.5;999.6;213.5;45.4;62.6;678.1;582.2;14.4;27.7;540.1;2437.3;148.9;48.8;0.1;1680.7;558.8;1448.3;262.6;0.5;375.1;76.4;121.9;229.2;611.8;4172.6;;;;;1398.2;505.0;1833.9;;;;;12.2;447.7;0.2;-0.5;-0.5;;-0.5;1.2;79.6;230.4;-1.0;62.1;62.6;295.5;72.1;1.5;222.0;75.8;0.0;72.0;3.8;3781.4;-3.1;1051.4;164.1;0.1;-0.6;493.0;-58.5;4113.5;678.1;434.4;243.3;0.0;191.1;172.8;21.3;75.8;0.1;3.3;72.4;939.7
669;7000i Zakelijke dienstverlening, ..;Nederlandse onderneming;1995;124.0;49.7;5292.6;55.3;3195.1;50.0;0.0;;;50.0;43.5;6.6;281.5;1.7;106.3;173.5;218.8;70.1;148.6;0.1;984.7;1.0;679.5;24.4;232.3;47.5;507.2;1.8;263.6;241.8;984.6;202.5;103.0;73.3;605.8;639.6;17.4;11.6;610.6;2027.0;0.0;289.2;0.9;1379.3;357.6;1641.3;122.9;0.0;459.2;65.4;256.7;127.1;610.0;5174.8;42.1;3154.3;79.3;1.7;1.7;0.0;77.6;29.6;48.1;267.8;4.0;95.5;168.3;211.4;66.8;144.6;0.0;894.5;0.8;632.3;33.1;208.0;20.3;525.5;1.6;334.9;189.0;908.1;195.7;123.7;75.7;513.0;602.7;16.6;14.4;571.7;2093.9;22.9;289.9;0.9;1411.0;369.2;1340.3;141.6;2.2;471.2;49.0;131.0;230.1;545.3;3861.3;;;;;1430.3;352.4;1750.7;;;;;3.9;331.7;3.8;-1.4;-1.4;;3.5;1.7;39.2;164.6;2.5;34.5;31.0;216.1;62.3;8.0;145.7;73.3;0.0;69.6;3.7;3154.3;-19.6;485.8;84.5;0.7;2.8;339.8;-3.4;3195.1;513.0;235.9;183.0;0.0;52.9;143.1;37.3;73.3;0.4;8.9;23.2;605.8
