ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
205;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2007/'08;12937.0
206;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2008/'09;12913.0
207;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2009/'10;9234.0
208;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2010/'11;7562.0
209;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2011/'12;7369.0
210;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2012/'13;6804.0
211;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2013/'14;7384.0
212;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2014/'15;6572.0
213;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2015/'16;5390.0
214;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2016/'17;5161.0
215;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2017/'18;5095.0
216;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2018/'19;5078.0
217;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2019/'20;5188.0
218;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2020/'21;5996.0
219;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Opleidingsfase totaal;2021/'22;5163.0
220;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2000/'01;587.0
221;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2001/'02;6306.0
222;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2002/'03;8371.0
223;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2003/'04;10341.0
224;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2004/'05;11389.0
225;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2005/'06;11716.0
226;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2006/'07;12388.0
227;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2007/'08;12936.0
228;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2008/'09;12913.0
229;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2009/'10;9234.0
230;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2010/'11;7561.0
231;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2011/'12;7368.0
232;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2012/'13;6804.0
233;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2013/'14;7384.0
234;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2014/'15;6571.0
235;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2015/'16;5389.0
236;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2016/'17;5158.0
237;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2017/'18;5093.0
238;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2018/'19;5077.0
239;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2019/'20;5187.0
240;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2020/'21;5993.0
241;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Bachelor- en doctoraalopleidingen;2021/'22;5159.0
242;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2000/'01;0.0
243;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2001/'02;0.0
244;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2002/'03;0.0
245;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2003/'04;0.0
246;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2004/'05;0.0
247;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2005/'06;1.0
248;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2006/'07;2.0
249;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2007/'08;1.0
250;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2008/'09;0.0
251;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2009/'10;0.0
252;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2010/'11;1.0
253;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2011/'12;1.0
254;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2012/'13;0.0
255;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2013/'14;0.0
256;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2014/'15;1.0
257;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2015/'16;1.0
258;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2016/'17;3.0
259;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2017/'18;2.0
260;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2018/'19;1.0
261;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2019/'20;1.0
262;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2020/'21;3.0
263;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma cultuur en maatschappij;Master- en vervolgopleidingen;2021/'22;4.0
264;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2000/'01;695.0
265;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2001/'02;8313.0
266;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2002/'03;10323.0
267;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2003/'04;12310.0
268;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2004/'05;13310.0
269;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2005/'06;13261.0
270;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2006/'07;13093.0
271;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2007/'08;13771.0
272;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2008/'09;14320.0
273;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2009/'10;16957.0
274;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2010/'11;17654.0
275;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2011/'12;19137.0
276;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2012/'13;19106.0
277;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2013/'14;21060.0
278;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2014/'15;19965.0
279;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2015/'16;17886.0
280;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2016/'17;19228.0
281;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2017/'18;19357.0
282;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2018/'19;20217.0
283;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2019/'20;20545.0
284;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2020/'21;23594.0
285;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Opleidingsfase totaal;2021/'22;19876.0
286;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2000/'01;695.0
287;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2001/'02;8313.0
288;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2002/'03;10323.0
289;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2003/'04;12310.0
290;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2004/'05;13309.0
291;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2005/'06;13260.0
292;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2006/'07;13093.0
293;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2007/'08;13771.0
294;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2008/'09;14320.0
295;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2009/'10;16956.0
296;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2010/'11;17651.0
297;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2011/'12;19135.0
298;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2012/'13;19104.0
299;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2013/'14;21058.0
300;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2014/'15;19965.0
301;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2015/'16;17885.0
302;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2016/'17;19224.0
303;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2017/'18;19354.0
304;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2018/'19;20211.0
305;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2019/'20;20541.0
306;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2020/'21;23592.0
307;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Bachelor- en doctoraalopleidingen;2021/'22;19868.0
308;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2000/'01;0.0
309;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2001/'02;0.0
310;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2002/'03;0.0
311;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2003/'04;0.0
312;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2004/'05;1.0
313;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2005/'06;1.0
314;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2006/'07;0.0
315;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2007/'08;0.0
316;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2008/'09;0.0
317;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2009/'10;1.0
318;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2010/'11;3.0
319;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2011/'12;2.0
320;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2012/'13;2.0
321;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2013/'14;2.0
322;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2014/'15;0.0
323;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2015/'16;1.0
324;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2016/'17;4.0
325;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2017/'18;3.0
326;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2018/'19;6.0
327;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2019/'20;4.0
328;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2020/'21;2.0
329;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma economie en maatschappij;Master- en vervolgopleidingen;2021/'22;8.0
330;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2000/'01;202.0
331;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2001/'02;2684.0
332;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2002/'03;4023.0
333;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2003/'04;4763.0
334;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2004/'05;5182.0
335;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2005/'06;5606.0
336;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2006/'07;5923.0
337;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2007/'08;6286.0
338;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2008/'09;7312.0
339;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2009/'10;6293.0
340;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2010/'11;6158.0
341;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2011/'12;6730.0
342;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2012/'13;7075.0
343;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2013/'14;7927.0
344;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2014/'15;8200.0
345;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2015/'16;7914.0
346;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2016/'17;9208.0
347;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2017/'18;9300.0
348;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2018/'19;9872.0
349;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2019/'20;9953.0
350;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2020/'21;11471.0
351;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Opleidingsfase totaal;2021/'22;9598.0
352;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2000/'01;202.0
353;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2001/'02;2684.0
354;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2002/'03;4023.0
355;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2003/'04;4763.0
356;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2004/'05;5182.0
357;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2005/'06;5606.0
358;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2006/'07;5923.0
359;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2007/'08;6286.0
360;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2008/'09;7311.0
361;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2009/'10;6291.0
362;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Havo-diploma natuur en gezondheid;Bachelor- en doctoraalopleidingen;2010/'11;6158.0
