ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;Opleiding;EerderGedetineerd;Perioden;Gedetineerden_1
243;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal gedetineerden;2020;160.0
244;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal gedetineerden;2021;190.0
245;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal gedetineerden;2022;220.0
246;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Totaal gedetineerden;2023;
247;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2005;
248;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2006;
249;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2007;
250;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2008;
251;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2009;
252;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2010;
253;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2011;
254;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2012;
255;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2013;230.0
256;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2014;240.0
257;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2015;260.0
258;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2016;250.0
259;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2017;260.0
260;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2018;280.0
261;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2019;100.0
262;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2020;90.0
263;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2021;120.0
264;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2022;120.0
265;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Eerder gedetineerd;2023;
266;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2005;
267;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2006;
268;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2007;
269;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2008;
270;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2009;
271;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2010;
272;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2011;
273;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2012;
274;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2013;210.0
275;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2014;210.0
276;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2015;170.0
277;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2016;170.0
278;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2017;150.0
279;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2018;170.0
280;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2019;100.0
281;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2020;70.0
282;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2021;80.0
283;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2022;100.0
284;Totaal mannen en vrouwen;10000;Totaal;Totaal;Praktijkonderwijs;Niet eerder gedetineerd;2023;
285;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2005;
286;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2006;
287;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2007;
288;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2008;
289;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2009;
290;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2010;
291;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2011;
292;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2012;
293;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2013;16370.0
294;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2014;17190.0
295;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2015;15690.0
296;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2016;13580.0
297;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2017;12740.0
298;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2018;12570.0
299;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2019;12970.0
300;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2020;10400.0
301;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2021;11940.0
302;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2022;11760.0
303;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Totaal gedetineerden;2023;
304;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2005;
305;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2006;
306;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2007;
307;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2008;
308;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2009;
309;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2010;
310;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2011;
311;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2012;
312;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2013;9820.0
313;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2014;10740.0
314;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2015;10070.0
315;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2016;9080.0
316;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2017;8630.0
317;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2018;8460.0
318;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2019;8690.0
319;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2020;6900.0
320;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2021;7780.0
321;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2022;7600.0
322;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Eerder gedetineerd;2023;
323;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2005;
324;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2006;
325;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2007;
326;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2008;
327;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2009;
328;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2010;
329;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2011;
330;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2012;
331;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2013;6550.0
332;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2014;6450.0
333;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2015;5610.0
334;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2016;4500.0
335;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2017;4100.0
336;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2018;4110.0
337;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2019;4280.0
338;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2020;3500.0
339;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2021;4160.0
340;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2022;4170.0
341;Totaal mannen en vrouwen;10000;Totaal;Totaal;Mbo;Niet eerder gedetineerd;2023;
342;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2005;
343;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2006;
344;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2007;
345;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2008;
346;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2009;
347;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2010;
348;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2011;
349;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2012;
350;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2013;740.0
351;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2014;830.0
352;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2015;700.0
353;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2016;610.0
354;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2017;590.0
355;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2018;560.0
356;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2019;620.0
357;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2020;480.0
358;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2021;510.0
359;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2022;540.0
360;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Totaal gedetineerden;2023;
361;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2005;
362;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2006;
363;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2007;
364;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2008;
365;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2009;
366;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2010;
367;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2011;
368;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2012;
369;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2013;410.0
370;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2014;530.0
371;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2015;460.0
372;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2016;390.0
373;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2017;410.0
374;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2018;390.0
375;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2019;420.0
376;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2020;330.0
377;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2021;320.0
378;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2022;350.0
379;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Eerder gedetineerd;2023;
380;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2005;
381;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2006;
382;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2007;
383;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2008;
384;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2009;
385;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2010;
386;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2011;
387;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2012;
388;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2013;340.0
389;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2014;300.0
390;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2015;250.0
391;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2016;220.0
392;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2017;190.0
393;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2018;170.0
394;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2019;210.0
395;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2020;150.0
396;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2021;190.0
397;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2022;180.0
398;Totaal mannen en vrouwen;10000;Totaal;Totaal;Havo, vwo;Niet eerder gedetineerd;2023;
399;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2005;
400;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2006;
401;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2007;
402;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2008;
403;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2009;
404;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2010;
405;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2011;
406;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2012;
407;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2013;1810.0
408;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2014;1860.0
409;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2015;1760.0
410;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2016;1640.0
411;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2017;1630.0
412;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2018;1580.0
413;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2019;1650.0
414;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2020;1390.0
415;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2021;1620.0
416;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2022;1570.0
417;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Totaal gedetineerden;2023;
418;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2005;
419;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2006;
420;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2007;
421;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2008;
422;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2009;
423;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2010;
424;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2011;
425;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2012;
426;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2013;780.0
427;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2014;840.0
428;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2015;820.0
429;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2016;770.0
430;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2017;790.0
431;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2018;800.0
432;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2019;850.0
433;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2020;690.0
434;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2021;790.0
435;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2022;770.0
436;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Eerder gedetineerd;2023;
437;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2005;
438;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2006;
439;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2007;
440;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2008;
441;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2009;
442;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2010;
443;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2011;
444;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2012;
445;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2013;1030.0
446;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2014;1020.0
447;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2015;940.0
448;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2016;870.0
449;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2017;840.0
450;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2018;780.0
451;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2019;800.0
452;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2020;700.0
453;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2021;820.0
454;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2022;800.0
455;Totaal mannen en vrouwen;10000;Totaal;Totaal;Hbo, wo;Niet eerder gedetineerd;2023;
456;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2005;
457;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2006;
458;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2007;
459;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2008;
460;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2009;
461;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2010;
462;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2011;
463;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2012;
464;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2013;15930.0
465;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2014;15040.0
466;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2015;14090.0
467;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2016;12620.0
468;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2017;12290.0
469;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2018;12460.0
470;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2019;12890.0
471;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2020;10460.0
472;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2021;10250.0
473;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2022;11480.0
474;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Totaal gedetineerden;2023;30100.0
475;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2005;
476;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2006;
477;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2007;
478;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2008;
479;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2009;
480;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2010;
481;Totaal mannen en vrouwen;10000;Totaal;Totaal;Opleiding onbekend;Eerder gedetineerd;2011;
