ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingBeldo;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
226;Totaal mannen en vrouwen;Alle leeftijden;7.1 Ziekten van de kransvaten;2004;10.1;7.2;52758.0
227;Totaal mannen en vrouwen;Alle leeftijden;7.1 Ziekten van de kransvaten;2005;9.7;6.8;51155.0
228;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2000;20.1;16.6;21480.0
229;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2001;19.7;16.2;21116.0
230;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2002;19.9;16.2;21518.0
231;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2003;19.3;15.6;20914.0
232;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2004;18.6;15.1;20189.0
233;Totaal mannen en vrouwen;Alle leeftijden;7.1.1 Acuut hartinfarct;2005;17.8;14.4;19048.0
234;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2000;21.6;16.7;38232.0
235;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2001;21.0;16.3;39347.0
236;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2002;20.7;15.9;41663.0
237;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2003;19.5;14.8;43693.0
238;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2004;18.7;14.3;46752.0
239;Totaal mannen en vrouwen;Alle leeftijden;7.2 Overige hartziekten;2005;18.1;13.6;48174.0
240;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2000;29.7;25.0;23838.0
241;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2001;29.5;24.8;24113.0
242;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2002;28.0;23.3;26115.0
243;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2003;25.7;21.1;27941.0
244;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2004;23.9;19.5;30176.0
245;Totaal mannen en vrouwen;Alle leeftijden;7.3 Hersenvaatletsels (CVA);2005;21.8;17.4;32140.0
246;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2000;6.7;5.4;108730.0
247;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2001;6.6;5.4;109357.0
248;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2002;6.8;5.6;113591.0
249;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2003;7.0;5.7;119354.0
250;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2004;6.9;5.6;118109.0
251;Totaal mannen en vrouwen;Alle leeftijden;8 Ziekten van de ademhalingsorganen;2005;7.3;5.9;121997.0
252;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2000;12.0;9.3;371.0
253;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2001;8.4;6.4;200.0
254;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2002;7.5;5.4;266.0
255;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2003;6.0;4.8;323.0
256;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2004;10.8;9.2;252.0
257;Totaal mannen en vrouwen;Alle leeftijden;8.1 Griep (influenza);2005;6.0;4.4;371.0
258;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2000;25.5;21.1;15509.0
259;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2001;24.4;20.5;15878.0
260;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2002;24.0;20.1;17622.0
261;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2003;25.2;20.9;18725.0
262;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2004;23.3;19.3;19892.0
263;Totaal mannen en vrouwen;Alle leeftijden;8.2 Longontsteking;2005;22.6;18.6;23321.0
264;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2000;16.3;12.9;12756.0
265;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2001;17.8;14.7;12020.0
266;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2002;17.3;13.9;12073.0
267;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2003;16.7;13.5;12727.0
268;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2004;15.6;12.5;13048.0
269;Totaal mannen en vrouwen;Alle leeftijden;8.3 Chron. aand. onderste luchtw. (CARA);2005;15.6;12.4;14004.0
270;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2000;2.3;1.7;3688.0
271;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2001;2.6;2.0;3650.0
272;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2002;2.6;1.8;3575.0
273;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2003;2.6;1.9;3695.0
274;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2004;2.2;1.6;4033.0
275;Totaal mannen en vrouwen;Alle leeftijden;8.3.1 Astma;2005;2.1;1.3;4264.0
276;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2000;6.7;4.8;118551.0
277;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2001;6.6;4.8;121396.0
278;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2002;6.5;4.6;129692.0
279;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2003;6.3;4.5;138670.0
280;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2004;6.0;4.3;146366.0
281;Totaal mannen en vrouwen;Alle leeftijden;9 Ziekten van de spijsverteringsorganen;2005;5.6;3.9;147851.0
282;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2000;21.1;16.4;4071.0
283;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2001;20.7;16.2;4174.0
284;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2002;21.6;16.8;3931.0
285;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2003;21.2;16.4;4021.0
286;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2004;19.8;15.3;3971.0
287;Totaal mannen en vrouwen;Alle leeftijden;9.Maagzw., zweer aan twaalfv. darm...;2005;18.3;13.9;3674.0
288;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2000;31.0;29.5;1532.0
289;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2001;32.0;30.5;1664.0
290;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2002;28.1;26.7;1763.0
291;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2003;27.3;25.8;1866.0
292;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2004;26.2;24.9;2001.0
293;Totaal mannen en vrouwen;Alle leeftijden;9.2 Chronische leveraandoeningen;2005;27.4;26.0;1843.0
294;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2000;38.5;37.4;769.0
295;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2001;37.8;36.8;860.0
296;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2002;36.7;35.6;849.0
297;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2003;34.9;33.9;820.0
298;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2004;33.8;32.8;880.0
299;Totaal mannen en vrouwen;Alle leeftijden;9.2.1 Chron. leveraand. oiv alcohol;2005;36.9;35.8;797.0
300;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2000;4.2;3.0;18022.0
301;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2001;4.1;2.8;18183.0
302;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2002;3.8;2.5;19842.0
303;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2003;4.1;2.9;21069.0
304;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2004;3.8;2.5;23384.0
305;Totaal mannen en vrouwen;Alle leeftijden;10 Ziekten van huid, onderhuids bindw.;2005;3.5;2.1;24408.0
306;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2000;1.6;0.4;124297.0
307;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2001;1.7;0.5;128048.0
308;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2002;1.7;0.5;137137.0
309;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2003;1.6;0.4;142850.0
310;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2004;1.6;0.4;154620.0
311;Totaal mannen en vrouwen;Alle leeftijden;11 Ziekten van spieren, beenderen en ...;2005;1.6;0.4;156980.0
312;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2000;3.5;2.1;90178.0
313;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2001;3.8;2.3;90555.0
314;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2002;3.9;2.4;95745.0
315;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2003;3.7;2.2;100819.0
316;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2004;3.6;2.2;106785.0
317;Totaal mannen en vrouwen;Alle leeftijden;12 Ziekten urinewegen en geslachtsorg.;2005;3.9;2.4;104581.0
318;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2000;13.5;11.3;11507.0
319;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2001;13.0;10.9;11959.0
320;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2002;12.7;10.6;12758.0
321;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2003;11.9;9.8;14047.0
322;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2004;11.3;9.3;14956.0
323;Totaal mannen en vrouwen;Alle leeftijden;12.1 Ziekten van nier en urineleider;2005;11.3;9.3;15303.0
324;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2000;0.8;0.3;58288.0
325;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2001;0.8;0.3;59964.0
326;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2002;0.8;0.3;60313.0
327;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2003;0.7;0.3;60487.0
328;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2004;0.6;0.2;60485.0
329;Totaal mannen en vrouwen;Alle leeftijden;14 Aand. ontstaan in perinatale periode;2005;0.7;0.2;57927.0
330;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2000;2.1;1.9;16421.0
331;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2001;2.2;2.0;16440.0
332;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2002;2.1;1.9;16996.0
333;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2003;2.0;1.8;17129.0
334;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2004;1.7;1.5;17982.0
335;Totaal mannen en vrouwen;Alle leeftijden;15 Aangeboren afwijkingen;2005;1.6;1.3;16457.0
336;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2000;16.4;15.8;402.0
337;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2001;17.0;16.3;373.0
338;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2002;17.0;16.4;391.0
339;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2003;12.0;11.4;365.0
340;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2004;13.5;12.9;411.0
341;Totaal mannen en vrouwen;Alle leeftijden;15.1 Aangeb.afw. van zenuwstelsel;2005;10.1;9.5;385.0
342;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2000;9.4;8.9;1476.0
343;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2001;8.7;8.3;1414.0
344;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2002;8.6;8.2;1486.0
345;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2003;8.4;8.0;1548.0
346;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2004;7.9;7.5;1610.0
347;Totaal mannen en vrouwen;Alle leeftijden;15.2 Aangeb.afw. hart en bloedvaten;2005;6.3;5.8;1689.0
348;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2000;7.8;5.4;93042.0
349;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2001;7.8;5.4;94610.0
350;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2002;7.8;5.4;98099.0
351;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2003;8.0;5.5;102885.0
352;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2004;7.5;5.1;107778.0
353;Totaal mannen en vrouwen;Alle leeftijden;17 Ongevalsletsel en vergiftigingen;2005;7.6;5.2;109267.0
354;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2000;10.6;8.0;120769.0
355;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2001;10.5;7.9;123101.0
356;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2002;10.5;7.9;127211.0
357;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2003;10.5;7.9;132706.0
358;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2004;10.0;7.5;138884.0
359;Totaal mannen en vrouwen;Alle leeftijden;19 Externe oorzaken;2005;9.8;7.3;137724.0
360;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2000;9.8;7.2;107167.0
361;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2001;9.7;7.1;109451.0
362;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2002;9.6;7.0;112768.0
363;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2003;9.6;7.0;118072.0
364;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2004;9.2;6.6;123074.0
365;Totaal mannen en vrouwen;Alle leeftijden;19.1 Ongevallen;2005;9.0;6.5;122801.0
366;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2000;2.9;1.8;16813.0
367;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2001;3.1;2.0;16498.0
368;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2002;2.9;1.7;17007.0
369;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2003;3.0;1.8;17843.0
370;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2004;2.9;1.8;17547.0
371;Totaal mannen en vrouwen;Alle leeftijden;19.1.1 Vervoersongevallen;2005;2.6;1.5;17304.0
372;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2000;2.9;1.8;16224.0
373;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2001;3.1;2.0;15917.0
374;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2002;2.9;1.7;16368.0
375;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2003;3.0;1.8;17196.0
376;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2004;2.9;1.7;16910.0
377;Totaal mannen en vrouwen;Alle leeftijden;19.1.1.1 Wegverkeersongevallen;2005;2.6;1.5;16619.0
378;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2000;13.0;8.7;39618.0
379;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2001;12.9;8.6;40693.0
380;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2002;12.8;8.5;42094.0
381;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2003;12.9;8.5;44426.0
382;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2004;12.1;8.0;46599.0
383;Totaal mannen en vrouwen;Alle leeftijden;19.1.2 Accidentele val;2005;12.0;8.0;48519.0
384;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2000;10.3;9.7;207.0
385;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2001;12.3;11.8;202.0
386;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2002;11.3;10.7;175.0
387;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2003;12.1;11.3;196.0
388;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2004;14.1;13.4;169.0
389;Totaal mannen en vrouwen;Alle leeftijden;19.1.3 Accidentele verdrinking;2005;15.4;14.0;169.0
390;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2000;2.8;2.2;1986.0
391;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2001;3.8;2.9;2048.0
392;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2002;3.6;2.8;2057.0
393;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2003;4.1;3.2;2162.0
394;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2004;3.4;2.6;2249.0
395;Totaal mannen en vrouwen;Alle leeftijden;19.1.4 Accidentele vergiftiging;2005;3.3;2.5;2363.0
396;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2000;5.3;4.7;4464.0
397;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2001;4.3;3.8;4479.0
398;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2002;5.0;4.5;4766.0
399;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2003;4.6;4.1;4926.0
400;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2004;4.4;3.9;5146.0
401;Totaal mannen en vrouwen;Alle leeftijden;19.2 Zelfmoord, zelf toegebracht letstel;2005;5.1;4.6;5041.0
402;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2000;2.9;2.5;1558.0
403;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2001;1.7;1.4;1598.0
404;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2002;2.7;2.4;1729.0
405;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2003;1.8;1.4;1704.0
406;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2004;1.7;1.4;1807.0
407;Totaal mannen en vrouwen;Alle leeftijden;19.3 Moord,door ander toegebracht letsel;2005;1.1;0.8;1687.0
408;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2000;0.7;;
409;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2001;0.6;;
410;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2002;0.6;;
411;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2003;0.6;;
412;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2004;0.5;;
413;Totaal mannen en vrouwen;0 jarigen;Alle diagnosen;2005;0.5;;
414;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2000;1.1;;
415;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2001;1.5;;
416;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2002;0.6;;
417;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2003;1.0;;
418;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2004;0.4;;
419;Totaal mannen en vrouwen;0 jarigen;1 Infectieuze en parasitaire ziekten;2005;0.6;;
420;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2000;;;
421;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2001;;;
422;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2002;;;
423;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2003;;;
424;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2004;;;
425;Totaal mannen en vrouwen;0 jarigen;1.1 Tuberculose;2005;;;
426;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2000;;;
427;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2001;3.8;;
428;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2002;0.0;;
429;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2003;4.5;;
430;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2004;;;
431;Totaal mannen en vrouwen;0 jarigen;1.2 Nekkramp;2005;;;
432;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2000;;;
433;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2001;;;
434;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2002;;;
435;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2003;;;
436;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2004;;;
437;Totaal mannen en vrouwen;0 jarigen;1.3 Virale hepatitis;2005;;;
438;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2000;5.2;;
439;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2001;9.3;;
440;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2002;9.3;;
441;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2003;4.1;;
442;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2004;5.0;;
443;Totaal mannen en vrouwen;0 jarigen;2 Nieuwvormingen;2005;4.6;;
444;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2000;;;
445;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2001;;;
446;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2002;28.4;;
447;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2003;10.6;;
448;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2004;11.7;;
449;Totaal mannen en vrouwen;0 jarigen;2.1 Kwaadaardige nieuwvormingen;2005;;;
450;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2000;;;
451;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2001;;;
452;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2002;;;
453;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2003;;;
454;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2004;;;
455;Totaal mannen en vrouwen;0 jarigen;2.1.1 Kw. nieuwv. van lip, mond en keel;2005;;;
456;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2000;;;
457;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2001;;;
458;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2002;;;
459;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2003;;;
460;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2004;;;
461;Totaal mannen en vrouwen;0 jarigen;2.1.2 Kw. nieuwv. van slokdarm;2005;;;
462;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2000;;;
463;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2001;;;
464;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2002;;;
465;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2003;;;
466;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2004;;;
467;Totaal mannen en vrouwen;0 jarigen;2.1.3 Kw. nieuwv. van maag;2005;;;
468;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2000;;;
469;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2001;;;
470;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2002;;;
471;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2003;;;
472;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2004;;;
473;Totaal mannen en vrouwen;0 jarigen;2.1.4 Kw. nieuwv. van dikke darm;2005;;;
