ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4735;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;N Gezondheids- en welzijnszorg;2009;14.0;14.0;24.17;3442.0;3414.0;47060.0;41300.0;5750.0;190.0;36.9;36.7;1695.0;1695.0
4736;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;O Milieudienstverlening, cultuur, ..;2006;12.0;12.0;20.56;3096.0;3035.0;41840.0;37150.0;4700.0;770.0;39.2;38.5;1772.0;1772.0
4737;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;O Milieudienstverlening, cultuur, ..;2007;12.0;12.0;21.11;3169.0;3104.0;43140.0;38030.0;5110.0;820.0;39.5;38.7;1765.0;1765.0
4738;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;O Milieudienstverlening, cultuur, ..;2008;11.0;11.0;21.74;3268.0;3201.0;44290.0;39210.0;5080.0;890.0;39.4;38.6;1767.0;1767.0
4739;Mannen;Voltijd;Leeftijd: 35 tot 40 jaar;O Milieudienstverlening, cultuur, ..;2009;11.0;11.0;22.06;3338.0;3267.0;45190.0;40050.0;5140.0;850.0;39.5;38.6;1777.0;1777.0
4740;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A-O Alle economische activiteiten ..;2006;438.0;438.0;22.81;3443.0;3386.0;47960.0;41320.0;6650.0;1120.0;39.3;38.7;1781.0;1781.0
4741;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A-O Alle economische activiteiten ..;2007;441.0;441.0;23.41;3518.0;3458.0;49290.0;42220.0;7070.0;1190.0;39.5;38.8;1773.0;1773.0
4742;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A-O Alle economische activiteiten ..;2008;439.0;439.0;24.12;3634.0;3567.0;50990.0;43610.0;7380.0;1400.0;39.6;38.8;1775.0;1775.0
4743;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A-O Alle economische activiteiten ..;2009;428.0;428.0;24.68;3745.0;3682.0;52110.0;44940.0;7170.0;1440.0;39.7;39.0;1791.0;1791.0
4744;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A+B Landbouw, bosbouw, visserij;2006;7.0;7.0;17.2;2628.0;2573.0;34720.0;31540.0;3190.0;680.0;39.6;39.0;1795.0;1795.0
4745;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A+B Landbouw, bosbouw, visserij;2007;7.0;7.0;17.69;2699.0;2636.0;35720.0;32390.0;3330.0;720.0;39.9;39.2;1788.0;1788.0
4746;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A+B Landbouw, bosbouw, visserij;2008;7.0;7.0;18.37;2793.0;2730.0;37190.0;33520.0;3670.0;830.0;39.7;39.0;1783.0;1783.0
4747;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;A+B Landbouw, bosbouw, visserij;2009;7.0;7.0;18.74;2892.0;2820.0;38010.0;34710.0;3300.0;880.0;40.1;39.3;1806.0;1806.0
4748;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;C Winning van delfstoffen;2006;1.0;1.0;32.48;4974.0;4923.0;73490.0;59690.0;13800.0;980.0;40.2;39.6;1819.0;1819.0
4749;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;C Winning van delfstoffen;2007;1.0;1.0;33.45;5101.0;5042.0;77110.0;61210.0;15900.0;1040.0;40.3;39.7;1809.0;1809.0
4750;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;C Winning van delfstoffen;2008;1.0;1.0;36.74;5606.0;5541.0;84510.0;67270.0;17240.0;1300.0;40.3;39.7;1810.0;1810.0
4751;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;C Winning van delfstoffen;2009;1.0;1.0;34.55;5336.0;5267.0;79790.0;64030.0;15760.0;1290.0;40.6;39.9;1829.0;1829.0
4752;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;D Industrie;2006;97.0;97.0;20.38;3096.0;3030.0;43340.0;37150.0;6190.0;660.0;39.4;38.7;1784.0;1784.0
4753;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;D Industrie;2007;96.0;96.0;20.95;3168.0;3096.0;44540.0;38020.0;6520.0;710.0;39.6;38.8;1773.0;1773.0
4754;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;D Industrie;2008;94.0;94.0;21.9;3306.0;3233.0;46450.0;39670.0;6780.0;830.0;39.5;38.8;1771.0;1771.0
4755;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;D Industrie;2009;90.0;90.0;22.19;3366.0;3303.0;46850.0;40400.0;6450.0;860.0;39.6;38.9;1786.0;1786.0
4756;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;E Productie en distributie van en ..;2006;3.0;3.0;27.28;3967.0;3904.0;54610.0;47610.0;7000.0;790.0;38.8;38.3;1717.0;1717.0
4757;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;E Productie en distributie van en ..;2007;3.0;3.0;27.56;4002.0;3941.0;55790.0;48030.0;7760.0;940.0;39.0;38.6;1716.0;1716.0
4758;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;E Productie en distributie van en ..;2008;2.0;2.0;28.59;4176.0;4117.0;59460.0;50110.0;9360.0;1320.0;39.2;38.7;1728.0;1728.0
4759;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;E Productie en distributie van en ..;2009;2.0;2.0;29.82;4394.0;4334.0;62330.0;52730.0;9600.0;1480.0;39.2;38.8;1744.0;1744.0
4760;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;F Bouwnijverheid;2006;39.0;39.0;21.15;3267.0;3210.0;42430.0;39210.0;3230.0;1320.0;40.2;39.6;1821.0;1821.0
4761;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;F Bouwnijverheid;2007;39.0;39.0;21.71;3337.0;3276.0;43340.0;40050.0;3290.0;1420.0;40.3;39.7;1810.0;1810.0
4762;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;F Bouwnijverheid;2008;39.0;39.0;22.56;3498.0;3428.0;45730.0;41980.0;3760.0;1730.0;40.6;39.9;1824.0;1824.0
4763;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;F Bouwnijverheid;2009;39.0;39.0;23.09;3613.0;3548.0;47420.0;43350.0;4060.0;1810.0;40.8;40.1;1844.0;1844.0
4764;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;G Reparatie van consumentenartikelen ..;2006;67.0;67.0;21.61;3302.0;3259.0;46440.0;39620.0;6820.0;1860.0;39.7;39.2;1810.0;1810.0
4765;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;G Reparatie van consumentenartikelen ..;2007;70.0;70.0;22.25;3380.0;3334.0;48060.0;40560.0;7500.0;1900.0;39.9;39.3;1798.0;1798.0
4766;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;G Reparatie van consumentenartikelen ..;2008;71.0;71.0;22.9;3481.0;3432.0;49310.0;41780.0;7530.0;2160.0;39.8;39.3;1798.0;1798.0
4767;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;G Reparatie van consumentenartikelen ..;2009;72.0;72.0;23.35;3572.0;3526.0;49920.0;42860.0;7060.0;2130.0;39.9;39.4;1812.0;1812.0
4768;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;H Horeca;2006;6.0;6.0;17.08;2544.0;2531.0;33710.0;30530.0;3180.0;750.0;38.8;38.6;1778.0;1778.0
4769;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;H Horeca;2007;6.0;6.0;17.64;2604.0;2588.0;34670.0;31250.0;3420.0;760.0;38.8;38.6;1760.0;1760.0
4770;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;H Horeca;2008;7.0;7.0;18.11;2676.0;2663.0;35500.0;32110.0;3390.0;830.0;38.8;38.6;1764.0;1764.0
4771;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;H Horeca;2009;6.0;6.0;18.63;2774.0;2763.0;36700.0;33280.0;3410.0;840.0;38.9;38.8;1780.0;1780.0
4772;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;I Vervoer, opslag en communicatie;2006;37.0;37.0;20.6;3267.0;3085.0;45060.0;39200.0;5860.0;600.0;41.6;39.1;1797.0;1797.0
4773;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;I Vervoer, opslag en communicatie;2007;37.0;37.0;21.25;3373.0;3176.0;46950.0;40470.0;6480.0;660.0;42.1;39.4;1794.0;1794.0
4774;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;I Vervoer, opslag en communicatie;2008;37.0;37.0;21.29;3426.0;3174.0;47410.0;41110.0;6290.0;780.0;42.6;39.2;1790.0;1790.0
4775;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;I Vervoer, opslag en communicatie;2009;35.0;35.0;21.81;3567.0;3317.0;49350.0;42800.0;6550.0;800.0;42.9;39.8;1825.0;1825.0
4776;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;J Financiële instellingen;2006;21.0;21.0;33.38;4875.0;4860.0;76010.0;58500.0;17510.0;2120.0;38.2;38.1;1747.0;1747.0
4777;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;J Financiële instellingen;2007;21.0;21.0;34.68;5056.0;5041.0;80010.0;60670.0;19350.0;2230.0;38.4;38.3;1744.0;1744.0
4778;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;J Financiële instellingen;2008;21.0;21.0;34.93;5101.0;5085.0;81410.0;61210.0;20210.0;2560.0;38.5;38.4;1747.0;1747.0
4779;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;J Financiële instellingen;2009;21.0;21.0;35.53;5216.0;5202.0;80410.0;62600.0;17810.0;2550.0;38.5;38.4;1757.0;1757.0
4780;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;K VH en handel in onroerend goed, ..;2006;76.0;76.0;26.29;4032.0;3993.0;56150.0;48380.0;7770.0;2010.0;40.0;39.6;1823.0;1823.0
4781;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;K VH en handel in onroerend goed, ..;2007;81.0;81.0;26.39;4018.0;3980.0;56220.0;48220.0;8000.0;2010.0;40.0;39.6;1810.0;1810.0
4782;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;K VH en handel in onroerend goed, ..;2008;84.0;84.0;27.39;4175.0;4137.0;58440.0;50100.0;8340.0;2330.0;40.1;39.6;1813.0;1813.0
4783;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;K VH en handel in onroerend goed, ..;2009;81.0;81.0;28.31;4342.0;4307.0;60020.0;52100.0;7910.0;2450.0;40.1;39.7;1825.0;1825.0
4784;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;41.0;41.0;22.75;3259.0;3226.0;45070.0;39110.0;5970.0;30.0;36.9;36.7;1701.0;1701.0
4785;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;38.0;38.0;23.61;3365.0;3328.0;46430.0;40380.0;6050.0;40.0;37.1;36.8;1691.0;1691.0
4786;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;36.0;36.0;24.16;3440.0;3403.0;48350.0;41280.0;7070.0;40.0;37.1;36.7;1690.0;1690.0
4787;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;34.0;34.0;24.54;3517.0;3478.0;49430.0;42200.0;7230.0;40.0;37.1;36.8;1701.0;1701.0
4788;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;M Onderwijs;2006;13.0;13.0;24.13;3350.0;3342.0;45390.0;40200.0;5190.0;160.0;37.5;37.5;1662.0;1662.0
4789;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;M Onderwijs;2007;12.0;12.0;24.85;3423.0;3414.0;46900.0;41080.0;5820.0;190.0;37.6;37.5;1649.0;1649.0
4790;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;M Onderwijs;2008;12.0;12.0;25.32;3508.0;3502.0;48530.0;42100.0;6420.0;210.0;37.2;37.1;1660.0;1660.0
4791;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;M Onderwijs;2009;12.0;12.0;26.4;3657.0;3650.0;51100.0;43880.0;7220.0;240.0;37.2;37.1;1659.0;1659.0
4792;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;N Gezondheids- en welzijnszorg;2006;18.0;18.0;24.42;3462.0;3437.0;46590.0;41540.0;5050.0;220.0;36.7;36.5;1688.0;1688.0
4793;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;N Gezondheids- en welzijnszorg;2007;17.0;17.0;25.17;3541.0;3514.0;47710.0;42490.0;5220.0;220.0;36.8;36.5;1675.0;1675.0
4794;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;N Gezondheids- en welzijnszorg;2008;17.0;17.0;25.55;3584.0;3556.0;48590.0;43010.0;5580.0;260.0;36.6;36.4;1670.0;1670.0
4795;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;N Gezondheids- en welzijnszorg;2009;16.0;16.0;25.9;3673.0;3644.0;50170.0;44070.0;6100.0;260.0;36.8;36.6;1688.0;1688.0
4796;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;O Milieudienstverlening, cultuur, ..;2006;12.0;12.0;21.9;3275.0;3215.0;45120.0;39300.0;5810.0;770.0;39.0;38.3;1761.0;1761.0
4797;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;O Milieudienstverlening, cultuur, ..;2007;12.0;12.0;22.53;3358.0;3292.0;45960.0;40300.0;5670.0;830.0;39.3;38.5;1754.0;1754.0
4798;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;O Milieudienstverlening, cultuur, ..;2008;12.0;12.0;23.1;3447.0;3378.0;46780.0;41360.0;5420.0;970.0;39.2;38.3;1755.0;1755.0
4799;Mannen;Voltijd;Leeftijd: 40 tot 45 jaar;O Milieudienstverlening, cultuur, ..;2009;12.0;12.0;23.56;3549.0;3474.0;48120.0;42590.0;5530.0;970.0;39.4;38.5;1769.0;1769.0
4800;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A-O Alle economische activiteiten ..;2006;405.0;405.0;24.02;3592.0;3538.0;50010.0;43100.0;6910.0;1000.0;39.1;38.5;1768.0;1768.0
4801;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A-O Alle economische activiteiten ..;2007;416.0;416.0;24.6;3665.0;3607.0;51520.0;43970.0;7550.0;1070.0;39.3;38.6;1760.0;1760.0
4802;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A-O Alle economische activiteiten ..;2008;423.0;423.0;25.23;3771.0;3708.0;52990.0;45260.0;7740.0;1250.0;39.3;38.6;1764.0;1764.0
4803;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A-O Alle economische activiteiten ..;2009;420.0;420.0;25.79;3885.0;3824.0;54050.0;46620.0;7420.0;1310.0;39.5;38.8;1779.0;1779.0
4804;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A+B Landbouw, bosbouw, visserij;2006;5.0;5.0;18.36;2793.0;2742.0;37130.0;33520.0;3610.0;770.0;39.5;39.0;1793.0;1793.0
4805;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A+B Landbouw, bosbouw, visserij;2007;6.0;6.0;18.43;2792.0;2739.0;37210.0;33510.0;3700.0;800.0;39.7;39.1;1783.0;1783.0
4806;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A+B Landbouw, bosbouw, visserij;2008;6.0;6.0;18.91;2866.0;2810.0;38030.0;34390.0;3640.0;880.0;39.7;39.0;1783.0;1783.0
4807;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;A+B Landbouw, bosbouw, visserij;2009;6.0;6.0;19.22;2954.0;2888.0;39000.0;35450.0;3540.0;910.0;40.0;39.3;1803.0;1803.0
4808;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;C Winning van delfstoffen;2006;1.0;1.0;35.79;5464.0;5420.0;83580.0;65560.0;18010.0;950.0;40.1;39.7;1817.0;1817.0
4809;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;C Winning van delfstoffen;2007;1.0;1.0;36.55;5555.0;5516.0;86140.0;66670.0;19470.0;980.0;40.3;39.8;1811.0;1811.0
4810;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;C Winning van delfstoffen;2008;1.0;1.0;39.42;5997.0;5954.0;92680.0;71960.0;20720.0;1260.0;40.3;39.8;1812.0;1812.0
4811;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;C Winning van delfstoffen;2009;1.0;1.0;37.73;5803.0;5752.0;88550.0;69630.0;18920.0;1310.0;40.5;40.0;1829.0;1829.0
4812;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;D Industrie;2006;86.0;86.0;21.05;3184.0;3120.0;44690.0;38210.0;6490.0;620.0;39.3;38.7;1779.0;1779.0
4813;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;D Industrie;2007;89.0;89.0;21.52;3240.0;3172.0;46010.0;38880.0;7130.0;660.0;39.5;38.8;1769.0;1769.0
4814;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;D Industrie;2008;92.0;92.0;22.49;3381.0;3310.0;47710.0;40570.0;7140.0;760.0;39.4;38.7;1766.0;1766.0
4815;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;D Industrie;2009;91.0;91.0;22.82;3449.0;3387.0;48170.0;41390.0;6790.0;810.0;39.5;38.8;1781.0;1781.0
4816;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;E Productie en distributie van en ..;2006;3.0;3.0;27.68;4021.0;3954.0;55590.0;48250.0;7340.0;670.0;38.8;38.3;1714.0;1714.0
4817;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;E Productie en distributie van en ..;2007;3.0;3.0;28.16;4086.0;4021.0;57390.0;49030.0;8360.0;740.0;39.0;38.5;1714.0;1714.0
4818;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;E Productie en distributie van en ..;2008;3.0;3.0;29.1;4234.0;4177.0;60270.0;50800.0;9470.0;1040.0;39.2;38.7;1723.0;1723.0
4819;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;E Productie en distributie van en ..;2009;3.0;3.0;30.25;4439.0;4378.0;64040.0;53260.0;10770.0;1260.0;39.2;38.7;1736.0;1736.0
4820;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;F Bouwnijverheid;2006;35.0;35.0;21.46;3312.0;3259.0;42950.0;39740.0;3210.0;1280.0;40.2;39.6;1822.0;1822.0
4821;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;F Bouwnijverheid;2007;36.0;36.0;22.03;3383.0;3326.0;43950.0;40600.0;3350.0;1360.0;40.3;39.7;1812.0;1812.0
4822;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;F Bouwnijverheid;2008;36.0;36.0;23.03;3570.0;3502.0;46680.0;42840.0;3840.0;1670.0;40.6;39.9;1824.0;1824.0
4823;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;F Bouwnijverheid;2009;36.0;36.0;23.81;3728.0;3666.0;48950.0;44740.0;4210.0;1820.0;40.8;40.2;1848.0;1848.0
4824;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;G Reparatie van consumentenartikelen ..;2006;51.0;51.0;22.39;3413.0;3369.0;47830.0;40960.0;6870.0;1830.0;39.7;39.2;1806.0;1806.0
4825;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;G Reparatie van consumentenartikelen ..;2007;54.0;54.0;23.09;3502.0;3454.0;49760.0;42020.0;7740.0;1870.0;39.8;39.3;1795.0;1795.0
4826;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;G Reparatie van consumentenartikelen ..;2008;57.0;57.0;23.9;3626.0;3576.0;51420.0;43510.0;7910.0;2130.0;39.8;39.2;1795.0;1795.0
4827;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;G Reparatie van consumentenartikelen ..;2009;59.0;59.0;24.46;3737.0;3690.0;52240.0;44840.0;7390.0;2170.0;39.9;39.4;1811.0;1811.0
4828;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;H Horeca;2006;5.0;5.0;17.72;2645.0;2632.0;35030.0;31740.0;3290.0;760.0;38.9;38.7;1782.0;1782.0
4829;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;H Horeca;2007;5.0;5.0;18.09;2677.0;2660.0;35930.0;32120.0;3810.0;780.0;38.9;38.7;1765.0;1765.0
4830;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;H Horeca;2008;5.0;5.0;18.32;2714.0;2700.0;35860.0;32570.0;3280.0;900.0;38.9;38.7;1769.0;1769.0
4831;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;H Horeca;2009;5.0;5.0;18.78;2802.0;2789.0;37390.0;33630.0;3760.0;950.0;39.0;38.8;1782.0;1782.0
4832;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;I Vervoer, opslag en communicatie;2006;35.0;35.0;21.01;3279.0;3113.0;45160.0;39350.0;5820.0;540.0;41.1;38.8;1778.0;1778.0
4833;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;I Vervoer, opslag en communicatie;2007;35.0;35.0;21.74;3389.0;3211.0;46990.0;40670.0;6320.0;580.0;41.5;39.1;1773.0;1773.0
4834;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;I Vervoer, opslag en communicatie;2008;36.0;36.0;21.41;3415.0;3189.0;47250.0;40980.0;6260.0;680.0;42.1;39.3;1788.0;1788.0
4835;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;I Vervoer, opslag en communicatie;2009;35.0;35.0;22.04;3550.0;3320.0;49220.0;42600.0;6620.0;700.0;42.4;39.5;1807.0;1807.0
4836;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;J Financiële instellingen;2006;20.0;20.0;34.75;5029.0;5012.0;78310.0;60350.0;17960.0;1990.0;38.0;37.9;1731.0;1731.0
4837;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;J Financiële instellingen;2007;20.0;20.0;36.75;5310.0;5293.0;85510.0;63720.0;21790.0;2160.0;38.3;38.1;1728.0;1728.0
4838;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;J Financiële instellingen;2008;19.0;19.0;36.81;5331.0;5312.0;84650.0;63970.0;20680.0;2510.0;38.4;38.2;1732.0;1732.0
4839;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;J Financiële instellingen;2009;19.0;19.0;37.52;5481.0;5463.0;82360.0;65770.0;16590.0;2590.0;38.4;38.2;1747.0;1747.0
4840;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;K VH en handel in onroerend goed, ..;2006;61.0;61.0;28.47;4349.0;4310.0;60960.0;52180.0;8780.0;2010.0;39.9;39.5;1817.0;1817.0
4841;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;K VH en handel in onroerend goed, ..;2007;67.0;67.0;28.34;4300.0;4261.0;60700.0;51600.0;9110.0;2040.0;40.0;39.6;1804.0;1804.0
4842;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;K VH en handel in onroerend goed, ..;2008;71.0;71.0;29.21;4439.0;4400.0;62540.0;53270.0;9260.0;2340.0;40.0;39.6;1808.0;1808.0
4843;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;K VH en handel in onroerend goed, ..;2009;70.0;70.0;30.22;4624.0;4588.0;64010.0;55490.0;8530.0;2440.0;40.1;39.7;1821.0;1821.0
4844;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;49.0;49.0;24.05;3436.0;3404.0;47440.0;41230.0;6210.0;50.0;37.0;36.7;1699.0;1699.0
4845;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;49.0;49.0;25.01;3555.0;3519.0;48930.0;42660.0;6280.0;60.0;37.1;36.8;1689.0;1689.0
4846;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;47.0;47.0;25.56;3631.0;3594.0;50850.0;43570.0;7280.0;70.0;37.1;36.8;1688.0;1688.0
4847;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;46.0;46.0;25.88;3704.0;3664.0;51820.0;44440.0;7380.0;60.0;37.2;36.8;1699.0;1699.0
4848;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;M Onderwijs;2006;20.0;20.0;26.22;3628.0;3621.0;49190.0;43540.0;5650.0;120.0;37.4;37.3;1657.0;1657.0
4849;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;M Onderwijs;2007;18.0;18.0;26.89;3691.0;3683.0;50690.0;44290.0;6400.0;150.0;37.4;37.3;1644.0;1644.0
4850;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;M Onderwijs;2008;17.0;17.0;27.18;3763.0;3757.0;52090.0;45160.0;6930.0;190.0;37.1;37.0;1658.0;1658.0
4851;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;M Onderwijs;2009;16.0;16.0;28.07;3885.0;3878.0;54460.0;46620.0;7840.0;200.0;37.1;37.1;1657.0;1657.0
4852;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;N Gezondheids- en welzijnszorg;2006;22.0;22.0;26.73;3771.0;3746.0;50730.0;45250.0;5470.0;320.0;36.8;36.6;1682.0;1682.0
4853;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;N Gezondheids- en welzijnszorg;2007;21.0;21.0;27.46;3847.0;3818.0;51810.0;46170.0;5640.0;330.0;36.8;36.6;1669.0;1669.0
4854;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;N Gezondheids- en welzijnszorg;2008;21.0;21.0;27.79;3884.0;3858.0;52760.0;46610.0;6140.0;350.0;36.7;36.5;1666.0;1666.0
4855;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;N Gezondheids- en welzijnszorg;2009;20.0;20.0;28.15;3980.0;3949.0;54380.0;47760.0;6620.0;350.0;37.0;36.7;1684.0;1684.0
4856;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;O Milieudienstverlening, cultuur, ..;2006;12.0;12.0;23.29;3448.0;3391.0;46980.0;41380.0;5600.0;760.0;38.6;38.0;1747.0;1747.0
4857;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;O Milieudienstverlening, cultuur, ..;2007;12.0;12.0;23.85;3536.0;3475.0;48490.0;42430.0;6060.0;840.0;39.2;38.5;1748.0;1748.0
4858;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;O Milieudienstverlening, cultuur, ..;2008;12.0;12.0;24.69;3652.0;3586.0;49890.0;43820.0;6070.0;990.0;38.9;38.1;1743.0;1743.0
4859;Mannen;Voltijd;Leeftijd: 45 tot 50 jaar;O Milieudienstverlening, cultuur, ..;2009;12.0;12.0;24.92;3715.0;3646.0;50650.0;44580.0;6080.0;980.0;39.1;38.3;1756.0;1756.0
