ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
254;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015 ;546
255;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 1e kwartaal;532
256;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 2e kwartaal;549
257;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 3e kwartaal;548
258;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 4e kwartaal;536
259;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016;541
260;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 1e kwartaal;526
261;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 2e kwartaal;546
262;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 3e kwartaal;546
263;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 4e kwartaal;521
264;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017;535
265;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 1e kwartaal;524
266;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 2e kwartaal;551
267;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 3e kwartaal;550
268;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 4e kwartaal;551
269;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018;544
270;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 1e kwartaal;542
271;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 2e kwartaal;542
272;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 3e kwartaal;551
273;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 4e kwartaal;547
274;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019;546
275;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 1e kwartaal;530
276;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 2e kwartaal;504
277;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 3e kwartaal;534
278;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 4e kwartaal;500
279;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020;517
280;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 1e kwartaal;659
281;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 2e kwartaal;636
282;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 3e kwartaal;627
283;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 4e kwartaal;618
284;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021;635
285;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022 1e kwartaal;603
286;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022 2e kwartaal;636
287;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022 3e kwartaal;611
288;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022 4e kwartaal;619
289;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022;617
290;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023 1e kwartaal;609
291;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023 2e kwartaal;625
292;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023 3e kwartaal;608
293;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023 4e kwartaal;610
294;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023;613
295;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2024 1e kwartaal;613
296;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2024 2e kwartaal;624
297;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2024 3e kwartaal;608
298;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2024 4e kwartaal;601
299;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2024;612
300;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013 1e kwartaal;2062
301;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013 2e kwartaal;2072
302;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013 3e kwartaal;2075
303;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013 4e kwartaal;2058
304;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2013;2067
305;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014 1e kwartaal;2034
306;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014 2e kwartaal;2059
307;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014 3e kwartaal;2086
308;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014 4e kwartaal;2082
309;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2014;2065
310;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015 1e kwartaal;2068
311;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015 2e kwartaal;2095
312;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015 3e kwartaal;2118
313;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015 4e kwartaal;2097
314;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2015 ;2094
315;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016 1e kwartaal;2099
316;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016 2e kwartaal;2135
317;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016 3e kwartaal;2186
318;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016 4e kwartaal;2160
319;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2016;2145
320;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017 1e kwartaal;2156
321;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017 2e kwartaal;2196
322;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017 3e kwartaal;2248
323;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017 4e kwartaal;2253
324;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2017;2213
325;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018 1e kwartaal;2263
326;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018 2e kwartaal;2334
327;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018 3e kwartaal;2375
328;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018 4e kwartaal;2385
329;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2018;2339
330;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019 1e kwartaal;2404
331;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019 2e kwartaal;2432
332;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019 3e kwartaal;2493
333;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019 4e kwartaal;2459
334;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2019;2447
335;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020 1e kwartaal;2495
336;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020 2e kwartaal;2441
337;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020 3e kwartaal;2477
338;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020 4e kwartaal;2467
339;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2020;2470
340;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2021 1e kwartaal;2494
341;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2021 2e kwartaal;2548
342;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2021 3e kwartaal;2626
343;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2021 4e kwartaal;2630
344;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2021;2575
345;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2022 1e kwartaal;2620
346;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2022 2e kwartaal;2670
347;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2022 3e kwartaal;2695
348;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2022 4e kwartaal;2684
349;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2022;2667
350;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2023 1e kwartaal;2701
351;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2023 2e kwartaal;2746
352;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2023 3e kwartaal;2790
353;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2023 4e kwartaal;2759
354;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2023;2749
355;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2024 1e kwartaal;2758
356;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2024 2e kwartaal;2798
357;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2024 3e kwartaal;2802
358;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2024 4e kwartaal;2772
359;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2024;2782
360;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2013 1e kwartaal;3657
361;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2013 2e kwartaal;3647
362;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2013 3e kwartaal;3672
363;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2013 4e kwartaal;3607
364;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2013;3646
365;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2014 1e kwartaal;3565
366;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2014 2e kwartaal;3585
367;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2014 3e kwartaal;3642
368;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2014 4e kwartaal;3606
369;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2014;3599
370;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2015 1e kwartaal;3585
371;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2015 2e kwartaal;3607
372;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2015 3e kwartaal;3660
373;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2015 4e kwartaal;3629
374;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2015 ;3620
375;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2016 1e kwartaal;3605
376;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2016 2e kwartaal;3660
377;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2016 3e kwartaal;3716
378;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2016 4e kwartaal;3693
379;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2016;3669
380;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2017 1e kwartaal;3701
381;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2017 2e kwartaal;3744
382;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2017 3e kwartaal;3820
383;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2017 4e kwartaal;3784
384;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2017;3762
385;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2018 1e kwartaal;3768
386;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2018 2e kwartaal;3800
387;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2018 3e kwartaal;3885
388;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2018 4e kwartaal;3843
389;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2018;3824
390;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2019 1e kwartaal;3823
391;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2019 2e kwartaal;3869
392;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2019 3e kwartaal;3903
393;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2019 4e kwartaal;3885
394;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2019;3870
395;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2020 1e kwartaal;3845
396;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2020 2e kwartaal;3847
397;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2020 3e kwartaal;3876
398;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2020 4e kwartaal;3848
399;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2020;3854
400;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2021 1e kwartaal;3786
401;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2021 2e kwartaal;3847
402;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2021 3e kwartaal;3916
403;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2021 4e kwartaal;3893
404;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2021;3860
405;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2022 1e kwartaal;3930
406;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2022 2e kwartaal;3975
407;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2022 3e kwartaal;4001
408;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2022 4e kwartaal;4004
409;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2022;3977
410;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2023 1e kwartaal;4006
411;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2023 2e kwartaal;4040
412;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2023 3e kwartaal;4060
413;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2023 4e kwartaal;4052
414;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2023;4040
415;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2024 1e kwartaal;4019
416;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2024 2e kwartaal;4038
417;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2024 3e kwartaal;4062
418;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2024 4e kwartaal;4040
419;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: voltijd;2024;4040
420;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;1319
421;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;1339
422;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;1347
423;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;1322
424;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2013;1332
425;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;1281
426;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;1302
427;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;1342
428;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;1322
429;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2014;1312
430;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;1322
431;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;1356
432;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1374
433;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;1336
434;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2015 ;1347
435;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;1308
436;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;1352
437;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;1393
438;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;1366
439;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2016;1355
440;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1356
441;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1401
442;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1452
443;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;1434
444;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2017;1411
445;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;1421
446;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1448
447;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;1479
448;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;1463
449;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2018;1453
450;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;1453
451;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;1491
452;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;1504
453;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;1493
454;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2019;1485
455;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;1471
456;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;1391
457;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;1420
458;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;1428
459;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2020;1428
460;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;1389
461;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;1433
462;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;1487
463;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;1500
464;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2021;1452
465;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;1510
466;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;1546
467;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;1547
468;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;1558
469;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2022;1540
470;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;1551
471;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;1587
472;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1580
473;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;1582
474;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2023;1575
475;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1555
476;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;1583
477;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1560
478;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;1571
479;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;2024;1568
480;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3114
481;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;3088
482;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3072
483;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;3079
484;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2013;3088
485;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;3039
486;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;3041
487;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;3036
488;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;3037
489;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2014;3038
490;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;3007
