ID;Populatie;Gemeenten;OnderwijspositieBasisjaarT;PositieInSchooljaarT1;Herkomstgroepering;Perioden;AantalLeerlingenVoNaarBestemming_1;VerdelingNaarBestemmingIn_2
263;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Westerse allochtonen;2003/'04;420.0;2.0
264;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Turken;2003/'04;240.0;2.0
265;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Marokkanen;2003/'04;100.0;1.0
266;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Surinamers;2003/'04;80.0;1.0
267;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;100.0;2.0
268;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;800.0;4.0
269;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Uit GBA/onbekend;Herkomst onbekend;2003/'04;740.0;67.0
270;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;5580.0;1.0
271;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Autochtonen;2003/'04;3080.0;1.0
272;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Niet-westerse allochtonen;2003/'04;1980.0;3.0
273;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Westerse allochtonen;2003/'04;530.0;2.0
274;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Turken;2003/'04;280.0;2.0
275;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Marokkanen;2003/'04;230.0;2.0
276;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Surinamers;2003/'04;200.0;2.0
277;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Antillianen en Arubanen;2003/'04;130.0;3.0
278;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;1140.0;6.0
279;Woongemeente;Nederland totaal;Leerjaren 1-2 totaal;Overige uitstroom;Herkomst onbekend;2003/'04;;
280;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Totaal herkomstgroeperingen;2003/'04;210390.0;100.0
281;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Autochtonen;2003/'04;158550.0;100.0
282;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Niet-westerse allochtonen;2003/'04;38690.0;100.0
283;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Westerse allochtonen;2003/'04;12860.0;100.0
284;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Turken;2003/'04;9370.0;100.0
285;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Marokkanen;2003/'04;8530.0;100.0
286;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Surinamers;2003/'04;7860.0;100.0
287;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Antillianen en Arubanen;2003/'04;2910.0;100.0
288;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Overig niet-westerse allochtonen;2003/'04;10010.0;100.0
289;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;0;Herkomst onbekend;2003/'04;290.0;100.0
290;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Totaal herkomstgroeperingen;2003/'04;195980.0;93.0
291;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Autochtonen;2003/'04;148710.0;94.0
292;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Niet-westerse allochtonen;2003/'04;35510.0;92.0
293;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Westerse allochtonen;2003/'04;11660.0;91.0
294;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Turken;2003/'04;8760.0;93.0
295;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Marokkanen;2003/'04;8060.0;94.0
296;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Surinamers;2003/'04;7240.0;92.0
297;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Antillianen en Arubanen;2003/'04;2600.0;89.0
298;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Overig niet-westerse allochtonen;2003/'04;8850.0;88.0
299;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;1;Herkomst onbekend;2003/'04;90.0;32.0
300;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Totaal herkomstgroeperingen;2003/'04;110490.0;53.0
301;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Autochtonen;2003/'04;83370.0;53.0
302;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Niet-westerse allochtonen;2003/'04;20300.0;52.0
303;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Westerse allochtonen;2003/'04;6770.0;53.0
304;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Turken;2003/'04;5120.0;55.0
305;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Marokkanen;2003/'04;4600.0;54.0
306;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Surinamers;2003/'04;3900.0;50.0
307;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Antillianen en Arubanen;2003/'04;1440.0;49.0
308;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Overig niet-westerse allochtonen;2003/'04;5230.0;52.0
309;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;2;Herkomst onbekend;2003/'04;50.0;18.0
310;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Totaal herkomstgroeperingen;2003/'04;85240.0;41.0
311;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Autochtonen;2003/'04;65180.0;41.0
312;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Niet-westerse allochtonen;2003/'04;15160.0;39.0
313;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Westerse allochtonen;2003/'04;4860.0;38.0
314;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Turken;2003/'04;3630.0;39.0
315;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Marokkanen;2003/'04;3450.0;40.0
316;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Surinamers;2003/'04;3330.0;42.0
317;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Antillianen en Arubanen;2003/'04;1150.0;39.0
318;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Overig niet-westerse allochtonen;2003/'04;3600.0;36.0
319;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;3;Herkomst onbekend;2003/'04;40.0;14.0
320;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Totaal herkomstgroeperingen;2003/'04;73840.0;35.0
321;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Autochtonen;2003/'04;54830.0;35.0
322;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Niet-westerse allochtonen;2003/'04;14570.0;38.0
323;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Westerse allochtonen;2003/'04;4400.0;34.0
324;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Turken;2003/'04;3500.0;37.0
325;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Marokkanen;2003/'04;3360.0;39.0
326;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Surinamers;2003/'04;3190.0;41.0
327;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Antillianen en Arubanen;2003/'04;1080.0;37.0
328;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Overig niet-westerse allochtonen;2003/'04;3440.0;34.0
329;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;4;Herkomst onbekend;2003/'04;40.0;12.0
330;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Totaal herkomstgroeperingen;2003/'04;330.0;0.0
331;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Autochtonen;2003/'04;230.0;0.0
332;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Niet-westerse allochtonen;2003/'04;90.0;0.0
333;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Westerse allochtonen;2003/'04;20.0;0.0
334;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Turken;2003/'04;30.0;0.0
335;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Marokkanen;2003/'04;20.0;0.0
336;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Surinamers;2003/'04;20.0;0.0
337;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Antillianen en Arubanen;2003/'04;;
338;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Overig niet-westerse allochtonen;2003/'04;20.0;0.0
339;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;5;Herkomst onbekend;2003/'04;;
340;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Totaal herkomstgroeperingen;2003/'04;11070.0;5.0
341;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Autochtonen;2003/'04;10120.0;6.0
342;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Niet-westerse allochtonen;2003/'04;500.0;1.0
343;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Westerse allochtonen;2003/'04;440.0;3.0
344;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Turken;2003/'04;110.0;1.0
345;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Marokkanen;2003/'04;70.0;1.0
346;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Surinamers;2003/'04;120.0;2.0
347;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Antillianen en Arubanen;2003/'04;60.0;2.0
348;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Overig niet-westerse allochtonen;2003/'04;140.0;1.0
349;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;6;Herkomst onbekend;2003/'04;;
350;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Totaal herkomstgroeperingen;2003/'04;;
351;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Autochtonen;2003/'04;;
352;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Niet-westerse allochtonen;2003/'04;;
353;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Westerse allochtonen;2003/'04;;
354;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Turken;2003/'04;;
355;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Marokkanen;2003/'04;;
356;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Surinamers;2003/'04;;
357;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Antillianen en Arubanen;2003/'04;;
358;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Overig niet-westerse allochtonen;2003/'04;;
359;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;7;Herkomst onbekend;2003/'04;;
360;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Totaal herkomstgroeperingen;2003/'04;;
361;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Autochtonen;2003/'04;;
362;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Niet-westerse allochtonen;2003/'04;;
363;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Westerse allochtonen;2003/'04;;
364;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Turken;2003/'04;;
365;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Marokkanen;2003/'04;;
366;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Surinamers;2003/'04;;
367;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Antillianen en Arubanen;2003/'04;;
368;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Overig niet-westerse allochtonen;2003/'04;;
369;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;8;Herkomst onbekend;2003/'04;;
370;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Totaal herkomstgroeperingen;2003/'04;;
371;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Autochtonen;2003/'04;;
372;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Niet-westerse allochtonen;2003/'04;;
373;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Westerse allochtonen;2003/'04;;
374;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Turken;2003/'04;;
375;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Marokkanen;2003/'04;;
376;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Surinamers;2003/'04;;
377;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Antillianen en Arubanen;2003/'04;;
378;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Overig niet-westerse allochtonen;2003/'04;;
379;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;9;Herkomst onbekend;2003/'04;;
380;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;250.0;0.0
381;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Autochtonen;2003/'04;170.0;0.0
382;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Niet-westerse allochtonen;2003/'04;60.0;0.0
383;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Westerse allochtonen;2003/'04;30.0;0.0
384;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Turken;2003/'04;10.0;0.0
385;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Marokkanen;2003/'04;10.0;0.0
386;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Surinamers;2003/'04;10.0;0.0
387;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
388;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;20.0;0.0
389;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overig onderwijs;Herkomst onbekend;2003/'04;;
390;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;14420.0;7.0
391;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;9830.0;6.0
392;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;3180.0;8.0
393;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;1210.0;9.0
394;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;610.0;7.0
395;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;470.0;6.0
396;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;620.0;8.0
397;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;320.0;11.0
398;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;1160.0;12.0
399;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;200.0;68.0
400;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;1130.0;1.0
401;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Autochtonen;2003/'04;350.0;0.0
402;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;440.0;1.0
403;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Westerse allochtonen;2003/'04;150.0;1.0
404;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Turken;2003/'04;40.0;0.0
405;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Marokkanen;2003/'04;30.0;0.0
406;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Surinamers;2003/'04;60.0;1.0
407;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;50.0;2.0
408;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;260.0;3.0
409;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Uit GBA/onbekend;Herkomst onbekend;2003/'04;200.0;68.0
410;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;13280.0;6.0
411;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Autochtonen;2003/'04;9490.0;6.0
412;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Niet-westerse allochtonen;2003/'04;2740.0;7.0
413;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Westerse allochtonen;2003/'04;1060.0;8.0
414;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Turken;2003/'04;570.0;6.0
415;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Marokkanen;2003/'04;440.0;5.0
416;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Surinamers;2003/'04;560.0;7.0
417;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Antillianen en Arubanen;2003/'04;260.0;9.0
418;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;900.0;9.0
419;Woongemeente;Nederland totaal;Vmbo leerjaar 3-4 totaal;Overige uitstroom;Herkomst onbekend;2003/'04;;
420;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Totaal herkomstgroeperingen;2003/'04;121190.0;100.0
421;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Autochtonen;2003/'04;88400.0;100.0
422;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Niet-westerse allochtonen;2003/'04;24820.0;100.0
423;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Westerse allochtonen;2003/'04;7680.0;100.0
424;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Turken;2003/'04;6220.0;100.0
425;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Marokkanen;2003/'04;5420.0;100.0
426;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Surinamers;2003/'04;4680.0;100.0
427;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Antillianen en Arubanen;2003/'04;1810.0;100.0
428;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Overig niet-westerse allochtonen;2003/'04;6710.0;100.0
429;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;0;Herkomst onbekend;2003/'04;290.0;100.0
430;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Totaal herkomstgroeperingen;2003/'04;114540.0;95.0
431;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Autochtonen;2003/'04;84700.0;96.0
432;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Niet-westerse allochtonen;2003/'04;22710.0;91.0
433;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Westerse allochtonen;2003/'04;7040.0;92.0
434;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Turken;2003/'04;5810.0;93.0
435;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Marokkanen;2003/'04;5100.0;94.0
436;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Surinamers;2003/'04;4320.0;92.0
437;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Antillianen en Arubanen;2003/'04;1600.0;89.0
438;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Overig niet-westerse allochtonen;2003/'04;5880.0;88.0
439;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;1;Herkomst onbekend;2003/'04;90.0;32.0
440;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Totaal herkomstgroeperingen;2003/'04;104450.0;86.0
441;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Autochtonen;2003/'04;78750.0;89.0
442;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Niet-westerse allochtonen;2003/'04;19330.0;78.0
443;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Westerse allochtonen;2003/'04;6320.0;82.0
444;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Turken;2003/'04;4920.0;79.0
445;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Marokkanen;2003/'04;4380.0;81.0
446;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Surinamers;2003/'04;3730.0;80.0
447;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Antillianen en Arubanen;2003/'04;1380.0;76.0
448;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Overig niet-westerse allochtonen;2003/'04;4910.0;73.0
449;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;2;Herkomst onbekend;2003/'04;50.0;18.0
450;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Totaal herkomstgroeperingen;2003/'04;9880.0;8.0
451;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Autochtonen;2003/'04;5820.0;7.0
452;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Niet-westerse allochtonen;2003/'04;3320.0;13.0
453;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Westerse allochtonen;2003/'04;700.0;9.0
454;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Turken;2003/'04;870.0;14.0
455;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Marokkanen;2003/'04;710.0;13.0
456;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Surinamers;2003/'04;580.0;12.0
457;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Antillianen en Arubanen;2003/'04;210.0;12.0
458;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Overig niet-westerse allochtonen;2003/'04;950.0;14.0
459;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;3;Herkomst onbekend;2003/'04;40.0;14.0
460;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Totaal herkomstgroeperingen;2003/'04;8120.0;7.0
461;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Autochtonen;2003/'04;4350.0;5.0
462;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Niet-westerse allochtonen;2003/'04;3140.0;13.0
463;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Westerse allochtonen;2003/'04;590.0;8.0
464;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Turken;2003/'04;820.0;13.0
465;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Marokkanen;2003/'04;670.0;12.0
466;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Surinamers;2003/'04;540.0;12.0
467;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Antillianen en Arubanen;2003/'04;200.0;11.0
468;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Overig niet-westerse allochtonen;2003/'04;910.0;14.0
469;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;4;Herkomst onbekend;2003/'04;40.0;12.0
470;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;5;Totaal herkomstgroeperingen;2003/'04;140.0;0.0
471;Woongemeente;Nederland totaal;Vmbo 3-4 zonder diploma;5;Autochtonen;2003/'04;90.0;0.0
