ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
179;Totaal mannen en vrouwen;0;0;1 keer verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;580.0;180.0;400.0;31.7
180;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;12890.0;3820.0;9070.0;29.6
181;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;16910.0;4430.0;12480.0;26.2
182;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;19700.0;5120.0;14580.0;26.0
183;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;21760.0;5300.0;16460.0;24.4
184;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;21720.0;5030.0;16690.0;23.2
185;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2004/'05;6260.0;1990.0;4270.0;31.7
186;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2005/'06;8210.0;2440.0;5770.0;29.7
187;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2006/'07;9200.0;2690.0;6520.0;29.2
188;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2007/'08;9430.0;2670.0;6770.0;28.3
189;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 2 keer minimumloon;2008/'09;9630.0;2510.0;7120.0;26.1
190;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;1910.0;680.0;1230.0;35.6
191;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;2510.0;830.0;1680.0;33.2
192;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;3160.0;1060.0;2100.0;33.4
193;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;2860.0;910.0;1950.0;31.7
194;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;3070.0;880.0;2190.0;28.5
195;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;1240.0;360.0;880.0;29.1
196;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;1520.0;450.0;1070.0;29.6
197;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;1570.0;450.0;1110.0;29.0
198;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;1720.0;470.0;1250.0;27.1
199;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;1670.0;430.0;1240.0;25.9
200;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;1770.0;520.0;1250.0;29.3
201;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;2410.0;650.0;1760.0;27.1
202;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;2480.0;660.0;1820.0;26.6
203;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;2560.0;690.0;1870.0;26.8
204;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;2680.0;680.0;2010.0;25.3
205;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;1340.0;430.0;910.0;31.8
206;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;1760.0;500.0;1260.0;28.4
207;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;2000.0;520.0;1480.0;26.0
208;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;2300.0;610.0;1690.0;26.4
209;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;2210.0;530.0;1680.0;23.9
210;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;4040.0;1130.0;2920.0;27.9
211;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;5220.0;1200.0;4020.0;22.9
212;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;5930.0;1400.0;4540.0;23.6
213;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;6740.0;1470.0;5270.0;21.9
214;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;6650.0;1410.0;5240.0;21.2
215;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;2170.0;500.0;1680.0;23.0
216;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;2950.0;550.0;2400.0;18.6
217;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;3760.0;720.0;3040.0;19.1
218;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;5090.0;940.0;4150.0;18.4
219;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;5000.0;880.0;4120.0;17.6
220;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;420.0;210.0;210.0;49.3
221;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;530.0;250.0;280.0;46.8
222;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;800.0;320.0;490.0;39.4
223;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;500.0;230.0;280.0;44.9
224;Totaal mannen en vrouwen;0;0;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;450.0;230.0;220.0;51.1
225;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;1211960.0;55060.0;1156900.0;4.5
226;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;1299580.0;53590.0;1245980.0;4.1
227;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;1313120.0;51980.0;1261140.0;4.0
228;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;1315100.0;48450.0;1266650.0;3.7
229;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;1310060.0;43340.0;1266720.0;3.3
230;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;286020.0;20230.0;265790.0;7.1
231;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;310680.0;20770.0;289910.0;6.7
232;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;295190.0;19440.0;275750.0;6.6
233;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;267270.0;17220.0;250050.0;6.4
234;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;281750.0;15790.0;265950.0;5.6
235;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;79260.0;7260.0;72010.0;9.2
236;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;89510.0;7600.0;81910.0;8.5
237;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;87130.0;7310.0;79820.0;8.4
238;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;73860.0;6220.0;67650.0;8.4
239;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;83230.0;5760.0;77470.0;6.9
240;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;44130.0;3140.0;41000.0;7.1
241;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;46840.0;3150.0;43690.0;6.7
242;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;45020.0;3000.0;42020.0;6.7
243;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;42250.0;2570.0;39680.0;6.1
244;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;40670.0;2390.0;38280.0;5.9
245;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;76150.0;5000.0;71150.0;6.6
246;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;83070.0;5160.0;77910.0;6.2
247;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;75810.0;4550.0;71260.0;6.0
248;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;70430.0;4190.0;66240.0;6.0
249;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;76640.0;3890.0;72760.0;5.1
250;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;86470.0;4840.0;81630.0;5.6
251;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;91260.0;4860.0;86400.0;5.3
252;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;87220.0;4580.0;82640.0;5.3
253;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;80730.0;4240.0;76490.0;5.3
254;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;81210.0;3760.0;77450.0;4.6
255;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;531520.0;20660.0;510850.0;3.9
256;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;552460.0;19150.0;533320.0;3.5
257;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;519750.0;17710.0;502040.0;3.4
258;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;493230.0;15990.0;477250.0;3.2
259;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;487860.0;14310.0;473550.0;2.9
260;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;386040.0;12830.0;373210.0;3.3
261;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;426600.0;12200.0;414410.0;2.9
262;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;480420.0;12820.0;467600.0;2.7
263;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;546410.0;14130.0;532270.0;2.6
264;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;535990.0;12380.0;523610.0;2.3
265;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;8390.0;1330.0;7060.0;15.9
266;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;9830.0;1480.0;8350.0;15.1
267;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;17770.0;2010.0;15760.0;11.3
268;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;8190.0;1110.0;7080.0;13.5
269;Totaal mannen en vrouwen;0;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;4470.0;860.0;3610.0;19.2
270;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;1166390.0;46230.0;1120160.0;4.0
271;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;1242850.0;43910.0;1198950.0;3.5
272;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;1249840.0;41280.0;1208560.0;3.3
273;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;1247440.0;37820.0;1209620.0;3.0
274;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;1242720.0;33580.0;1209150.0;2.7
275;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;267540.0;16180.0;251360.0;6.0
276;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;287330.0;16030.0;271300.0;5.6
277;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;270420.0;14420.0;256000.0;5.3
278;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;242780.0;12420.0;230370.0;5.1
279;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;256570.0;11330.0;245240.0;4.4
280;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;73760.0;5830.0;67930.0;7.9
281;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;82410.0;5930.0;76480.0;7.2
282;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;79140.0;5410.0;73730.0;6.8
283;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;66810.0;4600.0;62210.0;6.9
284;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;75510.0;4210.0;71310.0;5.6
285;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;40680.0;2430.0;38250.0;6.0
286;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;42740.0;2340.0;40400.0;5.5
287;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;40600.0;2140.0;38460.0;5.3
288;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;37710.0;1760.0;35950.0;4.7
289;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;36390.0;1630.0;34760.0;4.5
290;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;70970.0;3950.0;67010.0;5.6
291;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;76310.0;3890.0;72430.0;5.1
292;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;69330.0;3360.0;65970.0;4.8
293;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;63740.0;2940.0;60800.0;4.6
294;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;69490.0;2700.0;66790.0;3.9
295;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;82130.0;3970.0;78170.0;4.8
296;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;85860.0;3870.0;81990.0;4.5
297;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;81350.0;3510.0;77840.0;4.3
298;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;74520.0;3120.0;71410.0;4.2
299;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;75180.0;2790.0;72390.0;3.7
300;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;515480.0;17770.0;497710.0;3.4
301;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;532900.0;16180.0;516720.0;3.0
302;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;498740.0;14480.0;484260.0;2.9
303;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;470750.0;12810.0;457940.0;2.7
304;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;465700.0;11400.0;454300.0;2.4
305;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;375890.0;11310.0;364580.0;3.0
306;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;414010.0;10650.0;403350.0;2.6
307;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;464860.0;10950.0;453910.0;2.4
308;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;526890.0;11880.0;515010.0;2.3
309;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;516890.0;10320.0;506570.0;2.0
310;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;7490.0;980.0;6510.0;13.1
311;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;8620.0;1050.0;7570.0;12.1
312;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;15810.0;1430.0;14390.0;9.0
313;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;7020.0;710.0;6300.0;10.1
314;Totaal mannen en vrouwen;0;22 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;3570.0;520.0;3050.0;14.5
315;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;45570.0;8820.0;36750.0;19.4
316;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;56720.0;9690.0;47040.0;17.1
317;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;63290.0;10700.0;52590.0;16.9
318;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;67650.0;10630.0;57030.0;15.7
319;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;67330.0;9760.0;57570.0;14.5
320;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2004/'05;18480.0;4050.0;14430.0;21.9
321;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2005/'06;23350.0;4740.0;18600.0;20.3
322;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2006/'07;24770.0;5020.0;19750.0;20.3
323;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2007/'08;24490.0;4810.0;19690.0;19.6
324;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2008/'09;25170.0;4460.0;20710.0;17.7
325;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;5500.0;1430.0;4080.0;25.9
326;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;7100.0;1670.0;5430.0;23.5
327;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;7990.0;1900.0;6090.0;23.8
328;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;7060.0;1620.0;5440.0;22.9
329;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;7720.0;1550.0;6170.0;20.1
330;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;3450.0;710.0;2750.0;20.4
331;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;4100.0;810.0;3290.0;19.6
332;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;4410.0;860.0;3560.0;19.4
333;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;4540.0;820.0;3720.0;18.0
334;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;4280.0;760.0;3520.0;17.7
335;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;5180.0;1050.0;4140.0;20.2
336;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;6760.0;1280.0;5480.0;18.9
337;Totaal mannen en vrouwen;0;22 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;6480.0;1190.0;5290.0;18.4
