ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
303;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Indonesië;2021;12
304;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Indonesië;2022;7
305;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Indonesië;2023;9
306;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Marokko;2021;117
307;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Marokko;2022;90
308;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Marokko;2023;87
309;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Nederlandse Cariben;2021;119
310;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Nederlandse Cariben;2022;131
311;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Nederlandse Cariben;2023;134
312;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Suriname;2021;94
313;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Suriname;2022;109
314;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Suriname;2023;96
315;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Turkije;2021;96
316;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Turkije;2022;83
317;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Turkije;2023;91
318;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika (exclusief Marokko);2021;420
319;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika (exclusief Marokko);2022;403
320;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika (exclusief Marokko);2023;488
321;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2021;135
322;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2022;95
323;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika en Oceanië (ex. Suriname en N...;2023;144
324;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2021;426
325;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2022;486
326;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië (exclusief Indonesië en Turkije);2023;483
327;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika;2021;537
328;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika;2022;493
329;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Afrika;2023;575
330;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika;2021;343
331;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika;2022;334
332;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Amerika;2023;373
333;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië;2021;534
334;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië;2022;576
335;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Azië;2023;583
336;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Oceanië;2021;5
337;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Oceanië;2022;1
338;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Oceanië;2023;1
339;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Onbekend herkomstland;2021;0
340;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Onbekend herkomstland;2022;0
341;Totaal leeftijd;Totaal huishoudens;Overig, onbekend;Onbekend herkomstland;2023;0
342;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Totaal;2021;14916
343;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Totaal;2022;14859
344;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Totaal;2023;14536
345;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederland;2021;8502
346;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederland;2022;8385
347;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederland;2023;8238
348;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Nederland;2021;6414
349;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Nederland;2022;6474
350;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Nederland;2023;6298
351;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europa (exclusief Nederland);2021;1374
352;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europa (exclusief Nederland);2022;1495
353;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europa (exclusief Nederland);2023;1430
354;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2021;1117
355;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2022;1107
356;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Europese Unie (exclusief Nederland);2023;1055
357;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Europa;2021;5040
358;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Europa;2022;4979
359;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Buiten Europa;2023;4868
360;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Indonesië;2021;29
361;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Indonesië;2022;32
362;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Indonesië;2023;30
363;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Marokko;2021;573
364;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Marokko;2022;565
365;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Marokko;2023;495
366;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederlandse Cariben;2021;822
367;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederlandse Cariben;2022;826
368;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Nederlandse Cariben;2023;790
369;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Suriname;2021;537
370;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Suriname;2022;527
371;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Suriname;2023;439
372;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Turkije;2021;168
373;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Turkije;2022;202
374;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Turkije;2023;221
375;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2021;1649
376;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2022;1530
377;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika (exclusief Marokko);2023;1556
378;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;396
379;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;404
380;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;393
381;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2021;866
382;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2022;893
383;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2023;944
384;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika;2021;2222
385;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika;2022;2095
386;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Afrika;2023;2051
387;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika;2021;1745
388;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika;2022;1744
389;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Amerika;2023;1613
390;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië;2021;1063
391;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië;2022;1127
392;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Azië;2023;1195
393;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Oceanië;2021;10
394;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Oceanië;2022;13
395;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Oceanië;2023;9
396;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Onbekend herkomstland;2021;0
397;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Onbekend herkomstland;2022;0
398;Totaal leeftijd;Eenouderhuishouden;Totaal aantal kinderen;Onbekend herkomstland;2023;0
399;Totaal leeftijd;Eenouderhuishouden;Één kind;Totaal;2021;6684
400;Totaal leeftijd;Eenouderhuishouden;Één kind;Totaal;2022;6968
401;Totaal leeftijd;Eenouderhuishouden;Één kind;Totaal;2023;6750
402;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederland;2021;4091
403;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederland;2022;4217
404;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederland;2023;4113
405;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Nederland;2021;2593
406;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Nederland;2022;2751
407;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Nederland;2023;2637
408;Totaal leeftijd;Eenouderhuishouden;Één kind;Europa (exclusief Nederland);2021;834
409;Totaal leeftijd;Eenouderhuishouden;Één kind;Europa (exclusief Nederland);2022;884
410;Totaal leeftijd;Eenouderhuishouden;Één kind;Europa (exclusief Nederland);2023;838
411;Totaal leeftijd;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2021;693
412;Totaal leeftijd;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2022;686
413;Totaal leeftijd;Eenouderhuishouden;Één kind;Europese Unie (exclusief Nederland);2023;652
414;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Europa;2021;1759
415;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Europa;2022;1867
416;Totaal leeftijd;Eenouderhuishouden;Één kind;Buiten Europa;2023;1799
417;Totaal leeftijd;Eenouderhuishouden;Één kind;Indonesië;2021;15
418;Totaal leeftijd;Eenouderhuishouden;Één kind;Indonesië;2022;18
419;Totaal leeftijd;Eenouderhuishouden;Één kind;Indonesië;2023;12
420;Totaal leeftijd;Eenouderhuishouden;Één kind;Marokko;2021;193
421;Totaal leeftijd;Eenouderhuishouden;Één kind;Marokko;2022;207
422;Totaal leeftijd;Eenouderhuishouden;Één kind;Marokko;2023;170
423;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederlandse Cariben;2021;264
424;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederlandse Cariben;2022;278
425;Totaal leeftijd;Eenouderhuishouden;Één kind;Nederlandse Cariben;2023;244
426;Totaal leeftijd;Eenouderhuishouden;Één kind;Suriname;2021;148
427;Totaal leeftijd;Eenouderhuishouden;Één kind;Suriname;2022;183
428;Totaal leeftijd;Eenouderhuishouden;Één kind;Suriname;2023;138
429;Totaal leeftijd;Eenouderhuishouden;Één kind;Turkije;2021;52
430;Totaal leeftijd;Eenouderhuishouden;Één kind;Turkije;2022;66
431;Totaal leeftijd;Eenouderhuishouden;Één kind;Turkije;2023;91
432;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2021;514
433;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2022;467
434;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika (exclusief Marokko);2023;464
435;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;187
436;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;201
437;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;221
438;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2021;386
439;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2022;447
440;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië (exclusief Indonesië en Turkije);2023;459
441;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika;2021;707
442;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika;2022;674
443;Totaal leeftijd;Eenouderhuishouden;Één kind;Afrika;2023;634
444;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika;2021;593
445;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika;2022;654
446;Totaal leeftijd;Eenouderhuishouden;Één kind;Amerika;2023;596
447;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië;2021;453
448;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië;2022;531
449;Totaal leeftijd;Eenouderhuishouden;Één kind;Azië;2023;562
450;Totaal leeftijd;Eenouderhuishouden;Één kind;Oceanië;2021;6
451;Totaal leeftijd;Eenouderhuishouden;Één kind;Oceanië;2022;8
452;Totaal leeftijd;Eenouderhuishouden;Één kind;Oceanië;2023;7
453;Totaal leeftijd;Eenouderhuishouden;Één kind;Onbekend herkomstland;2021;0
454;Totaal leeftijd;Eenouderhuishouden;Één kind;Onbekend herkomstland;2022;0
455;Totaal leeftijd;Eenouderhuishouden;Één kind;Onbekend herkomstland;2023;0
456;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Totaal;2021;4586
457;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Totaal;2022;4435
458;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Totaal;2023;4241
459;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederland;2021;2607
460;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederland;2022;2501
461;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederland;2023;2459
462;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2021;1979
463;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2022;1934
464;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Nederland;2023;1782
465;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2021;361
466;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2022;397
467;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europa (exclusief Nederland);2023;379
468;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2021;283
469;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2022;278
470;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Europese Unie (exclusief Nederland);2023;257
471;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Europa;2021;1618
472;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Europa;2022;1537
473;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Buiten Europa;2023;1403
474;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Indonesië;2021;7
475;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Indonesië;2022;8
476;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Indonesië;2023;11
477;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Marokko;2021;150
478;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Marokko;2022;149
479;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Marokko;2023;123
480;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2021;261
481;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2022;273
482;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Nederlandse Cariben;2023;233
483;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Suriname;2021;188
484;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Suriname;2022;174
485;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Suriname;2023;137
486;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Turkije;2021;63
487;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Turkije;2022;62
488;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Turkije;2023;64
489;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2021;551
490;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2022;500
491;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika (exclusief Marokko);2023;468
492;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;112
493;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;116
494;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;92
495;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;286
496;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;255
497;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;275
498;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika;2021;701
499;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika;2022;649
500;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Afrika;2023;591
501;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika;2021;559
502;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika;2022;559
503;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Amerika;2023;460
504;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië;2021;356
505;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië;2022;325
506;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Azië;2023;350
507;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Oceanië;2021;2
508;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Oceanië;2022;4
509;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Oceanië;2023;2
510;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2021;0
511;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2022;0
512;Totaal leeftijd;Eenouderhuishouden;Twee kinderen;Onbekend herkomstland;2023;0
513;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Totaal;2021;2310
514;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Totaal;2022;2205
515;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Totaal;2023;2241
516;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederland;2021;1231
517;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederland;2022;1124
518;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederland;2023;1093
519;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2021;1079
520;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2022;1081
521;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Nederland;2023;1148
522;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2021;133
523;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2022;155
524;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europa (exclusief Nederland);2023;157
525;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2021;105
526;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2022;105
527;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Europese Unie (exclusief Nederland);2023;106
528;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Europa;2021;946
529;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Europa;2022;926
530;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Buiten Europa;2023;991
531;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Indonesië;2021;4
532;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Indonesië;2022;6
533;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Indonesië;2023;5
534;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Marokko;2021;122
535;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Marokko;2022;107
536;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Marokko;2023;113
537;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2021;174
538;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2022;172
539;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Nederlandse Cariben;2023;176
540;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Suriname;2021;117
541;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Suriname;2022;107
542;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Suriname;2023;105
543;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Turkije;2021;33
544;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Turkije;2022;54
545;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Turkije;2023;47
546;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2021;315
547;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2022;293
548;Totaal leeftijd;Eenouderhuishouden;Drie kinderen;Afrika (exclusief Marokko);2023;350
