ID;Geslacht;Leeftijd;TypeInstelling;BurgerlijkeStaat;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
188;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2006;15970;0.61;17795.0;0.68;5551.0
189;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2007;17095;0.65;;;
190;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2008;17910;0.68;20010.0;0.76;6497.0
191;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Ongehuwd;2009;19175;0.71;21215.0;0.79;6873.0
192;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;30;0.0;35.0;0.0;7.0
193;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;45;0.01;50.0;0.01;13.0
194;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;60;0.01;70.0;0.01;18.0
195;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;55;0.01;;;
196;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;65;0.01;65.0;0.01;16.0
197;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;90;0.01;85.0;0.01;23.0
198;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2004;0;0.0;0.0;0.0;0.0
199;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2005;0;0.0;0.0;0.0;0.0
200;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2006;0;0.0;0.0;0.0;0.0
201;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2007;0;0.0;;;
202;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2008;0;0.0;0.0;0.0;0.0
203;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Verweduwd;2009;0;0.07;0.0;0.09;0.0
204;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2004;35;0.05;35.0;0.06;10.0
205;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2005;40;0.07;40.0;0.08;10.0
206;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2006;55;0.1;50.0;0.11;13.0
207;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2007;65;0.1;;;
208;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2008;65;0.11;75.0;0.16;20.0
209;Totaal mannen en vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Gescheiden;2009;75;0.14;80.0;0.17;25.0
210;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;3315;0.09;4070.0;0.12;1068.0
211;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;3880;0.11;4750.0;0.14;1259.0
212;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;4370;0.13;5260.0;0.16;1454.0
213;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;4055;0.12;;;
214;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;4560;0.13;5545.0;0.17;1519.0
215;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;5070;0.15;6260.0;0.19;1684.0
216;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;3215;0.12;3955.0;0.15;1041.0
217;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;3770;0.14;4620.0;0.18;1229.0
218;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;4225;0.16;5110.0;0.19;1414.0
219;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;3970;0.15;;;
220;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;4465;0.17;5425.0;0.21;1491.0
221;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;4970;0.18;6130.0;0.23;1654.0
222;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;40;0.0;55.0;0.01;12.0
223;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;50;0.01;60.0;0.01;14.0
224;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;70;0.01;75.0;0.01;19.0
225;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;30;0.0;;;
226;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;30;0.0;45.0;0.01;10.0
227;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;35;0.01;50.0;0.01;11.0
228;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;0;0.0;0.0;0.0;0.0
229;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;0;0.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;0;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;0;0.0;;;
232;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;0;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;0;0.0;0.0;0.0;0.0
234;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;60;0.08;65.0;0.1;16.0
235;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;60;0.1;70.0;0.14;16.0
236;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;75;0.14;80.0;0.17;22.0
237;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;55;0.09;;;
238;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;65;0.11;70.0;0.16;18.0
239;Totaal mannen en vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;65;0.12;80.0;0.17;19.0
240;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;23620;0.62;25350.0;0.67;8472.0
241;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;24350;0.63;26105.0;0.68;8694.0
242;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;25185;0.66;27030.0;0.71;8997.0
243;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;25605;0.67;;;
244;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;25530;0.67;28075.0;0.75;9240.0
245;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;26205;0.7;28370.0;0.76;9344.0
246;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2004;21570;2.54;22665.0;2.61;7793.0
247;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2005;22090;2.41;23220.0;2.51;7951.0
248;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2006;22715;2.39;23910.0;2.47;8170.0
249;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2007;23270;2.41;;;
250;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2008;23060;2.33;24905.0;2.49;8426.0
251;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Ongehuwd;2009;23620;2.32;25040.0;2.44;8472.0
252;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;670;0.03;1030.0;0.04;233.0
253;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;715;0.03;1080.0;0.04;253.0
254;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;750;0.03;1155.0;0.05;275.0
255;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;580;0.02;;;
256;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;585;0.02;930.0;0.04;207.0
257;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;620;0.03;1005.0;0.04;222.0
258;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2004;60;0.22;75.0;0.3;20.0
259;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2005;70;0.27;70.0;0.31;20.0
260;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2006;75;0.3;80.0;0.36;23.0
261;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2007;75;0.31;;;
262;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2008;70;0.31;80.0;0.38;21.0
263;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Verweduwd;2009;70;0.32;85.0;0.44;23.0
264;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2004;1320;0.32;1580.0;0.41;426.0
265;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2005;1480;0.37;1735.0;0.47;470.0
266;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2006;1650;0.41;1885.0;0.51;530.0
267;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2007;1685;0.4;;;
268;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2008;1815;0.43;2160.0;0.55;586.0
269;Totaal mannen en vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Gescheiden;2009;1895;0.45;2240.0;0.57;628.0
270;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;1420;0.04;2135.0;0.06;491.0
271;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;1475;0.04;2220.0;0.06;512.0
272;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;1555;0.04;2310.0;0.06;538.0
273;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;1760;0.05;;;
274;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;1795;0.05;2800.0;0.07;616.0
275;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;1770;0.05;2820.0;0.08;625.0
276;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2004;825;0.1;1150.0;0.13;292.0
277;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2005;870;0.09;1210.0;0.13;307.0
278;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2006;920;0.1;1265.0;0.13;320.0
279;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2007;1140;0.12;;;
280;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2008;1170;0.12;1705.0;0.17;411.0
281;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Ongehuwd;2009;1175;0.12;1740.0;0.17;422.0
282;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;315;0.01;545.0;0.02;106.0
283;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;315;0.01;560.0;0.02;107.0
284;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;315;0.01;585.0;0.02;114.0
285;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;270;0.01;;;
286;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;255;0.01;505.0;0.02;90.0
287;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;240;0.01;505.0;0.02;85.0
288;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2004;15;0.06;30.0;0.13;7.0
289;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2005;20;0.09;25.0;0.11;6.0
290;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2006;20;0.08;25.0;0.12;6.0
291;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2007;20;0.08;;;
292;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2008;25;0.11;30.0;0.14;5.0
293;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Verweduwd;2009;15;0.08;30.0;0.14;5.0
294;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2004;265;0.06;415.0;0.11;87.0
295;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2005;270;0.07;425.0;0.12;92.0
296;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2006;305;0.08;435.0;0.12;98.0
297;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2007;330;0.08;;;
298;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2008;350;0.08;565.0;0.14;109.0
299;Totaal mannen en vrouwen;35 tot 50 jaar;Verpleging en verzorging;Gescheiden;2009;335;0.08;550.0;0.14;112.0
300;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;17675;0.46;18175.0;0.48;6431.0
301;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;17880;0.47;18355.0;0.48;6472.0
302;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;18045;0.47;18595.0;0.49;6543.0
303;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;18175;0.47;;;
304;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;17615;0.46;18615.0;0.5;6519.0
305;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;17880;0.47;18420.0;0.49;6448.0
306;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2004;17280;2.03;17730.0;2.04;6302.0
307;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2005;17395;1.9;17820.0;1.93;6318.0
308;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2006;17500;1.84;17990.0;1.86;6363.0
309;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2007;17585;1.82;;;
310;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2008;16985;1.71;17930.0;1.79;6310.0
311;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Ongehuwd;2009;17170;1.68;17635.0;1.72;6212.0
312;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;125;0.0;165.0;0.01;43.0
313;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;160;0.01;200.0;0.01;53.0
314;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;155;0.01;215.0;0.01;60.0
315;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;135;0.01;;;
316;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;155;0.01;195.0;0.01;55.0
317;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;185;0.01;230.0;0.01;63.0
318;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2004;10;0.03;10.0;0.03;2.0
319;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2005;10;0.05;10.0;0.04;3.0
320;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2006;20;0.08;15.0;0.07;5.0
321;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2007;25;0.1;;;
322;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2008;20;0.08;15.0;0.08;6.0
323;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Verweduwd;2009;20;0.09;20.0;0.1;6.0
324;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2004;260;0.06;270.0;0.07;84.0
325;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2005;310;0.08;320.0;0.09;98.0
326;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2006;365;0.09;375.0;0.1;115.0
327;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2007;425;0.1;;;
328;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2008;455;0.11;475.0;0.12;149.0
329;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gescheiden;2009;505;0.12;530.0;0.13;166.0
330;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;4525;0.12;5145.0;0.14;1549.0
331;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;5000;0.13;5660.0;0.15;1710.0
332;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;5590;0.15;6270.0;0.16;1915.0
333;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;5670;0.15;;;
334;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;6125;0.16;6910.0;0.18;2105.0
335;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;6555;0.17;7445.0;0.2;2271.0
336;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;3465;0.41;3860.0;0.44;1199.0
337;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;3825;0.42;4265.0;0.46;1327.0
338;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;4295;0.45;4755.0;0.49;1486.0
339;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;4545;0.47;;;
340;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;4900;0.49;5470.0;0.55;1704.0
341;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;5275;0.52;5900.0;0.57;1838.0
342;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;230;0.01;330.0;0.01;84.0
343;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;240;0.01;345.0;0.01;92.0
344;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;280;0.01;370.0;0.02;100.0
345;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;170;0.01;;;
346;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;180;0.01;245.0;0.01;62.0
347;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;195;0.01;290.0;0.01;73.0
348;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;35;0.12;35.0;0.14;11.0
349;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;35;0.14;40.0;0.16;11.0
350;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;35;0.15;40.0;0.17;12.0
351;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;30;0.14;;;
352;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;30;0.13;35.0;0.16;11.0
353;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;35;0.16;40.0;0.19;12.0
354;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;795;0.19;925.0;0.24;255.0
355;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;895;0.23;1015.0;0.27;280.0
356;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;980;0.25;1105.0;0.3;317.0
357;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;925;0.22;;;
358;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;1010;0.24;1160.0;0.29;328.0
359;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;1050;0.25;1215.0;0.31;349.0
360;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;22270;0.73;26670.0;0.87;8019.0
361;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;23685;0.76;28265.0;0.91;8461.0
362;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;25400;0.8;30530.0;0.96;9104.0
363;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;27145;0.84;;;
364;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;27895;0.85;34240.0;1.04;10139.0
365;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;29685;0.89;36055.0;1.08;10646.0
366;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2004;16220;6.72;17480.0;7.14;5919.0
367;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2005;17095;6.45;18425.0;6.92;6217.0
368;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2006;18095;6.38;19585.0;6.83;6605.0
369;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2007;19520;6.55;;;
370;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2008;19910;6.25;22125.0;6.88;7374.0
371;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Ongehuwd;2009;21205;6.18;23195.0;6.72;7711.0
372;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;2255;0.1;3945.0;0.17;808.0
373;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;2355;0.1;4135.0;0.18;841.0
374;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;2550;0.11;4505.0;0.19;897.0
375;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;2330;0.1;;;
376;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;2325;0.1;4370.0;0.18;831.0
377;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;2430;0.1;4585.0;0.19;859.0
378;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2004;765;0.57;1145.0;0.91;246.0
379;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2005;815;0.61;1135.0;0.91;253.0
380;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2006;810;0.61;1240.0;1.01;265.0
381;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2007;795;0.6;;;
382;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2008;855;0.65;1265.0;1.04;272.0
383;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Verweduwd;2009;870;0.68;1325.0;1.11;284.0
384;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gescheiden;2004;3030;0.81;4100.0;1.1;1047.0
