ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
272;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2019 3e kwartaal;4098
273;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2019 4e kwartaal;4028
274;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2019;4060
275;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2020 1e kwartaal;3999
276;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2020 2e  kwartaal;3886
277;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2020 3e kwartaal;3924
278;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2020 4e kwartaal;3963
279;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2020;3943
280;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2021 1e kwartaal;4199
281;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2021 2e kwartaal;4328
282;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2021 3e kwartaal;4298
283;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2021 4e kwartaal;4302
284;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2021;4282
285;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2022 1e kwartaal;4332
286;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2022 2e kwartaal;4399
287;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2022 3e kwartaal;4435
288;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2022 4e kwartaal;4472
289;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2022;4409
290;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2023 1e kwartaal;4443
291;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2023 2e kwartaal;4531
292;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2023 3e kwartaal;4495
293;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2023 4e kwartaal;4497
294;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2023;4491
295;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2024 1e kwartaal;4466
296;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2024 2e kwartaal;4470
297;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2024 3e kwartaal;4502
298;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2024 4e kwartaal;4497
299;Totaal mannen en vrouwen;Totaal personen;G-N Commerciële dienstverlening;2024;4484
300;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2013 1e kwartaal;1048
301;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2013 2e kwartaal;1037
302;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2013 3e kwartaal;1043
303;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2013 4e kwartaal;1025
304;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2013;1038
305;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2014 1e kwartaal;1035
306;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2014 2e kwartaal;1026
307;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2014 3e kwartaal;1053
308;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2014 4e kwartaal;1056
309;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2014;1042
310;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2015 1e kwartaal;1056
311;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2015 2e kwartaal;1065
312;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2015 3e kwartaal;1064
313;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2015 4e kwartaal;1056
314;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2015;1061
315;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2016 1e kwartaal;1074
316;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2016 2e kwartaal;1071
317;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2016 3e kwartaal;1096
318;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2016 4e kwartaal;1103
319;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2016;1086
320;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2017 1e kwartaal;1075
321;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2017 2e kwartaal;1093
322;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2017 3e kwartaal;1091
323;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2017 4e kwartaal;1089
324;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2017;1087
325;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2018 1e kwartaal;1102
326;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2018 2e kwartaal;1146
327;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2018 3e kwartaal;1183
328;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2018 4e kwartaal;1185
329;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2018;1154
330;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2019 1e kwartaal;1172
331;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2019 2e kwartaal;1195
332;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2019 3e kwartaal;1201
333;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2019 4e kwartaal;1201
334;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2019;1192
335;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2020 1e kwartaal;1180
336;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2020 2e  kwartaal;1175
337;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2020 3e kwartaal;1176
338;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2020 4e kwartaal;1135
339;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2020;1167
340;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2021 1e kwartaal;1211
341;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2021 2e kwartaal;1243
342;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2021 3e kwartaal;1238
343;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2021 4e kwartaal;1234
344;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2021;1232
345;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2022 1e kwartaal;1283
346;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2022 2e kwartaal;1281
347;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2022 3e kwartaal;1282
348;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2022 4e kwartaal;1309
349;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2022;1289
350;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2023 1e kwartaal;1303
351;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2023 2e kwartaal;1281
352;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2023 3e kwartaal;1287
353;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2023 4e kwartaal;1315
354;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2023;1297
355;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2024 1e kwartaal;1316
356;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2024 2e kwartaal;1321
357;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2024 3e kwartaal;1312
358;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2024 4e kwartaal;1348
359;Totaal mannen en vrouwen;Totaal personen;M-N Zakelijke dienstverlening;2024;1324
360;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2013 1e kwartaal;2453
361;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2013 2e kwartaal;2444
362;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2013 3e kwartaal;2390
363;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2013 4e kwartaal;2382
364;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2013;2417
365;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2014 1e kwartaal;2347
366;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2014 2e kwartaal;2348
367;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2014 3e kwartaal;2320
368;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2014 4e kwartaal;2344
369;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2014;2340
370;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2015 1e kwartaal;2366
371;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2015 2e kwartaal;2381
372;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2015 3e kwartaal;2370
373;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2015 4e kwartaal;2378
374;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2015;2374
375;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2016 1e kwartaal;2362
376;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2016 2e kwartaal;2362
377;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2016 3e kwartaal;2349
378;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2016 4e kwartaal;2356
379;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2016;2357
380;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2017 1e kwartaal;2344
381;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2017 2e kwartaal;2327
382;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2017 3e kwartaal;2362
383;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2017 4e kwartaal;2384
384;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2017;2354
385;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2018 1e kwartaal;2371
386;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2018 2e kwartaal;2459
387;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2018 3e kwartaal;2446
388;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2018 4e kwartaal;2489
389;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2018;2441
390;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2019 1e kwartaal;2510
391;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2019 2e kwartaal;2527
392;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2019 3e kwartaal;2516
393;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2019 4e kwartaal;2582
394;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2019;2534
395;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2020 1e kwartaal;2597
396;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2020 2e  kwartaal;2567
397;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2020 3e kwartaal;2570
398;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2020 4e kwartaal;2653
399;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2020;2597
400;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2021 1e kwartaal;2841
401;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2021 2e kwartaal;2829
402;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2021 3e kwartaal;2930
403;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2021 4e kwartaal;2980
404;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2021;2895
405;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2022 1e kwartaal;2997
406;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2022 2e kwartaal;3013
407;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2022 3e kwartaal;3012
408;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2022 4e kwartaal;3037
409;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2022;3015
410;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2023 1e kwartaal;3047
411;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2023 2e kwartaal;3051
412;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2023 3e kwartaal;3085
413;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2023 4e kwartaal;3159
414;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2023;3085
415;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2024 1e kwartaal;3146
416;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2024 2e kwartaal;3170
417;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2024 3e kwartaal;3127
418;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2024 4e kwartaal;3174
419;Totaal mannen en vrouwen;Totaal personen;O-Q Overheid en zorg;2024;3154
420;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2013 1e kwartaal;2825
421;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2013 2e kwartaal;2826
422;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2013 3e kwartaal;2765
423;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2013 4e kwartaal;2770
424;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2013;2796
425;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2014 1e kwartaal;2724
426;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2014 2e kwartaal;2720
427;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2014 3e kwartaal;2692
428;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2014 4e kwartaal;2712
429;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2014;2712
430;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2015 1e kwartaal;2753
431;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2015 2e kwartaal;2766
432;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2015 3e kwartaal;2747
433;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2015 4e kwartaal;2745
434;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2015;2753
435;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2016 1e kwartaal;2729
436;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2016 2e kwartaal;2735
437;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2016 3e kwartaal;2737
438;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2016 4e kwartaal;2731
439;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2016;2733
440;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2017 1e kwartaal;2725
441;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2017 2e kwartaal;2705
442;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2017 3e kwartaal;2743
443;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2017 4e kwartaal;2754
444;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2017;2732
445;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2018 1e kwartaal;2740
446;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2018 2e kwartaal;2840
447;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2018 3e kwartaal;2823
448;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2018 4e kwartaal;2875
449;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2018;2820
450;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2019 1e kwartaal;2897
451;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2019 2e kwartaal;2928
452;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2019 3e kwartaal;2912
453;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2019 4e kwartaal;2983
454;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2019;2930
455;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2020 1e kwartaal;3015
456;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2020 2e  kwartaal;2975
457;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2020 3e kwartaal;2973
458;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2020 4e kwartaal;3043
459;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2020;3001
460;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2021 1e kwartaal;3272
461;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2021 2e kwartaal;3242
462;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2021 3e kwartaal;3341
463;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2021 4e kwartaal;3410
464;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2021;3316
465;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2022 1e kwartaal;3415
466;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2022 2e kwartaal;3442
467;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2022 3e kwartaal;3441
468;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2022 4e kwartaal;3478
469;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2022;3444
470;Totaal mannen en vrouwen;Totaal personen;O-U Niet-commerciële dienstverlening;2023 1e kwartaal;3494
