ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Migratieachtergrond;Perioden;BanenWerknemersGeborenInBuitenland_1
221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2010 2e kwartaal;373.6
222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2010 3e kwartaal;387.1
223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2010 4e kwartaal;382.7
224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2010;372.3
225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2011 1e kwartaal;373.6
226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2011 2e kwartaal;401.4
227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2011 3e kwartaal;409.4
228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2011 4e kwartaal;396.2
229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2011;395.3
230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2012 1e kwartaal;384.9
231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2012 2e kwartaal;408.4
232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2012 3e kwartaal;413.7
233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2012 4e kwartaal;400.5
234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2012;401.9
235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2013 1e kwartaal;377.8
236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2013 2e kwartaal;399.6
237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2013 3e kwartaal;407.4
238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2013 4e kwartaal;399.1
239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2013;396.1
240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2014 1e kwartaal;387.0
241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2014 2e kwartaal;413.5
242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2014 3e kwartaal;423.8
243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2014 4e kwartaal;414.3
244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2014;409.8
245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2015 1e kwartaal;406.1
246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2015 2e kwartaal;434.0
247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2015 3e kwartaal;447.4
248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2015 4e kwartaal;441.3
249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2015;432.3
250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2016 1e kwartaal;427.4
251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2016 2e kwartaal;458.8
252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2016 3e kwartaal;473.8
253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2016 4e kwartaal;471.6
254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2016;458.0
255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2017 1e kwartaal;463.5
256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2017 2e kwartaal;500.8
257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2017 3e kwartaal;520.9
258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2017 4e kwartaal;525.3
259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2017;502.8
260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2018 1e kwartaal;517.4
261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2018 2e kwartaal;553.8
262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2018 3e kwartaal;574.3
263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2018 4e kwartaal;578.3
264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2018;556.2
265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2019 1e kwartaal;563.6
266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2019 2e kwartaal;593.5
267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2019 3e kwartaal;608.4
268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2019 4e kwartaal;608.2
269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2019;593.6
270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2020 1e kwartaal;591.3
271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2020 2e kwartaal;576.9
272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2020 3e kwartaal;604.0
273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2020 4e kwartaal;598.3
274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europa (excl. Nederlandse achtergrond);2020;592.7
275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2010 1e kwartaal;25.6
276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2010 2e kwartaal;26.6
277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2010 3e kwartaal;26.5
278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2010 4e kwartaal;27.0
279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2010;26.4
280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2011 1e kwartaal;26.9
281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2011 2e kwartaal;28.1
282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2011 3e kwartaal;28.3
283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2011 4e kwartaal;28.9
284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2011;28.0
285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 1e kwartaal;29.2
286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 2e kwartaal;30.7
287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 3e kwartaal;30.7
288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 4e kwartaal;31.0
289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012;30.4
290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 1e kwartaal;30.3
291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 2e kwartaal;31.9
292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 3e kwartaal;32.0
293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 4e kwartaal;32.7
294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013;31.7
295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 1e kwartaal;33.0
296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 2e kwartaal;34.5
297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 3e kwartaal;34.5
298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 4e kwartaal;35.3
299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014;34.3
300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 1e kwartaal;35.6
301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 2e kwartaal;37.5
302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 3e kwartaal;37.6
303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 4e kwartaal;38.1
304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015;37.2
305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 1e kwartaal;37.8
306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 2e kwartaal;39.7
307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 3e kwartaal;39.9
308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 4e kwartaal;41.2
309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016;39.7
310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 1e kwartaal;41.5
311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 2e kwartaal;44.1
312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 3e kwartaal;44.6
313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 4e kwartaal;46.7
314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017;44.2
315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2018 1e kwartaal;47.7
316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2018 2e kwartaal;50.5
317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2018 3e kwartaal;51.1
318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2018 4e kwartaal;53.9
319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2018;50.8
320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2019 1e kwartaal;53.9
321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2019 2e kwartaal;56.4
322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2019 3e kwartaal;56.4
323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2019 4e kwartaal;58.9
324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2019;56.4
325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2020 1e kwartaal;58.5
326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2020 2e kwartaal;56.1
327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2020 3e kwartaal;56.5
328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2020 4e kwartaal;57.5
329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2020;57.2
330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;111.1
331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;132.5
332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;146.9
333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;141.9
334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010;133.2
335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;135.7
336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;157.7
337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;168.8
338;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;156.3
339;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011;154.7
340;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;148.8
341;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;169.0
342;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;178.6
343;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;166.4
344;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012;165.7
345;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;149.8
346;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;168.7
347;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;180.1
348;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 4e kwartaal;171.5
349;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013;167.6
350;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 1e kwartaal;163.5
351;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 2e kwartaal;185.9
352;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 3e kwartaal;198.2
