ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
190;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2014;580.0;355.0;30.0;15.0;;165.0;10.0
191;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2015;560.0;345.0;15.0;15.0;;170.0;15.0
192;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2016;500.0;345.0;15.0;10.0;;120.0;15.0
193;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2017;465.0;320.0;;;;115.0;15.0
194;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2018;290.0;175.0;;;;100.0;10.0
195;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2019;190.0;90.0;;;;90.0;10.0
196;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2020;120.0;40.0;;;;65.0;15.0
197;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2021;75.0;15.0;;;;20.0;40.0
198;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2022;70.0;;;;;;65.0
199;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Totaal;Onbekend;2023;25.0;;;;;;25.0
200;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;1999;45.0;;15.0;25.0;;;
201;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2000;210.0;45.0;45.0;100.0;;;15.0
202;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2001;460.0;115.0;75.0;235.0;;;30.0
203;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2002;975.0;590.0;60.0;280.0;;;45.0
204;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2003;1825.0;1350.0;25.0;340.0;;;100.0
205;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2004;2140.0;1500.0;40.0;425.0;20.0;75.0;80.0
206;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2005;2525.0;1725.0;30.0;560.0;30.0;170.0;15.0
207;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2006;2785.0;1885.0;55.0;585.0;40.0;200.0;20.0
208;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2007;3185.0;2380.0;65.0;470.0;75.0;170.0;25.0
209;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2008;3675.0;2765.0;85.0;165.0;145.0;465.0;45.0
210;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2009;3660.0;2845.0;70.0;155.0;120.0;380.0;95.0
211;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2010;3770.0;3130.0;50.0;135.0;70.0;315.0;70.0
212;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2011;3045.0;2465.0;55.0;105.0;55.0;305.0;60.0
213;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2012;2945.0;2180.0;50.0;150.0;60.0;410.0;90.0
214;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2013;3275.0;2505.0;50.0;140.0;60.0;470.0;55.0
215;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2014;4020.0;3310.0;45.0;140.0;45.0;440.0;40.0
216;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2015;4355.0;3750.0;45.0;80.0;55.0;395.0;30.0
217;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2016;3760.0;3285.0;35.0;50.0;50.0;295.0;50.0
218;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2017;3640.0;3220.0;25.0;45.0;45.0;260.0;40.0
219;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2018;3415.0;3005.0;25.0;40.0;55.0;205.0;80.0
220;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2019;3040.0;2695.0;25.0;35.0;70.0;170.0;45.0
221;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2020;2495.0;2150.0;20.0;25.0;40.0;105.0;160.0
222;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2021;1825.0;870.0;15.0;20.0;20.0;35.0;870.0
223;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2022;1600.0;190.0;15.0;15.0;;20.0;1355.0
224;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Totaal;2023;1050.0;70.0;;15.0;;;950.0
225;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;1999;25.0;;10.0;15.0;;;
226;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2000;60.0;;20.0;25.0;;;
227;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2001;165.0;30.0;45.0;75.0;;;20.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2002;325.0;170.0;30.0;100.0;;;25.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2003;540.0;395.0;;90.0;;;45.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2004;565.0;395.0;20.0;105.0;10.0;10.0;25.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2005;660.0;455.0;10.0;150.0;10.0;30.0;
232;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2006;760.0;500.0;20.0;155.0;15.0;60.0;
233;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2007;990.0;695.0;30.0;165.0;40.0;55.0;10.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2008;1310.0;950.0;35.0;80.0;75.0;150.0;20.0
235;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2009;1265.0;955.0;30.0;70.0;65.0;110.0;30.0
236;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2010;1275.0;1070.0;20.0;60.0;35.0;75.0;20.0
237;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2011;895.0;715.0;25.0;40.0;25.0;75.0;15.0
238;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2012;800.0;580.0;20.0;65.0;25.0;90.0;20.0
239;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2013;855.0;675.0;15.0;50.0;25.0;80.0;10.0
240;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2014;1060.0;885.0;15.0;45.0;25.0;80.0;
241;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2015;1150.0;995.0;25.0;25.0;25.0;70.0;10.0
242;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2016;1035.0;900.0;15.0;30.0;20.0;55.0;10.0
243;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2017;1100.0;935.0;15.0;25.0;30.0;80.0;10.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2018;1140.0;980.0;15.0;30.0;35.0;55.0;25.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2019;1175.0;1020.0;15.0;25.0;50.0;55.0;10.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2020;965.0;825.0;10.0;15.0;25.0;30.0;60.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2021;735.0;375.0;10.0;;10.0;10.0;325.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2022;675.0;70.0;10.0;;;;575.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Werknemer;2023;430.0;30.0;;10.0;;;385.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);1999;;;;;;;
251;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2000;10.0;;;;;;
252;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2001;15.0;;;10.0;;;
253;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2002;15.0;10.0;;;;;
254;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2003;15.0;10.0;;;;;
255;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2004;20.0;15.0;;;;;
256;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2005;20.0;15.0;;;;;
257;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2006;35.0;20.0;;10.0;;;
258;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2007;25.0;15.0;;;;;
259;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2008;30.0;25.0;;;;;
260;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2009;40.0;25.0;;;;;
261;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2010;30.0;25.0;;;;;
262;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2011;20.0;10.0;;;;;
263;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2012;20.0;10.0;;;;;
264;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2013;35.0;20.0;;;;;
265;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2014;35.0;25.0;;;;;
266;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2015;55.0;40.0;;;;;
267;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2016;45.0;30.0;;;;10.0;
268;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2017;35.0;30.0;;;;;
269;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2018;30.0;25.0;;;;;
270;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2019;35.0;30.0;;;;;
271;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2020;25.0;20.0;;;;;
272;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2021;25.0;15.0;;;;;10.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2022;25.0;;;;;;20.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2023;;;;;;;
275;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;1999;15.0;;10.0;;;;
276;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2000;105.0;35.0;15.0;45.0;;;
277;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2001;225.0;65.0;25.0;120.0;;;10.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2002;515.0;340.0;25.0;135.0;;;20.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2003;1045.0;795.0;15.0;185.0;;;45.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2004;1295.0;940.0;15.0;240.0;;50.0;45.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2005;1525.0;1060.0;20.0;315.0;10.0;115.0;
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2006;1655.0;1170.0;30.0;325.0;20.0;100.0;15.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2007;1850.0;1450.0;25.0;240.0;25.0;95.0;15.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2008;1940.0;1520.0;40.0;55.0;55.0;250.0;15.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2009;1955.0;1560.0;30.0;55.0;45.0;215.0;50.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2010;2065.0;1710.0;20.0;60.0;30.0;200.0;45.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2011;1780.0;1465.0;25.0;50.0;25.0;185.0;35.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2012;1775.0;1340.0;25.0;70.0;30.0;250.0;60.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2013;2055.0;1575.0;20.0;65.0;25.0;330.0;40.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2014;2510.0;2060.0;25.0;75.0;15.0;300.0;30.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2015;2720.0;2355.0;10.0;40.0;20.0;275.0;20.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2016;2290.0;2025.0;10.0;15.0;25.0;180.0;35.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2017;2170.0;1960.0;10.0;15.0;10.0;150.0;25.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2018;1930.0;1730.0;10.0;10.0;15.0;125.0;50.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2019;1575.0;1420.0;10.0;10.0;20.0;90.0;25.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2020;1300.0;1130.0;;10.0;10.0;60.0;85.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2021;915.0;420.0;;10.0;10.0;20.0;455.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2022;770.0;100.0;;;;15.0;645.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2023;530.0;35.0;;;;;490.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;1999;;;;;;;
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2000;15.0;;;;;;
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2001;25.0;15.0;;;;;
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2002;55.0;50.0;;;;;
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2003;120.0;115.0;;;;;
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2004;125.0;115.0;;;;;
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2005;175.0;155.0;;10.0;;;
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2006;190.0;160.0;;10.0;;10.0;
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2007;215.0;185.0;;15.0;;;
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2008;265.0;230.0;;;10.0;10.0;
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2009;295.0;265.0;;;;15.0;
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2010;310.0;285.0;;;;10.0;
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2011;270.0;240.0;;;;15.0;
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2012;250.0;215.0;;;;20.0;
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2013;245.0;215.0;;10.0;;15.0;
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2014;320.0;290.0;;10.0;;15.0;
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2015;360.0;330.0;;;10.0;15.0;
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2016;320.0;295.0;;;;15.0;
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2017;285.0;270.0;;;;10.0;
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2018;265.0;250.0;;;;;
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2019;215.0;200.0;;;;;10.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2020;180.0;160.0;;;;;10.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2021;130.0;55.0;;;;;70.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2022;105.0;10.0;;;;;95.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2023;70.0;10.0;;;;;60.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;1999;;;;;;;
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2000;;;;;;;
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2001;;;;;;;
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2002;;;;;;;
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2003;;;;;;;
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2004;;;;;;;
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2005;;;;;;;
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2006;10.0;;;;;;
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2007;;;;;;;
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2008;10.0;;;;;;
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2009;;;;;;;
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2010;;;;;;;
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2011;;;;;;;
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2012;;;;;;;
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2013;;;;;;;
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2014;;;;;;;
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2015;;;;;;;
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2016;;;;;;;
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2017;;;;;;;
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2018;;;;;;;
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2019;;;;;;;
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2020;;;;;;;
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2021;;;;;;;
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2022;;;;;;;
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2023;;;;;;;
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);1999;;;;;;;
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2000;25.0;;;20.0;;;
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2001;30.0;;;25.0;;;
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2002;55.0;15.0;;40.0;;;
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2003;95.0;30.0;;55.0;;;
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2004;125.0;35.0;;75.0;;10.0;
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2005;135.0;45.0;;70.0;;20.0;
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2006;135.0;35.0;;80.0;;20.0;
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2007;100.0;35.0;;45.0;;15.0;
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2008;120.0;35.0;;20.0;;50.0;10.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2009;100.0;35.0;;25.0;;30.0;
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2010;85.0;40.0;;10.0;;30.0;
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2011;70.0;25.0;;10.0;;30.0;
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2012;95.0;30.0;;15.0;;45.0;
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2013;85.0;20.0;;20.0;;40.0;
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2014;90.0;45.0;;10.0;;35.0;
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2015;75.0;30.0;;10.0;;30.0;
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2016;70.0;30.0;;;;35.0;
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2017;50.0;25.0;;;;20.0;
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2018;45.0;20.0;;;;15.0;
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2019;45.0;20.0;;;;15.0;
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2020;30.0;15.0;;;;10.0;
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2021;20.0;;;;;;10.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2022;25.0;;;;;;20.0
