ID;Geslacht;Niveau;Leerweg;Studierichting;Regiokenmerken;Perioden;MboStudenten_1
221;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2019/'20;22817.0
222;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2020/'21;22937.0
223;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2021/'22;22921.0
224;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2015/'16;18771.0
225;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2016/'17;19473.0
226;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2017/'18;19857.0
227;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2018/'19;20400.0
228;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2019/'20;20496.0
229;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2020/'21;20988.0
230;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2021/'22;20844.0
231;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2015/'16;12389.0
232;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2016/'17;11812.0
233;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2017/'18;11861.0
234;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2018/'19;12181.0
235;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2019/'20;12485.0
236;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2020/'21;12783.0
237;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2021/'22;12547.0
238;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2015/'16;7601.0
239;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2016/'17;7829.0
240;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2017/'18;7958.0
241;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2018/'19;7980.0
242;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2019/'20;8154.0
243;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2020/'21;8407.0
244;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2021/'22;8305.0
245;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2015/'16;9868.0
246;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2016/'17;10128.0
247;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2017/'18;10235.0
248;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2018/'19;10617.0
249;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2019/'20;10731.0
250;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2020/'21;11012.0
251;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2021/'22;10991.0
252;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2015/'16;6914.0
253;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2016/'17;7177.0
254;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2017/'18;7172.0
255;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2018/'19;7380.0
256;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2019/'20;6210.0
257;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2020/'21;7991.0
258;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2021/'22;7815.0
259;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2015/'16;14291.0
260;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2016/'17;14525.0
261;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2017/'18;14777.0
262;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2018/'19;15335.0
263;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2019/'20;15740.0
264;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2020/'21;16008.0
265;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2021/'22;16128.0
266;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2015/'16;5182.0
267;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2016/'17;5207.0
268;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2017/'18;5265.0
269;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2018/'19;5426.0
270;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2019/'20;5595.0
271;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2020/'21;5770.0
272;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2021/'22;5561.0
273;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2015/'16;18490.0
274;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2016/'17;19234.0
275;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2017/'18;19502.0
276;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2018/'19;20314.0
277;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2019/'20;19887.0
278;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2020/'21;20062.0
279;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2021/'22;19535.0
280;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2015/'16;8765.0
281;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2016/'17;9107.0
282;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2017/'18;9201.0
283;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2018/'19;9437.0
284;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2019/'20;9472.0
285;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2020/'21;9685.0
286;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2021/'22;9614.0
287;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2015/'16;19213.0
288;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2016/'17;19800.0
289;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2017/'18;20581.0
290;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2018/'19;21466.0
291;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2019/'20;21993.0
292;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2020/'21;22058.0
293;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2021/'22;21534.0
294;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2015/'16;9334.0
295;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2016/'17;
296;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2017/'18;
297;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2018/'19;
298;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2019/'20;
299;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2020/'21;
300;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2021/'22;
301;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2015/'16;9829.0
302;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2016/'17;10052.0
303;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2017/'18;10250.0
304;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2018/'19;10506.0
305;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2019/'20;10603.0
306;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2020/'21;10635.0
307;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zaanstreek/Waterland (AM);2021/'22;10552.0
308;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2015/'16;25443.0
309;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2016/'17;25586.0
310;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2017/'18;25533.0
311;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2018/'19;26163.0
312;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2019/'20;26528.0
313;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2020/'21;27528.0
314;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groot Amsterdam (AM);2021/'22;27617.0
315;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2015/'16;12656.0
316;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2016/'17;13029.0
317;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2017/'18;13136.0
318;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2018/'19;13605.0
319;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2019/'20;13871.0
320;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2020/'21;14052.0
321;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Holland Rijnland (AM);2021/'22;13686.0
322;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2015/'16;6579.0
323;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2016/'17;5476.0
324;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2017/'18;5658.0
325;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2018/'19;5852.0
326;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2019/'20;5817.0
327;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2020/'21;5920.0
328;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Holland (AM);2021/'22;5911.0
329;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2015/'16;18929.0
330;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2016/'17;19206.0
331;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2017/'18;19639.0
332;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2018/'19;20285.0
333;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2019/'20;20515.0
334;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2020/'21;21331.0
335;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Haaglanden (AM);2021/'22;21322.0
336;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2015/'16;42687.0
337;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2016/'17;43553.0
338;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2017/'18;42849.0
339;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2018/'19;42825.0
340;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2019/'20;42937.0
341;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2020/'21;43606.0
342;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijnmond (AM);2021/'22;43241.0
343;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2015/'16;8542.0
344;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2016/'17;8565.0
345;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2017/'18;8468.0
346;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2018/'19;9176.0
347;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2019/'20;9343.0
348;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2020/'21;9085.0
349;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drechtsteden (AM);2021/'22;8955.0
350;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2015/'16;11019.0
351;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2016/'17;11187.0
352;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2017/'18;11495.0
353;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2018/'19;11567.0
354;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2019/'20;11718.0
355;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2020/'21;11705.0
356;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zeeland (AM);2021/'22;11599.0
357;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2015/'16;18493.0
358;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2016/'17;18642.0
359;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2017/'18;18969.0
360;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2018/'19;19272.0
361;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2019/'20;19406.0
362;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2020/'21;19631.0
363;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;West-Brabant (AM);2021/'22;19292.0
364;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2015/'16;12848.0
365;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2016/'17;12715.0
366;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2017/'18;12714.0
367;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2018/'19;13187.0
368;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2019/'20;13232.0
369;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2020/'21;13546.0
370;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Brabant (AM);2021/'22;13629.0
371;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2015/'16;17553.0
372;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2016/'17;17865.0
373;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2017/'18;18079.0
374;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2018/'19;18207.0
375;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2019/'20;18346.0
376;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2020/'21;18440.0
377;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noordoost-Brabant (AM);2021/'22;17961.0
378;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2015/'16;12616.0
379;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2016/'17;12946.0
380;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2017/'18;12722.0
381;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2018/'19;12330.0
382;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2019/'20;12588.0
383;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2020/'21;12927.0
384;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuidoost-Brabant (AM);2021/'22;12776.0
385;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2015/'16;8362.0
386;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2016/'17;8380.0
387;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2017/'18;8262.0
388;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2018/'19;8360.0
389;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2019/'20;8317.0
390;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2020/'21;8326.0
391;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Limburg (AM);2021/'22;8237.0
392;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2015/'16;14243.0
393;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2016/'17;13949.0
394;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2017/'18;13850.0
395;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2018/'19;13838.0
396;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2019/'20;14073.0
397;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2020/'21;14308.0
398;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Limburg (AM);2021/'22;14214.0
399;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2015/'16;8959.0
400;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2016/'17;9812.0
401;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2017/'18;
402;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2018/'19;
403;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2019/'20;
404;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2020/'21;
405;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Food Valley (AM);2021/'22;
406;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2015/'16;7267.0
407;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2016/'17;7362.0
408;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2017/'18;7382.0
409;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2018/'19;7607.0
410;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2019/'20;7612.0
411;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2020/'21;7838.0
412;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Helmond-De Peel (AM);2021/'22;7788.0
413;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2015/'16;6058.0
414;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2016/'17;6002.0
415;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2017/'18;6024.0
416;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2018/'19;6536.0
417;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2019/'20;6618.0
418;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2020/'21;6563.0
419;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Limburg (AM);2021/'22;6539.0
420;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Holland Centraal (AM);2015/'16;8539.0
