ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
324;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2066;669777
325;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2067;671731
326;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2068;674014
327;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2069;672337
328;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2070;667568
329;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2024;873770
330;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2025;879884
331;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2026;891511
332;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2027;893918
333;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2028;914706
334;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2029;937816
335;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2030;961747
336;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2031;993096
337;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2032;1026160
338;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2033;1061584
339;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2034;1100320
340;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2035;1118979
341;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2036;1144410
342;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2037;1171400
343;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2038;1191592
344;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2039;1199264
345;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2040;1207244
346;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2041;1214096
347;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2042;1225007
348;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2043;1231769
349;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2044;1236037
350;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2045;1239637
351;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2046;1254272
352;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2047;1256971
353;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2048;1252637
354;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2049;1244570
355;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2050;1242952
356;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2051;1248442
357;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2052;1251790
358;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2053;1256123
359;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2054;1259244
360;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2055;1256474
361;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2056;1264619
362;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2057;1267410
363;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2058;1276233
364;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2059;1280088
365;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2060;1287723
366;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2061;1297569
367;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2062;1318590
368;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2063;1330015
369;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2064;1345592
370;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2065;1365811
371;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2066;1380981
372;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2067;1396858
373;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2068;1416193
374;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2069;1427352
375;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2070;1445467
376;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2024;860805
377;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2025;851415
378;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2026;842680
379;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2027;823242
380;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2028;816760
381;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2029;816489
382;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2030;823427
383;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2031;833247
384;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2032;846567
385;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2033;857542
386;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2034;868946
387;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2035;878559
388;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2036;885863
389;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2037;892184
390;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2038;899579
391;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2039;902348
392;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2040;902637
393;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2041;899392
394;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2042;894140
395;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2043;891059
396;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2044;887390
397;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2045;879785
398;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2046;871208
399;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2047;864630
400;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2048;854578
401;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2049;848904
402;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2050;842264
403;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2051;832496
404;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2052;827203
405;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2053;822041
406;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2054;819301
407;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2055;815488
408;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2056;810040
409;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2057;809261
410;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2058;807184
411;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2059;806660
412;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2060;805544
413;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2061;804976
414;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2062;806517
415;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2063;806441
416;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2064;810436
417;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2065;815824
418;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2066;818659
419;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2067;822437
420;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2068;826586
421;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2069;830666
422;Totaal mannen en vrouwen;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2070;834942
423;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2024;869828
424;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2025;871075
425;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2026;875229
426;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2027;871605
427;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2028;883586
428;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2029;898232
429;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2030;917146
430;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2031;938027
431;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2032;963345
432;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2033;986565
433;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2034;1008888
434;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2035;1029482
435;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2036;1049209
436;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2037;1063193
437;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2038;1075193
438;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2039;1086345
439;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2040;1094407
440;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2041;1102490
441;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2042;1105653
442;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2043;1103278
443;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2044;1106936
444;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2045;1109794
445;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2046;1107695
446;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2047;1107026
447;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2048;1108222
448;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2049;1106781
449;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2050;1105915
450;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2051;1108690
451;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2052;1106213
452;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2053;1108263
453;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2054;1108392
454;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2055;1104514
455;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2056;1106916
456;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2057;1111866
457;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2058;1116804
458;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2059;1122235
459;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2060;1129339
460;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2061;1130716
461;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2062;1139133
462;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2063;1145656
463;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2064;1159649
464;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2065;1173239
465;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2066;1188157
466;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2067;1200645
467;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2068;1214266
468;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2069;1228395
469;Totaal mannen en vrouwen;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2070;1247060
470;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2024;897866
471;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2025;892707
472;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2026;890013
473;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2027;896122
474;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2028;891897
475;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2029;886489
476;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2030;880742
477;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2031;876772
478;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2032;864123
479;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2033;866561
480;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2034;874446
481;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2035;886456
482;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2036;902119
483;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2037;919728
484;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2038;937599
485;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2039;954723
486;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2040;969925
487;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2041;982684
488;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2042;993141
489;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2043;1001334
490;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2044;1007184
491;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2045;1010683
492;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2046;1012012
493;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2047;1011523
494;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2048;1009632
495;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2049;1006830
496;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2050;1003528
497;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2051;999936
498;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2052;996231
499;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2053;992518
500;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2054;988939
501;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2055;985613
502;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2056;982599
503;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2057;979977
504;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2058;977814
505;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2059;976150
506;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2060;975058
507;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2061;974610
508;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2062;974887
509;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2063;976004
510;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2064;978045
511;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2065;981055
512;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2066;985134
513;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2067;990300
514;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2068;996503
515;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2069;1003613
516;Totaal mannen en vrouwen;5 tot 10 jaar;Prognose;2070;1011468
517;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2024;895728
518;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2025;887892
519;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2026;882010
520;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2027;884672
521;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2028;877255
522;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2029;865905
523;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2030;852218
524;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2031;838019
525;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2032;808642
526;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2033;795156
527;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2034;786491
528;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2035;787864
529;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2036;791552
530;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2037;794502
531;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2038;800990
532;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2039;807707
533;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2040;812279
534;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2041;817258
535;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2042;821557
536;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2043;825683
537;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2044;823571
538;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2045;815921
539;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2046;813740
540;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2047;805547
541;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2048;795666
542;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2049;791798
543;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2050;781985
544;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2051;771209
545;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2052;767192
546;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2053;757549
547;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2054;752267
548;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2055;747836
549;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2056;748130
550;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2057;742718
551;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2058;739090
552;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2059;732179
553;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2060;725041
554;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2061;716494
555;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2062;711130
556;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2063;704105
557;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2064;706139
558;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2065;703448
559;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2066;697569
560;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2067;695778
561;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2068;689108
562;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2069;693248
563;Totaal mannen en vrouwen;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2070;693279
564;Totaal mannen en vrouwen;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2024;899917
565;Totaal mannen en vrouwen;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2025;897045
