ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
130;Totaal aardolieproducten;2004 juli;4999.0;8246.0;6481.0;1765.0;;4806.0;5811.0;1570.0;-673.0;4999.0;2782.0;1465.0;1316.0;;2217.0;221.0;166.0;629.0;15.0;1185.69;7169.0;7842.0;-673.0
131;Totaal aardolieproducten;2004 augustus;5152.0;8352.0;6525.0;1826.0;;4998.0;5917.0;1531.0;-750.0;5152.0;3043.0;1659.0;1384.0;;2109.0;214.0;169.0;565.0;17.0;1144.02;7842.0;8591.0;-750.0
132;Totaal aardolieproducten;2004 september;4952.0;7186.0;5487.0;1698.0;;4638.0;6029.0;1521.0;678.0;4952.0;2699.0;1411.0;1288.0;;2253.0;197.0;156.0;598.0;15.0;1287.45;8591.0;7914.0;678.0
133;Totaal aardolieproducten;2004 3e kwartaal;15103.0;23783.0;18493.0;5290.0;;14442.0;17757.0;4621.0;-745.0;15103.0;8524.0;4536.0;3988.0;;6579.0;632.0;491.0;1793.0;47.0;3617.16;7169.0;7914.0;-745.0
134;Totaal aardolieproducten;2004 oktober;4901.0;6759.0;5253.0;1506.0;;4925.0;5387.0;1648.0;251.0;4901.0;2610.0;1558.0;1052.0;;2291.0;186.0;146.0;671.0;23.0;1264.09;7914.0;7662.0;251.0
135;Totaal aardolieproducten;2004 november;4705.0;6811.0;5337.0;1475.0;;4899.0;5536.0;1625.0;155.0;4705.0;2510.0;1285.0;1225.0;;2195.0;198.0;146.0;615.0;20.0;1216.76;7662.0;7507.0;155.0
136;Totaal aardolieproducten;2004 december;4998.0;7810.0;5955.0;1855.0;;4979.0;5680.0;1494.0;-617.0;4998.0;2549.0;1185.0;1364.0;;2449.0;234.0;167.0;779.0;26.0;1243.26;7507.0;8124.0;-617.0
137;Totaal aardolieproducten;2004 4e kwartaal;14604.0;21381.0;16545.0;4836.0;;14803.0;16603.0;4767.0;-211.0;14604.0;7669.0;4028.0;3641.0;;6935.0;619.0;458.0;2066.0;69.0;3724.11;7914.0;8124.0;-211.0
138;Totaal aardolieproducten;2004;60811.0;95054.0;75321.0;19733.0;;55523.0;70587.0;18354.0;-826.0;60811.0;34067.0;19213.0;14855.0;;26743.0;2566.0;1914.0;7641.0;216.0;14407.29;7298.0;8124.0;-826.0
139;Totaal aardolieproducten;2005 januari;5585.0;8630.0;6769.0;1861.0;;4525.0;5756.0;1557.0;-257.0;5585.0;3272.0;1815.0;1457.0;;2313.0;244.0;153.0;812.0;20.0;1084.8;8124.0;8381.0;-257.0
140;Totaal aardolieproducten;2005 februari;4837.0;7401.0;5723.0;1679.0;;3886.0;5657.0;1320.0;528.0;4837.0;2643.0;1348.0;1294.0;;2195.0;222.0;151.0;731.0;19.0;1072.35;8381.0;7853.0;528.0
141;Totaal aardolieproducten;2005 maart;5581.0;7935.0;6158.0;1777.0;;5194.0;6221.0;1736.0;409.0;5581.0;3054.0;1673.0;1381.0;;2527.0;240.0;159.0;877.0;21.0;1230.9;7853.0;7444.0;409.0
142;Totaal aardolieproducten;2005 1e kwartaal;16004.0;23966.0;18650.0;5316.0;;13605.0;17634.0;4614.0;681.0;16004.0;8968.0;4836.0;4132.0;;7036.0;706.0;462.0;2420.0;60.0;3388.05;8124.0;7444.0;681.0
143;Totaal aardolieproducten;2005 april;5377.0;8172.0;6527.0;1645.0;;5502.0;6028.0;1777.0;-492.0;5377.0;2905.0;1654.0;1251.0;;2472.0;230.0;156.0;827.0;21.0;1238.2;7444.0;7936.0;-492.0
144;Totaal aardolieproducten;2005 mei;5253.0;8485.0;6703.0;1782.0;;5163.0;5940.0;1862.0;-593.0;5253.0;2854.0;1555.0;1299.0;;2399.0;237.0;149.0;773.0;21.0;1219.43;7936.0;8529.0;-593.0
145;Totaal aardolieproducten;2005 juni;4949.0;7764.0;6095.0;1669.0;;5184.0;6678.0;1816.0;495.0;4949.0;2593.0;1434.0;1159.0;;2356.0;216.0;142.0;712.0;25.0;1261.43;8529.0;8034.0;495.0
146;Totaal aardolieproducten;2005 2e kwartaal;15578.0;24422.0;19325.0;5096.0;;15849.0;18646.0;5455.0;-591.0;15578.0;8351.0;4643.0;3709.0;;7227.0;683.0;446.0;2312.0;67.0;3719.07;7444.0;8034.0;-591.0
147;Totaal aardolieproducten;2005 juli;4872.0;7427.0;5710.0;1717.0;;5472.0;6150.0;1712.0;-164.0;4872.0;2687.0;1518.0;1169.0;;2185.0;200.0;149.0;646.0;29.0;1160.38;8034.0;8198.0;-164.0
148;Totaal aardolieproducten;2005 augustus;5654.0;8302.0;6203.0;2100.0;;5738.0;6571.0;1829.0;13.0;5654.0;3336.0;1642.0;1694.0;;2318.0;236.0;144.0;740.0;25.0;1174.18;8198.0;8185.0;13.0
149;Totaal aardolieproducten;2005 september;5537.0;8160.0;6295.0;1865.0;;5932.0;6979.0;1838.0;262.0;5537.0;3082.0;1599.0;1483.0;;2455.0;211.0;146.0;794.0;31.0;1273.08;8185.0;7923.0;262.0
150;Totaal aardolieproducten;2005 3e kwartaal;16063.0;23890.0;18208.0;5682.0;;17141.0;19700.0;5379.0;111.0;16063.0;9105.0;4758.0;4346.0;;6959.0;646.0;441.0;2180.0;85.0;3606.02;8034.0;7923.0;111.0
151;Totaal aardolieproducten;2005 oktober;5047.0;8071.0;6534.0;1537.0;;5732.0;6680.0;1729.0;-347.0;5047.0;2782.0;1688.0;1095.0;;2264.0;184.0;132.0;671.0;27.0;1249.81;7923.0;8270.0;-347.0
152;Totaal aardolieproducten;2005 november;4972.0;7918.0;6243.0;1675.0;;5667.0;6000.0;1690.0;-921.0;4972.0;2538.0;1340.0;1198.0;;2435.0;197.0;131.0;786.0;27.0;1293.68;8270.0;9192.0;-921.0
153;Totaal aardolieproducten;2005 december;5167.0;8238.0;6385.0;1853.0;;5581.0;7303.0;1767.0;418.0;5167.0;2816.0;1464.0;1352.0;;2351.0;174.0;141.0;773.0;30.0;1233.15;9192.0;8774.0;418.0
154;Totaal aardolieproducten;2005 4e kwartaal;15186.0;24227.0;19162.0;5064.0;;16979.0;19983.0;5187.0;-850.0;15186.0;8136.0;4492.0;3644.0;;7050.0;555.0;404.0;2229.0;85.0;3776.63;7923.0;8774.0;-850.0
155;Totaal aardolieproducten;2005;62831.0;96504.0;75345.0;21159.0;;63575.0;75964.0;20634.0;-650.0;62831.0;34560.0;18729.0;15832.0;;28271.0;2590.0;1753.0;9141.0;297.0;14489.77;8124.0;8774.0;-650.0
156;Totaal aardolieproducten;2006 januari;5434.0;7947.0;6175.0;1772.0;;5500.0;6237.0;1714.0;-61.0;5434.0;3154.0;1924.0;1229.0;;2281.0;202.0;185.0;745.0;27.0;1121.37;8774.0;8835.0;-61.0
157;Totaal aardolieproducten;2006 februari;4854.0;7592.0;5952.0;1640.0;;5455.0;6695.0;1553.0;54.0;4854.0;2653.0;1423.0;1230.0;;2201.0;207.0;181.0;718.0;24.0;1070.03;8835.0;8781.0;54.0
158;Totaal aardolieproducten;2006 maart;5411.0;8309.0;6416.0;1894.0;;5474.0;7598.0;1752.0;977.0;5411.0;2980.0;1633.0;1348.0;;2431.0;207.0;186.0;728.0;30.0;1279.88;8781.0;7804.0;977.0
159;Totaal aardolieproducten;2006 1e kwartaal;15699.0;23849.0;18543.0;5306.0;;16429.0;20529.0;5019.0;969.0;15699.0;8787.0;4980.0;3807.0;;6912.0;616.0;552.0;2192.0;82.0;3471.27;8774.0;7804.0;969.0
160;Totaal aardolieproducten;2006 april;4902.0;7356.0;5732.0;1625.0;;6287.0;6345.0;1667.0;-729.0;4902.0;2777.0;1607.0;1171.0;;2124.0;180.0;187.0;564.0;28.0;1166.08;7804.0;8534.0;-729.0
161;Totaal aardolieproducten;2006 mei;5082.0;7642.0;5911.0;1731.0;;6181.0;7451.0;1780.0;491.0;5082.0;2819.0;1565.0;1254.0;;2264.0;198.0;204.0;544.0;28.0;1289.3;8534.0;8043.0;491.0
162;Totaal aardolieproducten;2006 juni;5477.0;8185.0;6407.0;1778.0;;6495.0;6733.0;1838.0;-632.0;5477.0;3261.0;1888.0;1374.0;;2216.0;184.0;202.0;605.0;31.0;1192.47;8043.0;8675.0;-632.0
163;Totaal aardolieproducten;2006 2e kwartaal;15461.0;23183.0;18050.0;5133.0;;18962.0;20529.0;5285.0;-871.0;15461.0;8857.0;5059.0;3798.0;;6604.0;562.0;593.0;1713.0;88.0;3647.85;7804.0;8675.0;-871.0
164;Totaal aardolieproducten;2006 juli;5375.0;8069.0;6277.0;1793.0;;6684.0;7058.0;1976.0;-345.0;5375.0;3116.0;1730.0;1387.0;;2259.0;189.0;200.0;715.0;27.0;1127.4;8675.0;9019.0;-345.0
165;Totaal aardolieproducten;2006 augustus;5616.0;8412.0;6478.0;1934.0;;6101.0;7231.0;1900.0;233.0;5616.0;3322.0;1783.0;1539.0;;2293.0;209.0;212.0;680.0;33.0;1158.52;9019.0;8786.0;233.0
166;Totaal aardolieproducten;2006 september;5115.0;7813.0;6197.0;1616.0;;6242.0;6717.0;1949.0;-274.0;5112.0;2779.0;1649.0;1129.0;;2333.0;209.0;184.0;707.0;33.0;1200.32;8786.0;9060.0;-274.0
167;Totaal aardolieproducten;2006 3e kwartaal;16105.0;24294.0;18952.0;5342.0;;19027.0;21005.0;5825.0;-385.0;16102.0;9217.0;5162.0;4055.0;;6885.0;608.0;597.0;2102.0;92.0;3486.24;8675.0;9060.0;-385.0
168;Totaal aardolieproducten;2006 oktober;4763.0;7692.0;6363.0;1329.0;;6794.0;7711.0;1814.0;-198.0;4763.0;2366.0;1534.0;832.0;;2397.0;252.0;142.0;683.0;27.0;1292.97;9060.0;9258.0;-198.0
169;Totaal aardolieproducten;2006 november;4932.0;7743.0;6027.0;1716.0;;5739.0;7738.0;1668.0;856.0;4932.0;2524.0;1343.0;1181.0;;2409.0;200.0;187.0;717.0;23.0;1281.44;9258.0;8403.0;856.0
170;Totaal aardolieproducten;2006 december;4954.0;7888.0;6046.0;1842.0;;6369.0;6850.0;1662.0;-792.0;4954.0;2570.0;1244.0;1326.0;;2384.0;220.0;218.0;760.0;24.0;1163.03;8403.0;9194.0;-792.0
171;Totaal aardolieproducten;2006 4e kwartaal;14649.0;23323.0;18436.0;4887.0;;18903.0;22299.0;5144.0;-134.0;14649.0;7455.0;4120.0;3334.0;;7195.0;672.0;550.0;2161.0;74.0;3737.44;9060.0;9194.0;-134.0
172;Totaal aardolieproducten;2006;61915.0;94649.0;73981.0;20669.0;;73321.0;84362.0;21273.0;-421.0;61912.0;34316.0;19322.0;14994.0;;27595.0;2458.0;2292.0;8167.0;336.0;14342.8;8774.0;9194.0;-421.0
173;Totaal aardolieproducten;2007 januari;3119.0;5896.0;4991.0;404.0;501.0;5592.0;6061.0;1552.0;-755.0;3119.0;933.0;233.0;223.0;478.0;2186.0;217.0;226.0;593.0;23.0;1126.7;8659.0;9415.0;-755.0
174;Totaal aardolieproducten;2007 februari;2887.0;4994.0;4216.0;346.0;431.0;5164.0;6417.0;1506.0;652.0;2887.0;741.0;182.0;147.0;412.0;2145.0;176.0;181.0;677.0;22.0;1087.67;9415.0;8762.0;652.0
175;Totaal aardolieproducten;2007 maart;3158.0;5292.0;4376.0;409.0;507.0;5691.0;6768.0;1673.0;616.0;3158.0;1029.0;306.0;245.0;479.0;2128.0;203.0;178.0;479.0;25.0;1243.25;8762.0;8146.0;616.0
176;Totaal aardolieproducten;2007 1e kwartaal;9164.0;16182.0;13584.0;1159.0;1439.0;16447.0;19247.0;4731.0;513.0;9164.0;2704.0;720.0;615.0;1368.0;6460.0;596.0;586.0;1749.0;70.0;3458.62;8659.0;8146.0;513.0
177;Totaal aardolieproducten;2007 april;3160.0;5725.0;4737.0;399.0;589.0;4654.0;5673.0;1661.0;115.0;3160.0;927.0;169.0;186.0;571.0;2233.0;241.0;200.0;612.0;34.0;1148.32;8146.0;8032.0;115.0
178;Totaal aardolieproducten;2007 mei;3502.0;5815.0;4821.0;402.0;592.0;5701.0;6001.0;1740.0;-274.0;3502.0;961.0;169.0;210.0;582.0;2540.0;248.0;219.0;785.0;35.0;1253.81;7998.0;8272.0;-274.0
179;Totaal aardolieproducten;2007 juni;3389.0;5351.0;4345.0;346.0;660.0;5274.0;5834.0;1781.0;378.0;3389.0;990.0;166.0;178.0;646.0;2399.0;228.0;195.0;726.0;24.0;1225.99;8272.0;7893.0;378.0
180;Totaal aardolieproducten;2007 2e kwartaal;10051.0;16891.0;13904.0;1147.0;1841.0;15629.0;17507.0;5181.0;219.0;10051.0;2879.0;505.0;574.0;1800.0;7173.0;717.0;613.0;2122.0;93.0;3628.13;8146.0;7893.0;219.0
181;Totaal aardolieproducten;2007 juli;3478.0;6002.0;5040.0;393.0;568.0;5575.0;6240.0;1753.0;-105.0;3478.0;1033.0;266.0;214.0;553.0;2446.0;258.0;227.0;765.0;25.0;1170.93;7923.0;8029.0;-105.0
182;Totaal aardolieproducten;2007 augustus;3276.0;6048.0;5175.0;408.0;466.0;5200.0;6249.0;1779.0;56.0;3276.0;867.0;201.0;223.0;443.0;2409.0;231.0;217.0;742.0;25.0;1194.14;8029.0;7973.0;56.0
183;Totaal aardolieproducten;2007 september;3357.0;6043.0;5126.0;369.0;548.0;5214.0;6240.0;1755.0;94.0;3357.0;924.0;232.0;190.0;502.0;2432.0;244.0;199.0;760.0;28.0;1200.97;7973.0;7879.0;94.0
184;Totaal aardolieproducten;2007 3e kwartaal;10111.0;18093.0;15341.0;1170.0;1582.0;15989.0;18729.0;5286.0;45.0;10111.0;2824.0;700.0;627.0;1498.0;7287.0;733.0;643.0;2268.0;78.0;3566.04;7923.0;7879.0;45.0
185;Totaal aardolieproducten;2007 oktober;3328.0;5714.0;4878.0;388.0;449.0;5301.0;6511.0;1687.0;510.0;3328.0;869.0;241.0;207.0;421.0;2458.0;220.0;220.0;719.0;26.0;1273.72;7819.0;7309.0;510.0
186;Totaal aardolieproducten;2007 november;3384.0;5344.0;4483.0;402.0;459.0;5107.0;5576.0;1566.0;74.0;3384.0;913.0;277.0;220.0;416.0;2470.0;227.0;209.0;759.0;24.0;1251.28;7358.0;7283.0;74.0
187;Totaal aardolieproducten;2007 december;3300.0;6078.0;5169.0;375.0;533.0;6031.0;6349.0;1597.0;-863.0;3300.0;793.0;118.0;177.0;499.0;2506.0;263.0;228.0;849.0;34.0;1133.4;7283.0;8146.0;-863.0
188;Totaal aardolieproducten;2007 4e kwartaal;10011.0;17137.0;14530.0;1165.0;1441.0;16440.0;18436.0;4850.0;-279.0;10011.0;2576.0;636.0;604.0;1336.0;7435.0;710.0;657.0;2327.0;84.0;3657.4;7819.0;8146.0;-279.0
189;Totaal aardolieproducten;2007;39338.0;68303.0;57358.0;4642.0;6303.0;64505.0;73920.0;20049.0;498.0;39338.0;10982.0;2561.0;2420.0;6002.0;28355.0;2756.0;2499.0;8466.0;325.0;14310.19;8659.0;8146.0;498.0
190;Totaal aardolieproducten;2008 januari;3139.0;6026.0;5110.0;395.0;521.0;5013.0;5852.0;1629.0;-418.0;3139.0;847.0;139.0;197.0;511.0;2293.0;228.0;221.0;618.0;24.0;1201.51;8146.0;8564.0;-418.0
191;Totaal aardolieproducten;2008 februari;3074.0;5367.0;4560.0;395.0;412.0;5328.0;6467.0;1605.0;452.0;3074.0;763.0;202.0;181.0;380.0;2311.0;220.0;207.0;707.0;21.0;1155.13;8564.0;8113.0;452.0
192;Totaal aardolieproducten;2008 maart;2946.0;5618.0;4867.0;388.0;363.0;5530.0;6068.0;1720.0;-414.0;2946.0;607.0;108.0;189.0;310.0;2339.0;234.0;214.0;646.0;26.0;1217.64;8113.0;8527.0;-414.0
193;Totaal aardolieproducten;2008 1e kwartaal;9160.0;17010.0;14537.0;1177.0;1296.0;15870.0;18386.0;4954.0;-381.0;9160.0;2217.0;450.0;566.0;1200.0;6943.0;683.0;642.0;1972.0;72.0;3574.28;8146.0;8527.0;-381.0
194;Totaal aardolieproducten;2008 april;3110.0;5956.0;4948.0;286.0;722.0;5240.0;6647.0;1588.0;149.0;3110.0;1024.0;209.0;137.0;678.0;2085.0;206.0;180.0;421.0;24.0;1254.2;8527.0;8378.0;149.0
195;Totaal aardolieproducten;2008 mei;3193.0;5955.0;5176.0;350.0;429.0;5417.0;6387.0;1606.0;-187.0;3193.0;864.0;309.0;184.0;372.0;2328.0;218.0;186.0;665.0;20.0;1240.04;8378.0;8564.0;-187.0
196;Totaal aardolieproducten;2008 juni;3218.0;5718.0;4821.0;382.0;514.0;5521.0;6398.0;1558.0;-64.0;3218.0;880.0;229.0;171.0;480.0;2339.0;220.0;187.0;696.0;21.0;1215.05;8564.0;8629.0;-64.0
197;Totaal aardolieproducten;2008 2e kwartaal;9521.0;17629.0;14945.0;1019.0;1665.0;16179.0;19432.0;4752.0;-102.0;9521.0;2769.0;747.0;491.0;1530.0;6752.0;643.0;553.0;1783.0;65.0;3709.29;8527.0;8629.0;-102.0
198;Totaal aardolieproducten;2008 juli;3237.0;5805.0;4858.0;370.0;577.0;6043.0;6440.0;1665.0;-506.0;3237.0;888.0;144.0;194.0;550.0;2349.0;236.0;195.0;740.0;19.0;1159.18;8630.0;9136.0;-506.0
199;Totaal aardolieproducten;2008 augustus;3081.0;5821.0;4992.0;357.0;472.0;6223.0;7671.0;1777.0;485.0;3081.0;815.0;183.0;176.0;456.0;2267.0;234.0;188.0;731.0;21.0;1093.9;9136.0;8651.0;485.0
200;Totaal aardolieproducten;2008 september;3365.0;6030.0;5222.0;407.0;401.0;5714.0;7192.0;1635.0;449.0;3365.0;1052.0;434.0;250.0;368.0;2314.0;215.0;188.0;640.0;20.0;1250.64;8651.0;8202.0;449.0
201;Totaal aardolieproducten;2008 3e kwartaal;9684.0;17656.0;15072.0;1133.0;1450.0;17980.0;21303.0;5077.0;428.0;9684.0;2754.0;760.0;620.0;1374.0;6930.0;685.0;571.0;2111.0;60.0;3502.72;8630.0;8202.0;428.0
202;Totaal aardolieproducten;2008 oktober;3102.0;4811.0;4038.0;329.0;445.0;6166.0;6569.0;1539.0;232.0;3102.0;850.0;250.0;186.0;414.0;2252.0;175.0;170.0;607.0;22.0;1277.75;8202.0;7969.0;232.0
203;Totaal aardolieproducten;2008 november;2798.0;4871.0;4156.0;242.0;473.0;6239.0;5956.0;1625.0;-730.0;2798.0;888.0;332.0;127.0;429.0;1910.0;175.0;119.0;413.0;24.0;1178.83;7969.0;8699.0;-730.0
204;Totaal aardolieproducten;2008 december;3267.0;5931.0;5075.0;260.0;595.0;6628.0;6216.0;1552.0;-1525.0;3267.0;1170.0;449.0;175.0;546.0;2097.0;202.0;118.0;577.0;22.0;1177.58;8699.0;10225.0;-1525.0
205;Totaal aardolieproducten;2008 4e kwartaal;9167.0;15614.0;13269.0;831.0;1514.0;19033.0;18740.0;4716.0;-2023.0;9167.0;2909.0;1031.0;488.0;1389.0;6259.0;551.0;407.0;1598.0;69.0;3634.16;8202.0;10225.0;-2023.0
206;Totaal aardolieproducten;2008;37532.0;67909.0;57824.0;4160.0;5925.0;69062.0;77862.0;19499.0;-2078.0;37532.0;10648.0;2988.0;2166.0;5493.0;26884.0;2563.0;2172.0;7463.0;266.0;14420.45;8146.0;10225.0;-2078.0
207;Totaal aardolieproducten;2009 januari;3094.0;5841.0;5065.0;306.0;469.0;5777.0;7407.0;1666.0;550.0;3094.0;975.0;374.0;159.0;442.0;2119.0;214.0;161.0;618.0;22.0;1103.69;10225.0;9674.0;550.0
208;Totaal aardolieproducten;2009 februari;3074.0;5476.0;4691.0;309.0;475.0;6153.0;6624.0;1531.0;-400.0;3074.0;954.0;353.0;170.0;430.0;2121.0;185.0;174.0;668.0;23.0;1069.59;9674.0;10074.0;-400.0
209;Totaal aardolieproducten;2009 maart;3262.0;5708.0;4909.0;349.0;451.0;5646.0;7400.0;1377.0;684.0;3262.0;995.0;391.0;195.0;410.0;2267.0;205.0;181.0;637.0;32.0;1212.33;10074.0;9390.0;684.0
210;Totaal aardolieproducten;2009 1e kwartaal;9430.0;17025.0;14665.0;964.0;1396.0;17576.0;21431.0;4574.0;835.0;9430.0;2924.0;1118.0;524.0;1282.0;6506.0;604.0;516.0;1923.0;77.0;3385.6;10225.0;9390.0;835.0
211;Totaal aardolieproducten;2009 april;2950.0;5475.0;4692.0;346.0;437.0;6327.0;6764.0;1488.0;-600.0;2950.0;756.0;206.0;161.0;389.0;2195.0;193.0;173.0;607.0;30.0;1192.43;9390.0;9990.0;-600.0
212;Totaal aardolieproducten;2009 mei;3425.0;6026.0;5077.0;372.0;577.0;7087.0;7935.0;1526.0;-227.0;3425.0;1108.0;335.0;224.0;548.0;2317.0;198.0;183.0;734.0;21.0;1181.57;9990.0;10217.0;-227.0
213;Totaal aardolieproducten;2009 juni;3216.0;5079.0;4151.0;362.0;566.0;6823.0;6879.0;1455.0;-351.0;3216.0;1053.0;311.0;207.0;535.0;2164.0;172.0;154.0;648.0;19.0;1170.08;10217.0;10568.0;-351.0
214;Totaal aardolieproducten;2009 2e kwartaal;9591.0;16580.0;13920.0;1080.0;1580.0;20236.0;21578.0;4469.0;-1178.0;9591.0;2916.0;852.0;593.0;1472.0;6675.0;563.0;509.0;1989.0;106.0;3508.44;9390.0;10568.0;-1178.0
215;Totaal aardolieproducten;2009 juli;3260.0;5620.0;4636.0;358.0;625.0;6404.0;8018.0;1435.0;689.0;3260.0;1144.0;365.0;201.0;579.0;2116.0;157.0;182.0;577.0;22.0;1176.98;10568.0;9879.0;689.0
216;Totaal aardolieproducten;2009 augustus;3331.0;5875.0;4870.0;380.0;625.0;6070.0;7513.0;1361.0;261.0;3331.0;1199.0;394.0;215.0;590.0;2133.0;168.0;182.0;709.0;22.0;1053.1;9879.0;9618.0;261.0
217;Totaal aardolieproducten;2009 september;3591.0;6340.0;5258.0;409.0;672.0;6616.0;6843.0;1597.0;-926.0;3591.0;1269.0;375.0;244.0;649.0;2322.0;175.0;178.0;743.0;26.0;1199.51;9618.0;10544.0;-926.0
218;Totaal aardolieproducten;2009 3e kwartaal;10182.0;17834.0;14764.0;1147.0;1923.0;19090.0;22374.0;4393.0;24.0;10182.0;3612.0;1134.0;660.0;1818.0;6570.0;500.0;542.0;2029.0;70.0;3428.59;10568.0;10544.0;24.0
219;Totaal aardolieproducten;2009 oktober;3692.0;6072.0;4811.0;360.0;902.0;6199.0;8183.0;1566.0;1171.0;3692.0;1419.0;350.0;199.0;870.0;2273.0;148.0;185.0;688.0;25.0;1227.39;10544.0;9373.0;1171.0
220;Totaal aardolieproducten;2009 november;3278.0;5600.0;4527.0;331.0;742.0;6909.0;7525.0;1407.0;-299.0;3278.0;1197.0;312.0;168.0;718.0;2081.0;132.0;170.0;600.0;24.0;1155.18;9373.0;9672.0;-299.0
221;Totaal aardolieproducten;2009 december;3013.0;5863.0;4944.0;331.0;588.0;6804.0;7227.0;1575.0;-853.0;3013.0;1015.0;275.0;175.0;565.0;1999.0;165.0;178.0;601.0;28.0;1026.67;9672.0;10525.0;-853.0
222;Totaal aardolieproducten;2009 4e kwartaal;9984.0;17535.0;14282.0;1022.0;2231.0;19912.0;22935.0;4547.0;19.0;9984.0;3631.0;936.0;542.0;2153.0;6353.0;445.0;533.0;1889.0;77.0;3410.23;10544.0;10525.0;19.0
223;Totaal aardolieproducten;2009;39187.0;68974.0;57631.0;4213.0;7130.0;76814.0;88318.0;17984.0;-300.0;39187.0;13083.0;4039.0;2319.0;6725.0;26104.0;2111.0;2100.0;7830.0;295.0;13768.47;10225.0;10525.0;-300.0
224;Totaal aardolieproducten;2010 januari;3103.0;5977.0;4969.0;326.0;683.0;6705.0;8262.0;1427.0;109.0;3103.0;1009.0;205.0;161.0;643.0;2095.0;159.0;190.0;708.0;26.0;1012.18;10525.0;10416.0;109.0
225;Totaal aardolieproducten;2010 februari;3349.0;5977.0;4573.0;326.0;1078.0;6594.0;8750.0;1285.0;813.0;3349.0;1324.0;151.0;172.0;1000.0;2026.0;142.0;188.0;635.0;26.0;1034.26;10416.0;9602.0;813.0
226;Totaal aardolieproducten;2010 maart;3465.0;6296.0;5198.0;343.0;754.0;8289.0;9526.0;1500.0;-94.0;3465.0;1109.0;223.0;191.0;695.0;2357.0;176.0;178.0;742.0;36.0;1225.01;9602.0;9696.0;-94.0
227;Totaal aardolieproducten;2010 1e kwartaal;9918.0;18250.0;14740.0;996.0;2515.0;21588.0;26538.0;4211.0;829.0;9918.0;3442.0;579.0;524.0;2339.0;6477.0;477.0;556.0;2085.0;88.0;3271.46;10525.0;9696.0;829.0
228;Totaal aardolieproducten;2010 april;3931.0;6339.0;4929.0;325.0;1085.0;7048.0;7729.0;1332.0;-394.0;3931.0;1472.0;245.0;185.0;1042.0;2459.0;146.0;196.0;861.0;23.0;1232.54;9696.0;10090.0;-394.0
229;Totaal aardolieproducten;2010 mei;3218.0;5787.0;4900.0;339.0;548.0;7002.0;8380.0;1513.0;322.0;3218.0;883.0;209.0;194.0;480.0;2336.0;170.0;187.0;798.0;26.0;1154.28;10090.0;9768.0;322.0
230;Totaal aardolieproducten;2010 juni;3167.0;6003.0;5086.0;364.0;553.0;6466.0;7375.0;1491.0;-436.0;3167.0;920.0;194.0;199.0;527.0;2247.0;177.0;201.0;615.0;25.0;1229.9;9768.0;10204.0;-436.0
231;Totaal aardolieproducten;2010 2e kwartaal;10316.0;18129.0;14915.0;1028.0;2186.0;20516.0;23484.0;4337.0;-508.0;10316.0;3275.0;648.0;577.0;2049.0;7041.0;493.0;584.0;2274.0;73.0;3616.72;9696.0;10204.0;-508.0
232;Totaal aardolieproducten;2010 juli;3541.0;6225.0;5198.0;341.0;687.0;7003.0;8494.0;1492.0;299.0;3541.0;1179.0;332.0;190.0;656.0;2363.0;170.0;191.0;821.0;24.0;1156.41;10204.0;9905.0;299.0
233;Totaal aardolieproducten;2010 augustus;3236.0;5974.0;4940.0;349.0;685.0;6332.0;8163.0;1522.0;615.0;3236.0;1023.0;186.0;195.0;641.0;2213.0;176.0;194.0;734.0;23.0;1085.84;9905.0;9290.0;615.0
234;Totaal aardolieproducten;2010 september;3233.0;5501.0;4572.0;307.0;622.0;7248.0;7832.0;1527.0;-156.0;3233.0;972.0;223.0;163.0;585.0;2262.0;147.0;187.0;713.0;21.0;1193.94;9290.0;9446.0;-156.0
235;Totaal aardolieproducten;2010 3e kwartaal;10010.0;17701.0;14711.0;997.0;1993.0;20583.0;24490.0;4541.0;758.0;10010.0;3173.0;742.0;549.0;1883.0;6837.0;493.0;572.0;2268.0;67.0;3436.19;10204.0;9446.0;758.0
236;Totaal aardolieproducten;2010 oktober;3424.0;5687.0;4646.0;335.0;705.0;7738.0;8782.0;1511.0;291.0;3424.0;1078.0;224.0;184.0;670.0;2346.0;128.0;202.0;777.0;29.0;1210.09;9446.0;9155.0;291.0
237;Totaal aardolieproducten;2010 november;3433.0;5684.0;4647.0;300.0;737.0;6907.0;7757.0;1454.0;53.0;3433.0;1054.0;196.0;150.0;709.0;2379.0;138.0;185.0;791.0;25.0;1238.97;9155.0;9102.0;53.0
238;Totaal aardolieproducten;2010 december;3087.0;5885.0;4850.0;283.0;752.0;7494.0;8535.0;1471.0;-287.0;3087.0;1043.0;171.0;136.0;736.0;2044.0;160.0;188.0;649.0;29.0;1017.46;9102.0;9389.0;-287.0
