ID;Geslacht;Leeftijd;Herkomst;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
216;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Eerstelijnsverblijf;2020;9.0;0.1
217;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Eerstelijnsverblijf;2021;10.0;0.1
218;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Eerstelijnsverblijf;2022;9.0;0.1
219;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Generalistische basis GGZ;2020;14.0;1.3
220;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Generalistische basis GGZ;2021;12.0;1.4
221;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Generalistische basis GGZ;2022;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Gespecialiseerde GGZ;2020;260.0;3.2
223;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Gespecialiseerde GGZ;2021;177.0;3.2
224;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Gespecialiseerde GGZ;2022;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Overige zorgvormen;2020;8.0;3.2
226;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Overige zorgvormen;2021;12.0;3.6
227;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, ouder(s) buiten NL;Overige zorgvormen;2022;9.0;3.5
228;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Totaal alle zorgvormen;2020;2350.0;99.1
229;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Totaal alle zorgvormen;2021;2436.0;99.1
230;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Totaal alle zorgvormen;2022;2595.0;99.2
231;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Huisartsenzorg;2020;172.0;98.4
232;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Huisartsenzorg;2021;189.0;98.5
233;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Huisartsenzorg;2022;198.0;98.5
234;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Multidisciplinaire zorg;2020;31.0;59.6
235;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Multidisciplinaire zorg;2021;32.0;60.6
236;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Multidisciplinaire zorg;2022;33.0;66.0
237;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenhuiszorg;2020;1148.0;50.1
238;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenhuiszorg;2021;1268.0;52.3
239;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenhuiszorg;2022;1297.0;53.7
240;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Farmacie;2020;238.0;60.2
241;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Farmacie;2021;233.0;61.1
242;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Farmacie;2022;247.0;62.4
243;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Mondzorg;2020;57.0;25.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Mondzorg;2021;66.0;26.0
245;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Mondzorg;2022;67.0;26.1
246;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geboortezorg;2020;31.0;1.5
247;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geboortezorg;2021;34.0;1.5
248;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geboortezorg;2022;32.0;1.5
249;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Paramedische zorg;2020;53.0;10.5
250;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Paramedische zorg;2021;66.0;11.5
251;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Paramedische zorg;2022;68.0;11.9
252;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Hulpmiddelen;2020;77.0;11.9
253;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Hulpmiddelen;2021;81.0;12.5
254;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Hulpmiddelen;2022;83.0;12.6
255;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenvervoer;2020;33.0;3.1
256;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenvervoer;2021;37.0;3.3
257;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Ziekenvervoer;2022;38.0;3.3
258;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Buitenland;2020;12.0;0.9
259;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Buitenland;2021;13.0;1.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Buitenland;2022;16.0;1.6
261;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geriatrische revalidatiezorg;2020;31.0;0.2
262;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geriatrische revalidatiezorg;2021;33.0;0.2
263;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geriatrische revalidatiezorg;2022;34.0;0.2
264;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geestelijke gezondheidszorg-ZPM;2020;;
265;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geestelijke gezondheidszorg-ZPM;2021;;
266;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Geestelijke gezondheidszorg-ZPM;2022;301.0;5.6
267;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Verpleging en verzorging;2020;147.0;2.6
268;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Verpleging en verzorging;2021;145.0;2.6
269;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Verpleging en verzorging;2022;136.0;2.6
270;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Zorg zintuiglijk gehandicapten;2020;18.0;0.2
271;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Zorg zintuiglijk gehandicapten;2021;20.0;0.2
272;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Zorg zintuiglijk gehandicapten;2022;20.0;0.3
273;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Eerstelijnsverblijf;2020;13.0;0.2
274;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Eerstelijnsverblijf;2021;16.0;0.2
275;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Eerstelijnsverblijf;2022;14.0;0.2
276;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Generalistische basis GGZ;2020;14.0;1.3
277;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Generalistische basis GGZ;2021;12.0;1.4
278;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Generalistische basis GGZ;2022;;
279;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Gespecialiseerde GGZ;2020;264.0;3.3
280;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Gespecialiseerde GGZ;2021;179.0;3.3
281;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Gespecialiseerde GGZ;2022;;
282;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Overige zorgvormen;2020;8.0;3.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Overige zorgvormen;2021;13.0;3.4
284;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 1 ouder geboren NL;Overige zorgvormen;2022;10.0;3.4
285;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Totaal alle zorgvormen;2020;1806.0;98.9
286;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Totaal alle zorgvormen;2021;1893.0;99.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Totaal alle zorgvormen;2022;2067.0;99.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Huisartsenzorg;2020;164.0;98.1
289;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Huisartsenzorg;2021;181.0;98.3
290;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Huisartsenzorg;2022;190.0;98.3
291;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Multidisciplinaire zorg;2020;17.0;59.2
292;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Multidisciplinaire zorg;2021;18.0;60.4
293;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Multidisciplinaire zorg;2022;21.0;66.2
294;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenhuiszorg;2020;854.0;45.3
295;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenhuiszorg;2021;959.0;48.2
296;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenhuiszorg;2022;1002.0;49.9
297;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Farmacie;2020;145.0;56.5
298;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Farmacie;2021;144.0;58.3
299;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Farmacie;2022;153.0;59.9
300;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Mondzorg;2020;74.0;27.2
301;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Mondzorg;2021;86.0;28.0
302;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Mondzorg;2022;86.0;27.5
303;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geboortezorg;2020;54.0;2.6
304;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geboortezorg;2021;59.0;2.7
305;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geboortezorg;2022;57.0;2.7
306;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Paramedische zorg;2020;59.0;10.7
307;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Paramedische zorg;2021;72.0;11.8
308;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Paramedische zorg;2022;76.0;12.1
309;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Hulpmiddelen;2020;44.0;7.9
310;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Hulpmiddelen;2021;49.0;8.6
311;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Hulpmiddelen;2022;51.0;8.7
312;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenvervoer;2020;21.0;2.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenvervoer;2021;25.0;2.2
314;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Ziekenvervoer;2022;25.0;2.2
315;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Buitenland;2020;6.0;0.7
316;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Buitenland;2021;9.0;1.1
317;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Buitenland;2022;11.0;1.6
318;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geriatrische revalidatiezorg;2020;5.0;0.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geriatrische revalidatiezorg;2021;5.0;0.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geriatrische revalidatiezorg;2022;6.0;0.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geestelijke gezondheidszorg-ZPM;2020;;
322;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geestelijke gezondheidszorg-ZPM;2021;;
323;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Geestelijke gezondheidszorg-ZPM;2022;295.0;5.5
324;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Verpleging en verzorging;2020;50.0;0.7
325;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Verpleging en verzorging;2021;48.0;0.8
326;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Verpleging en verzorging;2022;45.0;0.7
327;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Zorg zintuiglijk gehandicapten;2020;34.0;0.4
328;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Zorg zintuiglijk gehandicapten;2021;39.0;0.4
329;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Zorg zintuiglijk gehandicapten;2022;40.0;0.4
330;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Eerstelijnsverblijf;2020;2.0;0.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Eerstelijnsverblijf;2021;3.0;0.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Eerstelijnsverblijf;2022;2.0;0.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Generalistische basis GGZ;2020;14.0;1.2
334;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Generalistische basis GGZ;2021;13.0;1.4
335;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Generalistische basis GGZ;2022;;
336;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Gespecialiseerde GGZ;2020;254.0;3.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Gespecialiseerde GGZ;2021;175.0;3.1
338;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Gespecialiseerde GGZ;2022;;
339;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Overige zorgvormen;2020;8.0;3.4
340;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Overige zorgvormen;2021;10.0;3.8
341;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geb. in NL, 2 ouders buiten NL;Overige zorgvormen;2022;7.0;3.6
342;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Totaal alle zorgvormen;2020;2338.0;93.3
343;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Totaal alle zorgvormen;2021;2417.0;93.4
344;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Totaal alle zorgvormen;2022;2445.0;92.5
345;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Huisartsenzorg;2020;166.0;92.5
346;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Huisartsenzorg;2021;179.0;92.6
347;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Huisartsenzorg;2022;181.0;91.6
348;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Multidisciplinaire zorg;2020;39.0;56.9
349;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Multidisciplinaire zorg;2021;41.0;57.8
350;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Multidisciplinaire zorg;2022;42.0;61.8
351;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenhuiszorg;2020;1135.0;52.9
352;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenhuiszorg;2021;1273.0;55.1
353;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenhuiszorg;2022;1229.0;55.0
354;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Farmacie;2020;276.0;61.4
355;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Farmacie;2021;268.0;61.6
356;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Farmacie;2022;272.0;61.2
357;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Mondzorg;2020;29.0;7.5
358;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Mondzorg;2021;33.0;7.9
359;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Mondzorg;2022;33.0;7.9
360;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geboortezorg;2020;51.0;2.6
361;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geboortezorg;2021;51.0;2.5
362;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geboortezorg;2022;48.0;2.4
363;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Paramedische zorg;2020;26.0;5.8
364;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Paramedische zorg;2021;35.0;6.6
365;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Paramedische zorg;2022;35.0;6.6
366;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Hulpmiddelen;2020;68.0;12.1
367;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Hulpmiddelen;2021;71.0;12.2
368;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Hulpmiddelen;2022;72.0;11.9
369;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenvervoer;2020;38.0;3.3
370;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenvervoer;2021;42.0;3.6
371;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Ziekenvervoer;2022;39.0;3.3
372;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Buitenland;2020;20.0;1.6
373;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Buitenland;2021;23.0;1.9
374;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Buitenland;2022;27.0;2.3
375;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geriatrische revalidatiezorg;2020;25.0;0.2
376;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geriatrische revalidatiezorg;2021;30.0;0.2
377;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geriatrische revalidatiezorg;2022;28.0;0.2
378;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geestelijke gezondheidszorg-ZPM;2020;;
379;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geestelijke gezondheidszorg-ZPM;2021;;
380;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Geestelijke gezondheidszorg-ZPM;2022;271.0;5.5
381;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Verpleging en verzorging;2020;168.0;2.5
382;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Verpleging en verzorging;2021;159.0;2.5
383;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Verpleging en verzorging;2022;144.0;2.3
384;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Zorg zintuiglijk gehandicapten;2020;6.0;0.1
385;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Zorg zintuiglijk gehandicapten;2021;7.0;0.1
386;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Zorg zintuiglijk gehandicapten;2022;7.0;0.1
387;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Eerstelijnsverblijf;2020;11.0;0.1
388;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Eerstelijnsverblijf;2021;13.0;0.2
389;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Eerstelijnsverblijf;2022;11.0;0.1
390;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Generalistische basis GGZ;2020;14.0;1.3
391;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Generalistische basis GGZ;2021;12.0;1.3
392;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Generalistische basis GGZ;2022;;
393;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Gespecialiseerde GGZ;2020;259.0;3.6
394;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Gespecialiseerde GGZ;2021;170.0;3.5
395;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Gespecialiseerde GGZ;2022;;
396;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Overige zorgvormen;2020;8.0;1.8
397;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Overige zorgvormen;2021;10.0;2.1
398;Totaal mannen en vrouwen;Totaal leeftijd;Herkomst: geboren buiten Nederland;Overige zorgvormen;2022;7.0;2.1
399;Totaal mannen en vrouwen;Totaal leeftijd;Herkomstland: Nederland;Totaal alle zorgvormen;2020;2675.0;99.2
400;Totaal mannen en vrouwen;Totaal leeftijd;Herkomstland: Nederland;Totaal alle zorgvormen;2021;2801.0;99.3
401;Totaal mannen en vrouwen;Totaal leeftijd;Herkomstland: Nederland;Totaal alle zorgvormen;2022;2995.0;99.3
402;Totaal mannen en vrouwen;Totaal leeftijd;Herkomstland: Nederland;Huisartsenzorg;2020;179.0;98.7
403;Totaal mannen en vrouwen;Totaal leeftijd;Herkomstland: Nederland;Huisartsenzorg;2021;196.0;98.7
