ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
45;Totaal mannen en vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1992;140;25.0;44.0;52.0;53.0;56.0;58.0;25.0;44.0;51.0;51.0;53.0;53.0;0.0;0.0;1.0;1.0;3.0;5.0;27.0;29.0;33.0;33.0;34.0;37.0;36.0;39.0;38.0;70.0;69.0;64.0;39.0;19.0;8.0;8.0;3.0;1.0;68.0;65.0;61.0;35.0;14.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0
46;Totaal mannen en vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1993;900;38.0;62.0;69.0;71.0;72.0;73.0;37.0;60.0;66.0;67.0;68.0;68.0;0.0;1.0;3.0;4.0;5.0;5.0;11.0;17.0;19.0;21.0;22.0;24.0;25.0;25.0;25.0;89.0;83.0;81.0;42.0;16.0;7.0;4.0;3.0;2.0;84.0;78.0;74.0;36.0;12.0;4.0;3.0;2.0;1.0;4.0;4.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0
47;Totaal mannen en vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1994;100;28.0;45.0;49.0;51.0;52.0;;28.0;43.0;47.0;49.0;49.0;;0.0;2.0;2.0;2.0;3.0;;22.0;28.0;38.0;39.0;44.0;44.0;45.0;46.0;;78.0;71.0;61.0;33.0;11.0;7.0;4.0;3.0;;71.0;62.0;57.0;28.0;8.0;4.0;1.0;1.0;;7.0;8.0;3.0;4.0;2.0;2.0;2.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
48;Totaal mannen en vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;11830;36.0;60.0;69.0;72.0;74.0;75.0;36.0;59.0;67.0;69.0;70.0;71.0;0.0;1.0;2.0;3.0;4.0;4.0;11.0;17.0;19.0;21.0;21.0;22.0;23.0;23.0;23.0;89.0;82.0;79.0;44.0;18.0;9.0;5.0;3.0;1.0;85.0;77.0;73.0;38.0;14.0;5.0;3.0;2.0;1.0;3.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
49;Totaal mannen en vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;12500;38.0;61.0;69.0;72.0;73.0;75.0;38.0;59.0;66.0;68.0;69.0;70.0;0.0;1.0;3.0;4.0;4.0;5.0;10.0;16.0;19.0;20.0;21.0;22.0;23.0;23.0;23.0;90.0;83.0;78.0;41.0;18.0;9.0;6.0;4.0;2.0;85.0;77.0;72.0;35.0;13.0;5.0;3.0;2.0;1.0;3.0;4.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
50;Totaal mannen en vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;12390;41.0;61.0;68.0;71.0;73.0;74.0;41.0;60.0;66.0;68.0;69.0;69.0;0.0;1.0;3.0;4.0;4.0;5.0;12.0;17.0;19.0;20.0;22.0;22.0;23.0;23.0;23.0;88.0;82.0;77.0;38.0;18.0;9.0;6.0;4.0;3.0;84.0;76.0;70.0;32.0;13.0;6.0;3.0;2.0;1.0;3.0;4.0;4.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0
51;Totaal mannen en vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;11710;42.0;61.0;68.0;71.0;72.0;;42.0;60.0;65.0;68.0;69.0;;0.0;1.0;2.0;3.0;4.0;;12.0;17.0;19.0;20.0;21.0;22.0;23.0;23.0;;87.0;81.0;75.0;37.0;18.0;10.0;6.0;4.0;;83.0;75.0;69.0;31.0;13.0;6.0;3.0;2.0;;3.0;4.0;5.0;4.0;3.0;2.0;2.0;1.0;;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;
52;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1991;3680;22.0;48.0;61.0;65.0;68.0;70.0;22.0;47.0;57.0;60.0;62.0;64.0;0.0;2.0;4.0;5.0;6.0;7.0;15.0;22.0;24.0;25.0;26.0;26.0;27.0;27.0;28.0;85.0;78.0;75.0;53.0;26.0;13.0;8.0;5.0;2.0;80.0;69.0;66.0;44.0;19.0;8.0;4.0;2.0;1.0;5.0;8.0;8.0;7.0;6.0;4.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
53;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1992;4160;24.0;49.0;60.0;65.0;67.0;69.0;24.0;48.0;57.0;60.0;61.0;62.0;0.0;2.0;4.0;5.0;6.0;7.0;13.0;21.0;23.0;24.0;25.0;25.0;26.0;27.0;27.0;87.0;78.0;75.0;52.0;26.0;14.0;9.0;6.0;3.0;81.0;69.0;66.0;43.0;18.0;8.0;5.0;3.0;1.0;5.0;8.0;8.0;8.0;7.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0
54;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1993;1230;23.0;46.0;57.0;62.0;66.0;66.0;23.0;44.0;53.0;56.0;59.0;59.0;0.0;2.0;4.0;6.0;7.0;7.0;12.0;20.0;23.0;24.0;25.0;27.0;28.0;29.0;29.0;88.0;80.0;77.0;53.0;29.0;16.0;10.0;5.0;5.0;81.0;71.0;67.0;43.0;21.0;10.0;6.0;3.0;2.0;5.0;7.0;9.0;8.0;7.0;4.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0
55;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1994;3690;26.0;49.0;59.0;63.0;66.0;;26.0;48.0;56.0;59.0;61.0;;0.0;2.0;3.0;4.0;5.0;;16.0;22.0;24.0;24.0;25.0;26.0;27.0;28.0;;84.0;78.0;75.0;50.0;26.0;15.0;10.0;6.0;;78.0;70.0;67.0;41.0;19.0;10.0;5.0;3.0;;5.0;7.0;8.0;8.0;6.0;4.0;3.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
56;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1991;1960;45.0;71.0;80.0;83.0;85.0;86.0;45.0;70.0;77.0;79.0;80.0;80.0;0.0;1.0;3.0;5.0;5.0;6.0;5.0;8.0;9.0;10.0;11.0;12.0;12.0;13.0;13.0;95.0;92.0;91.0;44.0;18.0;9.0;4.0;3.0;1.0;90.0;85.0;83.0;37.0;12.0;4.0;2.0;1.0;0.0;2.0;3.0;4.0;4.0;2.0;1.0;1.0;1.0;0.0;3.0;3.0;4.0;4.0;4.0;3.0;1.0;1.0;0.0
57;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1992;1780;50.0;73.0;80.0;83.0;85.0;86.0;49.0;71.0;77.0;78.0;79.0;79.0;0.0;2.0;3.0;5.0;6.0;6.0;4.0;6.0;8.0;9.0;11.0;12.0;12.0;13.0;13.0;96.0;93.0;90.0;41.0;16.0;8.0;4.0;3.0;2.0;89.0;85.0;82.0;33.0;10.0;3.0;2.0;1.0;1.0;3.0;4.0;4.0;4.0;2.0;1.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;1.0;1.0
58;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1993;450;49.0;72.0;80.0;83.0;84.0;85.0;49.0;69.0;75.0;77.0;78.0;78.0;0.0;3.0;4.0;5.0;6.0;7.0;5.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;14.0;96.0;93.0;92.0;42.0;18.0;9.0;5.0;3.0;2.0;89.0;85.0;84.0;34.0;13.0;5.0;2.0;1.0;1.0;3.0;4.0;4.0;4.0;2.0;1.0;1.0;1.0;1.0;4.0;5.0;4.0;4.0;3.0;3.0;2.0;1.0;1.0
59;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1994;2150;46.0;69.0;77.0;81.0;82.0;;46.0;67.0;73.0;76.0;76.0;;0.0;2.0;4.0;5.0;6.0;;5.0;7.0;9.0;10.0;12.0;13.0;14.0;14.0;;95.0;92.0;90.0;43.0;20.0;11.0;6.0;4.0;;88.0;83.0;80.0;34.0;12.0;5.0;2.0;1.0;;3.0;5.0;5.0;5.0;3.0;2.0;1.0;1.0;;4.0;5.0;4.0;4.0;4.0;3.0;3.0;2.0;
60;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1991;4370;43.0;67.0;74.0;76.0;76.0;77.0;43.0;66.0;73.0;74.0;75.0;75.0;0.0;1.0;1.0;2.0;2.0;2.0;10.0;16.0;18.0;20.0;21.0;21.0;22.0;22.0;22.0;90.0;83.0;77.0;36.0;12.0;5.0;2.0;2.0;1.0;88.0;80.0;75.0;34.0;10.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
61;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1992;4170;49.0;70.0;75.0;77.0;78.0;78.0;49.0;69.0;74.0;75.0;75.0;76.0;0.0;1.0;1.0;2.0;2.0;2.0;10.0;14.0;17.0;18.0;19.0;20.0;20.0;20.0;21.0;90.0;84.0;78.0;33.0;11.0;5.0;3.0;2.0;1.0;88.0;82.0;75.0;30.0;9.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
62;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1993;1090;57.0;72.0;76.0;77.0;77.0;78.0;57.0;71.0;74.0;75.0;76.0;76.0;0.0;1.0;1.0;2.0;2.0;2.0;9.0;13.0;16.0;18.0;18.0;19.0;19.0;19.0;19.0;91.0;86.0;77.0;25.0;9.0;5.0;3.0;3.0;2.0;89.0;84.0;75.0;23.0;7.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
63;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1994;4640;53.0;68.0;73.0;74.0;75.0;;53.0;67.0;71.0;72.0;73.0;;0.0;1.0;1.0;2.0;2.0;;13.0;18.0;20.0;21.0;22.0;23.0;23.0;23.0;;87.0;79.0;69.0;26.0;10.0;5.0;3.0;2.0;;85.0;77.0;66.0;24.0;8.0;3.0;2.0;1.0;;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;
64;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1991;900;48.0;67.0;74.0;77.0;78.0;79.0;48.0;66.0;73.0;75.0;75.0;76.0;0.0;1.0;2.0;2.0;3.0;3.0;7.0;12.0;14.0;16.0;17.0;18.0;19.0;19.0;20.0;93.0;87.0;83.0;36.0;16.0;8.0;4.0;3.0;1.0;90.0;83.0;78.0;31.0;12.0;5.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;3.0;4.0;3.0;2.0;2.0;1.0;1.0;0.0
65;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1992;970;51.0;70.0;74.0;77.0;78.0;79.0;50.0;68.0;72.0;74.0;75.0;76.0;1.0;2.0;2.0;2.0;3.0;3.0;6.0;10.0;12.0;15.0;17.0;18.0;18.0;19.0;19.0;94.0;89.0;83.0;34.0;13.0;7.0;5.0;3.0;2.0;91.0;85.0;79.0;30.0;10.0;5.0;3.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0
66;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1993;790;48.0;67.0;73.0;75.0;77.0;77.0;48.0;66.0;72.0;73.0;75.0;75.0;0.0;1.0;1.0;2.0;2.0;2.0;5.0;10.0;14.0;17.0;19.0;19.0;20.0;21.0;21.0;95.0;89.0;82.0;36.0;15.0;8.0;5.0;3.0;2.0;93.0;86.0;78.0;32.0;12.0;6.0;4.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0
67;Totaal mannen en vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1994;790;50.0;64.0;70.0;72.0;74.0;;49.0;63.0;68.0;69.0;71.0;;1.0;2.0;2.0;3.0;3.0;;7.0;12.0;16.0;18.0;19.0;21.0;21.0;21.0;;94.0;87.0;79.0;32.0;17.0;9.0;7.0;5.0;;89.0;81.0;73.0;26.0;12.0;6.0;4.0;3.0;;1.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;;3.0;3.0;4.0;3.0;3.0;2.0;2.0;1.0;
68;Totaal mannen en vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1991;920;25.0;45.0;54.0;58.0;60.0;62.0;24.0;44.0;52.0;55.0;57.0;58.0;0.0;1.0;2.0;3.0;4.0;5.0;18.0;26.0;28.0;31.0;33.0;34.0;35.0;35.0;37.0;81.0;73.0;69.0;45.0;22.0;12.0;8.0;5.0;1.0;78.0;68.0;64.0;39.0;17.0;8.0;5.0;2.0;1.0;2.0;4.0;4.0;4.0;3.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
69;Totaal mannen en vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1992;1430;27.0;47.0;55.0;59.0;60.0;62.0;27.0;46.0;52.0;54.0;55.0;56.0;0.0;2.0;3.0;4.0;5.0;6.0;16.0;26.0;29.0;31.0;33.0;34.0;34.0;35.0;35.0;84.0;74.0;69.0;42.0;20.0;10.0;7.0;5.0;3.0;78.0;66.0;60.0;33.0;13.0;6.0;4.0;3.0;1.0;3.0;5.0;6.0;6.0;5.0;3.0;2.0;1.0;1.0;2.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0
70;Totaal mannen en vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1993;8830;41.0;60.0;68.0;71.0;73.0;74.0;41.0;59.0;65.0;67.0;68.0;69.0;0.0;1.0;3.0;4.0;4.0;5.0;13.0;18.0;20.0;21.0;22.0;23.0;23.0;24.0;24.0;87.0;81.0;75.0;38.0;17.0;9.0;6.0;4.0;3.0;82.0;75.0;69.0;31.0;12.0;5.0;3.0;2.0;1.0;3.0;4.0;5.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0
71;Totaal mannen en vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1994;430;29.0;40.0;48.0;51.0;53.0;;29.0;39.0;47.0;48.0;50.0;;0.0;1.0;2.0;3.0;3.0;;21.0;30.0;33.0;36.0;37.0;39.0;39.0;39.0;;76.0;64.0;56.0;36.0;23.0;14.0;11.0;9.0;;72.0;58.0;50.0;29.0;18.0;10.0;7.0;5.0;;3.0;4.0;4.0;5.0;3.0;2.0;2.0;2.0;;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;
72;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1991;4000;43.0;64.0;70.0;72.0;74.0;75.0;43.0;62.0;66.0;67.0;68.0;68.0;0.0;2.0;4.0;5.0;6.0;7.0;13.0;19.0;22.0;23.0;24.0;24.0;24.0;24.0;24.0;87.0;79.0;73.0;33.0;12.0;6.0;4.0;2.0;1.0;83.0;73.0;66.0;26.0;6.0;2.0;1.0;1.0;0.0;3.0;5.0;6.0;6.0;4.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0
73;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1992;3970;44.0;64.0;70.0;73.0;74.0;75.0;44.0;61.0;66.0;67.0;68.0;68.0;0.0;3.0;4.0;6.0;7.0;7.0;11.0;16.0;20.0;21.0;23.0;24.0;23.0;24.0;24.0;89.0;82.0;76.0;34.0;13.0;6.0;4.0;2.0;1.0;84.0;74.0;67.0;26.0;7.0;2.0;1.0;1.0;0.0;4.0;6.0;6.0;6.0;4.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
74;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1993;4420;46.0;66.0;72.0;74.0;76.0;76.0;46.0;63.0;68.0;69.0;69.0;70.0;0.0;2.0;4.0;6.0;6.0;7.0;11.0;16.0;19.0;20.0;21.0;21.0;22.0;22.0;21.0;89.0;82.0;75.0;33.0;13.0;7.0;4.0;3.0;2.0;83.0;75.0;68.0;25.0;7.0;2.0;1.0;0.0;0.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0
75;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1994;4380;42.0;61.0;67.0;69.0;70.0;;42.0;59.0;63.0;64.0;64.0;;0.0;2.0;4.0;5.0;6.0;;14.0;18.0;21.0;25.0;26.0;27.0;27.0;27.0;;86.0;80.0;74.0;32.0;12.0;7.0;4.0;3.0;;80.0;74.0;67.0;25.0;6.0;3.0;1.0;1.0;;4.0;5.0;5.0;5.0;4.0;2.0;2.0;1.0;;1.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;
76;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1991;1950;37.0;61.0;68.0;71.0;73.0;75.0;37.0;59.0;64.0;66.0;66.0;67.0;0.0;2.0;4.0;6.0;7.0;8.0;12.0;18.0;22.0;23.0;24.0;24.0;24.0;24.0;24.0;88.0;82.0;78.0;39.0;15.0;8.0;5.0;3.0;1.0;83.0;74.0;70.0;31.0;8.0;3.0;1.0;1.0;0.0;4.0;7.0;7.0;8.0;6.0;4.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
77;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1992;2010;37.0;61.0;69.0;72.0;73.0;74.0;37.0;58.0;64.0;66.0;66.0;66.0;1.0;3.0;5.0;6.0;7.0;8.0;10.0;15.0;20.0;22.0;23.0;24.0;24.0;24.0;24.0;90.0;84.0;80.0;41.0;16.0;7.0;4.0;3.0;2.0;84.0;76.0;70.0;32.0;9.0;3.0;1.0;1.0;0.0;5.0;7.0;8.0;8.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0
78;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1993;1020;40.0;63.0;72.0;75.0;77.0;77.0;40.0;60.0;67.0;69.0;70.0;70.0;0.0;3.0;5.0;6.0;7.0;7.0;9.0;14.0;18.0;19.0;20.0;20.0;21.0;21.0;21.0;90.0;85.0;81.0;40.0;17.0;7.0;4.0;2.0;2.0;84.0;78.0;73.0;33.0;11.0;3.0;1.0;0.0;0.0;5.0;6.0;6.0;6.0;4.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0
79;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1994;2020;37.0;60.0;66.0;69.0;70.0;;37.0;58.0;62.0;64.0;64.0;;0.0;2.0;4.0;5.0;6.0;;13.0;18.0;20.0;25.0;25.0;26.0;27.0;27.0;;87.0;83.0;80.0;39.0;15.0;8.0;5.0;3.0;;81.0;75.0;72.0;30.0;8.0;3.0;1.0;1.0;;6.0;6.0;7.0;7.0;6.0;3.0;2.0;2.0;;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;
80;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1991;760;55.0;76.0;82.0;83.0;84.0;86.0;55.0;74.0;77.0;78.0;78.0;78.0;0.0;3.0;5.0;6.0;6.0;7.0;6.0;8.0;10.0;11.0;12.0;13.0;13.0;13.0;13.0;94.0;91.0;89.0;33.0;11.0;4.0;3.0;2.0;1.0;88.0;84.0;81.0;25.0;5.0;2.0;1.0;1.0;0.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;3.0;4.0;4.0;4.0;4.0;2.0;1.0;1.0;0.0
81;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1992;590;57.0;75.0;81.0;84.0;86.0;87.0;57.0;72.0;75.0;76.0;77.0;77.0;0.0;3.0;6.0;8.0;9.0;10.0;6.0;8.0;10.0;10.0;11.0;11.0;11.0;12.0;12.0;94.0;92.0;89.0;32.0;14.0;7.0;4.0;2.0;1.0;86.0;81.0;78.0;20.0;5.0;2.0;1.0;0.0;0.0;3.0;4.0;4.0;5.0;2.0;1.0;1.0;1.0;0.0;5.0;6.0;7.0;7.0;6.0;4.0;2.0;1.0;0.0
82;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1993;320;54.0;74.0;83.0;86.0;88.0;88.0;54.0;70.0;74.0;75.0;76.0;76.0;0.0;4.0;9.0;11.0;12.0;13.0;5.0;8.0;8.0;9.0;10.0;10.0;11.0;11.0;11.0;96.0;93.0;93.0;38.0;17.0;8.0;4.0;2.0;2.0;84.0;80.0;79.0;23.0;7.0;3.0;1.0;0.0;0.0;2.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;10.0;10.0;10.0;10.0;7.0;4.0;2.0;1.0;1.0
83;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1994;770;53.0;72.0;78.0;80.0;83.0;;53.0;69.0;72.0;72.0;72.0;;0.0;3.0;6.0;8.0;10.0;;6.0;8.0;8.0;12.0;12.0;13.0;13.0;14.0;;93.0;91.0;91.0;34.0;15.0;9.0;6.0;3.0;;85.0;81.0;79.0;22.0;4.0;2.0;1.0;1.0;;3.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;;5.0;7.0;8.0;8.0;7.0;5.0;4.0;2.0;
84;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1991;910;46.0;61.0;65.0;66.0;66.0;67.0;46.0;59.0;62.0;63.0;63.0;63.0;0.0;2.0;3.0;3.0;3.0;4.0;19.0;27.0;30.0;32.0;33.0;32.0;33.0;33.0;32.0;82.0;65.0;50.0;21.0;6.0;3.0;2.0;2.0;1.0;78.0;61.0;46.0;17.0;4.0;1.0;1.0;1.0;0.0;3.0;4.0;4.0;4.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
85;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1992;720;50.0;62.0;65.0;66.0;67.0;68.0;50.0;61.0;63.0;63.0;64.0;64.0;1.0;2.0;3.0;3.0;3.0;3.0;16.0;24.0;28.0;30.0;31.0;31.0;31.0;31.0;31.0;83.0;67.0;49.0;19.0;6.0;3.0;3.0;2.0;1.0;80.0;63.0;46.0;16.0;4.0;2.0;1.0;1.0;0.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
86;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1993;440;57.0;69.0;72.0;73.0;73.0;74.0;57.0;68.0;70.0;70.0;71.0;71.0;0.0;1.0;2.0;2.0;2.0;2.0;15.0;22.0;25.0;25.0;25.0;25.0;25.0;25.0;24.0;84.0;68.0;43.0;18.0;5.0;3.0;2.0;2.0;2.0;82.0;65.0;40.0;15.0;4.0;1.0;1.0;1.0;0.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
87;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1994;1190;43.0;56.0;60.0;61.0;62.0;;43.0;55.0;58.0;58.0;59.0;;0.0;1.0;2.0;3.0;3.0;;21.0;27.0;32.0;35.0;36.0;36.0;36.0;36.0;;79.0;69.0;53.0;22.0;7.0;4.0;3.0;2.0;;75.0;65.0;49.0;18.0;5.0;2.0;1.0;1.0;;3.0;4.0;4.0;3.0;2.0;1.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1991;200;55.0;77.0;79.0;81.0;82.0;84.0;54.0;74.0;76.0;78.0;78.0;78.0;2.0;3.0;3.0;4.0;5.0;6.0;9.0;11.0;12.0;12.0;15.0;15.0;15.0;14.0;15.0;91.0;85.0;80.0;32.0;8.0;6.0;4.0;3.0;1.0;88.0;79.0;74.0;26.0;5.0;3.0;1.0;1.0;0.0;1.0;2.0;3.0;3.0;1.0;2.0;2.0;2.0;1.0;3.0;4.0;3.0;3.0;3.0;1.0;1.0;0.0;0.0
89;Totaal mannen en vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1992;210;60.0;75.0;78.0;80.0;80.0;81.0;60.0;72.0;73.0;74.0;75.0;75.0;1.0;2.0;4.0;5.0;5.0;6.0;5.0;8.0;12.0;13.0;16.0;16.0;15.0;17.0;16.0;92.0;89.0;85.0;24.0;7.0;4.0;3.0;1.0;0.0;89.0;82.0;78.0;18.0;3.0;1.0;1.0;0.0;0.0;1.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;4.0;4.0;4.0;3.0;1.0;1.0;0.0;0.0
