ID;Geslacht;Leeftijd;Nationaliteit;Perioden;UitgenodigdeVluchtelingen_1
1610;Mannen;18 jaar of ouder;Totaal;2018;295
1611;Mannen;18 jaar of ouder;Totaal;2019;510
1612;Mannen;18 jaar of ouder;Totaal;2020;95
1613;Mannen;18 jaar of ouder;Totaal;2021;150
1614;Mannen;18 jaar of ouder;Totaal;2022;415
1615;Mannen;18 jaar of ouder;Totaal;2023;210
1616;Mannen;18 jaar of ouder;Afghaans ;2008;0
1617;Mannen;18 jaar of ouder;Afghaans ;2009;0
1618;Mannen;18 jaar of ouder;Afghaans ;2010;5
1619;Mannen;18 jaar of ouder;Afghaans ;2011;0
1620;Mannen;18 jaar of ouder;Afghaans ;2012;0
1621;Mannen;18 jaar of ouder;Afghaans ;2013;0
1622;Mannen;18 jaar of ouder;Afghaans ;2014;0
1623;Mannen;18 jaar of ouder;Afghaans ;2015;0
1624;Mannen;18 jaar of ouder;Afghaans ;2016;0
1625;Mannen;18 jaar of ouder;Afghaans ;2017;0
1626;Mannen;18 jaar of ouder;Afghaans ;2018;0
1627;Mannen;18 jaar of ouder;Afghaans ;2019;0
1628;Mannen;18 jaar of ouder;Afghaans ;2020;0
1629;Mannen;18 jaar of ouder;Afghaans ;2021;0
1630;Mannen;18 jaar of ouder;Afghaans ;2022;0
1631;Mannen;18 jaar of ouder;Afghaans ;2023;5
1632;Mannen;18 jaar of ouder;Bhutaans ;2008;10
1633;Mannen;18 jaar of ouder;Bhutaans ;2009;15
1634;Mannen;18 jaar of ouder;Bhutaans ;2010;25
1635;Mannen;18 jaar of ouder;Bhutaans ;2011;25
1636;Mannen;18 jaar of ouder;Bhutaans ;2012;0
1637;Mannen;18 jaar of ouder;Bhutaans ;2013;0
1638;Mannen;18 jaar of ouder;Bhutaans ;2014;0
1639;Mannen;18 jaar of ouder;Bhutaans ;2015;0
1640;Mannen;18 jaar of ouder;Bhutaans ;2016;0
1641;Mannen;18 jaar of ouder;Bhutaans ;2017;0
1642;Mannen;18 jaar of ouder;Bhutaans ;2018;0
1643;Mannen;18 jaar of ouder;Bhutaans ;2019;0
1644;Mannen;18 jaar of ouder;Bhutaans ;2020;0
1645;Mannen;18 jaar of ouder;Bhutaans ;2021;0
1646;Mannen;18 jaar of ouder;Bhutaans ;2022;0
1647;Mannen;18 jaar of ouder;Bhutaans ;2023;0
1648;Mannen;18 jaar of ouder;Burundisch ;2008;5
1649;Mannen;18 jaar of ouder;Burundisch ;2009;0
1650;Mannen;18 jaar of ouder;Burundisch ;2010;0
1651;Mannen;18 jaar of ouder;Burundisch ;2011;0
1652;Mannen;18 jaar of ouder;Burundisch ;2012;0
1653;Mannen;18 jaar of ouder;Burundisch ;2013;0
1654;Mannen;18 jaar of ouder;Burundisch ;2014;0
1655;Mannen;18 jaar of ouder;Burundisch ;2015;0
1656;Mannen;18 jaar of ouder;Burundisch ;2016;0
1657;Mannen;18 jaar of ouder;Burundisch ;2017;0
1658;Mannen;18 jaar of ouder;Burundisch ;2018;0
1659;Mannen;18 jaar of ouder;Burundisch ;2019;5
1660;Mannen;18 jaar of ouder;Burundisch ;2020;0
1661;Mannen;18 jaar of ouder;Burundisch ;2021;0
1662;Mannen;18 jaar of ouder;Burundisch ;2022;0
1663;Mannen;18 jaar of ouder;Burundisch ;2023;0
1664;Mannen;18 jaar of ouder;Congolees ;2008;5
1665;Mannen;18 jaar of ouder;Congolees ;2009;0
1666;Mannen;18 jaar of ouder;Congolees ;2010;0
1667;Mannen;18 jaar of ouder;Congolees ;2011;5
1668;Mannen;18 jaar of ouder;Congolees ;2012;5
1669;Mannen;18 jaar of ouder;Congolees ;2013;15
1670;Mannen;18 jaar of ouder;Congolees ;2014;5
1671;Mannen;18 jaar of ouder;Congolees ;2015;0
1672;Mannen;18 jaar of ouder;Congolees ;2016;0
1673;Mannen;18 jaar of ouder;Congolees ;2017;0
1674;Mannen;18 jaar of ouder;Congolees ;2018;25
1675;Mannen;18 jaar of ouder;Congolees ;2019;5
1676;Mannen;18 jaar of ouder;Congolees ;2020;0
1677;Mannen;18 jaar of ouder;Congolees ;2021;0
1678;Mannen;18 jaar of ouder;Congolees ;2022;0
1679;Mannen;18 jaar of ouder;Congolees ;2023;0
1680;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2008;10
1681;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2009;0
1682;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2010;0
1683;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2011;5
1684;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2012;5
1685;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2013;0
1686;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2014;5
1687;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2015;10
1688;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2016;5
1689;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2017;0
1690;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2018;5
1691;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2019;5
1692;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2020;0
1693;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2021;5
1694;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2022;55
1695;Mannen;18 jaar of ouder;Congolees (Democratische Republiek) ;2023;25
1696;Mannen;18 jaar of ouder;Eritrees ;2008;5
1697;Mannen;18 jaar of ouder;Eritrees ;2009;5
1698;Mannen;18 jaar of ouder;Eritrees ;2010;10
1699;Mannen;18 jaar of ouder;Eritrees ;2011;35
1700;Mannen;18 jaar of ouder;Eritrees ;2012;10
1701;Mannen;18 jaar of ouder;Eritrees ;2013;25
1702;Mannen;18 jaar of ouder;Eritrees ;2014;75
1703;Mannen;18 jaar of ouder;Eritrees ;2015;5
1704;Mannen;18 jaar of ouder;Eritrees ;2016;0
1705;Mannen;18 jaar of ouder;Eritrees ;2017;0
1706;Mannen;18 jaar of ouder;Eritrees ;2018;25
1707;Mannen;18 jaar of ouder;Eritrees ;2019;35
1708;Mannen;18 jaar of ouder;Eritrees ;2020;0
1709;Mannen;18 jaar of ouder;Eritrees ;2021;15
1710;Mannen;18 jaar of ouder;Eritrees ;2022;5
1711;Mannen;18 jaar of ouder;Eritrees ;2023;25
1712;Mannen;18 jaar of ouder;Ethiopisch ;2008;20
1713;Mannen;18 jaar of ouder;Ethiopisch ;2009;10
1714;Mannen;18 jaar of ouder;Ethiopisch ;2010;0
1715;Mannen;18 jaar of ouder;Ethiopisch ;2011;25
1716;Mannen;18 jaar of ouder;Ethiopisch ;2012;10
1717;Mannen;18 jaar of ouder;Ethiopisch ;2013;0
1718;Mannen;18 jaar of ouder;Ethiopisch ;2014;10
1719;Mannen;18 jaar of ouder;Ethiopisch ;2015;0
1720;Mannen;18 jaar of ouder;Ethiopisch ;2016;10
1721;Mannen;18 jaar of ouder;Ethiopisch ;2017;0
1722;Mannen;18 jaar of ouder;Ethiopisch ;2018;0
1723;Mannen;18 jaar of ouder;Ethiopisch ;2019;0
1724;Mannen;18 jaar of ouder;Ethiopisch ;2020;0
1725;Mannen;18 jaar of ouder;Ethiopisch ;2021;0
1726;Mannen;18 jaar of ouder;Ethiopisch ;2022;0
1727;Mannen;18 jaar of ouder;Ethiopisch ;2023;0
1728;Mannen;18 jaar of ouder;Iraaks ;2008;45
1729;Mannen;18 jaar of ouder;Iraaks ;2009;25
1730;Mannen;18 jaar of ouder;Iraaks ;2010;35
1731;Mannen;18 jaar of ouder;Iraaks ;2011;25
1732;Mannen;18 jaar of ouder;Iraaks ;2012;25
1733;Mannen;18 jaar of ouder;Iraaks ;2013;15
1734;Mannen;18 jaar of ouder;Iraaks ;2014;10
1735;Mannen;18 jaar of ouder;Iraaks ;2015;0
1736;Mannen;18 jaar of ouder;Iraaks ;2016;0
1737;Mannen;18 jaar of ouder;Iraaks ;2017;5
1738;Mannen;18 jaar of ouder;Iraaks ;2018;0
1739;Mannen;18 jaar of ouder;Iraaks ;2019;0
1740;Mannen;18 jaar of ouder;Iraaks ;2020;0
1741;Mannen;18 jaar of ouder;Iraaks ;2021;0
1742;Mannen;18 jaar of ouder;Iraaks ;2022;0
1743;Mannen;18 jaar of ouder;Iraaks ;2023;0
1744;Mannen;18 jaar of ouder;Jemenitisch ;2008;0
1745;Mannen;18 jaar of ouder;Jemenitisch ;2009;0
1746;Mannen;18 jaar of ouder;Jemenitisch ;2010;0
1747;Mannen;18 jaar of ouder;Jemenitisch ;2011;0
1748;Mannen;18 jaar of ouder;Jemenitisch ;2012;0
1749;Mannen;18 jaar of ouder;Jemenitisch ;2013;0
1750;Mannen;18 jaar of ouder;Jemenitisch ;2014;0
1751;Mannen;18 jaar of ouder;Jemenitisch ;2015;0
1752;Mannen;18 jaar of ouder;Jemenitisch ;2016;0
1753;Mannen;18 jaar of ouder;Jemenitisch ;2017;0
1754;Mannen;18 jaar of ouder;Jemenitisch ;2018;0
1755;Mannen;18 jaar of ouder;Jemenitisch ;2019;0
1756;Mannen;18 jaar of ouder;Jemenitisch ;2020;0
1757;Mannen;18 jaar of ouder;Jemenitisch ;2021;0
1758;Mannen;18 jaar of ouder;Jemenitisch ;2022;5
1759;Mannen;18 jaar of ouder;Jemenitisch ;2023;0
1760;Mannen;18 jaar of ouder;Laotiaans ;2008;0
1761;Mannen;18 jaar of ouder;Laotiaans ;2009;0
1762;Mannen;18 jaar of ouder;Laotiaans ;2010;10
1763;Mannen;18 jaar of ouder;Laotiaans ;2011;0
1764;Mannen;18 jaar of ouder;Laotiaans ;2012;0
1765;Mannen;18 jaar of ouder;Laotiaans ;2013;0
1766;Mannen;18 jaar of ouder;Laotiaans ;2014;0
1767;Mannen;18 jaar of ouder;Laotiaans ;2015;0
1768;Mannen;18 jaar of ouder;Laotiaans ;2016;0
1769;Mannen;18 jaar of ouder;Laotiaans ;2017;0
1770;Mannen;18 jaar of ouder;Laotiaans ;2018;0
1771;Mannen;18 jaar of ouder;Laotiaans ;2019;0
1772;Mannen;18 jaar of ouder;Laotiaans ;2020;0
1773;Mannen;18 jaar of ouder;Laotiaans ;2021;0
1774;Mannen;18 jaar of ouder;Laotiaans ;2022;0
1775;Mannen;18 jaar of ouder;Laotiaans ;2023;0
1776;Mannen;18 jaar of ouder;Myanmarees ;2008;25
1777;Mannen;18 jaar of ouder;Myanmarees ;2009;0
1778;Mannen;18 jaar of ouder;Myanmarees ;2010;5
1779;Mannen;18 jaar of ouder;Myanmarees ;2011;20
1780;Mannen;18 jaar of ouder;Myanmarees ;2012;45
1781;Mannen;18 jaar of ouder;Myanmarees ;2013;10
1782;Mannen;18 jaar of ouder;Myanmarees ;2014;0
1783;Mannen;18 jaar of ouder;Myanmarees ;2015;0
1784;Mannen;18 jaar of ouder;Myanmarees ;2016;0
1785;Mannen;18 jaar of ouder;Myanmarees ;2017;0
1786;Mannen;18 jaar of ouder;Myanmarees ;2018;0
1787;Mannen;18 jaar of ouder;Myanmarees ;2019;0
1788;Mannen;18 jaar of ouder;Myanmarees ;2020;0
1789;Mannen;18 jaar of ouder;Myanmarees ;2021;0
1790;Mannen;18 jaar of ouder;Myanmarees ;2022;0
1791;Mannen;18 jaar of ouder;Myanmarees ;2023;0
1792;Mannen;18 jaar of ouder;Pakistaans ;2008;0
1793;Mannen;18 jaar of ouder;Pakistaans ;2009;0
1794;Mannen;18 jaar of ouder;Pakistaans ;2010;0
1795;Mannen;18 jaar of ouder;Pakistaans ;2011;0
1796;Mannen;18 jaar of ouder;Pakistaans ;2012;10
1797;Mannen;18 jaar of ouder;Pakistaans ;2013;10
1798;Mannen;18 jaar of ouder;Pakistaans ;2014;10
1799;Mannen;18 jaar of ouder;Pakistaans ;2015;10
1800;Mannen;18 jaar of ouder;Pakistaans ;2016;0
1801;Mannen;18 jaar of ouder;Pakistaans ;2017;0
1802;Mannen;18 jaar of ouder;Pakistaans ;2018;0
1803;Mannen;18 jaar of ouder;Pakistaans ;2019;0
1804;Mannen;18 jaar of ouder;Pakistaans ;2020;0
1805;Mannen;18 jaar of ouder;Pakistaans ;2021;0
1806;Mannen;18 jaar of ouder;Pakistaans ;2022;0
1807;Mannen;18 jaar of ouder;Pakistaans ;2023;5
1808;Mannen;18 jaar of ouder;Soedanees ;2008;0
1809;Mannen;18 jaar of ouder;Soedanees ;2009;0
1810;Mannen;18 jaar of ouder;Soedanees ;2010;0
1811;Mannen;18 jaar of ouder;Soedanees ;2011;0
1812;Mannen;18 jaar of ouder;Soedanees ;2012;5
1813;Mannen;18 jaar of ouder;Soedanees ;2013;5
1814;Mannen;18 jaar of ouder;Soedanees ;2014;0
1815;Mannen;18 jaar of ouder;Soedanees ;2015;0
1816;Mannen;18 jaar of ouder;Soedanees ;2016;0
1817;Mannen;18 jaar of ouder;Soedanees ;2017;0
1818;Mannen;18 jaar of ouder;Soedanees ;2018;10
1819;Mannen;18 jaar of ouder;Soedanees ;2019;20
1820;Mannen;18 jaar of ouder;Soedanees ;2020;15
1821;Mannen;18 jaar of ouder;Soedanees ;2021;0
1822;Mannen;18 jaar of ouder;Soedanees ;2022;10
1823;Mannen;18 jaar of ouder;Soedanees ;2023;10
1824;Mannen;18 jaar of ouder;Somalisch ;2008;0
1825;Mannen;18 jaar of ouder;Somalisch ;2009;0
1826;Mannen;18 jaar of ouder;Somalisch ;2010;0
1827;Mannen;18 jaar of ouder;Somalisch ;2011;0
1828;Mannen;18 jaar of ouder;Somalisch ;2012;0
1829;Mannen;18 jaar of ouder;Somalisch ;2013;0
1830;Mannen;18 jaar of ouder;Somalisch ;2014;0
1831;Mannen;18 jaar of ouder;Somalisch ;2015;0
1832;Mannen;18 jaar of ouder;Somalisch ;2016;0
1833;Mannen;18 jaar of ouder;Somalisch ;2017;0
1834;Mannen;18 jaar of ouder;Somalisch ;2018;5
1835;Mannen;18 jaar of ouder;Somalisch ;2019;0
1836;Mannen;18 jaar of ouder;Somalisch ;2020;0
1837;Mannen;18 jaar of ouder;Somalisch ;2021;0
1838;Mannen;18 jaar of ouder;Somalisch ;2022;0
1839;Mannen;18 jaar of ouder;Somalisch ;2023;5
1840;Mannen;18 jaar of ouder;Sri Lankaans ;2008;5
1841;Mannen;18 jaar of ouder;Sri Lankaans ;2009;0
1842;Mannen;18 jaar of ouder;Sri Lankaans ;2010;0
1843;Mannen;18 jaar of ouder;Sri Lankaans ;2011;20
1844;Mannen;18 jaar of ouder;Sri Lankaans ;2012;5
1845;Mannen;18 jaar of ouder;Sri Lankaans ;2013;5
1846;Mannen;18 jaar of ouder;Sri Lankaans ;2014;5
1847;Mannen;18 jaar of ouder;Sri Lankaans ;2015;0
1848;Mannen;18 jaar of ouder;Sri Lankaans ;2016;0
1849;Mannen;18 jaar of ouder;Sri Lankaans ;2017;0
1850;Mannen;18 jaar of ouder;Sri Lankaans ;2018;0
1851;Mannen;18 jaar of ouder;Sri Lankaans ;2019;0
1852;Mannen;18 jaar of ouder;Sri Lankaans ;2020;0
1853;Mannen;18 jaar of ouder;Sri Lankaans ;2021;0
1854;Mannen;18 jaar of ouder;Sri Lankaans ;2022;0
1855;Mannen;18 jaar of ouder;Sri Lankaans ;2023;0
1856;Mannen;18 jaar of ouder;Syrisch ;2008;0
1857;Mannen;18 jaar of ouder;Syrisch ;2009;0
1858;Mannen;18 jaar of ouder;Syrisch ;2010;0
1859;Mannen;18 jaar of ouder;Syrisch ;2011;0
1860;Mannen;18 jaar of ouder;Syrisch ;2012;0
1861;Mannen;18 jaar of ouder;Syrisch ;2013;5
1862;Mannen;18 jaar of ouder;Syrisch ;2014;70
1863;Mannen;18 jaar of ouder;Syrisch ;2015;45
1864;Mannen;18 jaar of ouder;Syrisch ;2016;150
1865;Mannen;18 jaar of ouder;Syrisch ;2017;535
1866;Mannen;18 jaar of ouder;Syrisch ;2018;200
1867;Mannen;18 jaar of ouder;Syrisch ;2019;375
1868;Mannen;18 jaar of ouder;Syrisch ;2020;75
1869;Mannen;18 jaar of ouder;Syrisch ;2021;115
1870;Mannen;18 jaar of ouder;Syrisch ;2022;325
1871;Mannen;18 jaar of ouder;Syrisch ;2023;115
1872;Mannen;18 jaar of ouder;Turks ;2008;0
1873;Mannen;18 jaar of ouder;Turks ;2009;0
1874;Mannen;18 jaar of ouder;Turks ;2010;0
1875;Mannen;18 jaar of ouder;Turks ;2011;0
1876;Mannen;18 jaar of ouder;Turks ;2012;0
1877;Mannen;18 jaar of ouder;Turks ;2013;0
1878;Mannen;18 jaar of ouder;Turks ;2014;0
1879;Mannen;18 jaar of ouder;Turks ;2015;0
1880;Mannen;18 jaar of ouder;Turks ;2016;0
1881;Mannen;18 jaar of ouder;Turks ;2017;0
1882;Mannen;18 jaar of ouder;Turks ;2018;0
1883;Mannen;18 jaar of ouder;Turks ;2019;0
1884;Mannen;18 jaar of ouder;Turks ;2020;0
1885;Mannen;18 jaar of ouder;Turks ;2021;0
1886;Mannen;18 jaar of ouder;Turks ;2022;0
1887;Mannen;18 jaar of ouder;Turks ;2023;5
1888;Mannen;18 jaar of ouder;Onbekend;2008;0
1889;Mannen;18 jaar of ouder;Onbekend;2009;15
1890;Mannen;18 jaar of ouder;Onbekend;2010;15
1891;Mannen;18 jaar of ouder;Onbekend;2011;20
1892;Mannen;18 jaar of ouder;Onbekend;2012;0
1893;Mannen;18 jaar of ouder;Onbekend;2013;0
1894;Mannen;18 jaar of ouder;Onbekend;2014;20
1895;Mannen;18 jaar of ouder;Onbekend;2015;10
1896;Mannen;18 jaar of ouder;Onbekend;2016;5
1897;Mannen;18 jaar of ouder;Onbekend;2017;15
1898;Mannen;18 jaar of ouder;Onbekend;2018;20
1899;Mannen;18 jaar of ouder;Onbekend;2019;55
1900;Mannen;18 jaar of ouder;Onbekend;2020;5
1901;Mannen;18 jaar of ouder;Onbekend;2021;0
1902;Mannen;18 jaar of ouder;Onbekend;2022;0
1903;Mannen;18 jaar of ouder;Onbekend;2023;5
1904;Mannen;18 jaar of ouder;Staatloos;2008;15
1905;Mannen;18 jaar of ouder;Staatloos;2009;5
1906;Mannen;18 jaar of ouder;Staatloos;2010;0
1907;Mannen;18 jaar of ouder;Staatloos;2011;0
1908;Mannen;18 jaar of ouder;Staatloos;2012;0
1909;Mannen;18 jaar of ouder;Staatloos;2013;0
1910;Mannen;18 jaar of ouder;Staatloos;2014;5
1911;Mannen;18 jaar of ouder;Staatloos;2015;10
1912;Mannen;18 jaar of ouder;Staatloos;2016;0
1913;Mannen;18 jaar of ouder;Staatloos;2017;0
1914;Mannen;18 jaar of ouder;Staatloos;2018;0
1915;Mannen;18 jaar of ouder;Staatloos;2019;0
1916;Mannen;18 jaar of ouder;Staatloos;2020;0
1917;Mannen;18 jaar of ouder;Staatloos;2021;0
1918;Mannen;18 jaar of ouder;Staatloos;2022;0
1919;Mannen;18 jaar of ouder;Staatloos;2023;0
1920;Vrouwen;Totaal;Totaal;2008;370
1921;Vrouwen;Totaal;Totaal;2009;205
1922;Vrouwen;Totaal;Totaal;2010;220
1923;Vrouwen;Totaal;Totaal;2011;245
1924;Vrouwen;Totaal;Totaal;2012;210
1925;Vrouwen;Totaal;Totaal;2013;155
1926;Vrouwen;Totaal;Totaal;2014;405
1927;Vrouwen;Totaal;Totaal;2015;235
1928;Vrouwen;Totaal;Totaal;2016;365
1929;Vrouwen;Totaal;Totaal;2017;1075
1930;Vrouwen;Totaal;Totaal;2018;590
1931;Vrouwen;Totaal;Totaal;2019;880
1932;Vrouwen;Totaal;Totaal;2020;205
1933;Vrouwen;Totaal;Totaal;2021;220
1934;Vrouwen;Totaal;Totaal;2022;650
1935;Vrouwen;Totaal;Totaal;2023;395
1936;Vrouwen;Totaal;Afghaans ;2008;0
1937;Vrouwen;Totaal;Afghaans ;2009;0
1938;Vrouwen;Totaal;Afghaans ;2010;5
1939;Vrouwen;Totaal;Afghaans ;2011;0
1940;Vrouwen;Totaal;Afghaans ;2012;0
1941;Vrouwen;Totaal;Afghaans ;2013;0
1942;Vrouwen;Totaal;Afghaans ;2014;0
1943;Vrouwen;Totaal;Afghaans ;2015;5
1944;Vrouwen;Totaal;Afghaans ;2016;0
1945;Vrouwen;Totaal;Afghaans ;2017;0
1946;Vrouwen;Totaal;Afghaans ;2018;0
1947;Vrouwen;Totaal;Afghaans ;2019;0
1948;Vrouwen;Totaal;Afghaans ;2020;0
1949;Vrouwen;Totaal;Afghaans ;2021;0
1950;Vrouwen;Totaal;Afghaans ;2022;0
1951;Vrouwen;Totaal;Afghaans ;2023;10
1952;Vrouwen;Totaal;Bhutaans ;2008;10
1953;Vrouwen;Totaal;Bhutaans ;2009;25
1954;Vrouwen;Totaal;Bhutaans ;2010;20
1955;Vrouwen;Totaal;Bhutaans ;2011;25
1956;Vrouwen;Totaal;Bhutaans ;2012;0
1957;Vrouwen;Totaal;Bhutaans ;2013;0
1958;Vrouwen;Totaal;Bhutaans ;2014;0
1959;Vrouwen;Totaal;Bhutaans ;2015;0
1960;Vrouwen;Totaal;Bhutaans ;2016;0
1961;Vrouwen;Totaal;Bhutaans ;2017;0
1962;Vrouwen;Totaal;Bhutaans ;2018;0
1963;Vrouwen;Totaal;Bhutaans ;2019;0
1964;Vrouwen;Totaal;Bhutaans ;2020;0
1965;Vrouwen;Totaal;Bhutaans ;2021;0
1966;Vrouwen;Totaal;Bhutaans ;2022;0
1967;Vrouwen;Totaal;Bhutaans ;2023;0
1968;Vrouwen;Totaal;Burundisch ;2008;25
1969;Vrouwen;Totaal;Burundisch ;2009;0
1970;Vrouwen;Totaal;Burundisch ;2010;0
1971;Vrouwen;Totaal;Burundisch ;2011;0
1972;Vrouwen;Totaal;Burundisch ;2012;0
1973;Vrouwen;Totaal;Burundisch ;2013;0
1974;Vrouwen;Totaal;Burundisch ;2014;0
1975;Vrouwen;Totaal;Burundisch ;2015;0
1976;Vrouwen;Totaal;Burundisch ;2016;0
1977;Vrouwen;Totaal;Burundisch ;2017;0
1978;Vrouwen;Totaal;Burundisch ;2018;0
1979;Vrouwen;Totaal;Burundisch ;2019;5
1980;Vrouwen;Totaal;Burundisch ;2020;0
1981;Vrouwen;Totaal;Burundisch ;2021;0
1982;Vrouwen;Totaal;Burundisch ;2022;0
1983;Vrouwen;Totaal;Burundisch ;2023;0
1984;Vrouwen;Totaal;Congolees ;2008;15
1985;Vrouwen;Totaal;Congolees ;2009;5
1986;Vrouwen;Totaal;Congolees ;2010;0
1987;Vrouwen;Totaal;Congolees ;2011;10
1988;Vrouwen;Totaal;Congolees ;2012;10
1989;Vrouwen;Totaal;Congolees ;2013;50
1990;Vrouwen;Totaal;Congolees ;2014;5
1991;Vrouwen;Totaal;Congolees ;2015;0
1992;Vrouwen;Totaal;Congolees ;2016;0
1993;Vrouwen;Totaal;Congolees ;2017;0
1994;Vrouwen;Totaal;Congolees ;2018;65
1995;Vrouwen;Totaal;Congolees ;2019;20
1996;Vrouwen;Totaal;Congolees ;2020;0
1997;Vrouwen;Totaal;Congolees ;2021;0
1998;Vrouwen;Totaal;Congolees ;2022;0
1999;Vrouwen;Totaal;Congolees ;2023;0
2000;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2008;30
2001;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2009;5
2002;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2010;0
2003;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2011;10
2004;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2012;10
2005;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2013;0
2006;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2014;15
2007;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2015;35
2008;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2016;10
2009;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2017;0
2010;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2018;10
2011;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2019;20
2012;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2020;0
2013;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2021;15
2014;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2022;85
2015;Vrouwen;Totaal;Congolees (Democratische Republiek) ;2023;60
2016;Vrouwen;Totaal;Eritrees ;2008;15
2017;Vrouwen;Totaal;Eritrees ;2009;10
2018;Vrouwen;Totaal;Eritrees ;2010;15
2019;Vrouwen;Totaal;Eritrees ;2011;25
2020;Vrouwen;Totaal;Eritrees ;2012;20
2021;Vrouwen;Totaal;Eritrees ;2013;25
2022;Vrouwen;Totaal;Eritrees ;2014;80
2023;Vrouwen;Totaal;Eritrees ;2015;15
2024;Vrouwen;Totaal;Eritrees ;2016;5
2025;Vrouwen;Totaal;Eritrees ;2017;5
2026;Vrouwen;Totaal;Eritrees ;2018;15
2027;Vrouwen;Totaal;Eritrees ;2019;15
2028;Vrouwen;Totaal;Eritrees ;2020;10
2029;Vrouwen;Totaal;Eritrees ;2021;5
2030;Vrouwen;Totaal;Eritrees ;2022;5
2031;Vrouwen;Totaal;Eritrees ;2023;45
2032;Vrouwen;Totaal;Ethiopisch ;2008;40
2033;Vrouwen;Totaal;Ethiopisch ;2009;25
2034;Vrouwen;Totaal;Ethiopisch ;2010;0
2035;Vrouwen;Totaal;Ethiopisch ;2011;35
2036;Vrouwen;Totaal;Ethiopisch ;2012;25
2037;Vrouwen;Totaal;Ethiopisch ;2013;0
2038;Vrouwen;Totaal;Ethiopisch ;2014;40
2039;Vrouwen;Totaal;Ethiopisch ;2015;5
2040;Vrouwen;Totaal;Ethiopisch ;2016;20
2041;Vrouwen;Totaal;Ethiopisch ;2017;0
2042;Vrouwen;Totaal;Ethiopisch ;2018;0
2043;Vrouwen;Totaal;Ethiopisch ;2019;0
2044;Vrouwen;Totaal;Ethiopisch ;2020;0
2045;Vrouwen;Totaal;Ethiopisch ;2021;0
2046;Vrouwen;Totaal;Ethiopisch ;2022;5
2047;Vrouwen;Totaal;Ethiopisch ;2023;0
2048;Vrouwen;Totaal;Iraaks ;2008;85
2049;Vrouwen;Totaal;Iraaks ;2009;60
2050;Vrouwen;Totaal;Iraaks ;2010;65
2051;Vrouwen;Totaal;Iraaks ;2011;45
2052;Vrouwen;Totaal;Iraaks ;2012;55
2053;Vrouwen;Totaal;Iraaks ;2013;20
2054;Vrouwen;Totaal;Iraaks ;2014;35
2055;Vrouwen;Totaal;Iraaks ;2015;5
2056;Vrouwen;Totaal;Iraaks ;2016;10
2057;Vrouwen;Totaal;Iraaks ;2017;0
2058;Vrouwen;Totaal;Iraaks ;2018;5
2059;Vrouwen;Totaal;Iraaks ;2019;0
2060;Vrouwen;Totaal;Iraaks ;2020;0
2061;Vrouwen;Totaal;Iraaks ;2021;0
2062;Vrouwen;Totaal;Iraaks ;2022;0
2063;Vrouwen;Totaal;Iraaks ;2023;0
2064;Vrouwen;Totaal;Jemenitisch ;2008;0
2065;Vrouwen;Totaal;Jemenitisch ;2009;0
2066;Vrouwen;Totaal;Jemenitisch ;2010;0
2067;Vrouwen;Totaal;Jemenitisch ;2011;0
2068;Vrouwen;Totaal;Jemenitisch ;2012;0
2069;Vrouwen;Totaal;Jemenitisch ;2013;0
2070;Vrouwen;Totaal;Jemenitisch ;2014;0
2071;Vrouwen;Totaal;Jemenitisch ;2015;0
2072;Vrouwen;Totaal;Jemenitisch ;2016;0
2073;Vrouwen;Totaal;Jemenitisch ;2017;0
2074;Vrouwen;Totaal;Jemenitisch ;2018;0
2075;Vrouwen;Totaal;Jemenitisch ;2019;0
2076;Vrouwen;Totaal;Jemenitisch ;2020;0
