ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
860;Leeftijd: 65 tot 75 jaar;113110;2006;1.8;0.3;0.4;0.4;0.5;0.5;0.6;0.9;0.2;0.2;0.2;0.2;0.3;0.3
861;Leeftijd: 65 tot 75 jaar;113110;2007;2.0;0.3;0.4;0.4;0.5;0.5;0.6;1.0;0.2;0.2;0.2;0.3;0.3;0.3
862;Leeftijd: 65 tot 75 jaar;113110;2008;2.3;0.3;0.3;0.4;0.4;0.5;0.6;1.1;0.2;0.2;0.2;0.2;0.3;0.3
863;Leeftijd: 65 tot 75 jaar;113110;2009;2.3;0.3;0.3;0.4;0.4;0.5;0.6;1.1;0.2;0.2;0.2;0.2;0.3;0.3
864;Leeftijd: 65 tot 75 jaar;114110;2006;9.7;2.3;2.8;3.3;3.7;4.2;5.0;4.6;1.1;1.2;1.4;1.6;1.8;2.1
865;Leeftijd: 65 tot 75 jaar;114110;2007;10.6;2.4;2.9;3.4;3.9;4.4;5.3;4.9;1.1;1.3;1.5;1.6;1.8;2.2
866;Leeftijd: 65 tot 75 jaar;114110;2008;11.6;2.4;3.0;3.5;4.1;4.6;5.6;5.3;1.1;1.3;1.5;1.7;1.9;2.3
867;Leeftijd: 65 tot 75 jaar;114110;2009;12.1;2.3;2.9;3.5;4.1;4.7;5.7;5.4;1.1;1.3;1.5;1.7;1.9;2.3
868;Leeftijd: 65 tot 75 jaar;122690;2006;1.7;0.4;0.5;0.6;0.7;0.8;1.0;0.6;0.1;0.2;0.2;0.2;0.3;0.3
869;Leeftijd: 65 tot 75 jaar;122690;2007;1.9;0.4;0.6;0.7;0.8;0.9;1.1;0.7;0.2;0.2;0.2;0.3;0.3;0.4
870;Leeftijd: 65 tot 75 jaar;122690;2008;2.1;0.5;0.6;0.8;0.9;1.1;1.3;0.7;0.2;0.2;0.3;0.3;0.3;0.4
871;Leeftijd: 65 tot 75 jaar;122690;2009;2.2;0.5;0.6;0.8;0.9;1.1;1.3;0.7;0.2;0.2;0.2;0.3;0.3;0.4
872;Leeftijd: 65 tot 75 jaar;123270;2006;5.0;0.9;1.0;1.2;1.5;1.8;2.4;2.3;0.5;0.5;0.6;0.7;0.9;1.2
873;Leeftijd: 65 tot 75 jaar;123270;2007;5.3;0.8;1.0;1.1;1.4;1.7;2.4;2.5;0.5;0.5;0.6;0.7;0.9;1.2
874;Leeftijd: 65 tot 75 jaar;123270;2008;6.3;0.7;0.9;1.1;1.4;1.7;2.5;2.8;0.4;0.4;0.5;0.6;0.8;1.2
875;Leeftijd: 65 tot 75 jaar;123270;2009;7.1;1.1;1.3;1.5;1.8;2.1;2.9;3.0;0.4;0.5;0.6;0.7;0.9;1.2
876;Leeftijd: 65 tot 75 jaar;124750;2006;2.3;0.6;0.7;0.7;0.8;0.8;0.9;1.4;0.4;0.5;0.5;0.5;0.5;0.6
877;Leeftijd: 65 tot 75 jaar;124750;2007;2.3;0.6;0.7;0.7;0.8;0.8;0.9;1.4;0.5;0.5;0.5;0.5;0.6;0.6
878;Leeftijd: 65 tot 75 jaar;124750;2008;2.0;0.5;0.5;0.5;0.6;0.6;0.7;1.1;0.3;0.3;0.4;0.4;0.4;0.4
879;Leeftijd: 65 tot 75 jaar;124750;2009;1.6;0.3;0.3;0.4;0.4;0.4;0.5;1.0;0.2;0.2;0.3;0.3;0.3;0.3
880;Leeftijd: 65 tot 75 jaar;125910;2006;12.3;3.5;4.0;4.6;5.3;5.7;6.6;5.8;1.6;1.8;2.0;2.2;2.4;2.8
881;Leeftijd: 65 tot 75 jaar;125910;2007;14.1;4.0;4.5;5.2;5.9;6.5;7.4;6.8;1.8;2.1;2.3;2.6;2.8;3.2
882;Leeftijd: 65 tot 75 jaar;125910;2008;15.8;4.0;4.6;5.2;5.9;6.6;7.7;7.4;1.8;2.1;2.3;2.6;2.8;3.3
883;Leeftijd: 65 tot 75 jaar;125910;2009;15.9;4.0;4.6;5.2;5.8;6.5;7.8;7.3;1.6;1.9;2.1;2.3;2.6;3.1
884;Leeftijd: 65 tot 75 jaar;129670;2006;1.2;0.5;0.5;0.5;0.5;0.6;0.6;0.8;0.4;0.4;0.4;0.4;0.5;0.5
885;Leeftijd: 65 tot 75 jaar;129670;2007;1.2;0.5;0.5;0.5;0.5;0.5;0.6;0.8;0.4;0.4;0.5;0.5;0.5;0.5
886;Leeftijd: 65 tot 75 jaar;129670;2008;1.4;0.5;0.5;0.5;0.5;0.6;0.6;0.9;0.4;0.5;0.5;0.5;0.5;0.5
887;Leeftijd: 65 tot 75 jaar;129670;2009;1.7;0.6;0.6;0.7;0.7;0.7;0.8;1.2;0.6;0.6;0.6;0.6;0.6;0.7
888;Leeftijd: 65 tot 75 jaar;130250;2006;1.6;0.2;0.2;0.3;0.3;0.3;0.4;0.6;0.1;0.1;0.1;0.1;0.2;0.2
889;Leeftijd: 65 tot 75 jaar;130250;2007;1.7;0.3;0.3;0.3;0.3;0.4;0.5;0.7;0.2;0.2;0.2;0.2;0.2;0.2
890;Leeftijd: 65 tot 75 jaar;130250;2008;2.2;0.3;0.4;0.4;0.4;0.5;0.5;1.0;0.2;0.2;0.3;0.3;0.3;0.3
891;Leeftijd: 65 tot 75 jaar;130250;2009;2.7;0.5;0.6;0.6;0.6;0.7;0.8;1.2;0.3;0.3;0.3;0.3;0.4;0.4
892;Leeftijd: 65 tot 75 jaar;131410;2006;2.6;0.3;0.4;0.4;0.5;0.5;0.7;1.1;0.2;0.2;0.2;0.2;0.2;0.3
893;Leeftijd: 65 tot 75 jaar;131410;2007;3.0;0.4;0.4;0.5;0.6;0.6;0.8;1.3;0.2;0.2;0.3;0.3;0.3;0.4
894;Leeftijd: 65 tot 75 jaar;131410;2008;3.4;0.3;0.4;0.4;0.5;0.6;0.8;1.4;0.2;0.2;0.2;0.2;0.3;0.3
895;Leeftijd: 65 tot 75 jaar;131410;2009;4.2;0.4;0.4;0.5;0.6;0.7;1.0;1.7;0.2;0.2;0.2;0.3;0.3;0.4
896;Leeftijd: 65 tot 75 jaar;134150;2006;3.2;0.8;1.0;1.1;1.2;1.3;1.5;1.2;0.4;0.4;0.5;0.5;0.6;0.6
897;Leeftijd: 65 tot 75 jaar;134150;2007;3.2;0.8;0.9;1.0;1.1;1.3;1.5;1.2;0.4;0.4;0.5;0.5;0.5;0.6
898;Leeftijd: 65 tot 75 jaar;134150;2008;3.6;0.8;0.9;1.0;1.2;1.3;1.6;1.4;0.4;0.4;0.5;0.5;0.6;0.7
899;Leeftijd: 65 tot 75 jaar;134150;2009;3.8;0.8;0.9;1.0;1.2;1.3;1.6;1.4;0.4;0.4;0.5;0.5;0.6;0.7
900;Leeftijd: 75 jaar of ouder;100010;2006;5.6;1.9;2.1;2.3;2.5;2.7;3.1;2.8;1.1;1.1;1.2;1.3;1.4;1.6
901;Leeftijd: 75 jaar of ouder;100010;2007;5.6;2.0;2.2;2.4;2.6;2.9;3.2;2.7;1.1;1.2;1.3;1.4;1.5;1.6
902;Leeftijd: 75 jaar of ouder;100010;2008;5.9;1.9;2.2;2.4;2.6;2.9;3.3;2.7;1.0;1.1;1.2;1.3;1.4;1.6
903;Leeftijd: 75 jaar of ouder;100010;2009;5.7;1.8;2.1;2.3;2.6;2.8;3.2;2.5;0.9;1.0;1.1;1.2;1.3;1.5
904;Leeftijd: 75 jaar of ouder;100070;2006;0.3;0.1;0.1;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1
905;Leeftijd: 75 jaar of ouder;100070;2007;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1
906;Leeftijd: 75 jaar of ouder;100070;2008;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1
907;Leeftijd: 75 jaar of ouder;100070;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;Leeftijd: 75 jaar of ouder;101030;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;Leeftijd: 75 jaar of ouder;101030;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;Leeftijd: 75 jaar of ouder;101030;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
911;Leeftijd: 75 jaar of ouder;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
912;Leeftijd: 75 jaar of ouder;101760;2006;0.5;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.2
913;Leeftijd: 75 jaar of ouder;101760;2007;0.5;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.2
914;Leeftijd: 75 jaar of ouder;101760;2008;0.5;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.1;0.1;0.1;0.1;0.2;0.2
915;Leeftijd: 75 jaar of ouder;101760;2009;0.5;0.1;0.2;0.2;0.2;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.1
916;Leeftijd: 75 jaar of ouder;112710;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
917;Leeftijd: 75 jaar of ouder;112710;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
918;Leeftijd: 75 jaar of ouder;112710;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
919;Leeftijd: 75 jaar of ouder;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;Leeftijd: 75 jaar of ouder;113110;2006;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1
921;Leeftijd: 75 jaar of ouder;113110;2007;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1
922;Leeftijd: 75 jaar of ouder;113110;2008;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
923;Leeftijd: 75 jaar of ouder;113110;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;Leeftijd: 75 jaar of ouder;114110;2006;1.2;0.4;0.5;0.5;0.6;0.6;0.7;0.6;0.2;0.2;0.3;0.3;0.3;0.3
925;Leeftijd: 75 jaar of ouder;114110;2007;1.2;0.5;0.5;0.6;0.6;0.7;0.7;0.6;0.2;0.3;0.3;0.3;0.3;0.4
926;Leeftijd: 75 jaar of ouder;114110;2008;1.3;0.5;0.6;0.6;0.7;0.7;0.8;0.6;0.2;0.3;0.3;0.3;0.3;0.4
927;Leeftijd: 75 jaar of ouder;114110;2009;1.3;0.4;0.5;0.6;0.7;0.7;0.8;0.6;0.2;0.2;0.3;0.3;0.3;0.3
928;Leeftijd: 75 jaar of ouder;122690;2006;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
929;Leeftijd: 75 jaar of ouder;122690;2007;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
930;Leeftijd: 75 jaar of ouder;122690;2008;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1
931;Leeftijd: 75 jaar of ouder;122690;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;Leeftijd: 75 jaar of ouder;123270;2006;0.4;0.1;0.1;0.1;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
933;Leeftijd: 75 jaar of ouder;123270;2007;0.4;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
934;Leeftijd: 75 jaar of ouder;123270;2008;0.5;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
935;Leeftijd: 75 jaar of ouder;123270;2009;0.6;0.1;0.1;0.1;0.2;0.2;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1
936;Leeftijd: 75 jaar of ouder;124750;2006;0.6;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.2;0.2
937;Leeftijd: 75 jaar of ouder;124750;2007;0.5;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.1;0.1;0.1;0.1;0.2;0.2
938;Leeftijd: 75 jaar of ouder;124750;2008;0.5;0.1;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
939;Leeftijd: 75 jaar of ouder;124750;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;Leeftijd: 75 jaar of ouder;125910;2006;1.3;0.4;0.5;0.5;0.6;0.6;0.7;0.6;0.2;0.2;0.3;0.3;0.3;0.3
941;Leeftijd: 75 jaar of ouder;125910;2007;1.4;0.5;0.5;0.6;0.6;0.7;0.8;0.7;0.2;0.3;0.3;0.3;0.3;0.4
942;Leeftijd: 75 jaar of ouder;125910;2008;1.5;0.5;0.5;0.6;0.6;0.7;0.8;0.7;0.2;0.3;0.3;0.3;0.3;0.4
943;Leeftijd: 75 jaar of ouder;125910;2009;1.4;0.5;0.5;0.6;0.6;0.7;0.8;0.6;0.2;0.2;0.3;0.3;0.3;0.3
944;Leeftijd: 75 jaar of ouder;129670;2006;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1
945;Leeftijd: 75 jaar of ouder;129670;2007;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
946;Leeftijd: 75 jaar of ouder;129670;2008;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.1;0.1
947;Leeftijd: 75 jaar of ouder;129670;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;Leeftijd: 75 jaar of ouder;130250;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;Leeftijd: 75 jaar of ouder;130250;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;Leeftijd: 75 jaar of ouder;130250;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
951;Leeftijd: 75 jaar of ouder;130250;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952;Leeftijd: 75 jaar of ouder;131410;2006;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1
953;Leeftijd: 75 jaar of ouder;131410;2007;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
954;Leeftijd: 75 jaar of ouder;131410;2008;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
955;Leeftijd: 75 jaar of ouder;131410;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;Leeftijd: 75 jaar of ouder;134150;2006;0.4;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
957;Leeftijd: 75 jaar of ouder;134150;2007;0.4;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1
958;Leeftijd: 75 jaar of ouder;134150;2008;0.5;0.2;0.2;0.2;0.2;0.2;0.3;0.2;0.1;0.1;0.1;0.1;0.1;0.1
959;Leeftijd: 75 jaar of ouder;134150;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960;5000;100010;2006;7292.6;424.8;559.9;729.1;939.1;1150.7;1599.1;5524.4;235.0;308.4;402.1;519.9;648.7;930.7
961;5000;100010;2007;7459.8;454.1;597.1;772.1;991.0;1214.6;1682.0;5665.6;258.3;335.6;433.9;557.2;691.9;984.8
962;5000;100010;2008;7536.5;430.4;574.6;744.5;941.1;1160.3;1618.5;5734.1;250.0;328.5;424.7;539.1;669.6;958.6
963;5000;100010;2009;7460.6;440.4;584.7;752.7;929.0;1138.5;1584.4;5641.7;250.0;328.0;423.5;526.7;650.7;928.9
964;5000;100070;2006;117.3;11.0;14.1;18.2;22.7;27.5;37.8;77.6;5.1;6.4;8.2;10.2;12.4;17.6
965;5000;100070;2007;114.3;10.3;13.7;17.7;22.1;27.0;37.7;76.3;5.1;6.5;8.2;10.3;12.5;17.9
966;5000;100070;2008;111.0;9.4;12.5;15.9;20.1;24.8;34.6;75.0;4.8;6.1;7.7;9.6;11.9;16.9
967;5000;100070;2009;108.1;8.3;11.1;14.3;17.8;22.7;32.2;73.5;4.3;5.6;7.1;8.8;11.2;16.3
968;5000;101030;2006;6.9;0.1;0.1;0.1;0.2;0.2;0.2;6.6;0.1;0.1;0.1;0.1;0.1;0.2
969;5000;101030;2007;6.9;0.1;0.1;0.1;0.1;0.2;0.2;6.6;0.1;0.1;0.1;0.1;0.1;0.2
970;5000;101030;2008;6.8;0.1;0.1;0.1;0.1;0.2;0.2;6.4;0.1;0.1;0.1;0.1;0.1;0.2
971;5000;101030;2009;7.2;0.1;0.1;0.1;0.1;0.1;0.2;6.8;0.1;0.1;0.1;0.1;0.1;0.2
972;5000;101760;2006;816.4;30.9;44.5;60.6;79.0;99.8;149.3;732.2;22.6;32.8;45.2;60.0;76.7;118.0
973;5000;101760;2007;815.5;31.9;45.3;62.9;80.6;102.8;152.6;732.8;24.0;34.1;47.9;61.9;79.7;121.5
974;5000;101760;2008;822.6;32.5;46.7;64.6;82.2;102.9;150.5;737.5;24.6;35.3;49.4;63.4;80.0;119.8
975;5000;101760;2009;792.2;31.1;47.6;66.2;83.1;106.4;149.8;708.7;23.8;36.2;50.8;64.2;83.4;119.0
976;5000;112710;2006;24.2;0.2;0.2;0.2;0.2;0.3;0.3;22.7;0.2;0.2;0.2;0.2;0.2;0.3
977;5000;112710;2007;25.1;0.3;0.3;0.4;0.4;0.4;0.5;23.8;0.3;0.3;0.3;0.3;0.3;0.4
978;5000;112710;2008;24.6;0.3;0.3;0.3;0.4;0.4;0.5;23.2;0.2;0.3;0.3;0.3;0.3;0.4
979;5000;112710;2009;26.5;0.3;0.3;0.4;0.4;0.4;0.6;25.0;0.3;0.3;0.3;0.4;0.4;0.5
980;5000;113110;2006;374.1;7.4;9.3;11.3;13.6;17.0;24.8;342.0;5.1;6.5;7.9;9.6;12.3;18.6
981;5000;113110;2007;376.9;7.6;9.4;11.4;13.8;17.3;25.5;345.1;5.5;6.8;8.2;10.0;12.8;19.4
982;5000;113110;2008;379.5;6.8;8.6;10.4;12.5;15.4;22.8;345.6;5.0;6.3;7.5;9.2;11.4;17.3
983;5000;113110;2009;371.4;6.5;8.2;9.9;11.8;14.5;21.7;338.2;4.8;6.0;7.2;8.7;10.7;16.5
984;5000;114110;2006;1197.2;108.5;147.5;195.8;247.9;302.5;426.5;846.3;57.9;79.3;106.7;137.6;170.7;243.8
985;5000;114110;2007;1228.4;111.1;152.4;202.5;258.7;320.4;453.8;868.5;59.5;81.8;110.5;143.6;179.8;257.1
986;5000;114110;2008;1253.2;108.9;152.0;202.5;256.5;311.1;431.8;882.9;58.2;81.9;110.9;143.4;176.9;250.6
987;5000;114110;2009;1241.8;103.1;145.2;195.4;245.8;298.3;409.3;862.5;53.3;76.1;105.2;135.4;167.1;237.2
988;5000;122690;2006;289.8;39.9;53.1;69.2;87.4;106.4;141.8;149.7;16.2;21.4;27.8;35.7;44.4;62.2
989;5000;122690;2007;301.9;42.0;57.9;77.2;97.4;117.9;157.2;156.3;17.1;23.3;31.2;40.4;49.8;69.4
990;5000;122690;2008;306.7;39.5;56.9;77.9;98.6;120.3;162.0;158.7;16.3;23.1;31.9;41.2;50.9;71.7
991;5000;122690;2009;302.4;37.5;55.4;76.0;96.1;118.9;160.1;153.0;15.0;22.0;30.7;39.4;49.0;69.2
992;5000;123270;2006;431.0;20.6;25.4;31.4;40.0;50.5;72.2;351.2;11.5;14.1;17.7;22.8;29.8;44.5
993;5000;123270;2007;435.5;21.3;26.1;31.9;40.7;50.8;73.2;354.1;11.5;14.1;17.6;23.1;29.8;45.1
994;5000;123270;2008;429.7;20.2;25.3;30.9;39.2;48.8;70.4;349.5;10.2;12.8;16.1;21.2;27.5;42.4
995;5000;123270;2009;421.5;23.1;28.3;34.9;43.8;53.3;74.5;338.8;10.7;13.4;17.1;22.6;28.8;43.0
996;5000;124750;2006;277.1;7.0;8.4;10.0;11.7;14.0;19.9;241.4;5.0;5.9;7.0;8.2;9.8;14.2
997;5000;124750;2007;276.4;7.2;8.5;9.9;11.8;13.9;19.7;241.4;5.3;6.2;7.1;8.4;10.0;14.3
998;5000;124750;2008;267.2;6.2;7.4;8.7;10.3;12.3;17.5;233.8;4.6;5.4;6.2;7.4;8.7;12.7
999;5000;124750;2009;264.3;5.1;6.2;7.5;9.0;11.1;16.5;232.1;3.7;4.4;5.3;6.4;7.8;11.9
1000;5000;125910;2006;1362.3;99.9;133.8;178.4;245.2;294.7;384.5;982.1;50.3;67.2;89.1;121.1;149.0;203.1
1001;5000;125910;2007;1434.5;110.0;146.5;190.4;260.6;313.2;406.5;1045.3;58.5;76.9;99.3;133.7;163.4;220.5
1002;5000;125910;2008;1451.9;97.2;132.6;171.9;222.4;281.4;379.8;1069.7;54.1;72.0;92.2;118.6;149.9;208.2
1003;5000;125910;2009;1377.2;105.5;138.5;175.1;212.4;261.9;365.2;1011.6;54.5;70.8;89.5;109.3;135.2;192.9
1004;5000;129670;2006;496.1;14.5;15.6;16.8;18.6;22.4;29.2;446.4;11.2;12.1;13.1;14.6;18.0;23.8
1005;5000;129670;2007;497.6;14.8;15.7;16.7;18.3;21.7;27.7;448.9;11.8;12.4;13.3;14.7;17.7;22.9
1006;5000;129670;2008;494.9;13.7;14.5;15.5;17.0;20.1;25.9;447.7;11.7;12.3;13.2;14.4;17.2;22.2
1007;5000;129670;2009;511.2;15.4;16.4;17.4;19.1;21.4;27.6;462.2;13.2;14.1;14.9;16.3;18.4;23.7
1008;5000;130250;2006;461.0;12.4;13.6;15.1;17.5;21.9;34.7;350.3;7.6;8.3;9.2;10.5;13.4;21.5
1009;5000;130250;2007;473.1;12.6;14.0;15.5;17.8;21.9;34.4;358.9;8.3;9.0;9.9;11.2;13.9;21.7
1010;5000;130250;2008;488.2;11.9;13.2;14.9;17.3;21.3;33.1;371.1;7.8;8.5;9.4;10.7;13.3;20.8
1011;5000;130250;2009;494.5;12.1;13.5;15.3;17.8;21.4;32.5;373.3;7.9;8.7;9.6;11.0;13.1;20.1
1012;5000;131410;2006;1135.2;46.2;60.5;79.4;102.8;131.1;196.1;767.2;27.7;35.6;46.1;59.5;76.1;115.5
1013;5000;131410;2007;1165.2;56.9;70.8;89.2;112.3;140.4;205.9;795.5;35.7;43.4;53.6;67.0;83.4;123.4
1014;5000;131410;2008;1185.8;55.2;67.8;84.5;107.2;133.9;201.0;817.0;36.3;43.4;53.1;66.5;82.4;123.8
1015;5000;131410;2009;1219.4;64.8;78.0;94.3;115.3;140.7;206.5;835.8;42.5;50.0;59.3;71.8;87.0;127.7
1016;5000;134150;2006;304.0;26.2;33.6;42.6;52.4;62.3;81.6;208.8;14.5;18.6;23.9;29.8;35.5;47.3
1017;5000;134150;2007;308.6;28.0;36.4;46.2;56.5;66.8;87.1;212.2;15.9;20.7;26.5;32.6;38.6;50.8
1018;5000;134150;2008;314.4;28.5;36.7;46.5;57.4;67.6;88.4;215.9;16.2;20.9;26.6;33.1;39.1;51.6
1019;5000;134150;2009;322.7;27.7;36.0;46.0;56.4;67.2;87.9;220.2;15.8;20.4;26.2;32.4;38.4;50.8
1020;502;100010;2006;125.9;11.9;16.5;21.0;26.8;31.6;40.3;103.7;8.3;11.7;15.1;19.3;23.0;29.8
1021;502;100010;2007;132.8;11.2;15.8;20.9;27.3;32.9;42.4;110.3;7.9;11.4;15.3;20.0;24.3;31.8
1022;502;100010;2008;138.0;9.0;13.1;17.9;23.6;29.6;40.1;115.0;6.2;9.3;12.9;17.1;21.6;29.8
1023;502;100010;2009;135.2;9.3;13.3;17.9;22.5;27.7;37.9;111.2;6.1;8.9;12.3;15.7;19.5;27.2
1024;502;100070;2006;1.9;0.3;0.4;0.5;0.7;0.8;1.0;1.6;0.2;0.3;0.4;0.5;0.6;0.8
1025;502;100070;2007;1.7;0.2;0.3;0.4;0.5;0.6;0.8;1.4;0.1;0.2;0.3;0.4;0.5;0.6
1026;502;100070;2008;1.6;0.1;0.2;0.3;0.4;0.5;0.7;1.4;0.1;0.2;0.2;0.3;0.4;0.5
1027;502;100070;2009;1.6;0.1;0.2;0.3;0.4;0.5;0.7;1.3;0.1;0.2;0.2;0.3;0.4;0.5
1028;502;101030;2006;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
1029;502;101030;2007;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
1030;502;101030;2008;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1031;502;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1032;502;101760;2006;15.9;0.5;0.6;0.8;0.9;1.1;1.6;15.0;0.4;0.5;0.6;0.8;0.9;1.4
1033;502;101760;2007;16.5;0.5;0.7;0.8;1.0;1.2;1.8;15.6;0.4;0.5;0.7;0.9;1.0;1.5
1034;502;101760;2008;18.0;0.5;0.7;0.9;1.1;1.3;1.9;17.0;0.5;0.6;0.7;0.9;1.1;1.7
1035;502;101760;2009;17.9;0.5;0.7;0.9;1.1;1.3;2.0;16.8;0.4;0.6;0.7;0.9;1.1;1.7
1036;502;112710;2006;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1037;502;112710;2007;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1038;502;112710;2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1039;502;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;502;113110;2006;2.7;0.3;0.3;0.4;0.4;0.4;0.5;2.4;0.2;0.3;0.3;0.3;0.4;0.4
1041;502;113110;2007;2.9;0.3;0.4;0.4;0.5;0.5;0.6;2.6;0.3;0.3;0.4;0.4;0.5;0.5
