ID;Beroep;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
715;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2014;79.5;79.2;64.4;65.2;97.5;92.6;54.6;66.1
716;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2015;82.3;79.9;64.4;65.8;98.0;94.6;57.0;70.6
717;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2016;80.3;80.9;63.9;65.2;98.0;93.0;55.8;74.0
718;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2017;80.9;80.1;63.7;64.8;97.6;93.0;60.9;78.8
719;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2018;79.7;80.2;63.5;65.0;97.7;92.2;56.9;81.6
720;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2019;81.2;78.8;63.7;65.0;97.5;94.0;59.8;82.3
721;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2020;79.2;80.1;63.6;65.1;98.1;94.0;60.2;78.7
722;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2021;82.5;81.1;63.3;65.4;97.8;93.7;64.6;86.0
723;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2022;83.7;80.4;64.1;65.4;97.6;91.8;63.2;88.8
724;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2023;84.0;81.6;63.5;64.8;98.0;92.1;64.5;88.7
725;0311 Adviseurs marketing, public rela...;Bovengrens 95%-interval;2024;84.4;79.9;64.1;65.5;97.3;93.0;61.4;87.2
726;032 Vertegenwoordigers en inkopers;Waarde;2014;76.0;75.7;63.9;64.8;95.7;90.3;47.8;60.2
727;032 Vertegenwoordigers en inkopers;Waarde;2015;75.2;73.7;63.6;64.8;94.0;90.3;49.4;62.6
728;032 Vertegenwoordigers en inkopers;Waarde;2016;77.4;76.0;63.5;64.4;95.6;91.9;54.4;68.7
729;032 Vertegenwoordigers en inkopers;Waarde;2017;77.4;76.7;63.0;64.2;94.0;88.9;50.2;70.8
730;032 Vertegenwoordigers en inkopers;Waarde;2018;77.8;76.1;63.5;64.6;95.1;91.8;51.5;74.5
731;032 Vertegenwoordigers en inkopers;Waarde;2019;78.0;78.6;63.1;65.0;94.2;93.6;58.4;75.8
732;032 Vertegenwoordigers en inkopers;Waarde;2020;81.2;79.5;64.1;64.9;95.0;92.5;55.8;75.9
733;032 Vertegenwoordigers en inkopers;Waarde;2021;80.9;77.7;63.1;65.5;94.4;89.4;59.7;78.2
734;032 Vertegenwoordigers en inkopers;Waarde;2022;80.2;78.5;63.5;64.7;96.1;92.1;62.3;85.4
735;032 Vertegenwoordigers en inkopers;Waarde;2023;81.5;79.9;63.6;65.5;95.8;92.9;60.6;84.2
736;032 Vertegenwoordigers en inkopers;Waarde;2024;81.3;79.8;64.0;65.4;96.5;92.5;61.8;86.2
737;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2014;72.6;72.3;63.3;64.1;93.9;87.8;44.1;56.5
738;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2015;71.9;70.4;63.2;64.2;92.0;87.9;45.8;59.1
739;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2016;74.5;73.0;63.1;63.7;93.9;89.8;51.0;65.5
740;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2017;74.4;73.7;62.4;63.6;92.1;86.5;46.7;67.7
741;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2018;75.2;73.4;63.0;63.9;93.6;90.0;48.5;71.9
742;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2019;75.1;75.8;62.7;64.4;92.5;91.9;55.1;72.9
743;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2020;78.8;76.9;63.7;64.3;93.5;90.7;52.8;73.2
744;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2021;78.0;74.7;62.5;64.9;92.5;87.0;56.3;75.4
745;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2022;77.6;75.8;62.9;64.1;94.8;90.3;59.3;83.2
746;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2023;79.1;77.4;63.1;64.9;94.5;91.2;57.8;82.0
747;032 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2024;78.9;77.3;63.5;64.8;95.2;90.9;58.9;84.1
748;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2014;79.0;78.8;64.4;65.4;97.0;92.4;51.6;63.8
749;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2015;78.1;76.7;64.1;65.4;95.6;92.2;53.0;65.9
750;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2016;80.2;78.8;63.9;65.1;96.8;93.5;57.8;71.7
751;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2017;80.2;79.5;63.5;64.8;95.4;90.9;53.6;73.8
752;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2018;80.2;78.5;64.0;65.2;96.2;93.3;54.5;76.9
753;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2019;80.6;81.1;63.6;65.6;95.6;95.0;61.6;78.4
754;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2020;83.5;81.8;64.6;65.4;96.2;94.0;58.8;78.3
755;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2021;83.5;80.5;63.7;66.2;95.9;91.4;62.9;80.8
756;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2022;82.6;81.0;64.0;65.2;97.1;93.6;65.2;87.4
757;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2023;83.7;82.2;64.0;66.0;96.8;94.3;63.5;86.2
758;032 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2024;83.6;82.1;64.4;66.0;97.4;93.9;64.6;88.0
759;0321 Vertegenwoordigers en inkopers;Waarde;2014;76.0;75.7;63.9;64.8;95.7;90.3;47.8;60.2
760;0321 Vertegenwoordigers en inkopers;Waarde;2015;75.2;73.7;63.6;64.8;94.0;90.3;49.4;62.6
761;0321 Vertegenwoordigers en inkopers;Waarde;2016;77.4;76.0;63.5;64.4;95.6;91.9;54.4;68.7
762;0321 Vertegenwoordigers en inkopers;Waarde;2017;77.4;76.7;63.0;64.2;94.0;88.9;50.2;70.8
763;0321 Vertegenwoordigers en inkopers;Waarde;2018;77.8;76.1;63.5;64.6;95.1;91.8;51.5;74.5
764;0321 Vertegenwoordigers en inkopers;Waarde;2019;78.0;78.6;63.1;65.0;94.2;93.6;58.4;75.8
765;0321 Vertegenwoordigers en inkopers;Waarde;2020;81.2;79.5;64.1;64.9;95.0;92.5;55.8;75.9
766;0321 Vertegenwoordigers en inkopers;Waarde;2021;80.9;77.7;63.1;65.5;94.4;89.4;59.7;78.2
767;0321 Vertegenwoordigers en inkopers;Waarde;2022;80.2;78.5;63.5;64.7;96.1;92.1;62.3;85.4
768;0321 Vertegenwoordigers en inkopers;Waarde;2023;81.5;79.9;63.6;65.5;95.8;92.9;60.6;84.2
769;0321 Vertegenwoordigers en inkopers;Waarde;2024;81.3;79.8;64.0;65.4;96.5;92.5;61.8;86.2
770;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2014;72.6;72.3;63.3;64.1;93.9;87.8;44.1;56.5
771;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2015;71.9;70.4;63.2;64.2;92.0;87.9;45.8;59.1
772;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2016;74.5;73.0;63.1;63.7;93.9;89.8;51.0;65.5
773;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2017;74.4;73.7;62.4;63.6;92.1;86.5;46.7;67.7
774;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2018;75.2;73.4;63.0;63.9;93.6;90.0;48.5;71.9
775;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2019;75.1;75.8;62.7;64.4;92.5;91.9;55.1;72.9
776;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2020;78.8;76.9;63.7;64.3;93.5;90.7;52.8;73.2
777;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2021;78.0;74.7;62.5;64.9;92.5;87.0;56.3;75.4
778;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2022;77.6;75.8;62.9;64.1;94.8;90.3;59.3;83.2
779;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2023;79.1;77.4;63.1;64.9;94.5;91.2;57.8;82.0
780;0321 Vertegenwoordigers en inkopers;Ondergrens 95%-interval;2024;78.9;77.3;63.5;64.8;95.2;90.9;58.9;84.1
781;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2014;79.0;78.8;64.4;65.4;97.0;92.4;51.6;63.8
782;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2015;78.1;76.7;64.1;65.4;95.6;92.2;53.0;65.9
783;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2016;80.2;78.8;63.9;65.1;96.8;93.5;57.8;71.7
784;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2017;80.2;79.5;63.5;64.8;95.4;90.9;53.6;73.8
785;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2018;80.2;78.5;64.0;65.2;96.2;93.3;54.5;76.9
786;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2019;80.6;81.1;63.6;65.6;95.6;95.0;61.6;78.4
787;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2020;83.5;81.8;64.6;65.4;96.2;94.0;58.8;78.3
788;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2021;83.5;80.5;63.7;66.2;95.9;91.4;62.9;80.8
789;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2022;82.6;81.0;64.0;65.2;97.1;93.6;65.2;87.4
790;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2023;83.7;82.2;64.0;66.0;96.8;94.3;63.5;86.2
791;0321 Vertegenwoordigers en inkopers;Bovengrens 95%-interval;2024;83.6;82.1;64.4;66.0;97.4;93.9;64.6;88.0
792;033 Verkopers;Waarde;2014;71.3;72.3;59.2;60.2;90.0;92.9;49.2;58.7
793;033 Verkopers;Waarde;2015;72.0;71.7;59.2;60.5;88.5;92.4;49.5;58.2
794;033 Verkopers;Waarde;2016;71.8;72.9;59.5;59.4;90.1;93.6;50.0;61.1
795;033 Verkopers;Waarde;2017;71.2;72.2;59.3;60.0;88.6;91.3;54.2;64.5
796;033 Verkopers;Waarde;2018;71.3;73.0;59.9;60.8;89.3;92.7;52.3;70.8
797;033 Verkopers;Waarde;2019;73.3;75.0;59.3;60.3;89.1;92.3;53.0;71.8
798;033 Verkopers;Waarde;2020;75.4;76.3;58.4;60.3;91.3;93.2;55.4;69.7
799;033 Verkopers;Waarde;2021;72.3;73.1;58.2;60.4;88.8;91.8;56.8;75.0
800;033 Verkopers;Waarde;2022;71.4;73.3;59.7;58.3;89.1;91.0;55.9;80.5
801;033 Verkopers;Waarde;2023;74.5;74.6;59.4;58.7;89.0;91.0;55.4;79.3
802;033 Verkopers;Waarde;2024;73.9;74.4;59.4;59.7;89.7;91.9;57.0;78.8
803;033 Verkopers;Ondergrens 95%-interval;2014;69.4;70.4;58.1;59.2;88.8;91.7;47.2;56.7
804;033 Verkopers;Ondergrens 95%-interval;2015;70.3;70.1;58.5;59.9;87.3;91.4;47.7;56.5
805;033 Verkopers;Ondergrens 95%-interval;2016;70.1;71.3;58.8;58.7;88.9;92.6;48.1;59.2
806;033 Verkopers;Ondergrens 95%-interval;2017;69.4;70.5;58.6;59.2;87.4;90.2;52.3;62.6
807;033 Verkopers;Ondergrens 95%-interval;2018;69.9;71.5;59.3;60.3;88.4;91.8;50.8;69.4
808;033 Verkopers;Ondergrens 95%-interval;2019;71.8;73.5;58.7;59.7;88.0;91.3;51.4;70.3
809;033 Verkopers;Ondergrens 95%-interval;2020;73.9;74.8;57.6;59.6;90.3;92.2;53.7;68.2
810;033 Verkopers;Ondergrens 95%-interval;2021;70.5;71.3;57.4;59.6;87.6;90.7;54.9;73.3
811;033 Verkopers;Ondergrens 95%-interval;2022;69.9;71.7;59.0;57.5;88.0;89.9;54.3;79.1
812;033 Verkopers;Ondergrens 95%-interval;2023;72.9;73.0;58.7;58.0;87.8;89.9;53.6;77.8
813;033 Verkopers;Ondergrens 95%-interval;2024;72.3;72.8;58.7;59.0;88.6;90.9;55.3;77.3
814;033 Verkopers;Bovengrens 95%-interval;2014;73.1;74.0;60.2;61.2;91.2;94.0;51.3;60.7
815;033 Verkopers;Bovengrens 95%-interval;2015;73.6;73.3;59.9;61.2;89.5;93.3;51.3;60.0
816;033 Verkopers;Bovengrens 95%-interval;2016;73.5;74.6;60.2;60.1;91.1;94.5;51.8;62.8
817;033 Verkopers;Bovengrens 95%-interval;2017;72.8;73.9;60.1;60.7;89.7;92.3;56.1;66.2
818;033 Verkopers;Bovengrens 95%-interval;2018;72.7;74.3;60.5;61.4;90.3;93.5;53.9;72.2
819;033 Verkopers;Bovengrens 95%-interval;2019;74.7;76.4;59.9;60.8;90.1;93.1;54.7;73.3
820;033 Verkopers;Bovengrens 95%-interval;2020;76.8;77.7;59.1;61.0;92.2;94.0;57.1;71.2
821;033 Verkopers;Bovengrens 95%-interval;2021;74.0;74.8;59.0;61.1;90.0;92.8;58.7;76.6
822;033 Verkopers;Bovengrens 95%-interval;2022;73.0;74.7;60.4;59.0;90.1;91.9;57.6;81.8
823;033 Verkopers;Bovengrens 95%-interval;2023;76.0;76.1;60.1;59.5;90.0;92.0;57.1;80.6
824;033 Verkopers;Bovengrens 95%-interval;2024;75.4;75.9;60.2;60.4;90.7;92.9;58.8;80.2
825;0331 Winkeliers en teamleiders detail...;Waarde;2014;73.8;76.6;62.1;62.8;90.3;92.3;54.6;58.7
826;0331 Winkeliers en teamleiders detail...;Waarde;2015;75.4;75.0;62.3;61.2;88.5;91.9;56.9;59.2
827;0331 Winkeliers en teamleiders detail...;Waarde;2016;68.7;74.5;60.6;59.8;86.9;88.9;50.9;62.7
828;0331 Winkeliers en teamleiders detail...;Waarde;2017;71.9;76.4;61.6;60.7;87.7;89.2;57.0;65.9
829;0331 Winkeliers en teamleiders detail...;Waarde;2018;73.9;75.2;62.1;61.3;88.4;90.8;59.6;74.6
830;0331 Winkeliers en teamleiders detail...;Waarde;2019;71.4;74.1;61.0;60.3;87.9;90.4;56.8;72.4
831;0331 Winkeliers en teamleiders detail...;Waarde;2020;74.2;76.5;60.5;60.2;90.0;90.8;57.9;70.8
832;0331 Winkeliers en teamleiders detail...;Waarde;2021;74.0;76.3;60.1;62.1;88.0;89.8;63.7;79.1
833;0331 Winkeliers en teamleiders detail...;Waarde;2022;67.8;74.2;60.5;58.4;88.5;88.1;63.2;82.7
834;0331 Winkeliers en teamleiders detail...;Waarde;2023;71.0;69.5;61.1;60.8;88.0;88.8;59.3;79.4
835;0331 Winkeliers en teamleiders detail...;Waarde;2024;74.3;74.9;62.4;60.7;88.9;90.2;63.5;82.1
836;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2014;68.7;71.7;60.6;60.8;86.7;88.9;48.7;52.9
837;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2015;71.1;70.6;61.2;60.0;85.3;89.0;52.2;54.5
838;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2016;63.8;69.8;59.0;58.4;83.1;85.2;45.8;57.7
839;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2017;67.1;71.7;60.2;59.2;84.0;85.6;51.8;60.9
840;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2018;70.2;71.5;60.9;59.9;85.7;88.2;55.6;71.0
841;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2019;67.1;70.0;59.7;59.1;84.8;87.6;52.3;68.3
842;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2020;70.3;72.7;59.1;58.6;87.0;87.9;53.6;66.8
843;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2021;69.3;71.7;58.7;60.9;84.4;86.4;58.8;74.8
844;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2022;63.4;70.0;58.9;56.7;85.4;84.8;58.8;79.0
845;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2023;66.5;65.1;59.7;59.2;84.6;85.4;54.6;75.3
846;0331 Winkeliers en teamleiders detail...;Ondergrens 95%-interval;2024;70.1;70.8;61.1;59.1;85.7;87.1;59.1;78.3
847;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2014;78.4;80.9;63.6;64.8;93.0;94.8;60.4;64.3
848;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2015;79.2;78.8;63.4;62.5;91.0;94.1;61.5;63.7
849;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2016;73.3;78.7;62.2;61.3;90.0;91.7;55.9;67.5
850;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2017;76.4;80.4;63.0;62.2;90.6;92.0;62.0;70.5
851;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2018;77.3;78.6;63.4;62.7;90.7;92.8;63.5;77.9
852;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2019;75.3;77.9;62.4;61.5;90.4;92.7;61.1;76.3
853;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2020;77.8;80.0;61.9;61.8;92.3;93.0;62.1;74.5
854;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2021;78.2;80.3;61.5;63.4;90.9;92.5;68.4;82.8
855;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2022;71.9;78.0;62.1;60.1;91.0;90.8;67.4;85.9
856;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2023;75.1;73.7;62.6;62.4;90.8;91.4;63.8;82.9
857;0331 Winkeliers en teamleiders detail...;Bovengrens 95%-interval;2024;78.0;78.7;63.8;62.3;91.4;92.7;67.8;85.3
858;0332 Verkoopmedewerkers detailhandel;Waarde;2014;70.2;73.0;59.2;59.0;88.7;92.5;48.8;58.8
859;0332 Verkoopmedewerkers detailhandel;Waarde;2015;71.4;71.8;59.9;59.6;88.7;93.3;49.2;57.9
860;0332 Verkoopmedewerkers detailhandel;Waarde;2016;70.9;72.2;59.6;59.5;88.5;94.3;50.1;60.8
861;0332 Verkoopmedewerkers detailhandel;Waarde;2017;69.6;71.7;59.4;59.9;87.5;90.9;51.7;62.0
862;0332 Verkoopmedewerkers detailhandel;Waarde;2018;70.2;73.3;59.7;60.3;89.1;93.8;50.5;69.1
863;0332 Verkoopmedewerkers detailhandel;Waarde;2019;73.5;76.0;59.2;60.0;88.7;92.9;52.6;70.9
864;0332 Verkoopmedewerkers detailhandel;Waarde;2020;76.2;76.6;57.8;60.0;90.9;94.1;54.7;68.9
865;0332 Verkoopmedewerkers detailhandel;Waarde;2021;70.7;72.4;58.1;59.6;87.2;92.6;54.7;75.0
866;0332 Verkoopmedewerkers detailhandel;Waarde;2022;70.6;72.0;60.0;58.3;88.5;91.1;53.3;79.8
867;0332 Verkoopmedewerkers detailhandel;Waarde;2023;74.6;75.2;58.7;58.1;88.1;91.9;53.9;79.7
868;0332 Verkoopmedewerkers detailhandel;Waarde;2024;73.9;74.7;59.1;58.9;88.2;92.1;55.1;77.3
869;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2014;67.5;70.4;57.7;57.6;86.7;90.7;45.9;56.0
870;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2015;69.1;69.5;58.9;58.7;87.0;92.0;46.7;55.4
871;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2016;68.5;69.8;58.7;58.6;86.8;92.9;47.5;58.3
872;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2017;67.2;69.3;58.4;58.9;85.7;89.3;49.1;59.4
873;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2018;68.1;71.3;58.8;59.5;87.7;92.7;48.3;67.1
874;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2019;71.4;74.0;58.3;59.2;87.2;91.6;50.3;68.7
875;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2020;74.1;74.6;56.7;59.0;89.5;92.9;52.4;66.7
876;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2021;68.1;69.9;56.9;58.5;85.3;91.1;52.0;72.6
877;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2022;68.4;69.8;58.9;57.3;87.0;89.7;51.0;77.9
878;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2023;72.5;73.0;57.6;57.0;86.5;90.5;51.4;77.7
879;0332 Verkoopmedewerkers detailhandel;Ondergrens 95%-interval;2024;71.7;72.4;58.0;57.8;86.5;90.7;52.6;75.2
880;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2014;72.7;75.4;60.7;60.4;90.3;93.9;51.6;61.5
881;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2015;73.6;74.0;60.8;60.6;90.1;94.5;51.6;60.3
882;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2016;73.2;74.5;60.6;60.5;90.1;95.5;52.7;63.3
883;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2017;72.0;74.0;60.4;60.9;89.0;92.3;54.3;64.4
884;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2018;72.1;75.1;60.5;61.1;90.3;94.8;52.6;71.0
885;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2019;75.5;77.9;60.1;60.8;90.1;94.0;54.9;72.9
886;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2020;78.1;78.5;58.9;60.9;92.1;95.1;57.0;70.9
887;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2021;73.2;74.8;59.3;60.7;88.9;93.9;57.4;77.2
888;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2022;72.6;74.0;61.0;59.4;89.9;92.3;55.6;81.5
889;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2023;76.7;77.3;59.8;59.2;89.5;93.1;56.3;81.5
890;0332 Verkoopmedewerkers detailhandel;Bovengrens 95%-interval;2024;76.0;76.7;60.1;60.0;89.6;93.4;57.5;79.2
891;0333 Kassamedewerkers;Waarde;2014;75.2;67.6;51.9;59.1;90.2;94.6;51.3;64.0
892;0333 Kassamedewerkers;Waarde;2015;73.2;74.0;50.8;59.6;87.5;91.1;51.8;60.8
893;0333 Kassamedewerkers;Waarde;2016;72.7;70.4;53.1;56.5;91.8;92.7;47.9;62.3
894;0333 Kassamedewerkers;Waarde;2017;75.1;71.8;51.3;57.5;90.4;93.3;61.8;71.8
895;0333 Kassamedewerkers;Waarde;2018;70.1;67.1;53.8;59.2;88.0;91.0;55.2;72.6
896;0333 Kassamedewerkers;Waarde;2019;73.6;71.5;52.6;57.7;91.1;93.7;58.6;75.0
897;0333 Kassamedewerkers;Waarde;2020;76.5;76.3;50.6;57.2;92.4;94.0;59.5;74.0
898;0333 Kassamedewerkers;Waarde;2021;73.3;70.0;52.3;55.6;91.5;92.8;60.3;76.4
899;0333 Kassamedewerkers;Waarde;2022;70.9;73.4;53.3;50.9;90.1;93.3;59.7;81.2
900;0333 Kassamedewerkers;Waarde;2023;76.7;73.7;56.3;54.2;92.6;91.9;66.3;80.3
901;0333 Kassamedewerkers;Waarde;2024;70.3;71.2;52.2;57.0;91.9;92.4;59.7;81.4
902;0333 Kassamedewerkers;Ondergrens 95%-interval;2014;69.8;62.0;46.9;54.7;85.9;90.2;45.6;58.5
903;0333 Kassamedewerkers;Ondergrens 95%-interval;2015;68.7;69.6;48.0;57.3;83.9;87.7;47.1;56.1
904;0333 Kassamedewerkers;Ondergrens 95%-interval;2016;68.0;65.6;50.4;54.0;88.5;89.5;43.0;57.2
905;0333 Kassamedewerkers;Ondergrens 95%-interval;2017;70.7;67.1;48.4;54.6;87.0;90.2;56.9;67.1
906;0333 Kassamedewerkers;Ondergrens 95%-interval;2018;65.9;62.8;51.4;57.0;84.8;88.0;50.9;68.6
907;0333 Kassamedewerkers;Ondergrens 95%-interval;2019;69.3;67.2;50.1;55.3;88.0;90.8;54.0;70.9
908;0333 Kassamedewerkers;Ondergrens 95%-interval;2020;71.9;71.7;47.6;54.1;89.1;90.7;54.5;69.3
909;0333 Kassamedewerkers;Ondergrens 95%-interval;2021;68.2;64.7;49.2;52.5;88.0;89.5;54.9;71.5
910;0333 Kassamedewerkers;Ondergrens 95%-interval;2022;65.7;68.4;50.2;47.5;86.2;90.0;54.4;76.6
911;0333 Kassamedewerkers;Ondergrens 95%-interval;2023;72.0;68.8;53.8;51.3;89.6;88.6;61.3;76.0
912;0333 Kassamedewerkers;Ondergrens 95%-interval;2024;65.4;66.3;49.2;54.3;88.6;89.1;54.6;77.0
913;0333 Kassamedewerkers;Bovengrens 95%-interval;2014;79.9;72.7;56.8;63.5;93.3;97.1;57.0;69.2
914;0333 Kassamedewerkers;Bovengrens 95%-interval;2015;77.2;78.0;53.6;62.0;90.4;93.6;56.6;65.4
915;0333 Kassamedewerkers;Bovengrens 95%-interval;2016;77.0;74.8;55.9;59.1;94.2;95.1;53.0;67.0
916;0333 Kassamedewerkers;Bovengrens 95%-interval;2017;79.1;76.1;54.3;60.4;92.9;95.4;66.5;76.1
917;0333 Kassamedewerkers;Bovengrens 95%-interval;2018;74.0;71.0;56.3;61.3;90.5;93.3;59.4;76.3
918;0333 Kassamedewerkers;Bovengrens 95%-interval;2019;77.4;75.5;55.2;60.1;93.4;95.8;62.9;78.7
919;0333 Kassamedewerkers;Bovengrens 95%-interval;2020;80.6;80.2;53.6;60.3;94.7;96.2;64.3;78.1
920;0333 Kassamedewerkers;Bovengrens 95%-interval;2021;77.9;74.7;55.4;58.6;94.1;95.2;65.5;80.6
921;0333 Kassamedewerkers;Bovengrens 95%-interval;2022;75.5;77.9;56.4;54.3;93.0;95.6;64.8;85.0
922;0333 Kassamedewerkers;Bovengrens 95%-interval;2023;80.8;78.0;58.7;57.0;94.9;94.3;71.0;84.1
923;0333 Kassamedewerkers;Bovengrens 95%-interval;2024;74.8;75.7;55.2;59.6;94.3;94.8;64.6;85.0
924;0334 Callcentermedewerkers outbound e...;Waarde;2014;70.1;70.9;60.5;61.6;93.2;93.3;46.1;55.2
925;0334 Callcentermedewerkers outbound e...;Waarde;2015;70.0;67.5;60.6;62.7;88.6;91.0;43.2;56.6
926;0334 Callcentermedewerkers outbound e...;Waarde;2016;75.3;75.2;61.7;60.2;94.7;95.5;50.2;59.9
927;0334 Callcentermedewerkers outbound e...;Waarde;2017;71.7;71.1;62.3;60.8;91.0;92.3;53.2;64.6
928;0334 Callcentermedewerkers outbound e...;Waarde;2018;73.1;74.4;62.1;62.4;91.6;92.3;49.9;71.2
929;0334 Callcentermedewerkers outbound e...;Waarde;2019;73.8;75.1;61.8;62.0;89.7;91.1;48.2;71.7
930;0334 Callcentermedewerkers outbound e...;Waarde;2020;73.6;75.3;61.1;62.2;92.6;92.2;53.2;68.8
931;0334 Callcentermedewerkers outbound e...;Waarde;2021;74.4;74.3;59.9;62.7;91.8;90.7;54.8;71.2
