ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
175;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2010;98;86;26.6;3.8;26.0;24.5;12
176;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2011;103;91;26.5;4.5;26.5;25.8;11
177;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2012;118;100;26.5;4.4;26.3;25.2;18
178;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2013;248;206;18.6;5.7;21.3;22.4;42
179;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2014;158;132;17.7;7.2;22.0;21.8;26
180;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2005;1925;1873;19.0;9.6;24.5;17.8;52
181;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2006;1914;1866;20.9;9.3;25.9;18.7;48
182;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2007;1940;1899;22.3;9.4;27.4;20.0;41
183;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2008;1918;1873;22.9;9.2;28.0;20.1;45
184;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2009;1945;1900;23.0;9.8;28.7;20.6;45
185;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2010;2000;1947;22.5;10.3;28.6;20.2;53
186;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2011;2062;2011;22.2;10.4;28.6;20.1;51
187;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2012;2118;2055;22.2;10.5;28.6;20.1;62
188;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2013;2162;2082;23.1;10.4;29.1;20.4;80
189;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: alleenstaande;2014;2219;2130;22.7;10.9;29.3;20.9;89
190;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2005;373;367;18.8;9.6;24.5;16.4;6
191;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2006;379;371;20.5;8.8;25.2;17.9;8
192;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2007;394;389;22.0;8.4;26.3;18.9;5
193;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2008;402;397;23.5;8.0;27.3;19.5;5
194;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2009;414;409;24.5;8.5;28.7;19.6;6
195;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2010;406;400;25.8;8.5;29.7;19.6;6
196;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2011;399;393;26.5;8.8;30.4;19.6;6
197;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2012;420;414;25.9;9.1;30.2;19.4;7
198;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2013;451;437;26.0;9.2;30.3;19.3;13
199;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder in éénouderhuishouden;2014;446;430;26.0;9.7;30.9;19.8;16
200;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2005;7999;7900;26.9;4.8;26.1;22.7;99
201;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2006;8037;7941;28.1;5.0;27.5;23.9;96
202;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2007;8022;7926;29.7;4.9;29.2;26.0;96
203;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2008;8095;7997;30.9;5.1;30.6;26.6;98
204;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2009;8088;7987;31.3;5.4;31.3;26.8;101
205;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2010;8092;7980;31.8;5.6;31.8;26.9;112
206;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2011;8050;7916;32.4;5.7;32.3;26.9;133
207;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2012;8024;7868;32.8;5.8;32.6;27.1;156
208;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2013;8027;7792;33.0;6.5;33.4;27.6;235
209;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar;2014;7980;7699;33.6;6.6;34.2;28.8;281
210;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2005;4328;4282;32.1;2.1;27.5;21.3;45
211;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2006;4264;4225;34.1;1.9;29.4;22.9;39
212;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2007;4241;4201;36.1;1.8;31.3;25.1;40
213;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2008;4176;4133;37.9;1.7;33.1;25.7;43
214;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2009;4155;4113;38.4;1.9;33.8;25.7;42
215;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2010;4121;4072;39.3;2.1;34.5;25.9;49
216;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2011;4100;4045;40.2;2.2;35.2;26.0;56
217;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2012;4119;4053;40.8;2.3;35.7;26.1;67
218;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2013;4075;3962;41.7;2.8;37.0;26.8;113
219;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar met kind;2014;4079;3944;42.4;2.8;37.7;28.1;134
220;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2005;3671;3618;20.8;7.9;24.4;24.3;53
221;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2006;3773;3716;21.3;8.4;25.4;25.0;57
222;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2007;3781;3725;22.4;8.5;26.7;27.0;56
223;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2008;3919;3864;23.4;8.7;27.9;27.6;54
224;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2009;3933;3875;23.6;9.1;28.6;27.9;59
225;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2010;3971;3907;24.0;9.2;29.0;28.0;63
226;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2011;3949;3872;24.2;9.4;29.2;27.8;77
227;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2012;3905;3816;24.3;9.6;29.4;28.0;89
228;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2013;3952;3831;24.0;10.2;29.7;28.3;122
229;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: partner in paar, geen kind;2014;3902;3755;24.3;10.6;30.5;29.7;147
230;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2005;1117;1096;12.9;1.6;12.5;23.0;21
231;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2006;1087;1070;13.1;1.8;12.8;23.8;17
232;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2007;1094;1075;13.8;1.7;13.5;25.7;19
233;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2008;1099;1082;14.1;1.7;13.9;26.3;17
234;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2009;1112;1090;13.3;1.9;13.5;25.6;22
235;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2010;1109;1079;12.3;2.1;12.7;25.7;30
236;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2011;1123;1076;12.4;2.0;12.8;26.2;47
237;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2012;1159;1121;12.2;1.8;12.3;26.0;38
238;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2013;1162;1118;11.2;2.0;11.7;25.9;43
239;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind >= 18 jaar;2014;1171;1114;11.5;2.0;11.9;27.2;57
240;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2005;582;571;1.1;0.1;1.2;20.7;11
241;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2006;590;578;1.2;0.1;1.2;21.9;12
242;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2007;597;588;1.3;0.1;1.3;24.1;9
243;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2008;596;585;1.4;0.1;1.5;24.6;12
244;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2009;593;582;1.3;0.2;1.4;24.1;11
245;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2010;588;572;1.2;0.1;1.2;24.6;16
246;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2011;580;559;1.2;0.1;1.3;24.8;21
247;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2012;577;557;1.2;0.1;1.3;24.9;20
248;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2013;582;554;1.2;0.1;1.2;24.8;28
249;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind < 18 jaar;2014;590;555;1.2;0.1;1.2;26.4;35
250;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2005;4700;4649;31.0;2.7;27.2;20.9;51
251;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2006;4643;4596;33.0;2.5;29.0;22.5;47
252;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2007;4635;4590;34.9;2.3;30.9;24.5;45
253;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2008;4578;4530;36.7;2.3;32.6;25.2;48
254;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2009;4569;4521;37.2;2.5;33.4;25.2;48
255;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2010;4527;4472;38.1;2.7;34.1;25.3;55
256;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2011;4499;4437;39.0;2.8;34.8;25.4;62
257;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2012;4539;4466;39.4;2.9;35.2;25.5;73
258;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2013;4526;4399;40.1;3.5;36.3;26.1;127
259;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: ouder;2014;4524;4374;40.8;3.5;37.0;27.3;150
260;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2005;1699;1667;8.9;1.1;8.6;22.2;32
261;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2006;1677;1648;8.9;1.2;8.8;23.1;29
262;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2007;1691;1664;9.3;1.2;9.2;25.1;28
263;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2008;1695;1666;9.7;1.2;9.5;25.7;29
264;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2009;1705;1672;9.1;1.3;9.3;25.1;34
265;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2010;1697;1651;8.4;1.4;8.7;25.3;46
266;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2011;1703;1635;8.6;1.4;8.8;25.7;68
267;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2012;1736;1678;8.6;1.2;8.6;25.6;57
268;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2013;1744;1672;7.9;1.4;8.2;25.5;72
269;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: kind;2014;1761;1669;8.1;1.4;8.4;26.9;92
270;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2005;195;172;14.4;4.7;16.4;18.3;23
271;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2006;213;187;18.4;4.2;19.3;20.4;26
272;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2007;209;186;17.3;4.5;18.9;20.6;23
273;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2008;204;182;17.8;4.5;19.3;20.6;22
274;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2009;219;192;18.4;4.5;19.9;20.8;27
275;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2010;217;190;17.4;4.9;19.3;20.2;27
276;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2011;238;211;18.5;5.0;20.5;21.1;28
277;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2012;243;212;19.1;4.4;20.5;21.3;30
278;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2013;254;214;19.4;4.9;21.1;20.6;40
279;Totaal mannen en vrouwen;Beroeps- en niet beroepsbevolking;Positie: overig lid;2014;259;216;19.1;4.4;20.3;20.7;42
280;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2005;7818;7712;34.3;1.6;29.0;23.0;107
281;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2006;7939;7834;35.9;1.6;30.5;24.4;105
282;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2007;8169;8065;36.9;1.6;31.8;26.3;104
283;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2008;8358;8250;37.8;1.6;32.9;26.7;109
284;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2009;8361;8244;38.1;1.9;33.6;26.9;117
285;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2010;8278;8148;38.9;2.0;34.1;27.0;130
286;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2011;8280;8128;39.6;2.0;34.6;27.1;152
287;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2012;8330;8159;39.9;2.0;34.8;27.1;171
288;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2013;8266;8000;40.7;2.3;35.7;27.7;267
289;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Totaal personen;2014;8214;7898;41.4;2.4;36.5;29.0;317
290;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2005;6477;6411;34.9;1.6;29.3;23.3;65
291;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2006;6563;6505;36.4;1.5;30.9;24.7;58
292;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2007;6724;6664;37.5;1.6;32.3;26.7;60
293;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2008;6827;6764;38.5;1.7;33.4;27.2;63
294;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2009;6808;6739;38.9;1.9;34.2;27.4;69
295;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2010;6774;6692;39.6;2.0;34.7;27.5;82
296;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2011;6741;6639;40.3;2.0;35.1;27.6;102
297;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2012;6754;6642;40.5;2.0;35.2;27.6;112
298;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2013;6694;6506;41.5;2.4;36.4;28.2;188
299;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: Nederland;2014;6641;6415;42.3;2.4;37.2;29.6;226
300;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2005;1334;1299;31.8;1.7;27.2;21.4;35
301;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2006;1367;1328;32.9;1.7;28.4;22.6;39
302;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2007;1436;1399;34.2;1.5;29.8;24.2;37
303;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2008;1518;1480;34.8;1.6;30.5;24.6;39
304;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2009;1538;1498;35.0;1.8;31.1;24.9;40
305;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2010;1491;1450;35.8;1.9;31.7;24.8;41
306;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2011;1529;1483;36.7;1.9;32.3;24.9;45
307;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2012;1567;1515;37.4;1.9;32.8;25.2;52
308;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2013;1560;1491;36.9;2.2;32.7;25.3;69
309;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: met migratieacht...;2014;1562;1481;37.8;2.1;33.4;26.4;81
310;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2005;701;689;35.7;1.9;30.4;23.8;12
311;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2006;711;696;36.8;2.0;31.7;24.9;15
312;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2007;725;712;38.7;1.9;33.8;27.0;13
313;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2008;753;737;39.2;1.9;34.5;27.0;16
314;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2009;767;749;39.8;2.2;35.5;27.7;18
315;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2010;749;733;40.6;2.3;36.0;27.7;17
316;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2011;755;735;41.2;2.4;36.4;27.4;20
317;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2012;781;759;41.6;2.3;36.6;27.7;22
318;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2013;781;747;41.3;2.6;36.7;27.8;33
319;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: westers;2014;780;740;41.9;2.5;37.2;29.1;40
320;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2005;633;610;27.4;1.4;23.5;18.8;24
321;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2006;656;632;28.7;1.4;24.8;20.0;24
322;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2007;712;688;29.5;1.1;25.6;21.3;24
323;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2008;765;743;30.3;1.2;26.5;22.1;22
324;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2009;771;750;30.2;1.4;26.7;22.1;21
325;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2010;742;718;30.9;1.5;27.3;21.9;24
326;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2011;774;748;32.3;1.5;28.2;22.4;25
327;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2012;785;756;33.2;1.5;28.9;22.6;30
328;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2013;779;743;32.5;1.7;28.6;22.8;36
329;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond: niet-westers;2014;782;741;33.7;1.6;29.5;23.8;41
330;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2005;7;1;;;;;6
331;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2006;8;1;;;;;7
332;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2007;9;2;;;;;7
333;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2008;13;6;;;;;7
334;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2009;14;6;;;;;8
335;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2010;13;6;;;;;6
336;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2011;10;5;;;;;5
337;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2012;9;3;;;;;7
338;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2013;12;3;;;;;10
339;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Migratieachtergrond : onbekend;2014;11;2;;;;;9
340;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005;1149;1126;11.7;1.1;11.1;21.0;23
341;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006;1176;1152;12.2;1.2;11.7;22.1;23
342;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007;1234;1210;12.2;1.3;11.8;23.7;24
343;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008;1272;1250;12.5;1.2;12.0;24.1;22
344;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009;1256;1227;12.2;1.4;12.0;23.9;29
345;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010;1218;1185;11.9;1.4;11.8;23.9;33
346;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011;1232;1191;11.9;1.5;11.9;24.2;41
347;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012;1236;1198;11.8;1.1;11.3;24.1;38
348;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013;1225;1176;11.6;1.2;11.2;23.9;50
349;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014;1202;1143;11.7;1.2;11.3;25.3;59
350;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005;3933;3879;36.9;0.7;30.0;21.5;53
351;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006;3943;3889;38.7;0.6;31.8;23.1;54
352;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007;3952;3898;39.9;0.5;33.2;24.7;54
353;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008;3958;3902;41.1;0.5;34.5;25.2;56
354;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009;3872;3817;41.6;0.7;35.3;25.4;56
355;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010;3771;3713;42.4;0.8;35.8;25.6;58
356;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011;3691;3629;43.0;0.8;36.2;25.6;62
357;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012;3650;3574;43.3;0.9;36.5;25.8;76
358;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013;3570;3452;43.6;1.1;36.8;26.2;118
359;Totaal mannen en vrouwen;Werkzame beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014;3502;3362;44.4;1.0;37.4;27.2;140
