ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
77;Mannen en vrouwen;Totaal leeftijd;Nederland;2003;358690.0;358690.0;;;;;358690.0;203150.0;94060.0;60650.0;830.0;358690.0;314900.0;5810.0;37970.0;358690.0;229690.0;57670.0;42790.0;28540.0;358690.0;220840.0;16870.0;101960.0;18770.0;358690.0;83550.0;275140.0
78;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 januari;359910.0;359910.0;;;;;359910.0;204420.0;93920.0;60770.0;810.0;359910.0;315750.0;5760.0;38410.0;359910.0;230890.0;57900.0;42670.0;28460.0;359910.0;222300.0;16040.0;102130.0;19200.0;359910.0;83820.0;276090.0
79;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 februari;361170.0;361170.0;;;;;361170.0;205490.0;94000.0;60870.0;800.0;361170.0;316430.0;5740.0;38990.0;361170.0;231940.0;57810.0;42780.0;28620.0;361170.0;222290.0;15900.0;103380.0;19350.0;361170.0;84420.0;276750.0
80;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 maart;362310.0;362310.0;;;;;362310.0;206290.0;94150.0;61050.0;810.0;362310.0;317150.0;5780.0;39370.0;362310.0;232690.0;57880.0;42930.0;28810.0;362310.0;223350.0;15820.0;103570.0;19320.0;362310.0;84380.0;277930.0
81;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 april;362990.0;362990.0;;;;;362990.0;206900.0;94180.0;61090.0;830.0;362990.0;317830.0;5780.0;39390.0;362990.0;233250.0;57920.0;42980.0;28850.0;362990.0;223430.0;15710.0;104120.0;19490.0;362990.0;84200.0;278800.0
82;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 mei;362620.0;362620.0;;;;;362620.0;206640.0;94160.0;61010.0;820.0;362620.0;317650.0;5770.0;39210.0;362620.0;232830.0;57930.0;42990.0;28880.0;362620.0;223390.0;15700.0;103960.0;19340.0;362620.0;83210.0;279410.0
83;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 juni;361690.0;361690.0;;;;;361690.0;205940.0;94230.0;60710.0;800.0;361690.0;317140.0;5740.0;38810.0;361690.0;231860.0;57980.0;42950.0;28900.0;361690.0;224020.0;15620.0;102610.0;19200.0;361690.0;80940.0;280740.0
84;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 juli;360920.0;360920.0;;;;;360920.0;205530.0;94090.0;60510.0;790.0;360920.0;316690.0;5710.0;38530.0;360920.0;231160.0;57850.0;43000.0;28910.0;360920.0;220600.0;16290.0;105060.0;18740.0;360920.0;80310.0;280620.0
85;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 augustus;359920.0;359920.0;;;;;359920.0;205020.0;94010.0;60070.0;820.0;359920.0;315970.0;5680.0;38280.0;359920.0;230320.0;57740.0;43010.0;28860.0;359920.0;219760.0;16410.0;105300.0;18200.0;359920.0;78810.0;281110.0
86;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 september;359620.0;359620.0;;;;;359620.0;204950.0;93530.0;60270.0;860.0;359620.0;315940.0;5690.0;38000.0;359620.0;230280.0;57410.0;42990.0;28940.0;359620.0;219330.0;16800.0;105150.0;18100.0;359620.0;78250.0;281370.0
87;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 oktober;360110.0;360110.0;;;;;360110.0;205610.0;93200.0;60380.0;930.0;360110.0;316240.0;5690.0;38180.0;360110.0;;;;;360110.0;219840.0;16980.0;105060.0;17980.0;360110.0;77660.0;282460.0
88;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 november;361730.0;361730.0;;;;;361730.0;206960.0;93070.0;60810.0;900.0;361730.0;317170.0;5710.0;38850.0;361730.0;;;;;361730.0;220970.0;17370.0;105290.0;17820.0;361730.0;78830.0;282900.0
89;Mannen en vrouwen;Totaal leeftijd;Nederland;2004 december;362950.0;362950.0;;;;;362950.0;207980.0;92870.0;61170.0;930.0;362950.0;317620.0;5750.0;39580.0;362950.0;;;;;362950.0;221500.0;17380.0;105890.0;17790.0;362950.0;79380.0;283560.0
90;Mannen en vrouwen;Totaal leeftijd;Nederland;2004;362950.0;362950.0;;;;;362950.0;207980.0;92870.0;61170.0;930.0;362950.0;317620.0;5750.0;39580.0;362950.0;;;;;362950.0;221500.0;17380.0;105890.0;17790.0;362950.0;79380.0;283560.0
91;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 januari;365030.0;365030.0;;;;;365030.0;209500.0;92770.0;61750.0;1030.0;365030.0;319010.0;5780.0;39890.0;365030.0;;;;;365030.0;254860.0;11860.0;87940.0;10380.0;365030.0;79640.0;285390.0
92;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 februari;366350.0;366350.0;;;;;366350.0;210470.0;92870.0;61960.0;1050.0;366350.0;319630.0;5820.0;40610.0;366350.0;;;;;366350.0;243390.0;13910.0;96240.0;12810.0;366350.0;79290.0;287060.0
93;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 maart;366440.0;366440.0;;;;;366440.0;210660.0;92770.0;61970.0;1050.0;366440.0;319590.0;5810.0;40780.0;366440.0;;;;;366440.0;238130.0;14800.0;99740.0;13770.0;366440.0;78090.0;288350.0
94;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 april;365210.0;365210.0;;;;;365210.0;209970.0;92440.0;61770.0;1030.0;365210.0;318800.0;5760.0;40400.0;365210.0;;;;;365210.0;235240.0;15280.0;100880.0;13810.0;365210.0;76310.0;288900.0
95;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 mei;364540.0;364540.0;;;;;364540.0;209480.0;92310.0;61720.0;1020.0;364540.0;318300.0;5770.0;40210.0;364540.0;;;;;364540.0;237500.0;15010.0;98530.0;13500.0;364540.0;75480.0;289060.0
96;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 juni;362900.0;362900.0;;;;;362900.0;208560.0;91800.0;61490.0;1050.0;362900.0;317040.0;5740.0;39890.0;362900.0;;;;;362900.0;224840.0;16140.0;107390.0;14530.0;362900.0;74090.0;288820.0
97;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 juli;362400.0;362400.0;;;;;362400.0;208310.0;91790.0;61250.0;1050.0;362400.0;316720.0;5750.0;39680.0;362400.0;;;;;362400.0;225100.0;16220.0;106740.0;14340.0;362400.0;74670.0;287720.0
98;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 augustus;359900.0;359900.0;;;;;359900.0;206890.0;91070.0;60910.0;1040.0;359900.0;315080.0;5700.0;38900.0;359900.0;;;;;359900.0;219390.0;16440.0;109470.0;14600.0;359900.0;72170.0;287730.0
99;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 september;357700.0;357700.0;;;;;357700.0;205270.0;90590.0;60810.0;1040.0;357700.0;313790.0;5670.0;38000.0;357700.0;;;;;357700.0;218580.0;16400.0;108330.0;14390.0;357700.0;69740.0;287960.0
100;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 oktober;356230.0;356230.0;;;;;356230.0;204440.0;90020.0;60680.0;1090.0;356230.0;312750.0;5650.0;37600.0;356230.0;;;;;356230.0;216980.0;16790.0;107870.0;14600.0;356230.0;68990.0;287240.0
101;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 november;355210.0;355210.0;;;;;355210.0;203820.0;89620.0;60640.0;1120.0;355210.0;312140.0;5630.0;37210.0;355210.0;;;;;355210.0;213480.0;17430.0;109340.0;14950.0;355210.0;68150.0;287060.0
102;Mannen en vrouwen;Totaal leeftijd;Nederland;2005 december;355010.0;355010.0;;;;;355010.0;203860.0;89320.0;60690.0;1150.0;355010.0;312030.0;5630.0;37120.0;355010.0;;;;;355010.0;209540.0;18350.0;111010.0;16110.0;355010.0;69010.0;286000.0
103;Mannen en vrouwen;Totaal leeftijd;Nederland;2005;355010.0;355010.0;;;;;355010.0;203860.0;89320.0;60690.0;1150.0;355010.0;312030.0;5630.0;37120.0;355010.0;;;;;355010.0;209540.0;18350.0;111010.0;16110.0;355010.0;69010.0;286000.0
104;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 januari;353780.0;353780.0;;;;;353780.0;203170.0;88910.0;61110.0;600.0;353780.0;311310.0;5530.0;36710.0;353780.0;;;;;353780.0;;;;;353780.0;68400.0;285380.0
105;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 februari;352780.0;352780.0;;;;;352780.0;202850.0;88490.0;60950.0;490.0;352780.0;310450.0;5540.0;36560.0;352780.0;;;;;352780.0;;;;;352780.0;68050.0;284730.0
106;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 maart;352630.0;352630.0;;;;;352630.0;203130.0;88180.0;60670.0;660.0;352630.0;310330.0;5510.0;36550.0;352630.0;;;;;352630.0;;;;;352630.0;68610.0;284020.0
107;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 april;351560.0;351560.0;;;;;351560.0;202640.0;87960.0;60350.0;610.0;351560.0;309670.0;5460.0;36220.0;351560.0;;;;;351560.0;;;;;351560.0;68130.0;283430.0
108;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 mei;350050.0;350050.0;;;;;350050.0;201820.0;87630.0;60020.0;590.0;350050.0;308760.0;5410.0;35650.0;350050.0;;;;;350050.0;;;;;350050.0;67620.0;282430.0
109;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 juni;348290.0;348290.0;;;;;348290.0;200640.0;87360.0;59700.0;590.0;348290.0;307780.0;5380.0;34910.0;348290.0;;;;;348290.0;;;;;348290.0;66670.0;281620.0
110;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 juli;345760.0;345760.0;;;;;345760.0;199300.0;86980.0;58890.0;600.0;345760.0;306010.0;5370.0;34160.0;345760.0;;;;;345760.0;;;;;345760.0;65910.0;279850.0
111;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 augustus;342650.0;342650.0;;;;;342650.0;197560.0;86350.0;58140.0;610.0;342650.0;303870.0;5300.0;33280.0;342650.0;;;;;342650.0;;;;;342650.0;63600.0;279050.0
112;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 september;338130.0;338130.0;;;;;338130.0;194760.0;85350.0;57390.0;630.0;338130.0;300650.0;5240.0;32020.0;338130.0;;;;;338130.0;;;;;338130.0;61040.0;277090.0
113;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 oktober;334540.0;334540.0;;;;;334540.0;192630.0;84180.0;57070.0;660.0;334540.0;298020.0;5210.0;31110.0;334540.0;;;;;334540.0;;;;;334540.0;59050.0;275490.0
114;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 november;331670.0;331670.0;;;;;331670.0;190950.0;83400.0;56660.0;660.0;331670.0;295940.0;5190.0;30340.0;331670.0;;;;;331670.0;;;;;331670.0;57670.0;274000.0
115;Mannen en vrouwen;Totaal leeftijd;Nederland;2006 december;329380.0;329380.0;;;;;329380.0;189820.0;82520.0;56380.0;670.0;329380.0;294220.0;5160.0;29810.0;329380.0;;;;;329380.0;;;;;329380.0;56770.0;272620.0
116;Mannen en vrouwen;Totaal leeftijd;Nederland;2006;329380.0;329380.0;;;;;329380.0;189820.0;82520.0;56380.0;670.0;329380.0;294220.0;5160.0;29810.0;329380.0;;;;;329380.0;;;;;329380.0;56770.0;272620.0
117;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 januari;328040.0;328040.0;;;;;328040.0;189760.0;82030.0;55670.0;570.0;328040.0;293590.0;5070.0;29180.0;328040.0;;;;;328040.0;;;;;328040.0;56320.0;271720.0
118;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 februari;326740.0;326740.0;;;;;326740.0;189190.0;81530.0;55470.0;560.0;326740.0;292630.0;5070.0;28880.0;326740.0;;;;;326740.0;;;;;326740.0;56070.0;270670.0
119;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 maart;325030.0;325030.0;;;;;325030.0;188480.0;80930.0;55070.0;540.0;325030.0;291360.0;4990.0;28510.0;325030.0;;;;;325030.0;;;;;325030.0;55950.0;269080.0
120;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 april;323470.0;323470.0;;;;;323470.0;187910.0;80350.0;54680.0;530.0;323470.0;290320.0;4950.0;28050.0;323470.0;;;;;323470.0;;;;;323470.0;55510.0;267950.0
121;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 mei;321550.0;321550.0;;;;;321550.0;187010.0;79800.0;54240.0;510.0;321550.0;288960.0;4910.0;27550.0;321550.0;;;;;321550.0;;;;;321550.0;54590.0;266970.0
122;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 juni;318840.0;318840.0;;;;;318840.0;185460.0;79200.0;53640.0;540.0;318840.0;286920.0;4830.0;26950.0;318840.0;;;;;318840.0;;;;;318840.0;53870.0;264970.0
123;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 juli;316370.0;316370.0;;;;;316370.0;184050.0;78640.0;53180.0;500.0;316370.0;285060.0;4760.0;26410.0;316370.0;;;;;316370.0;;;;;316370.0;53300.0;263070.0
124;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 augustus;313660.0;313660.0;;;;;313660.0;182640.0;77930.0;52570.0;510.0;313660.0;282940.0;4710.0;25870.0;313660.0;;;;;313660.0;;;;;313660.0;52040.0;261620.0
125;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 september;309800.0;309800.0;;;;;309800.0;180530.0;76760.0;52020.0;500.0;309800.0;279840.0;4660.0;25180.0;309800.0;;;;;309800.0;;;;;309800.0;50560.0;259240.0
126;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 oktober;307250.0;307250.0;;;;;307250.0;179190.0;75740.0;51810.0;510.0;307250.0;277810.0;4620.0;24700.0;307250.0;;;;;307250.0;;;;;307250.0;50000.0;257250.0
127;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 november;305800.0;305800.0;;;;;305800.0;178560.0;75000.0;51730.0;510.0;305800.0;276570.0;4580.0;24540.0;305800.0;;;;;305800.0;;;;;305800.0;50760.0;255040.0
128;Mannen en vrouwen;Totaal leeftijd;Nederland;2007 december;304710.0;304710.0;;;;;304710.0;178260.0;74380.0;51580.0;490.0;304710.0;275730.0;4530.0;24340.0;304710.0;;;;;304710.0;;;;;304710.0;51110.0;253600.0
129;Mannen en vrouwen;Totaal leeftijd;Nederland;2007;304710.0;304710.0;;;;;304710.0;178260.0;74380.0;51580.0;490.0;304710.0;275730.0;4530.0;24340.0;304710.0;;;;;304710.0;;;;;304710.0;51110.0;253600.0
130;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 januari;303700.0;303700.0;;;;;303700.0;178120.0;73600.0;51400.0;590.0;303700.0;274740.0;4490.0;24470.0;303700.0;;;;;303700.0;;;;;303700.0;51690.0;252020.0
131;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 februari;303330.0;303330.0;;;;;303330.0;178060.0;73260.0;51400.0;620.0;303330.0;274400.0;4460.0;24470.0;303330.0;;;;;303330.0;;;;;303330.0;52320.0;251010.0
132;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 maart;302510.0;302510.0;;;;;302510.0;178070.0;72570.0;51260.0;610.0;302510.0;273590.0;4430.0;24490.0;302510.0;;;;;302510.0;;;;;302510.0;52770.0;249740.0
133;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 april;302310.0;302310.0;;;;;302310.0;178240.0;72290.0;51190.0;590.0;302310.0;273400.0;4410.0;24510.0;302310.0;;;;;302310.0;;;;;302310.0;53990.0;248320.0
134;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 mei;301720.0;301720.0;;;;;301720.0;178160.0;71880.0;51070.0;610.0;301720.0;272930.0;4380.0;24400.0;301720.0;;;;;301720.0;;;;;301720.0;54420.0;247300.0
135;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 juni;300660.0;300660.0;;;;;300660.0;177800.0;71480.0;50770.0;610.0;300660.0;272140.0;4340.0;24180.0;300660.0;;;;;300660.0;;;;;300660.0;54420.0;246240.0
136;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 juli;299610.0;299610.0;;;;;299610.0;177380.0;71080.0;50530.0;620.0;299610.0;271320.0;4340.0;23960.0;299610.0;;;;;299610.0;;;;;299610.0;54620.0;244990.0
137;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 augustus;297830.0;297830.0;;;;;297830.0;176500.0;70630.0;50030.0;660.0;297830.0;269960.0;4270.0;23600.0;297830.0;;;;;297830.0;;;;;297830.0;53420.0;244410.0
138;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 september;295190.0;295190.0;;;;;295190.0;175160.0;69740.0;49660.0;640.0;295190.0;267880.0;4210.0;23100.0;295190.0;;;;;295190.0;;;;;295190.0;52310.0;242880.0
139;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 oktober;293620.0;293620.0;;;;;293620.0;174420.0;69170.0;49430.0;600.0;293620.0;266650.0;4210.0;22770.0;293620.0;;;;;293620.0;;;;;293620.0;51320.0;242310.0
140;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 november;292640.0;292640.0;;;;;292640.0;174180.0;68650.0;49200.0;610.0;292640.0;265770.0;4200.0;22670.0;292640.0;;;;;292640.0;;;;;292640.0;51360.0;241280.0
141;Mannen en vrouwen;Totaal leeftijd;Nederland;2008 december;292340.0;292340.0;;;;;292340.0;174340.0;68290.0;49090.0;630.0;292340.0;265480.0;4200.0;22660.0;292340.0;;;;;292340.0;;;;;292340.0;51880.0;240460.0
142;Mannen en vrouwen;Totaal leeftijd;Nederland;2008;292340.0;292340.0;;;;;292340.0;174340.0;68290.0;49090.0;630.0;292340.0;265480.0;4200.0;22660.0;292340.0;;;;;292340.0;;;;;292340.0;51880.0;240460.0
143;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 januari;292550.0;292550.0;;;;;292550.0;175140.0;67720.0;49030.0;660.0;292550.0;269330.0;4200.0;19030.0;292550.0;;;;;292550.0;192230.0;9570.0;81680.0;9070.0;292550.0;52030.0;240530.0
144;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 februari;294580.0;294580.0;;;;;294580.0;176780.0;67840.0;49310.0;640.0;294580.0;270790.0;4260.0;19520.0;294580.0;;;;;294580.0;167430.0;13460.0;100480.0;13200.0;294580.0;53690.0;240880.0
145;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 maart;297280.0;297280.0;;;;;297280.0;179030.0;68000.0;49580.0;680.0;297280.0;272750.0;4340.0;20200.0;297280.0;;;;;297280.0;167190.0;13890.0;102410.0;13780.0;297280.0;56170.0;241120.0
146;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 april;299810.0;299810.0;;;;;299810.0;181010.0;68300.0;49800.0;690.0;299810.0;274610.0;4410.0;20790.0;299810.0;;;;;299810.0;169120.0;13960.0;103020.0;13700.0;299810.0;58540.0;241260.0
147;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 mei;301800.0;301800.0;;;;;301800.0;182500.0;68630.0;49970.0;710.0;301800.0;276000.0;4440.0;21370.0;301800.0;;;;;301800.0;172640.0;13870.0;101920.0;13360.0;301800.0;60370.0;241440.0
148;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 juni;304700.0;304700.0;;;;;304700.0;184620.0;69090.0;50260.0;730.0;304700.0;278190.0;4480.0;22030.0;304700.0;;;;;304700.0;172680.0;14520.0;103550.0;13930.0;304700.0;62420.0;242280.0
149;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 juli;307880.0;307880.0;;;;;307880.0;186970.0;69640.0;50510.0;770.0;307880.0;280310.0;4550.0;23020.0;307880.0;;;;;307880.0;174130.0;14890.0;105050.0;13810.0;307880.0;65380.0;242510.0
150;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 augustus;309560.0;309560.0;;;;;309560.0;188230.0;69890.0;50610.0;840.0;309560.0;281600.0;4600.0;23360.0;309560.0;;;;;309560.0;176680.0;14470.0;104970.0;13430.0;309560.0;66330.0;243230.0
151;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 september;310180.0;310180.0;;;;;310180.0;188710.0;69870.0;50820.0;790.0;310180.0;282160.0;4640.0;23390.0;310180.0;;;;;310180.0;175480.0;14870.0;106060.0;13760.0;310180.0;66570.0;243610.0
152;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 oktober;311810.0;311810.0;;;;;311810.0;189870.0;70080.0;51080.0;790.0;311810.0;283630.0;4710.0;23470.0;311810.0;;;;;311810.0;177330.0;15170.0;106350.0;12950.0;311810.0;67620.0;244190.0
153;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 november;313590.0;313590.0;;;;;313590.0;191260.0;70220.0;51320.0;780.0;313590.0;285150.0;4770.0;23670.0;313590.0;;;;;313590.0;178570.0;15270.0;106930.0;12790.0;313590.0;68430.0;245160.0
154;Mannen en vrouwen;Totaal leeftijd;Nederland;2009 december;316570.0;316570.0;;;;;316570.0;193460.0;70710.0;51610.0;800.0;316570.0;287360.0;4840.0;24360.0;316570.0;;;;;316570.0;177820.0;16270.0;108920.0;13550.0;316570.0;70190.0;246370.0
155;Mannen en vrouwen;Totaal leeftijd;Nederland;2009;316570.0;316570.0;;;;;316570.0;193460.0;70710.0;51610.0;800.0;316570.0;287360.0;4840.0;24360.0;316570.0;;;;;316570.0;177820.0;16270.0;108920.0;13550.0;316570.0;70190.0;246370.0
156;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 januari;320150.0;320150.0;;;;;320150.0;196360.0;71150.0;51860.0;770.0;320150.0;289930.0;4900.0;25310.0;320150.0;;;;;320150.0;209390.0;10360.0;91710.0;8690.0;320150.0;72130.0;248020.0
157;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 februari;324140.0;324140.0;;;;;324140.0;199490.0;71580.0;52250.0;820.0;324140.0;292810.0;4960.0;26370.0;324140.0;;;;;324140.0;186970.0;14760.0;109770.0;12650.0;324140.0;73920.0;250230.0
158;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 maart;328620.0;328620.0;;;;;328620.0;202770.0;72220.0;52680.0;950.0;328620.0;295940.0;5090.0;27580.0;328620.0;;;;;328620.0;187400.0;15490.0;112410.0;13310.0;328620.0;76380.0;252250.0
159;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 april;332580.0;332580.0;;;;;332580.0;205750.0;72860.0;52950.0;1030.0;332580.0;298830.0;5150.0;28590.0;332580.0;;;;;332580.0;191520.0;15530.0;112440.0;13090.0;332580.0;79050.0;253530.0
160;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 mei;334810.0;334810.0;;;;;334810.0;207530.0;73580.0;52990.0;710.0;334810.0;300520.0;5180.0;29100.0;334810.0;;;;;334810.0;192500.0;15610.0;112840.0;13150.0;334810.0;79880.0;254940.0
161;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 juni;337370.0;337370.0;;;;;337370.0;209230.0;74350.0;53010.0;780.0;337370.0;302710.0;5220.0;29430.0;337370.0;;;;;337370.0;192970.0;16050.0;113980.0;13730.0;337370.0;80910.0;256460.0
162;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 juli;339300.0;339300.0;;;;;339300.0;210440.0;75770.0;52150.0;950.0;339300.0;304620.0;5280.0;29390.0;339300.0;;;;;339300.0;196330.0;15720.0;113320.0;13430.0;339300.0;94290.0;245010.0
163;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 augustus*;340150.0;340150.0;;;;;340150.0;211080.0;76090.0;51990.0;990.0;340150.0;305430.0;5310.0;29390.0;340150.0;;;;;340150.0;195600.0;16100.0;114530.0;13400.0;340150.0;93770.0;246380.0
164;Mannen en vrouwen;Totaal leeftijd;Nederland;2010 september*;339250.0;339250.0;;;;;339250.0;210420.0;76020.0;51780.0;1040.0;339250.0;304780.0;5300.0;29150.0;339250.0;;;;;339250.0;194490.0;16120.0;114890.0;13440.0;339250.0;92100.0;247150.0
165;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 januari;49180.0;49180.0;26420.0;9960.0;12380.0;410.0;49180.0;29890.0;10370.0;8800.0;;49180.0;43700.0;1480.0;4000.0;49180.0;;;;;49180.0;38740.0;6410.0;3410.0;610.0;49180.0;14020.0;35160.0
166;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 februari;48860.0;48860.0;26190.0;9940.0;12320.0;410.0;48860.0;29620.0;10380.0;8740.0;;48860.0;43400.0;1480.0;3980.0;48860.0;;;;;48860.0;38590.0;6210.0;3430.0;630.0;48860.0;13770.0;35090.0
167;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 maart;47950.0;47950.0;25480.0;9840.0;12220.0;400.0;47950.0;28960.0;10320.0;8550.0;;47950.0;42680.0;1460.0;3810.0;47950.0;;;;;47950.0;37930.0;5960.0;3400.0;660.0;47950.0;13080.0;34870.0
168;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 april;47160.0;47160.0;24850.0;9720.0;12180.0;400.0;47160.0;28360.0;10330.0;8350.0;;47160.0;42090.0;1440.0;3630.0;47160.0;;;;;47160.0;37470.0;5650.0;3370.0;680.0;47160.0;12530.0;34640.0
169;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 mei;46320.0;46320.0;24200.0;9620.0;12090.0;410.0;46320.0;27710.0;10310.0;8180.0;;46320.0;41430.0;1440.0;3450.0;46320.0;;;;;46320.0;36690.0;5560.0;3350.0;710.0;46320.0;11950.0;34370.0
170;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 juni;45680.0;45680.0;23730.0;9530.0;12010.0;400.0;45680.0;27230.0;10270.0;8050.0;;45680.0;40930.0;1410.0;3330.0;45680.0;;;;;45680.0;36270.0;5370.0;3330.0;700.0;45680.0;11390.0;34290.0
171;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 juli;46070.0;46070.0;24170.0;9510.0;11980.0;410.0;46070.0;27670.0;10250.0;8010.0;;46070.0;41230.0;1380.0;3460.0;46070.0;;;;;46070.0;36740.0;5210.0;3420.0;700.0;46070.0;11760.0;34320.0
172;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 augustus;45720.0;45720.0;23910.0;9470.0;11930.0;410.0;45720.0;27440.0;10230.0;7950.0;;45720.0;40920.0;1380.0;3420.0;45720.0;;;;;45720.0;36440.0;5120.0;3450.0;700.0;45720.0;11360.0;34360.0
173;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 september;45570.0;45570.0;23780.0;9450.0;11900.0;440.0;45570.0;27270.0;10160.0;7860.0;;45570.0;40860.0;1360.0;3360.0;45570.0;;;;;45570.0;36100.0;5280.0;3420.0;770.0;45570.0;11400.0;34170.0
174;Mannen en vrouwen;Totaal leeftijd;Noord-Nederland (landsdeel);1998 oktober;45610.0;45610.0;23720.0;9470.0;11920.0;490.0;45610.0;27190.0;10160.0;7860.0;;45610.0;40910.0;1370.0;3340.0;45610.0;;;;;45610.0;35850.0;5420.0;3510.0;830.0;45610.0;11570.0;34040.0
