ID;Gender;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
350;Total male and female;Total;C Manufacturing;1983;940.0;961.0;894.0;1607.0
351;Total male and female;Total;C Manufacturing;1984;922.0;944.0;876.0;1576.0
352;Total male and female;Total;C Manufacturing;1985;931.0;954.0;884.0;1564.0
353;Total male and female;Total;C Manufacturing;1986;942.0;964.0;893.0;1568.0
354;Total male and female;Total;C Manufacturing;1987;950.0;973.0;898.0;1571.0
355;Total male and female;Total;C Manufacturing;1988;951.0;975.0;898.0;1563.0
356;Total male and female;Total;C Manufacturing;1989;964.0;989.0;906.0;1562.0
357;Total male and female;Total;C Manufacturing;1990;992.0;1015.0;929.0;1628.0
358;Total male and female;Total;C Manufacturing;1991;1006.0;1026.0;937.0;1636.0
359;Total male and female;Total;C Manufacturing;1992;992.0;1015.0;931.0;1648.0
360;Total male and female;Total;C Manufacturing;1993;960.0;980.0;893.0;1563.0
361;Total male and female;Total;C Manufacturing;1994;927.0;949.0;862.0;1527.0
362;Total male and female;Total;C Manufacturing;1995;938.0;962.0;871.0;1542.0
363;Total male and female;Total;C Manufacturing;1996;924.0;948.0;861.0;1544.0
364;Total male and female;Total;C Manufacturing;1997;937.0;959.0;871.0;1552.0
365;Total male and female;Total;C Manufacturing;1998;943.0;968.0;879.0;1567.0
366;Total male and female;Total;C Manufacturing;1999;945.0;971.0;876.0;1565.0
367;Total male and female;Total;C Manufacturing;2000;949.0;974.0;874.0;1546.0
368;Total male and female;Total;C Manufacturing;2001;948.0;970.0;874.0;1541.0
369;Total male and female;Total;C Manufacturing;2002;926.0;947.0;853.0;1497.0
370;Total male and female;Total;C Manufacturing;2003;895.0;915.0;823.0;1450.0
371;Total male and female;Total;C Manufacturing;2004;866.0;889.0;797.0;1419.0
372;Total male and female;Total;C Manufacturing;2005;850.0;873.0;780.0;1379.0
373;Total male and female;Total;C Manufacturing;2006;845.0;869.0;774.0;1365.0
374;Total male and female;Total;C Manufacturing;2007;844.0;869.0;774.0;1365.0
375;Total male and female;Total;C Manufacturing;2008;847.0;872.0;775.0;1362.0
376;Total male and female;Total;C Manufacturing;2009;822.0;848.0;753.0;1299.0
377;Total male and female;Total;C Manufacturing;2010;799.0;825.0;732.0;1283.0
378;Total male and female;Total;C Manufacturing;2011;792.0;819.0;722.0;1279.0
379;Total male and female;Total;C Manufacturing;2012;783.0;811.0;714.0;1258.0
380;Total male and female;Total;C Manufacturing;2013;769.0;796.0;702.0;1247.0
381;Total male and female;Total;C Manufacturing;2014;765.0;792.0;697.0;1246.0
382;Total male and female;Total;C Manufacturing;2015;766.0;793.0;699.0;1240.0
383;Total male and female;Total;C Manufacturing;2016;768.0;795.0;701.0;1249.0
384;Total male and female;Total;10-12 Manufacture of food and beverages;1969;;;;
385;Total male and female;Total;10-12 Manufacture of food and beverages;1970;;;;
386;Total male and female;Total;10-12 Manufacture of food and beverages;1971;;;;
387;Total male and female;Total;10-12 Manufacture of food and beverages;1972;;;;
388;Total male and female;Total;10-12 Manufacture of food and beverages;1973;;;;
389;Total male and female;Total;10-12 Manufacture of food and beverages;1974;;;;
390;Total male and female;Total;10-12 Manufacture of food and beverages;1975;;;;
391;Total male and female;Total;10-12 Manufacture of food and beverages;1976;;;;
392;Total male and female;Total;10-12 Manufacture of food and beverages;1977;;;;
393;Total male and female;Total;10-12 Manufacture of food and beverages;1978;;;;
394;Total male and female;Total;10-12 Manufacture of food and beverages;1979;;;;
395;Total male and female;Total;10-12 Manufacture of food and beverages;1980;;;;
396;Total male and female;Total;10-12 Manufacture of food and beverages;1981;;;;
397;Total male and female;Total;10-12 Manufacture of food and beverages;1982;;;;
398;Total male and female;Total;10-12 Manufacture of food and beverages;1983;;;;
399;Total male and female;Total;10-12 Manufacture of food and beverages;1984;;;;
400;Total male and female;Total;10-12 Manufacture of food and beverages;1985;;;;
401;Total male and female;Total;10-12 Manufacture of food and beverages;1986;;;;
402;Total male and female;Total;10-12 Manufacture of food and beverages;1987;;;;
403;Total male and female;Total;10-12 Manufacture of food and beverages;1988;;;;
404;Total male and female;Total;10-12 Manufacture of food and beverages;1989;;;;
405;Total male and female;Total;10-12 Manufacture of food and beverages;1990;;;;
406;Total male and female;Total;10-12 Manufacture of food and beverages;1991;;;;
407;Total male and female;Total;10-12 Manufacture of food and beverages;1992;;;;
408;Total male and female;Total;10-12 Manufacture of food and beverages;1993;;;;
409;Total male and female;Total;10-12 Manufacture of food and beverages;1994;;;;
410;Total male and female;Total;10-12 Manufacture of food and beverages;1995;153.0;158.0;136.0;239.0
411;Total male and female;Total;10-12 Manufacture of food and beverages;1996;147.0;150.0;130.0;232.0
412;Total male and female;Total;10-12 Manufacture of food and beverages;1997;148.0;152.0;130.0;234.0
413;Total male and female;Total;10-12 Manufacture of food and beverages;1998;149.0;152.0;129.0;230.0
414;Total male and female;Total;10-12 Manufacture of food and beverages;1999;151.0;154.0;129.0;232.0
415;Total male and female;Total;10-12 Manufacture of food and beverages;2000;150.0;154.0;129.0;230.0
416;Total male and female;Total;10-12 Manufacture of food and beverages;2001;147.0;152.0;129.0;229.0
417;Total male and female;Total;10-12 Manufacture of food and beverages;2002;145.0;149.0;125.0;220.0
418;Total male and female;Total;10-12 Manufacture of food and beverages;2003;140.0;144.0;121.0;213.0
419;Total male and female;Total;10-12 Manufacture of food and beverages;2004;134.0;139.0;116.0;207.0
420;Total male and female;Total;10-12 Manufacture of food and beverages;2005;131.0;137.0;114.0;202.0
421;Total male and female;Total;10-12 Manufacture of food and beverages;2006;130.0;136.0;113.0;200.0
422;Total male and female;Total;10-12 Manufacture of food and beverages;2007;128.0;134.0;111.0;196.0
423;Total male and female;Total;10-12 Manufacture of food and beverages;2008;129.0;135.0;111.0;196.0
424;Total male and female;Total;10-12 Manufacture of food and beverages;2009;130.0;136.0;112.0;197.0
425;Total male and female;Total;10-12 Manufacture of food and beverages;2010;129.0;136.0;112.0;198.0
426;Total male and female;Total;10-12 Manufacture of food and beverages;2011;126.0;133.0;109.0;193.0
427;Total male and female;Total;10-12 Manufacture of food and beverages;2012;127.0;134.0;109.0;194.0
428;Total male and female;Total;10-12 Manufacture of food and beverages;2013;127.0;134.0;110.0;196.0
429;Total male and female;Total;10-12 Manufacture of food and beverages;2014;127.0;134.0;110.0;198.0
430;Total male and female;Total;10-12 Manufacture of food and beverages;2015;127.0;135.0;110.0;197.0
431;Total male and female;Total;10-12 Manufacture of food and beverages;2016;129.0;136.0;112.0;200.0
432;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1969;;;;
433;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1970;;;;
434;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1971;;;;
435;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1972;;;;
436;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1973;;;;
437;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1974;;;;
438;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1975;;;;
439;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1976;;;;
440;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1977;;;;
441;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1978;;;;
442;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1979;;;;
443;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1980;;;;
444;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1981;;;;
445;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1982;;;;
446;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1983;;;;
447;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1984;;;;
448;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1985;;;;
449;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1986;;;;
450;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1987;;;;
451;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1988;;;;
452;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1989;;;;
453;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1990;;;;
454;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1991;;;;
455;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1992;;;;
456;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1993;;;;
457;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1994;;;;
458;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1995;38.0;40.0;33.0;58.0
459;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1996;34.0;35.0;30.0;54.0
460;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1997;34.0;36.0;31.0;55.0
461;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1998;32.0;33.0;29.0;51.0
462;Total male and female;Total;13-15 Man. of textile-, leatherproducts;1999;31.0;33.0;28.0;48.0
463;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2000;30.0;32.0;27.0;47.0
464;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2001;29.0;31.0;26.0;45.0
465;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2002;27.0;28.0;24.0;42.0
466;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2003;25.0;26.0;22.0;39.0
467;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2004;22.0;24.0;20.0;36.0
468;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2005;21.0;22.0;19.0;33.0
469;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2006;21.0;22.0;18.0;33.0
470;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2007;20.0;22.0;18.0;32.0
471;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2008;20.0;21.0;17.0;30.0
472;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2009;18.0;20.0;16.0;28.0
473;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2010;18.0;19.0;15.0;27.0
474;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2011;18.0;19.0;15.0;28.0
475;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2012;17.0;19.0;15.0;27.0
476;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2013;18.0;19.0;15.0;27.0
477;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2014;17.0;19.0;15.0;27.0
478;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2015;17.0;19.0;15.0;26.0
479;Total male and female;Total;13-15 Man. of textile-, leatherproducts;2016;17.0;18.0;14.0;26.0
480;Total male and female;Total;16 Manufacture of wood products;1969;;;;
481;Total male and female;Total;16 Manufacture of wood products;1970;;;;
482;Total male and female;Total;16 Manufacture of wood products;1971;;;;
483;Total male and female;Total;16 Manufacture of wood products;1972;;;;
484;Total male and female;Total;16 Manufacture of wood products;1973;;;;
485;Total male and female;Total;16 Manufacture of wood products;1974;;;;
486;Total male and female;Total;16 Manufacture of wood products;1975;;;;
487;Total male and female;Total;16 Manufacture of wood products;1976;;;;
488;Total male and female;Total;16 Manufacture of wood products;1977;;;;
489;Total male and female;Total;16 Manufacture of wood products;1978;;;;
490;Total male and female;Total;16 Manufacture of wood products;1979;;;;
491;Total male and female;Total;16 Manufacture of wood products;1980;;;;
492;Total male and female;Total;16 Manufacture of wood products;1981;;;;
493;Total male and female;Total;16 Manufacture of wood products;1982;;;;
494;Total male and female;Total;16 Manufacture of wood products;1983;;;;
495;Total male and female;Total;16 Manufacture of wood products;1984;;;;
496;Total male and female;Total;16 Manufacture of wood products;1985;;;;
497;Total male and female;Total;16 Manufacture of wood products;1986;;;;
498;Total male and female;Total;16 Manufacture of wood products;1987;;;;
499;Total male and female;Total;16 Manufacture of wood products;1988;;;;
500;Total male and female;Total;16 Manufacture of wood products;1989;;;;
501;Total male and female;Total;16 Manufacture of wood products;1990;;;;
502;Total male and female;Total;16 Manufacture of wood products;1991;;;;
503;Total male and female;Total;16 Manufacture of wood products;1992;;;;
504;Total male and female;Total;16 Manufacture of wood products;1993;;;;
505;Total male and female;Total;16 Manufacture of wood products;1994;;;;
506;Total male and female;Total;16 Manufacture of wood products;1995;21.0;22.0;22.0;38.0
507;Total male and female;Total;16 Manufacture of wood products;1996;22.0;22.0;22.0;39.0
508;Total male and female;Total;16 Manufacture of wood products;1997;22.0;23.0;22.0;41.0
509;Total male and female;Total;16 Manufacture of wood products;1998;23.0;24.0;23.0;42.0
510;Total male and female;Total;16 Manufacture of wood products;1999;23.0;24.0;23.0;41.0
511;Total male and female;Total;16 Manufacture of wood products;2000;23.0;24.0;23.0;41.0
512;Total male and female;Total;16 Manufacture of wood products;2001;23.0;24.0;22.0;40.0
513;Total male and female;Total;16 Manufacture of wood products;2002;22.0;23.0;21.0;37.0
514;Total male and female;Total;16 Manufacture of wood products;2003;20.0;21.0;19.0;34.0
515;Total male and female;Total;16 Manufacture of wood products;2004;20.0;21.0;19.0;33.0
516;Total male and female;Total;16 Manufacture of wood products;2005;20.0;21.0;19.0;33.0
517;Total male and female;Total;16 Manufacture of wood products;2006;20.0;20.0;18.0;32.0
518;Total male and female;Total;16 Manufacture of wood products;2007;20.0;21.0;18.0;33.0
519;Total male and female;Total;16 Manufacture of wood products;2008;20.0;20.0;18.0;33.0
520;Total male and female;Total;16 Manufacture of wood products;2009;18.0;19.0;17.0;30.0
521;Total male and female;Total;16 Manufacture of wood products;2010;16.0;17.0;15.0;27.0
522;Total male and female;Total;16 Manufacture of wood products;2011;16.0;16.0;14.0;26.0
523;Total male and female;Total;16 Manufacture of wood products;2012;15.0;15.0;13.0;24.0
524;Total male and female;Total;16 Manufacture of wood products;2013;13.0;14.0;12.0;22.0
525;Total male and female;Total;16 Manufacture of wood products;2014;13.0;13.0;12.0;21.0
526;Total male and female;Total;16 Manufacture of wood products;2015;13.0;14.0;12.0;22.0
527;Total male and female;Total;16 Manufacture of wood products;2016;14.0;14.0;12.0;23.0
528;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1969;;;;
529;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1970;;;;
530;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1971;;;;
531;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1972;;;;
532;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1973;;;;
533;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1974;;;;
534;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1975;;;;
535;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1976;;;;
536;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1977;;;;
537;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1978;;;;
538;Total male and female;Total;16-18 Man. of  paper-, wood prod.,print.;1979;;;;
