ID;KenmerkenHuishouden;Perioden;Consumentenvertrouwen_1;EconomischKlimaat_2;Koopbereidheid_3;EconomischeSituatieLaatste12Maanden_4;EconomischeSituatieKomende12Maanden_5;FinancieleSituatieLaatste12Maanden_6;FinancieleSituatieKomende12Maanden_7;GunstigeTijdVoorGroteAankopen_8;Totaal_9;VeelBeterGeworden_10;EenBeetjeBeterGeworden_11;HetzelfdeGebleven_12;EenBeetjeSlechterGeworden_13;VeelSlechterGeworden_14;WeetNiet_15;Totaal_16;VeelBeterWorden_17;EenBeetjeBeterWorden_18;HetzelfdeBlijven_19;EenBeetjeSlechterWorden_20;VeelSlechterWorden_21;WeetNiet_22;Totaal_23;VeelBeterGeworden_24;EenBeetjeBeterGeworden_25;HetzelfdeGebleven_26;EenBeetjeSlechterGeworden_27;VeelSlechterGeworden_28;WeetNiet_29;Totaal_30;VeelBeterWorden_31;EenBeetjeBeterWorden_32;HetzelfdeBlijven_33;EenBeetjeSlechterWorden_34;VeelSlechterWorden_35;WeetNiet_36;Totaal_37;GunstigeTijd_38;NietGunstigOfOngunstig_39;OngunstigeTijd_40;WeetNiet_41;Totaal_42;SterkGestegen_43;MatigGestegen_44;ZwakGestegen_45;OngeveerHetzelfdeGebleven_46;Gedaald_47;WeetNiet_48;Totaal_49;SterkerStijgen_50;EvenveelStijgen_51;MinderStijgen_52;GelijkBlijven_53;Dalen_54;WeetNiet_55;Totaal_56;SterkStijgen_57;EenBeetjeStijgen_58;HetzelfdeBlijven_59;EenBeetjeDalen_60;SterkDalen_61;WeetNiet_62;Totaal_63;SchuldenMaken_64;SpaartegoedenAanspreken_65;PreciesRondkomen_66;BeetjeGeldOverhouden_67;VeelGeldOverhouden_68;WeetNiet_69;Totaal_70;ZeerWaarschijnlijk_71;Waarschijnlijk_72;Onwaarschijnlijk_73;ZeerOnwaarschijnlijk_74;WeetNiet_75;Totaal_76;EenZeerGoedMoment_77;EenGoedMoment_78;EenSlechtMoment_79;EenZeerSlechtMoment_80;WeetNiet_81;Totaal_82;VeelMeerGeld_83;EenBeetjeMeerGeld_84;OngeveerHetzelfde_85;EenBeetjeMinderGeld_86;VeelMinderGeld_87;WeetNiet_88;Totaal_89;ZeerWaarschijnlijk_90;Waarschijnlijk_91;Onwaarschijnlijk_92;ZeerOnwaarschijnlijk_93;WeetNiet_94;Totaal_95;JaZekerWel_96;JaWaarschijnlijkWel_97;NeeWaarschijnlijkNiet_98;NeeZekerNiet_99;WeetNiet_100;Totaal_101;ZeerWaarschijnlijk_102;Waarschijnlijk_103;Onwaarschijnlijk_104;ZeerOnwaarschijnlijk_105;WeetNiet_106;Totaal_107;BoodschappenAlcoholTabak_108;KledingEnSchoenen_109;AutoEnVervoer_110;VakantiesMeerdaagseStedentrips_111;HorecaSportCultuur_112;WoningEnergieInternetTelefoon_113;OpAllesOpNietsNietsBijzonders_114;WeetNiet_115
43;Huishoudensgrootte: 1 persoon;2017 3e kwartaal;20;39;8;42;35;1;11;12;100;10;45;27;8;4;8;100;7;40;33;9;3;8;100;4;22;48;18;7;2;100;5;21;55;13;2;5;100;25;54;13;8;100;15;38;20;20;0;6;100;22;37;7;23;2;10;100;6;13;26;42;6;7;100;7;12;34;34;7;6;100;15;35;30;15;6;100;3;33;42;12;10;100;3;14;50;11;16;7;100;5;15;29;50;2;100;2;7;17;73;2;100;6;11;16;65;2;100;10;8;5;15;5;8;43;6
44;Huishoudensgrootte: 1 persoon;2017 4e kwartaal;14;30;3;34;26;-7;4;13;100;9;41;30;12;3;4;100;5;37;34;13;3;7;100;5;18;47;21;9;1;100;4;21;51;18;3;3;100;26;53;13;8;100;16;35;20;24;0;5;100;39;33;4;17;2;6;100;2;12;26;48;5;5;100;6;12;36;36;7;4;100;15;33;31;17;5;100;3;31;40;17;9;100;3;11;49;11;20;6;100;4;13;31;51;2;100;2;8;13;75;2;100;5;8;15;70;2;100;10;10;3;14;8;6;43;6
45;Huishoudensgrootte: 1 persoon;2017;18;37;6;38;36;-2;8;12;100;9;43;28;10;3;6;100;6;42;32;10;2;8;100;5;21;46;19;8;1;100;4;21;54;14;3;4;100;26;53;13;9;100;13;36;21;24;1;5;100;26;35;7;23;2;8;100;4;14;24;46;5;7;100;6;12;33;37;7;6;100;16;35;29;15;6;100;3;31;39;16;11;100;4;12;47;12;18;7;100;5;13;30;49;3;100;2;8;15;73;3;100;5;10;16;67;2;100;10;9;4;15;6;7;44;6
46;Huishoudensgrootte: 1 persoon;2018 1e kwartaal;17;35;5;37;33;-8;6;17;100;10;41;29;10;4;7;100;6;39;36;9;3;7;100;2;18;48;20;8;3;100;3;20;56;14;3;4;100;28;52;12;8;100;15;41;18;20;1;7;100;26;37;4;22;2;8;100;2;12;23;48;9;7;100;7;12;31;38;5;7;100;15;35;28;16;7;100;4;31;39;16;10;100;3;11;51;11;18;7;100;4;11;30;52;4;100;2;6;14;74;3;100;4;13;16;66;2;100;11;9;4;11;5;7;45;8
47;Huishoudensgrootte: 1 persoon;2018 2e kwartaal;19;38;6;44;33;-4;7;14;100;12;43;26;9;3;7;100;8;38;35;11;3;6;100;6;18;46;21;7;2;100;4;18;58;13;3;4;100;26;54;12;8;100;24;35;18;15;1;8;100;24;35;7;23;3;9;100;4;9;25;45;11;7;100;4;10;34;39;7;6;100;16;37;26;15;6;100;4;43;35;10;8;100;3;12;48;11;18;8;100;6;14;29;48;3;100;4;7;15;72;2;100;6;11;15;66;2;100;9;11;3;18;5;5;42;7
48;Huishoudensgrootte: 1 persoon;2018 3e kwartaal;16;33;5;38;27;-3;6;12;100;13;40;27;11;4;6;100;6;35;37;11;3;8;100;5;19;48;20;7;2;100;5;18;56;13;4;4;100;26;52;14;9;100;23;41;16;14;0;6;100;35;36;6;14;2;7;100;2;12;28;44;8;6;100;5;13;30;40;6;6;100;15;38;24;16;6;100;6;36;34;14;10;100;3;14;49;13;16;7;100;6;14;27;50;3;100;2;6;16;73;3;100;5;11;17;65;2;100;8;9;3;17;6;8;44;5
49;Huishoudensgrootte: 1 persoon;2018 4e kwartaal;5;15;-2;24;6;-12;-1;7;100;8;37;29;15;6;7;100;3;29;35;21;5;7;100;3;16;49;24;7;1;100;5;20;47;22;4;3;100;23;53;16;7;100;18;44;18;17;0;4;100;42;34;4;13;1;6;100;2;18;31;38;5;7;100;6;12;28;42;7;7;100;15;35;27;15;7;100;5;36;37;13;10;100;4;12;43;12;21;8;100;6;13;33;47;2;100;3;6;17;72;2;100;4;12;16;67;1;100;9;11;4;17;4;9;40;6
50;Huishoudensgrootte: 1 persoon;2018;14;30;3;36;25;-7;4;12;100;11;40;28;11;4;7;100;6;35;36;13;3;7;100;4;18;48;21;7;2;100;4;19;54;16;3;4;100;26;53;14;8;100;20;40;17;17;0;6;100;32;36;5;18;2;8;100;2;13;27;44;8;7;100;5;12;31;40;6;7;100;15;36;26;16;7;100;5;36;36;13;9;100;3;12;47;12;18;7;100;5;13;30;49;3;100;3;6;16;73;3;100;5;12;16;66;2;100;9;10;4;16;5;7;43;6
51;Huishoudensgrootte: 1 persoon;2019 1e kwartaal;-4;-3;-4;5;-12;-11;0;-1;100;5;31;28;25;5;6;100;3;22;34;29;7;4;100;7;17;41;27;7;1;100;6;19;48;21;4;3;100;20;53;21;7;100;25;42;20;11;1;2;100;40;33;8;15;1;3;100;3;17;36;34;3;7;100;5;14;34;35;8;4;100;14;36;28;16;6;100;5;37;36;13;10;100;3;10;46;19;18;5;100;6;12;29;51;3;100;4;6;13;75;2;100;5;11;15;68;1;100;11;10;5;18;6;7;39;4
52;Huishoudensgrootte: 1 persoon;2019 2e kwartaal;-3;-2;-4;2;-5;-13;0;1;100;5;27;31;24;6;7;100;3;21;38;23;6;9;100;6;17;41;29;6;2;100;4;19;51;20;3;4;100;20;53;19;9;100;34;40;15;8;0;3;100;21;38;13;19;1;7;100;3;15;34;37;3;8;100;4;13;34;37;7;5;100;15;38;28;14;6;100;6;40;33;13;8;100;3;11;44;16;19;8;100;4;12;30;51;4;100;3;7;14;74;2;100;5;8;15;70;2;100;11;9;4;15;4;8;42;7
53;Huishoudensgrootte: 1 persoon;2019 3e kwartaal;-4;-2;-5;7;-12;-11;-4;0;100;7;28;32;20;7;7;100;3;20;34;27;8;8;100;3;19;42;26;7;3;100;3;18;50;21;3;5;100;19;52;20;10;100;37;38;12;8;0;5;100;22;44;10;17;1;7;100;3;17;35;32;3;11;100;5;12;31;36;9;7;100;15;35;24;17;8;100;7;32;37;15;9;100;2;10;47;14;18;10;100;5;14;27;50;4;100;3;6;17;72;2;100;4;10;17;66;3;100;10;8;2;17;6;8;42;7
54;Huishoudensgrootte: 1 persoon;2019 4e kwartaal;-5;-8;-2;0;-16;-10;1;2;100;3;25;34;22;6;8;100;4;18;33;30;7;9;100;4;19;39;24;9;4;100;5;18;48;17;5;8;100;20;55;18;7;100;31;39;12;12;0;6;100;28;38;7;15;2;11;100;5;26;31;28;2;10;100;8;11;28;38;8;8;100;14;37;24;18;8;100;4;27;40;20;10;100;3;13;41;14;20;9;100;5;10;30;50;5;100;3;8;13;73;3;100;6;12;14;66;3;100;8;10;4;15;5;5;44;9
55;Huishoudensgrootte: 1 persoon;2019;-4;-4;-4;4;-11;-11;-1;0;100;5;28;31;23;6;7;100;3;20;35;27;7;8;100;5;18;41;27;7;3;100;5;18;49;20;4;5;100;20;53;19;8;100;32;40;15;10;0;4;100;28;38;9;17;1;7;100;3;19;34;33;3;9;100;5;12;32;37;8;6;100;15;37;26;16;7;100;5;34;36;15;9;100;3;11;44;16;19;8;100;5;12;29;50;4;100;3;7;14;73;3;100;5;10;16;67;2;100;10;9;4;16;6;7;42;7
56;Huishoudensgrootte: 1 persoon;2020 1e kwartaal;-5;-9;-2;0;-19;-6;5;-4;100;2;26;37;23;5;7;100;3;17;33;30;9;8;100;5;22;39;26;6;2;100;6;19;49;17;3;5;100;16;57;20;7;100;28;40;16;10;0;6;100;27;42;8;12;3;9;100;6;25;38;21;1;9;100;6;11;31;39;8;5;100;16;38;25;16;5;100;3;31;38;19;9;100;3;15;47;12;19;5;100;6;13;30;48;4;100;4;7;16;70;2;100;6;11;17;63;3;100;10;9;5;17;6;7;41;6
57;Huishoudensgrootte: 1 persoon;2020 2e kwartaal;-26;-42;-15;-27;-58;0;-10;-36;100;4;17;23;26;22;9;100;2;13;7;28;45;5;100;5;20;49;18;7;2;100;2;15;51;21;6;5;100;9;39;45;7;100;17;38;17;22;0;6;100;49;17;2;17;6;10;100;59;23;7;4;3;5;100;5;10;26;44;9;7;100;16;37;24;16;7;100;13;46;24;8;10;100;2;10;44;14;22;8;100;4;11;28;52;6;100;4;8;15;70;3;100;5;11;14;67;3;100;7;10;3;17;5;4;45;8
58;Huishoudensgrootte: 1 persoon;2020 3e kwartaal;-27;-51;-11;-63;-40;-7;-2;-24;100;1;5;19;41;28;6;100;2;18;14;33;27;5;100;4;16;50;21;7;1;100;3;16;58;16;5;3;100;9;52;33;6;100;20;35;20;21;0;4;100;39;25;6;19;3;9;100;53;32;6;4;2;4;100;4;8;30;45;8;5;100;17;40;26;12;6;100;11;52;22;7;9;100;3;12;46;15;18;7;100;4;14;30;49;3;100;3;9;16;69;2;100;6;11;16;65;1;100;8;10;2;15;8;6;43;8
59;Huishoudensgrootte: 1 persoon;2020 4e kwartaal;-29;-51;-14;-71;-31;-17;-2;-23;100;1;2;17;42;32;6;100;3;20;16;30;24;6;100;3;13;50;24;9;2;100;4;16;54;18;4;4;100;12;47;35;6;100;17;36;19;22;1;6;100;39;26;4;19;2;10;100;58;26;4;6;2;3;100;4;12;28;42;9;6;100;16;40;25;12;7;100;11;50;22;6;10;100;4;11;45;14;20;7;100;5;13;26;52;4;100;4;7;15;71;2;100;6;13;13;66;2;100;6;12;3;15;5;6;47;6
60;Huishoudensgrootte: 1 persoon;2020;-22;-38;-11;-40;-37;-8;-2;-22;100;2;13;24;33;22;7;100;3;17;18;30;26;6;100;4;18;47;22;7;2;100;4;16;53;18;4;4;100;11;49;33;6;100;20;37;18;19;0;5;100;38;27;5;17;4;9;100;44;27;14;9;2;5;100;4;10;29;43;8;6;100;16;39;25;14;6;100;10;45;27;10;9;100;3;12;45;14;20;7;100;5;13;28;50;4;100;4;8;16;70;3;100;6;12;15;65;3;100;8;10;3;16;6;6;44;7
61;Huishoudensgrootte: 1 persoon;2021 1e kwartaal;-18;-36;-6;-70;-2;-9;10;-17;100;1;4;13;38;37;8;100;6;32;16;22;18;7;100;5;16;48;22;8;2;100;4;21;55;13;3;4;100;12;52;29;6;100;22;28;18;24;1;9;100;45;22;5;17;3;9;100;37;34;7;13;4;5;100;3;8;28;45;10;6;100;20;41;21;12;7;100;11;51;21;7;10;100;3;15;48;12;15;6;100;5;12;30;49;5;100;3;8;15;70;4;100;6;12;16;63;3;100;9;10;4;16;5;6;44;7
62;Huishoudensgrootte: 1 persoon;2021 2e kwartaal;-9;-20;-1;-57;16;-3;7;-7;100;0;9;17;42;24;8;100;9;36;20;16;13;6;100;5;20;45;19;10;2;100;4;20;55;14;3;4;100;19;48;27;7;100;23;38;18;15;0;5;100;37;29;6;18;2;8;100;18;29;16;26;6;6;100;4;9;27;45;11;4;100;19;41;24;10;6;100;9;48;27;10;7;100;4;18;47;11;15;6;100;5;12;29;51;4;100;4;7;16;71;3;100;6;10;14;68;3;100;10;11;4;18;5;4;42;7
63;Huishoudensgrootte: 1 persoon;2021 3e kwartaal;-11;-14;-9;-40;12;-13;3;-16;100;2;13;24;37;18;7;100;9;33;22;22;8;8;100;3;16;47;25;8;1;100;3;19;57;15;3;3;100;13;52;29;6;100;35;39;13;8;0;5;100;35;38;6;12;2;7;100;7;21;21;36;8;7;100;4;10;31;40;9;6;100;15;38;28;13;7;100;8;43;30;9;10;100;4;13;46;14;16;7;100;5;12;32;48;3;100;3;5;14;75;4;100;5;9;18;67;2;100;10;11;4;16;6;6;41;6
64;Huishoudensgrootte: 1 persoon;2021 4e kwartaal;-26;-34;-20;-49;-19;-22;-9;-29;100;3;12;17;40;23;5;100;5;22;21;28;18;6;100;2;15;42;27;12;2;100;4;17;45;25;5;4;100;11;42;40;8;100;45;36;12;4;0;3;100;43;31;7;11;2;7;100;7;21;30;29;5;8;100;7;11;30;39;8;6;100;15;35;29;16;5;100;7;45;30;10;9;100;4;14;42;14;20;7;100;6;11;30;51;3;100;2;6;17;73;2;100;5;9;16;67;3;100;8;11;3;17;5;6;46;5
65;Huishoudensgrootte: 1 persoon;2021;-16;-26;-9;-54;2;-12;3;-18;100;1;9;18;39;26;7;100;7;31;20;22;14;7;100;4;17;46;23;9;2;100;4;19;53;16;4;4;100;14;48;31;7;100;31;35;15;13;0;6;100;40;30;6;15;2;8;100;17;27;18;26;6;6;100;5;10;29;42;9;5;100;17;39;25;13;6;100;9;47;27;9;9;100;4;15;46;13;17;7;100;5;12;30;50;4;100;3;6;16;72;3;100;6;10;16;66;3;100;9;11;4;17;5;5;43;6
66;Huishoudensgrootte: 1 persoon;2022 1e kwartaal;-30;-46;-20;-58;-34;-19;-8;-32;100;1;9;16;40;29;5;100;4;17;19;33;22;6;100;4;17;38;28;12;2;100;3;19;44;24;6;4;100;7;45;40;8;100;60;29;6;3;0;2;100;43;31;13;9;2;3;100;9;17;32;30;6;7;100;4;13;26;43;8;7;100;15;38;27;14;7;100;7;42;32;10;9;100;5;12;42;16;20;6;100;5;13;28;51;3;100;2;8;16;73;1;100;5;10;17;67;2;100;8;11;4;16;7;5;42;7
67;Huishoudensgrootte: 1 persoon;2022 2e kwartaal;-43;-61;-31;-72;-51;-33;-16;-45;100;2;5;9;38;41;6;100;2;11;17;32;32;6;100;4;12;34;34;15;2;100;3;15;42;27;8;5;100;5;39;50;6;100;65;27;5;2;1;1;100;34;34;15;12;2;3;100;4;17;37;26;6;10;100;4;11;30;38;8;8;100;13;38;25;18;6;100;6;48;27;8;11;100;4;13;38;14;24;8;100;4;9;28;57;3;100;2;7;15;73;3;100;4;11;18;64;2;100;11;9;3;18;6;7;42;5
68;Huishoudensgrootte: 1 persoon;2022 3e kwartaal;-51;-68;-40;-81;-55;-44;-22;-54;100;2;4;6;35;51;3;100;2;10;16;35;32;5;100;3;9;30;37;19;2;100;3;13;44;28;9;3;100;5;33;59;3;100;76;20;1;1;0;1;100;26;39;20;9;3;4;100;4;16;39;27;6;7;100;8;16;25;39;7;5;100;13;36;28;19;4;100;8;44;28;10;10;100;3;15;34;15;28;6;100;4;9;32;51;4;100;2;7;12;76;3;100;4;10;15;70;2;100;9;9;4;14;6;8;46;4
69;Huishoudensgrootte: 1 persoon;2022 4e kwartaal;-53;-67;-43;-84;-50;-47;-22;-60;100;0;3;6;28;59;4;100;2;12;17;31;33;5;100;2;10;27;37;23;2;100;3;13;41;27;12;4;100;3;28;63;6;100;78;17;3;1;1;1;100;26;28;23;14;5;4;100;8;26;34;21;4;8;100;7;18;28;36;6;5;100;13;32;31;19;5;100;8;48;26;10;9;100;4;9;35;17;29;6;100;2;9;27;57;4;100;2;8;14;72;4;100;3;11;15;69;2;100;8;9;2;18;6;7;46;4
70;Huishoudensgrootte: 1 persoon;2022;-44;-61;-34;-74;-47;-36;-17;-48;100;1;5;9;35;45;4;100;3;12;17;33;30;6;100;3;12;32;34;17;2;100;3;15;43;26;9;4;100;5;36;53;6;100;70;23;4;1;0;1;100;32;33;18;11;3;4;100;6;19;36;26;5;8;100;6;15;27;39;7;6;100;14;36;28;17;6;100;7;45;28;10;10;100;4;12;37;16;25;6;100;4;10;29;54;3;100;2;7;14;74;3;100;4;11;16;68;2;100;9;10;3;17;6;7;44;5
71;Huishoudensgrootte: 1 persoon;2023 1e kwartaal;-39;-50;-32;-76;-24;-37;-4;-56;100;2;5;8;37;46;3;100;2;20;27;27;18;6;100;4;13;28;36;18;1;100;4;19;47;22;4;4;100;4;32;59;5;100;84;13;2;1;0;1;100;11;27;29;23;4;6;100;5;22;37;25;4;7;100;6;15;30;38;7;5;100;17;33;29;14;8;100;7;51;27;8;8;100;4;9;36;18;26;8;100;4;9;31;52;4;100;2;8;17;71;3;100;5;11;18;64;2;100;8;8;2;17;7;7;46;5
72;Huishoudensgrootte: 1 persoon;2023 2e kwartaal;-38;-51;-28;-75;-27;-29;-3;-53;100;0;5;10;38;43;3;100;2;18;26;31;16;6;100;4;16;29;33;16;2;100;3;17;52;19;4;6;100;3;37;56;5;100;82;14;2;1;0;1;100;11;23;30;22;6;7;100;4;20;41;24;3;10;100;4;16;27;40;7;6;100;15;38;29;12;7;100;6;50;26;8;10;100;3;12;36;18;24;8;100;4;12;30;52;2;100;2;6;17;73;2;100;6;11;16;65;2;100;9;11;3;16;7;5;45;4
73;Huishoudensgrootte: 1 persoon;2023 3e kwartaal;-37;-53;-26;-72;-34;-27;-3;-50;100;1;5;13;39;39;3;100;2;15;27;34;17;6;100;4;15;32;33;14;3;100;4;17;52;20;4;3;100;2;40;52;7;100;77;18;2;1;1;0;100;12;27;27;23;6;6;100;7;24;42;17;1;10;100;5;15;27;42;8;4;100;16;39;26;13;6;100;7;51;24;7;12;100;4;12;37;15;25;7;100;4;10;29;53;4;100;3;6;16;73;3;100;4;10;18;66;2;100;7;10;2;16;7;7;46;4
74;Huishoudensgrootte: 1 persoon;2023 4e kwartaal;-36;-51;-26;-69;-32;-29;-4;-45;100;1;6;13;39;37;4;100;3;15;25;34;16;8;100;3;14;36;34;12;2;100;3;18;51;19;5;4;100;4;40;49;7;100;72;20;5;1;1;1;100;15;29;22;22;6;7;100;5;24;37;20;3;11;100;5;15;26;42;6;5;100;14;38;28;13;8;100;5;54;26;6;10;100;4;11;38;15;25;8;100;3;9;29;54;4;100;2;7;15;74;2;100;4;11;15;68;2;100;8;8;2;17;7;7;46;6
75;Huishoudensgrootte: 1 persoon;2023;-37;-51;-28;-73;-29;-30;-3;-51;100;1;5;11;38;41;3;100;2;17;26;32;17;7;100;4;15;31;34;15;2;100;3;18;50;20;4;4;100;3;37;54;6;100;79;16;3;1;0;1;100;12;27;27;22;6;6;100;5;23;39;21;3;9;100;5;15;27;40;7;5;100;15;37;28;13;7;100;6;51;25;7;10;100;3;11;37;16;25;8;100;4;10;30;53;4;100;2;6;16;73;2;100;5;11;17;66;2;100;8;9;2;17;7;7;46;5
76;Huishoudensgrootte: 1 persoon;2024 1e kwartaal;-28;-43;-19;-57;-28;-16;0;-42;100;1;9;18;41;27;4;100;3;17;25;34;14;7;100;3;21;35;26;14;2;100;3;20;48;19;4;6;100;4;45;46;6;100;63;29;4;2;1;1;100;16;31;18;24;5;6;100;5;27;39;20;1;7;100;6;16;27;39;8;5;100;16;34;31;14;6;100;9;51;24;6;10;100;4;13;36;16;24;8;100;4;11;29;52;4;100;3;4;14;76;3;100;5;10;18;65;2;100;11;11;3;17;6;6;42;4
77;Huishoudensgrootte: 1 persoon;2024 2e kwartaal;-24;-39;-15;-47;-30;-13;2;-33;100;2;13;18;37;25;6;100;2;14;30;33;14;6;100;3;22;35;27;11;2;100;3;18;55;14;5;6;100;6;48;39;8;100;64;24;8;3;1;1;100;17;37;18;19;5;5;100;5;25;45;15;2;9;100;4;13;25;46;8;5;100;18;39;23;14;6;100;7;56;22;6;10;100;4;12;42;15;20;7;100;4;10;30;52;3;100;4;5;14;75;2;100;4;13;17;64;2;100;9;8;2;20;7;4;42;8
78;Huishoudensgrootte: 1 persoon;2024 3e kwartaal;-21;-35;-11;-44;-25;-5;2;-31;100;2;13;24;38;20;4;100;4;16;27;34;12;8;100;5;22;41;24;7;2;100;4;18;54;16;5;4;100;6;49;37;9;100;55;33;7;3;0;2;100;17;42;15;15;2;9;100;5;25;40;19;2;9;100;3;11;24;47;8;6;100;17;39;26;10;8;100;6;57;23;4;11;100;4;14;45;14;15;8;100;4;14;31;46;5;100;3;7;17;68;4;100;5;12;17;63;4;100;8;10;3;20;7;4;44;5
79;Huishoudensgrootte: 1 persoon;2024 4de kwartaal;-28;-48;-15;-58;-39;-14;-1;-29;100;0;8;21;43;23;5;100;2;12;26;35;18;6;100;4;19;38;27;10;2;100;4;20;47;20;5;5;100;7;49;36;8;100;57;31;7;3;0;2;100;19;44;16;12;3;6;100;6;23;41;16;1;11;100;4;15;25;44;7;5;100;18;39;25;12;6;100;7;54;22;5;13;100;4;14;39;15;19;10;100;5;12;30;49;4;100;4;6;16;71;3;100;6;11;19;61;2;100;10;10;3;19;8;4;42;6
80;Huishoudensgrootte: 1 persoon;2024;-25;-41;-15;-51;-31;-12;1;-34;100;1;11;20;40;24;5;100;3;15;27;34;15;7;100;4;21;37;26;10;2;100;4;19;51;17;5;5;100;5;48;39;8;100;60;29;6;3;0;2;100;17;38;17;17;4;6;100;5;25;41;18;2;9;100;4;14;25;44;8;5;100;17;38;26;13;7;100;7;54;22;5;11;100;4;13;41;15;20;8;100;4;12;30;50;4;100;4;6;16;72;3;100;5;11;18;63;3;100;10;10;3;19;7;4;42;5
81;Huishoudensgrootte: 1 persoon;2025 1e kwartaal;-31;-52;-17;-60;-45;-15;-3;-32;100;1;7;19;42;26;5;100;2;13;21;41;19;5;100;4;20;35;29;10;2;100;5;18;47;21;5;5;100;7;48;38;7;100;61;26;10;2;0;2;100;27;47;13;8;2;4;100;5;20;47;16;1;12;100;4;14;26;43;8;5;100;16;42;23;14;5;100;8;51;24;5;12;100;4;14;34;18;22;8;100;3;11;32;50;4;100;3;4;19;72;2;100;6;12;17;63;2;100;9;10;2;20;6;4;45;5
82;Huishoudensgrootte: 2 personen;2017 1e kwartaal;20;44;4;46;42;-7;3;17;100;8;51;25;10;3;3;100;6;47;33;9;2;4;100;4;18;49;22;6;1;100;3;18;58;16;3;2;100;28;57;11;4;100;11;37;23;25;1;3;100;15;42;12;26;1;5;100;4;14;24;51;5;3;100;3;12;24;48;9;4;100;18;42;26;10;4;100;3;32;43;15;7;100;3;12;46;16;17;6;100;7;18;39;33;2;100;3;6;16;74;1;100;8;16;25;49;2;100;6;7;5;24;6;3;43;6
83;Huishoudensgrootte: 2 personen;2017 2e kwartaal;20;45;3;47;43;-10;2;18;100;12;48;23;9;4;4;100;8;45;33;8;1;5;100;3;18;48;23;7;1;100;3;19;55;16;4;3;100;29;55;11;6;100;13;40;23;18;1;5;100;22;40;5;22;2;7;100;4;12;24;51;6;3;100;3;11;27;45;9;5;100;15;40;27;12;6;100;3;31;44;16;6;100;2;12;46;16;18;6;100;6;17;40;34;4;100;3;6;13;76;2;100;7;16;26;48;2;100;5;7;5;25;6;5;43;5
84;Huishoudensgrootte: 2 personen;2017 3e kwartaal;22;47;5;52;41;-6;1;21;100;13;50;24;8;3;3;100;6;46;32;9;2;5;100;5;16;51;22;5;1;100;2;18;58;17;2;3;100;30;55;10;5;100;13;40;18;24;0;5;100;25;39;5;24;1;7;100;4;13;22;51;8;3;100;2;11;25;47;11;5;100;19;39;26;11;6;100;4;30;43;17;7;100;2;12;48;14;18;6;100;7;19;38;34;2;100;3;7;15;74;2;100;7;17;27;48;1;100;7;6;5;24;5;5;43;5
85;Huishoudensgrootte: 2 personen;2017 4e kwartaal;20;41;5;48;34;-6;1;21;100;12;49;24;10;3;4;100;5;45;30;13;4;4;100;4;18;50;24;4;1;100;3;19;54;18;3;3;100;31;54;10;5;100;14;42;20;21;0;3;100;41;36;4;13;2;5;100;2;12;23;51;9;4;100;3;12;25;46;10;5;100;18;38;27;11;5;100;2;31;45;16;6;100;3;11;48;15;17;5;100;8;19;37;32;4;100;3;6;14;75;2;100;9;17;24;49;2;100;7;7;4;23;5;6;44;4
86;Huishoudensgrootte: 2 personen;2017;20;44;5;48;40;-7;2;19;100;11;50;24;9;3;3;100;6;46;32;10;2;5;100;4;17;49;23;6;1;100;3;18;56;17;3;3;100;30;55;10;5;100;12;40;21;22;1;4;100;26;39;6;21;1;6;100;3;13;23;51;7;3;100;2;12;25;46;10;5;100;18;40;27;11;5;100;3;31;44;16;6;100;3;12;47;15;17;6;100;7;18;39;33;3;100;3;6;14;75;2;100;8;16;25;49;2;100;6;7;5;24;5;5;43;5
87;Huishoudensgrootte: 2 personen;2018 1e kwartaal;22;44;7;48;40;-5;4;22;100;14;46;25;9;3;4;100;7;44;34;9;2;4;100;5;20;45;23;6;1;100;4;20;54;18;3;3;100;32;52;10;6;100;15;47;18;16;0;4;100;29;41;6;18;1;5;100;2;8;20;55;11;4;100;2;11;25;47;11;5;100;19;39;25;10;7;100;2;34;41;16;8;100;3;12;50;14;16;6;100;7;17;38;34;4;100;4;7;18;70;2;100;8;17;24;49;2;100;8;6;3;24;5;5;44;6
88;Huishoudensgrootte: 2 personen;2018 2e kwartaal;20;41;5;49;34;-6;1;21;100;15;46;23;10;3;3;100;6;40;39;9;2;4;100;4;18;49;23;5;1;100;3;18;57;17;2;3;100;31;55;10;5;100;21;44;17;14;0;4;100;26;46;7;14;1;6;100;2;10;24;53;8;3;100;2;9;26;49;9;5;100;17;41;25;12;5;100;3;37;40;13;8;100;3;11;51;14;16;6;100;7;16;39;35;4;100;3;6;17;73;1;100;8;16;24;50;2;100;7;6;5;24;6;5;42;6
89;Huishoudensgrootte: 2 personen;2018 3e kwartaal;18;38;5;47;30;-6;1;20;100;14;46;24;11;2;3;100;5;39;36;12;3;5;100;5;19;47;25;5;0;100;4;18;55;19;2;3;100;29;57;9;5;100;22;48;16;10;0;4;100;32;41;5;14;2;6;100;2;11;26;49;9;4;100;1;11;28;47;9;4;100;18;41;27;10;4;100;4;38;38;13;7;100;3;9;48;17;17;7;100;7;18;40;32;3;100;4;6;16;72;2;100;8;16;25;50;2;100;6;5;5;24;6;4;45;5
