ID;TypeZorgwoonruimte;RegioS;Perioden;Zorgwoonruimte_1
556;Woning;Noord-Holland (PV);2021;16475
557;Woning;Noord-Holland (PV);2022;16520
558;Woning;Noord-Holland (PV);2023;16815
559;Woning;Noord-Holland (PV);2024;16985
560;Woning;Zuid-Holland (PV);2017;21625
561;Woning;Zuid-Holland (PV);2018;22130
562;Woning;Zuid-Holland (PV);2019;21755
563;Woning;Zuid-Holland (PV);2020;22165
564;Woning;Zuid-Holland (PV);2021;23670
565;Woning;Zuid-Holland (PV);2022;23730
566;Woning;Zuid-Holland (PV);2023;23880
567;Woning;Zuid-Holland (PV);2024;24330
568;Woning;Zeeland (PV);2017;2340
569;Woning;Zeeland (PV);2018;2380
570;Woning;Zeeland (PV);2019;2490
571;Woning;Zeeland (PV);2020;2580
572;Woning;Zeeland (PV);2021;2650
573;Woning;Zeeland (PV);2022;2560
574;Woning;Zeeland (PV);2023;2755
575;Woning;Zeeland (PV);2024;2805
576;Woning;Noord-Brabant (PV);2017;15670
577;Woning;Noord-Brabant (PV);2018;16765
578;Woning;Noord-Brabant (PV);2019;16800
579;Woning;Noord-Brabant (PV);2020;17495
580;Woning;Noord-Brabant (PV);2021;17965
581;Woning;Noord-Brabant (PV);2022;18350
582;Woning;Noord-Brabant (PV);2023;19110
583;Woning;Noord-Brabant (PV);2024;19455
584;Woning;Limburg (PV);2017;7695
585;Woning;Limburg (PV);2018;7870
586;Woning;Limburg (PV);2019;8050
587;Woning;Limburg (PV);2020;7925
588;Woning;Limburg (PV);2021;8070
589;Woning;Limburg (PV);2022;8300
590;Woning;Limburg (PV);2023;8490
591;Woning;Limburg (PV);2024;9075
592;Woning;Oost-Groningen (CR);2017;1250
593;Woning;Oost-Groningen (CR);2018;1255
594;Woning;Oost-Groningen (CR);2019;1325
595;Woning;Oost-Groningen (CR);2020;1450
596;Woning;Oost-Groningen (CR);2021;1325
597;Woning;Oost-Groningen (CR);2022;1285
598;Woning;Oost-Groningen (CR);2023;1340
599;Woning;Oost-Groningen (CR);2024;1415
600;Woning;Delfzijl en omgeving (CR);2017;635
601;Woning;Delfzijl en omgeving (CR);2018;640
602;Woning;Delfzijl en omgeving (CR);2019;680
603;Woning;Delfzijl en omgeving (CR);2020;690
604;Woning;Delfzijl en omgeving (CR);2021;705
605;Woning;Delfzijl en omgeving (CR);2022;700
606;Woning;Delfzijl en omgeving (CR);2023;725
607;Woning;Delfzijl en omgeving (CR);2024;745
608;Woning;Overig Groningen (CR);2017;2920
609;Woning;Overig Groningen (CR);2018;3090
610;Woning;Overig Groningen (CR);2019;3210
611;Woning;Overig Groningen (CR);2020;3470
612;Woning;Overig Groningen (CR);2021;3570
613;Woning;Overig Groningen (CR);2022;3600
614;Woning;Overig Groningen (CR);2023;3395
615;Woning;Overig Groningen (CR);2024;3420
616;Woning;Noord-Friesland (CR);2017;2905
617;Woning;Noord-Friesland (CR);2018;2955
618;Woning;Noord-Friesland (CR);2019;2805
619;Woning;Noord-Friesland (CR);2020;2955
620;Woning;Noord-Friesland (CR);2021;3205
621;Woning;Noord-Friesland (CR);2022;3275
622;Woning;Noord-Friesland (CR);2023;3230
623;Woning;Noord-Friesland (CR);2024;3300
624;Woning;Zuidwest-Friesland (CR);2017;1215
625;Woning;Zuidwest-Friesland (CR);2018;1275
626;Woning;Zuidwest-Friesland (CR);2019;1365
627;Woning;Zuidwest-Friesland (CR);2020;1430
628;Woning;Zuidwest-Friesland (CR);2021;1490
629;Woning;Zuidwest-Friesland (CR);2022;1510
630;Woning;Zuidwest-Friesland (CR);2023;1500
631;Woning;Zuidwest-Friesland (CR);2024;1500
632;Woning;Zuidoost-Friesland (CR);2017;1755
633;Woning;Zuidoost-Friesland (CR);2018;1755
634;Woning;Zuidoost-Friesland (CR);2019;1820
635;Woning;Zuidoost-Friesland (CR);2020;1925
636;Woning;Zuidoost-Friesland (CR);2021;2005
637;Woning;Zuidoost-Friesland (CR);2022;1960
638;Woning;Zuidoost-Friesland (CR);2023;2195
639;Woning;Zuidoost-Friesland (CR);2024;2320
640;Woning;Noord-Drenthe (CR);2017;1745
641;Woning;Noord-Drenthe (CR);2018;1910
642;Woning;Noord-Drenthe (CR);2019;1935
643;Woning;Noord-Drenthe (CR);2020;1975
644;Woning;Noord-Drenthe (CR);2021;1975
645;Woning;Noord-Drenthe (CR);2022;1930
646;Woning;Noord-Drenthe (CR);2023;2315
647;Woning;Noord-Drenthe (CR);2024;2380
648;Woning;Zuidoost-Drenthe (CR);2017;1465
649;Woning;Zuidoost-Drenthe (CR);2018;1550
650;Woning;Zuidoost-Drenthe (CR);2019;1935
651;Woning;Zuidoost-Drenthe (CR);2020;2010
652;Woning;Zuidoost-Drenthe (CR);2021;1985
653;Woning;Zuidoost-Drenthe (CR);2022;1835
654;Woning;Zuidoost-Drenthe (CR);2023;1890
655;Woning;Zuidoost-Drenthe (CR);2024;2140
656;Woning;Zuidwest-Drenthe (CR);2017;2040
657;Woning;Zuidwest-Drenthe (CR);2018;2070
658;Woning;Zuidwest-Drenthe (CR);2019;2060
659;Woning;Zuidwest-Drenthe (CR);2020;2025
660;Woning;Zuidwest-Drenthe (CR);2021;2105
661;Woning;Zuidwest-Drenthe (CR);2022;2110
662;Woning;Zuidwest-Drenthe (CR);2023;2105
663;Woning;Zuidwest-Drenthe (CR);2024;2170
664;Woning;Noord-Overijssel (CR);2017;2120
665;Woning;Noord-Overijssel (CR);2018;2270
666;Woning;Noord-Overijssel (CR);2019;2245
667;Woning;Noord-Overijssel (CR);2020;2410
668;Woning;Noord-Overijssel (CR);2021;2530
669;Woning;Noord-Overijssel (CR);2022;2625
670;Woning;Noord-Overijssel (CR);2023;2860
671;Woning;Noord-Overijssel (CR);2024;3225
672;Woning;Zuidwest-Overijssel (CR);2017;1355
673;Woning;Zuidwest-Overijssel (CR);2018;1470
674;Woning;Zuidwest-Overijssel (CR);2019;1595
675;Woning;Zuidwest-Overijssel (CR);2020;1590
676;Woning;Zuidwest-Overijssel (CR);2021;1605
677;Woning;Zuidwest-Overijssel (CR);2022;1625
678;Woning;Zuidwest-Overijssel (CR);2023;1725
679;Woning;Zuidwest-Overijssel (CR);2024;1670
680;Woning;Twente (CR);2017;6240
681;Woning;Twente (CR);2018;6370
682;Woning;Twente (CR);2019;6495
683;Woning;Twente (CR);2020;6805
684;Woning;Twente (CR);2021;7010
685;Woning;Twente (CR);2022;7035
686;Woning;Twente (CR);2023;7230
687;Woning;Twente (CR);2024;7330
688;Woning;Veluwe (CR);2017;4920
689;Woning;Veluwe (CR);2018;5085
690;Woning;Veluwe (CR);2019;5300
691;Woning;Veluwe (CR);2020;5485
692;Woning;Veluwe (CR);2021;5875
693;Woning;Veluwe (CR);2022;6020
694;Woning;Veluwe (CR);2023;6290
695;Woning;Veluwe (CR);2024;6365
696;Woning;Achterhoek (CR);2017;4035
697;Woning;Achterhoek (CR);2018;4095
698;Woning;Achterhoek (CR);2019;4125
699;Woning;Achterhoek (CR);2020;4225
700;Woning;Achterhoek (CR);2021;4210
701;Woning;Achterhoek (CR);2022;4380
702;Woning;Achterhoek (CR);2023;4430
703;Woning;Achterhoek (CR);2024;4435
704;Woning;Arnhem/Nijmegen (CR);2017;5110
705;Woning;Arnhem/Nijmegen (CR);2018;5270
706;Woning;Arnhem/Nijmegen (CR);2019;5555
707;Woning;Arnhem/Nijmegen (CR);2020;5875
708;Woning;Arnhem/Nijmegen (CR);2021;5765
709;Woning;Arnhem/Nijmegen (CR);2022;5995
710;Woning;Arnhem/Nijmegen (CR);2023;6220
711;Woning;Arnhem/Nijmegen (CR);2024;6465
712;Woning;Zuidwest-Gelderland (CR);2017;1110
713;Woning;Zuidwest-Gelderland (CR);2018;1095
714;Woning;Zuidwest-Gelderland (CR);2019;1175
715;Woning;Zuidwest-Gelderland (CR);2020;1225
716;Woning;Zuidwest-Gelderland (CR);2021;1280
717;Woning;Zuidwest-Gelderland (CR);2022;1210
718;Woning;Zuidwest-Gelderland (CR);2023;1245
719;Woning;Zuidwest-Gelderland (CR);2024;1260
720;Woning;Utrecht (CR);2017;6465
721;Woning;Utrecht (CR);2018;6500
722;Woning;Utrecht (CR);2019;6970
723;Woning;Utrecht (CR);2020;7660
724;Woning;Utrecht (CR);2021;7830
725;Woning;Utrecht (CR);2022;8235
726;Woning;Utrecht (CR);2023;8580
727;Woning;Utrecht (CR);2024;8920
728;Woning;Kop van Noord-Holland (CR);2017;2830
729;Woning;Kop van Noord-Holland (CR);2018;2825
730;Woning;Kop van Noord-Holland (CR);2019;2995
731;Woning;Kop van Noord-Holland (CR);2020;3050
732;Woning;Kop van Noord-Holland (CR);2021;3275
733;Woning;Kop van Noord-Holland (CR);2022;3285
734;Woning;Kop van Noord-Holland (CR);2023;3325
735;Woning;Kop van Noord-Holland (CR);2024;3385
736;Woning;Alkmaar en omgeving (CR);2017;2170
737;Woning;Alkmaar en omgeving (CR);2018;2155
738;Woning;Alkmaar en omgeving (CR);2019;2075
739;Woning;Alkmaar en omgeving (CR);2020;2200
740;Woning;Alkmaar en omgeving (CR);2021;2295
741;Woning;Alkmaar en omgeving (CR);2022;2355
742;Woning;Alkmaar en omgeving (CR);2023;2470
743;Woning;Alkmaar en omgeving (CR);2024;2490
744;Woning;IJmond (CR);2017;1690
745;Woning;IJmond (CR);2018;1715
746;Woning;IJmond (CR);2019;1775
747;Woning;IJmond (CR);2020;1810
748;Woning;IJmond (CR);2021;1810
749;Woning;IJmond (CR);2022;1770
750;Woning;IJmond (CR);2023;1830
751;Woning;IJmond (CR);2024;1835
752;Woning;Agglomeratie Haarlem (CR);2017;1075
753;Woning;Agglomeratie Haarlem (CR);2018;1085
754;Woning;Agglomeratie Haarlem (CR);2019;1195
755;Woning;Agglomeratie Haarlem (CR);2020;1200
756;Woning;Agglomeratie Haarlem (CR);2021;1285
757;Woning;Agglomeratie Haarlem (CR);2022;1275
758;Woning;Agglomeratie Haarlem (CR);2023;1315
759;Woning;Agglomeratie Haarlem (CR);2024;1390
760;Woning;Zaanstreek (CR);2017;425
761;Woning;Zaanstreek (CR);2018;435
762;Woning;Zaanstreek (CR);2019;525
763;Woning;Zaanstreek (CR);2020;530
764;Woning;Zaanstreek (CR);2021;505
765;Woning;Zaanstreek (CR);2022;510
766;Woning;Zaanstreek (CR);2023;500
767;Woning;Zaanstreek (CR);2024;485
768;Woning;Groot-Amsterdam (CR);2017;4385
769;Woning;Groot-Amsterdam (CR);2018;4330
770;Woning;Groot-Amsterdam (CR);2019;4930
771;Woning;Groot-Amsterdam (CR);2020;5205
772;Woning;Groot-Amsterdam (CR);2021;5380
773;Woning;Groot-Amsterdam (CR);2022;5210
774;Woning;Groot-Amsterdam (CR);2023;5355
775;Woning;Groot-Amsterdam (CR);2024;5515
776;Woning;Het Gooi en Vechtstreek (CR);2017;1835
777;Woning;Het Gooi en Vechtstreek (CR);2018;1760
778;Woning;Het Gooi en Vechtstreek (CR);2019;1970
779;Woning;Het Gooi en Vechtstreek (CR);2020;1975
780;Woning;Het Gooi en Vechtstreek (CR);2021;1930
781;Woning;Het Gooi en Vechtstreek (CR);2022;2115
782;Woning;Het Gooi en Vechtstreek (CR);2023;2020
783;Woning;Het Gooi en Vechtstreek (CR);2024;1885
784;Woning;Agglomeratie Leiden en Bollenstreek (CR);2017;2080
785;Woning;Agglomeratie Leiden en Bollenstreek (CR);2018;2125
786;Woning;Agglomeratie Leiden en Bollenstreek (CR);2019;2290
787;Woning;Agglomeratie Leiden en Bollenstreek (CR);2020;2400
788;Woning;Agglomeratie Leiden en Bollenstreek (CR);2021;2390
789;Woning;Agglomeratie Leiden en Bollenstreek (CR);2022;2565
790;Woning;Agglomeratie Leiden en Bollenstreek (CR);2023;2585
791;Woning;Agglomeratie Leiden en Bollenstreek (CR);2024;2520
792;Woning;Agglomeratie 's-Gravenhage (CR);2017;5265
793;Woning;Agglomeratie 's-Gravenhage (CR);2018;5510
794;Woning;Agglomeratie 's-Gravenhage (CR);2019;5010
795;Woning;Agglomeratie 's-Gravenhage (CR);2020;5025
796;Woning;Agglomeratie 's-Gravenhage (CR);2021;6055
797;Woning;Agglomeratie 's-Gravenhage (CR);2022;5790
798;Woning;Agglomeratie 's-Gravenhage (CR);2023;5375
799;Woning;Agglomeratie 's-Gravenhage (CR);2024;5410
800;Woning;Delft en Westland (CR);2017;975
801;Woning;Delft en Westland (CR);2018;975
802;Woning;Delft en Westland (CR);2019;780
803;Woning;Delft en Westland (CR);2020;775
804;Woning;Delft en Westland (CR);2021;1000
805;Woning;Delft en Westland (CR);2022;845
806;Woning;Delft en Westland (CR);2023;870
807;Woning;Delft en Westland (CR);2024;900
808;Woning;Oost-Zuid-Holland (CR);2017;1125
809;Woning;Oost-Zuid-Holland (CR);2018;1135
810;Woning;Oost-Zuid-Holland (CR);2019;1250
811;Woning;Oost-Zuid-Holland (CR);2020;1280
812;Woning;Oost-Zuid-Holland (CR);2021;1275
813;Woning;Oost-Zuid-Holland (CR);2022;1305
814;Woning;Oost-Zuid-Holland (CR);2023;1265
815;Woning;Oost-Zuid-Holland (CR);2024;1355
816;Woning;Groot-Rijnmond (CR);2017;9920
817;Woning;Groot-Rijnmond (CR);2018;9980
818;Woning;Groot-Rijnmond (CR);2019;9990
819;Woning;Groot-Rijnmond (CR);2020;10150
820;Woning;Groot-Rijnmond (CR);2021;10275
821;Woning;Groot-Rijnmond (CR);2022;10500
822;Woning;Groot-Rijnmond (CR);2023;10865
823;Woning;Groot-Rijnmond (CR);2024;11125
824;Woning;Zuidoost-Zuid-Holland (CR);2017;2260
825;Woning;Zuidoost-Zuid-Holland (CR);2018;2405
826;Woning;Zuidoost-Zuid-Holland (CR);2019;2435
827;Woning;Zuidoost-Zuid-Holland (CR);2020;2540
828;Woning;Zuidoost-Zuid-Holland (CR);2021;2675
829;Woning;Zuidoost-Zuid-Holland (CR);2022;2725
830;Woning;Zuidoost-Zuid-Holland (CR);2023;2920
831;Woning;Zuidoost-Zuid-Holland (CR);2024;3015
832;Woning;Zeeuwsch-Vlaanderen (CR);2017;730
833;Woning;Zeeuwsch-Vlaanderen (CR);2018;705
834;Woning;Zeeuwsch-Vlaanderen (CR);2019;730
835;Woning;Zeeuwsch-Vlaanderen (CR);2020;725
836;Woning;Zeeuwsch-Vlaanderen (CR);2021;720
837;Woning;Zeeuwsch-Vlaanderen (CR);2022;760
838;Woning;Zeeuwsch-Vlaanderen (CR);2023;850
839;Woning;Zeeuwsch-Vlaanderen (CR);2024;860
840;Woning;Overig Zeeland (CR);2017;1610
841;Woning;Overig Zeeland (CR);2018;1675
842;Woning;Overig Zeeland (CR);2019;1760
843;Woning;Overig Zeeland (CR);2020;1855
844;Woning;Overig Zeeland (CR);2021;1930
845;Woning;Overig Zeeland (CR);2022;1800
846;Woning;Overig Zeeland (CR);2023;1905
847;Woning;Overig Zeeland (CR);2024;1945
848;Woning;West-Noord-Brabant (CR);2017;4255
849;Woning;West-Noord-Brabant (CR);2018;4635
850;Woning;West-Noord-Brabant (CR);2019;4420
851;Woning;West-Noord-Brabant (CR);2020;4755
852;Woning;West-Noord-Brabant (CR);2021;4770
853;Woning;West-Noord-Brabant (CR);2022;4895
854;Woning;West-Noord-Brabant (CR);2023;5055
855;Woning;West-Noord-Brabant (CR);2024;5060
856;Woning;Midden-Noord-Brabant (CR);2017;4265
857;Woning;Midden-Noord-Brabant (CR);2018;4515
858;Woning;Midden-Noord-Brabant (CR);2019;4515
859;Woning;Midden-Noord-Brabant (CR);2020;4400
860;Woning;Midden-Noord-Brabant (CR);2021;4585
861;Woning;Midden-Noord-Brabant (CR);2022;4890
862;Woning;Midden-Noord-Brabant (CR);2023;5120
863;Woning;Midden-Noord-Brabant (CR);2024;5130
864;Woning;Noordoost-Noord-Brabant (CR);2017;3950
865;Woning;Noordoost-Noord-Brabant (CR);2018;4450
866;Woning;Noordoost-Noord-Brabant (CR);2019;4740
867;Woning;Noordoost-Noord-Brabant (CR);2020;5080
868;Woning;Noordoost-Noord-Brabant (CR);2021;5175
869;Woning;Noordoost-Noord-Brabant (CR);2022;4895
870;Woning;Noordoost-Noord-Brabant (CR);2023;5115
871;Woning;Noordoost-Noord-Brabant (CR);2024;5220
872;Woning;Zuidoost-Noord-Brabant (CR);2017;3205
873;Woning;Zuidoost-Noord-Brabant (CR);2018;3165
874;Woning;Zuidoost-Noord-Brabant (CR);2019;3125
875;Woning;Zuidoost-Noord-Brabant (CR);2020;3260
876;Woning;Zuidoost-Noord-Brabant (CR);2021;3435
877;Woning;Zuidoost-Noord-Brabant (CR);2022;3670
878;Woning;Zuidoost-Noord-Brabant (CR);2023;3825
879;Woning;Zuidoost-Noord-Brabant (CR);2024;4045
880;Woning;Noord-Limburg (CR);2017;1425
881;Woning;Noord-Limburg (CR);2018;1460
882;Woning;Noord-Limburg (CR);2019;1515
883;Woning;Noord-Limburg (CR);2020;1580
884;Woning;Noord-Limburg (CR);2021;1555
885;Woning;Noord-Limburg (CR);2022;1765
886;Woning;Noord-Limburg (CR);2023;1845
887;Woning;Noord-Limburg (CR);2024;1930
888;Woning;Midden-Limburg (CR);2017;1835
889;Woning;Midden-Limburg (CR);2018;1815
890;Woning;Midden-Limburg (CR);2019;1835
891;Woning;Midden-Limburg (CR);2020;1880
892;Woning;Midden-Limburg (CR);2021;1980
893;Woning;Midden-Limburg (CR);2022;1990
894;Woning;Midden-Limburg (CR);2023;2065
895;Woning;Midden-Limburg (CR);2024;2260
896;Woning;Zuid-Limburg (CR);2017;4435
897;Woning;Zuid-Limburg (CR);2018;4595
898;Woning;Zuid-Limburg (CR);2019;4700
899;Woning;Zuid-Limburg (CR);2020;4460
900;Woning;Zuid-Limburg (CR);2021;4535
901;Woning;Zuid-Limburg (CR);2022;4545
902;Woning;Zuid-Limburg (CR);2023;4580
903;Woning;Zuid-Limburg (CR);2024;4885
904;Woning;Flevoland (CR);2017;1715
905;Woning;Flevoland (CR);2018;1755
906;Woning;Flevoland (CR);2019;1895
907;Woning;Flevoland (CR);2020;1910
908;Woning;Flevoland (CR);2021;2010
909;Woning;Flevoland (CR);2022;2040
910;Woning;Flevoland (CR);2023;2155
911;Woning;Flevoland (CR);2024;2275
912;Niet-woning;Nederland;2017;5205
913;Niet-woning;Nederland;2018;5385
914;Niet-woning;Nederland;2019;5540
915;Niet-woning;Nederland;2020;5785
916;Niet-woning;Nederland;2021;5905
917;Niet-woning;Nederland;2022;5970
918;Niet-woning;Nederland;2023;5575
919;Niet-woning;Nederland;2024;5485
920;Niet-woning;Noord-Nederland (LD);2017;1085
921;Niet-woning;Noord-Nederland (LD);2018;1060
922;Niet-woning;Noord-Nederland (LD);2019;1065
923;Niet-woning;Noord-Nederland (LD);2020;1090
924;Niet-woning;Noord-Nederland (LD);2021;1045
925;Niet-woning;Noord-Nederland (LD);2022;1020
926;Niet-woning;Noord-Nederland (LD);2023;850
927;Niet-woning;Noord-Nederland (LD);2024;815
928;Niet-woning;Oost-Nederland (LD);2017;1415
929;Niet-woning;Oost-Nederland (LD);2018;1445
930;Niet-woning;Oost-Nederland (LD);2019;1485
931;Niet-woning;Oost-Nederland (LD);2020;1595
932;Niet-woning;Oost-Nederland (LD);2021;1620
933;Niet-woning;Oost-Nederland (LD);2022;1615
934;Niet-woning;Oost-Nederland (LD);2023;1460
935;Niet-woning;Oost-Nederland (LD);2024;1440
936;Niet-woning;West-Nederland (LD);2017;1720
937;Niet-woning;West-Nederland (LD);2018;1870
938;Niet-woning;West-Nederland (LD);2019;1900
939;Niet-woning;West-Nederland (LD);2020;1970
940;Niet-woning;West-Nederland (LD);2021;2115
941;Niet-woning;West-Nederland (LD);2022;2195
942;Niet-woning;West-Nederland (LD);2023;2155
943;Niet-woning;West-Nederland (LD);2024;2185
944;Niet-woning;Zuid-Nederland (LD);2017;990
945;Niet-woning;Zuid-Nederland (LD);2018;1015
946;Niet-woning;Zuid-Nederland (LD);2019;1090
947;Niet-woning;Zuid-Nederland (LD);2020;1135
948;Niet-woning;Zuid-Nederland (LD);2021;1130
949;Niet-woning;Zuid-Nederland (LD);2022;1140
950;Niet-woning;Zuid-Nederland (LD);2023;1115
951;Niet-woning;Zuid-Nederland (LD);2024;1040
952;Niet-woning;Groningen (PV);2017;200
953;Niet-woning;Groningen (PV);2018;195
954;Niet-woning;Groningen (PV);2019;175
955;Niet-woning;Groningen (PV);2020;180
956;Niet-woning;Groningen (PV);2021;175
957;Niet-woning;Groningen (PV);2022;180
958;Niet-woning;Groningen (PV);2023;185
959;Niet-woning;Groningen (PV);2024;165
960;Niet-woning;Fryslân (PV);2017;385
961;Niet-woning;Fryslân (PV);2018;330
962;Niet-woning;Fryslân (PV);2019;340
963;Niet-woning;Fryslân (PV);2020;345
964;Niet-woning;Fryslân (PV);2021;335
965;Niet-woning;Fryslân (PV);2022;325
966;Niet-woning;Fryslân (PV);2023;335
967;Niet-woning;Fryslân (PV);2024;310
968;Niet-woning;Drenthe (PV);2017;495
969;Niet-woning;Drenthe (PV);2018;535
970;Niet-woning;Drenthe (PV);2019;550
971;Niet-woning;Drenthe (PV);2020;565
972;Niet-woning;Drenthe (PV);2021;530
973;Niet-woning;Drenthe (PV);2022;510
974;Niet-woning;Drenthe (PV);2023;330
975;Niet-woning;Drenthe (PV);2024;340
976;Niet-woning;Overijssel (PV);2017;440
977;Niet-woning;Overijssel (PV);2018;495
978;Niet-woning;Overijssel (PV);2019;515
979;Niet-woning;Overijssel (PV);2020;525
980;Niet-woning;Overijssel (PV);2021;545
981;Niet-woning;Overijssel (PV);2022;575
982;Niet-woning;Overijssel (PV);2023;500
983;Niet-woning;Overijssel (PV);2024;505
984;Niet-woning;Flevoland (PV);2017;70
985;Niet-woning;Flevoland (PV);2018;70
986;Niet-woning;Flevoland (PV);2019;65
987;Niet-woning;Flevoland (PV);2020;70
988;Niet-woning;Flevoland (PV);2021;70
989;Niet-woning;Flevoland (PV);2022;70
990;Niet-woning;Flevoland (PV);2023;75
991;Niet-woning;Flevoland (PV);2024;75
992;Niet-woning;Gelderland (PV);2017;910
993;Niet-woning;Gelderland (PV);2018;880
994;Niet-woning;Gelderland (PV);2019;900
995;Niet-woning;Gelderland (PV);2020;1000
996;Niet-woning;Gelderland (PV);2021;1005
997;Niet-woning;Gelderland (PV);2022;970
998;Niet-woning;Gelderland (PV);2023;885
999;Niet-woning;Gelderland (PV);2024;865
1000;Niet-woning;Utrecht (PV);2017;305
1001;Niet-woning;Utrecht (PV);2018;320
1002;Niet-woning;Utrecht (PV);2019;330
1003;Niet-woning;Utrecht (PV);2020;400
1004;Niet-woning;Utrecht (PV);2021;390
1005;Niet-woning;Utrecht (PV);2022;405
1006;Niet-woning;Utrecht (PV);2023;405
1007;Niet-woning;Utrecht (PV);2024;415
1008;Niet-woning;Noord-Holland (PV);2017;520
1009;Niet-woning;Noord-Holland (PV);2018;560
1010;Niet-woning;Noord-Holland (PV);2019;600
1011;Niet-woning;Noord-Holland (PV);2020;615
1012;Niet-woning;Noord-Holland (PV);2021;705
1013;Niet-woning;Noord-Holland (PV);2022;685
1014;Niet-woning;Noord-Holland (PV);2023;720
1015;Niet-woning;Noord-Holland (PV);2024;725
1016;Niet-woning;Zuid-Holland (PV);2017;830
1017;Niet-woning;Zuid-Holland (PV);2018;925
1018;Niet-woning;Zuid-Holland (PV);2019;905
1019;Niet-woning;Zuid-Holland (PV);2020;910
1020;Niet-woning;Zuid-Holland (PV);2021;960
1021;Niet-woning;Zuid-Holland (PV);2022;975
1022;Niet-woning;Zuid-Holland (PV);2023;900
1023;Niet-woning;Zuid-Holland (PV);2024;905
1024;Niet-woning;Zeeland (PV);2017;65
1025;Niet-woning;Zeeland (PV);2018;60
1026;Niet-woning;Zeeland (PV);2019;65
1027;Niet-woning;Zeeland (PV);2020;40
1028;Niet-woning;Zeeland (PV);2021;60
1029;Niet-woning;Zeeland (PV);2022;130
1030;Niet-woning;Zeeland (PV);2023;135
1031;Niet-woning;Zeeland (PV);2024;145
1032;Niet-woning;Noord-Brabant (PV);2017;600
1033;Niet-woning;Noord-Brabant (PV);2018;605
1034;Niet-woning;Noord-Brabant (PV);2019;665
1035;Niet-woning;Noord-Brabant (PV);2020;700
1036;Niet-woning;Noord-Brabant (PV);2021;700
1037;Niet-woning;Noord-Brabant (PV);2022;740
1038;Niet-woning;Noord-Brabant (PV);2023;725
1039;Niet-woning;Noord-Brabant (PV);2024;670
1040;Niet-woning;Limburg (PV);2017;390
1041;Niet-woning;Limburg (PV);2018;410
1042;Niet-woning;Limburg (PV);2019;425
1043;Niet-woning;Limburg (PV);2020;435
1044;Niet-woning;Limburg (PV);2021;430
1045;Niet-woning;Limburg (PV);2022;400
1046;Niet-woning;Limburg (PV);2023;390
1047;Niet-woning;Limburg (PV);2024;370
1048;Niet-woning;Oost-Groningen (CR);2017;40
1049;Niet-woning;Oost-Groningen (CR);2018;40
1050;Niet-woning;Oost-Groningen (CR);2019;45
1051;Niet-woning;Oost-Groningen (CR);2020;45
1052;Niet-woning;Oost-Groningen (CR);2021;45
1053;Niet-woning;Oost-Groningen (CR);2022;40
1054;Niet-woning;Oost-Groningen (CR);2023;40
1055;Niet-woning;Oost-Groningen (CR);2024;45
1056;Niet-woning;Delfzijl en omgeving (CR);2017;45
1057;Niet-woning;Delfzijl en omgeving (CR);2018;50
1058;Niet-woning;Delfzijl en omgeving (CR);2019;15
1059;Niet-woning;Delfzijl en omgeving (CR);2020;10
1060;Niet-woning;Delfzijl en omgeving (CR);2021;10
1061;Niet-woning;Delfzijl en omgeving (CR);2022;10
1062;Niet-woning;Delfzijl en omgeving (CR);2023;10
1063;Niet-woning;Delfzijl en omgeving (CR);2024;15
1064;Niet-woning;Overig Groningen (CR);2017;115
1065;Niet-woning;Overig Groningen (CR);2018;105
1066;Niet-woning;Overig Groningen (CR);2019;115
1067;Niet-woning;Overig Groningen (CR);2020;125
1068;Niet-woning;Overig Groningen (CR);2021;120
1069;Niet-woning;Overig Groningen (CR);2022;130
1070;Niet-woning;Overig Groningen (CR);2023;135
1071;Niet-woning;Overig Groningen (CR);2024;110
1072;Niet-woning;Noord-Friesland (CR);2017;60
1073;Niet-woning;Noord-Friesland (CR);2018;60
1074;Niet-woning;Noord-Friesland (CR);2019;60
1075;Niet-woning;Noord-Friesland (CR);2020;60
1076;Niet-woning;Noord-Friesland (CR);2021;55
1077;Niet-woning;Noord-Friesland (CR);2022;50
1078;Niet-woning;Noord-Friesland (CR);2023;45
