ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2012;217.0;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2013;243.0;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2014;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2015;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2016;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2017;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2018;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2019;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2020;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2009;8.0;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2010;14.0;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2011;20.0;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2012;23.0;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2013;24.0;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2014;27.0;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2015;6.0;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2016;6.0;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2017;23.0;1.9
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2018;9.0;1.5
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2019;14.0;2.6
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal migratieachtergrond en generatie;Overige zorgvormen;2020;8.0;2.4
240;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2009;2069.0;
241;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2010;2136.0;
242;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2011;2160.0;
243;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2012;2126.0;
244;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2013;2243.0;
245;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2014;2257.0;
246;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2015;2402.0;
247;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2016;2505.0;
248;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2017;2570.0;99.5
249;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2018;2664.0;99.4
250;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2019;2763.0;99.3
251;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Totaal alle zorgvormen;2020;2673.0;99.2
252;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2009;132.0;
253;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2010;133.0;
254;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2011;143.0;
255;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2012;138.0;
256;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2013;141.0;
257;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2014;151.0;
258;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2015;151.0;
259;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2016;155.0;
260;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2017;158.0;98.9
261;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2018;167.0;98.9
262;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2019;178.0;98.7
263;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Huisartsenzorg;2020;179.0;98.7
264;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2009;;
265;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2010;;
266;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2011;;
267;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2012;;
268;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2013;;
269;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2014;;
270;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2015;28.0;
271;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2016;32.0;
272;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2017;34.0;39.5
273;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2018;36.0;47.7
274;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2019;37.0;49.2
275;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Multidisciplinaire zorg;2020;40.0;60.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2009;1126.0;
277;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2010;1154.0;
278;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2011;1172.0;
279;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2012;1216.0;
280;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2013;1277.0;
281;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2014;1292.0;
282;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2015;1253.0;
283;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2016;1336.0;
284;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2017;1359.0;59.4
285;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2018;1399.0;59.8
286;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2019;1452.0;60.2
287;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenhuiszorg;2020;1369.0;55.7
288;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2009;316.0;
289;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2010;322.0;
290;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2011;318.0;
291;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2012;279.0;
292;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2013;262.0;
293;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2014;262.0;
294;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2015;267.0;
295;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2016;271.0;
296;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2017;273.0;67.8
297;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2018;278.0;68.2
298;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2019;288.0;67.9
299;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Farmacie;2020;294.0;65.5
300;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2009;45.0;
301;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2010;46.0;
302;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2011;42.0;
303;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2012;43.0;
304;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2013;41.0;
305;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2014;44.0;
306;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2015;43.0;
307;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2016;43.0;
308;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2017;42.0;18.2
309;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2018;42.0;17.9
310;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2019;44.0;17.8
311;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Mondzorg;2020;39.0;16.5
312;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2009;25.0;
313;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2010;26.0;
314;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2011;26.0;
315;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2012;28.0;
316;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2013;27.0;
317;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2014;32.0;
318;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2015;28.0;
319;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2016;28.0;
320;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2017;27.0;1.4
321;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2018;28.0;1.4
322;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2019;29.0;1.4
323;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geboortezorg;2020;35.0;1.6
324;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2009;43.0;
325;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2010;47.0;
326;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2011;48.0;
327;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2012;38.0;
328;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2013;38.0;
329;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2014;40.0;
330;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2015;41.0;
331;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2016;43.0;
332;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2017;44.0;8.5
333;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2018;46.0;9.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2019;48.0;9.4
335;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Paramedische zorg;2020;44.0;9.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2009;87.0;
337;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2010;91.0;
338;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2011;93.0;
339;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2012;96.0;
340;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2013;93.0;
341;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2014;96.0;
342;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2015;97.0;
343;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2016;91.0;
344;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2017;92.0;14.3
345;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2018;95.0;14.6
346;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2019;99.0;15.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Hulpmiddelen;2020;102.0;14.6
348;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2009;36.0;
349;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2010;37.0;
350;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2011;36.0;
351;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2012;36.0;
352;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2013;38.0;
353;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2014;40.0;
354;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2015;39.0;
355;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2016;40.0;
356;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2017;39.0;4.0
357;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2018;42.0;4.0
358;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2019;44.0;4.0
359;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Ziekenvervoer;2020;42.0;3.8
360;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2009;17.0;
361;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2010;19.0;
362;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2011;14.0;
363;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2012;14.0;
364;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2013;13.0;
365;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2014;13.0;
366;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2015;13.0;
367;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2016;12.0;
368;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2017;15.0;1.4
369;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2018;16.0;1.4
370;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2019;16.0;1.4
371;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Buitenland;2020;11.0;0.7
372;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2009;;
373;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2010;;
374;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2011;;
375;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2012;;
376;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2013;;
377;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2014;14.0;
378;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2015;15.0;
379;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2016;12.0;
380;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2017;13.0;1.3
381;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2018;13.0;1.3
382;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2019;14.0;1.4
383;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Generalistische basis GGZ;2020;14.0;1.3
384;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2009;;
385;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2010;;
386;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2011;;
387;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2012;;
388;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2013;;
389;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2014;201.0;
390;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2015;172.0;
391;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2016;180.0;
392;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2017;186.0;2.8
393;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2018;197.0;2.9
394;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2019;208.0;2.9
395;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Gespecialiseerde GGZ;2020;220.0;2.9
396;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2009;;
397;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2010;;
398;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2011;;
399;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2012;;
400;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2013;48.0;
401;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2014;46.0;
402;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2015;45.0;
403;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2016;46.0;
404;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2017;46.0;0.3
405;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2018;49.0;0.4
406;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2019;49.0;0.3
407;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Geriatrische revalidatiezorg;2020;43.0;0.3
408;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Verpleging en verzorging;2009;;
409;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Verpleging en verzorging;2010;;
410;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Verpleging en verzorging;2011;;
411;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Verpleging en verzorging;2012;;
412;Totaal mannen en vrouwen;Totaal leeftijd;Nederlandse achtergrond;Verpleging en verzorging;2013;;
