ID;ReIntegratievoorzieningen;RegioS;Perioden;NieuweVoorzieningen_1;BeeindigdeVoorzieningen_2
321;Totaal re-integratievoorzieningen;Friesland (PV);2017 oktober;370.0;300.0
322;Totaal re-integratievoorzieningen;Friesland (PV);2017 november;390.0;270.0
323;Totaal re-integratievoorzieningen;Friesland (PV);2017 december;340.0;360.0
324;Totaal re-integratievoorzieningen;Friesland (PV);2018 januari;390.0;270.0
325;Totaal re-integratievoorzieningen;Friesland (PV);2018 februari;370.0;230.0
326;Totaal re-integratievoorzieningen;Friesland (PV);2018 maart;370.0;220.0
327;Totaal re-integratievoorzieningen;Friesland (PV);2018 april;360.0;260.0
328;Totaal re-integratievoorzieningen;Friesland (PV);2018 mei;320.0;260.0
329;Totaal re-integratievoorzieningen;Friesland (PV);2018 juni;270.0;250.0
330;Totaal re-integratievoorzieningen;Friesland (PV);2018 juli;300.0;270.0
331;Totaal re-integratievoorzieningen;Friesland (PV);2018 augustus;210.0;220.0
332;Totaal re-integratievoorzieningen;Friesland (PV);2018 september;360.0;220.0
333;Totaal re-integratievoorzieningen;Friesland (PV);2018 oktober;380.0;280.0
334;Totaal re-integratievoorzieningen;Friesland (PV);2018 november;400.0;290.0
335;Totaal re-integratievoorzieningen;Friesland (PV);2018 december;220.0;220.0
336;Totaal re-integratievoorzieningen;Drenthe (PV);2015 januari;600.0;460.0
337;Totaal re-integratievoorzieningen;Drenthe (PV);2015 februari;630.0;460.0
338;Totaal re-integratievoorzieningen;Drenthe (PV);2015 maart;730.0;480.0
339;Totaal re-integratievoorzieningen;Drenthe (PV);2015 april;530.0;390.0
340;Totaal re-integratievoorzieningen;Drenthe (PV);2015 mei;380.0;390.0
341;Totaal re-integratievoorzieningen;Drenthe (PV);2015 juni;490.0;530.0
342;Totaal re-integratievoorzieningen;Drenthe (PV);2015 juli;410.0;440.0
343;Totaal re-integratievoorzieningen;Drenthe (PV);2015 augustus;410.0;380.0
344;Totaal re-integratievoorzieningen;Drenthe (PV);2015 september;490.0;400.0
345;Totaal re-integratievoorzieningen;Drenthe (PV);2015 oktober;550.0;450.0
346;Totaal re-integratievoorzieningen;Drenthe (PV);2015 november;500.0;440.0
347;Totaal re-integratievoorzieningen;Drenthe (PV);2015 december;610.0;630.0
348;Totaal re-integratievoorzieningen;Drenthe (PV);2016 januari;610.0;420.0
349;Totaal re-integratievoorzieningen;Drenthe (PV);2016 februari;740.0;590.0
350;Totaal re-integratievoorzieningen;Drenthe (PV);2016 maart;690.0;460.0
351;Totaal re-integratievoorzieningen;Drenthe (PV);2016 april;630.0;470.0
352;Totaal re-integratievoorzieningen;Drenthe (PV);2016 mei;570.0;510.0
353;Totaal re-integratievoorzieningen;Drenthe (PV);2016 juni;590.0;580.0
354;Totaal re-integratievoorzieningen;Drenthe (PV);2016 juli;570.0;510.0
355;Totaal re-integratievoorzieningen;Drenthe (PV);2016 augustus;500.0;450.0
356;Totaal re-integratievoorzieningen;Drenthe (PV);2016 september;660.0;440.0
357;Totaal re-integratievoorzieningen;Drenthe (PV);2016 oktober;550.0;370.0
358;Totaal re-integratievoorzieningen;Drenthe (PV);2016 november;640.0;460.0
359;Totaal re-integratievoorzieningen;Drenthe (PV);2016 december;600.0;790.0
360;Totaal re-integratievoorzieningen;Drenthe (PV);2017 januari;710.0;480.0
361;Totaal re-integratievoorzieningen;Drenthe (PV);2017 februari;660.0;470.0
362;Totaal re-integratievoorzieningen;Drenthe (PV);2017 maart;760.0;530.0
363;Totaal re-integratievoorzieningen;Drenthe (PV);2017 april;640.0;440.0
364;Totaal re-integratievoorzieningen;Drenthe (PV);2017 mei;620.0;510.0
365;Totaal re-integratievoorzieningen;Drenthe (PV);2017 juni;520.0;450.0
366;Totaal re-integratievoorzieningen;Drenthe (PV);2017 juli;730.0;670.0
367;Totaal re-integratievoorzieningen;Drenthe (PV);2017 augustus;680.0;510.0
368;Totaal re-integratievoorzieningen;Drenthe (PV);2017 september;560.0;410.0
369;Totaal re-integratievoorzieningen;Drenthe (PV);2017 oktober;620.0;500.0
370;Totaal re-integratievoorzieningen;Drenthe (PV);2017 november;820.0;740.0
371;Totaal re-integratievoorzieningen;Drenthe (PV);2017 december;610.0;620.0
372;Totaal re-integratievoorzieningen;Drenthe (PV);2018 januari;780.0;510.0
373;Totaal re-integratievoorzieningen;Drenthe (PV);2018 februari;620.0;510.0
374;Totaal re-integratievoorzieningen;Drenthe (PV);2018 maart;650.0;570.0
375;Totaal re-integratievoorzieningen;Drenthe (PV);2018 april;630.0;500.0
376;Totaal re-integratievoorzieningen;Drenthe (PV);2018 mei;700.0;910.0
377;Totaal re-integratievoorzieningen;Drenthe (PV);2018 juni;610.0;680.0
378;Totaal re-integratievoorzieningen;Drenthe (PV);2018 juli;560.0;520.0
379;Totaal re-integratievoorzieningen;Drenthe (PV);2018 augustus;610.0;560.0
380;Totaal re-integratievoorzieningen;Drenthe (PV);2018 september;690.0;530.0
381;Totaal re-integratievoorzieningen;Drenthe (PV);2018 oktober;630.0;540.0
382;Totaal re-integratievoorzieningen;Drenthe (PV);2018 november;610.0;520.0
383;Totaal re-integratievoorzieningen;Drenthe (PV);2018 december;630.0;780.0
384;Totaal re-integratievoorzieningen;Overijssel (PV);2015 januari;960.0;470.0
385;Totaal re-integratievoorzieningen;Overijssel (PV);2015 februari;690.0;610.0
386;Totaal re-integratievoorzieningen;Overijssel (PV);2015 maart;770.0;550.0
387;Totaal re-integratievoorzieningen;Overijssel (PV);2015 april;600.0;570.0
388;Totaal re-integratievoorzieningen;Overijssel (PV);2015 mei;670.0;380.0
389;Totaal re-integratievoorzieningen;Overijssel (PV);2015 juni;770.0;750.0
390;Totaal re-integratievoorzieningen;Overijssel (PV);2015 juli;650.0;550.0
391;Totaal re-integratievoorzieningen;Overijssel (PV);2015 augustus;650.0;490.0
392;Totaal re-integratievoorzieningen;Overijssel (PV);2015 september;910.0;600.0
393;Totaal re-integratievoorzieningen;Overijssel (PV);2015 oktober;940.0;630.0
394;Totaal re-integratievoorzieningen;Overijssel (PV);2015 november;780.0;590.0
395;Totaal re-integratievoorzieningen;Overijssel (PV);2015 december;630.0;560.0
396;Totaal re-integratievoorzieningen;Overijssel (PV);2016 januari;1030.0;630.0
397;Totaal re-integratievoorzieningen;Overijssel (PV);2016 februari;820.0;580.0
398;Totaal re-integratievoorzieningen;Overijssel (PV);2016 maart;770.0;460.0
399;Totaal re-integratievoorzieningen;Overijssel (PV);2016 april;750.0;430.0
400;Totaal re-integratievoorzieningen;Overijssel (PV);2016 mei;790.0;510.0
401;Totaal re-integratievoorzieningen;Overijssel (PV);2016 juni;800.0;650.0
402;Totaal re-integratievoorzieningen;Overijssel (PV);2016 juli;650.0;550.0
403;Totaal re-integratievoorzieningen;Overijssel (PV);2016 augustus;600.0;440.0
404;Totaal re-integratievoorzieningen;Overijssel (PV);2016 september;780.0;510.0
405;Totaal re-integratievoorzieningen;Overijssel (PV);2016 oktober;730.0;460.0
406;Totaal re-integratievoorzieningen;Overijssel (PV);2016 november;700.0;500.0
407;Totaal re-integratievoorzieningen;Overijssel (PV);2016 december;550.0;430.0
408;Totaal re-integratievoorzieningen;Overijssel (PV);2017 januari;1140.0;500.0
409;Totaal re-integratievoorzieningen;Overijssel (PV);2017 februari;790.0;490.0
410;Totaal re-integratievoorzieningen;Overijssel (PV);2017 maart;880.0;550.0
411;Totaal re-integratievoorzieningen;Overijssel (PV);2017 april;640.0;590.0
412;Totaal re-integratievoorzieningen;Overijssel (PV);2017 mei;740.0;710.0
413;Totaal re-integratievoorzieningen;Overijssel (PV);2017 juni;640.0;570.0
414;Totaal re-integratievoorzieningen;Overijssel (PV);2017 juli;750.0;620.0
415;Totaal re-integratievoorzieningen;Overijssel (PV);2017 augustus;630.0;440.0
416;Totaal re-integratievoorzieningen;Overijssel (PV);2017 september;890.0;580.0
417;Totaal re-integratievoorzieningen;Overijssel (PV);2017 oktober;870.0;660.0
418;Totaal re-integratievoorzieningen;Overijssel (PV);2017 november;930.0;630.0
419;Totaal re-integratievoorzieningen;Overijssel (PV);2017 december;580.0;620.0
420;Totaal re-integratievoorzieningen;Overijssel (PV);2018 januari;980.0;570.0
421;Totaal re-integratievoorzieningen;Overijssel (PV);2018 februari;1020.0;630.0
422;Totaal re-integratievoorzieningen;Overijssel (PV);2018 maart;820.0;590.0
423;Totaal re-integratievoorzieningen;Overijssel (PV);2018 april;870.0;540.0
424;Totaal re-integratievoorzieningen;Overijssel (PV);2018 mei;790.0;540.0
425;Totaal re-integratievoorzieningen;Overijssel (PV);2018 juni;760.0;670.0
426;Totaal re-integratievoorzieningen;Overijssel (PV);2018 juli;870.0;680.0
427;Totaal re-integratievoorzieningen;Overijssel (PV);2018 augustus;660.0;540.0
428;Totaal re-integratievoorzieningen;Overijssel (PV);2018 september;970.0;600.0
429;Totaal re-integratievoorzieningen;Overijssel (PV);2018 oktober;930.0;680.0
430;Totaal re-integratievoorzieningen;Overijssel (PV);2018 november;880.0;590.0
431;Totaal re-integratievoorzieningen;Overijssel (PV);2018 december;530.0;650.0
432;Totaal re-integratievoorzieningen;Flevoland (PV);2015 januari;370.0;240.0
433;Totaal re-integratievoorzieningen;Flevoland (PV);2015 februari;350.0;250.0
434;Totaal re-integratievoorzieningen;Flevoland (PV);2015 maart;470.0;450.0
435;Totaal re-integratievoorzieningen;Flevoland (PV);2015 april;400.0;320.0
436;Totaal re-integratievoorzieningen;Flevoland (PV);2015 mei;340.0;270.0
437;Totaal re-integratievoorzieningen;Flevoland (PV);2015 juni;540.0;410.0
438;Totaal re-integratievoorzieningen;Flevoland (PV);2015 juli;280.0;320.0
439;Totaal re-integratievoorzieningen;Flevoland (PV);2015 augustus;460.0;280.0
440;Totaal re-integratievoorzieningen;Flevoland (PV);2015 september;450.0;370.0
441;Totaal re-integratievoorzieningen;Flevoland (PV);2015 oktober;540.0;350.0
442;Totaal re-integratievoorzieningen;Flevoland (PV);2015 november;690.0;380.0
443;Totaal re-integratievoorzieningen;Flevoland (PV);2015 december;370.0;360.0
444;Totaal re-integratievoorzieningen;Flevoland (PV);2016 januari;470.0;300.0
445;Totaal re-integratievoorzieningen;Flevoland (PV);2016 februari;470.0;340.0
446;Totaal re-integratievoorzieningen;Flevoland (PV);2016 maart;570.0;360.0
447;Totaal re-integratievoorzieningen;Flevoland (PV);2016 april;390.0;350.0
448;Totaal re-integratievoorzieningen;Flevoland (PV);2016 mei;460.0;390.0
449;Totaal re-integratievoorzieningen;Flevoland (PV);2016 juni;380.0;340.0
450;Totaal re-integratievoorzieningen;Flevoland (PV);2016 juli;430.0;330.0
451;Totaal re-integratievoorzieningen;Flevoland (PV);2016 augustus;290.0;250.0
452;Totaal re-integratievoorzieningen;Flevoland (PV);2016 september;420.0;280.0
453;Totaal re-integratievoorzieningen;Flevoland (PV);2016 oktober;390.0;280.0
454;Totaal re-integratievoorzieningen;Flevoland (PV);2016 november;420.0;250.0
455;Totaal re-integratievoorzieningen;Flevoland (PV);2016 december;270.0;280.0
456;Totaal re-integratievoorzieningen;Flevoland (PV);2017 januari;400.0;260.0
457;Totaal re-integratievoorzieningen;Flevoland (PV);2017 februari;490.0;260.0
458;Totaal re-integratievoorzieningen;Flevoland (PV);2017 maart;440.0;300.0
459;Totaal re-integratievoorzieningen;Flevoland (PV);2017 april;380.0;230.0
460;Totaal re-integratievoorzieningen;Flevoland (PV);2017 mei;410.0;320.0
461;Totaal re-integratievoorzieningen;Flevoland (PV);2017 juni;370.0;260.0
462;Totaal re-integratievoorzieningen;Flevoland (PV);2017 juli;250.0;280.0
463;Totaal re-integratievoorzieningen;Flevoland (PV);2017 augustus;300.0;240.0
464;Totaal re-integratievoorzieningen;Flevoland (PV);2017 september;420.0;260.0
465;Totaal re-integratievoorzieningen;Flevoland (PV);2017 oktober;490.0;330.0
466;Totaal re-integratievoorzieningen;Flevoland (PV);2017 november;430.0;230.0
467;Totaal re-integratievoorzieningen;Flevoland (PV);2017 december;260.0;220.0
468;Totaal re-integratievoorzieningen;Flevoland (PV);2018 januari;370.0;280.0
469;Totaal re-integratievoorzieningen;Flevoland (PV);2018 februari;270.0;240.0
470;Totaal re-integratievoorzieningen;Flevoland (PV);2018 maart;330.0;230.0
471;Totaal re-integratievoorzieningen;Flevoland (PV);2018 april;280.0;180.0
472;Totaal re-integratievoorzieningen;Flevoland (PV);2018 mei;250.0;190.0
473;Totaal re-integratievoorzieningen;Flevoland (PV);2018 juni;260.0;190.0
474;Totaal re-integratievoorzieningen;Flevoland (PV);2018 juli;260.0;270.0
475;Totaal re-integratievoorzieningen;Flevoland (PV);2018 augustus;280.0;250.0
476;Totaal re-integratievoorzieningen;Flevoland (PV);2018 september;370.0;260.0
477;Totaal re-integratievoorzieningen;Flevoland (PV);2018 oktober;360.0;270.0
478;Totaal re-integratievoorzieningen;Flevoland (PV);2018 november;340.0;260.0
479;Totaal re-integratievoorzieningen;Flevoland (PV);2018 december;260.0;170.0
480;Totaal re-integratievoorzieningen;Gelderland (PV);2015 januari;1400.0;850.0
481;Totaal re-integratievoorzieningen;Gelderland (PV);2015 februari;1230.0;750.0
482;Totaal re-integratievoorzieningen;Gelderland (PV);2015 maart;1410.0;840.0
483;Totaal re-integratievoorzieningen;Gelderland (PV);2015 april;1340.0;960.0
484;Totaal re-integratievoorzieningen;Gelderland (PV);2015 mei;960.0;650.0
485;Totaal re-integratievoorzieningen;Gelderland (PV);2015 juni;1290.0;1120.0
486;Totaal re-integratievoorzieningen;Gelderland (PV);2015 juli;1250.0;1460.0
487;Totaal re-integratievoorzieningen;Gelderland (PV);2015 augustus;980.0;760.0
488;Totaal re-integratievoorzieningen;Gelderland (PV);2015 september;1250.0;880.0
489;Totaal re-integratievoorzieningen;Gelderland (PV);2015 oktober;1340.0;910.0
490;Totaal re-integratievoorzieningen;Gelderland (PV);2015 november;1480.0;920.0
491;Totaal re-integratievoorzieningen;Gelderland (PV);2015 december;1170.0;1370.0
492;Totaal re-integratievoorzieningen;Gelderland (PV);2016 januari;1440.0;750.0
493;Totaal re-integratievoorzieningen;Gelderland (PV);2016 februari;1250.0;700.0
494;Totaal re-integratievoorzieningen;Gelderland (PV);2016 maart;1200.0;850.0
495;Totaal re-integratievoorzieningen;Gelderland (PV);2016 april;1090.0;840.0
496;Totaal re-integratievoorzieningen;Gelderland (PV);2016 mei;1040.0;720.0
497;Totaal re-integratievoorzieningen;Gelderland (PV);2016 juni;1040.0;760.0
498;Totaal re-integratievoorzieningen;Gelderland (PV);2016 juli;1010.0;630.0
499;Totaal re-integratievoorzieningen;Gelderland (PV);2016 augustus;660.0;470.0
500;Totaal re-integratievoorzieningen;Gelderland (PV);2016 september;940.0;560.0
501;Totaal re-integratievoorzieningen;Gelderland (PV);2016 oktober;970.0;480.0
502;Totaal re-integratievoorzieningen;Gelderland (PV);2016 november;1280.0;910.0
503;Totaal re-integratievoorzieningen;Gelderland (PV);2016 december;900.0;660.0
504;Totaal re-integratievoorzieningen;Gelderland (PV);2017 januari;1220.0;530.0
505;Totaal re-integratievoorzieningen;Gelderland (PV);2017 februari;1110.0;510.0
506;Totaal re-integratievoorzieningen;Gelderland (PV);2017 maart;1250.0;670.0
507;Totaal re-integratievoorzieningen;Gelderland (PV);2017 april;940.0;560.0
508;Totaal re-integratievoorzieningen;Gelderland (PV);2017 mei;1080.0;630.0
509;Totaal re-integratievoorzieningen;Gelderland (PV);2017 juni;930.0;640.0
510;Totaal re-integratievoorzieningen;Gelderland (PV);2017 juli;1010.0;630.0
511;Totaal re-integratievoorzieningen;Gelderland (PV);2017 augustus;960.0;720.0
512;Totaal re-integratievoorzieningen;Gelderland (PV);2017 september;1180.0;720.0
513;Totaal re-integratievoorzieningen;Gelderland (PV);2017 oktober;1340.0;800.0
514;Totaal re-integratievoorzieningen;Gelderland (PV);2017 november;1450.0;700.0
515;Totaal re-integratievoorzieningen;Gelderland (PV);2017 december;950.0;690.0
516;Totaal re-integratievoorzieningen;Gelderland (PV);2018 januari;1290.0;640.0
517;Totaal re-integratievoorzieningen;Gelderland (PV);2018 februari;1020.0;620.0
518;Totaal re-integratievoorzieningen;Gelderland (PV);2018 maart;1060.0;570.0
519;Totaal re-integratievoorzieningen;Gelderland (PV);2018 april;990.0;550.0
520;Totaal re-integratievoorzieningen;Gelderland (PV);2018 mei;930.0;650.0
521;Totaal re-integratievoorzieningen;Gelderland (PV);2018 juni;990.0;650.0
522;Totaal re-integratievoorzieningen;Gelderland (PV);2018 juli;940.0;710.0
523;Totaal re-integratievoorzieningen;Gelderland (PV);2018 augustus;780.0;650.0
524;Totaal re-integratievoorzieningen;Gelderland (PV);2018 september;1060.0;650.0
525;Totaal re-integratievoorzieningen;Gelderland (PV);2018 oktober;1210.0;840.0
526;Totaal re-integratievoorzieningen;Gelderland (PV);2018 november;1210.0;820.0
527;Totaal re-integratievoorzieningen;Gelderland (PV);2018 december;900.0;840.0
528;Totaal re-integratievoorzieningen;Utrecht (PV);2015 januari;1080.0;700.0
529;Totaal re-integratievoorzieningen;Utrecht (PV);2015 februari;850.0;570.0
530;Totaal re-integratievoorzieningen;Utrecht (PV);2015 maart;900.0;720.0
531;Totaal re-integratievoorzieningen;Utrecht (PV);2015 april;670.0;690.0
532;Totaal re-integratievoorzieningen;Utrecht (PV);2015 mei;620.0;510.0
533;Totaal re-integratievoorzieningen;Utrecht (PV);2015 juni;740.0;700.0
534;Totaal re-integratievoorzieningen;Utrecht (PV);2015 juli;540.0;710.0
535;Totaal re-integratievoorzieningen;Utrecht (PV);2015 augustus;540.0;540.0
536;Totaal re-integratievoorzieningen;Utrecht (PV);2015 september;1040.0;750.0
537;Totaal re-integratievoorzieningen;Utrecht (PV);2015 oktober;870.0;700.0
538;Totaal re-integratievoorzieningen;Utrecht (PV);2015 november;910.0;690.0
539;Totaal re-integratievoorzieningen;Utrecht (PV);2015 december;690.0;770.0
540;Totaal re-integratievoorzieningen;Utrecht (PV);2016 januari;850.0;550.0
541;Totaal re-integratievoorzieningen;Utrecht (PV);2016 februari;780.0;650.0
542;Totaal re-integratievoorzieningen;Utrecht (PV);2016 maart;1060.0;760.0
543;Totaal re-integratievoorzieningen;Utrecht (PV);2016 april;880.0;860.0
544;Totaal re-integratievoorzieningen;Utrecht (PV);2016 mei;990.0;930.0
545;Totaal re-integratievoorzieningen;Utrecht (PV);2016 juni;920.0;1080.0
546;Totaal re-integratievoorzieningen;Utrecht (PV);2016 juli;600.0;630.0
547;Totaal re-integratievoorzieningen;Utrecht (PV);2016 augustus;800.0;700.0
548;Totaal re-integratievoorzieningen;Utrecht (PV);2016 september;890.0;830.0
549;Totaal re-integratievoorzieningen;Utrecht (PV);2016 oktober;970.0;770.0
550;Totaal re-integratievoorzieningen;Utrecht (PV);2016 november;1300.0;1070.0
551;Totaal re-integratievoorzieningen;Utrecht (PV);2016 december;1030.0;970.0
552;Totaal re-integratievoorzieningen;Utrecht (PV);2017 januari;960.0;610.0
553;Totaal re-integratievoorzieningen;Utrecht (PV);2017 februari;1070.0;740.0
554;Totaal re-integratievoorzieningen;Utrecht (PV);2017 maart;1240.0;890.0
555;Totaal re-integratievoorzieningen;Utrecht (PV);2017 april;900.0;610.0
556;Totaal re-integratievoorzieningen;Utrecht (PV);2017 mei;1000.0;730.0
557;Totaal re-integratievoorzieningen;Utrecht (PV);2017 juni;860.0;780.0
558;Totaal re-integratievoorzieningen;Utrecht (PV);2017 juli;800.0;920.0
559;Totaal re-integratievoorzieningen;Utrecht (PV);2017 augustus;830.0;950.0
560;Totaal re-integratievoorzieningen;Utrecht (PV);2017 september;990.0;710.0
561;Totaal re-integratievoorzieningen;Utrecht (PV);2017 oktober;1120.0;870.0
562;Totaal re-integratievoorzieningen;Utrecht (PV);2017 november;1040.0;820.0
563;Totaal re-integratievoorzieningen;Utrecht (PV);2017 december;730.0;630.0
564;Totaal re-integratievoorzieningen;Utrecht (PV);2018 januari;1180.0;770.0
565;Totaal re-integratievoorzieningen;Utrecht (PV);2018 februari;940.0;740.0
