ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2014;9.4
245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2015;10.3
246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2016;9.8
247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2017;12.5
248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2018;14.4
249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2019;14.5
250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2020;17.9
251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2021;18.8
252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;N Verhuur en overige zakelijke diensten;2022;23.6
253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2012;3.4
254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2013;1.2
255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2014;7.2
256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2015;4.0
257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2016;3.5
258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2017;3.6
259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2018;2.7
260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2019;3.0
261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2020;1.5
262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2021;5.0
263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;O Openbaar bestuur en overheidsdiensten;2022;2.5
264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2012;10.1
265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2013;10.0
266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2014;12.1
267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2015;13.9
268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2016;15.0
269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2017;15.9
270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2018;16.5
271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2019;30.9
272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2020;28.2
273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2021;31.5
274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;P Onderwijs;2022;31.7
275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2012;26.2
276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2013;37.8
277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2014;31.5
278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2015;35.4
279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2016;29.8
280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2017;27.9
281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2018;26.8
282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2019;26.5
283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2020;25.3
284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2021;28.0
285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;Q Gezondheids- en welzijnszorg;2022;35.2
286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2012;5.7
287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2013;5.8
288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2014;6.8
289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2015;8.2
290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2016;7.9
291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2017;8.3
292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2018;8.2
293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2019;10.4
294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2020;9.0
295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2021;10.0
296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;R Cultuur, sport en recreatie;2022;12.6
297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2012;6.8
298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2013;7.0
299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2014;7.2
300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2015;8.2
301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2016;8.0
302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2017;7.9
303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2018;7.8
304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2019;9.0
305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2020;9.8
306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2021;9.6
307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;S Overige dienstverlening;2022;10.4
308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2012;0.0
309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2013;0.0
310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2014;0.0
311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2015;0.0
312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2016;0.0
313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2017;0.0
314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2018;0.0
315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2019;0.0
316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2020;0.0
317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2021;0.0
318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;T Huishoudens;2022;0.0
319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2012;0.0
320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2013;0.0
321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2014;0.0
322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2015;0.0
323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2016;0.0
324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2017;0.0
325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2018;0.0
326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2019;0.0
327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2020;0.0
328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2021;0.0
329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;U Extraterritoriale organisaties;2022;0.0
330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2012;64.5
331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2013;65.2
332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2014;55.0
333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2015;47.3
334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2016;49.9
335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2017;67.0
336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2018;72.4
337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2019;50.0
338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2020;54.4
339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2021;95.3
340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;SBI-code onbekend;2022;67.0
341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2012;32.3
342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2013;36.7
343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2014;33.4
344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2015;36.2
345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2016;36.5
346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2017;40.7
347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2018;46.6
348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2019;62.0
349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2020;69.1
350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2021;86.5
351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;A-U Alle economische activiteiten;2022;95.6
352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.4
353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.4
354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.4
355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.6
356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.5
357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.7
358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.7
359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.9
360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2020;1.0
361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2021;1.2
362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-E Nijverheid (geen bouw) en energie;2022;1.3
363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2012;2.3
364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2013;2.3
365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2014;2.4
366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2015;2.6
367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2016;2.6
368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2017;2.9
369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2018;3.8
370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2019;4.7
371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2020;5.2
372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2021;7.4
373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;B-F Nijverheid en energie;2022;11.2
374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2012;3.6
375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2013;3.7
376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2014;3.9
377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2015;4.3
378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2016;4.6
379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2017;4.7
380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2018;5.3
381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2019;9.4
382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2020;11.7
383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2021;13.5
384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-I Handel, vervoer en horeca;2022;16.0
385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2012;8.8
386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2013;9.0
387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2014;9.4
388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2015;11.5
389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2016;11.3
390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2017;12.1
391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2018;14.0
392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2019;21.2
393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2020;27.6
394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2021;31.0
395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;G-N Commerciële dienstverlening;2022;36.3
396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2012;3.6
397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2013;3.8
398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2014;4.1
399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2015;5.1
400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2016;4.8
401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2017;5.4
402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2018;6.7
403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2019;9.1
404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2020;11.8
405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2021;13.5
406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;M-N Zakelijke dienstverlening;2022;16.0
407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2012;5.7
408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2013;8.7
409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2014;8.9
410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2015;9.6
411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2016;9.3
412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2017;9.2
413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2018;9.2
414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2019;18.0
415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2020;15.6
416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2021;18.2
417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-Q Overheid en zorg;2022;20.3
418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2012;8.4
419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2013;11.5
420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2014;12.1
421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2015;13.4
422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2016;13.1
423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2017;13.1
424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2018;13.1
425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2019;22.8
426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2020;20.2
427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2021;23.0
428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;O-U Niet-commerciële dienstverlening;2022;26.4
429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2012;2.7
430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2013;2.8
431;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 0 tot 25 jaar;R-U Cultuur, recreatie, overige diensten;2014;3.1
