ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
504;Overheid;P31 Individuele consumptieve bestedingen;2006;90604
505;Overheid;P31 Individuele consumptieve bestedingen;2007;96228
506;Overheid;P31 Individuele consumptieve bestedingen;2008;101329
507;Overheid;P31 Individuele consumptieve bestedingen;2009;109257
508;Overheid;P31 Individuele consumptieve bestedingen;2010;114553
509;Overheid;P31 Individuele consumptieve bestedingen;2011;115556
510;Overheid;P31 Individuele consumptieve bestedingen;2012;117366
511;Overheid;P31 Individuele consumptieve bestedingen;2013;116569
512;Overheid;P31 Individuele consumptieve bestedingen;2014;117981
513;Overheid;P31 Individuele consumptieve bestedingen;2015;118463
514;Overheid;P31 Individuele consumptieve bestedingen;2016;119655
515;Overheid;P31 Individuele consumptieve bestedingen;2017;123954
516;Overheid;P31 Individuele consumptieve bestedingen;2018;130525
517;Overheid;P31 Individuele consumptieve bestedingen;2019;138810
518;Overheid;P31 Individuele consumptieve bestedingen;2020;142389
519;Overheid;P31 Individuele consumptieve bestedingen;2021;155178
520;Overheid;P31 Individuele consumptieve bestedingen;2022;165040
521;Overheid;P31 Individuele consumptieve bestedingen;2023;178925
522;Overheid;D631 Overdrachten niet-marktproducten;1995;20334
523;Overheid;D631 Overdrachten niet-marktproducten;1996;20566
524;Overheid;D631 Overdrachten niet-marktproducten;1997;21151
525;Overheid;D631 Overdrachten niet-marktproducten;1998;22665
526;Overheid;D631 Overdrachten niet-marktproducten;1999;23830
527;Overheid;D631 Overdrachten niet-marktproducten;2000;25736
528;Overheid;D631 Overdrachten niet-marktproducten;2001;28070
529;Overheid;D631 Overdrachten niet-marktproducten;2002;30673
530;Overheid;D631 Overdrachten niet-marktproducten;2003;32722
531;Overheid;D631 Overdrachten niet-marktproducten;2004;33948
532;Overheid;D631 Overdrachten niet-marktproducten;2005;35530
533;Overheid;D631 Overdrachten niet-marktproducten;2006;37062
534;Overheid;D631 Overdrachten niet-marktproducten;2007;39600
535;Overheid;D631 Overdrachten niet-marktproducten;2008;40949
536;Overheid;D631 Overdrachten niet-marktproducten;2009;44018
537;Overheid;D631 Overdrachten niet-marktproducten;2010;46956
538;Overheid;D631 Overdrachten niet-marktproducten;2011;46753
539;Overheid;D631 Overdrachten niet-marktproducten;2012;46664
540;Overheid;D631 Overdrachten niet-marktproducten;2013;45699
541;Overheid;D631 Overdrachten niet-marktproducten;2014;46534
542;Overheid;D631 Overdrachten niet-marktproducten;2015;46764
543;Overheid;D631 Overdrachten niet-marktproducten;2016;45992
544;Overheid;D631 Overdrachten niet-marktproducten;2017;48062
545;Overheid;D631 Overdrachten niet-marktproducten;2018;50469
546;Overheid;D631 Overdrachten niet-marktproducten;2019;53333
547;Overheid;D631 Overdrachten niet-marktproducten;2020;56354
548;Overheid;D631 Overdrachten niet-marktproducten;2021;60724
549;Overheid;D631 Overdrachten niet-marktproducten;2022;65822
550;Overheid;D631 Overdrachten niet-marktproducten;2023;70827
551;Overheid;D632 Uitkeringen in natura (aangekocht);1995;23358
552;Overheid;D632 Uitkeringen in natura (aangekocht);1996;22932
553;Overheid;D632 Uitkeringen in natura (aangekocht);1997;24814
554;Overheid;D632 Uitkeringen in natura (aangekocht);1998;26553
555;Overheid;D632 Uitkeringen in natura (aangekocht);1999;28200
556;Overheid;D632 Uitkeringen in natura (aangekocht);2000;30908
557;Overheid;D632 Uitkeringen in natura (aangekocht);2001;33934
558;Overheid;D632 Uitkeringen in natura (aangekocht);2002;38202
559;Overheid;D632 Uitkeringen in natura (aangekocht);2003;40681
560;Overheid;D632 Uitkeringen in natura (aangekocht);2004;41810
561;Overheid;D632 Uitkeringen in natura (aangekocht);2005;43059
562;Overheid;D632 Uitkeringen in natura (aangekocht);2006;53542
563;Overheid;D632 Uitkeringen in natura (aangekocht);2007;56628
564;Overheid;D632 Uitkeringen in natura (aangekocht);2008;60380
565;Overheid;D632 Uitkeringen in natura (aangekocht);2009;65239
566;Overheid;D632 Uitkeringen in natura (aangekocht);2010;67597
567;Overheid;D632 Uitkeringen in natura (aangekocht);2011;68803
568;Overheid;D632 Uitkeringen in natura (aangekocht);2012;70702
569;Overheid;D632 Uitkeringen in natura (aangekocht);2013;70870
570;Overheid;D632 Uitkeringen in natura (aangekocht);2014;71447
571;Overheid;D632 Uitkeringen in natura (aangekocht);2015;71699
572;Overheid;D632 Uitkeringen in natura (aangekocht);2016;73663
573;Overheid;D632 Uitkeringen in natura (aangekocht);2017;75892
574;Overheid;D632 Uitkeringen in natura (aangekocht);2018;80056
575;Overheid;D632 Uitkeringen in natura (aangekocht);2019;85477
576;Overheid;D632 Uitkeringen in natura (aangekocht);2020;86035
577;Overheid;D632 Uitkeringen in natura (aangekocht);2021;94454
578;Overheid;D632 Uitkeringen in natura (aangekocht);2022;99218
579;Overheid;D632 Uitkeringen in natura (aangekocht);2023;108098
580;Overheid;P32 Collectieve consumptieve bestedingen;1995;29891
581;Overheid;P32 Collectieve consumptieve bestedingen;1996;29932
582;Overheid;P32 Collectieve consumptieve bestedingen;1997;31235
583;Overheid;P32 Collectieve consumptieve bestedingen;1998;32586
584;Overheid;P32 Collectieve consumptieve bestedingen;1999;34080
585;Overheid;P32 Collectieve consumptieve bestedingen;2000;36060
586;Overheid;P32 Collectieve consumptieve bestedingen;2001;38924
587;Overheid;P32 Collectieve consumptieve bestedingen;2002;41860
588;Overheid;P32 Collectieve consumptieve bestedingen;2003;44160
589;Overheid;P32 Collectieve consumptieve bestedingen;2004;43923
590;Overheid;P32 Collectieve consumptieve bestedingen;2005;44812
591;Overheid;P32 Collectieve consumptieve bestedingen;2006;45712
592;Overheid;P32 Collectieve consumptieve bestedingen;2007;48545
593;Overheid;P32 Collectieve consumptieve bestedingen;2008;51436
594;Overheid;P32 Collectieve consumptieve bestedingen;2009;54314
595;Overheid;P32 Collectieve consumptieve bestedingen;2010;54157
596;Overheid;P32 Collectieve consumptieve bestedingen;2011;53271
597;Overheid;P32 Collectieve consumptieve bestedingen;2012;53657
598;Overheid;P32 Collectieve consumptieve bestedingen;2013;54798
599;Overheid;P32 Collectieve consumptieve bestedingen;2014;55845
600;Overheid;P32 Collectieve consumptieve bestedingen;2015;55348
601;Overheid;P32 Collectieve consumptieve bestedingen;2016;56834
602;Overheid;P32 Collectieve consumptieve bestedingen;2017;57516
603;Overheid;P32 Collectieve consumptieve bestedingen;2018;60124
604;Overheid;P32 Collectieve consumptieve bestedingen;2019;63452
605;Overheid;P32 Collectieve consumptieve bestedingen;2020;67354
606;Overheid;P32 Collectieve consumptieve bestedingen;2021;71193
607;Overheid;P32 Collectieve consumptieve bestedingen;2022;76858
608;Overheid;P32 Collectieve consumptieve bestedingen;2023;85166
609;Centrale overheid;P1 Output;1995;26563
610;Centrale overheid;P1 Output;1996;27403
611;Centrale overheid;P1 Output;1997;28244
612;Centrale overheid;P1 Output;1998;29342
613;Centrale overheid;P1 Output;1999;29955
614;Centrale overheid;P1 Output;2000;32794
615;Centrale overheid;P1 Output;2001;36340
616;Centrale overheid;P1 Output;2002;37613
617;Centrale overheid;P1 Output;2003;38749
618;Centrale overheid;P1 Output;2004;38898
619;Centrale overheid;P1 Output;2005;40560
620;Centrale overheid;P1 Output;2006;43096
621;Centrale overheid;P1 Output;2007;44872
622;Centrale overheid;P1 Output;2008;49475
623;Centrale overheid;P1 Output;2009;48867
624;Centrale overheid;P1 Output;2010;49146
625;Centrale overheid;P1 Output;2011;49311
626;Centrale overheid;P1 Output;2012;50822
627;Centrale overheid;P1 Output;2013;56205
628;Centrale overheid;P1 Output;2014;54775
629;Centrale overheid;P1 Output;2015;53058
630;Centrale overheid;P1 Output;2016;53306
631;Centrale overheid;P1 Output;2017;53712
632;Centrale overheid;P1 Output;2018;55632
633;Centrale overheid;P1 Output;2019;57814
634;Centrale overheid;P1 Output;2020;60358
635;Centrale overheid;P1 Output;2021;66894
636;Centrale overheid;P1 Output;2022;77101
637;Centrale overheid;P1 Output;2023;76386
638;Centrale overheid;P11 Marktoutput;1995;3520
639;Centrale overheid;P11 Marktoutput;1996;3919
640;Centrale overheid;P11 Marktoutput;1997;3988
641;Centrale overheid;P11 Marktoutput;1998;3780
642;Centrale overheid;P11 Marktoutput;1999;3412
643;Centrale overheid;P11 Marktoutput;2000;4511
644;Centrale overheid;P11 Marktoutput;2001;5512
645;Centrale overheid;P11 Marktoutput;2002;5058
646;Centrale overheid;P11 Marktoutput;2003;5306
647;Centrale overheid;P11 Marktoutput;2004;5723
648;Centrale overheid;P11 Marktoutput;2005;6348
649;Centrale overheid;P11 Marktoutput;2006;7739
650;Centrale overheid;P11 Marktoutput;2007;7738
651;Centrale overheid;P11 Marktoutput;2008;10553
652;Centrale overheid;P11 Marktoutput;2009;8330
653;Centrale overheid;P11 Marktoutput;2010;8615
654;Centrale overheid;P11 Marktoutput;2011;9259
655;Centrale overheid;P11 Marktoutput;2012;10638
656;Centrale overheid;P11 Marktoutput;2013;10927
657;Centrale overheid;P11 Marktoutput;2014;8869
658;Centrale overheid;P11 Marktoutput;2015;6611
659;Centrale overheid;P11 Marktoutput;2016;5114
660;Centrale overheid;P11 Marktoutput;2017;5110
661;Centrale overheid;P11 Marktoutput;2018;4721
662;Centrale overheid;P11 Marktoutput;2019;4225
663;Centrale overheid;P11 Marktoutput;2020;3074
664;Centrale overheid;P11 Marktoutput;2021;5013
665;Centrale overheid;P11 Marktoutput;2022;10047
666;Centrale overheid;P11 Marktoutput;2023;3430
667;Centrale overheid;P12A Investeringen in eigen beheer;1995;1966
668;Centrale overheid;P12A Investeringen in eigen beheer;1996;1950
669;Centrale overheid;P12A Investeringen in eigen beheer;1997;2060
670;Centrale overheid;P12A Investeringen in eigen beheer;1998;2161
671;Centrale overheid;P12A Investeringen in eigen beheer;1999;2386
672;Centrale overheid;P12A Investeringen in eigen beheer;2000;2514
673;Centrale overheid;P12A Investeringen in eigen beheer;2001;2808
674;Centrale overheid;P12A Investeringen in eigen beheer;2002;3036
675;Centrale overheid;P12A Investeringen in eigen beheer;2003;3243
676;Centrale overheid;P12A Investeringen in eigen beheer;2004;3331
677;Centrale overheid;P12A Investeringen in eigen beheer;2005;3382
678;Centrale overheid;P12A Investeringen in eigen beheer;2006;3467
679;Centrale overheid;P12A Investeringen in eigen beheer;2007;3414
680;Centrale overheid;P12A Investeringen in eigen beheer;2008;3537
681;Centrale overheid;P12A Investeringen in eigen beheer;2009;3762
682;Centrale overheid;P12A Investeringen in eigen beheer;2010;3941
683;Centrale overheid;P12A Investeringen in eigen beheer;2011;4182
684;Centrale overheid;P12A Investeringen in eigen beheer;2012;4132
685;Centrale overheid;P12A Investeringen in eigen beheer;2013;4334
686;Centrale overheid;P12A Investeringen in eigen beheer;2014;4453
687;Centrale overheid;P12A Investeringen in eigen beheer;2015;4613
688;Centrale overheid;P12A Investeringen in eigen beheer;2016;4675
689;Centrale overheid;P12A Investeringen in eigen beheer;2017;4840
690;Centrale overheid;P12A Investeringen in eigen beheer;2018;5112
691;Centrale overheid;P12A Investeringen in eigen beheer;2019;5217
692;Centrale overheid;P12A Investeringen in eigen beheer;2020;5450
693;Centrale overheid;P12A Investeringen in eigen beheer;2021;5768
694;Centrale overheid;P12A Investeringen in eigen beheer;2022;6008
695;Centrale overheid;P12A Investeringen in eigen beheer;2023;6299
696;Centrale overheid;P13 Niet-marktoutput;1995;21077
697;Centrale overheid;P13 Niet-marktoutput;1996;21534
698;Centrale overheid;P13 Niet-marktoutput;1997;22196
699;Centrale overheid;P13 Niet-marktoutput;1998;23401
700;Centrale overheid;P13 Niet-marktoutput;1999;24157
701;Centrale overheid;P13 Niet-marktoutput;2000;25769
702;Centrale overheid;P13 Niet-marktoutput;2001;28020
703;Centrale overheid;P13 Niet-marktoutput;2002;29519
704;Centrale overheid;P13 Niet-marktoutput;2003;30200
705;Centrale overheid;P13 Niet-marktoutput;2004;29844
706;Centrale overheid;P13 Niet-marktoutput;2005;30830
707;Centrale overheid;P13 Niet-marktoutput;2006;31890
708;Centrale overheid;P13 Niet-marktoutput;2007;33720
709;Centrale overheid;P13 Niet-marktoutput;2008;35385
710;Centrale overheid;P13 Niet-marktoutput;2009;36775
711;Centrale overheid;P13 Niet-marktoutput;2010;36590
712;Centrale overheid;P13 Niet-marktoutput;2011;35870
713;Centrale overheid;P13 Niet-marktoutput;2012;36052
714;Centrale overheid;P13 Niet-marktoutput;2013;40944
715;Centrale overheid;P13 Niet-marktoutput;2014;41453
716;Centrale overheid;P13 Niet-marktoutput;2015;41834
717;Centrale overheid;P13 Niet-marktoutput;2016;43517
718;Centrale overheid;P13 Niet-marktoutput;2017;43762
719;Centrale overheid;P13 Niet-marktoutput;2018;45799
720;Centrale overheid;P13 Niet-marktoutput;2019;48372
721;Centrale overheid;P13 Niet-marktoutput;2020;51834
722;Centrale overheid;P13 Niet-marktoutput;2021;56113
723;Centrale overheid;P13 Niet-marktoutput;2022;61046
724;Centrale overheid;P13 Niet-marktoutput;2023;66657
725;Centrale overheid;P131 Betalingen voor niet-marktoutput;1995;1563
726;Centrale overheid;P131 Betalingen voor niet-marktoutput;1996;1930
727;Centrale overheid;P131 Betalingen voor niet-marktoutput;1997;1900
728;Centrale overheid;P131 Betalingen voor niet-marktoutput;1998;1944
729;Centrale overheid;P131 Betalingen voor niet-marktoutput;1999;2015
730;Centrale overheid;P131 Betalingen voor niet-marktoutput;2000;2403
731;Centrale overheid;P131 Betalingen voor niet-marktoutput;2001;2730
732;Centrale overheid;P131 Betalingen voor niet-marktoutput;2002;2842
733;Centrale overheid;P131 Betalingen voor niet-marktoutput;2003;3112
734;Centrale overheid;P131 Betalingen voor niet-marktoutput;2004;3263
735;Centrale overheid;P131 Betalingen voor niet-marktoutput;2005;3359
736;Centrale overheid;P131 Betalingen voor niet-marktoutput;2006;3538
737;Centrale overheid;P131 Betalingen voor niet-marktoutput;2007;3814
738;Centrale overheid;P131 Betalingen voor niet-marktoutput;2008;3974
739;Centrale overheid;P131 Betalingen voor niet-marktoutput;2009;3841
740;Centrale overheid;P131 Betalingen voor niet-marktoutput;2010;4024
741;Centrale overheid;P131 Betalingen voor niet-marktoutput;2011;4487
742;Centrale overheid;P131 Betalingen voor niet-marktoutput;2012;4350
743;Centrale overheid;P131 Betalingen voor niet-marktoutput;2013;4399
744;Centrale overheid;P131 Betalingen voor niet-marktoutput;2014;4328
745;Centrale overheid;P131 Betalingen voor niet-marktoutput;2015;4765
746;Centrale overheid;P131 Betalingen voor niet-marktoutput;2016;4704
747;Centrale overheid;P131 Betalingen voor niet-marktoutput;2017;4764
748;Centrale overheid;P131 Betalingen voor niet-marktoutput;2018;5084
749;Centrale overheid;P131 Betalingen voor niet-marktoutput;2019;5185
750;Centrale overheid;P131 Betalingen voor niet-marktoutput;2020;5179
751;Centrale overheid;P131 Betalingen voor niet-marktoutput;2021;5649
752;Centrale overheid;P131 Betalingen voor niet-marktoutput;2022;6248
753;Centrale overheid;P131 Betalingen voor niet-marktoutput;2023;6464
754;Centrale overheid;P132 Overige niet-marktoutput;1995;19514
755;Centrale overheid;P132 Overige niet-marktoutput;1996;19604
756;Centrale overheid;P132 Overige niet-marktoutput;1997;20296
757;Centrale overheid;P132 Overige niet-marktoutput;1998;21457
758;Centrale overheid;P132 Overige niet-marktoutput;1999;22142
759;Centrale overheid;P132 Overige niet-marktoutput;2000;23366
760;Centrale overheid;P132 Overige niet-marktoutput;2001;25290
761;Centrale overheid;P132 Overige niet-marktoutput;2002;26677
762;Centrale overheid;P132 Overige niet-marktoutput;2003;27088
763;Centrale overheid;P132 Overige niet-marktoutput;2004;26581
764;Centrale overheid;P132 Overige niet-marktoutput;2005;27471
765;Centrale overheid;P132 Overige niet-marktoutput;2006;28352
766;Centrale overheid;P132 Overige niet-marktoutput;2007;29906
767;Centrale overheid;P132 Overige niet-marktoutput;2008;31411
768;Centrale overheid;P132 Overige niet-marktoutput;2009;32934
769;Centrale overheid;P132 Overige niet-marktoutput;2010;32566
770;Centrale overheid;P132 Overige niet-marktoutput;2011;31383
771;Centrale overheid;P132 Overige niet-marktoutput;2012;31702
772;Centrale overheid;P132 Overige niet-marktoutput;2013;36545
773;Centrale overheid;P132 Overige niet-marktoutput;2014;37125
774;Centrale overheid;P132 Overige niet-marktoutput;2015;37069
775;Centrale overheid;P132 Overige niet-marktoutput;2016;38813
776;Centrale overheid;P132 Overige niet-marktoutput;2017;38998
777;Centrale overheid;P132 Overige niet-marktoutput;2018;40715
778;Centrale overheid;P132 Overige niet-marktoutput;2019;43187
779;Centrale overheid;P132 Overige niet-marktoutput;2020;46655
780;Centrale overheid;P132 Overige niet-marktoutput;2021;50464
781;Centrale overheid;P132 Overige niet-marktoutput;2022;54798
782;Centrale overheid;P132 Overige niet-marktoutput;2023;60193
783;Centrale overheid;P2 Intermediair verbruik;1995;8921
784;Centrale overheid;P2 Intermediair verbruik;1996;9480
785;Centrale overheid;P2 Intermediair verbruik;1997;9614
786;Centrale overheid;P2 Intermediair verbruik;1998;10124
787;Centrale overheid;P2 Intermediair verbruik;1999;10270
788;Centrale overheid;P2 Intermediair verbruik;2000;11552
789;Centrale overheid;P2 Intermediair verbruik;2001;13141
790;Centrale overheid;P2 Intermediair verbruik;2002;13543
791;Centrale overheid;P2 Intermediair verbruik;2003;13686
792;Centrale overheid;P2 Intermediair verbruik;2004;13193
793;Centrale overheid;P2 Intermediair verbruik;2005;12716
794;Centrale overheid;P2 Intermediair verbruik;2006;12971
795;Centrale overheid;P2 Intermediair verbruik;2007;14129
796;Centrale overheid;P2 Intermediair verbruik;2008;15100
797;Centrale overheid;P2 Intermediair verbruik;2009;15733
798;Centrale overheid;P2 Intermediair verbruik;2010;15166
799;Centrale overheid;P2 Intermediair verbruik;2011;14460
800;Centrale overheid;P2 Intermediair verbruik;2012;14129
801;Centrale overheid;P2 Intermediair verbruik;2013;15840
802;Centrale overheid;P2 Intermediair verbruik;2014;16391
803;Centrale overheid;P2 Intermediair verbruik;2015;16092
804;Centrale overheid;P2 Intermediair verbruik;2016;17337
805;Centrale overheid;P2 Intermediair verbruik;2017;17040
806;Centrale overheid;P2 Intermediair verbruik;2018;17593
807;Centrale overheid;P2 Intermediair verbruik;2019;18251
808;Centrale overheid;P2 Intermediair verbruik;2020;20054
809;Centrale overheid;P2 Intermediair verbruik;2021;23134
810;Centrale overheid;P2 Intermediair verbruik;2022;24845
811;Centrale overheid;P2 Intermediair verbruik;2023;27675
812;Centrale overheid;B1g Bruto toegevoegde waarde;1995;17642
813;Centrale overheid;B1g Bruto toegevoegde waarde;1996;17923
814;Centrale overheid;B1g Bruto toegevoegde waarde;1997;18630
815;Centrale overheid;B1g Bruto toegevoegde waarde;1998;19218
816;Centrale overheid;B1g Bruto toegevoegde waarde;1999;19685
817;Centrale overheid;B1g Bruto toegevoegde waarde;2000;21242
818;Centrale overheid;B1g Bruto toegevoegde waarde;2001;23199
819;Centrale overheid;B1g Bruto toegevoegde waarde;2002;24070
820;Centrale overheid;B1g Bruto toegevoegde waarde;2003;25063
