ID;Geslacht;Verblijfsjaar;Onderwijssoort;Studierichting;Opleidingsfase;Perioden;TotaalIngeschrevenen_1;TotaalNietInternationaleStudenten_2;TotaalInternationaleStudenten_3
170;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2015/'16;9110;6600;2500
171;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2016/'17;9460;6620;2850
172;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2017/'18;9770;6660;3100
173;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2018/'19;9910;6500;3400
174;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2019/'20;10040;6510;3520
175;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2020/'21;10860;7100;3760
176;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2021/'22;11350;7350;4000
177;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2022/'23;10990;6980;4020
178;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2023/'24;10610;6450;4160
179;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;02 Vormgeving, kunst, talen en gesch...;Master- en vervolgopleidingen;2024/'25;10760;6420;4340
180;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2005/'06;68440;63300;5140
181;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2006/'07;66880;61280;5600
182;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2007/'08;68570;62370;6200
183;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2008/'09;69910;63380;6540
184;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2009/'10;75140;67770;7380
185;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2010/'11;79860;71510;8360
186;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2011/'12;82160;72990;9170
187;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2012/'13;80380;70510;9870
188;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2013/'14;82770;72100;10680
189;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2014/'15;83040;71540;11500
190;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2015/'16;82000;69560;12440
191;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2016/'17;82930;68310;14630
192;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2017/'18;85330;68150;17180
193;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2018/'19;88770;68080;20690
194;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2019/'20;92580;69050;23530
195;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2020/'21;99990;73250;26750
196;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2021/'22;103720;73820;29900
197;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2022/'23;102720;71730;30990
198;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2023/'24;101940;70300;31640
199;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Totaal opleidingsfase;2024/'25;101150;69880;31270
200;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2005/'06;63170;58910;4260
201;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2006/'07;58270;53790;4470
202;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2007/'08;57860;53020;4850
203;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2008/'09;58190;53310;4880
204;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2009/'10;62170;56810;5370
205;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2010/'11;65700;59740;5960
206;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2011/'12;67540;61080;6460
207;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2012/'13;65600;58650;6960
208;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2013/'14;67510;59870;7640
209;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2014/'15;67000;58900;8100
210;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2015/'16;65460;56840;8620
211;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2016/'17;66140;55740;10400
212;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2017/'18;68230;55670;12560
213;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2018/'19;71060;55570;15500
214;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2019/'20;74530;56820;17720
215;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2020/'21;79780;59840;19940
216;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2021/'22;81900;59650;22250
217;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2022/'23;81900;58270;23630
218;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2023/'24;81720;57230;24490
219;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Bachelor- en doctoraalopleidingen;2024/'25;80230;56420;23820
220;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2005/'06;5270;4390;880
221;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2006/'07;8620;7490;1130
222;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2007/'08;10700;9350;1350
223;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2008/'09;11720;10070;1660
224;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2009/'10;12970;10960;2010
225;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2010/'11;14160;11760;2400
226;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2011/'12;14620;11910;2710
227;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2012/'13;14780;11870;2910
228;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2013/'14;15260;12220;3040
229;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2014/'15;16040;12640;3390
230;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2015/'16;16540;12720;3810
231;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2016/'17;16790;12560;4230
232;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2017/'18;17110;12480;4620
233;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2018/'19;17710;12510;5200
234;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2019/'20;18050;12240;5810
235;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2020/'21;20210;13410;6810
236;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2021/'22;21820;14170;7660
237;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2022/'23;20820;13460;7360
238;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2023/'24;20220;13070;7150
239;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;Master- en vervolgopleidingen;2024/'25;20920;13460;7450
240;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2005/'06;147910;138360;9540
241;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2006/'07;152910;143180;9730
242;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2007/'08;158370;147410;10960
243;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2008/'09;167110;153920;13190
244;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2009/'10;177700;162360;15340
245;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2010/'11;183970;167190;16780
246;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2011/'12;188490;170670;17820
247;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2012/'13;186360;167850;18510
248;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2013/'14;192040;173120;18920
249;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2014/'15;194430;175240;19190
250;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2015/'16;193270;173170;20100
251;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2016/'17;195000;173920;21080
252;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2017/'18;199740;177170;22570
253;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2018/'19;204110;180180;23930
254;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2019/'20;208560;182980;25580
255;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2020/'21;221700;193690;28010
256;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2021/'22;224340;192930;31400
257;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2022/'23;217470;184440;33030
258;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2023/'24;210660;176100;34560
259;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Totaal opleidingsfase;2024/'25;205560;169810;35750
260;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2005/'06;138550;130020;8530
261;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2006/'07;138910;130650;8260
262;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2007/'08;140090;131210;8880
263;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2008/'09;146520;135970;10550
264;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2009/'10;154360;142410;11960
265;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2010/'11;157270;144540;12730
266;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2011/'12;162670;149220;13450
267;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2012/'13;160660;146640;14020
268;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2013/'14;165620;151550;14070
269;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2014/'15;168220;153950;14270
270;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2015/'16;166550;152000;14550
271;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2016/'17;168130;153010;15130
272;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2017/'18;172210;155950;16260
273;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2018/'19;175500;158180;17320
274;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2019/'20;179170;160450;18720
275;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2020/'21;189150;168760;20390
276;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2021/'22;190030;167270;22760
277;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2022/'23;185020;160160;24860
278;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2023/'24;178810;152560;26250
279;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2024/'25;173090;146330;26760
280;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2005/'06;9360;8340;1010
281;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2006/'07;14000;12540;1460
282;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2007/'08;18280;16200;2080
283;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2008/'09;20590;17950;2630
284;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2009/'10;23330;19950;3380
285;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2010/'11;26700;22650;4050
286;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2011/'12;25820;21450;4370
287;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2012/'13;25700;21210;4490
288;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2013/'14;26430;21570;4860
289;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2014/'15;26210;21290;4920
290;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2015/'16;26720;21170;5550
291;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2016/'17;26860;20920;5950
292;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2017/'18;27530;21220;6310
293;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2018/'19;28610;21990;6610
294;Totaal mannen en vrouwen;Totaal verblijfsjaar;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2019/'20;29380;22530;6860
