ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
121;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
122;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
123;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
124;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
125;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
126;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
127;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
128;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
129;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Met startkwalificatie;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
130;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2007/'08;550.0;550.0;10.0;0.0;0.0;0.0
131;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2008/'09;460.0;460.0;0.0;0.0;0.0;0.0
132;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2009/'10;560.0;550.0;0.0;0.0;0.0;0.0
133;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2010/'11;590.0;580.0;0.0;0.0;0.0;0.0
134;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2011/'12;470.0;470.0;10.0;0.0;0.0;0.0
135;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2012/'13;150.0;150.0;0.0;0.0;0.0;0.0
136;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2013/'14;160.0;150.0;0.0;0.0;0.0;0.0
137;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2014/'15;130.0;130.0;0.0;0.0;0.0;0.0
138;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2015/'16;170.0;160.0;0.0;0.0;0.0;0.0
139;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2016/'17;140.0;140.0;0.0;0.0;0.0;0.0
140;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2017/'18;160.0;160.0;0.0;0.0;0.0;0.0
141;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2018/'19;130.0;130.0;0.0;0.0;0.0;0.0
142;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Zonder startkwalificatie;2019/'20;80.0;80.0;0.0;0.0;0.0;0.0
143;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
144;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
145;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2009/'10;10.0;10.0;0.0;0.0;0.0;0.0
146;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
147;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2011/'12;10.0;10.0;0.0;0.0;0.0;0.0
148;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
149;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
150;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
151;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
152;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
153;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
154;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
155;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal voortgezet onderwijs (vo);Startkwalificatie onbekend;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
156;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0
157;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2008/'09;20.0;20.0;0.0;0.0;0.0;0.0
158;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2009/'10;20.0;20.0;0.0;0.0;0.0;0.0
159;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2010/'11;30.0;30.0;0.0;0.0;0.0;0.0
160;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2011/'12;20.0;10.0;0.0;0.0;0.0;0.0
161;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2012/'13;10.0;10.0;0.0;0.0;0.0;0.0
162;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
163;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
164;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2015/'16;10.0;10.0;0.0;0.0;0.0;0.0
165;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2016/'17;10.0;10.0;0.0;0.0;0.0;0.0
166;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2017/'18;10.0;10.0;0.0;0.0;0.0;0.0
167;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2018/'19;10.0;10.0;0.0;0.0;0.0;0.0
168;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
169;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
170;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
171;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
172;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
173;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
174;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
175;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
176;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
177;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
178;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
179;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
180;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
182;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2007/'08;20.0;20.0;0.0;0.0;0.0;0.0
183;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2008/'09;20.0;20.0;0.0;0.0;0.0;0.0
184;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2009/'10;20.0;20.0;0.0;0.0;0.0;0.0
185;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2010/'11;30.0;30.0;0.0;0.0;0.0;0.0
186;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2011/'12;20.0;10.0;0.0;0.0;0.0;0.0
187;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2012/'13;10.0;10.0;0.0;0.0;0.0;0.0
188;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
189;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
190;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2015/'16;10.0;10.0;0.0;0.0;0.0;0.0
191;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2016/'17;10.0;10.0;0.0;0.0;0.0;0.0
192;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2017/'18;10.0;10.0;0.0;0.0;0.0;0.0
193;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2018/'19;10.0;10.0;0.0;0.0;0.0;0.0
194;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
195;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
196;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
197;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
198;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
199;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
200;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
201;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
202;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
203;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
204;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
205;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
206;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
207;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
208;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2007/'08;330.0;330.0;0.0;0.0;0.0;0.0
209;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2008/'09;250.0;250.0;0.0;0.0;0.0;0.0
210;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2009/'10;280.0;280.0;0.0;0.0;0.0;0.0
211;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2010/'11;330.0;330.0;0.0;0.0;0.0;0.0
212;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2011/'12;270.0;270.0;0.0;0.0;0.0;0.0
213;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2012/'13;70.0;70.0;0.0;0.0;0.0;0.0
214;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2013/'14;70.0;70.0;0.0;0.0;0.0;0.0
215;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2014/'15;60.0;60.0;0.0;0.0;0.0;0.0
216;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2015/'16;60.0;60.0;0.0;0.0;0.0;0.0
217;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2016/'17;70.0;70.0;0.0;0.0;0.0;0.0
218;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2017/'18;80.0;80.0;0.0;0.0;0.0;0.0
219;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2018/'19;60.0;60.0;0.0;0.0;0.0;0.0
220;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2019/'20;50.0;50.0;0.0;0.0;0.0;0.0
221;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
222;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
223;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
224;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
225;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
226;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
227;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
228;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
229;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2017/'18;0.0;0.0;0.0;0.0;0.0;0.0
232;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2018/'19;0.0;0.0;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2019/'20;0.0;0.0;0.0;0.0;0.0;0.0
234;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2007/'08;330.0;320.0;0.0;0.0;0.0;0.0
235;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2008/'09;250.0;250.0;0.0;0.0;0.0;0.0
236;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2009/'10;280.0;280.0;0.0;0.0;0.0;0.0
237;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2010/'11;320.0;320.0;0.0;0.0;0.0;0.0
238;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2011/'12;260.0;260.0;0.0;0.0;0.0;0.0
