ID;Geslacht;Leeftijd;BurgerlijkeStaat;Generatie;Migratieachtergrond;Perioden;Bevolking_1
243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);1996;1134900.0
244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);1997;1149025.0
245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);1998;1167519.0
246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);1999;1187061.0
247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2000;1209012.0
248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2001;1238682.0
249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2002;1267861.0
250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2003;1288479.0
251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2004;1303662.0
252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2005;1316219.0
253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2006;1328064.0
254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2007;1339242.0
255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2008;1363223.0
256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2009;1398450.0
257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2010;1428461.0
258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2011;1460931.0
259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2012;1494803.0
260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2013;1519080.0
261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2014;1542277.0
262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2015;1572649.0
263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2016;1602379.0
264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2017;1638193.0
265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2018;1681584.0
266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2019;1731779.0
267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2020;1791850.0
268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2021;1830696.0
269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europa (excl. Nederlandse achtergrond);2022;1889704.0
270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;1996;13969.0
271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;1997;14370.0
272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;1998;14975.0
273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;1999;15712.0
274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2000;16536.0
275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2001;17401.0
276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2002;18388.0
277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2003;18967.0
278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2004;19278.0
279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2005;19520.0
280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2006;19602.0
281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2007;19680.0
282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2008;19821.0
283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2009;20025.0
284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2010;20232.0
285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2011;20476.0
286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2012;20660.0
287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2013;20799.0
288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2014;21030.0
289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2015;21355.0
290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2016;22048.0
291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2017;22659.0
292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2018;23207.0
293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2019;23828.0
294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2020;24542.0
295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2021;24390.0
296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Oceanië;2022;24423.0
297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;1996;731930.0
298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;1997;730557.0
299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;1998;733059.0
300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;1999;735701.0
301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2000;739309.0
302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2001;744219.0
303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2002;748930.0
304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2003;749561.0
305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2004;748417.0
306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2005;811570.0
307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2006;815968.0
308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2007;834474.0
309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2008;851690.0
310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2009;877552.0
311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2010;897994.0
312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2011;921064.0
313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2012;946621.0
314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2013;965082.0
315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2014;984106.0
316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2015;1009902.0
317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2016;1034201.0
318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2017;1061721.0
319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2018;1095055.0
320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2019;1132651.0
321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2020;1176651.0
322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2021;1122201.0
323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Europese Unie (excl. Nederlandse acht...;2022;1164767.0
324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;1996;82927.0
325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;1997;83775.0
326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;1998;85395.0
327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;1999;87271.0
328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2000;89316.0
329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2001;91567.0
330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2002;94048.0
331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2003;95837.0
332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2004;96981.0
333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2005;97392.0
334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2006;97978.0
335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2007;98522.0
336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2008;100549.0
337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2009;104598.0
338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2010;107960.0
339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2011;111255.0
340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2012;115424.0
341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2013;120714.0
342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2014;125890.0
343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2015;130608.0
344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2016;135637.0
345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2017;141629.0
346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2018;148736.0
347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2019;156545.0
348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2020;166031.0
349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2021;169781.0
350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;GIPS landen in de EU;2022;181453.0
351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;1996;
352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;1997;
353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;1998;
354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;1999;
355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2000;
356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2001;
357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2002;
358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2003;
359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2004;
360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2005;65335.0
361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2006;72092.0
362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2007;92748.0
363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2008;107970.0
364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2009;125935.0
365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2010;140433.0
366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2011;157787.0
367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2012;178488.0
368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2013;193464.0
369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2014;209005.0
370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2015;230842.0
371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2016;249554.0
372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2017;268218.0
373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2018;290614.0
374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2019;316095.0
375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2020;343984.0
376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2021;381614.0
377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Midden- en Oost-Europese landen in de EU;2022;410032.0
378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;1996;4916.0
379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;1997;7724.0
380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;1998;11551.0
381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;1999;15811.0
382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2000;21468.0
383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2001;26394.0
384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2002;31167.0
385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2003;34249.0
386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2004;36043.0
387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2005;37021.0
388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2006;37246.0
389;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2007;37230.0
390;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2008;37370.0
391;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2009;37709.0
392;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2010;38664.0
393;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2011;40064.0
394;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2012;41473.0
395;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2013;42348.0
396;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2014;43183.0
397;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2015;43732.0
398;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2016;44339.0
399;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2017;46701.0
400;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2018;47776.0
401;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2019;49122.0
402;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2020;50403.0
403;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2021;51830.0
404;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Afghanistan;2022;54991.0
405;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;1996;186.0
406;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;1997;218.0
407;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;1998;269.0
408;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;1999;369.0
409;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2000;440.0
410;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2001;542.0
411;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2002;671.0
412;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2003;774.0
413;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2004;864.0
414;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2005;903.0
415;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2006;940.0
416;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2007;1000.0
417;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2008;1058.0
418;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2009;1185.0
419;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2010;1327.0
420;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2011;1392.0
421;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2012;1497.0
422;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2013;1629.0
423;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2014;1771.0
424;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2015;1990.0
425;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2016;2257.0
426;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2017;2569.0
427;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2018;2852.0
428;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2019;3252.0
429;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2020;3722.0
430;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2021;4026.0
431;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Albanië;2022;4359.0
432;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;1996;4879.0
433;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;1997;5265.0
434;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;1998;5576.0
435;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;1999;5978.0
436;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;2000;6290.0
437;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Algerije;2001;6668.0
