ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
301;Totaal mannen en vrouwen;Totaal;Suriname;2018;351681;176412;175269
302;Totaal mannen en vrouwen;Totaal;Suriname;2019;353909;176564;177345
303;Totaal mannen en vrouwen;Totaal;Suriname;2020;356402;176963;179439
304;Totaal mannen en vrouwen;Totaal;Suriname;2021;358266;176571;181695
305;Totaal mannen en vrouwen;Totaal;Suriname;2022;359814;176127;183687
306;Totaal mannen en vrouwen;Totaal;Turkije;1972;30692;27887;2805
307;Totaal mannen en vrouwen;Totaal;Turkije;1973;36522;32512;4010
308;Totaal mannen en vrouwen;Totaal;Turkije;1974;45665;40250;5415
309;Totaal mannen en vrouwen;Totaal;Turkije;1975;55639;48596;7043
310;Totaal mannen en vrouwen;Totaal;Turkije;1976;67413;58459;8954
311;Totaal mannen en vrouwen;Totaal;Turkije;1977;76265;65233;11032
312;Totaal mannen en vrouwen;Totaal;Turkije;1978;86041;72344;13697
313;Totaal mannen en vrouwen;Totaal;Turkije;1979;97767;80990;16777
314;Totaal mannen en vrouwen;Totaal;Turkije;1980;112774;92568;20206
315;Totaal mannen en vrouwen;Totaal;Turkije;1981;132060;107809;24251
316;Totaal mannen en vrouwen;Totaal;Turkije;1982;142106;113389;28717
317;Totaal mannen en vrouwen;Totaal;Turkije;1983;146961;114268;32693
318;Totaal mannen en vrouwen;Totaal;Turkije;1984;150011;113241;36770
319;Totaal mannen en vrouwen;Totaal;Turkije;1985;153164;112343;40821
320;Totaal mannen en vrouwen;Totaal;Turkije;1986;159586;114760;44826
321;Totaal mannen en vrouwen;Totaal;Turkije;1987;168730;119647;49083
322;Totaal mannen en vrouwen;Totaal;Turkije;1988;178906;124972;53934
323;Totaal mannen en vrouwen;Totaal;Turkije;1989;190778;131301;59477
324;Totaal mannen en vrouwen;Totaal;Turkije;1990;203647;138089;65558
325;Totaal mannen en vrouwen;Totaal;Turkije;1991;219161;147160;72001
326;Totaal mannen en vrouwen;Totaal;Turkije;1992;234816;156121;78695
327;Totaal mannen en vrouwen;Totaal;Turkije;1993;246031;160582;85449
328;Totaal mannen en vrouwen;Totaal;Turkije;1994;256523;164416;92107
329;Totaal mannen en vrouwen;Totaal;Turkije;1995;263791;165741;98050
330;Totaal mannen en vrouwen;Totaal;Turkije;1996;271514;167248;104266
331;Totaal mannen en vrouwen;Totaal;Turkije;1997;279708;169034;110674
332;Totaal mannen en vrouwen;Totaal;Turkije;1998;289777;172416;117361
333;Totaal mannen en vrouwen;Totaal;Turkije;1999;299662;175229;124433
334;Totaal mannen en vrouwen;Totaal;Turkije;2000;308890;177754;131136
335;Totaal mannen en vrouwen;Totaal;Turkije;2001;319600;181595;138005
336;Totaal mannen en vrouwen;Totaal;Turkije;2002;330709;185943;144766
337;Totaal mannen en vrouwen;Totaal;Turkije;2003;341400;190219;151181
338;Totaal mannen en vrouwen;Totaal;Turkije;2004;351648;194319;157329
339;Totaal mannen en vrouwen;Totaal;Turkije;2005;358846;195678;163168
340;Totaal mannen en vrouwen;Totaal;Turkije;2006;364333;195711;168622
341;Totaal mannen en vrouwen;Totaal;Turkije;2007;368600;195113;173487
342;Totaal mannen en vrouwen;Totaal;Turkije;2008;372714;194556;178158
343;Totaal mannen en vrouwen;Totaal;Turkije;2009;378330;195375;182955
344;Totaal mannen en vrouwen;Totaal;Turkije;2010;383957;196385;187572
345;Totaal mannen en vrouwen;Totaal;Turkije;2011;388967;197042;191925
346;Totaal mannen en vrouwen;Totaal;Turkije;2012;392923;197107;195816
347;Totaal mannen en vrouwen;Totaal;Turkije;2013;395302;196203;199099
348;Totaal mannen en vrouwen;Totaal;Turkije;2014;396414;194759;201655
349;Totaal mannen en vrouwen;Totaal;Turkije;2015;396555;192311;204244
350;Totaal mannen en vrouwen;Totaal;Turkije;2016;397471;190621;206850
351;Totaal mannen en vrouwen;Totaal;Turkije;2017;400367;190331;210036
352;Totaal mannen en vrouwen;Totaal;Turkije;2018;404459;191513;212946
353;Totaal mannen en vrouwen;Totaal;Turkije;2019;409877;193698;216179
354;Totaal mannen en vrouwen;Totaal;Turkije;2020;416864;197446;219418
355;Totaal mannen en vrouwen;Totaal;Turkije;2021;422030;199402;222628
356;Totaal mannen en vrouwen;Totaal;Turkije;2022;429978;204249;225729
357;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1972;34100;24764;9336
358;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1973;39155;29061;10094
359;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1974;44247;33405;10842
360;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1975;50002;38213;11789
361;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1976;60386;47645;12741
362;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1977;67559;53682;13877
363;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1978;75336;60034;15302
364;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1979;84514;67403;17111
365;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1980;95828;76614;19214
366;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1981;108223;86619;21604
367;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1982;118086;93817;24269
368;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1983;125999;99084;26915
369;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1984;133465;103699;29766
370;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1985;142071;109262;32809
371;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1986;148594;112541;36053
372;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1987;155589;115999;39590
373;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1988;169384;126064;43320
374;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1989;178388;131056;47332
375;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1990;189264;137738;51526
376;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1991;207222;151074;56148
377;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1992;225392;164335;61057
378;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1993;243492;176839;66653
379;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1994;266247;193519;72728
380;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1995;284395;203407;80988
381;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1996;307072;218658;88414
382;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1997;334346;238193;96153
383;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1998;364122;259465;104657
384;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;1999;397766;283328;114438
385;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2000;427945;303423;124522
386;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2001;464923;329730;135193
387;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2002;503473;357681;145792
388;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2003;535900;379393;156507
389;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2004;554427;388277;166150
390;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2005;564407;389620;174787
391;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2006;570905;388191;182714
392;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2007;576890;386538;190352
393;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2008;590249;391313;198936
394;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2009;616000;407299;208701
395;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2010;644633;425311;219322
396;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2011;668316;438282;230034
397;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2012;690985;450235;240750
398;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2013;708825;457539;251286
399;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2014;731028;469641;261387
400;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2015;763611;490987;272624
401;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2016;813357;529310;284047
402;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2017;878821;581309;297512
403;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2018;933050;621682;311368
404;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2019;984324;657602;326722
405;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2020;1043665;700737;342928
406;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2021;1081283;721606;359677
407;Totaal mannen en vrouwen;Totaal;Overige niet-westerse migratieachterg...;2022;1143516;766991;376525
408;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1972;112496;19743;92753
409;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1973;114527;21239;93288
410;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1974;114804;22625;92179
411;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1975;114445;24304;90141
412;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1976;118028;29080;88948
413;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1977;118321;28488;89833
414;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1978;118702;27043;91659
415;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1979;122960;26378;96582
416;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1980;129437;27002;102435
417;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1981;138727;28432;110295
418;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1982;144827;26766;118061
419;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1983;147069;23161;123908
420;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1984;148194;19641;128553
421;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1985;149601;16961;132640
422;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1986;151802;17097;134705
423;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1987;154882;18002;136880
424;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1988;158763;18842;139921
425;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1989;163416;18919;144497
426;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1990;168980;18929;150051
427;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1991;176496;19519;156977
428;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1992;182782;19570;163212
429;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1993;188829;19402;169427
430;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1994;194483;19897;174586
431;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1995;198091;19142;178949
432;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1996;197337;16272;181065
433;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1997;198839;15817;183022
434;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1998;201333;15374;185959
435;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;1999;207625;16216;191409
436;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2000;213616;17150;196466
437;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2001;222280;18136;204144
438;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2002;229366;18141;211225
439;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2003;233391;16535;216856
440;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2004;234440;14846;219594
441;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2005;233805;13595;220210
442;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2006;229804;12185;217619
443;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2007;226290;11842;214448
444;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2008;224039;12352;211687
445;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2009;224685;14076;210609
446;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2010;225638;15140;210498
447;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2011;227484;16087;211397
448;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2012;228809;16846;211963
449;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2013;228788;16619;212169
450;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2014;226418;16712;209706
451;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2015;227109;17807;209302
452;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2016;228090;20464;207626
453;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2017;231400;23131;208269
454;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2018;233708;24771;208937
455;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2019;236925;25250;211675
456;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2020;239636;25529;214107
457;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2021;239325;22729;216596
458;Totaal mannen en vrouwen;0 tot 5 jaar;Met migratieachtergrond;2022;241616;23045;218571
459;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1972;92747;16073;76674
460;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1973;91163;16135;75028
461;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1974;87247;15397;71850
462;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1975;81526;14186;67340
463;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1976;77321;14053;63268
464;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1977;74892;14136;60756
465;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1978;71488;13540;57948
466;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1979;70394;13224;57170
467;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1980;69208;12482;56726
468;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1981;68654;11551;57103
469;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1982;68618;11435;57183
470;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1983;67134;10469;56665
471;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1984;65407;9714;55693
472;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1985;63916;8916;55000
473;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1986;63254;9247;54007
474;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1987;62924;9458;53466
475;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1988;61726;8984;52742
476;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1989;61253;8759;52494
477;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1990;61609;8730;52879
478;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1991;62303;8929;53374
479;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1992;62692;9038;53654
480;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1993;63423;9429;53994
481;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1994;64744;10066;54678
482;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1995;62814;10153;52661
483;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1996;60456;7925;52531
484;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1997;59565;7477;52088
485;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1998;58992;7044;51948
486;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;1999;59467;7117;52350
487;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2000;60541;7532;53009
488;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2001;62158;8019;54139
489;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2002;63360;8075;55285
490;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2003;63805;7419;56386
491;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2004;63947;6891;57056
492;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2005;63839;6573;57266
493;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2006;63137;6493;56644
494;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2007;62814;6755;56059
495;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2008;63179;7477;55702
496;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2009;64789;8674;56115
497;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2010;66683;9275;57408
498;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2011;68939;9865;59074
499;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2012;71324;10625;60699
500;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2013;73011;10756;62255
501;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2014;73693;10741;62952
502;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2015;74923;10929;63994
503;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2016;75826;11000;64826
504;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2017;77198;11122;66076
505;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2018;78859;11374;67485
506;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2019;80791;11921;68870
507;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2020;82774;12452;70322
508;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2021;83725;12008;71717
509;Totaal mannen en vrouwen;0 tot 5 jaar;Westerse migratieachtergrond;2022;85514;11661;73853
510;Totaal mannen en vrouwen;0 tot 5 jaar;Niet-westerse migratieachtergrond;1972;19749;3670;16079
511;Totaal mannen en vrouwen;0 tot 5 jaar;Niet-westerse migratieachtergrond;1973;23364;5104;18260
512;Totaal mannen en vrouwen;0 tot 5 jaar;Niet-westerse migratieachtergrond;1974;27557;7228;20329
513;Totaal mannen en vrouwen;0 tot 5 jaar;Niet-westerse migratieachtergrond;1975;32919;10118;22801
514;Totaal mannen en vrouwen;0 tot 5 jaar;Niet-westerse migratieachtergrond;1976;40707;15027;25680
