ID;Geslacht;Migratieachtergrond;Onderwijssoort;StudierichtingISCED2013;Perioden;TotaalIngeschrevenen_1;Eerstejaarsstudenten_2;Ouderejaarsstudenten_3
196;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2014/'15;25;12;13
197;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2015/'16;34;8;26
198;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2016/'17;22;7;15
199;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2017/'18;14;10;4
200;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2018/'19;25;13;12
201;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2019/'20;33;18;15
202;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2020/'21;30;8;22
203;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0214 Kunstnijverheid;2021/'22;25;6;19
204;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2010/'11;7664;1683;5981
205;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2011/'12;7438;1595;5843
206;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2012/'13;7061;1598;5463
207;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2013/'14;7025;1633;5392
208;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2014/'15;7058;1646;5412
209;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2015/'16;6645;1443;5202
210;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2016/'17;6552;1467;5085
211;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2017/'18;7097;1858;5239
212;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2018/'19;7275;1827;5448
213;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2019/'20;7317;1787;5530
214;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2020/'21;7591;1919;5672
215;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0215 Muziek en theater;2021/'22;7660;1787;5873
216;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2010/'11;11739;1431;10308
217;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2011/'12;11641;1438;10203
218;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2012/'13;10948;1337;9611
219;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2013/'14;11217;1455;9762
220;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2014/'15;10945;1294;9651
221;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2015/'16;11628;1233;10395
222;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2016/'17;11595;1361;10234
223;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2017/'18;11730;1502;10228
224;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2018/'19;12059;1599;10460
225;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2019/'20;12361;1680;10681
226;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2020/'21;13408;1893;11515
227;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;022 Geesteswetenschappen;2021/'22;14123;1833;12290
228;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2010/'11;0;0;0
229;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2011/'12;0;0;0
230;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2012/'13;0;0;0
231;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2013/'14;0;0;0
232;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2014/'15;0;0;0
233;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2015/'16;0;0;0
234;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2016/'17;0;0;0
235;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2017/'18;0;0;0
236;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2018/'19;0;0;0
237;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2019/'20;0;0;0
238;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2020/'21;0;0;0
239;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0220 Geesteswetenschappen z.n.d.;2021/'22;0;0;0
240;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2010/'11;2755;307;2448
241;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2011/'12;2503;227;2276
242;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2012/'13;2185;202;1983
243;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2013/'14;2023;222;1801
244;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2014/'15;1868;194;1674
245;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2015/'16;2606;181;2425
246;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2016/'17;2474;222;2252
247;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2017/'18;2471;234;2237
248;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2018/'19;2464;239;2225
249;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2019/'20;2518;240;2278
250;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2020/'21;2651;245;2406
251;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0221 Theologie, levensbeschouwing;2021/'22;2672;221;2451
252;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2010/'11;6575;870;5705
253;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2011/'12;6844;982;5862
254;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2012/'13;6658;902;5756
255;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2013/'14;7013;1011;6002
256;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2014/'15;6855;864;5991
257;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2015/'16;6660;813;5847
258;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2016/'17;6721;908;5813
259;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2017/'18;6746;1010;5736
260;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2018/'19;6934;1042;5892
261;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2019/'20;7062;1091;5971
262;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2020/'21;7560;1200;6360
263;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0222 Geschiedenis, archeologie;2021/'22;7914;1166;6748
264;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2010/'11;2409;254;2155
265;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2011/'12;2294;229;2065
266;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2012/'13;2105;233;1872
267;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2013/'14;2181;222;1959
268;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2014/'15;2222;236;1986
269;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2015/'16;2362;239;2123
270;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2016/'17;2400;231;2169
271;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2017/'18;2513;258;2255
272;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2018/'19;2661;318;2343
273;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2019/'20;2781;349;2432
274;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2020/'21;3197;448;2749
275;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0223 Filosofie en ethiek;2021/'22;3537;446;3091
276;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2010/'11;10780;1641;9139
277;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2011/'12;10243;1581;8662
278;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2012/'13;9377;1529;7848
279;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2013/'14;9652;1734;7918
280;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2014/'15;9796;1572;8224
281;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2015/'16;9469;1447;8022
282;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2016/'17;9386;1537;7849
283;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2017/'18;9354;1591;7763
284;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2018/'19;9252;1604;7648
285;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2019/'20;9341;1536;7805
286;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2020/'21;9454;1662;7792
287;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;023 Talen;2021/'22;9651;1646;8005
288;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2010/'11;0;0;0
289;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2011/'12;0;0;0
290;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2012/'13;0;0;0
291;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2013/'14;0;0;0
292;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2014/'15;0;0;0
293;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2015/'16;0;0;0
294;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2016/'17;0;0;0
295;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2017/'18;0;0;0
296;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2018/'19;0;0;0
297;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2019/'20;0;0;0
298;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2020/'21;0;0;0
299;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0230 Talen z.n.d.;2021/'22;0;0;0
300;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2010/'11;6688;1058;5630
301;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2011/'12;6275;1007;5268
302;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2012/'13;5563;1006;4557
303;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2013/'14;5616;1132;4484
304;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2014/'15;5732;1056;4676
305;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2015/'16;5600;995;4605
306;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2016/'17;5567;936;4631
307;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2017/'18;5519;967;4552
308;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2018/'19;5409;930;4479
309;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2019/'20;5368;853;4515
310;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2020/'21;5273;908;4365
311;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0231 Vreemde talen;2021/'22;5379;910;4469
312;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2010/'11;4092;583;3509
313;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2011/'12;3968;574;3394
314;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2012/'13;3814;523;3291
315;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2013/'14;4036;602;3434
316;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2014/'15;4064;516;3548
317;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2015/'16;3869;452;3417
318;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2016/'17;3819;601;3218
319;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2017/'18;3835;624;3211
320;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2018/'19;3843;674;3169
321;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2019/'20;3973;683;3290
322;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2020/'21;4181;754;3427
323;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0232 Moedertaal, literatuur-, taalwe...;2021/'22;4272;736;3536
324;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2010/'11;79862;16018;63844
325;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2011/'12;82160;16362;65798
326;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2012/'13;80383;16090;64293
327;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2013/'14;82772;16919;65853
328;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2014/'15;83039;15821;67218
329;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2015/'16;81999;15329;66670
330;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2016/'17;82930;17561;65369
331;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2017/'18;85330;18956;66374
332;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2018/'19;88774;20255;68519
333;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2019/'20;92578;20999;71579
334;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2020/'21;99994;23175;76819
335;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;03 Journalistiek, gedrag en maatschappij;2021/'22;103747;23071;80676
336;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2010/'11;0;0;0
337;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2011/'12;0;0;0
338;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2012/'13;0;0;0
339;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2013/'14;0;0;0
340;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2014/'15;0;0;0
341;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2015/'16;0;0;0
342;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2016/'17;0;0;0
343;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2017/'18;0;0;0
344;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2018/'19;0;0;0
345;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2019/'20;0;0;0
346;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2020/'21;0;0;0
347;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;030 Journalistiek, gedrag en… z.n.d.;2021/'22;0;0;0
348;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2010/'11;0;0;0
349;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2011/'12;0;0;0
350;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2012/'13;0;0;0
351;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2013/'14;0;0;0
352;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2014/'15;0;0;0
353;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2015/'16;0;0;0
354;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2016/'17;0;0;0
355;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2017/'18;0;0;0
356;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2018/'19;0;0;0
357;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2019/'20;0;0;0
358;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2020/'21;0;0;0
359;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;0300 Journalistiek, gedrag en… z.n.d.;2021/'22;0;0;0
360;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;031 Gedrag en maatschappij;2010/'11;53103;10773;42330
361;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;031 Gedrag en maatschappij;2011/'12;54006;10925;43081
362;Totaal mannen en vrouwen;Totaal migratieachtergrond;Hoger onderwijs;031 Gedrag en maatschappij;2012/'13;53402;11070;42332
