ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
218;Totaal mannen en vrouwen;Totaal;Nederland;Drenthe (PV);2023 december;214.3;20.5
219;Totaal mannen en vrouwen;Totaal;Nederland;Overijssel (PV);2021 december;573.9;17.8
220;Totaal mannen en vrouwen;Totaal;Nederland;Overijssel (PV);2022 december;589.7;17.6
221;Totaal mannen en vrouwen;Totaal;Nederland;Overijssel (PV);2023 december;591.0;17.3
222;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (PV);2021 december;160.2;20.6
223;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (PV);2022 december;165.1;20.3
224;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (PV);2023 december;166.0;20.5
225;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2021 december;961.3;17.9
226;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2022 december;989.0;18.2
227;Totaal mannen en vrouwen;Totaal;Nederland;Gelderland (PV);2023 december;994.0;18.0
228;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2021 december;766.6;24.3
229;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2022 december;788.2;24.6
230;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (PV);2023 december;803.3;25.2
231;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2021 december;1550.0;21.7
232;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2022 december;1599.3;21.9
233;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Holland (PV);2023 december;1630.7;22.4
234;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2021 december;1718.9;17.7
235;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2022 december;1766.0;18.0
236;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Holland (PV);2023 december;1779.4;17.9
237;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2021 december;155.7;16.0
238;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2022 december;159.6;16.1
239;Totaal mannen en vrouwen;Totaal;Nederland;Zeeland (PV);2023 december;161.4;16.6
240;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2021 december;1278.9;19.4
241;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2022 december;1313.7;18.8
242;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Brabant (PV);2023 december;1321.7;18.5
243;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2021 december;472.5;16.2
244;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2022 december;481.2;15.6
245;Totaal mannen en vrouwen;Totaal;Nederland;Limburg (PV);2023 december;480.2;16.2
246;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (PV);2021 december;9.2;
247;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (PV);2022 december;9.6;
248;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (PV);2023 december;11.1;
249;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2021 december;46.7;16.0
250;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2022 december;47.0;15.4
251;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Groningen (CR);2023 december;47.0;16.0
252;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2021 december;16.4;27.3
253;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2022 december;16.0;25.8
254;Totaal mannen en vrouwen;Totaal;Nederland;Delfzijl en omgeving (CR);2023 december;15.3;24.7
255;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2021 december;209.9;18.7
256;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2022 december;214.7;19.0
257;Totaal mannen en vrouwen;Totaal;Nederland;Overig Groningen (CR);2023 december;215.6;18.6
258;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2021 december;135.8;17.5
259;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2022 december;137.6;17.5
260;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Friesland (CR);2023 december;136.1;16.9
261;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2021 december;52.8;18.6
262;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2022 december;53.3;17.4
263;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Friesland (CR);2023 december;53.0;17.0
264;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2021 december;89.0;19.6
265;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2022 december;90.4;19.8
266;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Friesland (CR);2023 december;92.2;20.3
267;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2021 december;79.2;20.9
268;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2022 december;81.3;19.6
269;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Drenthe (CR);2023 december;82.2;19.5
270;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2021 december;61.4;16.3
271;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2022 december;63.4;17.4
272;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2023 december;63.4;16.4
273;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2021 december;64.5;24.0
274;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2022 december;65.5;23.9
275;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2023 december;68.8;25.6
276;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2021 december;203.6;20.3
277;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2022 december;208.6;19.9
278;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2023 december;206.8;19.5
279;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2021 december;70.2;17.5
280;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2022 december;72.3;17.2
281;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2023 december;72.6;17.0
282;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2021 december;300.1;16.1
283;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2022 december;308.8;16.1
284;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2023 december;311.6;15.9
285;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2021 december;342.9;18.9
286;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2022 december;352.8;19.0
287;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2023 december;358.6;19.1
288;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2021 december;166.3;15.3
289;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2022 december;169.6;14.9
290;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2023 december;169.3;15.2
291;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2021 december;344.4;17.5
292;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2022 december;355.9;18.4
293;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2023 december;354.7;17.9
294;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2021 december;107.7;19.9
295;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2022 december;110.7;19.8
296;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2023 december;111.4;19.5
297;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2021 december;766.6;24.3
298;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2022 december;788.2;24.6
299;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2023 december;803.3;25.2
300;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2021 december;146.2;16.5
301;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2022 december;147.2;16.3
302;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2023 december;154.5;18.8
303;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2021 december;103.0;14.6
304;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2022 december;104.8;14.6
305;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2023 december;106.6;14.8
306;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2021 december;72.8;15.3
307;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2022 december;74.4;15.6
308;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2023 december;74.5;15.3
309;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2021 december;83.0;16.1
310;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2022 december;85.3;16.4
311;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2023 december;84.8;15.7
312;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2021 december;61.1;17.4
313;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2022 december;62.0;16.5
314;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2023 december;63.0;16.8
315;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Amsterdam (CR);2021 december;977.6;24.6
316;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Amsterdam (CR);2022 december;1016.5;24.8
317;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Amsterdam (CR);2023 december;1045.8;25.2
318;Totaal mannen en vrouwen;Totaal;Nederland;Het Gooi en Vechtstreek (CR);2021 december;106.2;20.8
319;Totaal mannen en vrouwen;Totaal;Nederland;Het Gooi en Vechtstreek (CR);2022 december;109.0;20.8
320;Totaal mannen en vrouwen;Totaal;Nederland;Het Gooi en Vechtstreek (CR);2023 december;101.4;20.8
321;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2021 december;180.2;14.2
322;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2022 december;184.1;14.2
323;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2023 december;187.6;14.0
324;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2021 december;406.2;17.7
325;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2022 december;422.1;18.8
326;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2023 december;425.3;18.6
327;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2021 december;132.0;15.9
328;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2022 december;135.6;15.7
329;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2023 december;137.6;15.1
330;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2021 december;130.8;17.2
331;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2022 december;133.0;16.6
332;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2023 december;134.1;16.4
333;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2021 december;696.5;18.4
334;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2022 december;711.8;18.5
335;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2023 december;713.0;18.5
336;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2021 december;173.2;20.5
337;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2022 december;179.6;21.2
338;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2023 december;181.8;21.1
339;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2021 december;39.9;16.0
340;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2022 december;41.3;16.7
341;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2023 december;40.4;17.0
342;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2021 december;115.8;16.0
343;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2022 december;118.4;15.9
344;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2023 december;121.0;16.5
345;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2021 december;296.6;19.0
346;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2022 december;302.4;18.3
347;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2023 december;304.5;18.4
348;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2021 december;241.7;20.8
349;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2022 december;245.4;19.6
350;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2023 december;243.8;19.3
351;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2021 december;324.9;18.6
352;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2022 december;334.4;18.0
353;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2023 december;339.1;18.2
354;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2021 december;415.7;19.4
355;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2022 december;431.5;19.4
356;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2023 december;434.3;18.3
357;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2021 december;131.3;15.1
358;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2022 december;134.6;14.5
359;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2023 december;134.4;15.1
360;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2021 december;94.7;16.4
361;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2022 december;97.3;16.0
362;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2023 december;97.1;16.5
363;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2021 december;246.4;16.8
364;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2022 december;249.3;16.0
365;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2023 december;248.7;16.6
366;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2021 december;160.2;20.6
367;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2022 december;165.1;20.3
368;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2023 december;166.0;20.5
369;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (CR);2021 december;9.2;
370;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (CR);2022 december;9.6;
371;Totaal mannen en vrouwen;Totaal;Nederland;Niet in te delen (CR);2023 december;11.1;
372;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2021 december;294.7;
373;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2022 december;311.1;
374;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland, Buitenland, Niet in te delen;2023 december;307.8;
375;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland;2021 december;286.0;
376;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland;2022 december;300.5;
377;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Nederland;2023 december;295.6;
378;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";"Nederland; niet in te delen";2021 december;8.7;
379;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";"Nederland; niet in te delen";2022 december;10.6;
380;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";"Nederland; niet in te delen";2023 december;12.1;
381;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Nederland (LD);2021 december;9.3;
382;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Nederland (LD);2022 december;9.7;
383;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Nederland (LD);2023 december;9.7;
384;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Oost-Nederland (LD);2021 december;53.3;
385;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Oost-Nederland (LD);2022 december;55.9;
386;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Oost-Nederland (LD);2023 december;55.9;
387;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";West-Nederland (LD);2021 december;111.9;
388;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";West-Nederland (LD);2022 december;119.6;
389;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";West-Nederland (LD);2023 december;119.0;
390;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Nederland (LD);2021 december;111.4;
391;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Nederland (LD);2022 december;115.2;
392;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Nederland (LD);2023 december;111.0;
393;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Niet in te delen (LD);2021 december;8.7;
394;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Niet in te delen (LD);2022 december;10.6;
395;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Niet in te delen (LD);2023 december;12.1;
396;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Groningen (PV);2021 december;3.0;
397;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Groningen (PV);2022 december;3.3;
398;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Groningen (PV);2023 december;3.0;
399;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Fryslân (PV);2021 december;1.8;
400;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Fryslân (PV);2022 december;1.9;
401;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Fryslân (PV);2023 december;2.4;
402;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Drenthe (PV);2021 december;4.5;
403;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Drenthe (PV);2022 december;4.4;
404;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Drenthe (PV);2023 december;4.3;
405;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Overijssel (PV);2021 december;14.7;
406;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Overijssel (PV);2022 december;15.8;
407;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Overijssel (PV);2023 december;15.1;
408;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Flevoland (PV);2021 december;7.3;
409;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Flevoland (PV);2022 december;6.3;
410;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Flevoland (PV);2023 december;6.0;
411;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Gelderland (PV);2021 december;31.3;
412;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Gelderland (PV);2022 december;33.9;
413;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Gelderland (PV);2023 december;34.8;
414;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Utrecht (PV);2021 december;11.6;
415;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Utrecht (PV);2022 december;13.8;
416;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Utrecht (PV);2023 december;15.3;
417;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Holland (PV);2021 december;35.7;
418;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Holland (PV);2022 december;38.6;
419;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Noord-Holland (PV);2023 december;38.7;
420;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Holland (PV);2021 december;58.9;
421;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Holland (PV);2022 december;60.4;
422;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zuid-Holland (PV);2023 december;58.4;
423;Totaal mannen en vrouwen;Totaal;"Nederland; niet in te delen";Zeeland (PV);2021 december;5.7;
