ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
224;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2021;881
225;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2022;887
226;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2023;888
227;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2024;912
228;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2021;2399
229;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2022;2342
230;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2023;2301
231;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2024;2287
232;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2021;915
233;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2022;893
234;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2023;874
235;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2024;849
236;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2021;827
237;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2022;816
238;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2023;821
239;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2024;819
240;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2021;657
241;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2022;632
242;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2023;606
243;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2024;619
244;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;1184
245;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;1145
246;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;1183
247;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;1177
248;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2021;2008
249;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2022;1954
250;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2023;1949
251;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2024;1918
252;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2021;1987
253;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2022;2051
254;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2023;1995
255;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2024;2039
256;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2021;38
257;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2022;29
258;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2023;24
259;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2024;25
260;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2021;4966
261;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2022;4870
262;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2023;4844
263;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2024;4820
264;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;869
265;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;859
266;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;852
267;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;845
268;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;1740
269;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;1753
270;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;1770
271;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;1772
272;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;921
273;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;919
274;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;925
275;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;928
276;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;819
277;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;834
278;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;844
279;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;844
280;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;2357
281;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;2258
282;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;2223
283;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;2202
284;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;893
285;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;849
286;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;820
287;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;802
288;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;791
289;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;767
290;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;777
291;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;778
292;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;673
293;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;642
294;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;626
295;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;622
296;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;1112
297;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1066
298;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;1052
299;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;1042
300;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2021;1860
301;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2022;1793
302;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2023;1753
303;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;2 Havo, vwo, mbo2-4;2024;1722
304;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2021;1966
305;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2022;1978
306;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2023;2012
307;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;3 Hbo, wo;2024;2029
308;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2021;29
309;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2022;32
310;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2023;28
311;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: (zeer) goed;Vrouwen;Onderwijsniveau: onbekend;2024;27
312;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2021;2105
313;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2022;2246
314;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2023;2376
315;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Totaal personen;2024;2381
316;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;243
317;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;258
318;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;293
319;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;285
320;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;517
321;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;566
322;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;604
323;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;624
324;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;247
325;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;276
326;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;297
327;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;308
328;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;270
329;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;291
330;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;306
331;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;316
332;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;1345
333;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;1422
334;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;1479
335;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;1472
336;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;388
337;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;400
338;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;412
339;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;400
340;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;494
341;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;540
342;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;551
343;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;558
344;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;463
345;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;482
346;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;516
347;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;515
348;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;691
349;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;731
350;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;784
351;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;747
352;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;829
353;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;861
354;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;919
355;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;917
356;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2021;562
357;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2022;628
358;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2023;645
359;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;3 Hbo, wo;2024;690
360;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;22
361;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;26
362;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;28
363;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;27
364;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2021;959
365;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2022;1011
366;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2023;1077
367;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Totaal personen;2024;1065
368;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2021;102
369;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2022;99
370;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2023;119
371;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 15 tot 25 jaar;2024;108
372;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2021;222
373;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2022;249
374;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2023;273
375;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 45 jaar;2024;274
376;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2021;110
377;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2022;125
378;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2023;133
379;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 25 tot 35 jaar;2024;138
380;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2021;112
381;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2022;124
382;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2023;141
383;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 35 tot 45 jaar;2024;136
384;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2021;635
385;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2022;663
386;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2023;684
387;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 75 jaar;2024;683
388;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2021;180
389;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2022;178
390;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2023;177
391;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 45 tot 55 jaar;2024;178
392;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2021;234
393;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2022;256
394;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2023;259
395;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 55 tot 65 jaar;2024;266
396;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2021;220
397;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2022;230
398;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2023;249
399;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Leeftijd: 65 tot 75 jaar;2024;238
400;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;311
401;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;332
402;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;361
403;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;332
404;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2021;387
405;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2022;391
406;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2023;424
407;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;2 Havo, vwo, mbo2-4;2024;416
408;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2021;251
409;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2022;279
410;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2023;280
411;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;3 Hbo, wo;2024;308
412;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2021;10
413;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2022;9
414;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2023;12
415;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Mannen;Onderwijsniveau: onbekend;2024;9
416;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2021;1146
417;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2022;1235
418;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2023;1299
419;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Totaal personen;2024;1316
420;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;141
421;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;159
422;Beroeps- en niet beroepsbevolking;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;174
