ID;SamenstellingVanHetHuishouden;PrognoseInterval;RegioIndeling2015;Perioden;ParticuliereHuishoudens_1
417;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2026;60.5
418;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2027;60.7
419;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2028;60.9
420;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2029;61.0
421;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2030;61.2
422;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2031;61.3
423;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2032;61.3
424;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2033;61.4
425;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2034;61.4
426;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2035;61.4
427;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2036;61.3
428;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2037;61.3
429;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2038;61.2
430;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2039;61.1
431;Particulier huishouden;Prognose;Zuidwest-Friesland (CR);2040;61.0
432;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2017;82.2
433;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2018;82.7
434;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2019;83.4
435;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2020;83.9
436;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2021;84.2
437;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2022;84.5
438;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2023;84.8
439;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2024;85.2
440;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2025;85.4
441;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2026;85.7
442;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2027;86.0
443;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2028;86.3
444;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2029;86.5
445;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2030;86.7
446;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2031;86.9
447;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2032;87.0
448;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2033;87.2
449;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2034;87.2
450;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2035;87.2
451;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2036;87.2
452;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2037;86.8
453;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2038;86.3
454;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2039;85.9
455;Particulier huishouden;Prognose;Zuidoost-Friesland (CR);2040;85.4
456;Particulier huishouden;Prognose;Noord-Drenthe (CR);2017;84.5
457;Particulier huishouden;Prognose;Noord-Drenthe (CR);2018;85.1
458;Particulier huishouden;Prognose;Noord-Drenthe (CR);2019;85.6
459;Particulier huishouden;Prognose;Noord-Drenthe (CR);2020;86.0
460;Particulier huishouden;Prognose;Noord-Drenthe (CR);2021;86.5
461;Particulier huishouden;Prognose;Noord-Drenthe (CR);2022;86.8
462;Particulier huishouden;Prognose;Noord-Drenthe (CR);2023;87.2
463;Particulier huishouden;Prognose;Noord-Drenthe (CR);2024;87.6
464;Particulier huishouden;Prognose;Noord-Drenthe (CR);2025;88.0
465;Particulier huishouden;Prognose;Noord-Drenthe (CR);2026;88.3
466;Particulier huishouden;Prognose;Noord-Drenthe (CR);2027;88.6
467;Particulier huishouden;Prognose;Noord-Drenthe (CR);2028;89.0
468;Particulier huishouden;Prognose;Noord-Drenthe (CR);2029;89.3
469;Particulier huishouden;Prognose;Noord-Drenthe (CR);2030;89.6
470;Particulier huishouden;Prognose;Noord-Drenthe (CR);2031;90.0
471;Particulier huishouden;Prognose;Noord-Drenthe (CR);2032;90.2
472;Particulier huishouden;Prognose;Noord-Drenthe (CR);2033;90.5
473;Particulier huishouden;Prognose;Noord-Drenthe (CR);2034;90.7
474;Particulier huishouden;Prognose;Noord-Drenthe (CR);2035;90.9
475;Particulier huishouden;Prognose;Noord-Drenthe (CR);2036;91.2
476;Particulier huishouden;Prognose;Noord-Drenthe (CR);2037;91.3
477;Particulier huishouden;Prognose;Noord-Drenthe (CR);2038;91.4
478;Particulier huishouden;Prognose;Noord-Drenthe (CR);2039;91.4
479;Particulier huishouden;Prognose;Noord-Drenthe (CR);2040;91.4
480;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2017;74.9
481;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2018;75.0
482;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2019;74.9
483;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2020;75.0
484;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2021;74.9
485;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2022;74.8
486;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2023;74.6
487;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2024;74.5
488;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2025;74.3
489;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2026;74.1
490;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2027;74.0
491;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2028;73.8
492;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2029;73.6
493;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2030;73.4
494;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2031;73.1
495;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2032;72.9
496;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2033;72.5
497;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2034;72.2
498;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2035;71.8
499;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2036;71.4
500;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2037;71.1
501;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2038;70.6
502;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2039;70.1
503;Particulier huishouden;Prognose;Zuidoost-Drenthe (CR);2040;69.6
504;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2017;57.5
505;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2018;58.0
506;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2019;58.1
507;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2020;58.3
508;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2021;58.6
509;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2022;58.8
510;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2023;59.1
511;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2024;59.3
512;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2025;59.6
513;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2026;59.8
514;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2027;60.1
515;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2028;60.3
516;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2029;60.5
517;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2030;60.6
518;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2031;60.8
519;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2032;60.9
520;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2033;61.0
521;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2034;61.1
522;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2035;61.2
523;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2036;61.2
524;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2037;61.2
525;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2038;61.2
526;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2039;61.2
527;Particulier huishouden;Prognose;Zuidwest-Drenthe (CR);2040;61.1
528;Particulier huishouden;Prognose;Noord-Overijssel (CR);2017;154.7
529;Particulier huishouden;Prognose;Noord-Overijssel (CR);2018;156.1
530;Particulier huishouden;Prognose;Noord-Overijssel (CR);2019;157.2
531;Particulier huishouden;Prognose;Noord-Overijssel (CR);2020;158.1
532;Particulier huishouden;Prognose;Noord-Overijssel (CR);2021;159.1
533;Particulier huishouden;Prognose;Noord-Overijssel (CR);2022;160.2
534;Particulier huishouden;Prognose;Noord-Overijssel (CR);2023;161.3
535;Particulier huishouden;Prognose;Noord-Overijssel (CR);2024;162.4
536;Particulier huishouden;Prognose;Noord-Overijssel (CR);2025;163.4
537;Particulier huishouden;Prognose;Noord-Overijssel (CR);2026;164.5
538;Particulier huishouden;Prognose;Noord-Overijssel (CR);2027;165.4
539;Particulier huishouden;Prognose;Noord-Overijssel (CR);2028;166.3
540;Particulier huishouden;Prognose;Noord-Overijssel (CR);2029;167.3
541;Particulier huishouden;Prognose;Noord-Overijssel (CR);2030;168.1
542;Particulier huishouden;Prognose;Noord-Overijssel (CR);2031;168.8
543;Particulier huishouden;Prognose;Noord-Overijssel (CR);2032;169.6
544;Particulier huishouden;Prognose;Noord-Overijssel (CR);2033;170.2
545;Particulier huishouden;Prognose;Noord-Overijssel (CR);2034;170.8
546;Particulier huishouden;Prognose;Noord-Overijssel (CR);2035;171.3
547;Particulier huishouden;Prognose;Noord-Overijssel (CR);2036;171.7
548;Particulier huishouden;Prognose;Noord-Overijssel (CR);2037;172.0
549;Particulier huishouden;Prognose;Noord-Overijssel (CR);2038;172.4
550;Particulier huishouden;Prognose;Noord-Overijssel (CR);2039;172.8
551;Particulier huishouden;Prognose;Noord-Overijssel (CR);2040;173.1
552;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2017;68.0
553;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2018;68.5
554;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2019;68.8
555;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2020;69.2
556;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2021;69.6
557;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2022;69.9
558;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2023;70.2
559;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2024;70.5
560;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2025;70.8
561;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2026;71.1
562;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2027;71.4
563;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2028;71.7
564;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2029;71.9
565;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2030;72.2
566;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2031;72.5
567;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2032;72.7
568;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2033;72.8
569;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2034;72.9
570;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2035;73.0
571;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2036;73.1
572;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2037;73.0
573;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2038;73.1
574;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2039;73.0
575;Particulier huishouden;Prognose;Zuidwest-Overijssel (CR);2040;73.0
576;Particulier huishouden;Prognose;Twente (CR);2017;272.8
577;Particulier huishouden;Prognose;Twente (CR);2018;274.1
578;Particulier huishouden;Prognose;Twente (CR);2019;274.9
579;Particulier huishouden;Prognose;Twente (CR);2020;275.6
580;Particulier huishouden;Prognose;Twente (CR);2021;276.3
581;Particulier huishouden;Prognose;Twente (CR);2022;277.2
582;Particulier huishouden;Prognose;Twente (CR);2023;277.9
583;Particulier huishouden;Prognose;Twente (CR);2024;278.8
584;Particulier huishouden;Prognose;Twente (CR);2025;279.6
585;Particulier huishouden;Prognose;Twente (CR);2026;280.3
586;Particulier huishouden;Prognose;Twente (CR);2027;281.1
587;Particulier huishouden;Prognose;Twente (CR);2028;281.8
588;Particulier huishouden;Prognose;Twente (CR);2029;282.4
589;Particulier huishouden;Prognose;Twente (CR);2030;283.0
590;Particulier huishouden;Prognose;Twente (CR);2031;283.5
591;Particulier huishouden;Prognose;Twente (CR);2032;283.8
592;Particulier huishouden;Prognose;Twente (CR);2033;284.1
593;Particulier huishouden;Prognose;Twente (CR);2034;284.2
594;Particulier huishouden;Prognose;Twente (CR);2035;284.2
595;Particulier huishouden;Prognose;Twente (CR);2036;284.1
596;Particulier huishouden;Prognose;Twente (CR);2037;284.0
597;Particulier huishouden;Prognose;Twente (CR);2038;283.7
598;Particulier huishouden;Prognose;Twente (CR);2039;283.3
599;Particulier huishouden;Prognose;Twente (CR);2040;283.1
600;Particulier huishouden;Prognose;Veluwe (CR);2017;288.9
601;Particulier huishouden;Prognose;Veluwe (CR);2018;291.7
602;Particulier huishouden;Prognose;Veluwe (CR);2019;293.7
603;Particulier huishouden;Prognose;Veluwe (CR);2020;295.2
604;Particulier huishouden;Prognose;Veluwe (CR);2021;297.1
605;Particulier huishouden;Prognose;Veluwe (CR);2022;299.0
606;Particulier huishouden;Prognose;Veluwe (CR);2023;300.7
607;Particulier huishouden;Prognose;Veluwe (CR);2024;302.4
608;Particulier huishouden;Prognose;Veluwe (CR);2025;304.1
609;Particulier huishouden;Prognose;Veluwe (CR);2026;305.7
610;Particulier huishouden;Prognose;Veluwe (CR);2027;307.3
611;Particulier huishouden;Prognose;Veluwe (CR);2028;308.7
612;Particulier huishouden;Prognose;Veluwe (CR);2029;309.9
613;Particulier huishouden;Prognose;Veluwe (CR);2030;311.2
614;Particulier huishouden;Prognose;Veluwe (CR);2031;312.3
615;Particulier huishouden;Prognose;Veluwe (CR);2032;313.3
616;Particulier huishouden;Prognose;Veluwe (CR);2033;314.2
617;Particulier huishouden;Prognose;Veluwe (CR);2034;314.9
618;Particulier huishouden;Prognose;Veluwe (CR);2035;315.7
619;Particulier huishouden;Prognose;Veluwe (CR);2036;316.3
620;Particulier huishouden;Prognose;Veluwe (CR);2037;317.1
621;Particulier huishouden;Prognose;Veluwe (CR);2038;317.7
622;Particulier huishouden;Prognose;Veluwe (CR);2039;318.3
623;Particulier huishouden;Prognose;Veluwe (CR);2040;318.8
624;Particulier huishouden;Prognose;Achterhoek (CR);2017;172.4
625;Particulier huishouden;Prognose;Achterhoek (CR);2018;173.1
626;Particulier huishouden;Prognose;Achterhoek (CR);2019;173.6
627;Particulier huishouden;Prognose;Achterhoek (CR);2020;174.1
628;Particulier huishouden;Prognose;Achterhoek (CR);2021;174.3
629;Particulier huishouden;Prognose;Achterhoek (CR);2022;174.6
630;Particulier huishouden;Prognose;Achterhoek (CR);2023;174.7
631;Particulier huishouden;Prognose;Achterhoek (CR);2024;174.7
632;Particulier huishouden;Prognose;Achterhoek (CR);2025;174.7
633;Particulier huishouden;Prognose;Achterhoek (CR);2026;174.7
634;Particulier huishouden;Prognose;Achterhoek (CR);2027;174.5
635;Particulier huishouden;Prognose;Achterhoek (CR);2028;174.3
636;Particulier huishouden;Prognose;Achterhoek (CR);2029;174.0
637;Particulier huishouden;Prognose;Achterhoek (CR);2030;173.8
638;Particulier huishouden;Prognose;Achterhoek (CR);2031;173.4
639;Particulier huishouden;Prognose;Achterhoek (CR);2032;172.9
640;Particulier huishouden;Prognose;Achterhoek (CR);2033;172.6
641;Particulier huishouden;Prognose;Achterhoek (CR);2034;172.1
642;Particulier huishouden;Prognose;Achterhoek (CR);2035;171.5
643;Particulier huishouden;Prognose;Achterhoek (CR);2036;170.8
644;Particulier huishouden;Prognose;Achterhoek (CR);2037;170.0
645;Particulier huishouden;Prognose;Achterhoek (CR);2038;169.3
646;Particulier huishouden;Prognose;Achterhoek (CR);2039;168.6
647;Particulier huishouden;Prognose;Achterhoek (CR);2040;167.7
648;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2017;348.2
649;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2018;351.3
650;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2019;353.3
651;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2020;354.9
652;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2021;356.8
653;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2022;358.8
654;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2023;361.0
655;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2024;363.1
656;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2025;365.3
657;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2026;367.3
658;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2027;369.0
659;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2028;370.8
660;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2029;372.4
661;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2030;374.0
662;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2031;375.7
663;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2032;377.0
664;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2033;378.2
665;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2034;379.3
666;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2035;380.4
667;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2036;381.5
668;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2037;382.4
669;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2038;383.2
670;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2039;384.1
671;Particulier huishouden;Prognose;Arnhem/Nijmegen (CR);2040;384.8
672;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2017;97.1
673;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2018;97.7
674;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2019;98.3
675;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2020;99.0
676;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2021;99.6
677;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2022;100.2
678;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2023;100.8
679;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2024;101.3
680;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2025;101.7
681;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2026;102.0
682;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2027;102.4
683;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2028;102.8
684;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2029;103.1
685;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2030;103.3
686;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2031;103.4
687;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2032;103.5
688;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2033;103.6
689;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2034;103.7
690;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2035;103.8
691;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2036;103.8
692;Particulier huishouden;Prognose;Zuidwest-Gelderland (CR);2037;103.8
