ID;Geslacht;Onderwijssoorten;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;TotaalAantalLeerlingen_1;TotaalVertraagdeLeerlingen_2;VertraagdeLeerlingenNaarHogerNiveau_3;VertraagdeLeerlingenNaarLagerNiveau_4;VertraagdeLeerlingenNaarGelijkNiveau_5;TotaalVertraagdeLeerlingen_6;VertraagdeLeerlingenNaarHogerNiveau_7;VertraagdeLeerlingenNaarLagerNiveau_8;VertraagdeLeerlingenNaarGelijkNiveau_9
116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Zuid-Nederland (LD);2014/'15 naar 2015/'16;197268.0;;2145.0;974.0;6095.0;;1.0;0.0;3.0
117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Zuid-Nederland (LD);2015/'16 naar 2016/'17;197288.0;;2385.0;857.0;6078.0;;1.0;0.0;3.0
118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Zuid-Nederland (LD);2016/'17 naar 2017/'18;195984.0;;2534.0;991.0;6978.0;;1.0;1.0;4.0
119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Zuid-Nederland (LD);2017/'18 naar 2018/'19;192296.0;;2172.0;1063.0;7346.0;;1.0;1.0;4.0
120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2003/'04 naar 2004/'05;29784.0;2198.0;269.0;131.0;1133.0;7.0;1.0;0.0;4.0
121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2004/'05 naar 2005/'06;30004.0;2149.0;281.0;162.0;1159.0;7.0;1.0;1.0;4.0
122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2005/'06 naar 2006/'07;30952.0;2031.0;279.0;138.0;1126.0;7.0;1.0;0.0;4.0
123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2006/'07 naar 2007/'08;30678.0;2024.0;299.0;119.0;1105.0;7.0;1.0;0.0;4.0
124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2007/'08 naar 2008/'09;30255.0;1926.0;316.0;98.0;1020.0;6.0;1.0;0.0;3.0
125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2008/'09 naar 2009/'10;29873.0;2104.0;350.0;120.0;1111.0;7.0;1.0;0.0;4.0
126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2009/'10 naar 2010/'11;30230.0;2435.0;346.0;147.0;1340.0;8.0;1.0;0.0;4.0
127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2010/'11 naar 2011/'12;31048.0;;292.0;179.0;1362.0;;1.0;1.0;4.0
128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2011/'12 naar 2012/'13;31708.0;;326.0;229.0;1457.0;;1.0;1.0;5.0
129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2012/'13 naar 2013/'14;32673.0;;278.0;187.0;1528.0;;1.0;1.0;5.0
130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2013/'14 naar 2014/'15;33470.0;;331.0;160.0;1466.0;;1.0;0.0;4.0
131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2014/'15 naar 2015/'16;34195.0;;378.0;156.0;1433.0;;1.0;0.0;4.0
132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2015/'16 naar 2016/'17;34956.0;;404.0;129.0;1368.0;;1.0;0.0;4.0
133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2016/'17 naar 2017/'18;35292.0;;443.0;124.0;1486.0;;1.0;0.0;4.0
134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Amsterdam;2017/'18 naar 2018/'19;35855.0;;457.0;171.0;1649.0;;1.0;0.0;5.0
135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2003/'04 naar 2004/'05;21178.0;1519.0;193.0;78.0;690.0;7.0;1.0;0.0;3.0
136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2004/'05 naar 2005/'06;21716.0;1706.0;181.0;89.0;858.0;8.0;1.0;0.0;4.0
137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2005/'06 naar 2006/'07;22510.0;1683.0;245.0;92.0;827.0;7.0;1.0;0.0;4.0
138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2006/'07 naar 2007/'08;22637.0;1699.0;326.0;81.0;797.0;8.0;1.0;0.0;4.0
139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2007/'08 naar 2008/'09;22713.0;1465.0;329.0;93.0;629.0;6.0;1.0;0.0;3.0
140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2008/'09 naar 2009/'10;22731.0;1634.0;331.0;81.0;776.0;7.0;1.0;0.0;3.0
141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2009/'10 naar 2010/'11;22772.0;1867.0;310.0;128.0;861.0;8.0;1.0;1.0;4.0
142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2010/'11 naar 2011/'12;23256.0;;297.0;141.0;906.0;;1.0;1.0;4.0
143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2011/'12 naar 2012/'13;23797.0;;299.0;144.0;933.0;;1.0;1.0;4.0
144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2012/'13 naar 2013/'14;24290.0;;308.0;117.0;878.0;;1.0;0.0;4.0
145;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2013/'14 naar 2014/'15;24914.0;;340.0;112.0;982.0;;1.0;0.0;4.0
146;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2014/'15 naar 2015/'16;25633.0;;432.0;106.0;815.0;;2.0;0.0;3.0
147;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2015/'16 naar 2016/'17;26297.0;;408.0;100.0;868.0;;2.0;0.0;3.0
148;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2016/'17 naar 2017/'18;26800.0;;419.0;111.0;920.0;;2.0;0.0;3.0
149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;'s-Gravenhage;2017/'18 naar 2018/'19;27266.0;;445.0;111.0;1056.0;;2.0;0.0;4.0
150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2003/'04 naar 2004/'05;28265.0;2185.0;219.0;103.0;1077.0;8.0;1.0;0.0;4.0
151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2004/'05 naar 2005/'06;28036.0;2127.0;242.0;122.0;1059.0;8.0;1.0;0.0;4.0
152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2005/'06 naar 2006/'07;28930.0;2085.0;266.0;109.0;1052.0;7.0;1.0;0.0;4.0
153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2006/'07 naar 2007/'08;28465.0;2081.0;330.0;102.0;1046.0;7.0;1.0;0.0;4.0
154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2007/'08 naar 2008/'09;27872.0;1934.0;318.0;120.0;998.0;7.0;1.0;0.0;4.0
155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2008/'09 naar 2009/'10;27406.0;2049.0;280.0;131.0;1051.0;7.0;1.0;0.0;4.0
156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2009/'10 naar 2010/'11;27234.0;2236.0;296.0;163.0;1093.0;8.0;1.0;1.0;4.0
157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2010/'11 naar 2011/'12;27101.0;;232.0;145.0;1190.0;;1.0;1.0;4.0
158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2011/'12 naar 2012/'13;28069.0;;247.0;136.0;1179.0;;1.0;0.0;4.0
159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2012/'13 naar 2013/'14;28343.0;;260.0;118.0;1080.0;;1.0;0.0;4.0
160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2013/'14 naar 2014/'15;28382.0;;282.0;113.0;1084.0;;1.0;0.0;4.0
161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2014/'15 naar 2015/'16;28677.0;;307.0;95.0;1168.0;;1.0;0.0;4.0
162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2015/'16 naar 2016/'17;28738.0;;339.0;92.0;1071.0;;1.0;0.0;4.0
163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2016/'17 naar 2017/'18;28930.0;;356.0;94.0;1042.0;;1.0;0.0;4.0
164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Rotterdam;2017/'18 naar 2018/'19;29287.0;;339.0;117.0;1126.0;;1.0;0.0;4.0
165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2003/'04 naar 2004/'05;9967.0;595.0;58.0;34.0;283.0;6.0;1.0;0.0;3.0
166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2004/'05 naar 2005/'06;10053.0;545.0;51.0;31.0;275.0;5.0;1.0;0.0;3.0
167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2005/'06 naar 2006/'07;10736.0;564.0;101.0;31.0;278.0;5.0;1.0;0.0;3.0
168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2006/'07 naar 2007/'08;10790.0;515.0;86.0;33.0;254.0;5.0;1.0;0.0;2.0
169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2007/'08 naar 2008/'09;10771.0;512.0;91.0;42.0;258.0;5.0;1.0;0.0;2.0
170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2008/'09 naar 2009/'10;10855.0;668.0;94.0;68.0;371.0;6.0;1.0;1.0;3.0
171;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2009/'10 naar 2010/'11;11196.0;702.0;111.0;61.0;385.0;6.0;1.0;1.0;3.0
172;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2010/'11 naar 2011/'12;11636.0;;102.0;63.0;438.0;;1.0;1.0;4.0
173;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2011/'12 naar 2012/'13;12236.0;;111.0;80.0;431.0;;1.0;1.0;4.0
174;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2012/'13 naar 2013/'14;12750.0;;99.0;62.0;416.0;;1.0;0.0;3.0
175;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2013/'14 naar 2014/'15;13512.0;;127.0;56.0;357.0;;1.0;0.0;3.0
176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2014/'15 naar 2015/'16;14054.0;;143.0;47.0;399.0;;1.0;0.0;3.0
177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2015/'16 naar 2016/'17;14938.0;;159.0;42.0;378.0;;1.0;0.0;3.0
178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2016/'17 naar 2017/'18;15626.0;;195.0;45.0;420.0;;1.0;0.0;3.0
179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Utrecht;2017/'18 naar 2018/'19;16308.0;;207.0;42.0;520.0;;1.0;0.0;3.0
180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2003/'04 naar 2004/'05;7695.0;812.0;36.0;10.0;180.0;11.0;0.0;0.0;2.0
181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2004/'05 naar 2005/'06;6978.0;641.0;51.0;17.0;191.0;9.0;1.0;0.0;3.0
182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2005/'06 naar 2006/'07;3461.0;338.0;60.0;12.0;128.0;10.0;2.0;0.0;4.0
183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2006/'07 naar 2007/'08;2198.0;125.0;28.0;8.0;69.0;6.0;1.0;0.0;3.0
184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2007/'08 naar 2008/'09;2573.0;197.0;36.0;10.0;60.0;8.0;1.0;0.0;2.0
185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2008/'09 naar 2009/'10;2171.0;156.0;35.0;11.0;76.0;7.0;2.0;1.0;4.0
186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2009/'10 naar 2010/'11;2177.0;174.0;41.0;10.0;80.0;8.0;2.0;0.0;4.0
187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2010/'11 naar 2011/'12;2066.0;;45.0;10.0;78.0;;2.0;0.0;4.0
188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2011/'12 naar 2012/'13;2071.0;;29.0;11.0;84.0;;1.0;1.0;4.0
189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2012/'13 naar 2013/'14;2082.0;;23.0;12.0;62.0;;1.0;1.0;3.0
190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2013/'14 naar 2014/'15;2020.0;;44.0;13.0;58.0;;2.0;1.0;3.0
191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2014/'15 naar 2015/'16;2037.0;;39.0;8.0;63.0;;2.0;0.0;3.0
192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2015/'16 naar 2016/'17;2136.0;;35.0;14.0;76.0;;2.0;1.0;4.0
193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2016/'17 naar 2017/'18;2101.0;;45.0;17.0;62.0;;2.0;1.0;3.0
194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Woonregio;Regio onbekend;2017/'18 naar 2018/'19;2062.0;;44.0;7.0;71.0;;2.0;0.0;3.0
195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2003/'04 naar 2004/'05;862542.0;51784.0;7926.0;3622.0;27515.0;6.0;1.0;0.0;3.0
196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2004/'05 naar 2005/'06;874315.0;49841.0;8660.0;3512.0;26801.0;6.0;1.0;0.0;3.0
197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2005/'06 naar 2006/'07;912601.0;52442.0;9812.0;3600.0;28937.0;6.0;1.0;0.0;3.0
198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2006/'07 naar 2007/'08;915245.0;53741.0;11348.0;3766.0;28902.0;6.0;1.0;0.0;3.0
199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2007/'08 naar 2008/'09;914058.0;50076.0;11276.0;3830.0;25632.0;5.0;1.0;0.0;3.0
200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2008/'09 naar 2009/'10;907684.0;53846.0;11018.0;4345.0;28574.0;6.0;1.0;0.0;3.0
201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2009/'10 naar 2010/'11;908185.0;59248.0;10753.0;5053.0;31817.0;7.0;1.0;1.0;4.0
202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2010/'11 naar 2011/'12;912913.0;;9771.0;5686.0;34038.0;;1.0;1.0;4.0
203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2011/'12 naar 2012/'13;921929.0;;9282.0;6275.0;34412.0;;1.0;1.0;4.0
204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2012/'13 naar 2013/'14;933093.0;;8672.0;5505.0;32661.0;;1.0;1.0;4.0
205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2013/'14 naar 2014/'15;944888.0;;9450.0;4710.0;31314.0;;1.0;0.0;3.0
206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2014/'15 naar 2015/'16;955795.0;;11186.0;4371.0;30666.0;;1.0;0.0;3.0
207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2015/'16 naar 2016/'17;965564.0;;11961.0;4127.0;30512.0;;1.0;0.0;3.0
208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2016/'17 naar 2017/'18;965700.0;;12276.0;4335.0;32580.0;;1.0;0.0;3.0
209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Nederland;2017/'18 naar 2018/'19;955699.0;;11286.0;4802.0;34273.0;;1.0;1.0;4.0
210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2003/'04 naar 2004/'05;97173.0;7270.0;791.0;398.0;3569.0;7.0;1.0;0.0;4.0
211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2004/'05 naar 2005/'06;97171.0;7383.0;817.0;463.0;3700.0;8.0;1.0;0.0;4.0
212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2005/'06 naar 2006/'07;98227.0;6744.0;912.0;418.0;3496.0;7.0;1.0;0.0;4.0
213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2006/'07 naar 2007/'08;97591.0;6652.0;1022.0;377.0;3402.0;7.0;1.0;0.0;3.0
214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2007/'08 naar 2008/'09;97385.0;6184.0;1076.0;403.0;3075.0;6.0;1.0;0.0;3.0
215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2008/'09 naar 2009/'10;96402.0;6716.0;1091.0;436.0;3434.0;7.0;1.0;0.0;4.0
216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2009/'10 naar 2010/'11;97412.0;7647.0;1066.0;555.0;3892.0;8.0;1.0;1.0;4.0
217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2010/'11 naar 2011/'12;100051.0;;1021.0;598.0;4182.0;;1.0;1.0;4.0
218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2011/'12 naar 2012/'13;102334.0;;1052.0;672.0;4257.0;;1.0;1.0;4.0
219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2012/'13 naar 2013/'14;104695.0;;1010.0;527.0;4111.0;;1.0;1.0;4.0
220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2013/'14 naar 2014/'15;106677.0;;1139.0;468.0;4100.0;;1.0;0.0;4.0
221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2014/'15 naar 2015/'16;108502.0;;1355.0;445.0;4072.0;;1.0;0.0;4.0
222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2015/'16 naar 2016/'17;110472.0;;1436.0;413.0;3891.0;;1.0;0.0;4.0
223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2016/'17 naar 2017/'18;112322.0;;1527.0;397.0;4077.0;;1.0;0.0;4.0
224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Vier grote gemeenten (G4);2017/'18 naar 2018/'19;114584.0;;1528.0;455.0;4552.0;;1.0;0.0;4.0
225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2003/'04 naar 2004/'05;200486.0;13471.0;1697.0;857.0;7033.0;7.0;1.0;0.0;4.0
226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2004/'05 naar 2005/'06;202571.0;12479.0;1935.0;804.0;6617.0;6.0;1.0;0.0;3.0
227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2005/'06 naar 2006/'07;208781.0;13184.0;2091.0;887.0;7290.0;6.0;1.0;0.0;3.0
228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2006/'07 naar 2007/'08;209365.0;13540.0;2456.0;1018.0;7351.0;6.0;1.0;0.0;4.0
229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2007/'08 naar 2008/'09;209362.0;12412.0;2496.0;919.0;6263.0;6.0;1.0;0.0;3.0
230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2008/'09 naar 2009/'10;208572.0;13455.0;2506.0;1080.0;7021.0;6.0;1.0;1.0;3.0
231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2009/'10 naar 2010/'11;208918.0;14469.0;2412.0;1228.0;7637.0;7.0;1.0;1.0;4.0
232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2010/'11 naar 2011/'12;216773.0;;2273.0;1523.0;8542.0;;1.0;1.0;4.0
233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2011/'12 naar 2012/'13;210714.0;;2069.0;1550.0;8235.0;;1.0;1.0;4.0
234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2012/'13 naar 2013/'14;217965.0;;2023.0;1339.0;8093.0;;1.0;1.0;4.0
235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2013/'14 naar 2014/'15;227107.0;;2284.0;1187.0;7967.0;;1.0;1.0;4.0
236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2014/'15 naar 2015/'16;252565.0;;2866.0;1199.0;8237.0;;1.0;0.0;3.0
237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2015/'16 naar 2016/'17;263496.0;;3164.0;1142.0;8500.0;;1.0;0.0;3.0
238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Schoolregio;Gemeenten >= 100.000 inw. (exclusief G4);2016/'17 naar 2017/'18;264997.0;;3371.0;1247.0;9433.0;;1.0;0.0;4.0
