ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
220;Zelfstandige;0146 Varkenshouderij;2007;0.8;14.3;15.7;14.0;15.7;14.3;19.0;0.7;502.9;104.3
221;Zelfstandige;0146 Varkenshouderij;2008;0.8;23.0;21.8;23.2;21.3;22.9;22.4;0.7;525.0;123.5
222;Zelfstandige;0146 Varkenshouderij;2009;0.9;30.6;26.5;29.9;25.7;27.8;26.2;0.9;547.3;151.6
223;Zelfstandige;0146 Varkenshouderij;2010;3.9;28.0;21.8;27.5;21.0;28.6;26.4;3.8;515.4;190.1
224;Zelfstandige;0146 Varkenshouderij;2011;4.2;20.3;17.9;20.0;16.9;25.6;26.9;4.1;509.7;183.4
225;Zelfstandige;0146 Varkenshouderij;2012;4.3;42.0;32.4;41.0;30.8;42.1;37.7;4.2;544.6;208.6
226;Zelfstandige;0146 Varkenshouderij;2013;4.1;30.3;25.2;29.8;24.4;34.0;32.3;4.0;579.0;263.6
227;Zelfstandige;0146 Varkenshouderij;2014;4.1;25.7;21.8;25.1;21.6;31.4;30.3;4.0;619.0;287.4
228;Zelfstandige;0146 Varkenshouderij;2015;4.0;13.0;15.3;12.2;14.4;20.8;26.0;3.9;638.7;293.0
229;Zelfstandige;0146 Varkenshouderij;2016;4.0;25.7;20.0;24.2;18.9;30.4;29.8;3.9;675.9;317.3
230;Zelfstandige;0147 Pluimveehouderij;2007;2.4;36.8;29.5;36.6;28.7;34.7;31.1;2.0;510.2;112.6
231;Zelfstandige;0147 Pluimveehouderij;2008;2.3;31.2;27.1;31.6;25.4;31.2;30.8;2.3;534.0;124.6
232;Zelfstandige;0147 Pluimveehouderij;2009;2.4;48.0;36.7;48.2;34.9;42.5;36.3;2.3;599.6;168.5
233;Zelfstandige;0147 Pluimveehouderij;2010;2.3;44.5;34.9;44.0;32.8;40.1;34.3;2.2;553.9;199.1
234;Zelfstandige;0147 Pluimveehouderij;2011;2.3;22.5;27.3;22.5;25.6;25.4;32.0;2.3;544.6;194.2
235;Zelfstandige;0147 Pluimveehouderij;2012;2.3;45.4;33.8;44.5;31.9;44.6;38.2;2.3;547.0;206.2
236;Zelfstandige;0147 Pluimveehouderij;2013;2.2;25.5;25.0;24.7;23.9;28.1;31.6;2.2;558.4;237.6
237;Zelfstandige;0147 Pluimveehouderij;2014;2.2;37.8;33.1;37.1;31.3;40.0;37.2;2.1;557.1;228.3
238;Zelfstandige;0147 Pluimveehouderij;2015;2.2;54.4;42.1;54.8;40.6;52.0;44.6;2.2;598.0;224.4
239;Zelfstandige;0147 Pluimveehouderij;2016;2.3;50.9;38.9;51.1;38.3;49.3;42.3;2.3;642.6;279.1
240;Zelfstandige;0149 Overige fokkerij en houderij;2007;0.5;31.4;24.6;30.4;24.7;30.8;26.1;0.4;438.1;132.6
241;Zelfstandige;0149 Overige fokkerij en houderij;2008;0.5;32.2;25.8;31.2;25.0;31.3;29.2;0.5;501.0;132.6
242;Zelfstandige;0149 Overige fokkerij en houderij;2009;0.5;28.4;23.3;26.9;22.2;29.0;26.5;0.5;438.3;106.3
243;Zelfstandige;0149 Overige fokkerij en houderij;2010;0.6;39.7;29.4;38.2;26.9;36.1;30.4;0.6;486.6;135.5
244;Zelfstandige;0149 Overige fokkerij en houderij;2011;0.6;37.6;28.9;36.4;27.1;40.4;34.2;0.6;501.1;130.2
245;Zelfstandige;0149 Overige fokkerij en houderij;2012;0.6;48.2;30.1;47.5;28.0;46.7;35.3;0.6;488.3;139.8
246;Zelfstandige;0149 Overige fokkerij en houderij;2013;0.6;43.3;27.5;41.9;24.9;43.1;34.6;0.6;479.1;142.7
247;Zelfstandige;0149 Overige fokkerij en houderij;2014;0.6;28.5;22.7;26.2;20.9;37.3;32.0;0.6;506.8;128.3
248;Zelfstandige;0149 Overige fokkerij en houderij;2015;0.7;32.7;25.9;30.5;23.6;36.4;33.6;0.6;448.5;110.9
249;Zelfstandige;0149 Overige fokkerij en houderij;2016;0.7;28.9;23.1;26.9;21.6;33.4;32.0;0.6;471.0;119.9
250;Zelfstandige;015 Gemengd bedrijf;2007;1.3;30.8;26.0;30.0;24.3;30.3;27.9;1.0;585.6;226.2
251;Zelfstandige;015 Gemengd bedrijf;2008;1.2;32.5;27.0;32.4;25.4;32.0;29.6;1.2;671.1;238.7
252;Zelfstandige;015 Gemengd bedrijf;2009;1.5;26.1;22.2;26.8;21.0;26.5;25.4;1.4;620.3;225.8
253;Zelfstandige;015 Gemengd bedrijf;2010;1.8;33.1;27.4;32.3;25.2;32.0;29.2;1.7;652.6;268.9
254;Zelfstandige;015 Gemengd bedrijf;2011;1.9;37.0;28.7;37.0;27.1;37.0;32.3;1.8;649.0;277.1
255;Zelfstandige;015 Gemengd bedrijf;2012;2.0;35.2;29.4;35.0;26.8;37.1;33.3;1.9;675.8;311.9
256;Zelfstandige;015 Gemengd bedrijf;2013;2.0;35.3;31.4;34.5;29.6;37.2;34.6;1.9;739.5;369.6
257;Zelfstandige;015 Gemengd bedrijf;2014;2.1;33.3;29.6;32.5;27.7;37.5;34.1;2.1;801.2;441.0
258;Zelfstandige;015 Gemengd bedrijf;2015;2.2;35.1;27.7;33.3;25.9;36.4;34.2;2.1;822.0;447.6
259;Zelfstandige;015 Gemengd bedrijf;2016;3.4;36.0;28.6;33.6;26.1;38.0;35.1;3.3;886.7;482.4
260;Zelfstandige;0150 Gemengd bedrijf;2007;1.3;30.8;26.0;30.0;24.3;30.3;27.9;1.0;585.6;226.2
261;Zelfstandige;0150 Gemengd bedrijf;2008;1.2;32.5;27.0;32.4;25.4;32.0;29.6;1.2;671.1;238.7
262;Zelfstandige;0150 Gemengd bedrijf;2009;1.5;26.1;22.2;26.8;21.0;26.5;25.4;1.4;620.3;225.8
263;Zelfstandige;0150 Gemengd bedrijf;2010;1.8;33.1;27.4;32.3;25.2;32.0;29.2;1.7;652.6;268.9
264;Zelfstandige;0150 Gemengd bedrijf;2011;1.9;37.0;28.7;37.0;27.1;37.0;32.3;1.8;649.0;277.1
265;Zelfstandige;0150 Gemengd bedrijf;2012;2.0;35.2;29.4;35.0;26.8;37.1;33.3;1.9;675.8;311.9
266;Zelfstandige;0150 Gemengd bedrijf;2013;2.0;35.3;31.4;34.5;29.6;37.2;34.6;1.9;739.5;369.6
267;Zelfstandige;0150 Gemengd bedrijf;2014;2.1;33.3;29.6;32.5;27.7;37.5;34.1;2.1;801.2;441.0
268;Zelfstandige;0150 Gemengd bedrijf;2015;2.2;35.1;27.7;33.3;25.9;36.4;34.2;2.1;822.0;447.6
269;Zelfstandige;0150 Gemengd bedrijf;2016;3.4;36.0;28.6;33.6;26.1;38.0;35.1;3.3;886.7;482.4
270;Zelfstandige;016 Dienstverlening voor de landbouw;2007;9.1;36.6;32.0;37.3;32.2;29.5;26.8;7.5;328.4;60.2
271;Zelfstandige;016 Dienstverlening voor de landbouw;2008;9.5;36.4;32.8;36.8;32.8;29.5;27.2;9.0;334.4;54.7
272;Zelfstandige;016 Dienstverlening voor de landbouw;2009;10.2;31.9;29.4;32.5;29.7;26.3;25.1;9.9;291.3;46.0
273;Zelfstandige;016 Dienstverlening voor de landbouw;2010;10.4;33.4;29.6;33.8;29.4;27.7;25.3;9.8;262.7;46.2
274;Zelfstandige;016 Dienstverlening voor de landbouw;2011;11.2;33.6;30.7;33.7;30.4;30.9;28.7;10.4;252.8;43.3
275;Zelfstandige;016 Dienstverlening voor de landbouw;2012;11.4;33.2;30.4;33.2;30.1;30.6;28.4;10.6;229.1;41.7
276;Zelfstandige;016 Dienstverlening voor de landbouw;2013;11.5;34.5;30.9;34.4;30.6;31.4;28.9;10.8;211.6;40.2
277;Zelfstandige;016 Dienstverlening voor de landbouw;2014;11.6;35.3;32.0;35.2;31.6;33.1;30.0;10.9;206.8;39.7
278;Zelfstandige;016 Dienstverlening voor de landbouw;2015;11.7;36.8;32.4;36.7;32.0;33.6;30.7;11.0;200.9;36.9
279;Zelfstandige;016 Dienstverlening voor de landbouw;2016;12.1;37.7;33.4;37.2;32.8;34.3;31.4;11.4;201.0;37.0
280;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2007;7.8;37.7;33.0;38.5;33.1;30.1;27.0;6.4;339.1;72.7
281;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2008;8.2;37.1;33.3;37.5;33.4;29.7;27.2;7.8;343.3;65.1
282;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2009;8.7;32.2;29.6;32.9;29.9;26.3;25.1;8.4;299.0;51.7
283;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2010;8.7;33.8;30.0;34.3;29.8;27.6;25.2;8.1;265.0;52.1
284;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2011;9.3;34.0;30.9;34.0;30.7;30.8;28.5;8.6;251.8;48.5
285;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2012;9.5;33.7;30.6;33.7;30.3;30.6;28.1;8.8;225.4;44.8
286;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2013;9.5;35.0;31.3;34.9;30.9;31.3;28.6;8.8;208.1;44.3
287;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2014;9.4;35.9;32.2;35.8;31.8;33.0;29.6;8.8;203.5;42.9
288;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2015;9.5;37.5;32.9;37.4;32.5;33.4;30.5;8.9;198.7;38.9
289;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2016;9.8;38.8;33.8;38.3;33.1;34.1;31.3;9.2;195.2;38.3
290;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2007;1.2;29.6;26.7;30.2;27.1;26.1;25.2;1.0;280.0;27.0
291;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2008;1.3;31.7;28.9;32.3;28.4;28.5;26.6;1.3;295.7;29.1
292;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2009;1.5;30.0;28.1;30.4;28.1;26.4;24.8;1.4;258.9;30.1
293;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2010;1.7;30.9;27.8;31.0;27.4;27.6;26.0;1.6;254.7;31.9
294;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2011;1.8;31.5;29.6;32.0;29.2;31.2;29.5;1.7;253.5;30.6
295;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2012;1.9;30.8;29.3;30.9;29.0;30.9;29.6;1.8;236.2;30.7
296;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2013;2.0;32.0;29.0;31.9;28.4;31.7;29.8;1.9;223.0;30.6
297;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2014;2.1;32.5;31.0;32.5;30.6;33.2;31.2;2.0;206.8;30.4
298;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2015;2.2;32.9;30.3;32.6;30.0;34.5;31.2;2.1;201.4;29.8
299;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2016;2.2;32.9;31.6;32.4;31.2;35.2;32.3;2.1;214.6;31.7
300;Zelfstandige;0163 Behandeling van gewassen na oogst;2007;0.0;;;;;;;;;
301;Zelfstandige;0163 Behandeling van gewassen na oogst;2008;0.0;;;;;;;;;
302;Zelfstandige;0163 Behandeling van gewassen na oogst;2009;0.0;;;;;;;;;
303;Zelfstandige;0163 Behandeling van gewassen na oogst;2010;0.0;;;;;;;;;
304;Zelfstandige;0163 Behandeling van gewassen na oogst;2011;0.0;;;;;;;;;
305;Zelfstandige;0163 Behandeling van gewassen na oogst;2012;0.0;;;;;;;;;
306;Zelfstandige;0163 Behandeling van gewassen na oogst;2013;0.0;;;;;;;;;
307;Zelfstandige;0163 Behandeling van gewassen na oogst;2014;0.0;;;;;;;;;
308;Zelfstandige;0163 Behandeling van gewassen na oogst;2015;0.0;;;;;;;;;
309;Zelfstandige;0163 Behandeling van gewassen na oogst;2016;0.0;;;;;;;;;
310;Zelfstandige;0164 Zaadveredelingsbedrijven;2007;0.0;;;;;;;;;
311;Zelfstandige;0164 Zaadveredelingsbedrijven;2008;0.0;;;;;;;;;
312;Zelfstandige;0164 Zaadveredelingsbedrijven;2009;0.0;;;;;;;;;
313;Zelfstandige;0164 Zaadveredelingsbedrijven;2010;0.0;;;;;;;;;
314;Zelfstandige;0164 Zaadveredelingsbedrijven;2011;0.0;;;;;;;;;
315;Zelfstandige;0164 Zaadveredelingsbedrijven;2012;0.0;;;;;;;;;
316;Zelfstandige;0164 Zaadveredelingsbedrijven;2013;0.0;;;;;;;;;
317;Zelfstandige;0164 Zaadveredelingsbedrijven;2014;0.0;;;;;;;;;
318;Zelfstandige;0164 Zaadveredelingsbedrijven;2015;0.0;;;;;;;;;
319;Zelfstandige;0164 Zaadveredelingsbedrijven;2016;0.0;;;;;;;;;
320;Zelfstandige;017 Jacht;2007;0.0;;;;;;;;;
321;Zelfstandige;017 Jacht;2008;0.0;;;;;;;;;
322;Zelfstandige;017 Jacht;2009;0.0;;;;;;;;;
323;Zelfstandige;017 Jacht;2010;0.0;;;;;;;;;
324;Zelfstandige;017 Jacht;2011;0.0;;;;;;;;;
325;Zelfstandige;017 Jacht;2012;0.0;;;;;;;;;
326;Zelfstandige;017 Jacht;2013;0.0;;;;;;;;;
327;Zelfstandige;017 Jacht;2014;0.0;;;;;;;;;
328;Zelfstandige;017 Jacht;2015;0.0;;;;;;;;;
329;Zelfstandige;017 Jacht;2016;0.0;;;;;;;;;
330;Zelfstandige;0170 Jacht;2007;0.0;;;;;;;;;
331;Zelfstandige;0170 Jacht;2008;0.0;;;;;;;;;
332;Zelfstandige;0170 Jacht;2009;0.0;;;;;;;;;
333;Zelfstandige;0170 Jacht;2010;0.0;;;;;;;;;
334;Zelfstandige;0170 Jacht;2011;0.0;;;;;;;;;
335;Zelfstandige;0170 Jacht;2012;0.0;;;;;;;;;
336;Zelfstandige;0170 Jacht;2013;0.0;;;;;;;;;
337;Zelfstandige;0170 Jacht;2014;0.0;;;;;;;;;
338;Zelfstandige;0170 Jacht;2015;0.0;;;;;;;;;
339;Zelfstandige;0170 Jacht;2016;0.0;;;;;;;;;
340;Zelfstandige;02 Bosbouw;2007;0.4;37.0;32.0;37.1;32.4;29.1;24.6;0.3;299.5;37.4
341;Zelfstandige;02 Bosbouw;2008;0.4;34.2;28.7;34.0;28.9;26.8;24.3;0.4;265.8;31.3
342;Zelfstandige;02 Bosbouw;2009;0.4;31.6;28.4;31.4;28.4;25.6;23.5;0.4;254.9;34.6
343;Zelfstandige;02 Bosbouw;2010;0.5;36.6;30.7;36.6;31.7;29.1;25.3;0.4;292.1;40.3
344;Zelfstandige;02 Bosbouw;2011;0.5;33.0;28.4;32.6;28.0;31.4;27.1;0.5;254.4;35.4
345;Zelfstandige;02 Bosbouw;2012;0.5;34.1;28.9;34.4;28.7;30.4;27.9;0.5;243.0;35.8
346;Zelfstandige;02 Bosbouw;2013;0.5;34.0;29.6;33.6;29.7;31.0;28.9;0.5;222.9;37.9
347;Zelfstandige;02 Bosbouw;2014;0.5;34.9;31.5;35.1;31.5;34.8;30.9;0.5;221.8;40.1
348;Zelfstandige;02 Bosbouw;2015;0.5;37.9;33.3;37.4;32.5;34.4;31.5;0.5;225.3;37.1
349;Zelfstandige;02 Bosbouw;2016;0.5;36.8;32.6;36.0;32.2;34.1;31.7;0.4;214.3;37.2
350;Zelfstandige;021 Bosbouw;2007;0.4;37.0;32.0;37.1;32.4;29.1;24.6;0.3;299.5;37.4
351;Zelfstandige;021 Bosbouw;2008;0.4;34.2;28.7;34.0;28.9;26.8;24.3;0.4;265.8;31.3
352;Zelfstandige;021 Bosbouw;2009;0.4;31.6;28.4;31.4;28.4;25.6;23.5;0.4;254.9;34.6
353;Zelfstandige;021 Bosbouw;2010;0.3;37.4;31.8;37.4;32.7;28.7;25.2;0.3;301.8;45.4
354;Zelfstandige;021 Bosbouw;2011;0.3;34.7;28.7;34.0;27.7;30.3;27.3;0.3;257.5;42.2
355;Zelfstandige;021 Bosbouw;2012;0.3;35.6;29.7;36.1;28.7;30.7;27.8;0.3;254.2;41.2
356;Zelfstandige;021 Bosbouw;2013;0.3;35.8;30.6;35.3;30.6;30.7;28.2;0.3;224.2;46.9
357;Zelfstandige;021 Bosbouw;2014;0.3;35.0;31.6;35.6;31.7;36.6;31.2;0.3;228.7;43.6
358;Zelfstandige;021 Bosbouw;2015;0.3;39.3;33.4;38.7;33.8;35.1;31.1;0.3;232.8;38.5
359;Zelfstandige;021 Bosbouw;2016;0.3;37.3;32.5;36.5;32.7;34.4;31.5;0.3;212.3;37.5
360;Zelfstandige;0210 Bosbouw;2007;0.4;37.0;32.0;37.1;32.4;29.1;24.6;0.3;299.5;37.4
361;Zelfstandige;0210 Bosbouw;2008;0.4;34.2;28.7;34.0;28.9;26.8;24.3;0.4;265.8;31.3
362;Zelfstandige;0210 Bosbouw;2009;0.4;31.6;28.4;31.4;28.4;25.6;23.5;0.4;254.9;34.6
363;Zelfstandige;0210 Bosbouw;2010;0.3;37.4;31.8;37.4;32.7;28.7;25.2;0.3;301.8;45.4
364;Zelfstandige;0210 Bosbouw;2011;0.3;34.7;28.7;34.0;27.7;30.3;27.3;0.3;257.5;42.2
365;Zelfstandige;0210 Bosbouw;2012;0.3;35.6;29.7;36.1;28.7;30.7;27.8;0.3;254.2;41.2
366;Zelfstandige;0210 Bosbouw;2013;0.3;35.8;30.6;35.3;30.6;30.7;28.2;0.3;224.2;46.9
367;Zelfstandige;0210 Bosbouw;2014;0.3;35.0;31.6;35.6;31.7;36.6;31.2;0.3;228.7;43.6
368;Zelfstandige;0210 Bosbouw;2015;0.3;39.3;33.4;38.7;33.8;35.1;31.1;0.3;232.8;38.5
369;Zelfstandige;0210 Bosbouw;2016;0.3;37.3;32.5;36.5;32.7;34.4;31.5;0.3;212.3;37.5
370;Zelfstandige;022 Exploitatie van bossen;2007;0.0;;;;;;;;;
371;Zelfstandige;022 Exploitatie van bossen;2008;0.0;;;;;;;;;
372;Zelfstandige;022 Exploitatie van bossen;2009;0.0;;;;;;;;;
373;Zelfstandige;022 Exploitatie van bossen;2010;0.1;;;;;;;;;
374;Zelfstandige;022 Exploitatie van bossen;2011;0.1;;;;;;;;;
375;Zelfstandige;022 Exploitatie van bossen;2012;0.1;;;;;;;;;
376;Zelfstandige;022 Exploitatie van bossen;2013;0.1;;;;;;;;;
377;Zelfstandige;022 Exploitatie van bossen;2014;0.1;;;;;;;;;
378;Zelfstandige;022 Exploitatie van bossen;2015;0.1;;;;;;;;;
379;Zelfstandige;022 Exploitatie van bossen;2016;0.1;;;;;;;;;
380;Zelfstandige;0220 Exploitatie van bossen;2007;0.0;;;;;;;;;
381;Zelfstandige;0220 Exploitatie van bossen;2008;0.0;;;;;;;;;
382;Zelfstandige;0220 Exploitatie van bossen;2009;0.0;;;;;;;;;
383;Zelfstandige;0220 Exploitatie van bossen;2010;0.1;;;;;;;;;
384;Zelfstandige;0220 Exploitatie van bossen;2011;0.1;;;;;;;;;
385;Zelfstandige;0220 Exploitatie van bossen;2012;0.1;;;;;;;;;
386;Zelfstandige;0220 Exploitatie van bossen;2013;0.1;;;;;;;;;
387;Zelfstandige;0220 Exploitatie van bossen;2014;0.1;;;;;;;;;
388;Zelfstandige;0220 Exploitatie van bossen;2015;0.1;;;;;;;;;
389;Zelfstandige;0220 Exploitatie van bossen;2016;0.1;;;;;;;;;
390;Zelfstandige;024 Dienstverlening voor de bosbouw;2007;0.0;;;;;;;;;
391;Zelfstandige;024 Dienstverlening voor de bosbouw;2008;0.0;;;;;;;;;
392;Zelfstandige;024 Dienstverlening voor de bosbouw;2009;0.0;;;;;;;;;
393;Zelfstandige;024 Dienstverlening voor de bosbouw;2010;0.1;;;;;;;;;
394;Zelfstandige;024 Dienstverlening voor de bosbouw;2011;0.1;;;;;;;;;
395;Zelfstandige;024 Dienstverlening voor de bosbouw;2012;0.1;;;;;;;;;
396;Zelfstandige;024 Dienstverlening voor de bosbouw;2013;0.1;;;;;;;;;
397;Zelfstandige;024 Dienstverlening voor de bosbouw;2014;0.1;35.3;31.5;35.0;29.4;32.7;30.8;0.1;178.5;32.8
398;Zelfstandige;024 Dienstverlening voor de bosbouw;2015;0.1;35.5;32.6;35.3;32.3;33.5;32.9;0.1;212.2;27.6
399;Zelfstandige;024 Dienstverlening voor de bosbouw;2016;0.1;36.6;32.0;36.0;32.1;33.5;31.1;0.1;165.4;24.8
400;Zelfstandige;0240 Dienstverlening voor de bosbouw;2007;0.0;;;;;;;;;
401;Zelfstandige;0240 Dienstverlening voor de bosbouw;2008;0.0;;;;;;;;;
402;Zelfstandige;0240 Dienstverlening voor de bosbouw;2009;0.0;;;;;;;;;
403;Zelfstandige;0240 Dienstverlening voor de bosbouw;2010;0.1;;;;;;;;;
404;Zelfstandige;0240 Dienstverlening voor de bosbouw;2011;0.1;;;;;;;;;
405;Zelfstandige;0240 Dienstverlening voor de bosbouw;2012;0.1;;;;;;;;;
406;Zelfstandige;0240 Dienstverlening voor de bosbouw;2013;0.1;;;;;;;;;
407;Zelfstandige;0240 Dienstverlening voor de bosbouw;2014;0.1;35.3;31.5;35.0;29.4;32.7;30.8;0.1;178.5;32.8
408;Zelfstandige;0240 Dienstverlening voor de bosbouw;2015;0.1;35.5;32.6;35.3;32.3;33.5;32.9;0.1;212.2;27.6
409;Zelfstandige;0240 Dienstverlening voor de bosbouw;2016;0.1;36.6;32.0;36.0;32.1;33.5;31.1;0.1;165.4;24.8
410;Zelfstandige;03 Visserij;2007;1.0;40.3;39.0;41.5;39.0;29.9;26.5;0.8;262.2;22.3
411;Zelfstandige;03 Visserij;2008;1.0;38.8;37.6;40.0;38.2;28.0;26.9;0.8;255.4;42.8
412;Zelfstandige;03 Visserij;2009;0.8;38.5;33.5;39.7;33.1;27.7;25.7;0.8;250.2;39.1
413;Zelfstandige;03 Visserij;2010;1.1;43.5;40.5;45.4;41.0;29.9;27.6;0.8;226.6;31.8
414;Zelfstandige;03 Visserij;2011;1.5;41.2;38.7;42.9;41.3;30.8;28.2;1.0;180.4;26.9
415;Zelfstandige;03 Visserij;2012;1.5;51.1;44.5;52.6;47.7;36.4;32.5;1.0;163.0;23.7
416;Zelfstandige;03 Visserij;2013;1.5;54.4;46.6;56.0;48.8;37.7;32.0;1.0;142.0;26.5
417;Zelfstandige;03 Visserij;2014;1.5;60.0;53.6;61.3;56.3;42.8;35.5;0.9;146.7;27.4
418;Zelfstandige;03 Visserij;2015;1.5;70.4;63.5;71.7;65.5;44.4;37.8;0.9;160.8;39.0
419;Zelfstandige;03 Visserij;2016;1.5;72.5;62.9;73.6;64.9;46.3;38.7;0.9;178.9;49.5
420;Zelfstandige;031 Visserij;2007;0.9;39.8;39.5;41.7;39.8;28.4;26.4;0.6;228.1;13.3
421;Zelfstandige;031 Visserij;2008;0.9;37.1;37.7;38.7;38.7;26.6;26.4;0.7;229.1;25.5
422;Zelfstandige;031 Visserij;2009;0.7;37.8;33.7;39.8;33.5;27.3;25.5;0.7;230.0;27.3
423;Zelfstandige;031 Visserij;2010;1.0;42.7;39.4;45.2;40.2;29.6;27.4;0.7;200.8;18.0
424;Zelfstandige;031 Visserij;2011;1.4;40.0;38.1;42.0;40.9;29.6;27.5;0.8;169.8;17.6
425;Zelfstandige;031 Visserij;2012;1.4;51.1;44.5;53.0;47.9;36.2;32.4;0.8;145.6;13.0
426;Zelfstandige;031 Visserij;2013;1.4;53.5;46.3;55.7;48.8;37.0;31.8;0.9;126.9;14.1
427;Zelfstandige;031 Visserij;2014;1.4;59.7;53.8;61.4;56.7;41.9;35.4;0.8;130.9;14.9
428;Zelfstandige;031 Visserij;2015;1.3;72.4;64.3;74.2;67.3;45.7;37.8;0.8;145.3;25.0
429;Zelfstandige;031 Visserij;2016;1.3;74.1;64.9;75.6;67.3;47.0;38.8;0.8;167.6;44.7
430;Zelfstandige;0311 Zee- en kustvisserij;2007;0.7;42.0;41.8;44.2;43.5;28.9;26.5;0.5;196.7;2.1
431;Zelfstandige;0311 Zee- en kustvisserij;2008;0.7;38.9;41.0;41.0;42.4;26.3;26.4;0.5;201.0;5.9
432;Zelfstandige;0311 Zee- en kustvisserij;2009;0.5;39.8;36.4;41.0;37.4;27.1;25.8;0.5;179.1;15.7
433;Zelfstandige;0311 Zee- en kustvisserij;2010;0.8;45.4;43.0;48.4;45.6;30.0;27.8;0.6;173.6;7.1
434;Zelfstandige;0311 Zee- en kustvisserij;2011;1.2;40.9;38.6;43.2;41.6;29.3;27.4;0.6;156.9;6.1
435;Zelfstandige;0311 Zee- en kustvisserij;2012;1.2;52.2;45.7;54.2;49.4;36.1;32.4;0.7;128.8;6.3
436;Zelfstandige;0311 Zee- en kustvisserij;2013;1.2;56.0;47.8;58.3;51.0;37.7;32.1;0.7;110.8;5.9
437;Zelfstandige;0311 Zee- en kustvisserij;2014;1.2;62.8;55.9;65.1;59.9;43.0;36.1;0.6;116.3;9.0
438;Zelfstandige;0311 Zee- en kustvisserij;2015;1.2;77.8;68.3;79.9;72.1;47.5;39.7;0.6;129.9;15.6
439;Zelfstandige;0311 Zee- en kustvisserij;2016;1.1;79.4;69.1;81.3;73.2;48.4;40.0;0.7;154.6;34.6
440;Zelfstandige;0312 Binnenvisserij;2007;0.2;32.3;29.1;32.5;29.4;26.7;26.0;0.2;397.9;43.3
441;Zelfstandige;0312 Binnenvisserij;2008;0.2;30.9;29.1;30.9;29.8;27.4;26.4;0.2;355.8;42.7
442;Zelfstandige;0312 Binnenvisserij;2009;0.2;32.4;27.8;36.5;28.1;28.0;24.9;0.2;340.3;45.1
443;Zelfstandige;0312 Binnenvisserij;2010;0.2;32.4;28.2;32.6;28.0;27.8;25.1;0.2;315.4;40.8
444;Zelfstandige;0312 Binnenvisserij;2011;0.2;34.4;31.5;34.9;32.0;30.9;28.7;0.2;304.8;42.4
445;Zelfstandige;0312 Binnenvisserij;2012;0.2;44.5;35.3;46.2;36.2;36.4;33.3;0.2;293.1;42.9
446;Zelfstandige;0312 Binnenvisserij;2013;0.2;37.5;30.6;39.0;30.5;32.7;29.5;0.2;261.2;60.3
447;Zelfstandige;0312 Binnenvisserij;2014;0.2;40.7;32.9;38.9;31.5;35.1;32.6;0.2;252.4;47.3
448;Zelfstandige;0312 Binnenvisserij;2015;0.2;39.1;36.5;38.9;35.4;34.1;33.6;0.2;270.9;54.2
449;Zelfstandige;0312 Binnenvisserij;2016;0.2;41.3;35.3;40.7;34.7;38.2;34.3;0.2;319.9;59.9
450;Zelfstandige;032 Viskwekerij;2007;0.1;43.1;33.3;40.9;28.8;38.6;27.5;0.1;517.1;173.8
451;Zelfstandige;032 Viskwekerij;2008;0.1;48.9;35.6;47.8;33.7;36.5;28.9;0.1;535.9;171.4
452;Zelfstandige;032 Viskwekerij;2009;0.1;42.0;30.2;39.5;29.9;29.7;26.3;0.1;435.0;137.1
453;Zelfstandige;032 Viskwekerij;2010;0.1;49.5;49.2;47.0;42.8;32.7;28.8;0.1;573.3;220.1
454;Zelfstandige;032 Viskwekerij;2011;0.1;54.6;52.0;52.0;49.9;43.7;36.5;0.1;569.5;243.2
455;Zelfstandige;032 Viskwekerij;2012;0.1;51.4;47.4;48.2;44.3;39.3;33.7;0.1;588.4;255.3
456;Zelfstandige;032 Viskwekerij;2013;0.1;64.5;56.9;59.3;50.1;44.6;36.7;0.1;471.5;238.3
