ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
278;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2020 2e kwartaal;3541
279;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2020 3e kwartaal;3565
280;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2020 4e kwartaal;3526
281;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2020;3580
282;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2021 1e kwartaal;3558
283;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2021 2e kwartaal;3531
284;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2021 3e kwartaal;3576
285;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2021 4e kwartaal;3543
286;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2021;3552
287;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 2 (ISCO 2008);2022 1e kwartaal;3543
288;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2003 1e kwartaal;1431
289;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2003 2e kwartaal;1411
290;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2003 3e kwartaal;1392
291;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2003 4e kwartaal;1399
292;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2003;1408
293;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2004 1e kwartaal;1382
294;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2004 2e kwartaal;1369
295;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2004 3e kwartaal;1375
296;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2004 4e kwartaal;1386
297;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2004;1378
298;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2005 1e kwartaal;1362
299;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2005 2e kwartaal;1367
300;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2005 3e kwartaal;1359
301;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2005 4e kwartaal;1356
302;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2005;1361
303;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2006 1e kwartaal;1354
304;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2006 2e kwartaal;1339
305;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2006 3e kwartaal;1371
306;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2006 4e kwartaal;1399
307;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2006;1366
308;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2007 1e kwartaal;1401
309;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2007 2e kwartaal;1421
310;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2007 3e kwartaal;1435
311;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2007 4e kwartaal;1445
312;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2007;1426
313;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2008 1e kwartaal;1463
314;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2008 2e kwartaal;1468
315;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2008 3e kwartaal;1475
316;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2008 4e kwartaal;1507
317;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2008;1478
318;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2009 1e kwartaal;1490
319;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2009 2e kwartaal;1478
320;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2009 3e kwartaal;1480
321;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2009 4e kwartaal;1476
322;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2009;1481
323;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2010 1e kwartaal;1443
324;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2010 2e kwartaal;1480
325;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2010 3e kwartaal;1486
326;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2010 4e kwartaal;1497
327;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2010;1476
328;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2011 1e kwartaal;1494
329;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2011 2e kwartaal;1499
330;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2011 3e kwartaal;1508
331;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2011 4e kwartaal;1511
332;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2011;1503
333;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2012 1e kwartaal;1499
334;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2012 2e kwartaal;1506
335;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2012 3e kwartaal;1513
336;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2012 4e kwartaal;1483
337;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2012;1500
338;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2013 1e kwartaal;1427
339;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2013 2e kwartaal;1393
340;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2013 3e kwartaal;1386
341;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2013 4e kwartaal;1381
342;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2013;1397
343;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2014 1e kwartaal;1355
344;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2014 2e kwartaal;1335
345;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2014 3e kwartaal;1349
346;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2014 4e kwartaal;1357
347;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2014;1349
348;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2015 1e kwartaal;1341
349;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2015 2e kwartaal;1330
350;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2015 3e kwartaal;1331
351;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2015 4e kwartaal;1363
352;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2015;1341
353;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2016 1e kwartaal;1366
354;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2016 2e kwartaal;1372
355;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2016 3e kwartaal;1400
356;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2016 4e kwartaal;1426
357;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2016;1391
358;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2017 1e kwartaal;1414
359;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2017 2e kwartaal;1410
360;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2017 3e kwartaal;1402
361;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2017 4e kwartaal;1414
362;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2017;1410
363;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2018 1e kwartaal;1424
364;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2018 2e kwartaal;1460
365;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2018 3e kwartaal;1494
366;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2018 4e kwartaal;1535
367;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2018;1478
368;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2019 1e kwartaal;1546
369;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2019 2e kwartaal;1541
370;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2019 3e kwartaal;1556
371;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2019 4e kwartaal;1573
372;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2019;1554
373;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2020 1e kwartaal;1568
374;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2020 2e kwartaal;1559
375;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2020 3e kwartaal;1549
376;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2020 4e kwartaal;1587
377;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2020;1566
378;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2021 1e kwartaal;1627
379;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2021 2e kwartaal;1674
380;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2021 3e kwartaal;1675
381;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2021 4e kwartaal;1690
382;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2021;1666
383;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 3 (ISCO 2008);2022 1e kwartaal;1709
384;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2003 1e kwartaal;1977
385;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2003 2e kwartaal;1993
386;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2003 3e kwartaal;1985
387;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2003 4e kwartaal;1992
388;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2003;1987
389;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2004 1e kwartaal;1985
390;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2004 2e kwartaal;1997
391;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2004 3e kwartaal;1954
392;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2004 4e kwartaal;1968
393;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2004;1976
394;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2005 1e kwartaal;1962
395;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2005 2e kwartaal;1976
396;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2005 3e kwartaal;1964
397;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2005 4e kwartaal;1996
398;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2005;1975
399;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2006 1e kwartaal;2023
400;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2006 2e kwartaal;2023
401;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2006 3e kwartaal;2020
402;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2006 4e kwartaal;2039
403;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2006;2026
404;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2007 1e kwartaal;2080
405;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2007 2e kwartaal;2112
406;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2007 3e kwartaal;2124
407;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2007 4e kwartaal;2176
408;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2007;2123
409;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2008 1e kwartaal;2207
410;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2008 2e kwartaal;2232
411;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2008 3e kwartaal;2231
412;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2008 4e kwartaal;2232
413;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2008;2226
414;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2009 1e kwartaal;2233
415;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2009 2e kwartaal;2266
416;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2009 3e kwartaal;2266
417;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2009 4e kwartaal;2273
418;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2009;2259
419;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2010 1e kwartaal;2277
420;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2010 2e kwartaal;2316
421;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2010 3e kwartaal;2323
422;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2010 4e kwartaal;2337
423;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2010;2313
424;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2011 1e kwartaal;2322
425;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2011 2e kwartaal;2325
426;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2011 3e kwartaal;2321
427;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2011 4e kwartaal;2329
428;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2011;2324
429;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2012 1e kwartaal;2351
430;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2012 2e kwartaal;2345
431;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2012 3e kwartaal;2321
432;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2012 4e kwartaal;2358
433;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2012;2344
434;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2013 1e kwartaal;2460
435;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2013 2e kwartaal;2468
436;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2013 3e kwartaal;2451
437;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2013 4e kwartaal;2466
438;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2013;2461
439;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2014 1e kwartaal;2469
440;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2014 2e kwartaal;2487
441;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2014 3e kwartaal;2472
442;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2014 4e kwartaal;2501
443;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2014;2482
444;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2015 1e kwartaal;2508
445;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2015 2e kwartaal;2538
446;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2015 3e kwartaal;2515
447;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2015 4e kwartaal;2548
448;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2015;2527
449;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2016 1e kwartaal;2568
450;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2016 2e kwartaal;2558
451;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2016 3e kwartaal;2574
452;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2016 4e kwartaal;2615
453;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2016;2579
454;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2017 1e kwartaal;2594
455;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2017 2e kwartaal;2616
456;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2017 3e kwartaal;2591
457;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2017 4e kwartaal;2640
458;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2017;2610
459;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018 1e kwartaal;2664
460;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018 2e kwartaal;2702
461;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018 3e kwartaal;2714
462;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018 4e kwartaal;2756
463;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018;2709
464;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 1e kwartaal;2780
465;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 2e kwartaal;2825
466;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 3e kwartaal;2836
467;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 4e kwartaal;2869
468;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019;2827
469;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 1e kwartaal;2895
470;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 2e kwartaal;2931
471;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 3e kwartaal;2951
472;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 4e kwartaal;3002
473;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020;2945
474;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 1e kwartaal;3148
475;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 2e kwartaal;3157
476;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 3e kwartaal;3175
477;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 4e kwartaal;3291
478;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021;3193
479;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022 1e kwartaal;3351
480;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2003 1e kwartaal;94
481;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2003 2e kwartaal;96
482;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2003 3e kwartaal;111
483;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2003 4e kwartaal;104
484;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2003;101
485;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2004 1e kwartaal;88
486;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2004 2e kwartaal;66
487;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2004 3e kwartaal;48
488;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2004 4e kwartaal;32
489;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2004;59
490;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2005 1e kwartaal;34
491;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2005 2e kwartaal;48
492;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2005 3e kwartaal;64
493;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2005 4e kwartaal;70
494;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2005;54
495;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2006 1e kwartaal;75
496;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2006 2e kwartaal;88
497;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2006 3e kwartaal;97
498;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2006 4e kwartaal;97
499;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2006;89
500;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2007 1e kwartaal;96
501;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2007 2e kwartaal;101
502;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2007 3e kwartaal;97
503;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2007 4e kwartaal;91
504;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2007;96
505;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2008 1e kwartaal;86
506;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2008 2e kwartaal;93
507;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2008 3e kwartaal;94
