ID;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AandeelHuishoudensPerRegio_2;PersonenPerHuishouden_3;TotaalVermogen_4;GemiddeldVermogen_5;MediaanVermogen_6
264;Particuliere huishoudens;Almere;2011;77.1;100.0;2.4;5.0;64.4;5.7
265;Particuliere huishoudens;Almere;2012;78.9;100.0;2.4;5.2;65.6;5.0
266;Particuliere huishoudens;Almere;2013;79.8;100.0;2.4;4.2;52.1;2.0
267;Particuliere huishoudens;Almere;2014;80.1;100.0;2.4;4.8;60.1;2.2
268;Particuliere huishoudens;Alphen aan den Rijn;2011;30.8;100.0;2.3;4.3;138.8;29.0
269;Particuliere huishoudens;Alphen aan den Rijn;2012;31.1;100.0;2.3;4.4;140.7;28.7
270;Particuliere huishoudens;Alphen aan den Rijn;2013;31.2;100.0;2.3;3.9;124.0;18.9
271;Particuliere huishoudens;Alphen aan den Rijn;2014;45.0;100.0;2.3;7.3;162.8;28.5
272;Particuliere huishoudens;Alphen-Chaam;2011;3.7;100.0;2.5;1.5;393.0;262.7
273;Particuliere huishoudens;Alphen-Chaam;2012;3.8;100.0;2.5;1.5;400.7;251.9
274;Particuliere huishoudens;Alphen-Chaam;2013;3.8;100.0;2.5;1.3;351.5;208.6
275;Particuliere huishoudens;Alphen-Chaam;2014;3.9;100.0;2.4;1.4;361.1;192.5
276;Particuliere huishoudens;Ameland;2011;1.5;100.0;2.2;0.4;245.7;167.1
277;Particuliere huishoudens;Ameland;2012;1.5;100.0;2.2;0.4;249.2;178.3
278;Particuliere huishoudens;Ameland;2013;1.6;100.0;2.2;0.4;230.5;137.7
279;Particuliere huishoudens;Ameland;2014;1.6;100.0;2.2;0.4;239.9;143.0
280;Particuliere huishoudens;Amersfoort;2011;62.7;100.0;2.3;8.4;133.4;21.8
281;Particuliere huishoudens;Amersfoort;2012;63.8;100.0;2.3;8.2;128.0;19.7
282;Particuliere huishoudens;Amersfoort;2013;64.3;100.0;2.3;7.2;111.3;10.9
283;Particuliere huishoudens;Amersfoort;2014;64.9;100.0;2.3;8.0;122.6;11.7
284;Particuliere huishoudens;Amstelveen;2011;38.5;100.0;2.1;8.3;215.9;29.7
285;Particuliere huishoudens;Amstelveen;2012;39.1;100.0;2.1;8.2;210.6;29.1
286;Particuliere huishoudens;Amstelveen;2013;39.6;100.0;2.1;7.7;195.5;22.1
287;Particuliere huishoudens;Amstelveen;2014;39.7;100.0;2.1;8.4;210.9;22.4
288;Particuliere huishoudens;Amsterdam;2011;414.7;100.0;1.8;47.7;115.0;5.4
289;Particuliere huishoudens;Amsterdam;2012;420.2;100.0;1.8;47.0;112.0;5.0
290;Particuliere huishoudens;Amsterdam;2013;424.0;100.0;1.8;45.6;107.5;3.3
291;Particuliere huishoudens;Amsterdam;2014;428.0;100.0;1.8;53.3;124.6;3.6
292;Particuliere huishoudens;Anna Paulowna;2011;5.8;100.0;2.4;1.0;178.7;64.7
293;Particuliere huishoudens;Anna Paulowna;2012;;;;;;
294;Particuliere huishoudens;Anna Paulowna;2013;;;;;;
295;Particuliere huishoudens;Anna Paulowna;2014;;;;;;
296;Particuliere huishoudens;Apeldoorn;2011;66.8;100.0;2.2;10.9;162.4;39.2
297;Particuliere huishoudens;Apeldoorn;2012;67.3;100.0;2.2;10.4;154.9;33.7
298;Particuliere huishoudens;Apeldoorn;2013;68.0;100.0;2.2;9.2;134.7;21.3
299;Particuliere huishoudens;Apeldoorn;2014;68.6;100.0;2.2;9.9;144.0;19.6
300;Particuliere huishoudens;Appingedam;2011;5.5;100.0;2.1;0.5;97.7;20.9
301;Particuliere huishoudens;Appingedam;2012;5.5;100.0;2.1;0.6;101.6;20.6
302;Particuliere huishoudens;Appingedam;2013;5.5;100.0;2.1;0.5;93.7;14.9
303;Particuliere huishoudens;Appingedam;2014;5.5;100.0;2.1;0.5;96.7;14.1
304;Particuliere huishoudens;Arnhem;2011;72.6;100.0;2.0;6.0;83.3;4.9
305;Particuliere huishoudens;Arnhem;2012;73.6;100.0;2.0;5.8;79.2;4.3
306;Particuliere huishoudens;Arnhem;2013;73.9;100.0;2.0;5.0;67.7;2.4
307;Particuliere huishoudens;Arnhem;2014;73.4;100.0;2.0;5.4;73.7;2.4
308;Particuliere huishoudens;Assen;2011;29.2;100.0;2.2;3.0;102.1;20.6
309;Particuliere huishoudens;Assen;2012;29.5;100.0;2.2;3.0;100.4;19.1
310;Particuliere huishoudens;Assen;2013;29.6;100.0;2.2;2.6;87.8;10.6
311;Particuliere huishoudens;Assen;2014;29.6;100.0;2.2;2.9;98.8;11.3
312;Particuliere huishoudens;Asten;2011;6.6;100.0;2.4;1.8;270.0;176.8
313;Particuliere huishoudens;Asten;2012;6.7;100.0;2.4;1.8;262.5;159.5
314;Particuliere huishoudens;Asten;2013;6.8;100.0;2.4;1.6;241.2;127.1
315;Particuliere huishoudens;Asten;2014;6.8;100.0;2.4;1.8;265.2;128.1
316;Particuliere huishoudens;Baarle-Nassau;2011;2.9;100.0;2.2;0.9;297.5;181.6
317;Particuliere huishoudens;Baarle-Nassau;2012;2.9;100.0;2.2;0.9;302.7;177.3
318;Particuliere huishoudens;Baarle-Nassau;2013;2.9;100.0;2.3;0.8;291.9;153.5
319;Particuliere huishoudens;Baarle-Nassau;2014;2.8;100.0;2.2;0.8;299.1;147.3
320;Particuliere huishoudens;Baarn;2011;11.0;100.0;2.1;3.3;303.5;77.5
321;Particuliere huishoudens;Baarn;2012;11.0;100.0;2.1;3.1;282.0;71.3
322;Particuliere huishoudens;Baarn;2013;11.0;100.0;2.1;2.9;260.8;53.7
323;Particuliere huishoudens;Baarn;2014;10.7;100.0;2.1;3.1;284.3;58.4
324;Particuliere huishoudens;Barendrecht;2011;18.4;100.0;2.5;3.1;170.3;55.0
325;Particuliere huishoudens;Barendrecht;2012;18.5;100.0;2.5;3.1;165.2;49.6
326;Particuliere huishoudens;Barendrecht;2013;18.7;100.0;2.5;2.9;155.6;30.8
327;Particuliere huishoudens;Barendrecht;2014;18.4;100.0;2.5;3.4;184.1;35.0
328;Particuliere huishoudens;Barneveld;2011;19.0;100.0;2.6;5.2;275.3;127.3
329;Particuliere huishoudens;Barneveld;2012;19.3;100.0;2.6;5.3;273.6;119.5
330;Particuliere huishoudens;Barneveld;2013;19.5;100.0;2.6;4.9;252.4;93.8
331;Particuliere huishoudens;Barneveld;2014;19.8;100.0;2.6;5.1;256.8;89.7
332;Particuliere huishoudens;Bedum;2011;4.3;100.0;2.4;0.7;157.5;70.0
333;Particuliere huishoudens;Bedum;2012;4.3;100.0;2.3;0.7;155.7;65.2
334;Particuliere huishoudens;Bedum;2013;4.4;100.0;2.3;0.6;137.9;49.9
335;Particuliere huishoudens;Bedum;2014;4.3;100.0;2.3;0.7;153.5;53.2
336;Particuliere huishoudens;Beek (L.);2011;7.3;100.0;2.3;1.2;165.3;95.0
337;Particuliere huishoudens;Beek (L.);2012;7.3;100.0;2.2;1.1;157.1;82.4
338;Particuliere huishoudens;Beek (L.);2013;7.3;100.0;2.2;1.0;144.1;64.9
339;Particuliere huishoudens;Beek (L.);2014;7.2;100.0;2.2;1.1;151.3;61.4
340;Particuliere huishoudens;Beemster;2011;3.5;100.0;2.4;1.2;332.6;195.2
341;Particuliere huishoudens;Beemster;2012;3.6;100.0;2.4;1.2;325.2;187.8
342;Particuliere huishoudens;Beemster;2013;3.6;100.0;2.4;1.2;320.0;159.2
343;Particuliere huishoudens;Beemster;2014;3.6;100.0;2.4;1.3;348.9;163.5
344;Particuliere huishoudens;Beesel;2011;5.8;100.0;2.4;0.9;161.3;58.5
345;Particuliere huishoudens;Beesel;2012;5.8;100.0;2.3;0.9;157.7;52.9
346;Particuliere huishoudens;Beesel;2013;5.8;100.0;2.3;0.8;136.8;40.5
347;Particuliere huishoudens;Beesel;2014;5.8;100.0;2.3;0.8;141.1;41.1
348;Particuliere huishoudens;Bellingwedde;2011;4.0;100.0;2.2;0.7;170.1;86.5
349;Particuliere huishoudens;Bellingwedde;2012;4.0;100.0;2.2;0.7;170.5;81.2
350;Particuliere huishoudens;Bellingwedde;2013;4.0;100.0;2.2;0.6;152.5;56.9
351;Particuliere huishoudens;Bellingwedde;2014;4.0;100.0;2.2;0.6;151.5;55.8
352;Particuliere huishoudens;Bergambacht;2011;3.9;100.0;2.5;1.2;313.3;141.9
353;Particuliere huishoudens;Bergambacht;2012;4.0;100.0;2.4;1.2;310.4;133.9
354;Particuliere huishoudens;Bergambacht;2013;4.0;100.0;2.4;1.2;297.0;104.8
355;Particuliere huishoudens;Bergambacht;2014;4.0;100.0;2.4;1.3;328.3;103.1
356;Particuliere huishoudens;Bergeijk;2011;7.2;100.0;2.5;2.3;319.2;229.3
357;Particuliere huishoudens;Bergeijk;2012;7.2;100.0;2.5;2.3;314.2;218.3
358;Particuliere huishoudens;Bergeijk;2013;7.3;100.0;2.4;2.1;283.6;187.5
359;Particuliere huishoudens;Bergeijk;2014;7.4;100.0;2.4;2.2;302.4;185.1
360;Particuliere huishoudens;Bergen (L.);2011;5.4;100.0;2.4;1.0;187.0;104.6
361;Particuliere huishoudens;Bergen (L.);2012;5.5;100.0;2.4;1.0;174.8;89.7
362;Particuliere huishoudens;Bergen (L.);2013;5.5;100.0;2.4;0.9;157.7;70.4
363;Particuliere huishoudens;Bergen (L.);2014;5.5;100.0;2.4;0.9;167.7;75.1
364;Particuliere huishoudens;Bergen (NH.);2011;13.6;100.0;2.2;5.6;411.0;184.1
365;Particuliere huishoudens;Bergen (NH.);2012;13.6;100.0;2.2;5.5;407.9;185.0
366;Particuliere huishoudens;Bergen (NH.);2013;13.5;100.0;2.2;5.3;388.1;151.8
367;Particuliere huishoudens;Bergen (NH.);2014;13.5;100.0;2.1;6.1;452.1;151.1
368;Particuliere huishoudens;Bergen op Zoom;2011;29.0;100.0;2.2;3.9;134.5;35.4
369;Particuliere huishoudens;Bergen op Zoom;2012;29.0;100.0;2.2;3.9;133.4;32.9
370;Particuliere huishoudens;Bergen op Zoom;2013;29.2;100.0;2.2;3.5;120.1;22.9
371;Particuliere huishoudens;Bergen op Zoom;2014;29.3;100.0;2.2;3.7;126.9;21.1
372;Particuliere huishoudens;Berkelland;2011;18.1;100.0;2.4;3.8;209.4;108.6
373;Particuliere huishoudens;Berkelland;2012;18.2;100.0;2.4;3.8;206.3;98.7
374;Particuliere huishoudens;Berkelland;2013;18.4;100.0;2.4;3.5;191.7;78.5
375;Particuliere huishoudens;Berkelland;2014;18.4;100.0;2.4;3.7;202.6;77.8
376;Particuliere huishoudens;Bernheze;2011;11.3;100.0;2.6;3.2;284.4;190.1
377;Particuliere huishoudens;Bernheze;2012;11.4;100.0;2.6;3.2;283.2;179.5
378;Particuliere huishoudens;Bernheze;2013;11.5;100.0;2.5;3.0;261.8;149.1
379;Particuliere huishoudens;Bernheze;2014;11.5;100.0;2.5;3.2;281.5;151.3
380;Particuliere huishoudens;Bernisse;2011;5.2;100.0;2.4;1.1;219.0;103.8
381;Particuliere huishoudens;Bernisse;2012;5.2;100.0;2.3;1.2;234.0;95.6
382;Particuliere huishoudens;Bernisse;2013;5.3;100.0;2.3;1.1;203.6;75.9
383;Particuliere huishoudens;Bernisse;2014;5.3;100.0;2.3;1.1;215.3;74.5
384;Particuliere huishoudens;Best;2011;11.6;100.0;2.5;2.5;220.1;120.8
385;Particuliere huishoudens;Best;2012;11.6;100.0;2.4;2.5;217.4;115.4
386;Particuliere huishoudens;Best;2013;11.6;100.0;2.4;2.3;196.9;88.3
387;Particuliere huishoudens;Best;2014;11.8;100.0;2.4;2.4;207.0;85.9
388;Particuliere huishoudens;Beuningen;2011;10.3;100.0;2.4;2.0;198.1;88.3
389;Particuliere huishoudens;Beuningen;2012;10.4;100.0;2.4;1.9;185.3;81.0
390;Particuliere huishoudens;Beuningen;2013;10.4;100.0;2.4;1.7;167.4;57.3
391;Particuliere huishoudens;Beuningen;2014;10.5;100.0;2.4;1.8;174.7;52.0
392;Particuliere huishoudens;Beverwijk;2011;17.9;100.0;2.2;2.0;109.2;18.5
393;Particuliere huishoudens;Beverwijk;2012;18.1;100.0;2.2;1.7;96.5;15.1
394;Particuliere huishoudens;Beverwijk;2013;18.3;100.0;2.2;1.5;83.1;8.5
395;Particuliere huishoudens;Beverwijk;2014;18.1;100.0;2.2;1.7;91.6;8.3
396;Particuliere huishoudens;het Bildt;2011;4.5;100.0;2.3;0.6;141.4;48.7
397;Particuliere huishoudens;het Bildt;2012;4.5;100.0;2.3;0.7;148.1;47.5
398;Particuliere huishoudens;het Bildt;2013;4.5;100.0;2.3;0.6;132.0;36.4
399;Particuliere huishoudens;het Bildt;2014;4.5;100.0;2.3;0.6;139.9;34.5
400;Particuliere huishoudens;De Bilt;2011;18.7;100.0;2.2;7.0;374.8;118.9
401;Particuliere huishoudens;De Bilt;2012;18.6;100.0;2.2;7.1;379.2;117.0
402;Particuliere huishoudens;De Bilt;2013;18.7;100.0;2.2;6.4;343.1;89.5
403;Particuliere huishoudens;De Bilt;2014;18.5;100.0;2.2;7.1;382.9;90.5
404;Particuliere huishoudens;Binnenmaas;2011;12.1;100.0;2.3;2.8;229.3;89.9
405;Particuliere huishoudens;Binnenmaas;2012;12.1;100.0;2.3;2.8;228.6;83.4
406;Particuliere huishoudens;Binnenmaas;2013;12.1;100.0;2.3;2.6;212.2;63.3
407;Particuliere huishoudens;Binnenmaas;2014;12.2;100.0;2.3;2.8;231.2;60.8
408;Particuliere huishoudens;Bladel;2011;7.7;100.0;2.5;2.2;280.1;206.7
409;Particuliere huishoudens;Bladel;2012;7.9;100.0;2.4;2.1;269.4;192.1
410;Particuliere huishoudens;Bladel;2013;7.9;100.0;2.4;2.1;265.6;167.8
411;Particuliere huishoudens;Bladel;2014;8.1;100.0;2.4;2.3;283.9;167.0
412;Particuliere huishoudens;Blaricum;2011;3.9;100.0;2.3;3.6;919.7;216.5
413;Particuliere huishoudens;Blaricum;2012;3.9;100.0;2.2;3.4;870.6;203.9
414;Particuliere huishoudens;Blaricum;2013;4.0;100.0;2.2;3.2;787.1;153.7
415;Particuliere huishoudens;Blaricum;2014;4.1;100.0;2.2;3.7;911.0;152.0
416;Particuliere huishoudens;Bloemendaal;2011;9.2;100.0;2.3;7.9;862.0;299.1
417;Particuliere huishoudens;Bloemendaal;2012;9.1;100.0;2.3;7.4;815.5;284.9
418;Particuliere huishoudens;Bloemendaal;2013;9.2;100.0;2.3;7.3;793.7;231.3
419;Particuliere huishoudens;Bloemendaal;2014;9.3;100.0;2.3;8.0;857.3;227.9
420;Particuliere huishoudens;Boarnsterhim;2011;8.2;100.0;2.3;1.4;175.2;68.7
421;Particuliere huishoudens;Boarnsterhim;2012;8.3;100.0;2.3;1.5;177.3;61.9
422;Particuliere huishoudens;Boarnsterhim;2013;8.4;100.0;2.3;1.3;158.6;41.9
423;Particuliere huishoudens;Boarnsterhim;2014;;;;;;
424;Particuliere huishoudens;Bodegraven-Reeuwijk;2011;12.9;100.0;2.5;4.1;321.7;135.6
425;Particuliere huishoudens;Bodegraven-Reeuwijk;2012;13.0;100.0;2.5;4.0;306.9;129.4
426;Particuliere huishoudens;Bodegraven-Reeuwijk;2013;13.1;100.0;2.4;3.7;286.2;106.2
427;Particuliere huishoudens;Bodegraven-Reeuwijk;2014;13.2;100.0;2.4;4.1;313.0;97.8
428;Particuliere huishoudens;Boekel;2011;3.6;100.0;2.6;1.1;299.9;236.4
429;Particuliere huishoudens;Boekel;2012;3.7;100.0;2.6;1.1;290.2;213.0
430;Particuliere huishoudens;Boekel;2013;3.7;100.0;2.6;1.0;262.0;175.6
431;Particuliere huishoudens;Boekel;2014;3.7;100.0;2.6;1.1;283.2;174.8
432;Particuliere huishoudens;Ten Boer;2011;2.9;100.0;2.5;0.4;145.7;74.8
433;Particuliere huishoudens;Ten Boer;2012;2.9;100.0;2.5;0.4;146.6;70.9
434;Particuliere huishoudens;Ten Boer;2013;2.9;100.0;2.5;0.4;133.6;51.4
435;Particuliere huishoudens;Ten Boer;2014;2.9;100.0;2.5;0.4;146.2;53.4
436;Particuliere huishoudens;Borger-Odoorn;2011;10.8;100.0;2.4;1.9;179.5;79.0
437;Particuliere huishoudens;Borger-Odoorn;2012;10.9;100.0;2.3;1.9;175.8;72.7
438;Particuliere huishoudens;Borger-Odoorn;2013;10.9;100.0;2.3;1.8;162.3;50.8
439;Particuliere huishoudens;Borger-Odoorn;2014;10.9;100.0;2.3;1.8;168.4;48.5
440;Particuliere huishoudens;Borne;2011;8.7;100.0;2.4;1.4;159.3;56.4
441;Particuliere huishoudens;Borne;2012;8.9;100.0;2.4;1.4;156.8;50.0
442;Particuliere huishoudens;Borne;2013;9.0;100.0;2.4;1.2;134.3;33.6
443;Particuliere huishoudens;Borne;2014;9.1;100.0;2.4;1.4;153.6;35.0
444;Particuliere huishoudens;Borsele;2011;9.2;100.0;2.4;1.9;210.4;111.4
445;Particuliere huishoudens;Borsele;2012;9.2;100.0;2.4;2.0;219.1;107.9
446;Particuliere huishoudens;Borsele;2013;9.3;100.0;2.4;1.9;207.8;82.0
447;Particuliere huishoudens;Borsele;2014;9.3;100.0;2.4;2.1;224.0;86.0
448;Particuliere huishoudens;Boskoop;2011;6.1;100.0;2.4;1.3;208.3;78.8
449;Particuliere huishoudens;Boskoop;2012;6.1;100.0;2.4;1.3;209.3;75.5
450;Particuliere huishoudens;Boskoop;2013;6.2;100.0;2.4;1.2;188.8;53.6
451;Particuliere huishoudens;Boskoop;2014;;;;;;
452;Particuliere huishoudens;Boxmeer;2011;11.4;100.0;2.4;2.8;246.4;159.6
453;Particuliere huishoudens;Boxmeer;2012;11.5;100.0;2.4;2.7;236.4;146.7
454;Particuliere huishoudens;Boxmeer;2013;11.5;100.0;2.4;2.6;224.0;120.6
455;Particuliere huishoudens;Boxmeer;2014;11.6;100.0;2.4;2.8;241.3;117.7
456;Particuliere huishoudens;Boxtel;2011;12.6;100.0;2.3;2.6;205.4;75.3
457;Particuliere huishoudens;Boxtel;2012;12.7;100.0;2.3;2.5;197.6;68.3
458;Particuliere huishoudens;Boxtel;2013;12.9;100.0;2.3;2.3;178.8;49.4
459;Particuliere huishoudens;Boxtel;2014;12.8;100.0;2.3;2.5;193.8;49.4
460;Particuliere huishoudens;Breda;2011;81.0;100.0;2.1;13.1;161.8;22.9
461;Particuliere huishoudens;Breda;2012;82.3;100.0;2.1;12.9;156.4;20.6
462;Particuliere huishoudens;Breda;2013;83.4;100.0;2.1;11.7;139.9;12.6
463;Particuliere huishoudens;Breda;2014;84.1;100.0;2.1;12.9;153.5;13.2
464;Particuliere huishoudens;Brielle;2011;7.0;100.0;2.2;1.2;174.9;60.0
465;Particuliere huishoudens;Brielle;2012;7.1;100.0;2.2;1.2;175.7;58.9
466;Particuliere huishoudens;Brielle;2013;7.2;100.0;2.2;1.1;153.0;37.9
467;Particuliere huishoudens;Brielle;2014;7.2;100.0;2.2;1.2;159.0;34.5
468;Particuliere huishoudens;Bronckhorst;2011;15.1;100.0;2.4;4.7;312.4;179.0
469;Particuliere huishoudens;Bronckhorst;2012;15.1;100.0;2.4;4.7;311.0;171.8
470;Particuliere huishoudens;Bronckhorst;2013;15.3;100.0;2.4;4.5;293.1;142.8
471;Particuliere huishoudens;Bronckhorst;2014;15.3;100.0;2.4;4.7;310.1;143.4
472;Particuliere huishoudens;Brummen;2011;8.8;100.0;2.4;1.8;208.1;71.9
473;Particuliere huishoudens;Brummen;2012;9.0;100.0;2.3;1.8;202.4;59.6
474;Particuliere huishoudens;Brummen;2013;9.0;100.0;2.3;1.6;180.1;44.5
475;Particuliere huishoudens;Brummen;2014;9.0;100.0;2.3;1.8;199.9;44.1
476;Particuliere huishoudens;Brunssum;2011;13.6;100.0;2.1;1.1;79.9;16.7
477;Particuliere huishoudens;Brunssum;2012;13.6;100.0;2.1;1.1;77.5;14.1
478;Particuliere huishoudens;Brunssum;2013;13.6;100.0;2.1;0.9;68.1;6.9
479;Particuliere huishoudens;Brunssum;2014;13.5;100.0;2.1;0.9;69.8;7.0
480;Particuliere huishoudens;Bunnik;2011;6.0;100.0;2.4;1.9;317.8;188.2
481;Particuliere huishoudens;Bunnik;2012;6.1;100.0;2.3;1.8;294.6;173.9
482;Particuliere huishoudens;Bunnik;2013;6.2;100.0;2.3;1.6;260.2;130.6
483;Particuliere huishoudens;Bunnik;2014;6.2;100.0;2.3;1.7;278.7;131.3
484;Particuliere huishoudens;Bunschoten;2011;7.3;100.0;2.7;1.6;215.8;116.6
485;Particuliere huishoudens;Bunschoten;2012;7.4;100.0;2.7;1.7;229.6;116.9
486;Particuliere huishoudens;Bunschoten;2013;7.4;100.0;2.7;1.6;216.4;89.4
487;Particuliere huishoudens;Bunschoten;2014;7.7;100.0;2.6;1.8;238.2;85.4
488;Particuliere huishoudens;Buren;2011;10.1;100.0;2.5;2.6;252.3;137.3
489;Particuliere huishoudens;Buren;2012;10.1;100.0;2.5;2.7;261.9;149.7
490;Particuliere huishoudens;Buren;2013;10.2;100.0;2.5;2.4;238.3;117.7
491;Particuliere huishoudens;Buren;2014;10.3;100.0;2.5;2.8;268.8;112.7
492;Particuliere huishoudens;Bussum;2011;14.6;100.0;2.1;5.4;366.6;76.4
493;Particuliere huishoudens;Bussum;2012;14.7;100.0;2.1;5.0;342.7;69.7
494;Particuliere huishoudens;Bussum;2013;14.7;100.0;2.1;4.7;319.2;46.4
495;Particuliere huishoudens;Bussum;2014;14.7;100.0;2.1;5.4;368.3;49.4
496;Particuliere huishoudens;Capelle aan den IJssel;2011;29.6;100.0;2.2;3.2;107.8;13.7
497;Particuliere huishoudens;Capelle aan den IJssel;2012;29.7;100.0;2.2;3.0;102.4;12.4
498;Particuliere huishoudens;Capelle aan den IJssel;2013;29.7;100.0;2.2;2.7;91.7;6.5
499;Particuliere huishoudens;Capelle aan den IJssel;2014;29.9;100.0;2.2;3.1;102.1;6.5
500;Particuliere huishoudens;Castricum;2011;14.6;100.0;2.3;4.1;282.0;172.1
501;Particuliere huishoudens;Castricum;2012;14.7;100.0;2.3;3.9;265.6;160.1
502;Particuliere huishoudens;Castricum;2013;14.8;100.0;2.3;3.5;237.8;130.8
503;Particuliere huishoudens;Castricum;2014;14.7;100.0;2.3;3.8;258.0;127.6
504;Particuliere huishoudens;Coevorden;2011;15.1;100.0;2.3;2.6;169.0;68.5
505;Particuliere huishoudens;Coevorden;2012;15.1;100.0;2.3;2.6;170.2;66.9
506;Particuliere huishoudens;Coevorden;2013;15.1;100.0;2.3;2.4;161.7;50.6
507;Particuliere huishoudens;Coevorden;2014;15.2;100.0;2.3;2.6;172.8;50.8
508;Particuliere huishoudens;Cranendonck;2011;8.4;100.0;2.4;2.0;241.6;150.7
509;Particuliere huishoudens;Cranendonck;2012;8.4;100.0;2.4;2.0;236.4;139.3
510;Particuliere huishoudens;Cranendonck;2013;8.4;100.0;2.4;1.8;217.5;117.1
511;Particuliere huishoudens;Cranendonck;2014;8.5;100.0;2.4;1.9;227.7;118.9
512;Particuliere huishoudens;Cromstrijen;2011;5.4;100.0;2.4;1.2;223.2;109.3
513;Particuliere huishoudens;Cromstrijen;2012;5.4;100.0;2.3;1.2;216.2;102.8
514;Particuliere huishoudens;Cromstrijen;2013;5.4;100.0;2.3;1.1;201.2;81.4
515;Particuliere huishoudens;Cromstrijen;2014;5.4;100.0;2.3;1.3;234.2;80.9
516;Particuliere huishoudens;Cuijk;2011;10.3;100.0;2.4;1.6;159.2;54.4
517;Particuliere huishoudens;Cuijk;2012;10.3;100.0;2.3;1.6;157.4;49.4
518;Particuliere huishoudens;Cuijk;2013;10.4;100.0;2.3;1.5;141.1;35.5
519;Particuliere huishoudens;Cuijk;2014;10.5;100.0;2.3;1.6;150.1;34.6
520;Particuliere huishoudens;Culemborg;2011;11.4;100.0;2.4;1.7;152.3;44.6
521;Particuliere huishoudens;Culemborg;2012;11.5;100.0;2.4;1.7;150.3;43.7
522;Particuliere huishoudens;Culemborg;2013;11.6;100.0;2.3;1.6;136.2;29.7
523;Particuliere huishoudens;Culemborg;2014;11.5;100.0;2.3;1.7;148.1;30.0
524;Particuliere huishoudens;Dalfsen;2011;10.6;100.0;2.5;2.8;264.7;178.4
525;Particuliere huishoudens;Dalfsen;2012;10.7;100.0;2.5;2.8;264.8;172.8
526;Particuliere huishoudens;Dalfsen;2013;10.8;100.0;2.5;2.6;243.9;142.7
527;Particuliere huishoudens;Dalfsen;2014;10.9;100.0;2.5;2.8;256.2;141.1
528;Particuliere huishoudens;Dantumadiel;2011;7.6;100.0;2.5;1.2;151.2;82.8
529;Particuliere huishoudens;Dantumadiel;2012;7.7;100.0;2.4;1.2;155.1;80.0
530;Particuliere huishoudens;Dantumadiel;2013;7.7;100.0;2.4;1.0;136.3;57.0
531;Particuliere huishoudens;Dantumadiel;2014;7.7;100.0;2.4;1.0;134.8;50.8
532;Particuliere huishoudens;Delft;2011;50.0;100.0;1.8;4.6;92.8;9.6
533;Particuliere huishoudens;Delft;2012;50.8;100.0;1.8;4.7;92.5;9.2
534;Particuliere huishoudens;Delft;2013;51.0;100.0;1.8;4.3;84.3;6.2
535;Particuliere huishoudens;Delft;2014;51.5;100.0;1.8;4.8;92.5;6.7
536;Particuliere huishoudens;Delfzijl;2011;11.7;100.0;2.2;1.3;108.1;28.6
537;Particuliere huishoudens;Delfzijl;2012;11.7;100.0;2.2;1.2;106.8;25.6
538;Particuliere huishoudens;Delfzijl;2013;11.6;100.0;2.2;1.1;98.1;18.3
539;Particuliere huishoudens;Delfzijl;2014;11.5;100.0;2.1;1.2;102.5;18.2
540;Particuliere huishoudens;Deurne;2011;12.6;100.0;2.4;3.0;241.3;150.0
541;Particuliere huishoudens;Deurne;2012;12.8;100.0;2.4;3.1;244.4;138.9
542;Particuliere huishoudens;Deurne;2013;12.8;100.0;2.4;2.7;212.3;96.3
543;Particuliere huishoudens;Deurne;2014;12.9;100.0;2.4;2.9;223.8;96.4
544;Particuliere huishoudens;Deventer;2011;43.3;100.0;2.2;5.1;116.8;17.2
545;Particuliere huishoudens;Deventer;2012;43.3;100.0;2.2;5.1;117.7;16.8
546;Particuliere huishoudens;Deventer;2013;43.2;100.0;2.2;4.6;107.5;11.4
547;Particuliere huishoudens;Deventer;2014;43.2;100.0;2.2;5.1;117.8;11.5
548;Particuliere huishoudens;Diemen;2011;11.5;100.0;2.1;1.4;125.5;15.1
549;Particuliere huishoudens;Diemen;2012;11.7;100.0;2.1;1.5;126.7;13.6
550;Particuliere huishoudens;Diemen;2013;11.8;100.0;2.0;1.3;109.0;8.8
551;Particuliere huishoudens;Diemen;2014;12.3;100.0;2.0;1.4;110.9;7.7
552;Particuliere huishoudens;Dinkelland;2011;9.6;100.0;2.6;3.0;314.8;202.3
553;Particuliere huishoudens;Dinkelland;2012;9.7;100.0;2.6;2.9;303.3;190.7
554;Particuliere huishoudens;Dinkelland;2013;9.8;100.0;2.6;2.8;290.0;162.9
555;Particuliere huishoudens;Dinkelland;2014;9.8;100.0;2.6;3.0;305.7;161.6
556;Particuliere huishoudens;Dirksland;2011;3.4;100.0;2.4;0.7;209.9;79.8
557;Particuliere huishoudens;Dirksland;2012;3.4;100.0;2.4;0.7;205.1;74.0
558;Particuliere huishoudens;Dirksland;2013;;;;;;
559;Particuliere huishoudens;Dirksland;2014;;;;;;
560;Particuliere huishoudens;Doesburg;2011;5.1;100.0;2.2;0.6;117.0;18.4
561;Particuliere huishoudens;Doesburg;2012;5.1;100.0;2.2;0.6;115.1;16.4
562;Particuliere huishoudens;Doesburg;2013;5.1;100.0;2.2;0.5;102.2;11.1
563;Particuliere huishoudens;Doesburg;2014;5.1;100.0;2.2;0.6;108.9;11.3
