ID;Geslacht;PositieWerkkring;Persoonskenmerken;Werktijden;WerkzaamBuitenKantoortijden;Perioden;WerkzameBeroepsbevolking_1
250;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Totaal;2019;3709.0
251;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Totaal;2020;3557.0
252;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2003;2404.0
253;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2004;2446.0
254;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2005;2476.0
255;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2006;2528.0
256;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2007;2586.0
257;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2008;2639.0
258;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2009;2769.0
259;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2010;2621.0
260;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2011;2527.0
261;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2012;2508.0
262;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2013;2628.0
263;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2014;2579.0
264;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2015;2600.0
265;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2016;2671.0
266;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2017;2758.0
267;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2018;2756.0
268;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2019;2727.0
269;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de avond;2020;2596.0
270;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2003;755.0
271;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2004;757.0
272;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2005;776.0
273;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2006;789.0
274;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2007;776.0
275;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2008;774.0
276;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2009;819.0
277;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2010;753.0
278;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2011;684.0
279;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2012;685.0
280;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2013;703.0
281;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2014;673.0
282;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2015;664.0
283;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2016;699.0
284;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2017;732.0
285;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2018;756.0
286;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2019;707.0
287;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam in de nacht;2020;677.0
288;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2003;2292.0
289;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2004;2346.0
290;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2005;2334.0
291;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2006;2396.0
292;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2007;2448.0
293;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2008;2467.0
294;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2009;2546.0
295;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2010;2426.0
296;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2011;2355.0
297;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2012;2401.0
298;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2013;2478.0
299;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2014;2436.0
300;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2015;2464.0
301;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2016;2532.0
302;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2017;2602.0
303;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2018;2626.0
304;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2019;2614.0
305;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zaterdag;2020;2521.0
306;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2003;1326.0
307;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2004;1364.0
308;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2005;1378.0
309;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2006;1445.0
310;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2007;1456.0
311;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2008;1470.0
312;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2009;1572.0
313;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2010;1530.0
314;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2011;1480.0
315;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2012;1513.0
316;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2013;1595.0
317;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2014;1590.0
318;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2015;1601.0
319;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2016;1690.0
320;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2017;1793.0
321;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2018;1816.0
322;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2019;1835.0
323;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Regelmatig werkzaam op zondag;2020;1806.0
324;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2003;256.0
325;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2004;255.0
326;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2005;228.0
327;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2006;247.0
328;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2007;272.0
329;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2008;281.0
330;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2009;258.0
331;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2010;298.0
332;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2011;334.0
333;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2012;341.0
334;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2013;338.0
335;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2014;336.0
336;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2015;353.0
337;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2016;356.0
338;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2017;358.0
339;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2018;379.0
340;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2019;385.0
341;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de avond;2020;351.0
342;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2003;283.0
343;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2004;284.0
344;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2005;268.0
345;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2006;303.0
346;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2007;319.0
347;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2008;323.0
348;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2009;311.0
349;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2010;321.0
350;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2011;331.0
351;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2012;312.0
352;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2013;365.0
353;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2014;340.0
354;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2015;369.0
355;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2016;334.0
356;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2017;361.0
357;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2018;340.0
358;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2019;371.0
359;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam in de nacht;2020;299.0
360;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2003;399.0
361;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2004;391.0
362;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2005;376.0
363;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2006;394.0
364;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2007;424.0
365;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2008;461.0
366;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2009;453.0
367;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2010;488.0
368;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2011;540.0
369;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2012;516.0
370;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2013;552.0
371;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2014;548.0
372;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2015;560.0
373;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2016;551.0
374;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2017;579.0
375;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2018;558.0
376;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2019;574.0
377;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zaterdag;2020;530.0
378;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2003;486.0
379;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2004;486.0
380;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2005;475.0
381;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2006;482.0
382;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2007;548.0
383;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2008;574.0
384;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2009;563.0
385;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2010;592.0
386;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2011;622.0
387;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2012;591.0
388;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2013;653.0
389;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2014;656.0
390;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2015;660.0
391;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2016;644.0
392;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2017;662.0
393;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2018;665.0
394;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2019;676.0
395;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Soms werkzaam op zondag;2020;594.0
396;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2003;537.0
397;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2004;555.0
398;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2005;552.0
399;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2006;550.0
400;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2007;559.0
401;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2008;566.0
402;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2009;564.0
403;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2010;545.0
404;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2011;544.0
405;Totaal mannen en vrouwen;Totaal;Totaal personen;Regelmatig werkzaam buiten kantoortijden;Niet werkzaam in de avond;2012;573.0
