ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Persoonskenmerken;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
166;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 1e kwartaal;4895.0;3931.0;964.0
167;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 2e kwartaal;4885.0;3953.0;932.0
168;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 3e kwartaal;4876.0;3957.0;919.0
169;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 35 tot 55 jaar;2010 4e kwartaal;4867.0;3952.0;914.0
170;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 1e kwartaal;1793.0;654.0;1139.0
171;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 2e kwartaal;1816.0;670.0;1146.0
172;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 3e kwartaal;1824.0;669.0;1154.0
173;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003 4e kwartaal;1843.0;675.0;1168.0
174;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2003;1834.0;659.0;1175.0
175;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2004 1e kwartaal;1859.0;696.0;1162.0
176;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2004 2e kwartaal;1878.0;709.0;1169.0
177;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2004 3e kwartaal;1894.0;735.0;1159.0
178;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2004 4e kwartaal;1900.0;742.0;1158.0
179;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2004;1897.0;735.0;1162.0
180;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2005 1e kwartaal;1913.0;733.0;1180.0
181;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2005 2e kwartaal;1935.0;744.0;1191.0
182;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2005 3e kwartaal;1950.0;753.0;1197.0
183;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2005 4e kwartaal;1949.0;751.0;1198.0
184;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2005;1950.0;749.0;1200.0
185;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2006 1e kwartaal;1969.0;769.0;1200.0
186;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2006 2e kwartaal;1982.0;788.0;1194.0
187;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2006 3e kwartaal;1997.0;812.0;1186.0
188;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2006 4e kwartaal;2006.0;825.0;1181.0
189;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2006;1998.0;802.0;1195.0
190;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2008 1e kwartaal;2076.0;933.0;1143.0
191;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2008 2e kwartaal;2085.0;968.0;1116.0
192;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2008 3e kwartaal;2094.0;979.0;1115.0
193;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2008 4e kwartaal;2102.0;984.0;1119.0
194;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2008;2089.0;953.0;1136.0
195;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2009 1e kwartaal;2110.0;1011.0;1100.0
196;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2009 2e kwartaal;2117.0;1008.0;1109.0
197;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2009 3e kwartaal;2124.0;1003.0;1121.0
198;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2009 4e kwartaal;2131.0;1017.0;1115.0
199;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2009;2121.0;1002.0;1119.0
200;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2010 1e kwartaal;2140.0;1020.0;1120.0
201;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2010 2e kwartaal;2150.0;1028.0;1122.0
202;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2010 3e kwartaal;2159.0;1035.0;1124.0
203;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Leeftijd: 55 tot 65 jaar;2010 4e kwartaal;2169.0;1068.0;1102.0
204;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2003 1e kwartaal;8781.0;5781.0;3000.0
205;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2003 2e kwartaal;8787.0;5758.0;3029.0
206;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2003 3e kwartaal;8786.0;5809.0;2977.0
207;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2003 4e kwartaal;8796.0;5758.0;3038.0
208;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2003;8785.0;5746.0;3039.0
209;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2004 1e kwartaal;8757.0;5684.0;3073.0
210;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2004 2e kwartaal;8766.0;5724.0;3043.0
211;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2004 3e kwartaal;8774.0;5779.0;2994.0
212;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2004 4e kwartaal;8775.0;5727.0;3048.0
213;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2004;8774.0;5713.0;3061.0
214;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2005 1e kwartaal;8756.0;5671.0;3085.0
215;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2005 2e kwartaal;8756.0;5719.0;3037.0
216;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2005 3e kwartaal;8761.0;5791.0;2970.0
217;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2005 4e kwartaal;8766.0;5775.0;2991.0
218;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2005;8766.0;5739.0;3027.0
219;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2006 1e kwartaal;8748.0;5777.0;2971.0
220;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2006 2e kwartaal;8750.0;5824.0;2926.0
221;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2006 3e kwartaal;8759.0;5911.0;2849.0
222;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2006 4e kwartaal;8761.0;5893.0;2868.0
223;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2006;8760.0;5841.0;2918.0
224;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2008 1e kwartaal;8727.0;6014.0;2713.0
225;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2008 2e kwartaal;8732.0;6082.0;2650.0
226;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2008 3e kwartaal;8740.0;6136.0;2604.0
227;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2008 4e kwartaal;8746.0;6101.0;2645.0
228;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2008;8751.0;6072.0;2679.0
229;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2009 1e kwartaal;8696.0;6062.0;2634.0
230;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2009 2e kwartaal;8697.0;6065.0;2632.0
231;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2009 3e kwartaal;8693.0;6082.0;2610.0
232;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2009 4e kwartaal;8692.0;6012.0;2681.0
233;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2009;8715.0;6064.0;2651.0
234;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2010 1e kwartaal;8698.0;5972.0;2726.0
235;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2010 2e kwartaal;8705.0;5997.0;2708.0
236;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2010 3e kwartaal;8703.0;6071.0;2633.0
237;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: Nederland;2010 4e kwartaal;8709.0;6030.0;2679.0
238;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2003 1e kwartaal;2104.0;1158.0;946.0
239;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2003 2e kwartaal;2112.0;1196.0;916.0
240;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2003 3e kwartaal;2111.0;1209.0;902.0
241;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2003 4e kwartaal;2106.0;1182.0;924.0
242;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2003;2118.0;1223.0;894.0
243;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2004 1e kwartaal;2151.0;1202.0;949.0
244;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2004 2e kwartaal;2145.0;1203.0;942.0
245;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2004 3e kwartaal;2142.0;1220.0;922.0
246;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2004 4e kwartaal;2146.0;1203.0;943.0
247;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2004;2151.0;1228.0;923.0
248;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2005 1e kwartaal;2172.0;1205.0;967.0
249;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2005 2e kwartaal;2174.0;1236.0;938.0
250;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2005 3e kwartaal;2169.0;1245.0;924.0
251;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2005 4e kwartaal;2167.0;1230.0;937.0
252;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2005;2174.0;1234.0;940.0
253;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2006 1e kwartaal;2188.0;1213.0;975.0
254;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2006 2e kwartaal;2189.0;1231.0;958.0
255;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2006 3e kwartaal;2181.0;1252.0;929.0
256;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2006 4e kwartaal;2183.0;1266.0;917.0
257;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2006;2192.0;1256.0;935.0
258;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2008 1e kwartaal;2244.0;1374.0;870.0
259;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2008 2e kwartaal;2245.0;1402.0;842.0
260;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2008 3e kwartaal;2246.0;1431.0;814.0
261;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2008 4e kwartaal;2247.0;1422.0;825.0
262;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2008;2245.0;1429.0;817.0
263;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2009 1e kwartaal;2300.0;1425.0;875.0
264;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2009 2e kwartaal;2299.0;1419.0;880.0
265;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2009 3e kwartaal;2298.0;1403.0;895.0
266;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2009 4e kwartaal;2297.0;1357.0;939.0
267;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2009;2298.0;1405.0;894.0
268;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2010 1e kwartaal;2296.0;1328.0;968.0
269;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2010 2e kwartaal;2294.0;1362.0;932.0
270;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2010 3e kwartaal;2295.0;1372.0;923.0
271;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: met migratieacht...;2010 4e kwartaal;2294.0;1384.0;910.0
272;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2003 1e kwartaal;1023.0;625.0;398.0
273;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2003 2e kwartaal;1023.0;636.0;387.0
274;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2003 3e kwartaal;1023.0;630.0;393.0
275;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2003 4e kwartaal;1020.0;643.0;377.0
276;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2003;1021.0;649.0;372.0
277;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2004 1e kwartaal;1019.0;635.0;384.0
278;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2004 2e kwartaal;1020.0;636.0;383.0
279;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2004 3e kwartaal;1020.0;648.0;372.0
280;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2004 4e kwartaal;1021.0;638.0;383.0
281;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2004;1019.0;632.0;387.0
282;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2005 1e kwartaal;1018.0;635.0;383.0
283;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2005 2e kwartaal;1020.0;635.0;385.0
284;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2005 3e kwartaal;1019.0;649.0;370.0
285;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2005 4e kwartaal;1016.0;637.0;380.0
286;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2005;1016.0;637.0;379.0
287;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2006 1e kwartaal;1017.0;635.0;381.0
288;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2006 2e kwartaal;1017.0;643.0;374.0
289;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2006 3e kwartaal;1012.0;650.0;362.0
290;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2006 4e kwartaal;1016.0;648.0;367.0
291;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2006;1015.0;642.0;373.0
292;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2008 1e kwartaal;1024.0;673.0;351.0
293;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2008 2e kwartaal;1025.0;690.0;334.0
294;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2008 3e kwartaal;1025.0;704.0;321.0
295;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2008 4e kwartaal;1026.0;698.0;328.0
296;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2008;1025.0;694.0;331.0
297;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2009 1e kwartaal;1044.0;705.0;339.0
298;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2009 2e kwartaal;1044.0;697.0;347.0
299;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2009 3e kwartaal;1044.0;682.0;361.0
300;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2009 4e kwartaal;1043.0;673.0;371.0
301;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2009;1044.0;681.0;363.0
302;Potentiële beroepsbevolking 15 tot 65 jr;Totaal wel of geen langdurige aandoening;Migratieachtergrond: westers;2010 1e kwartaal;1043.0;673.0;371.0
