ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingISHMT;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2015;187135.0;108.3;63065.0;36.5;;;
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2016;193155.0;111.1;65860.0;37.9;;;
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2017;196495.0;112.3;68845.0;39.4;;;
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2018;206805.0;117.5;68745.0;39.1;;;
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2019;224830.0;126.9;70585.0;39.8;;;
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2020;225310.0;126.6;69490.0;39.0;;;
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2021;222595.0;124.3;71945.0;40.2;;;
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.9 Overige kwaadaardige nieuwvormingen;2022;212125.0;116.8;71920.0;39.6;;;
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2013;12795.0;7.5;9190.0;5.4;;;
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2014;11290.0;6.6;8215.0;4.8;;;
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2015;11765.0;6.8;8175.0;4.7;;;
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2016;12720.0;7.3;9565.0;5.5;;;
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2017;12900.0;7.4;9890.0;5.7;;;
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2018;12580.0;7.1;10135.0;5.8;;;
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2019;12625.0;7.1;10240.0;5.8;;;
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2020;11980.0;6.7;9395.0;5.3;;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2021;13120.0;7.3;10450.0;5.8;;;
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.10 Carcinoom in situ;2022;12720.0;7.0;10580.0;5.8;;;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2013;30755.0;18.0;29090.0;17.0;;;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2014;43385.0;25.2;41085.0;23.9;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2015;48670.0;28.2;45755.0;26.5;;;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2016;52070.0;29.9;48825.0;28.1;;;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2017;51820.0;29.6;49300.0;28.2;;;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2018;51325.0;29.2;48810.0;27.7;;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2019;49570.0;28.0;47385.0;26.7;;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2020;40175.0;22.6;38470.0;21.6;;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2021;51335.0;28.7;49285.0;27.5;;;
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.11 Niet-kwaad. nieuwv. darm, rectum...;2022;52375.0;28.8;50255.0;27.7;;;
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2013;7785.0;4.5;7255.0;4.2;;;
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2014;6875.0;4.0;6505.0;3.8;;;
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2015;6505.0;3.8;6160.0;3.6;;;
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2016;6185.0;3.6;5875.0;3.4;;;
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2017;5750.0;3.3;5495.0;3.1;;;
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2018;5970.0;3.4;5685.0;3.2;;;
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2019;5765.0;3.3;5485.0;3.1;;;
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2020;4610.0;2.6;4395.0;2.5;;;
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2021;4715.0;2.6;4485.0;2.5;;;
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.12 Leiomyoom van uterus;2022;5120.0;2.8;4855.0;2.7;;;
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2013;45455.0;26.5;32990.0;19.3;;;
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2014;41740.0;24.3;30685.0;17.8;;;
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2015;39070.0;22.6;28640.0;16.6;;;
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2016;43600.0;25.1;30895.0;17.8;;;
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2017;43025.0;24.6;30705.0;17.6;;;
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2018;42270.0;24.0;29670.0;16.9;;;
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2019;42590.0;24.0;30215.0;17.0;;;
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2020;38825.0;21.8;26140.0;14.7;;;
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2021;40200.0;22.4;27745.0;15.5;;;
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.13 Ov. niet-kwaadige nieuwvormingen;2022;41395.0;22.8;29485.0;16.2;;;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2013;63340.0;37.0;37220.0;21.7;;;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2014;58275.0;33.9;34190.0;19.9;;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2015;56900.0;32.9;33405.0;19.3;;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2016;59095.0;34.0;34145.0;19.6;;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2017;60645.0;34.7;35350.0;20.2;;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2018;61780.0;35.1;35750.0;20.3;;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2019;69160.0;39.0;39485.0;22.3;;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2020;62315.0;35.0;34840.0;19.6;;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2021;67640.0;37.8;40335.0;22.5;;;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3 Totaal zkt. bloed / bloedber. organen;2022;72015.0;39.7;42835.0;23.6;;;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2013;45545.0;26.6;28910.0;16.9;;;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2014;40980.0;23.8;26680.0;15.5;;;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2015;39940.0;23.1;25805.0;14.9;;;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2016;40990.0;23.6;26600.0;15.3;;;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2017;42085.0;24.1;27715.0;15.8;;;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2018;42300.0;24.0;28075.0;16.0;;;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2019;48605.0;27.4;31770.0;17.9;;;
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2020;42900.0;24.1;27815.0;15.6;;;
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2021;48785.0;27.2;32530.0;18.2;;;
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.1 Anemie;2022;52205.0;28.8;34725.0;19.1;;;
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2013;17790.0;10.4;8275.0;4.8;;;
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2014;17295.0;10.1;7725.0;4.5;;;
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2015;16960.0;9.8;7820.0;4.5;;;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2016;18100.0;10.4;7880.0;4.5;;;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2017;18560.0;10.6;7885.0;4.5;;;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2018;19480.0;11.1;7990.0;4.5;;;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2019;20555.0;11.6;8140.0;4.6;;;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2020;19415.0;10.9;7245.0;4.1;;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2021;18855.0;10.5;7835.0;4.4;;;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;3.2 Ov. zkt. bloed en bloedber. org...;2022;19810.0;10.9;8200.0;4.5;;;
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2013;69920.0;40.8;52355.0;30.6;;;
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2014;55960.0;32.5;43115.0;25.1;;;
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2015;52115.0;30.1;41995.0;24.3;;;
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2016;51150.0;29.4;41565.0;23.9;;;
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2017;50950.0;29.1;42435.0;24.3;;;
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2018;50660.0;28.8;42795.0;24.3;;;
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2019;52840.0;29.8;43430.0;24.5;;;
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2020;43490.0;24.4;34985.0;19.7;;;
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2021;44685.0;25.0;37065.0;20.7;;;
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2022;47510.0;26.2;40195.0;22.1;;;
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2013;22335.0;13.0;16710.0;9.8;;;
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2014;14235.0;8.3;11390.0;6.6;;;
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2015;12225.0;7.1;10035.0;5.8;;;
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2016;11890.0;6.8;9815.0;5.6;;;
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2017;11770.0;6.7;9620.0;5.5;;;
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2018;10990.0;6.2;9030.0;5.1;;;
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2019;11030.0;6.2;8900.0;5.0;;;
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2020;9895.0;5.6;8145.0;4.6;;;
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2021;9935.0;5.5;8180.0;4.6;;;
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.1 Diabetes;2022;9630.0;5.3;7900.0;4.3;;;
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2013;47580.0;27.8;35935.0;21.0;;;
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2014;41725.0;24.3;32025.0;18.6;;;
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2015;39890.0;23.1;32210.0;18.6;;;
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2016;39260.0;22.6;32005.0;18.4;;;
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2017;39180.0;22.4;33110.0;18.9;;;
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2018;39675.0;22.5;34060.0;19.4;;;
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2019;41810.0;23.6;34775.0;19.6;;;
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2020;33590.0;18.9;27015.0;15.2;;;
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2021;34750.0;19.4;29050.0;16.2;;;
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;4.2 Ov. endocr.-, voedings,- stofw.zkt..;2022;37880.0;20.9;32480.0;17.9;;;
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2013;17945.0;10.5;15680.0;9.2;;;
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2014;13310.0;7.7;12120.0;7.0;;;
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2015;11940.0;6.9;10910.0;6.3;;;
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2016;11955.0;6.9;11200.0;6.4;;;
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2017;11985.0;6.9;11095.0;6.3;;;
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2018;11165.0;6.3;10335.0;5.9;;;
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2019;10465.0;5.9;9785.0;5.5;;;
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2020;8925.0;5.0;8275.0;4.7;;;
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2021;9040.0;5.0;8285.0;4.6;;;
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5 Totaal psychische stoornissen;2022;9650.0;5.3;8855.0;4.9;;;
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2013;3215.0;1.9;3095.0;1.8;;;
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2014;1765.0;1.0;1695.0;1.0;;;
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2015;525.0;0.3;515.0;0.3;;;
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2016;630.0;0.4;615.0;0.4;;;
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2017;640.0;0.4;635.0;0.4;;;
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2018;545.0;0.3;535.0;0.3;;;
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2019;465.0;0.3;460.0;0.3;;;
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2020;395.0;0.2;390.0;0.2;;;
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2021;345.0;0.2;340.0;0.2;;;
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.1 Dementie;2022;345.0;0.2;345.0;0.2;;;
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2013;2860.0;1.7;2735.0;1.6;;;
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2014;2285.0;1.3;2195.0;1.3;;;
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2015;3455.0;2.0;3310.0;1.9;;;
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2016;3120.0;1.8;2995.0;1.7;;;
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2017;3025.0;1.7;2910.0;1.7;;;
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2018;2695.0;1.5;2580.0;1.5;;;
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2019;2530.0;1.4;2420.0;1.4;;;
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2020;2000.0;1.1;1870.0;1.1;;;
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2021;1950.0;1.1;1830.0;1.0;;;
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.2 Psych. stoornis. t.g.v. alcohol;2022;2150.0;1.2;2060.0;1.1;;;
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2013;625.0;0.4;600.0;0.3;;;
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2014;545.0;0.3;510.0;0.3;;;
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2015;835.0;0.5;780.0;0.5;;;
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2016;890.0;0.5;840.0;0.5;;;
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2017;800.0;0.5;725.0;0.4;;;
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2018;865.0;0.5;805.0;0.5;;;
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2019;935.0;0.5;885.0;0.5;;;
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2020;845.0;0.5;780.0;0.4;;;
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2021;860.0;0.5;790.0;0.4;;;
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.3 Psych. stoornis. t.g.v. psycho-act..;2022;800.0;0.4;720.0;0.4;;;
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2013;330.0;0.2;325.0;0.2;;;
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2014;190.0;0.1;185.0;0.1;;;
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2015;160.0;0.1;155.0;0.1;;;
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2016;185.0;0.1;185.0;0.1;;;
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2017;150.0;0.1;145.0;0.1;;;
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2018;145.0;0.1;140.0;0.1;;;
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2019;165.0;0.1;155.0;0.1;;;
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2020;110.0;0.1;105.0;0.1;;;
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2021;125.0;0.1;125.0;0.1;;;
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.4 Schizofrenie, paranoide toestanden..;2022;120.0;0.1;120.0;0.1;;;
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2013;1790.0;1.0;705.0;0.4;;;
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2014;755.0;0.4;535.0;0.3;;;
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2015;455.0;0.3;265.0;0.2;;;
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2016;215.0;0.1;210.0;0.1;;;
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2017;215.0;0.1;210.0;0.1;;;
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2018;230.0;0.1;230.0;0.1;;;
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2019;160.0;0.1;160.0;0.1;;;
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2020;165.0;0.1;165.0;0.1;;;
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2021;110.0;0.1;105.0;0.1;;;
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.5 Stemmingsstoornissen...;2022;120.0;0.1;120.0;0.1;;;
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2013;9125.0;5.3;8360.0;4.9;;;
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2014;7770.0;4.5;7045.0;4.1;;;
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2015;6500.0;3.8;5900.0;3.4;;;
343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2016;6915.0;4.0;6385.0;3.7;;;
344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2017;7155.0;4.1;6505.0;3.7;;;
345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2018;6690.0;3.8;6075.0;3.5;;;
346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2019;6205.0;3.5;5740.0;3.2;;;
347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2020;5415.0;3.0;4995.0;2.8;;;
348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.6 Overige psychische stoornissen;2021;5650.0;3.2;5125.0;2.9;;;
