ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
268;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018 4e kwartaal;2708
269;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2018;2656
270;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 1e kwartaal;2748
271;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 2e kwartaal;2792
272;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 3e kwartaal;2786
273;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019 4e kwartaal;2844
274;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2019;2793
275;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 1e kwartaal;2875
276;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 2e kwartaal;2879
277;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 3e kwartaal;2876
278;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020 4e kwartaal;2930
279;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2020;2890
280;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 1e kwartaal;3148
281;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 2e kwartaal;3157
282;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 3e kwartaal;3175
283;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021 4e kwartaal;3291
284;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2021;3193
285;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022 1e kwartaal;3351
286;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022 2e kwartaal;3384
287;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022 3e kwartaal;3406
288;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022 4e kwartaal;3488
289;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2022;3407
290;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2023 1e kwartaal;3459
291;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2023 2e kwartaal;3467
292;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2023 3e kwartaal;3463
293;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2023 4e kwartaal;3555
294;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2023;3486
295;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2024 1e kwartaal;3569
296;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2024 2e kwartaal;3608
297;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2024 3e kwartaal;3615
298;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2024 4e kwartaal;3698
299;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau 4 (ISCO 2008);2024;3623
300;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2013 1e kwartaal;139
301;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2013 2e kwartaal;145
302;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2013 3e kwartaal;139
303;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2013 4e kwartaal;123
304;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2013;136
305;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2014 1e kwartaal;121
306;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2014 2e kwartaal;117
307;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2014 3e kwartaal;110
308;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2014 4e kwartaal;101
309;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2014;112
310;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2015 1e kwartaal;103
311;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2015 2e kwartaal;98
312;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2015 3e kwartaal;94
313;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2015 4e kwartaal;86
314;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2015 ;95
315;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2016 1e kwartaal;91
316;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2016 2e kwartaal;93
317;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2016 3e kwartaal;104
318;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2016 4e kwartaal;104
319;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2016;98
320;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2017 1e kwartaal;113
321;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2017 2e kwartaal;130
322;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2017 3e kwartaal;170
323;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2017 4e kwartaal;162
324;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2017;144
325;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2018 1e kwartaal;156
326;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2018 2e kwartaal;143
327;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2018 3e kwartaal;128
328;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2018 4e kwartaal;99
329;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2018;131
330;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2019 1e kwartaal;80
331;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2019 2e kwartaal;79
332;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2019 3e kwartaal;74
333;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2019 4e kwartaal;80
334;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2019;78
335;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2020 1e kwartaal;99
336;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2020 2e kwartaal;98
337;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2020 3e kwartaal;108
338;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2020 4e kwartaal;103
339;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2020;102
340;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2021 1e kwartaal;77
341;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2021 2e kwartaal;109
342;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2021 3e kwartaal;111
343;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2021 4e kwartaal;96
344;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2021;98
345;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2022 1e kwartaal;86
346;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2022 2e kwartaal;61
347;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2022 3e kwartaal;52
348;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2022 4e kwartaal;53
349;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2022;63
350;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2023 1e kwartaal;51
351;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2023 2e kwartaal;65
352;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2023 3e kwartaal;67
353;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2023 4e kwartaal;64
354;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2023;62
355;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2024 1e kwartaal;51
356;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2024 2e kwartaal;51
357;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2024 3e kwartaal;49
358;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2024 4e kwartaal;47
359;Totaal mannen en vrouwen;Totaal personen;Beroepsniveau onbekend (ISCO 2008);2024;50
360;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2013 1e kwartaal;585
361;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2013 2e kwartaal;564
362;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2013 3e kwartaal;545
363;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2013 4e kwartaal;541
364;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2013;559
365;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2014 1e kwartaal;550
366;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2014 2e kwartaal;555
367;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2014 3e kwartaal;539
368;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2014 4e kwartaal;557
369;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2014;550
370;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2015 1e kwartaal;589
371;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2015 2e kwartaal;592
372;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2015 3e kwartaal;577
373;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2015 4e kwartaal;579
374;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2015 ;584
375;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2016 1e kwartaal;586
376;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2016 2e kwartaal;614
377;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2016 3e kwartaal;569
378;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2016 4e kwartaal;583
379;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2016;588
380;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2017 1e kwartaal;577
381;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2017 2e kwartaal;579
382;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2017 3e kwartaal;562
383;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2017 4e kwartaal;583
384;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2017;575
385;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2018 1e kwartaal;611
386;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2018 2e kwartaal;626
387;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2018 3e kwartaal;603
388;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2018 4e kwartaal;621
389;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2018;615
390;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2019 1e kwartaal;630
391;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2019 2e kwartaal;635
392;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2019 3e kwartaal;621
393;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2019 4e kwartaal;644
394;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2019;632
395;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2020 1e kwartaal;660
396;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2020 2e kwartaal;632
397;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2020 3e kwartaal;609
398;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2020 4e kwartaal;627
399;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2020;632
400;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2021 1e kwartaal;679
401;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2021 2e kwartaal;643
402;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2021 3e kwartaal;680
403;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2021 4e kwartaal;710
404;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2021;678
405;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2022 1e kwartaal;712
406;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2022 2e kwartaal;718
407;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2022 3e kwartaal;702
408;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2022 4e kwartaal;736
409;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2022;717
410;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2023 1e kwartaal;730
411;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2023 2e kwartaal;711
412;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2023 3e kwartaal;711
413;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2023 4e kwartaal;734
414;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2023;721
415;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2024 1e kwartaal;746
416;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2024 2e kwartaal;723
417;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2024 3e kwartaal;699
418;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2024 4e kwartaal;738
419;Totaal mannen en vrouwen;Totaal personen;01 Pedagogische beroepen;2024;727
420;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2013 1e kwartaal;421
421;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2013 2e kwartaal;409
422;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2013 3e kwartaal;385
423;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2013 4e kwartaal;380
424;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2013;399
425;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2014 1e kwartaal;381
426;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2014 2e kwartaal;389
427;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2014 3e kwartaal;377
428;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2014 4e kwartaal;385
429;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2014;383
430;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2015 1e kwartaal;410
431;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2015 2e kwartaal;415
432;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2015 3e kwartaal;399
433;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2015 4e kwartaal;398
434;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2015 ;405
435;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2016 1e kwartaal;401
436;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2016 2e kwartaal;421
437;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2016 3e kwartaal;385
438;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2016 4e kwartaal;403
439;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2016;403
440;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2017 1e kwartaal;398
441;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2017 2e kwartaal;402
442;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2017 3e kwartaal;398
443;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2017 4e kwartaal;416
444;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2017;403
445;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2018 1e kwartaal;432
446;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2018 2e kwartaal;436
447;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2018 3e kwartaal;409
448;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2018 4e kwartaal;423
449;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2018;425
450;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2019 1e kwartaal;425
451;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2019 2e kwartaal;436
452;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2019 3e kwartaal;419
453;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2019 4e kwartaal;443
454;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2019;431
455;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2020 1e kwartaal;452
456;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2020 2e kwartaal;441
457;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2020 3e kwartaal;429
458;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2020 4e kwartaal;442
459;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2020;441
460;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2021 1e kwartaal;478
461;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2021 2e kwartaal;437
462;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2021 3e kwartaal;458
463;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2021 4e kwartaal;478
464;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2021;463
465;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2022 1e kwartaal;468
466;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2022 2e kwartaal;477
467;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2022 3e kwartaal;471
468;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2022 4e kwartaal;486
469;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2022;476
470;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2023 1e kwartaal;484
471;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2023 2e kwartaal;477
472;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2023 3e kwartaal;477
473;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2023 4e kwartaal;480
474;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2023;479
475;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2024 1e kwartaal;482
476;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2024 2e kwartaal;475
477;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2024 3e kwartaal;460
478;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2024 4e kwartaal;496
479;Totaal mannen en vrouwen;Totaal personen;011 Docenten;2024;478
480;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2013 1e kwartaal;45
481;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2013 2e kwartaal;45
482;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2013 3e kwartaal;47
483;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2013 4e kwartaal;47
484;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2013;46
485;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2014 1e kwartaal;49
486;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2014 2e kwartaal;50
487;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2014 3e kwartaal;48
488;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2014 4e kwartaal;50
489;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2014;49
490;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2015 1e kwartaal;54
491;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2015 2e kwartaal;52
492;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2015 3e kwartaal;51
493;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2015 4e kwartaal;49
494;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2015 ;52
495;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2016 1e kwartaal;49
496;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2016 2e kwartaal;53
497;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2016 3e kwartaal;47
498;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2016 4e kwartaal;53
499;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2016;50
500;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2017 1e kwartaal;51
501;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2017 2e kwartaal;51
502;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2017 3e kwartaal;53
503;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2017 4e kwartaal;57
504;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2017;53
505;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2018 1e kwartaal;63
506;Totaal mannen en vrouwen;Totaal personen;0111 Docenten hoger onderwijs en hoog...;2018 2e kwartaal;62
