ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Verblijfsduur1eGeneratie;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
180;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2004/'05;24030.0;1900.0;22130.0;7.9
181;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2005/'06;27040.0;2080.0;24960.0;7.7
182;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2006/'07;27790.0;1900.0;25890.0;6.8
183;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2007/'08;27310.0;1860.0;25450.0;6.8
184;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2008/'09;24560.0;1360.0;23200.0;5.5
185;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;5 tot 10 jaar;2009/'10;22200.0;1300.0;20900.0;5.9
186;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2004/'05;27850.0;2510.0;25340.0;9.0
187;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2005/'06;29870.0;2500.0;27370.0;8.4
188;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2006/'07;30390.0;2520.0;27870.0;8.3
189;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2007/'08;29500.0;2430.0;27070.0;8.2
190;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2008/'09;28810.0;1920.0;26890.0;6.7
191;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;22 jaar of jonger;10 jaar en langer;2009/'10;29030.0;2020.0;27010.0;7.0
192;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2004/'05;17820.0;5450.0;12380.0;30.6
193;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2005/'06;20930.0;5340.0;15590.0;25.5
194;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2006/'07;22420.0;5230.0;17200.0;23.3
195;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2007/'08;24870.0;5580.0;19300.0;22.4
196;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2008/'09;25680.0;5290.0;20400.0;20.6
197;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Totaal verblijfsduur;2009/'10;26320.0;5570.0;20750.0;21.1
198;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2004/'05;4550.0;1450.0;3110.0;31.7
199;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2005/'06;5090.0;1490.0;3600.0;29.3
200;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2006/'07;4450.0;1120.0;3330.0;25.1
201;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2007/'08;3870.0;850.0;3020.0;21.9
202;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2008/'09;4650.0;1130.0;3520.0;24.3
203;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;Minder dan 5 jaar;2009/'10;4830.0;1260.0;3570.0;26.0
204;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2004/'05;4200.0;1150.0;3050.0;27.5
205;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2005/'06;5640.0;1270.0;4370.0;22.5
206;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2006/'07;6790.0;1420.0;5380.0;20.8
207;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2007/'08;7900.0;1560.0;6340.0;19.8
208;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2008/'09;7850.0;1390.0;6470.0;17.7
209;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;5 tot 10 jaar;2009/'10;7210.0;1310.0;5900.0;18.1
210;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2004/'05;9050.0;2840.0;6210.0;31.4
211;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2005/'06;10170.0;2570.0;7610.0;25.2
212;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2006/'07;11160.0;2690.0;8470.0;24.1
213;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2007/'08;13070.0;3160.0;9910.0;24.2
214;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2008/'09;13170.0;2770.0;10400.0;21.0
215;Totaal mannen en vrouwen;Allochtonen 1e generatie;0;23 jaar of ouder;10 jaar en langer;2009/'10;14260.0;3000.0;11260.0;21.0
216;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2004/'05;46330.0;2450.0;43880.0;5.3
217;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2005/'06;44310.0;1970.0;42340.0;4.4
218;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2006/'07;41940.0;1460.0;40490.0;3.5
219;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2007/'08;39620.0;1310.0;38310.0;3.3
220;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2008/'09;37780.0;960.0;36830.0;2.5
221;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Totaal verblijfsduur;2009/'10;37070.0;1110.0;35970.0;3.0
222;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2004/'05;14550.0;1200.0;13350.0;8.3
223;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2005/'06;12140.0;920.0;11220.0;7.6
224;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2006/'07;9730.0;560.0;9160.0;5.8
225;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2007/'08;8390.0;510.0;7880.0;6.1
226;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2008/'09;8280.0;380.0;7900.0;4.6
227;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;Minder dan 5 jaar;2009/'10;8970.0;520.0;8460.0;5.8
228;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2004/'05;16250.0;630.0;15620.0;3.9
229;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2005/'06;16850.0;550.0;16300.0;3.3
230;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2006/'07;17010.0;460.0;16550.0;2.7
231;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2007/'08;16570.0;410.0;16160.0;2.5
232;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2008/'09;15110.0;300.0;14810.0;2.0
233;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;5 tot 10 jaar;2009/'10;13610.0;280.0;13330.0;2.0
234;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2004/'05;15490.0;620.0;14870.0;4.0
235;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2005/'06;15280.0;500.0;14780.0;3.3
236;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2006/'07;15180.0;430.0;14750.0;2.8
237;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2007/'08;14500.0;390.0;14110.0;2.7
238;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2008/'09;14380.0;280.0;14100.0;1.9
239;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;0;10 jaar en langer;2009/'10;14480.0;320.0;14170.0;2.2
240;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2004/'05;21790.0;550.0;21240.0;2.5
241;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2005/'06;20570.0;480.0;20100.0;2.3
242;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2006/'07;19230.0;300.0;18930.0;1.5
243;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2007/'08;17910.0;290.0;17630.0;1.6
244;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2008/'09;17320.0;220.0;17100.0;1.3
245;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Totaal verblijfsduur;2009/'10;17450.0;230.0;17220.0;1.3
246;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2004/'05;6770.0;270.0;6510.0;3.9
247;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2005/'06;5650.0;220.0;5430.0;4.0
248;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2006/'07;4560.0;110.0;4460.0;2.4
249;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2007/'08;3920.0;90.0;3830.0;2.3
250;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2008/'09;3990.0;80.0;3900.0;2.0
251;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;Minder dan 5 jaar;2009/'10;4380.0;90.0;4280.0;2.1
252;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2004/'05;8350.0;170.0;8190.0;2.0
253;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2005/'06;8550.0;150.0;8400.0;1.8
254;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2006/'07;8620.0;120.0;8500.0;1.4
255;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2007/'08;8410.0;130.0;8280.0;1.5
256;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2008/'09;7740.0;90.0;7650.0;1.2
257;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;5 tot 10 jaar;2009/'10;7040.0;60.0;6980.0;0.9
258;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2004/'05;6640.0;120.0;6520.0;1.8
259;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2005/'06;6350.0;100.0;6250.0;1.6
260;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2006/'07;6030.0;70.0;5960.0;1.2
261;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2007/'08;5450.0;70.0;5380.0;1.2
262;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2008/'09;5590.0;50.0;5540.0;0.9
263;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;15 jaar of jonger;10 jaar en langer;2009/'10;6030.0;80.0;5950.0;1.3
264;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2004/'05;17800.0;1040.0;16750.0;5.9
265;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2005/'06;17340.0;880.0;16460.0;5.1
266;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2006/'07;16430.0;660.0;15770.0;4.0
267;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2007/'08;15580.0;540.0;15040.0;3.5
268;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2008/'09;14650.0;370.0;14270.0;2.5
269;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Totaal verblijfsduur;2009/'10;13870.0;440.0;13430.0;3.2
270;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2004/'05;5180.0;390.0;4800.0;7.5
271;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2005/'06;4430.0;320.0;4110.0;7.1
272;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2006/'07;3530.0;190.0;3330.0;5.5
273;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2007/'08;3060.0;160.0;2890.0;5.4
274;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2008/'09;2950.0;110.0;2850.0;3.7
275;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;Minder dan 5 jaar;2009/'10;3110.0;160.0;2950.0;5.1
276;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2004/'05;5940.0;310.0;5630.0;5.2
277;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2005/'06;6290.0;270.0;6010.0;4.4
278;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2006/'07;6240.0;220.0;6020.0;3.5
279;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2007/'08;6070.0;160.0;5910.0;2.6
280;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2008/'09;5460.0;130.0;5340.0;2.3
281;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;5 tot 10 jaar;2009/'10;4850.0;130.0;4730.0;2.6
282;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2004/'05;6650.0;340.0;6310.0;5.1
283;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2005/'06;6600.0;290.0;6310.0;4.4
284;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2006/'07;6650.0;250.0;6400.0;3.8
285;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2007/'08;6440.0;220.0;6230.0;3.4
286;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2008/'09;6220.0;140.0;6080.0;2.2
287;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;16 tot 18 jaar;10 jaar en langer;2009/'10;5900.0;160.0;5740.0;2.6
288;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2004/'05;39590.0;1590.0;37990.0;4.0
289;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2005/'06;37910.0;1360.0;36550.0;3.6
290;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2006/'07;35660.0;960.0;34700.0;2.7
291;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2007/'08;33500.0;830.0;32670.0;2.5
292;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2008/'09;31960.0;590.0;31370.0;1.9
293;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Totaal verblijfsduur;2009/'10;31320.0;680.0;30640.0;2.2
294;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2004/'05;11950.0;650.0;11300.0;5.5
295;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2005/'06;10080.0;540.0;9540.0;5.4
296;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2006/'07;8090.0;300.0;7790.0;3.7
297;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2007/'08;6980.0;250.0;6730.0;3.6
298;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2008/'09;6940.0;190.0;6750.0;2.7
299;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;Minder dan 5 jaar;2009/'10;7490.0;250.0;7240.0;3.4
300;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2004/'05;14300.0;480.0;13820.0;3.4
301;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2005/'06;14840.0;430.0;14410.0;2.9
302;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2006/'07;14860.0;330.0;14520.0;2.2
303;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2007/'08;14480.0;290.0;14190.0;2.0
304;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2008/'09;13200.0;220.0;12990.0;1.6
305;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;5 tot 10 jaar;2009/'10;11890.0;190.0;11700.0;1.6
306;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2004/'05;13290.0;460.0;12840.0;3.4
307;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2005/'06;12960.0;390.0;12570.0;3.0
308;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2006/'07;12680.0;320.0;12360.0;2.5
309;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2007/'08;11890.0;290.0;11610.0;2.4
310;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2008/'09;11810.0;190.0;11620.0;1.6
311;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;17 jaar of jonger;10 jaar en langer;2009/'10;11930.0;230.0;11690.0;2.0
312;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2004/'05;6070.0;720.0;5350.0;11.8
313;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2005/'06;5730.0;510.0;5220.0;8.8
314;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2006/'07;5720.0;420.0;5300.0;7.4
315;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2007/'08;5640.0;420.0;5220.0;7.5
316;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2008/'09;5370.0;340.0;5030.0;6.2
317;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Totaal verblijfsduur;2009/'10;5360.0;390.0;4960.0;7.3
318;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2004/'05;2220.0;440.0;1770.0;19.9
319;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2005/'06;1720.0;290.0;1430.0;16.9
320;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2006/'07;1390.0;210.0;1190.0;14.9
321;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2007/'08;1250.0;230.0;1020.0;18.2
322;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2008/'09;1190.0;170.0;1020.0;14.6
323;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;Minder dan 5 jaar;2009/'10;1350.0;230.0;1120.0;17.3
324;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2004/'05;1780.0;130.0;1640.0;7.5
325;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2005/'06;1830.0;110.0;1720.0;6.1
326;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2006/'07;1990.0;120.0;1870.0;5.9
327;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2007/'08;1930.0;110.0;1820.0;5.5
328;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2008/'09;1750.0;80.0;1680.0;4.3
329;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;5 tot 10 jaar;2009/'10;1580.0;80.0;1500.0;5.0
330;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2004/'05;2080.0;140.0;1930.0;6.9
331;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2005/'06;2170.0;100.0;2070.0;4.7
332;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2006/'07;2330.0;100.0;2240.0;4.2
333;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2007/'08;2460.0;90.0;2370.0;3.7
334;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2008/'09;2420.0;90.0;2340.0;3.5
335;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 20 jaar;10 jaar en langer;2009/'10;2430.0;80.0;2350.0;3.3
336;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2004/'05;6710.0;830.0;5880.0;12.3
337;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2005/'06;6350.0;580.0;5770.0;9.1
338;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2006/'07;6250.0;480.0;5770.0;7.6
339;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2007/'08;6100.0;470.0;5630.0;7.7
340;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2008/'09;5820.0;360.0;5450.0;6.2
341;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Totaal verblijfsduur;2009/'10;5750.0;430.0;5320.0;7.5
342;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Minder dan 5 jaar;2004/'05;2570.0;530.0;2040.0;20.5
343;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Minder dan 5 jaar;2005/'06;2030.0;350.0;1680.0;17.3
344;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Minder dan 5 jaar;2006/'07;1620.0;250.0;1360.0;15.6
345;Totaal mannen en vrouwen;Allochtonen 1e generatie;Voortgezet onderwijs;18 tot 23 jaar;Minder dan 5 jaar;2007/'08;1410.0;260.0;1150.0;18.2
