ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
145;Marokko;Totaal;Totaal;2023;425034.0;3698.0;1273.0;2425.0;4082.0;2369.0;1713.0;-596.0;-600.0;4.0;429176.0;4142.0;9.75
146;Marokko;Totaal;Twee ouders geboren in Nederland;2022;170.0;0.0;0.0;0.0;6.0;3.0;3.0;-1.0;0.0;-1.0;172.0;2.0;11.76
147;Marokko;Totaal;Twee ouders geboren in Nederland;2023;172.0;0.0;1.0;-1.0;8.0;4.0;4.0;2.0;0.0;2.0;177.0;5.0;29.07
148;Marokko;Totaal;Eén ouder in NL, één ouder buiten NL;2022;57279.0;2447.0;33.0;2414.0;161.0;197.0;-36.0;66.0;-29.0;95.0;59752.0;2473.0;43.17
149;Marokko;Totaal;Eén ouder in NL, één ouder buiten NL;2023;59752.0;2209.0;36.0;2173.0;184.0;242.0;-58.0;28.0;-34.0;62.0;61929.0;2177.0;36.43
150;Marokko;Totaal;Twee ouders geboren buiten Nederland;2022;361993.0;1677.0;1282.0;395.0;4654.0;1890.0;2764.0;-432.0;-390.0;-42.0;365110.0;3117.0;8.61
151;Marokko;Totaal;Twee ouders geboren buiten Nederland;2023;365110.0;1489.0;1236.0;253.0;3890.0;2123.0;1767.0;-626.0;-566.0;-60.0;367070.0;1960.0;5.37
152;Marokko;Personen geboren in Nederland;Totaal;2022;245993.0;4124.0;117.0;4007.0;693.0;1057.0;-364.0;-88.0;-168.0;80.0;249716.0;3723.0;15.13
153;Marokko;Personen geboren in Nederland;Totaal;2023;249716.0;3697.0;135.0;3562.0;688.0;1140.0;-452.0;-199.0;-241.0;42.0;252868.0;3152.0;12.62
154;Marokko;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
155;Marokko;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
156;Marokko;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;56583.0;2447.0;33.0;2414.0;112.0;185.0;-73.0;63.0;-25.0;88.0;59012.0;2429.0;42.93
157;Marokko;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;59012.0;2208.0;34.0;2174.0;122.0;231.0;-109.0;30.0;-31.0;61.0;61138.0;2126.0;36.03
158;Marokko;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;189410.0;1677.0;84.0;1593.0;581.0;872.0;-291.0;-151.0;-143.0;-8.0;190704.0;1294.0;6.83
159;Marokko;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;190704.0;1489.0;101.0;1388.0;566.0;909.0;-343.0;-229.0;-210.0;-19.0;191730.0;1026.0;5.38
160;Marokko;Personen geboren buiten Nederland;Totaal;2022;173449.0;0.0;1198.0;-1198.0;4128.0;1033.0;3095.0;-279.0;-251.0;-28.0;175318.0;1869.0;10.78
161;Marokko;Personen geboren buiten Nederland;Totaal;2023;175318.0;1.0;1138.0;-1137.0;3394.0;1229.0;2165.0;-397.0;-359.0;-38.0;176308.0;990.0;5.65
162;Marokko;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;170.0;0.0;0.0;0.0;6.0;3.0;3.0;-1.0;0.0;-1.0;172.0;2.0;11.76
163;Marokko;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;172.0;0.0;1.0;-1.0;8.0;4.0;4.0;2.0;0.0;2.0;177.0;5.0;29.07
164;Marokko;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;696.0;0.0;0.0;0.0;49.0;12.0;37.0;3.0;-4.0;7.0;740.0;44.0;63.22
165;Marokko;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;740.0;1.0;2.0;-1.0;62.0;11.0;51.0;-2.0;-3.0;1.0;791.0;51.0;68.92
166;Marokko;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;172583.0;0.0;1198.0;-1198.0;4073.0;1018.0;3055.0;-281.0;-247.0;-34.0;174406.0;1823.0;10.56
167;Marokko;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;174406.0;0.0;1135.0;-1135.0;3324.0;1214.0;2110.0;-397.0;-356.0;-41.0;175340.0;934.0;5.36
168;Nederlandse Cariben;Totaal;Totaal;2022;184992.0;2157.0;733.0;1424.0;6240.0;2632.0;3608.0;-6.0;-162.0;156.0;190180.0;5188.0;28.04
169;Nederlandse Cariben;Totaal;Totaal;2023;190180.0;2172.0;753.0;1419.0;5544.0;2803.0;2741.0;-219.0;-333.0;114.0;194454.0;4274.0;22.47
170;Nederlandse Cariben;Totaal;Twee ouders geboren in Nederland;2022;8080.0;3.0;67.0;-64.0;143.0;90.0;53.0;-6.0;-3.0;-3.0;8066.0;-14.0;-1.73
171;Nederlandse Cariben;Totaal;Twee ouders geboren in Nederland;2023;8066.0;6.0;70.0;-64.0;134.0;68.0;66.0;-6.0;-3.0;-3.0;8065.0;-1.0;-0.12
172;Nederlandse Cariben;Totaal;Eén ouder in NL, één ouder buiten NL;2022;51699.0;1195.0;66.0;1129.0;483.0;374.0;109.0;193.0;-9.0;202.0;53139.0;1440.0;27.85
173;Nederlandse Cariben;Totaal;Eén ouder in NL, één ouder buiten NL;2023;53139.0;1191.0;73.0;1118.0;459.0;420.0;39.0;119.0;-41.0;160.0;54456.0;1317.0;24.78
174;Nederlandse Cariben;Totaal;Twee ouders geboren buiten Nederland;2022;125213.0;959.0;600.0;359.0;5614.0;2168.0;3446.0;-193.0;-150.0;-43.0;128975.0;3762.0;30.04
175;Nederlandse Cariben;Totaal;Twee ouders geboren buiten Nederland;2023;128975.0;975.0;610.0;365.0;4951.0;2315.0;2636.0;-332.0;-289.0;-43.0;131933.0;2958.0;22.93
176;Nederlandse Cariben;Personen geboren in Nederland;Totaal;2022;82142.0;2153.0;70.0;2083.0;709.0;630.0;79.0;132.0;-27.0;159.0;84463.0;2321.0;28.26
177;Nederlandse Cariben;Personen geboren in Nederland;Totaal;2023;84463.0;2164.0;76.0;2088.0;678.0;681.0;-3.0;36.0;-77.0;113.0;86661.0;2198.0;26.02
178;Nederlandse Cariben;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
179;Nederlandse Cariben;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
180;Nederlandse Cariben;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;46203.0;1195.0;41.0;1154.0;189.0;271.0;-82.0;197.0;3.0;194.0;47469.0;1266.0;27.4
181;Nederlandse Cariben;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;47469.0;1190.0;50.0;1140.0;219.0;300.0;-81.0;122.0;-30.0;152.0;48680.0;1211.0;25.51
182;Nederlandse Cariben;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;35939.0;958.0;29.0;929.0;520.0;359.0;161.0;-65.0;-30.0;-35.0;36994.0;1055.0;29.36
183;Nederlandse Cariben;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;36994.0;974.0;26.0;948.0;459.0;381.0;78.0;-86.0;-47.0;-39.0;37981.0;987.0;26.68
184;Nederlandse Cariben;Personen geboren buiten Nederland;Totaal;2022;102850.0;4.0;663.0;-659.0;5531.0;2002.0;3529.0;-138.0;-135.0;-3.0;105717.0;2867.0;27.88
185;Nederlandse Cariben;Personen geboren buiten Nederland;Totaal;2023;105717.0;8.0;677.0;-669.0;4866.0;2122.0;2744.0;-255.0;-256.0;1.0;107793.0;2076.0;19.64
186;Nederlandse Cariben;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;8080.0;3.0;67.0;-64.0;143.0;90.0;53.0;-6.0;-3.0;-3.0;8066.0;-14.0;-1.73
187;Nederlandse Cariben;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;8066.0;6.0;70.0;-64.0;134.0;68.0;66.0;-6.0;-3.0;-3.0;8065.0;-1.0;-0.12
188;Nederlandse Cariben;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;5496.0;0.0;25.0;-25.0;294.0;103.0;191.0;-4.0;-12.0;8.0;5670.0;174.0;31.66
189;Nederlandse Cariben;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;5670.0;1.0;23.0;-22.0;240.0;120.0;120.0;-3.0;-11.0;8.0;5776.0;106.0;18.69
190;Nederlandse Cariben;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;89274.0;1.0;571.0;-570.0;5094.0;1809.0;3285.0;-128.0;-120.0;-8.0;91981.0;2707.0;30.32
191;Nederlandse Cariben;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;91981.0;1.0;584.0;-583.0;4492.0;1934.0;2558.0;-246.0;-242.0;-4.0;93952.0;1971.0;21.43
192;Suriname;Totaal;Totaal;2022;361632.0;1775.0;2111.0;-336.0;3307.0;1598.0;1709.0;-82.0;-219.0;137.0;363142.0;1510.0;4.18
193;Suriname;Totaal;Totaal;2023;363142.0;1566.0;2161.0;-595.0;4283.0;1619.0;2664.0;-124.0;-265.0;141.0;365352.0;2210.0;6.09
194;Suriname;Totaal;Twee ouders geboren in Nederland;2022;1818.0;0.0;13.0;-13.0;27.0;14.0;13.0;-5.0;1.0;-6.0;1812.0;-6.0;-3.3
195;Suriname;Totaal;Twee ouders geboren in Nederland;2023;1812.0;0.0;10.0;-10.0;39.0;4.0;35.0;6.0;0.0;6.0;1843.0;31.0;17.11
196;Suriname;Totaal;Eén ouder in NL, één ouder buiten NL;2022;77416.0;1164.0;137.0;1027.0;255.0;342.0;-87.0;182.0;-42.0;224.0;78580.0;1164.0;15.04
197;Suriname;Totaal;Eén ouder in NL, één ouder buiten NL;2023;78580.0;1067.0;153.0;914.0;324.0;307.0;17.0;193.0;-12.0;205.0;79716.0;1136.0;14.46
198;Suriname;Totaal;Twee ouders geboren buiten Nederland;2022;282398.0;611.0;1961.0;-1350.0;3025.0;1242.0;1783.0;-259.0;-178.0;-81.0;282750.0;352.0;1.25
199;Suriname;Totaal;Twee ouders geboren buiten Nederland;2023;282750.0;499.0;1998.0;-1499.0;3920.0;1308.0;2612.0;-323.0;-253.0;-70.0;283793.0;1043.0;3.69
200;Suriname;Personen geboren in Nederland;Totaal;2022;183687.0;1775.0;210.0;1565.0;592.0;730.0;-138.0;31.0;-107.0;138.0;185252.0;1565.0;8.52
201;Suriname;Personen geboren in Nederland;Totaal;2023;185252.0;1566.0;241.0;1325.0;630.0;708.0;-78.0;19.0;-131.0;150.0;186649.0;1397.0;7.54
202;Suriname;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
203;Suriname;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
204;Suriname;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;73948.0;1164.0;100.0;1064.0;194.0;313.0;-119.0;171.0;-38.0;209.0;75102.0;1154.0;15.61
205;Suriname;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;75102.0;1067.0;127.0;940.0;229.0;275.0;-46.0;196.0;-8.0;204.0;76200.0;1098.0;14.62
206;Suriname;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;109739.0;611.0;110.0;501.0;398.0;417.0;-19.0;-140.0;-69.0;-71.0;110150.0;411.0;3.75
207;Suriname;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;110150.0;499.0;114.0;385.0;401.0;433.0;-32.0;-177.0;-123.0;-54.0;110449.0;299.0;2.71
208;Suriname;Personen geboren buiten Nederland;Totaal;2022;177945.0;0.0;1901.0;-1901.0;2715.0;868.0;1847.0;-113.0;-112.0;-1.0;177890.0;-55.0;-0.31
209;Suriname;Personen geboren buiten Nederland;Totaal;2023;177890.0;0.0;1920.0;-1920.0;3653.0;911.0;2742.0;-143.0;-134.0;-9.0;178703.0;813.0;4.57
210;Suriname;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;1818.0;0.0;13.0;-13.0;27.0;14.0;13.0;-5.0;1.0;-6.0;1812.0;-6.0;-3.3
211;Suriname;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;1812.0;0.0;10.0;-10.0;39.0;4.0;35.0;6.0;0.0;6.0;1843.0;31.0;17.11
212;Suriname;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;3468.0;0.0;37.0;-37.0;61.0;29.0;32.0;11.0;-4.0;15.0;3478.0;10.0;2.88
213;Suriname;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;3478.0;0.0;26.0;-26.0;95.0;32.0;63.0;-3.0;-4.0;1.0;3516.0;38.0;10.93
214;Suriname;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;172659.0;0.0;1851.0;-1851.0;2627.0;825.0;1802.0;-119.0;-109.0;-10.0;172600.0;-59.0;-0.34
215;Suriname;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;172600.0;0.0;1884.0;-1884.0;3519.0;875.0;2644.0;-146.0;-130.0;-16.0;173344.0;744.0;4.31
216;Turkije;Totaal;Totaal;2022;430682.0;3015.0;1404.0;1611.0;16436.0;4412.0;12024.0;-449.0;-461.0;12.0;444329.0;13647.0;31.69
217;Turkije;Totaal;Totaal;2023;444329.0;2904.0;1406.0;1498.0;16187.0;4920.0;11267.0;-722.0;-728.0;6.0;457100.0;12771.0;28.74
218;Turkije;Totaal;Twee ouders geboren in Nederland;2022;704.0;0.0;1.0;-1.0;114.0;21.0;93.0;-36.0;-1.0;-35.0;761.0;57.0;80.97
219;Turkije;Totaal;Twee ouders geboren in Nederland;2023;761.0;5.0;0.0;5.0;136.0;35.0;101.0;-38.0;-3.0;-35.0;832.0;71.0;93.3
220;Turkije;Totaal;Eén ouder in NL, één ouder buiten NL;2022;61955.0;1938.0;40.0;1898.0;509.0;387.0;122.0;79.0;-6.0;85.0;64060.0;2105.0;33.98
221;Turkije;Totaal;Eén ouder in NL, één ouder buiten NL;2023;64060.0;1821.0;30.0;1791.0;555.0;403.0;152.0;50.0;-40.0;90.0;66093.0;2033.0;31.74
222;Turkije;Totaal;Twee ouders geboren buiten Nederland;2022;368023.0;1077.0;1363.0;-286.0;15813.0;4004.0;11809.0;-492.0;-454.0;-38.0;379508.0;11485.0;31.21
223;Turkije;Totaal;Twee ouders geboren buiten Nederland;2023;379508.0;1078.0;1376.0;-298.0;15496.0;4482.0;11014.0;-734.0;-685.0;-49.0;390175.0;10667.0;28.11
224;Turkije;Personen geboren in Nederland;Totaal;2022;225729.0;3014.0;142.0;2872.0;1340.0;1356.0;-16.0;-65.0;-88.0;23.0;228608.0;2879.0;12.75
225;Turkije;Personen geboren in Nederland;Totaal;2023;228608.0;2894.0;128.0;2766.0;1481.0;1283.0;198.0;-114.0;-136.0;22.0;231594.0;2986.0;13.06
226;Turkije;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
227;Turkije;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
228;Turkije;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;60283.0;1938.0;39.0;1899.0;323.0;343.0;-20.0;22.0;-4.0;26.0;62188.0;1905.0;31.6
229;Turkije;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;62188.0;1820.0;29.0;1791.0;344.0;343.0;1.0;0.0;-36.0;36.0;64016.0;1828.0;29.39
230;Turkije;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;165446.0;1076.0;103.0;973.0;1017.0;1013.0;4.0;-87.0;-84.0;-3.0;166420.0;974.0;5.89
231;Turkije;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;166420.0;1074.0;99.0;975.0;1137.0;940.0;197.0;-114.0;-100.0;-14.0;167578.0;1158.0;6.96
232;Turkije;Personen geboren buiten Nederland;Totaal;2022;204953.0;1.0;1262.0;-1261.0;15096.0;3056.0;12040.0;-384.0;-373.0;-11.0;215721.0;10768.0;52.54
233;Turkije;Personen geboren buiten Nederland;Totaal;2023;215721.0;10.0;1278.0;-1268.0;14706.0;3637.0;11069.0;-608.0;-592.0;-16.0;225506.0;9785.0;45.36
234;Turkije;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;704.0;0.0;1.0;-1.0;114.0;21.0;93.0;-36.0;-1.0;-35.0;761.0;57.0;80.97
235;Turkije;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;761.0;5.0;0.0;5.0;136.0;35.0;101.0;-38.0;-3.0;-35.0;832.0;71.0;93.3
236;Turkije;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;1672.0;0.0;1.0;-1.0;186.0;44.0;142.0;57.0;-2.0;59.0;1872.0;200.0;119.62
237;Turkije;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;1872.0;1.0;1.0;0.0;211.0;60.0;151.0;50.0;-4.0;54.0;2077.0;205.0;109.51
238;Turkije;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;202577.0;1.0;1260.0;-1259.0;14796.0;2991.0;11805.0;-405.0;-370.0;-35.0;213088.0;10511.0;51.89
239;Turkije;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;213088.0;4.0;1277.0;-1273.0;14359.0;3542.0;10817.0;-620.0;-585.0;-35.0;222597.0;9509.0;44.62
240;Afrika (exclusief Marokko);Totaal;Totaal;2022;341835.0;5345.0;782.0;4563.0;20288.0;6764.0;13524.0;-1299.0;-1359.0;60.0;359982.0;18147.0;53.09
241;Afrika (exclusief Marokko);Totaal;Totaal;2023;359982.0;5485.0;756.0;4729.0;20693.0;7766.0;12927.0;-1806.0;-1874.0;68.0;377706.0;17724.0;49.24
242;Afrika (exclusief Marokko);Totaal;Twee ouders geboren in Nederland;2022;11327.0;0.0;42.0;-42.0;110.0;97.0;13.0;-5.0;-5.0;0.0;11298.0;-29.0;-2.56
243;Afrika (exclusief Marokko);Totaal;Twee ouders geboren in Nederland;2023;11298.0;0.0;46.0;-46.0;106.0;88.0;18.0;1.0;-7.0;8.0;11278.0;-20.0;-1.77
244;Afrika (exclusief Marokko);Totaal;Eén ouder in NL, één ouder buiten NL;2022;62424.0;1542.0;81.0;1461.0;508.0;532.0;-24.0;123.0;-29.0;152.0;64013.0;1589.0;25.45
245;Afrika (exclusief Marokko);Totaal;Eén ouder in NL, één ouder buiten NL;2023;64013.0;1548.0;73.0;1475.0;531.0;604.0;-73.0;77.0;-59.0;136.0;65551.0;1538.0;24.03
246;Afrika (exclusief Marokko);Totaal;Twee ouders geboren buiten Nederland;2022;268084.0;3803.0;659.0;3144.0;19670.0;6135.0;13535.0;-1417.0;-1325.0;-92.0;284671.0;16587.0;61.87
247;Afrika (exclusief Marokko);Totaal;Twee ouders geboren buiten Nederland;2023;284671.0;3937.0;637.0;3300.0;20056.0;7074.0;12982.0;-1884.0;-1808.0;-76.0;300877.0;16206.0;56.93
248;Afrika (exclusief Marokko);Personen geboren in Nederland;Totaal;2022;131667.0;5343.0;102.0;5241.0;830.0;1472.0;-642.0;-119.0;-211.0;92.0;136358.0;4691.0;35.63
249;Afrika (exclusief Marokko);Personen geboren in Nederland;Totaal;2023;136358.0;5485.0;100.0;5385.0;971.0;1446.0;-475.0;-102.0;-211.0;109.0;141377.0;5019.0;36.81
250;Afrika (exclusief Marokko);Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
251;Afrika (exclusief Marokko);Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
252;Afrika (exclusief Marokko);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;55744.0;1542.0;64.0;1478.0;258.0;429.0;-171.0;85.0;-27.0;112.0;57163.0;1419.0;25.46
253;Afrika (exclusief Marokko);Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;57163.0;1548.0;51.0;1497.0;315.0;473.0;-158.0;60.0;-44.0;104.0;58606.0;1443.0;25.24
254;Afrika (exclusief Marokko);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;75923.0;3801.0;38.0;3763.0;572.0;1043.0;-471.0;-204.0;-184.0;-20.0;79195.0;3272.0;43.1
255;Afrika (exclusief Marokko);Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;79195.0;3937.0;49.0;3888.0;656.0;973.0;-317.0;-162.0;-167.0;5.0;82771.0;3576.0;45.15
256;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Totaal;2022;210168.0;2.0;680.0;-678.0;19458.0;5292.0;14166.0;-1180.0;-1148.0;-32.0;223624.0;13456.0;64.02
257;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Totaal;2023;223624.0;0.0;656.0;-656.0;19722.0;6320.0;13402.0;-1704.0;-1663.0;-41.0;236329.0;12705.0;56.81
258;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;11327.0;0.0;42.0;-42.0;110.0;97.0;13.0;-5.0;-5.0;0.0;11298.0;-29.0;-2.56
259;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;11298.0;0.0;46.0;-46.0;106.0;88.0;18.0;1.0;-7.0;8.0;11278.0;-20.0;-1.77
260;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;6680.0;0.0;17.0;-17.0;250.0;103.0;147.0;38.0;-2.0;40.0;6850.0;170.0;25.45
261;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;6850.0;0.0;22.0;-22.0;216.0;131.0;85.0;17.0;-15.0;32.0;6945.0;95.0;13.87
262;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;192161.0;2.0;621.0;-619.0;19098.0;5092.0;14006.0;-1213.0;-1141.0;-72.0;205476.0;13315.0;69.29
263;Afrika (exclusief Marokko);Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;205476.0;0.0;588.0;-588.0;19400.0;6101.0;13299.0;-1722.0;-1641.0;-81.0;218106.0;12630.0;61.47
264;Amerika en Oceanië (ex. Suriname en N...;Totaal;Totaal;2022;268930.0;3552.0;590.0;2962.0;23201.0;12318.0;10883.0;-941.0;-960.0;19.0;282794.0;13864.0;51.55
265;Amerika en Oceanië (ex. Suriname en N...;Totaal;Totaal;2023;282794.0;3588.0;628.0;2960.0;24070.0;14160.0;9910.0;-1401.0;-1419.0;18.0;295682.0;12888.0;45.57
266;Amerika en Oceanië (ex. Suriname en N...;Totaal;Twee ouders geboren in Nederland;2022;29544.0;0.0;113.0;-113.0;319.0;210.0;109.0;11.0;-13.0;24.0;29564.0;20.0;0.68
267;Amerika en Oceanië (ex. Suriname en N...;Totaal;Twee ouders geboren in Nederland;2023;29564.0;1.0;112.0;-111.0;327.0;218.0;109.0;27.0;-9.0;36.0;29598.0;34.0;1.15
268;Amerika en Oceanië (ex. Suriname en N...;Totaal;Eén ouder in NL, één ouder buiten NL;2022;95261.0;2375.0;153.0;2222.0;994.0;1098.0;-104.0;130.0;-37.0;167.0;97546.0;2285.0;23.99
269;Amerika en Oceanië (ex. Suriname en N...;Totaal;Eén ouder in NL, één ouder buiten NL;2023;97546.0;2359.0;135.0;2224.0;1095.0;1155.0;-60.0;75.0;-56.0;131.0;99841.0;2295.0;23.53
270;Amerika en Oceanië (ex. Suriname en N...;Totaal;Twee ouders geboren buiten Nederland;2022;144125.0;1177.0;324.0;853.0;21888.0;11010.0;10878.0;-1082.0;-910.0;-172.0;155684.0;11559.0;80.2
271;Amerika en Oceanië (ex. Suriname en N...;Totaal;Twee ouders geboren buiten Nederland;2023;155684.0;1228.0;381.0;847.0;22648.0;12787.0;9861.0;-1503.0;-1354.0;-149.0;166243.0;10559.0;67.82
272;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Totaal;2022;97808.0;3541.0;122.0;3419.0;552.0;1228.0;-676.0;-22.0;-69.0;47.0;100598.0;2790.0;28.53
273;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Totaal;2023;100598.0;3578.0;119.0;3459.0;646.0;1201.0;-555.0;-33.0;-73.0;40.0;103542.0;2944.0;29.26
274;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
275;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
276;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;80006.0;2367.0;108.0;2259.0;380.0;754.0;-374.0;61.0;-24.0;85.0;81976.0;1970.0;24.62
277;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;81976.0;2355.0;104.0;2251.0;470.0;765.0;-295.0;39.0;-34.0;73.0;84005.0;2029.0;24.75
278;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;17802.0;1174.0;14.0;1160.0;172.0;474.0;-302.0;-83.0;-45.0;-38.0;18622.0;820.0;46.06
279;Amerika en Oceanië (ex. Suriname en N...;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;18622.0;1223.0;15.0;1208.0;176.0;436.0;-260.0;-72.0;-39.0;-33.0;19537.0;915.0;49.14
280;Amerika en Oceanië (ex. Suriname en N...;Personen geboren buiten Nederland;Totaal;2022;171122.0;11.0;468.0;-457.0;22649.0;11090.0;11559.0;-919.0;-891.0;-28.0;182196.0;11074.0;64.71
281;Amerika en Oceanië (ex. Suriname en N...;Personen geboren buiten Nederland;Totaal;2023;182196.0;10.0;509.0;-499.0;23424.0;12959.0;10465.0;-1368.0;-1346.0;-22.0;192140.0;9944.0;54.58
282;Amerika en Oceanië (ex. Suriname en N...;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;29544.0;0.0;113.0;-113.0;319.0;210.0;109.0;11.0;-13.0;24.0;29564.0;20.0;0.68
