ID;RegioS;Perioden;AantalPersonen_1;GemiddeldBesteedbaarInkomen_2;RangnummerBesteedbaarInkomen_3;GemiddeldGestandaardiseerdInkomen_4;RangnummerGestandaardiseerdInkomen_5;AantalPersonen_6;InVanPersonenMetEnZonderInkomen_7;GemiddeldPersoonlijkInkomen_8;RangnummerPersoonlijkInkomen_9;GemiddeldBesteedbaarInkomen_10;RangnummerBesteedbaarInkomen_11
234;Noord-Friesland (CR);2008;331.5;13.3;38.0;21.7;37.0;236.1;71.0;25.4;38.0;18.4;38.0
235;Noord-Friesland (CR);2009 voor methodewijziging;332.0;13.3;39.0;21.6;38.0;236.6;71.0;25.8;39.0;18.4;38.0
236;Noord-Friesland (CR);2009 na methodewijziging;332.0;13.3;39.0;21.5;38.0;236.0;71.0;25.7;39.0;18.4;37.0
237;Noord-Friesland (CR);2010;332.9;13.3;39.0;21.5;38.0;236.9;71.0;26.0;38.0;18.4;38.0
238;Noord-Friesland (CR);2011;332.7;13.5;39.0;21.8;38.0;238.2;72.0;26.5;38.0;18.5;38.0
239;Noord-Friesland (CR);2012;332.9;13.5;39.0;21.8;38.0;237.8;71.0;26.6;38.0;18.6;38.0
240;Noord-Friesland (CR);2013;324.4;;;21.9;38.0;231.0;71.0;26.9;39.0;;
241;Noord-Friesland (CR);2014;324.1;;;22.8;38.0;230.3;71.0;27.5;38.0;;
242;Zuidwest-Friesland (CR);2005;105.2;11.7;34.0;19.2;35.0;69.5;66.0;23.7;34.0;16.9;30.0
243;Zuidwest-Friesland (CR);2006;105.3;12.4;31.0;20.5;32.0;72.3;69.0;24.6;30.0;17.7;27.0
244;Zuidwest-Friesland (CR);2007;105.6;13.3;31.0;22.0;32.0;72.8;69.0;25.6;30.0;18.9;26.0
245;Zuidwest-Friesland (CR);2008;105.8;13.9;30.0;23.0;30.0;74.8;71.0;26.6;29.0;19.3;26.0
246;Zuidwest-Friesland (CR);2009 voor methodewijziging;106.2;13.7;35.0;22.5;32.0;75.2;71.0;26.7;32.0;19.0;28.0
247;Zuidwest-Friesland (CR);2009 na methodewijziging;106.2;13.6;34.0;22.4;34.0;75.3;71.0;26.5;33.0;19.0;30.0
248;Zuidwest-Friesland (CR);2010;106.3;13.7;32.0;22.6;32.0;75.8;71.0;26.8;34.0;19.0;30.0
249;Zuidwest-Friesland (CR);2011;106.4;13.8;32.0;22.8;32.0;76.4;72.0;27.2;34.0;19.1;30.0
250;Zuidwest-Friesland (CR);2012;106.4;14.1;31.0;23.1;32.0;75.8;71.0;27.6;34.0;19.4;28.0
251;Zuidwest-Friesland (CR);2013;135.6;;;23.3;32.0;97.5;72.0;27.9;34.0;;
252;Zuidwest-Friesland (CR);2014;135.4;;;24.6;29.0;97.5;72.0;28.6;32.0;;
253;Zuidoost-Friesland (CR);2005;205.9;11.7;33.0;19.3;34.0;138.6;67.0;23.5;35.0;16.7;34.0
254;Zuidoost-Friesland (CR);2006;206.1;12.3;34.0;20.4;34.0;144.0;70.0;24.2;35.0;17.4;32.0
255;Zuidoost-Friesland (CR);2007;206.9;13.1;35.0;21.6;34.0;145.4;70.0;25.1;34.0;18.4;33.0
256;Zuidoost-Friesland (CR);2008;207.6;13.7;32.0;22.6;33.0;148.3;71.0;26.1;33.0;18.9;32.0
257;Zuidoost-Friesland (CR);2009 voor methodewijziging;208.1;13.7;36.0;22.3;35.0;149.5;72.0;26.5;36.0;18.7;33.0
258;Zuidoost-Friesland (CR);2009 na methodewijziging;208.1;13.6;35.0;22.3;35.0;149.1;72.0;26.4;36.0;18.8;33.0
259;Zuidoost-Friesland (CR);2010;208.1;13.7;35.0;22.4;35.0;149.5;72.0;26.6;36.0;18.8;33.0
260;Zuidoost-Friesland (CR);2011;208.1;13.8;34.0;22.6;35.0;150.8;72.0;27.0;36.0;18.8;34.0
261;Zuidoost-Friesland (CR);2012;207.5;14.0;32.0;22.8;34.0;150.6;73.0;27.2;36.0;19.0;34.0
262;Zuidoost-Friesland (CR);2013;186.4;;;22.9;35.0;135.1;72.0;27.6;36.0;;
263;Zuidoost-Friesland (CR);2014;186.8;;;23.8;34.0;135.2;72.0;28.3;36.0;;
264;Noord-Drenthe (CR);2005;185.7;12.5;18.0;20.3;21.0;127.0;68.0;25.5;20.0;17.7;19.0
265;Noord-Drenthe (CR);2006;186.7;13.1;19.0;21.4;22.0;131.3;70.0;26.2;21.0;18.3;20.0
266;Noord-Drenthe (CR);2007;187.9;14.0;24.0;22.8;24.0;133.1;71.0;27.2;21.0;19.4;22.0
267;Noord-Drenthe (CR);2008;188.9;14.5;19.0;23.6;20.0;136.2;72.0;28.2;20.0;19.8;19.0
268;Noord-Drenthe (CR);2009 voor methodewijziging;189.2;14.6;18.0;23.8;19.0;136.9;72.0;28.9;20.0;20.0;19.0
269;Noord-Drenthe (CR);2009 na methodewijziging;189.2;14.7;18.0;23.8;17.0;137.1;72.0;28.8;20.0;20.0;19.0
270;Noord-Drenthe (CR);2010;189.8;14.7;18.0;23.9;18.0;137.8;73.0;29.1;20.0;20.0;19.0
271;Noord-Drenthe (CR);2011;189.8;14.8;17.0;24.0;17.0;138.9;73.0;29.5;20.0;20.0;19.0
272;Noord-Drenthe (CR);2012;189.6;15.0;16.0;24.2;17.0;139.2;73.0;29.8;20.0;20.2;18.0
273;Noord-Drenthe (CR);2013;189.5;;;24.4;16.0;139.1;73.0;30.3;19.0;;
274;Noord-Drenthe (CR);2014;189.4;;;25.5;18.0;139.1;73.0;30.9;18.0;;
275;Zuidoost-Drenthe (CR);2005;171.0;11.3;38.0;18.6;36.0;116.6;68.0;22.5;39.0;15.9;39.0
276;Zuidoost-Drenthe (CR);2006;171.2;12.0;39.0;19.8;36.0;121.3;71.0;23.2;39.0;16.6;39.0
277;Zuidoost-Drenthe (CR);2007;171.3;12.9;38.0;21.1;36.0;122.1;71.0;24.2;39.0;17.7;39.0
278;Zuidoost-Drenthe (CR);2008;171.5;13.2;39.0;21.6;38.0;123.7;72.0;25.2;39.0;18.0;39.0
279;Zuidoost-Drenthe (CR);2009 voor methodewijziging;171.7;13.3;38.0;21.8;37.0;124.4;72.0;25.8;38.0;18.1;39.0
280;Zuidoost-Drenthe (CR);2009 na methodewijziging;171.7;13.3;38.0;21.8;36.0;124.5;72.0;25.7;37.0;18.1;39.0
281;Zuidoost-Drenthe (CR);2010;171.3;13.3;38.0;21.7;36.0;124.4;73.0;26.0;39.0;18.1;39.0
282;Zuidoost-Drenthe (CR);2011;170.6;13.5;38.0;22.0;36.0;124.9;73.0;26.4;39.0;18.2;39.0
283;Zuidoost-Drenthe (CR);2012;169.8;13.7;38.0;22.2;36.0;125.0;74.0;26.6;39.0;18.4;39.0
284;Zuidoost-Drenthe (CR);2013;169.4;;;22.3;36.0;124.6;74.0;26.9;38.0;;
285;Zuidoost-Drenthe (CR);2014;168.8;;;23.2;36.0;124.0;73.0;27.5;39.0;;
286;Zuidwest-Drenthe (CR);2005;127.7;11.9;29.0;19.7;30.0;86.6;68.0;23.8;32.0;16.9;31.0
287;Zuidwest-Drenthe (CR);2006;128.4;12.6;29.0;20.8;30.0;90.8;71.0;24.6;31.0;17.6;31.0
288;Zuidwest-Drenthe (CR);2007;128.9;13.4;30.0;22.1;31.0;91.4;71.0;25.4;31.0;18.6;31.0
289;Zuidwest-Drenthe (CR);2008;129.5;13.9;31.0;22.9;32.0;93.5;72.0;26.3;31.0;19.0;31.0
290;Zuidwest-Drenthe (CR);2009 voor methodewijziging;130.1;13.8;30.0;22.7;31.0;94.6;73.0;26.6;33.0;18.8;31.0
291;Zuidwest-Drenthe (CR);2009 na methodewijziging;130.1;13.9;30.0;22.8;31.0;94.6;73.0;26.6;32.0;18.9;31.0
292;Zuidwest-Drenthe (CR);2010;130.4;13.9;30.0;22.9;31.0;95.0;73.0;27.0;32.0;18.9;31.0
293;Zuidwest-Drenthe (CR);2011;130.4;14.0;30.0;23.1;31.0;95.5;73.0;27.4;32.0;19.0;32.0
294;Zuidwest-Drenthe (CR);2012;130.5;14.2;30.0;23.2;31.0;95.6;73.0;27.6;33.0;19.1;32.0
295;Zuidwest-Drenthe (CR);2013;130.0;;;23.4;31.0;95.3;73.0;28.0;32.0;;
296;Zuidwest-Drenthe (CR);2014;130.4;;;24.3;32.0;95.2;73.0;28.5;33.0;;
297;Noord-Overijssel (CR);2005;344.8;11.7;32.0;19.8;28.0;227.7;66.0;24.2;28.0;17.1;28.0
298;Noord-Overijssel (CR);2006;346.9;12.4;33.0;20.9;29.0;239.5;69.0;24.8;28.0;17.6;29.0
299;Noord-Overijssel (CR);2007;349.3;13.3;32.0;22.5;29.0;242.6;69.0;25.9;28.0;18.8;29.0
300;Noord-Overijssel (CR);2008;351.9;13.7;33.0;23.1;28.0;249.3;71.0;26.8;28.0;19.0;29.0
301;Noord-Overijssel (CR);2009 voor methodewijziging;354.1;13.7;34.0;23.0;30.0;251.7;71.0;27.2;28.0;19.0;29.0
302;Noord-Overijssel (CR);2009 na methodewijziging;354.1;13.7;32.0;23.0;30.0;251.7;71.0;27.1;28.0;19.0;29.0
303;Noord-Overijssel (CR);2010;356.2;13.7;33.0;23.0;30.0;253.4;71.0;27.5;28.0;19.0;29.0
304;Noord-Overijssel (CR);2011;358.1;13.8;33.0;23.2;30.0;256.1;72.0;28.0;28.0;19.1;28.0
305;Noord-Overijssel (CR);2012;359.8;14.0;33.0;23.3;29.0;256.7;71.0;28.2;28.0;19.3;29.0
306;Noord-Overijssel (CR);2013;360.7;;;23.5;30.0;257.3;71.0;28.6;28.0;;
307;Noord-Overijssel (CR);2014;361.7;;;24.5;31.0;257.2;71.0;29.2;28.0;;
308;Zuidwest-Overijssel (CR);2005;151.0;11.9;30.0;19.6;31.0;101.3;67.0;24.4;26.0;17.1;27.0
309;Zuidwest-Overijssel (CR);2006;151.3;12.6;30.0;20.7;31.0;106.1;70.0;25.0;27.0;17.6;28.0
310;Zuidwest-Overijssel (CR);2007;151.7;13.5;29.0;22.2;30.0;107.4;71.0;26.1;26.0;18.7;30.0
311;Zuidwest-Overijssel (CR);2008;152.3;13.9;29.0;22.9;31.0;110.3;72.0;27.0;26.0;19.0;30.0
312;Zuidwest-Overijssel (CR);2009 voor methodewijziging;152.9;14.1;27.0;23.1;29.0;110.6;72.0;27.6;25.0;19.2;27.0
313;Zuidwest-Overijssel (CR);2009 na methodewijziging;152.9;14.0;29.0;23.0;29.0;110.4;72.0;27.7;25.0;19.2;27.0
314;Zuidwest-Overijssel (CR);2010;152.9;14.1;29.0;23.1;29.0;110.6;72.0;28.1;25.0;19.3;27.0
315;Zuidwest-Overijssel (CR);2011;152.9;14.2;29.0;23.3;29.0;111.3;73.0;28.5;26.0;19.3;27.0
316;Zuidwest-Overijssel (CR);2012;152.8;14.4;29.0;23.6;28.0;111.2;73.0;28.8;25.0;19.5;27.0
317;Zuidwest-Overijssel (CR);2013;152.6;;;23.9;27.0;111.1;73.0;29.3;26.0;;
318;Zuidwest-Overijssel (CR);2014;153.0;;;24.7;27.0;110.9;72.0;29.7;26.0;;
319;Twente (CR);2005;617.7;11.6;35.0;19.4;33.0;410.9;67.0;23.4;36.0;16.7;35.0
320;Twente (CR);2006;618.2;12.2;36.0;20.4;33.0;430.0;70.0;24.0;36.0;17.2;36.0
321;Twente (CR);2007;619.0;13.0;36.0;21.8;33.0;432.5;70.0;25.0;36.0;18.3;34.0
322;Twente (CR);2008;621.3;13.5;37.0;22.4;34.0;442.0;71.0;25.9;36.0;18.6;34.0
323;Twente (CR);2009 voor methodewijziging;623.4;13.5;37.0;22.4;33.0;444.8;71.0;26.5;35.0;18.6;36.0
324;Twente (CR);2009 na methodewijziging;623.4;13.5;36.0;22.5;33.0;445.0;71.0;26.4;35.0;18.7;36.0
325;Twente (CR);2010;625.4;13.5;37.0;22.5;33.0;447.2;72.0;26.7;35.0;18.6;36.0
326;Twente (CR);2011;626.6;13.6;37.0;22.6;34.0;451.2;72.0;27.2;35.0;18.6;36.0
327;Twente (CR);2012;626.7;13.8;35.0;22.9;33.0;451.7;72.0;27.4;35.0;18.9;36.0
328;Twente (CR);2013;626.3;;;23.0;33.0;450.6;72.0;27.8;35.0;;
329;Twente (CR);2014;626.0;;;24.0;33.0;448.1;72.0;28.3;35.0;;
330;Veluwe (CR);2005;645.4;12.3;25.0;20.8;15.0;425.6;66.0;25.8;19.0;18.0;15.0
331;Veluwe (CR);2006;646.7;13.0;24.0;22.0;15.0;443.4;69.0;26.5;18.0;18.6;15.0
332;Veluwe (CR);2007;648.4;14.0;23.0;23.7;16.0;448.1;69.0;27.7;18.0;19.9;16.0
333;Veluwe (CR);2008;650.9;14.3;25.0;24.1;16.0;457.5;70.0;28.6;18.0;20.1;17.0
334;Veluwe (CR);2009 voor methodewijziging;654.5;14.4;25.0;24.2;15.0;462.0;71.0;29.0;19.0;20.1;17.0
335;Veluwe (CR);2009 na methodewijziging;654.5;14.4;25.0;24.2;15.0;462.2;71.0;29.0;19.0;20.2;16.0
336;Veluwe (CR);2010;656.4;14.4;25.0;24.2;15.0;465.9;71.0;29.2;19.0;20.1;17.0
337;Veluwe (CR);2011;659.2;14.4;26.0;24.2;15.0;470.0;71.0;29.6;19.0;20.0;18.0
338;Veluwe (CR);2012;662.0;14.6;25.0;24.4;15.0;472.6;71.0;29.9;19.0;20.3;17.0
339;Veluwe (CR);2013;664.1;;;24.5;15.0;473.6;71.0;30.2;20.0;;
340;Veluwe (CR);2014;667.9;;;25.7;15.0;475.0;71.0;30.8;19.0;;
341;Achterhoek (CR);2005;402.7;12.1;28.0;20.3;23.0;275.3;68.0;24.1;29.0;17.1;29.0
342;Achterhoek (CR);2006;401.7;12.7;28.0;21.3;24.0;284.1;71.0;24.6;29.0;17.6;30.0
343;Achterhoek (CR);2007;401.8;13.7;26.0;22.9;22.0;286.8;71.0;25.7;29.0;18.8;28.0
344;Achterhoek (CR);2008;402.2;14.1;27.0;23.6;21.0;292.6;73.0;26.5;30.0;19.1;27.0
345;Achterhoek (CR);2009 voor methodewijziging;401.9;14.0;29.0;23.3;26.0;293.6;73.0;26.9;29.0;18.9;30.0
346;Achterhoek (CR);2009 na methodewijziging;401.9;14.1;27.0;23.4;25.0;293.7;73.0;27.0;29.0;19.0;28.0
347;Achterhoek (CR);2010;401.6;14.2;27.0;23.5;25.0;294.8;73.0;27.3;29.0;19.1;28.0
348;Achterhoek (CR);2011;401.5;14.3;27.0;23.6;25.0;297.0;74.0;27.8;29.0;19.1;29.0
349;Achterhoek (CR);2012;400.7;14.5;28.0;23.9;25.0;297.5;74.0;28.0;29.0;19.3;30.0
350;Achterhoek (CR);2013;399.7;;;24.0;25.0;296.8;74.0;28.4;29.0;;
351;Achterhoek (CR);2014;398.8;;;25.1;24.0;295.9;74.0;28.9;30.0;;
352;Arnhem/Nijmegen (CR);2005;694.6;12.4;19.0;20.0;27.0;473.7;68.0;25.3;22.0;17.5;23.0
353;Arnhem/Nijmegen (CR);2006;697.4;13.1;21.0;21.0;27.0;495.8;71.0;25.9;22.0;18.0;25.0
354;Arnhem/Nijmegen (CR);2007;700.0;14.0;22.0;22.6;28.0;500.0;71.0;27.1;22.0;19.3;24.0
355;Arnhem/Nijmegen (CR);2008;703.8;14.4;23.0;23.1;29.0;511.2;73.0;28.0;22.0;19.5;25.0
356;Arnhem/Nijmegen (CR);2009 voor methodewijziging;707.8;14.5;20.0;23.3;25.0;515.4;73.0;28.7;21.0;19.7;24.0
357;Arnhem/Nijmegen (CR);2009 na methodewijziging;707.8;14.6;19.0;23.3;26.0;515.2;73.0;28.7;21.0;19.7;23.0
358;Arnhem/Nijmegen (CR);2010;711.4;14.6;20.0;23.4;27.0;517.7;73.0;29.1;21.0;19.7;22.0
359;Arnhem/Nijmegen (CR);2011;714.0;14.6;20.0;23.4;28.0;522.2;73.0;29.5;21.0;19.7;24.0
360;Arnhem/Nijmegen (CR);2012;716.4;14.8;22.0;23.6;27.0;523.0;73.0;29.7;21.0;19.9;23.0
361;Arnhem/Nijmegen (CR);2013;718.8;;;23.7;28.0;523.1;73.0;30.1;21.0;;
362;Arnhem/Nijmegen (CR);2014;722.3;;;24.7;28.0;523.5;72.0;30.7;21.0;;
363;Zuidwest-Gelderland (CR);2005;233.1;12.4;21.0;21.4;8.0;152.0;65.0;26.6;10.0;18.4;10.0
364;Zuidwest-Gelderland (CR);2006;233.2;13.1;20.0;22.6;7.0;157.6;68.0;27.6;10.0;19.0;10.0
365;Zuidwest-Gelderland (CR);2007;233.8;14.1;17.0;24.5;8.0;159.2;68.0;28.9;10.0;20.5;10.0
366;Zuidwest-Gelderland (CR);2008;234.1;14.5;18.0;25.0;7.0;162.4;69.0;29.8;10.0;20.6;10.0
367;Zuidwest-Gelderland (CR);2009 voor methodewijziging;234.8;14.5;24.0;24.9;7.0;163.6;70.0;30.1;10.0;20.6;10.0
368;Zuidwest-Gelderland (CR);2009 na methodewijziging;234.8;14.4;24.0;24.8;9.0;163.7;70.0;29.8;13.0;20.5;12.0
369;Zuidwest-Gelderland (CR);2010;235.3;14.5;23.0;25.0;8.0;164.8;70.0;30.2;12.0;20.5;12.0
370;Zuidwest-Gelderland (CR);2011;236.0;14.6;23.0;25.0;8.0;166.2;70.0;30.6;12.0;20.5;12.0
371;Zuidwest-Gelderland (CR);2012;236.7;14.8;21.0;25.3;8.0;167.2;71.0;30.9;11.0;20.8;12.0
372;Zuidwest-Gelderland (CR);2013;237.1;;;25.4;8.0;167.5;71.0;31.3;11.0;;
373;Zuidwest-Gelderland (CR);2014;237.5;;;26.7;8.0;167.8;71.0;31.8;11.0;;
374;Utrecht (CR);2005;1180.0;13.6;3.0;22.3;3.0;792.0;67.0;28.9;3.0;19.5;4.0
375;Utrecht (CR);2006;1190.6;14.4;3.0;23.5;3.0;831.9;70.0;29.7;3.0;20.2;3.0
376;Utrecht (CR);2007;1201.3;15.5;3.0;25.5;4.0;847.6;71.0;31.1;3.0;21.6;3.0
377;Utrecht (CR);2008;1210.9;15.9;3.0;26.0;3.0;863.3;71.0;32.3;3.0;21.9;3.0
378;Utrecht (CR);2009 voor methodewijziging;1220.9;16.0;3.0;26.1;3.0;871.7;71.0;32.8;3.0;22.0;3.0
379;Utrecht (CR);2009 na methodewijziging;1220.9;16.0;3.0;26.1;3.0;872.3;71.0;32.8;3.0;22.1;3.0
380;Utrecht (CR);2010;1228.8;15.9;3.0;26.1;3.0;876.9;71.0;33.1;3.0;22.0;3.0
381;Utrecht (CR);2011;1237.1;15.9;3.0;26.1;3.0;885.0;72.0;33.6;3.0;22.0;3.0
382;Utrecht (CR);2012;1245.3;16.1;3.0;26.3;3.0;888.6;71.0;34.0;3.0;22.3;3.0
383;Utrecht (CR);2013;1253.7;;;26.5;3.0;890.3;71.0;34.6;3.0;;
384;Utrecht (CR);2014;1263.6;;;27.8;3.0;893.6;71.0;35.3;3.0;;
385;Kop van Noord-Holland (CR);2005;365.4;12.3;23.0;20.5;19.0;246.3;67.0;25.4;21.0;17.7;21.0
386;Kop van Noord-Holland (CR);2006;365.8;13.2;17.0;21.9;17.0;256.6;70.0;26.3;20.0;18.4;18.0
387;Kop van Noord-Holland (CR);2007;366.6;14.1;20.0;23.5;17.0;259.5;71.0;27.3;20.0;19.6;18.0
388;Kop van Noord-Holland (CR);2008;368.2;14.4;20.0;23.9;17.0;265.1;72.0;28.2;21.0;19.7;22.0
389;Kop van Noord-Holland (CR);2009 voor methodewijziging;370.2;14.5;21.0;24.0;16.0;267.3;72.0;28.6;22.0;19.9;21.0
390;Kop van Noord-Holland (CR);2009 na methodewijziging;370.2;14.5;22.0;23.8;19.0;267.5;72.0;28.4;22.0;19.8;21.0
391;Kop van Noord-Holland (CR);2010;371.0;14.5;21.0;24.0;17.0;269.2;73.0;28.7;22.0;19.8;21.0
392;Kop van Noord-Holland (CR);2011;372.0;14.6;22.0;24.0;16.0;271.9;73.0;29.0;22.0;19.7;22.0
393;Kop van Noord-Holland (CR);2012;371.9;14.8;23.0;24.2;18.0;272.9;73.0;29.1;24.0;19.9;24.0
394;Kop van Noord-Holland (CR);2013;371.6;;;24.4;19.0;272.9;73.0;29.5;24.0;;
395;Kop van Noord-Holland (CR);2014;372.1;;;25.5;16.0;273.4;73.0;29.9;24.0;;
396;Alkmaar en omgeving (CR);2005;228.4;13.2;8.0;21.5;7.0;155.6;68.0;27.3;9.0;18.7;9.0
397;Alkmaar en omgeving (CR);2006;228.4;13.9;9.0;22.6;8.0;162.7;71.0;27.9;9.0;19.2;9.0
398;Alkmaar en omgeving (CR);2007;228.9;15.0;9.0;24.5;7.0;164.3;72.0;29.2;9.0;20.6;9.0
399;Alkmaar en omgeving (CR);2008;229.9;15.3;9.0;24.9;8.0;167.1;73.0;30.1;9.0;20.7;9.0
400;Alkmaar en omgeving (CR);2009 voor methodewijziging;230.8;15.4;9.0;24.9;8.0;168.6;73.0;30.5;9.0;20.8;9.0
401;Alkmaar en omgeving (CR);2009 na methodewijziging;230.8;15.4;9.0;25.0;7.0;168.2;73.0;30.6;9.0;20.9;9.0
402;Alkmaar en omgeving (CR);2010;231.7;15.4;9.0;25.0;7.0;169.3;73.0;30.8;9.0;20.8;9.0
403;Alkmaar en omgeving (CR);2011;232.5;15.4;9.0;24.9;9.0;170.5;73.0;31.2;9.0;20.8;9.0
404;Alkmaar en omgeving (CR);2012;232.7;15.6;9.0;25.2;9.0;171.0;73.0;31.3;9.0;21.0;9.0
405;Alkmaar en omgeving (CR);2013;233.4;;;25.3;9.0;171.2;73.0;31.8;10.0;;
406;Alkmaar en omgeving (CR);2014;240.5;;;26.6;9.0;176.3;73.0;32.3;9.0;;
407;IJmond (CR);2005;188.6;13.4;7.0;21.8;6.0;129.1;68.0;27.5;8.0;18.9;8.0
408;IJmond (CR);2006;189.4;14.1;7.0;23.0;6.0;134.4;71.0;28.3;8.0;19.5;8.0
409;IJmond (CR);2007;190.2;15.2;8.0;24.8;6.0;136.3;72.0;29.5;8.0;20.8;8.0
410;IJmond (CR);2008;191.5;15.5;7.0;25.3;6.0;139.4;73.0;30.5;8.0;21.0;8.0
411;IJmond (CR);2009 voor methodewijziging;192.3;15.6;6.0;25.5;6.0;141.0;73.0;30.8;8.0;21.1;8.0
412;IJmond (CR);2009 na methodewijziging;192.3;15.6;7.0;25.4;6.0;141.0;73.0;30.7;8.0;21.1;8.0
413;IJmond (CR);2010;193.3;15.5;8.0;25.3;6.0;141.9;73.0;30.9;8.0;20.9;8.0
414;IJmond (CR);2011;193.8;15.6;6.0;25.4;6.0;143.1;74.0;31.4;8.0;20.9;8.0
415;IJmond (CR);2012;193.8;15.8;6.0;25.6;6.0;142.7;74.0;31.7;8.0;21.1;8.0
416;IJmond (CR);2013;193.9;;;25.8;6.0;143.5;74.0;32.1;8.0;;
417;IJmond (CR);2014;194.1;;;27.0;6.0;143.7;74.0;32.7;8.0;;
418;Agglomeratie Haarlem (CR);2005;216.9;14.7;2.0;23.1;2.0;150.9;70.0;30.1;2.0;20.4;2.0
419;Agglomeratie Haarlem (CR);2006;216.8;15.6;2.0;24.5;2.0;156.8;72.0;31.1;2.0;21.2;2.0
420;Agglomeratie Haarlem (CR);2007;217.3;16.9;2.0;26.7;2.0;157.8;73.0;32.7;2.0;22.9;2.0
421;Agglomeratie Haarlem (CR);2008;218.0;17.3;2.0;27.4;2.0;159.5;73.0;34.1;2.0;23.3;2.0
422;Agglomeratie Haarlem (CR);2009 voor methodewijziging;219.7;17.2;2.0;27.2;2.0;161.1;73.0;34.5;2.0;23.2;2.0
423;Agglomeratie Haarlem (CR);2009 na methodewijziging;219.7;17.3;2.0;27.4;2.0;161.7;74.0;34.6;2.0;23.3;2.0
424;Agglomeratie Haarlem (CR);2010;221.1;17.3;2.0;27.4;2.0;162.5;73.0;34.9;2.0;23.2;2.0
425;Agglomeratie Haarlem (CR);2011;222.2;17.2;2.0;27.3;2.0;163.8;74.0;35.6;2.0;23.1;2.0
426;Agglomeratie Haarlem (CR);2012;223.7;17.6;2.0;27.9;2.0;163.9;73.0;36.2;2.0;23.6;2.0
427;Agglomeratie Haarlem (CR);2013;225.7;;;28.1;2.0;164.9;73.0;36.8;2.0;;
428;Agglomeratie Haarlem (CR);2014;227.6;;;29.8;2.0;165.5;73.0;37.8;2.0;;
429;Zaanstreek (CR);2005;156.1;12.7;14.0;20.7;17.0;106.7;68.0;25.9;17.0;17.9;18.0
430;Zaanstreek (CR);2006;157.3;13.3;15.0;21.7;18.0;111.9;71.0;26.4;19.0;18.3;21.0
431;Zaanstreek (CR);2007;158.8;14.2;16.0;23.2;19.0;114.2;72.0;27.4;19.0;19.4;21.0
432;Zaanstreek (CR);2008;160.0;14.6;16.0;23.8;18.0;115.9;72.0;28.6;19.0;19.8;20.0
433;Zaanstreek (CR);2009 voor methodewijziging;161.2;14.7;15.0;23.9;18.0;116.7;72.0;29.2;18.0;20.0;18.0
434;Zaanstreek (CR);2009 na methodewijziging;161.2;14.7;15.0;24.0;16.0;116.7;72.0;29.2;17.0;20.1;18.0
435;Zaanstreek (CR);2010;162.7;14.7;17.0;23.9;19.0;118.2;73.0;29.4;18.0;19.9;20.0
436;Zaanstreek (CR);2011;164.1;14.7;19.0;23.9;21.0;119.7;73.0;29.7;18.0;19.9;20.0
437;Zaanstreek (CR);2012;165.4;14.8;20.0;24.1;21.0;120.7;73.0;29.9;18.0;20.1;20.0
438;Zaanstreek (CR);2013;166.4;;;24.2;22.0;121.2;73.0;30.3;18.0;;
439;Zaanstreek (CR);2014;167.2;;;25.1;22.0;121.3;73.0;30.8;20.0;;
440;Groot-Amsterdam (CR);2005;1209.5;13.6;4.0;20.8;14.0;809.0;67.0;28.3;6.0;19.4;6.0
441;Groot-Amsterdam (CR);2006;1213.5;14.3;4.0;22.0;16.0;851.1;70.0;29.2;6.0;19.9;6.0
442;Groot-Amsterdam (CR);2007;1222.3;15.4;4.0;23.7;15.0;863.1;71.0;30.6;5.0;21.3;7.0
443;Groot-Amsterdam (CR);2008;1235.5;15.8;4.0;24.4;12.0;881.1;71.0;31.9;5.0;21.7;6.0
444;Groot-Amsterdam (CR);2009 voor methodewijziging;1251.3;15.8;5.0;24.4;12.0;892.5;71.0;32.3;6.0;21.7;6.0
445;Groot-Amsterdam (CR);2009 na methodewijziging;1251.3;15.8;5.0;24.4;14.0;893.6;71.0;32.2;6.0;21.7;6.0
446;Groot-Amsterdam (CR);2010;1267.1;15.8;5.0;24.4;12.0;902.4;71.0;32.5;6.0;21.7;6.0
447;Groot-Amsterdam (CR);2011;1280.2;15.8;4.0;24.5;12.0;913.6;71.0;33.1;6.0;21.8;5.0
448;Groot-Amsterdam (CR);2012;1291.7;16.0;5.0;24.8;12.0;917.6;71.0;33.6;5.0;22.1;5.0
449;Groot-Amsterdam (CR);2013;1305.3;;;25.0;12.0;923.0;71.0;34.1;4.0;;
450;Groot-Amsterdam (CR);2014;1313.9;;;26.2;10.0;925.3;70.0;35.0;4.0;;
451;Het Gooi en Vechtstreek (CR);2005;241.8;15.5;1.0;25.2;1.0;165.5;68.0;32.6;1.0;21.9;1.0
452;Het Gooi en Vechtstreek (CR);2006;241.9;16.2;1.0;26.3;1.0;171.3;71.0;33.7;1.0;22.5;1.0
453;Het Gooi en Vechtstreek (CR);2007;242.1;17.7;1.0;29.0;1.0;172.3;71.0;35.5;1.0;24.5;1.0
454;Het Gooi en Vechtstreek (CR);2008;243.5;17.9;1.0;29.4;1.0;174.4;72.0;36.4;1.0;24.7;1.0
455;Het Gooi en Vechtstreek (CR);2009 voor methodewijziging;243.6;17.8;1.0;29.0;1.0;175.0;72.0;36.6;1.0;24.4;1.0
456;Het Gooi en Vechtstreek (CR);2009 na methodewijziging;243.6;17.9;1.0;29.1;1.0;175.0;72.0;36.7;1.0;24.7;1.0
