ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
167;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.5;;87.1;91.6;;;;
168;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;1.1;65.3;35.5;42.1;80.8;0.6;4.2;62.7
169;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;1.1;63.3;33.7;40.2;81.5;0.5;3.5;62.0
170;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;1.0;56.4;36.1;43.8;86.8;0.2;3.0;60.0
171;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;1.0;59.8;36.0;43.9;89.5;0.4;3.0;63.3
172;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;1.0;59.1;36.8;44.2;92.5;0.0;2.6;62.1
173;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;1.0;61.6;36.4;44.4;93.6;0.2;2.6;64.0
174;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;1.0;59.9;36.3;44.3;95.3;0.3;2.8;65.3
175;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;1.0;60.5;37.5;45.8;;0.1;2.9;65.4
176;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;1.0;61.5;38.0;46.5;;0.9;3.3;68.5
177;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;1.0;65.6;38.0;46.4;;0.2;3.2;68.4
178;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;1.1;60.4;39.3;48.0;;0.8;3.3;69.8
179;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;1.2;;46.0;54.6;;;;
180;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2011;7.8;80.0;25.3;27.9;33.3;5.7;0.5;64.3
181;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2012;7.8;82.8;24.3;26.5;31.6;4.4;0.4;64.7
182;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2013;7.9;77.8;23.5;27.8;32.8;3.2;0.3;62.5
183;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2014;7.9;84.1;22.9;25.2;29.9;13.8;0.4;72.1
184;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2015;8.2;81.8;23.2;25.9;31.3;2.3;0.3;64.1
185;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2016;8.2;79.6;23.3;25.8;31.3;3.6;0.3;64.9
186;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2017;8.2;80.9;23.1;25.9;31.4;4.3;0.3;69.7
187;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2018;8.3;82.3;23.0;25.4;;6.6;0.3;68.2
188;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2019;8.5;84.0;23.3;25.2;;16.2;0.3;77.5
189;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2020;8.6;76.5;22.3;24.3;;5.4;0.3;69.3
190;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2021;8.8;82.2;23.4;25.5;;5.6;0.4;72.5
191;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Totaal;2022;8.7;;24.7;26.8;;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.6;;73.4;85.6;105.4;;;51.2
193;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.6;;71.9;82.7;101.6;;;49.9
194;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.6;;69.3;84.6;106.2;;;49.6
195;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.6;;66.8;79.6;99.8;;;57.5
196;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.6;;68.0;79.7;100.8;;;49.2
197;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.7;;67.6;79.7;99.8;;;51.8
198;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.6;;68.6;81.6;100.8;;;55.0
199;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.6;;68.8;84.8;;;;53.6
200;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.7;;67.8;79.2;;;;59.4
201;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.7;;69.1;80.5;;;;53.8
202;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.7;;71.8;84.2;;;;58.6
203;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.7;;72.9;85.1;;;;
204;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;5.3;112.5;;;;;;64.1
205;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;5.4;114.5;;;;;;65.6
206;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;5.4;107.1;;;;;;62.9
207;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;5.5;114.8;;;;;;67.4
208;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;5.7;112.4;;;;;;66.3
209;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;5.7;110.2;;;;;;66.0
210;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;5.7;110.5;;;;;;67.6
211;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;5.8;112.4;;;;;;68.1
212;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;5.9;115.7;;;;;;73.0
213;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;6.0;104.9;;;;;;69.7
214;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;6.0;114.2;;;;;;72.6
215;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;5.9;;;;;;;
216;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2011;1.4;3.0;95.0;101.7;110.6;30.9;;72.3
217;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2012;1.4;4.2;94.2;99.6;108.6;23.9;;69.6
218;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2013;1.4;2.9;93.2;109.2;119.1;18.1;;67.8
219;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2014;1.4;3.8;93.4;98.4;107.3;79.5;;100.5
220;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2015;1.4;4.7;92.2;100.2;109.4;13.5;;63.1
221;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2016;1.4;5.2;91.1;96.9;107.3;19.5;;68.9
222;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2017;1.4;5.0;92.5;100.4;109.0;24.1;;87.6
223;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2018;1.4;5.9;91.8;96.3;;37.3;;77.6
224;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2019;1.5;5.4;90.6;94.3;;87.3;;107.3
225;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2020;1.5;5.4;85.8;89.6;;31.8;;76.7
226;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2021;1.6;5.8;85.7;89.3;;31.8;;79.7
227;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts DGA;2022;1.6;;86.1;89.8;;;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.5;53.3;32.4;38.4;75.3;2.9;6.9;59.7
229;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.5;56.8;33.1;39.5;76.1;3.1;5.7;60.2
230;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.5;51.3;31.8;38.4;78.9;0.7;4.5;56.3
231;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.5;56.2;32.6;39.0;75.2;4.4;6.0;64.2
232;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.4;52.8;32.3;38.9;76.9;0.8;6.2;58.7
233;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.5;51.1;30.7;36.8;75.3;0.4;5.2;57.5
234;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.5;53.4;31.1;37.1;74.4;1.1;5.3;61.6
235;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.5;55.1;31.7;38.1;;1.4;5.9;60.8
236;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.5;54.1;34.2;40.4;;8.5;5.5;68.1
237;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.5;50.3;35.8;41.8;;3.1;5.3;64.6
238;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.5;54.4;33.2;39.1;;0.5;6.9;66.8
239;Totaal mannen en vrouwen;Totaal leeftijd;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.6;;44.2;49.8;;;;
240;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2011;0.6;22.0;68.9;79.8;90.2;0.0;0.2;54.9
241;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2012;0.6;21.7;69.5;80.7;90.1;0.0;0.2;54.2
242;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2013;0.6;18.9;69.2;80.5;90.5;0.0;0.2;52.3
243;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2014;0.6;17.6;67.9;79.0;88.2;0.0;0.3;52.0
244;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2015;0.7;10.5;76.6;87.8;96.7;0.0;0.1;53.1
245;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2016;0.8;8.6;76.1;88.7;96.4;0.3;0.1;53.7
246;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2017;0.9;7.4;77.0;88.3;96.5;0.7;0.1;55.2
247;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2018;1.0;7.3;80.0;91.8;;0.2;0.2;55.4
248;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2019;1.0;7.1;82.9;94.5;;0.4;0.3;58.9
249;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2020;0.9;6.3;84.2;97.7;;0.4;0.2;60.0
250;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2021;0.8;7.5;83.5;95.6;;0.6;0.3;61.6
251;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Totaal;2022;0.8;;83.8;95.5;;;;
252;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;0.5;;80.4;92.8;101.8;;;49.3
253;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;0.5;;81.8;95.1;103.1;;;50.0
254;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;0.5;;79.0;91.8;100.4;;;48.8
255;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;0.5;;78.0;90.6;97.4;;;49.0
256;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;0.5;;80.6;93.5;100.0;;;50.8
257;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;0.6;;79.2;93.4;100.2;;;51.6
258;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;0.7;;79.1;91.9;98.5;;;53.0
259;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;0.8;;82.4;95.4;;;;52.9
260;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;0.8;;85.2;98.6;;;;56.8
261;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;0.7;;86.8;101.7;;;;57.5
262;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;0.7;;86.1;100.0;;;;58.4
263;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;0.6;;86.6;99.6;;;;
264;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;0.1;;;;;;;
265;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;0.1;125.3;;;;;;74.3
266;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;0.1;;;;;;;
267;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;0.1;;;;;;;
268;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;0.1;;;;;;;
269;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
270;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;0.1;;;;;;;
271;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.1;;;;;;;
272;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.1;;;;;;;
273;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
274;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
275;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
276;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2011;0.0;;;;;;;
277;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2012;0.0;;;;;;;
278;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2013;0.0;;;;;;;
279;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2014;0.0;;;;;;;
280;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2015;0.1;;;;;;;
281;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2016;0.1;;;;;;;
282;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2017;0.1;;;;;;;
283;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2018;0.1;;;;;;;
284;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2019;0.1;0.0;98.7;101.3;;;;
285;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2020;0.1;3.0;93.4;100.2;;;;
286;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2021;0.1;;;;;;;
287;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2022;0.1;;;;;;;
288;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
289;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
290;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
291;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
292;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
293;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
294;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
295;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
296;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
297;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
298;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
299;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
300;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2011;0.1;1.7;76.5;91.1;100.7;0.0;0.6;46.9
301;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2012;0.1;3.1;77.3;94.0;104.8;0.0;0.5;48.5
302;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2013;0.1;3.9;77.4;93.8;104.4;0.0;0.4;48.7
303;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2014;0.2;3.6;73.8;90.2;101.9;0.0;0.7;48.1
304;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2015;0.2;2.4;76.9;93.4;104.2;0.0;0.6;48.8
305;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2016;0.2;2.4;81.2;100.8;113.3;0.0;1.2;52.2
306;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2017;0.2;3.8;84.6;107.1;119.8;0.0;0.8;53.3
307;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2018;0.2;6.4;84.7;107.8;;0.0;0.4;55.4
308;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2019;0.2;5.0;87.5;110.5;;0.0;0.1;57.8
309;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2020;0.2;7.5;92.1;117.0;;0.0;0.3;62.4
310;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2021;0.2;3.1;96.8;124.0;;0.0;0.3;64.5
311;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Totaal;2022;0.2;;99.4;127.0;;;;
312;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2011;0.1;;77.2;92.0;100.8;;;46.5
313;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2012;0.1;;78.8;95.7;105.9;;;47.5
314;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2013;0.1;;79.6;96.7;106.1;;;47.5
315;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2014;0.1;;74.9;91.7;102.5;;;46.3
316;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2015;0.2;;78.0;94.8;104.8;;;47.7
317;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2016;0.2;;82.2;102.1;113.4;;;50.9
318;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2017;0.2;;85.4;108.1;119.7;;;52.0
319;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2018;0.2;;86.8;110.3;;;;53.5
320;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2019;0.2;;89.3;112.7;;;;56.2
321;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2020;0.2;;94.1;119.3;;;;59.8
322;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2021;0.2;;97.7;125.6;;;;63.1
323;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2022;0.2;;99.5;127.7;;;;
324;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
325;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
326;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
327;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
328;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
329;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
330;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
331;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
332;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
333;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
334;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
335;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
336;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2011;0.0;;;;;;;
337;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2012;0.0;;;;;;;
338;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2013;0.0;;;;;;;
339;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2014;0.0;;;;;;;
340;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2015;0.0;;;;;;;
341;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2016;0.0;;;;;;;
342;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2017;0.0;;;;;;;
343;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2018;0.0;;;;;;;
344;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2019;0.0;;;;;;;
345;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2020;0.0;;;;;;;
346;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2021;0.0;;;;;;;
347;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts DGA;2022;0.0;;;;;;;
348;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
