ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
188;Totaal mannen en vrouwen;15 tot 75 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;10.6
189;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2018;17.4
190;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2019;17.1
191;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2020;16.4
192;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2021;16.2
193;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2022;15.4
194;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2023;14.4
195;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Waarde;2024;14.9
196;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2018;17.0
197;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2019;16.6
198;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2020;15.9
199;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2021;15.7
200;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2022;14.8
201;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2023;13.8
202;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2024;14.3
203;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2018;17.9
204;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2019;17.6
205;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2020;16.8
206;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2021;16.7
207;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2022;16.1
208;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2023;15.0
209;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2024;15.6
210;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2018;19.0
211;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2019;18.6
212;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2020;17.7
213;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2021;17.4
214;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2022;17.2
215;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2023;16.2
216;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2024;16.5
217;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;18.5
218;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;18.0
219;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;17.2
220;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;16.9
221;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;16.5
222;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;15.5
223;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;15.8
224;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;19.6
225;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;19.1
226;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;18.2
227;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;18.0
228;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;18.0
229;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;16.9
230;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;17.3
231;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2018;10.3
232;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2019;10.0
233;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2020;9.6
234;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2021;9.5
235;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2022;10.1
236;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2023;9.0
237;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2024;9.7
238;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;9.3
239;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;9.1
240;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;8.6
241;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;8.5
242;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;9.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;7.9
244;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;8.6
245;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;11.3
246;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;11.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;10.6
248;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;10.6
249;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;11.4
250;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;10.1
251;Totaal mannen en vrouwen;15 tot 75 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;11.0
252;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2018;6.3
253;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2019;6.6
254;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2020;7.5
255;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2021;6.2
256;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2022;6.5
257;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2023;5.6
258;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Waarde;2024;7.2
259;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2018;5.8
260;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2019;6.0
261;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2020;6.9
262;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2021;5.6
263;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2022;5.7
264;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2023;4.9
265;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Ondergrens 95%-interval;2024;6.4
266;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2018;6.9
267;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2019;7.2
268;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2020;8.2
269;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2021;6.9
270;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2022;7.4
271;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2023;6.4
272;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer;Bovengrens 95%-interval;2024;8.0
273;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2018;10.2
274;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2019;10.5
275;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2020;10.3
276;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2021;10.2
277;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2022;11.3
278;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2023;10.5
279;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Waarde;2024;13.8
280;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;9.1
281;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;9.4
282;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;9.2
283;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;8.9
284;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;9.1
285;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;8.4
286;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;11.4
287;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;11.5
288;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;11.8
289;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;11.6
290;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;11.6
291;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;14.0
292;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;13.0
293;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;16.5
294;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2018;4.6
295;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2019;4.7
296;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2020;6.1
297;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2021;4.2
298;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2022;5.4
299;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2023;4.4
300;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2024;5.6
301;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;4.1
302;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;4.1
303;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;5.5
304;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;3.5
305;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;4.6
306;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;3.7
307;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;4.8
308;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;5.3
309;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;5.4
310;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;6.9
311;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;4.9
312;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;6.3
313;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;5.2
314;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;6.4
315;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2018;5.4
316;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2019;6.1
317;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;7.1
318;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;4.8
319;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;5.9
320;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;4.7
321;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;6.0
322;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;4.6
323;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;5.3
324;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;6.1
325;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;3.9
326;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;4.6
327;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;3.7
328;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;4.9
329;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;6.3
330;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;7.2
331;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;8.2
332;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;6.0
333;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;7.4
334;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;5.9
335;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;7.3
336;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;7.9
337;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;10.6
338;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;8.8
339;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;7.5
340;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;10.2
341;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;8.5
342;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;13.7
343;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;6.1
344;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;8.4
345;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;6.8
346;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;5.3
347;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;5.8
348;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;4.9
349;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;9.3
350;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;10.2
351;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;13.2
352;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;11.3
353;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;10.5
354;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;17.3
355;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;14.4
356;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;19.7
357;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;4.7
358;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;4.7
359;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;6.5
360;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;3.8
361;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;5.4
362;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;4.2
363;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;4.9
364;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;3.8
365;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;3.8
366;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;5.4
367;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;2.9
368;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;4.2
369;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;3.2
370;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;3.9
371;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;5.7
372;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;5.7
373;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;7.7
374;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;5.1
375;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;6.9
376;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;5.5
377;Totaal mannen en vrouwen;15 tot 25 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;6.2
378;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;7.1
379;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;6.6
380;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;7.8
381;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;7.3
382;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;7.2
383;Totaal mannen en vrouwen;15 tot 25 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;6.8
