ID;Geslacht;Peilleeftijd;Migratieachtergrond;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
132;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2007;1028400;2200.0;10400.0;70.0;1000.0;5500.0;37.0;11.0;3200.0;15900.0;107.0
133;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2008;1074200;2300.0;10700.0;68.0;1000.0;5800.0;37.0;14.0;3300.0;16500.0;105.0
134;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2009;1106650;2400.0;11100.0;71.0;700.0;3100.0;20.0;10.0;3100.0;14200.0;91.0
135;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2010;1146700;2500.0;11200.0;72.0;700.0;2900.0;19.0;10.0;3200.0;14100.0;91.0
136;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2011;1190800;2500.0;11400.0;72.0;600.0;2800.0;18.0;10.0;3100.0;14200.0;90.0
137;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2012;1220400;2600.0;11500.0;72.0;700.0;2700.0;17.0;9.0;3300.0;14200.0;89.0
138;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2013;1250300;2700.0;11500.0;76.0;700.0;2400.0;16.0;8.0;3400.0;13900.0;92.0
139;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Ongehuwd;2014;1293150;2700.0;11500.0;75.0;700.0;2300.0;15.0;8.0;3400.0;13800.0;90.0
140;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2005;983750;3500.0;7100.0;33.0;2700.0;7000.0;33.0;39.0;6200.0;14100.0;66.0
141;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2006;982150;3600.0;7200.0;31.0;2800.0;7900.0;34.0;40.0;6400.0;15100.0;65.0
142;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2007;973900;3700.0;7400.0;30.0;3200.0;8900.0;37.0;41.0;6900.0;16300.0;67.0
143;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2008;981500;3900.0;7700.0;30.0;3200.0;9200.0;36.0;41.0;7100.0;16900.0;66.0
144;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2009;994900;4100.0;8000.0;31.0;2300.0;5000.0;20.0;35.0;6400.0;13000.0;51.0
145;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2010;1000850;4200.0;8100.0;31.0;2200.0;4800.0;19.0;35.0;6400.0;12900.0;50.0
146;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2011;1001000;4200.0;8200.0;31.0;2000.0;4700.0;17.0;33.0;6200.0;12900.0;48.0
147;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2012;999450;4300.0;8300.0;31.0;2100.0;4600.0;17.0;32.0;6400.0;12900.0;48.0
148;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2013;1000200;4400.0;8400.0;32.0;2100.0;4200.0;16.0;28.0;6500.0;12600.0;48.0
149;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gehuwd;2014;1003300;4400.0;8400.0;32.0;2100.0;4200.0;16.0;27.0;6500.0;12600.0;48.0
150;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2005;27950;6300.0;8700.0;37.0;3100.0;4100.0;17.0;40.0;9400.0;12800.0;54.0
151;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2006;28000;6400.0;8800.0;37.0;2900.0;4200.0;18.0;40.0;9300.0;13000.0;55.0
152;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2007;27700;6600.0;9200.0;36.0;3200.0;4600.0;18.0;41.0;9800.0;13800.0;54.0
153;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2008;27900;6900.0;9400.0;36.0;3700.0;5200.0;20.0;43.0;10600.0;14600.0;56.0
154;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2009;28100;7200.0;9900.0;48.0;2600.0;3500.0;17.0;40.0;9800.0;13400.0;65.0
155;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2010;28200;7400.0;10000.0;47.0;2500.0;3400.0;16.0;40.0;9900.0;13400.0;63.0
156;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2011;27650;7500.0;10200.0;46.0;2500.0;3400.0;15.0;39.0;10000.0;13600.0;61.0
157;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2012;27200;7600.0;10300.0;45.0;2500.0;3400.0;15.0;36.0;10100.0;13700.0;60.0
158;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2013;26750;7800.0;10400.0;51.0;2600.0;3400.0;16.0;34.0;10400.0;13800.0;67.0
159;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Verweduwd;2014;26400;7800.0;10400.0;49.0;3600.0;4400.0;21.0;34.0;11400.0;14800.0;70.0
160;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2005;218200;4900.0;8800.0;42.0;2400.0;5300.0;25.0;22.0;7300.0;14100.0;67.0
161;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2006;223000;5000.0;9000.0;40.0;2400.0;6000.0;27.0;22.0;7400.0;15000.0;67.0
162;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2007;233150;5300.0;9300.0;40.0;2800.0;6900.0;29.0;24.0;8100.0;16200.0;69.0
163;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2008;238650;5500.0;9600.0;39.0;2900.0;7100.0;29.0;26.0;8400.0;16700.0;68.0
164;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2009;243650;5800.0;10000.0;40.0;2300.0;4600.0;19.0;22.0;8100.0;14600.0;59.0
165;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2010;246350;6000.0;10100.0;40.0;2200.0;4400.0;17.0;22.0;8200.0;14500.0;57.0
166;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2011;248350;6200.0;10300.0;40.0;2100.0;4300.0;17.0;21.0;8300.0;14600.0;57.0
167;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2012;250650;6300.0;10500.0;40.0;2200.0;4200.0;16.0;20.0;8500.0;14700.0;56.0
168;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2013;253300;6500.0;10600.0;44.0;2200.0;3900.0;16.0;18.0;8700.0;14500.0;60.0
169;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Gescheiden;2014;256600;6600.0;10700.0;43.0;2400.0;4000.0;16.0;18.0;9000.0;14700.0;59.0
170;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2005;1227100;2600.0;9700.0;66.0;1100.0;4300.0;29.0;13.0;3700.0;14000.0;95.0
171;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2006;1244750;2700.0;9900.0;62.0;1100.0;5000.0;32.0;14.0;3800.0;14900.0;94.0
172;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2007;1289200;2800.0;10200.0;61.0;1400.0;5800.0;35.0;14.0;4200.0;16000.0;96.0
173;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2008;1340750;2900.0;10400.0;60.0;1400.0;6000.0;34.0;17.0;4300.0;16400.0;94.0
174;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2009;1378400;3100.0;10900.0;63.0;1000.0;3400.0;20.0;13.0;4100.0;14300.0;83.0
175;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2010;1421250;3200.0;11000.0;63.0;1000.0;3200.0;18.0;13.0;4200.0;14200.0;81.0
176;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2011;1466800;3300.0;11200.0;63.0;900.0;3100.0;17.0;13.0;4200.0;14300.0;80.0
177;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2012;1498250;3300.0;11300.0;63.0;900.0;3000.0;17.0;11.0;4200.0;14300.0;80.0
178;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2013;1530400;3400.0;11400.0;68.0;1000.0;2600.0;16.0;10.0;4400.0;14000.0;84.0
179;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Met migratieachtergrond;Niet-gehuwd;2014;1576150;3400.0;11400.0;67.0;1000.0;2600.0;16.0;10.0;4400.0;14000.0;83.0
180;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2005;1022750;3700.0;8500.0;39.0;2900.0;7600.0;35.0;38.0;6600.0;16100.0;74.0
181;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2006;1021450;3800.0;8600.0;37.0;2900.0;8400.0;36.0;39.0;6700.0;17000.0;73.0
182;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2007;1032350;3900.0;8900.0;36.0;3300.0;9400.0;38.0;39.0;7200.0;18300.0;74.0
183;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2008;1053200;4000.0;9100.0;36.0;3200.0;9600.0;38.0;40.0;7200.0;18700.0;74.0
184;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2009;1065750;4100.0;9600.0;38.0;2600.0;6000.0;24.0;34.0;6700.0;15600.0;62.0
185;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2010;1082100;4200.0;9700.0;38.0;2400.0;5700.0;22.0;33.0;6600.0;15400.0;60.0
186;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2011;1095950;4200.0;9800.0;38.0;2200.0;5400.0;21.0;31.0;6400.0;15200.0;59.0
187;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2012;1100900;4200.0;9900.0;38.0;2300.0;5300.0;20.0;29.0;6500.0;15200.0;58.0
188;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2013;1106800;4200.0;9900.0;40.0;2200.0;4800.0;19.0;26.0;6400.0;14700.0;59.0
189;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2014;1121750;4200.0;9900.0;39.0;2300.0;4700.0;19.0;25.0;6500.0;14600.0;58.0
190;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2005;428800;2500.0;9700.0;59.0;1200.0;5700.0;35.0;17.0;3700.0;15400.0;94.0
191;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2006;432050;2500.0;9800.0;55.0;1200.0;6600.0;37.0;18.0;3700.0;16400.0;92.0
192;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2007;445800;2600.0;10100.0;54.0;1400.0;7300.0;40.0;18.0;4000.0;17400.0;94.0
193;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2008;467500;2600.0;10300.0;54.0;1400.0;7500.0;39.0;21.0;4000.0;17800.0;93.0
194;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2009;479050;2700.0;10700.0;56.0;1100.0;4100.0;21.0;16.0;3800.0;14800.0;77.0
195;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2010;497250;2800.0;10800.0;57.0;1000.0;3800.0;20.0;16.0;3800.0;14600.0;77.0
196;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2011;518050;2800.0;11000.0;56.0;900.0;3600.0;18.0;16.0;3700.0;14600.0;74.0
197;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2012;530500;2800.0;11000.0;56.0;900.0;3500.0;18.0;14.0;3700.0;14500.0;74.0
198;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2013;542400;2800.0;11000.0;59.0;900.0;3000.0;16.0;12.0;3700.0;14000.0;75.0
199;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Ongehuwd;2014;561850;2800.0;10900.0;58.0;1000.0;2900.0;16.0;12.0;3800.0;13800.0;74.0
200;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2005;479000;4300.0;7300.0;28.0;4200.0;9400.0;36.0;58.0;8500.0;16700.0;64.0
201;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2006;474150;4300.0;7300.0;26.0;4200.0;10400.0;37.0;58.0;8500.0;17700.0;63.0
202;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2007;467350;4500.0;7600.0;25.0;4800.0;11600.0;39.0;59.0;9300.0;19200.0;64.0
203;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2008;465300;4600.0;7800.0;25.0;4800.0;11900.0;38.0;58.0;9400.0;19700.0;63.0
204;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2009;465050;4900.0;8100.0;26.0;3900.0;7900.0;25.0;52.0;8800.0;16000.0;51.0
205;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2010;462850;4900.0;8200.0;26.0;3700.0;7600.0;24.0;50.0;8600.0;15800.0;50.0
206;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2011;457100;5000.0;8300.0;25.0;3500.0;7300.0;22.0;49.0;8500.0;15600.0;47.0
207;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2012;450700;5000.0;8400.0;25.0;3600.0;7300.0;22.0;46.0;8600.0;15700.0;47.0
208;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2013;445250;5000.0;8400.0;26.0;3500.0;6700.0;21.0;41.0;8500.0;15100.0;47.0
209;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gehuwd;2014;440950;4900.0;8400.0;25.0;3600.0;6700.0;20.0;40.0;8500.0;15100.0;45.0
210;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2005;16500;7400.0;9400.0;35.0;4200.0;5400.0;20.0;55.0;11600.0;14800.0;55.0
211;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2006;16150;7500.0;9500.0;34.0;4000.0;5500.0;20.0;54.0;11500.0;15000.0;54.0
212;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2007;15850;7800.0;9800.0;34.0;4400.0;6000.0;21.0;56.0;12200.0;15800.0;55.0
213;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2008;15700;8000.0;10100.0;33.0;5000.0;6700.0;22.0;57.0;13000.0;16800.0;55.0
214;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2009;15550;8400.0;10600.0;41.0;3800.0;4900.0;19.0;54.0;12200.0;15500.0;60.0
215;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2010;15400;8600.0;10700.0;40.0;3600.0;4800.0;18.0;55.0;12200.0;15500.0;58.0
216;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2011;14750;8700.0;10800.0;39.0;3600.0;4800.0;17.0;54.0;12300.0;15600.0;56.0
217;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2012;14100;8700.0;10900.0;38.0;3700.0;4900.0;17.0;50.0;12400.0;15800.0;55.0
218;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2013;13500;8700.0;10900.0;41.0;3900.0;4900.0;18.0;48.0;12600.0;15800.0;59.0
219;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Verweduwd;2014;13050;8700.0;10900.0;39.0;5300.0;6400.0;23.0;48.0;14000.0;17300.0;62.0
220;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2005;98450;5800.0;9100.0;39.0;3400.0;6800.0;29.0;33.0;9200.0;15900.0;68.0
221;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2006;99100;6000.0;9300.0;37.0;3500.0;7500.0;30.0;34.0;9500.0;16800.0;67.0
222;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2007;103350;6200.0;9600.0;36.0;4000.0;8600.0;32.0;36.0;10200.0;18200.0;68.0
223;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2008;104700;6400.0;9900.0;35.0;4200.0;9000.0;32.0;38.0;10600.0;18900.0;67.0
224;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2009;106150;6700.0;10300.0;36.0;3400.0;6400.0;22.0;33.0;10100.0;16700.0;58.0
225;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2010;106550;6900.0;10400.0;36.0;3300.0;6100.0;21.0;33.0;10200.0;16500.0;57.0
226;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2011;106050;7100.0;10600.0;36.0;3200.0;6000.0;20.0;32.0;10300.0;16600.0;56.0
227;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2012;105650;7200.0;10700.0;35.0;3200.0;6000.0;20.0;31.0;10400.0;16700.0;55.0
228;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2013;105650;7300.0;10800.0;38.0;3300.0;5600.0;20.0;28.0;10600.0;16400.0;58.0
229;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Gescheiden;2014;105950;7300.0;10800.0;37.0;3500.0;5800.0;20.0;28.0;10800.0;16600.0;57.0
230;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2005;543750;3200.0;9600.0;53.0;1700.0;5900.0;33.0;21.0;4900.0;15500.0;86.0
231;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2006;547300;3300.0;9700.0;50.0;1700.0;6700.0;35.0;22.0;5000.0;16400.0;85.0
232;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2007;565000;3400.0;10000.0;49.0;2000.0;7500.0;37.0;22.0;5400.0;17500.0;86.0
233;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2008;587900;3400.0;10200.0;49.0;2000.0;7800.0;37.0;25.0;5400.0;18000.0;86.0
234;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2009;600700;3600.0;10600.0;51.0;1500.0;4500.0;22.0;20.0;5100.0;15100.0;73.0
235;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2010;619250;3600.0;10700.0;51.0;1500.0;4200.0;20.0;20.0;5100.0;14900.0;71.0
236;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2011;638900;3700.0;10900.0;51.0;1400.0;4000.0;19.0;19.0;5100.0;14900.0;70.0
237;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2012;650200;3600.0;10900.0;51.0;1400.0;3900.0;18.0;18.0;5000.0;14800.0;69.0
238;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2013;661550;3700.0;10900.0;54.0;1400.0;3500.0;17.0;16.0;5100.0;14400.0;71.0
239;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Westerse migratieachtergrond;Niet-gehuwd;2014;680800;3600.0;10900.0;53.0;1500.0;3400.0;17.0;16.0;5100.0;14300.0;70.0
240;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2005;1188100;2400.0;8600.0;61.0;900.0;3700.0;27.0;13.0;3300.0;12300.0;88.0
241;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2006;1205400;2500.0;8700.0;58.0;1000.0;4500.0;30.0;14.0;3500.0;13200.0;88.0
242;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2007;1230750;2700.0;9100.0;56.0;1200.0;5300.0;33.0;15.0;3900.0;14400.0;89.0
243;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2008;1269050;2800.0;9400.0;55.0;1200.0;5500.0;32.0;17.0;4000.0;14900.0;87.0
244;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2009;1307600;3000.0;9800.0;57.0;700.0;2500.0;15.0;13.0;3700.0;12300.0;72.0
245;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2010;1340000;3100.0;9900.0;57.0;700.0;2400.0;14.0;13.0;3800.0;12300.0;71.0
246;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2011;1371850;3200.0;10100.0;57.0;700.0;2400.0;13.0;13.0;3900.0;12500.0;70.0
247;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2012;1396850;3300.0;10300.0;58.0;700.0;2300.0;13.0;12.0;4000.0;12600.0;71.0
248;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2013;1423800;3500.0;10400.0;62.0;700.0;2100.0;13.0;10.0;4200.0;12500.0;75.0
249;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2014;1457700;3500.0;10400.0;61.0;800.0;2100.0;13.0;10.0;4300.0;12500.0;74.0
250;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2005;552150;1700.0;10100.0;98.0;500.0;2800.0;27.0;5.0;2200.0;12900.0;125.0
251;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2006;561750;1800.0;10300.0;91.0;500.0;3500.0;31.0;6.0;2300.0;13800.0;122.0
252;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2007;582550;1900.0;10600.0;88.0;600.0;4200.0;35.0;6.0;2500.0;14800.0;123.0
253;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2008;606700;2000.0;10900.0;85.0;600.0;4400.0;34.0;10.0;2600.0;15300.0;119.0
254;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2009;627650;2100.0;11400.0;89.0;500.0;2300.0;18.0;6.0;2600.0;13700.0;107.0
255;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2010;649450;2200.0;11600.0;89.0;400.0;2200.0;17.0;6.0;2600.0;13800.0;106.0
256;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2011;672750;2300.0;11800.0;89.0;400.0;2200.0;17.0;6.0;2700.0;14000.0;106.0
257;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2012;689900;2400.0;11900.0;89.0;400.0;2200.0;16.0;5.0;2800.0;14100.0;105.0
258;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2013;707900;2500.0;12000.0;96.0;500.0;1900.0;15.0;4.0;3000.0;13900.0;111.0
259;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2014;731350;2600.0;12000.0;95.0;500.0;1900.0;15.0;5.0;3100.0;13900.0;110.0
260;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Gehuwd;2005;504750;2700.0;6900.0;41.0;1300.0;4700.0;28.0;21.0;4000.0;11600.0;69.0
261;Totaal mannen en vrouwen;Totaal 15 tot 65 jaar;Niet-westerse migratieachtergrond;Gehuwd;2006;508000;2800.0;7000.0;39.0;1500.0;5600.0;31.0;23.0;4300.0;12600.0;70.0
