ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoMetWerkTotaal_1;UitstromersHoMetWerkZonderDiploma_2;UitstromersHoMetWerkMetDiploma_3
246;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;4;2012/'13;140.0;30.0;110.0
247;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;4;2013/'14;150.0;40.0;110.0
248;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2006/'07;180.0;70.0;110.0
249;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2007/'08;160.0;80.0;80.0
250;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2008/'09;170.0;60.0;110.0
251;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2009/'10;160.0;60.0;90.0
252;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2010/'11;140.0;70.0;70.0
253;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2011/'12;180.0;80.0;100.0
254;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2012/'13;140.0;60.0;90.0
255;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;5;2013/'14;120.0;40.0;80.0
256;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2006/'07;150.0;60.0;90.0
257;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2007/'08;140.0;70.0;70.0
258;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2008/'09;140.0;70.0;70.0
259;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2009/'10;120.0;60.0;60.0
260;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2010/'11;170.0;100.0;70.0
261;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2011/'12;160.0;90.0;70.0
262;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2012/'13;150.0;60.0;90.0
263;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;6;2013/'14;160.0;60.0;100.0
264;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2006/'07;1990.0;530.0;1460.0
265;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2007/'08;1900.0;580.0;1320.0
266;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2008/'09;1710.0;460.0;1250.0
267;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2009/'10;1780.0;550.0;1240.0
268;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2010/'11;1810.0;630.0;1180.0
269;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2011/'12;2010.0;660.0;1360.0
270;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2012/'13;1820.0;540.0;1280.0
271;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;7;2013/'14;1930.0;500.0;1420.0
272;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2006/'07;70.0;20.0;50.0
273;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2007/'08;90.0;20.0;70.0
274;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2008/'09;80.0;20.0;70.0
275;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2009/'10;90.0;20.0;80.0
276;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2010/'11;70.0;20.0;60.0
277;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2011/'12;100.0;30.0;70.0
278;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2012/'13;70.0;20.0;50.0
279;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;8;2013/'14;100.0;40.0;60.0
280;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2006/'07;120.0;30.0;90.0
281;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2007/'08;120.0;30.0;90.0
282;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2008/'09;130.0;30.0;100.0
283;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2009/'10;110.0;20.0;80.0
284;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2010/'11;130.0;30.0;100.0
285;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2011/'12;150.0;40.0;110.0
286;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2012/'13;130.0;30.0;100.0
287;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;9;2013/'14;140.0;30.0;110.0
288;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2006/'07;2100.0;570.0;1540.0
289;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2007/'08;2020.0;630.0;1400.0
290;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2008/'09;1820.0;490.0;1320.0
291;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2009/'10;1900.0;580.0;1320.0
292;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2010/'11;1910.0;670.0;1240.0
293;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2011/'12;2160.0;710.0;1440.0
294;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2012/'13;1920.0;570.0;1350.0
295;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Nederlands;2013/'14;2080.0;560.0;1520.0
296;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2006/'07;30.0;;30.0
297;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2007/'08;40.0;;30.0
298;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2008/'09;60.0;10.0;50.0
299;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2009/'10;40.0;;30.0
300;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2010/'11;50.0;;40.0
301;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2011/'12;50.0;;50.0
302;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2012/'13;60.0;;50.0
303;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: EER;2013/'14;50.0;;50.0
304;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2006/'07;30.0;;30.0
305;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2007/'08;60.0;;50.0
306;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2008/'09;50.0;;40.0
307;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2009/'10;50.0;;40.0
308;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2010/'11;50.0;;50.0
309;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2011/'12;50.0;;50.0
310;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2012/'13;40.0;;40.0
311;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;Nationaliteit: Overig;2013/'14;50.0;;40.0
312;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2006/'07;1840.0;530.0;1310.0
313;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2007/'08;1840.0;530.0;1310.0
314;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2008/'09;1800.0;510.0;1300.0
315;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2009/'10;1820.0;500.0;1320.0
316;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2010/'11;2060.0;540.0;1520.0
317;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2011/'12;2290.0;550.0;1740.0
318;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2012/'13;1970.0;430.0;1550.0
319;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;0;2013/'14;2170.0;450.0;1710.0
320;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2006/'07;30.0;30.0;0.0
321;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2007/'08;50.0;50.0;0.0
322;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2008/'09;30.0;30.0;0.0
323;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2009/'10;40.0;40.0;0.0
324;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2010/'11;30.0;30.0;0.0
325;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2011/'12;30.0;30.0;0.0
326;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2012/'13;20.0;20.0;0.0
327;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;1;2013/'14;30.0;30.0;0.0
328;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2006/'07;320.0;140.0;180.0
329;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2007/'08;310.0;140.0;160.0
330;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2008/'09;310.0;120.0;180.0
331;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2009/'10;330.0;130.0;200.0
332;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2010/'11;380.0;160.0;220.0
333;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2011/'12;480.0;170.0;310.0
334;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2012/'13;410.0;150.0;260.0
335;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;2;2013/'14;420.0;130.0;290.0
336;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2006/'07;1100.0;210.0;890.0
337;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2007/'08;1090.0;200.0;890.0
338;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2008/'09;1070.0;200.0;870.0
339;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2009/'10;1050.0;190.0;850.0
340;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2010/'11;1200.0;180.0;1020.0
341;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2011/'12;1270.0;170.0;1090.0
342;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2012/'13;1160.0;140.0;1020.0
343;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;3;2013/'14;1290.0;160.0;1130.0
344;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2006/'07;240.0;70.0;160.0
345;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2007/'08;230.0;70.0;170.0
346;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2008/'09;260.0;90.0;170.0
347;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2009/'10;270.0;90.0;180.0
348;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2010/'11;280.0;90.0;190.0
349;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2011/'12;310.0;90.0;220.0
350;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2012/'13;230.0;60.0;180.0
351;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;4;2013/'14;260.0;70.0;200.0
352;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2006/'07;130.0;60.0;60.0
353;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2007/'08;130.0;50.0;80.0
354;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2008/'09;120.0;50.0;70.0
355;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2009/'10;110.0;40.0;60.0
356;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2010/'11;140.0;70.0;70.0
357;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2011/'12;150.0;60.0;90.0
358;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2012/'13;110.0;40.0;70.0
359;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;5;2013/'14;140.0;50.0;90.0
360;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2006/'07;30.0;20.0;10.0
361;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2007/'08;30.0;20.0;10.0
362;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2008/'09;20.0;10.0;10.0
363;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2009/'10;30.0;10.0;20.0
364;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2010/'11;40.0;20.0;20.0
365;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2011/'12;60.0;30.0;30.0
366;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2012/'13;30.0;10.0;20.0
367;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;6;2013/'14;40.0;20.0;20.0
368;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2006/'07;1440.0;370.0;1070.0
369;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2007/'08;1390.0;400.0;990.0
370;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2008/'09;1390.0;380.0;1010.0
371;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2009/'10;1400.0;380.0;1020.0
372;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2010/'11;1540.0;370.0;1170.0
373;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2011/'12;1750.0;410.0;1340.0
374;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2012/'13;1440.0;300.0;1140.0
375;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;7;2013/'14;1630.0;320.0;1320.0
376;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2006/'07;240.0;100.0;130.0
377;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2007/'08;260.0;80.0;170.0
378;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2008/'09;230.0;80.0;150.0
379;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2009/'10;210.0;80.0;130.0
380;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2010/'11;270.0;100.0;170.0
381;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2011/'12;250.0;90.0;170.0
382;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2012/'13;250.0;70.0;190.0
383;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;8;2013/'14;280.0;80.0;200.0
384;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2006/'07;160.0;60.0;110.0
385;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2007/'08;200.0;50.0;140.0
386;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2008/'09;190.0;50.0;140.0
387;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2009/'10;210.0;40.0;170.0
388;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2010/'11;260.0;80.0;180.0
389;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2011/'12;290.0;60.0;230.0
390;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2012/'13;280.0;60.0;220.0
391;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;9;2013/'14;260.0;60.0;200.0
392;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2006/'07;1740.0;510.0;1230.0
393;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2007/'08;1710.0;510.0;1210.0
394;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2008/'09;1690.0;480.0;1210.0
395;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2009/'10;1710.0;490.0;1220.0
396;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2010/'11;1900.0;510.0;1390.0
397;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2011/'12;2110.0;520.0;1590.0
398;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2012/'13;1770.0;400.0;1370.0
399;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Nederlands;2013/'14;1990.0;430.0;1560.0
400;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2006/'07;30.0;;30.0
401;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2007/'08;50.0;10.0;30.0
402;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2008/'09;50.0;;40.0
403;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2009/'10;70.0;10.0;60.0
404;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2010/'11;90.0;20.0;70.0
405;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2011/'12;110.0;20.0;90.0
406;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2012/'13;130.0;20.0;110.0
407;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: EER;2013/'14;120.0;10.0;100.0
408;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2006/'07;70.0;20.0;50.0
409;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2007/'08;80.0;20.0;70.0
410;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2008/'09;70.0;20.0;50.0
411;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2009/'10;50.0;;40.0
412;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2010/'11;80.0;20.0;60.0
413;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2011/'12;70.0;10.0;60.0
414;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2012/'13;70.0;10.0;60.0
415;Mannen en vrouwen;A-U Alle economische activiteiten ;1;3;Nationaliteit: Overig;2013/'14;60.0;10.0;50.0
416;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2006/'07;14130.0;4680.0;9450.0
417;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2007/'08;14020.0;4800.0;9220.0
418;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2008/'09;12840.0;4140.0;8700.0
419;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2009/'10;13200.0;4480.0;8720.0
420;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2010/'11;13860.0;4770.0;9090.0
421;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2011/'12;14650.0;4990.0;9670.0
422;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2012/'13;12800.0;4030.0;8770.0
423;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;0;2013/'14;13800.0;4640.0;9160.0
424;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2006/'07;450.0;450.0;0.0
425;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2007/'08;540.0;540.0;0.0
426;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2008/'09;460.0;460.0;0.0
427;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2009/'10;530.0;530.0;0.0
428;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2010/'11;490.0;490.0;0.0
429;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2011/'12;430.0;430.0;
430;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2012/'13;350.0;350.0;
431;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;1;2013/'14;440.0;440.0;0.0
432;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2006/'07;4560.0;1890.0;2670.0
433;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2007/'08;4600.0;1980.0;2620.0
434;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2008/'09;3990.0;1590.0;2400.0
435;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2009/'10;4340.0;1880.0;2460.0
436;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2010/'11;4550.0;1910.0;2640.0
437;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2011/'12;4930.0;1990.0;2950.0
438;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2012/'13;4600.0;1780.0;2820.0
439;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;2;2013/'14;4750.0;2000.0;2760.0
440;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2006/'07;6260.0;1210.0;5050.0
441;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2007/'08;5890.0;1160.0;4730.0
442;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2008/'09;5310.0;990.0;4330.0
443;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2009/'10;5480.0;1050.0;4430.0
444;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2010/'11;5780.0;1200.0;4570.0
445;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2011/'12;6110.0;1260.0;4850.0
446;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2012/'13;5480.0;1070.0;4410.0
447;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;3;2013/'14;6100.0;1220.0;4880.0
448;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2006/'07;1350.0;480.0;870.0
449;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2007/'08;1410.0;420.0;990.0
450;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2008/'09;1390.0;420.0;970.0
451;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2009/'10;1350.0;430.0;920.0
452;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2010/'11;1380.0;460.0;920.0
453;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2011/'12;1430.0;510.0;920.0
454;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2012/'13;1100.0;330.0;770.0
455;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;4;2013/'14;1280.0;440.0;840.0
456;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2006/'07;1100.0;480.0;610.0
457;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2007/'08;1160.0;530.0;630.0
458;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2008/'09;1170.0;490.0;690.0
459;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2009/'10;1020.0;410.0;620.0
460;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2010/'11;1120.0;470.0;650.0
461;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2011/'12;1190.0;540.0;650.0
462;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2012/'13;850.0;340.0;520.0
463;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;5;2013/'14;840.0;370.0;480.0
464;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2006/'07;420.0;180.0;250.0
465;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2007/'08;420.0;180.0;240.0
466;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2008/'09;510.0;190.0;320.0
467;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2009/'10;470.0;180.0;290.0
468;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2010/'11;540.0;240.0;300.0
469;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2011/'12;560.0;250.0;310.0
470;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2012/'13;410.0;170.0;250.0
471;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;6;2013/'14;390.0;180.0;210.0
472;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;7;2006/'07;11550.0;3630.0;7920.0
473;Mannen en vrouwen;A-U Alle economische activiteiten ;1;4;7;2007/'08;11370.0;3720.0;7650.0
